date,한미약품주가
2020-07-26,1.34198
2020-07-27,12.90926
2020-07-28,32.57723
2020-07-29,23.3193
2020-07-30,17.03017
2020-07-31,16.5606
2020-08-01,1.9886
2020-08-02,4.12347
2020-08-03,25.70306
2020-08-04,35.15344
2020-08-05,100.0
2020-08-06,88.95873
2020-08-07,56.29169
2020-08-08,5.92476
2020-08-09,4.33388
2020-08-10,43.51585
2020-08-11,35.97967
2020-08-12,32.48742
2020-08-13,29.25946
2020-08-14,24.58944
2020-08-15,2.61469
2020-08-16,1.88853
2020-08-17,4.71364
2020-08-18,25.05388
2020-08-19,23.50405
2020-08-20,26.66786
2020-08-21,22.3622
2020-08-22,2.31191
2020-08-23,1.79872
2020-08-24,21.47182
2020-08-25,21.68479
2020-08-26,22.88309
2020-08-27,22.10818
2020-08-28,22.82664
2020-08-29,2.20671
2020-08-30,2.1092
2020-08-31,22.47767
2020-09-01,19.11628
2020-09-02,25.18987
2020-09-03,23.72215
2020-09-04,20.44031
2020-09-05,2.17848
2020-09-06,1.78076
2020-09-07,19.89633
2020-09-08,19.32413
2020-09-09,19.74237
2020-09-10,17.43046
2020-09-11,16.04741
2020-09-12,1.76793
2020-09-13,1.62167
2020-09-14,16.41691
2020-09-15,15.75233
2020-09-16,15.4008
2020-09-17,14.51041
2020-09-18,13.90998
2020-09-19,1.88853
2020-09-20,1.35995
2020-09-21,16.53751
2020-09-22,16.109
2020-09-23,14.80293
2020-09-24,15.87806
2020-09-25,13.99722
2020-09-26,1.77563
2020-09-27,1.37534
2020-09-28,13.78168
2020-09-29,12.77327
2020-09-30,1.36251
2020-10-01,1.01098
2020-10-02,0.92374
2020-10-03,1.14954
2020-10-04,0.99045
2020-10-05,13.33008
2020-10-06,15.70101
2020-10-07,14.02032
2020-10-08,13.91255
2020-10-09,1.8603
2020-10-10,1.537
2020-10-11,1.10079
2020-10-12,12.79123
2020-10-13,11.73406
2020-10-14,11.17725
2020-10-15,11.26193
2020-10-16,13.20435
2020-10-17,1.63707
2020-10-18,1.43949
2020-10-19,12.81689
2020-10-20,12.11382
2020-10-21,11.72123
2020-10-22,11.20034
2020-10-23,12.10612
2020-10-24,1.60884
2020-10-25,1.25731
2020-10-26,12.68089
2020-10-27,12.09842
2020-10-28,11.5801
2020-10-29,11.44154
2020-10-30,11.12337
2020-10-31,1.33172
2020-11-01,1.04947
2020-11-02,12.38581
2020-11-03,14.93379
2020-11-04,14.60535
2020-11-05,14.73622
2020-11-06,13.12737
2020-11-07,1.51903
2020-11-08,1.20342
2020-11-09,13.64312
2020-11-10,14.92866
2020-11-11,14.71056
2020-11-12,12.98881
2020-11-13,12.45253
2020-11-14,1.47028
2020-11-15,1.02124
2020-11-16,13.22231
2020-11-17,14.99024
2020-11-18,24.00954
2020-11-19,25.63892
2020-11-20,21.53854
2020-11-21,2.37863
2020-11-22,2.41711
2020-11-23,20.48906
2020-11-24,18.02576
2020-11-25,21.75151
2020-11-26,29.05419
2020-11-27,30.34486
2020-11-28,4.25433
2020-11-29,3.04577
2020-11-30,29.65718
2020-12-01,25.67484
2020-12-02,25.91091
2020-12-03,24.397
2020-12-04,27.80201
2020-12-05,3.74371
2020-12-06,3.29467
2020-12-07,30.59119
2020-12-08,31.93318
2020-12-09,26.02894
2020-12-10,24.4047
2020-12-11,22.92415
2020-12-12,2.63522
2020-12-13,2.41455
2020-12-14,20.92527
2020-12-15,19.75777
2020-12-16,18.8135
2020-12-17,17.55876
2020-12-18,20.94324
2020-12-19,2.54541
2020-12-20,2.46074
2020-12-21,21.20753
2020-12-22,19.85271
2020-12-23,21.187
2020-12-24,18.38499
2020-12-25,2.36323
2020-12-26,2.17592
2020-12-27,1.8757
2020-12-28,17.80509
2020-12-29,25.12059
2020-12-30,37.5526
2020-12-31,9.02186
2021-01-01,4.16966
2021-01-02,3.4358
2021-01-03,3.24592
2021-01-04,29.77778
2021-01-05,32.2257
2021-01-06,50.92887
2021-01-07,40.42389
2021-01-08,35.23811
2021-01-09,4.98819
2021-01-10,4.06445
2021-01-11,31.62013
2021-01-12,28.47942
2021-01-13,30.545
2021-01-14,28.50764
2021-01-15,23.70163
2021-01-16,3.09196
2021-01-17,2.51205
2021-01-18,22.79072
2021-01-19,23.04988
2021-01-20,24.27127
2021-01-21,25.03848
2021-01-22,21.85415
2021-01-23,3.35625
2021-01-24,2.94057
2021-01-25,29.44421
2021-01-26,27.06815
2021-01-27,38.34804
2021-01-28,32.02812
2021-01-29,29.53659
2021-01-30,3.31006
2021-01-31,2.26059
2021-02-01,24.46884
2021-02-02,22.39043
2021-02-03,20.72257
2021-02-04,20.74566
2021-02-05,18.44401
2021-02-06,2.36323
2021-02-07,1.70122
2021-02-08,17.50744
2021-02-09,15.55475
2021-02-10,15.40849
2021-02-11,1.65246
2021-02-12,1.28553
2021-02-13,1.29836
2021-02-14,1.32146
2021-02-15,17.04813
2021-02-16,15.39053
2021-02-17,14.71056
2021-02-18,14.60535
2021-02-19,14.50015
2021-02-20,1.82438
2021-02-21,1.61911
2021-02-22,15.18269
2021-02-23,14.56173
2021-02-24,18.7006
2021-02-25,17.23031
2021-02-26,15.5137
2021-02-27,2.04505
2021-02-28,1.72174
2021-03-01,2.58134
2021-03-02,21.78743
2021-03-03,16.99168
2021-03-04,18.04115
2021-03-05,14.99538
2021-03-06,2.28112
2021-03-07,1.80899
2021-03-08,14.77214
2021-03-09,14.48989
2021-03-10,14.13322
2021-03-11,13.58154
2021-03-12,17.43559
2021-03-13,2.15026
2021-03-14,1.69608
2021-03-15,14.88504
2021-03-16,16.78897
2021-03-17,16.44257
2021-03-18,17.64856
2021-03-19,21.04587
2021-03-20,2.43251
2021-03-21,1.74484
2021-03-22,15.00564
2021-03-23,13.00934
2021-03-24,11.78538
2021-03-25,11.13106
2021-03-26,11.47747
2021-03-27,2.0117
2021-03-28,1.68325
2021-03-29,12.87591
2021-03-30,12.12922
2021-03-31,10.93349
2021-04-01,11.16955
2021-04-02,11.02073
2021-04-03,1.49851
2021-04-04,1.15467
2021-04-05,11.22344
2021-04-06,11.49286
2021-04-07,13.54562
2021-04-08,12.98624
2021-04-09,12.45253
2021-04-10,2.04505
2021-04-11,1.72688
2021-04-12,16.41434
2021-04-13,18.39012
2021-04-14,14.79267
2021-04-15,22.74196
2021-04-16,20.31715
2021-04-17,2.55824
2021-04-18,2.15026
2021-04-19,18.79297
2021-04-20,19.44986
2021-04-21,20.45827
2021-04-22,15.94478
2021-04-23,22.09021
2021-04-24,3.72575
2021-04-25,2.94313
2021-04-26,19.80139
2021-04-27,16.72482
2021-04-28,15.32638
2021-04-29,20.10161
2021-04-30,17.17386
2021-05-01,2.04249
2021-05-02,1.71918
2021-05-03,15.99096
2021-05-04,15.30072
2021-05-05,2.08098
2021-05-06,16.11926
2021-05-07,16.0859
2021-05-08,1.70378
2021-05-09,1.44975
2021-05-10,18.22333
2021-05-11,15.07492
2021-05-12,14.39751
2021-05-13,14.37185
2021-05-14,15.90629
2021-05-15,2.13486
2021-05-16,1.7551
2021-05-17,14.38981
2021-05-18,25.28995
2021-05-19,3.86174
2021-05-20,19.78856
2021-05-21,15.47521
2021-05-22,2.31704
2021-05-23,2.40685
2021-05-24,14.60022
2021-05-25,12.6655
2021-05-26,11.8444
2021-05-27,16.86082
2021-05-28,15.05952
2021-05-29,1.56522
2021-05-30,1.57805
2021-05-31,15.07492
2021-06-01,13.63029
2021-06-02,12.66037
2021-06-03,12.73991
2021-06-04,13.45324
2021-06-05,1.45745
2021-06-06,1.17007
2021-06-07,12.75274
2021-06-08,11.69814
2021-06-09,10.8719
2021-06-10,11.78538
2021-06-11,11.03356
2021-06-12,1.24704
2021-06-13,1.01098
2021-06-14,12.20363
2021-06-15,10.80775
2021-06-16,10.82828
2021-06-17,10.94118
2021-06-18,10.04054
2021-06-19,0.99815
2021-06-20,0.91604
2021-06-21,9.98409
2021-06-22,9.5915
2021-06-23,9.9302
2021-06-24,10.95658
2021-06-25,10.2997
2021-06-26,0.94939
2021-06-27,0.89038
2021-06-28,9.88145
2021-06-29,14.00236
2021-06-30,13.43785
2021-07-01,15.80108
2021-07-02,16.01406
2021-07-03,2.15539
2021-07-04,1.90393
2021-07-05,25.86728
2021-07-06,24.35081
2021-07-07,18.82377
2021-07-08,15.43672
2021-07-09,13.88945
2021-07-10,1.61141
2021-07-11,1.41383
2021-07-12,13.92794
2021-07-13,12.84255
2021-07-14,12.39351
2021-07-15,12.63214
2021-07-16,10.95915
2021-07-17,0.97762
2021-07-18,0.90064
2021-07-19,11.10797
2021-07-20,11.22857
2021-07-21,11.1285
2021-07-22,10.67946
2021-07-23,11.30042
2021-07-24,1.49081
2021-07-25,1.37791
2021-07-26,9.96612
2021-07-27,9.26306
2021-07-28,8.9962
2021-07-29,9.85322
2021-07-30,9.21943
2021-07-31,0.97762
2021-08-01,0.85445
2021-08-02,9.9379
2021-08-03,9.38622
2021-08-04,11.1131
2021-08-05,11.73919
2021-08-06,11.35943
2021-08-07,1.49594
2021-08-08,1.19829
2021-08-09,13.67648
2021-08-10,12.8913
2021-08-11,12.50128
2021-08-12,12.17797
2021-08-13,11.63912
2021-08-14,1.18546
2021-08-15,1.07256
2021-08-16,1.7705
2021-08-17,11.54931
2021-08-18,10.61018
2021-08-19,10.71538
2021-08-20,11.05409
2021-08-21,1.35481
2021-08-22,1.02637
2021-08-23,11.9573
2021-08-24,12.58595
2021-08-25,11.02843
2021-08-26,10.30226
2021-08-27,10.14317
2021-08-28,1.15724
2021-08-29,1.07769
2021-08-30,10.33049
2021-08-31,10.65893
2021-09-01,11.63142
2021-09-02,10.59991
2021-09-03,10.53063
2021-09-04,1.51134
2021-09-05,1.10079
2021-09-06,10.05337
2021-09-07,8.80888
2021-09-08,8.37011
2021-09-09,8.85507
2021-09-10,9.46063
2021-09-11,0.87498
2021-09-12,0.64148
2021-09-13,9.4709
2021-09-14,8.91409
2021-09-15,8.52406
2021-09-16,7.70553
2021-09-17,7.86975
2021-09-18,0.66457
2021-09-19,0.60043
2021-09-20,0.5876
2021-09-21,0.64148
2021-09-22,0.82623
2021-09-23,8.9808
2021-09-24,8.53689
2021-09-25,0.87242
2021-09-26,0.73129
2021-09-27,9.11936
2021-09-28,10.00975
2021-09-29,9.96869
2021-09-30,9.32464
2021-10-01,9.689
2021-10-02,1.60371
2021-10-03,0.84162
2021-10-04,1.44975
2021-10-05,11.41332
2021-10-06,11.16955
2021-10-07,11.59293
2021-10-08,9.65565
2021-10-09,0.99045
2021-10-10,0.56707
2021-10-11,0.98019
2021-10-12,9.28358
2021-10-13,9.59406
2021-10-14,9.8327
2021-10-15,9.03469
2021-10-16,0.8134
2021-10-17,1.25474
2021-10-18,8.57282
2021-10-19,8.29056
2021-10-20,7.95956
2021-10-21,7.72092
2021-10-22,7.27445
2021-10-23,0.78774
2021-10-24,0.65688
2021-10-25,8.11608
2021-10-26,8.11864
2021-10-27,7.25905
2021-10-28,7.23596
2021-10-29,7.14102
2021-10-30,1.05203
2021-10-31,0.75438
2021-11-01,8.49327
2021-11-02,8.90639
2021-11-03,8.62927
2021-11-04,9.58893
2021-11-05,12.37555
2021-11-06,1.74997
2021-11-07,1.31376
2021-11-08,10.85394
2021-11-09,9.15785
2021-11-10,8.22641
2021-11-11,7.94159
2021-11-12,9.45807
2021-11-13,1.10592
2021-11-14,0.93913
2021-11-15,9.96869
2021-11-16,9.12963
2021-11-17,8.47531
2021-11-18,7.14359
2021-11-19,7.60032
2021-11-20,0.87242
2021-11-21,0.78004
2021-11-22,8.77296
2021-11-23,7.96469
2021-11-24,8.19819
2021-11-25,7.71323
2021-11-26,7.77224
2021-11-27,1.24448
2021-11-28,1.13414
2021-11-29,8.44195
2021-11-30,9.53248
2021-12-01,9.37596
2021-12-02,10.35871
2021-12-03,9.2374
2021-12-04,0.98275
2021-12-05,0.84676
2021-12-06,9.42728
2021-12-07,13.91768
2021-12-08,12.3114
2021-12-09,12.13435
2021-12-10,11.05922
2021-12-11,1.11875
2021-12-12,0.94426
2021-12-13,10.24838
2021-12-14,9.74289
2021-12-15,9.55301
2021-12-16,9.33234
2021-12-17,9.23483
2021-12-18,1.05973
2021-12-19,0.87755
2021-12-20,8.5061
2021-12-21,8.80119
2021-12-22,8.1674
2021-12-23,7.94673
2021-12-24,7.69013
2021-12-25,1.25218
2021-12-26,1.12131
2021-12-27,15.42902
2021-12-28,11.62116
2021-12-29,9.5838
2021-12-30,10.12778
2021-12-31,2.85076
2022-01-01,1.12644
2022-01-02,1.19316
2022-01-03,11.71866
2022-01-04,10.94118
2022-01-05,10.68972
2022-01-06,10.12778
2022-01-07,9.64282
2022-01-08,1.22138
2022-01-09,1.09822
2022-01-10,9.52222
2022-01-11,10.3972
2022-01-12,9.77111
2022-01-13,9.67104
2022-01-14,8.99107
2022-01-15,1.31632
2022-01-16,1.18546
2022-01-17,9.1014
2022-01-18,9.16555
2022-01-19,8.71138
2022-01-20,10.70768
2022-01-21,17.09945
2022-01-22,2.06045
2022-01-23,1.6576
2022-01-24,11.32351
2022-01-25,11.50826
2022-01-26,9.99435
2022-01-27,11.56214
2022-01-28,12.88874
2022-01-29,1.80129
2022-01-30,1.13414
2022-01-31,1.07256
2022-02-01,1.06486
2022-02-02,1.47285
2022-02-03,12.53207
2022-02-04,11.03356
2022-02-05,1.5216
2022-02-06,1.1598
2022-02-07,9.38109
2022-02-08,10.6538
2022-02-09,9.48886
2022-02-10,8.80375
2022-02-11,7.88258
2022-02-12,1.14441
2022-02-13,1.01098
2022-02-14,7.93646
2022-02-15,8.25721
2022-02-16,9.87375
2022-02-17,8.81658
2022-02-18,8.20845
2022-02-19,1.33685
2022-02-20,1.12644
2022-02-21,9.29641
2022-02-22,8.01601
2022-02-23,7.95186
2022-02-24,8.19819
2022-02-25,7.6927
2022-02-26,1.02381
2022-02-27,0.68767
2022-02-28,8.24694
2022-03-01,1.401
2022-03-02,8.38037
2022-03-03,7.95442
2022-03-04,7.63881
2022-03-05,1.37534
2022-03-06,0.85959
2022-03-07,7.94159
2022-03-08,12.08559
2022-03-09,1.61397
2022-03-10,9.92507
2022-03-11,11.40819
2022-03-12,1.70378
2022-03-13,1.20855
2022-03-14,9.52991
2022-03-15,9.09627
2022-03-16,11.97269
2022-03-17,10.71538
2022-03-18,10.76927
2022-03-19,1.53443
2022-03-20,1.60884
2022-03-21,9.71466
2022-03-22,8.90382
2022-03-23,9.29128
2022-03-24,8.07502
2022-03-25,7.81073
2022-03-26,1.10335
2022-03-27,0.75438
2022-03-28,7.36939
2022-03-29,7.27958
2022-03-30,8.15713
2022-03-31,7.41558
2022-04-01,6.64836
2022-04-02,0.81853
2022-04-03,0.7082
2022-04-04,7.32577
2022-04-05,6.9614
2022-04-06,6.58421
2022-04-07,6.69454
2022-04-08,8.71651
2022-04-09,0.95196
2022-04-10,0.75951
2022-04-11,7.66447
2022-04-12,9.358
2022-04-13,14.34106
2022-04-14,13.69957
2022-04-15,14.13322
2022-04-16,1.7705
2022-04-17,1.39843
2022-04-18,12.23699
2022-04-19,11.10284
2022-04-20,10.58452
2022-04-21,10.54603
2022-04-22,9.38879
2022-04-23,1.10335
2022-04-24,0.84162
2022-04-25,9.29898
2022-04-26,9.64282
2022-04-27,9.96869
2022-04-28,12.9067
2022-04-29,10.59478
2022-04-30,1.33429
2022-05-01,0.9263
2022-05-02,9.26819
2022-05-03,8.87047
2022-05-04,8.3778
2022-05-05,1.2804
2022-05-06,7.97239
2022-05-07,0.87498
2022-05-08,0.69793
2022-05-09,8.7473
2022-05-10,9.33747
2022-05-11,7.97239
2022-05-12,8.29313
2022-05-13,8.31622
2022-05-14,0.94683
2022-05-15,0.72616
2022-05-16,7.74145
2022-05-17,8.11608
2022-05-18,7.91337
2022-05-19,7.21543
2022-05-20,7.94673
2022-05-21,1.07769
2022-05-22,0.74412
2022-05-23,10.69998
2022-05-24,9.02955
2022-05-25,10.37668
2022-05-26,8.619
2022-05-27,7.7979
2022-05-28,0.85702
2022-05-29,0.61069
2022-05-30,8.43939
2022-05-31,7.74915
2022-06-01,0.99302
2022-06-02,6.44821
2022-06-03,6.61757
2022-06-04,0.71333
2022-06-05,0.64661
2022-06-06,0.66457
2022-06-07,6.11721
2022-06-08,6.8716
2022-06-09,6.31735
2022-06-10,6.35327
2022-06-11,0.72103
2022-06-12,0.62095
2022-06-13,6.8485
2022-06-14,7.28984
2022-06-15,6.76126
2022-06-16,7.2103
2022-06-17,6.97423
2022-06-18,0.88268
2022-06-19,0.69537
2022-06-20,7.66447
2022-06-21,8.3855
2022-06-22,8.14944
2022-06-23,8.32135
2022-06-24,8.46248
2022-06-25,1.46515
2022-06-26,0.98788
2022-06-27,8.79605
2022-06-28,8.59591
2022-06-29,7.86205
2022-06-30,8.47274
2022-07-01,8.40346
2022-07-02,0.90834
2022-07-03,0.77234
2022-07-04,7.64908
2022-07-05,12.92209
2022-07-06,12.93492
2022-07-07,11.31068
2022-07-08,9.41701
2022-07-09,1.00585
2022-07-10,0.90577
2022-07-11,9.08857
2022-07-12,8.77553
2022-07-13,8.56768
2022-07-14,8.90382
2022-07-15,8.79605
2022-07-16,1.18546
2022-07-17,0.84676
2022-07-18,10.2997
2022-07-19,9.46833
2022-07-20,8.8602
2022-07-21,8.33418
2022-07-22,7.40531
2022-07-23,0.78517
2022-07-24,0.88525
2022-07-25,7.80303
2022-07-26,6.62526
2022-07-27,7.34886
2022-07-28,7.68243
2022-07-29,7.4361
2022-07-30,0.85445
2022-07-31,0.73129
2022-08-01,6.89212
2022-08-02,6.29682
2022-08-03,6.58164
2022-08-04,7.47203
2022-08-05,10.39207
2022-08-06,1.38304
2022-08-07,1.06743
2022-08-08,9.87888
2022-08-09,9.21174
2022-08-10,8.19819
2022-08-11,8.55999
2022-08-12,7.74658
2022-08-13,1.15724
2022-08-14,0.66457
2022-08-15,1.10848
2022-08-16,7.44637
2022-08-17,6.82028
2022-08-18,6.62526
2022-08-19,6.36354
2022-08-20,0.66714
2022-08-21,0.54911
2022-08-22,5.98891
2022-08-23,6.29682
2022-08-24,6.46874
2022-08-25,6.44052
2022-08-26,6.45848
2022-08-27,0.73642
2022-08-28,0.59786
2022-08-29,6.52519
2022-08-30,7.78764
2022-08-31,8.38037
2022-09-01,6.95884
2022-09-02,6.70224
2022-09-03,0.83906
2022-09-04,0.67227
2022-09-05,6.65349
2022-09-06,6.16083
2022-09-07,6.10181
2022-09-08,7.62598
2022-09-09,2.67371
2022-09-10,7.7979
2022-09-11,2.88155
2022-09-12,2.43251
2022-09-13,18.26952
2022-09-14,12.22929
2022-09-15,9.34003
2022-09-16,8.23668
2022-09-17,1.33942
2022-09-18,2.57364
2022-09-19,10.10212
2022-09-20,7.93133
2022-09-21,30.38335
2022-09-22,14.74905
2022-09-23,10.86934
2022-09-24,1.81412
2022-09-25,1.57805
2022-09-26,11.92651
2022-09-27,10.85394
2022-09-28,10.80775
2022-09-29,10.11238
2022-09-30,9.08857
2022-10-01,1.12388
2022-10-02,0.77748
2022-10-03,1.0469
2022-10-04,8.14174
2022-10-05,7.67217
2022-10-06,6.99476
2022-10-07,6.65606
2022-10-08,0.91604
2022-10-09,0.6851
2022-10-10,0.934
2022-10-11,7.05378
2022-10-12,6.45848
2022-10-13,6.52006
2022-10-14,7.41301
2022-10-15,1.26757
2022-10-16,0.8211
2022-10-17,7.8056
2022-10-18,7.52591
2022-10-19,6.7356
2022-10-20,6.06332
2022-10-21,6.27373
2022-10-22,0.83393
2022-10-23,0.72359
2022-10-24,7.07174
2022-10-25,6.29426
2022-10-26,6.24294
2022-10-27,6.56881
2022-10-28,6.88956
2022-10-29,0.82623
2022-10-30,0.54398
2022-10-31,6.67402
2022-11-01,7.04351
2022-11-02,7.6773
2022-11-03,6.31735
2022-11-04,5.79133
2022-11-05,0.72616
2022-11-06,0.53628
2022-11-07,6.22498
2022-11-08,7.00759
2022-11-09,6.51493
2022-11-10,6.62783
2022-11-11,7.44123
2022-11-12,0.88781
2022-11-13,0.73129
2022-11-14,7.2257
2022-11-15,7.49512
2022-11-16,6.94088
2022-11-17,5.75028
2022-11-18,5.47829
2022-11-19,0.59016
2022-11-20,0.46443
2022-11-21,4.87272
2022-11-22,4.79575
2022-11-23,5.22169
2022-11-24,5.02155
2022-11-25,5.27301
2022-11-26,0.93913
2022-11-27,0.62352
2022-11-28,4.62896
2022-11-29,5.00102
2022-11-30,4.85733
2022-12-01,4.63409
2022-12-02,4.34671
2022-12-03,0.50805
2022-12-04,0.48752
2022-12-05,4.52376
2022-12-06,4.40572
2022-12-07,4.37493
2022-12-08,4.90352
2022-12-09,5.45519
2022-12-10,0.8057
2022-12-11,0.66714
2022-12-12,7.64908
2022-12-13,11.30811
2022-12-14,8.36241
2022-12-15,7.18464
2022-12-16,6.12491
2022-12-17,0.79031
2022-12-18,0.8211
2022-12-19,6.18649
2022-12-20,6.47131
2022-12-21,9.78138
2022-12-22,7.56183
2022-12-23,6.46618
2022-12-24,0.86985
2022-12-25,0.77748
2022-12-26,7.07174
2022-12-27,6.83824
2022-12-28,6.66889
2022-12-29,5.94786
2022-12-30,2.35297
2022-12-31,0.54398
2023-01-01,0.63635
2023-01-02,7.24622
2023-01-03,6.16339
2023-01-04,6.2609
2023-01-05,5.52704
2023-01-06,5.5681
2023-01-07,0.70306
2023-01-08,0.6851
2023-01-09,6.20702
2023-01-10,5.51678
2023-01-11,5.57836
2023-01-12,5.6733
2023-01-13,5.22682
2023-01-14,0.69537
2023-01-15,0.50292
2023-01-16,4.71107
2023-01-17,5.37822
2023-01-18,4.56224
2023-01-19,4.55711
2023-01-20,4.02853
2023-01-21,0.42851
2023-01-22,0.36949
2023-01-23,0.42594
2023-01-24,0.40285
2023-01-25,4.94714
2023-01-26,4.86503
2023-01-27,4.75982
2023-01-28,0.65174
2023-01-29,0.61069
2023-01-30,4.59817
2023-01-31,4.20045
2023-02-01,5.05747
2023-02-02,6.21215
2023-02-03,5.01129
2023-02-04,0.59016
2023-02-05,0.44904
2023-02-06,5.03951
2023-02-07,4.35697
2023-02-08,5.12162
2023-02-09,7.69783
2023-02-10,5.42184
2023-02-11,0.62865
2023-02-12,0.49009
2023-02-13,5.04977
2023-02-14,5.15754
2023-02-15,5.11649
2023-02-16,5.25505
2023-02-17,4.58021
2023-02-18,0.66714
2023-02-19,0.467
2023-02-20,6.05306
2023-02-21,5.5681
2023-02-22,4.9497
2023-02-23,4.94714
2023-02-24,4.32105
2023-02-25,0.41311
2023-02-26,0.36693
2023-02-27,4.13117
2023-02-28,4.40316
2023-03-01,0.61582
2023-03-02,4.07728
2023-03-03,4.67771
2023-03-04,0.60812
2023-03-05,0.43107
2023-03-06,4.64949
2023-03-07,4.75726
2023-03-08,4.11577
2023-03-09,4.93687
2023-03-10,4.50836
2023-03-11,0.63122
2023-03-12,0.44134
2023-03-13,4.46474
2023-03-14,4.31335
2023-03-15,4.58534
2023-03-16,5.16268
2023-03-17,5.00872
2023-03-18,0.62865
2023-03-19,0.55681
2023-03-20,4.69567
2023-03-21,4.25946
2023-03-22,4.43908
2023-03-23,4.53402
2023-03-24,3.97978
2023-03-25,0.38489
2023-03-26,0.46956
2023-03-27,4.30052
2023-03-28,4.2338
2023-03-29,3.99004
2023-03-30,4.40829
2023-03-31,4.3775
2023-04-01,0.50292
2023-04-02,0.34383
2023-04-03,4.04649
2023-04-04,9.60689
2023-04-05,13.04013
2023-04-06,11.84183
2023-04-07,8.23411
2023-04-08,1.12131
2023-04-09,1.00328
2023-04-10,8.68572
2023-04-11,9.18351
2023-04-12,8.45735
2023-04-13,10.61018
2023-04-14,10.00205
2023-04-15,1.52673
2023-04-16,1.33172
2023-04-17,7.35143
2023-04-18,6.76896
2023-04-19,6.29426
2023-04-20,5.48085
2023-04-21,4.89069
2023-04-22,0.77234
2023-04-23,0.51062
2023-04-24,5.35769
2023-04-25,5.05747
2023-04-26,5.42697
2023-04-27,5.16524
2023-04-28,5.81443
2023-04-29,0.66714
2023-04-30,0.42081
2023-05-01,1.39074
2023-05-02,5.41157
2023-05-03,4.40316
2023-05-04,6.77922
2023-05-05,0.99815
2023-05-06,0.62609
2023-05-07,0.60043
2023-05-08,4.99589
2023-05-09,4.91891
2023-05-10,5.22169
2023-05-11,4.60073
2023-05-12,4.29025
2023-05-13,0.50292
2023-05-14,0.37206
2023-05-15,4.45961
2023-05-16,4.20814
2023-05-17,4.54685
2023-05-18,5.39104
2023-05-19,4.53915
2023-05-20,0.55937
2023-05-21,0.44904
2023-05-22,5.29097
2023-05-23,4.69054
2023-05-24,4.83423
2023-05-25,4.41085
2023-05-26,4.0234
2023-05-27,0.54654
2023-05-28,0.44904
2023-05-29,0.66457
