date,자택알바
2020-07-05,42.52336
2020-07-06,70.56074
2020-07-07,79.90654
2020-07-08,63.08411
2020-07-09,56.54205
2020-07-10,68.69158
2020-07-11,38.78504
2020-07-12,50.93457
2020-07-13,65.42056
2020-07-14,82.24299
2020-07-15,82.71028
2020-07-16,74.29906
2020-07-17,64.95327
2020-07-18,48.59813
2020-07-19,55.14018
2020-07-20,78.97196
2020-07-21,100.0
2020-07-22,83.64485
2020-07-23,66.82242
2020-07-24,56.07476
2020-07-25,38.31775
2020-07-26,44.39252
2020-07-27,75.23364
2020-07-28,84.57943
2020-07-29,61.68224
2020-07-30,56.54205
2020-07-31,55.60747
2020-08-01,47.66355
2020-08-02,48.13084
2020-08-03,58.41121
2020-08-04,63.5514
2020-08-05,53.27102
2020-08-06,60.28037
2020-08-07,60.74766
2020-08-08,33.17757
2020-08-09,41.12149
2020-08-10,78.50467
2020-08-11,65.42056
2020-08-12,84.57943
2020-08-13,98.13084
2020-08-14,78.50467
2020-08-15,42.05607
2020-08-16,40.18691
2020-08-17,63.08411
2020-08-18,61.21495
2020-08-19,65.88785
2020-08-20,64.48598
2020-08-21,71.49532
2020-08-22,57.47663
2020-08-23,47.66355
2020-08-24,76.63551
2020-08-25,71.96261
2020-08-26,68.22429
2020-08-27,95.79439
2020-08-28,70.09345
2020-08-29,46.72897
2020-08-30,63.5514
2020-08-31,69.62616
2020-09-01,59.81308
2020-09-02,71.49532
2020-09-03,64.95327
2020-09-04,63.08411
2020-09-05,39.71962
2020-09-06,39.71962
2020-09-07,83.64485
2020-09-08,84.57943
2020-09-09,73.83177
2020-09-10,79.90654
2020-09-11,64.01869
2020-09-12,40.6542
2020-09-13,45.3271
2020-09-14,60.74766
2020-09-15,73.83177
2020-09-16,64.95327
2020-09-17,63.5514
2020-09-18,67.757
2020-09-19,35.04672
2020-09-20,41.12149
2020-09-21,62.61682
2020-09-22,45.79439
2020-09-23,55.14018
2020-09-24,56.54205
2020-09-25,52.80373
2020-09-26,38.78504
2020-09-27,35.04672
2020-09-28,57.47663
2020-09-29,32.24299
2020-09-30,22.4299
2020-10-01,18.69158
2020-10-02,28.50467
2020-10-03,35.9813
2020-10-04,40.18691
2020-10-05,47.19626
2020-10-06,57.00934
2020-10-07,41.12149
2020-10-08,66.82242
2020-10-09,26.63551
2020-10-10,26.63551
2020-10-11,38.31775
2020-10-12,58.8785
2020-10-13,57.00934
2020-10-14,58.41121
2020-10-15,47.19626
2020-10-16,37.38317
2020-10-17,35.04672
2020-10-18,37.85046
2020-10-19,65.88785
2020-10-20,78.50467
2020-10-21,77.1028
2020-10-22,68.69158
2020-10-23,52.33644
2020-10-24,30.84112
2020-10-25,39.71962
2020-10-26,66.35514
2020-10-27,62.14953
2020-10-28,60.74766
2020-10-29,51.86915
2020-10-30,57.00934
2020-10-31,35.04672
2020-11-01,50.93457
2020-11-02,62.14953
2020-11-03,67.757
2020-11-04,41.12149
2020-11-05,39.71962
2020-11-06,40.18691
2020-11-07,25.23364
2020-11-08,37.38317
2020-11-09,48.59813
2020-11-10,53.73831
2020-11-11,42.05607
2020-11-12,43.92523
2020-11-13,42.52336
2020-11-14,30.84112
2020-11-15,34.11214
2020-11-16,53.73831
2020-11-17,56.54205
2020-11-18,36.91588
2020-11-19,53.27102
2020-11-20,39.71962
2020-11-21,24.76635
2020-11-22,28.03738
2020-11-23,63.08411
2020-11-24,64.01869
2020-11-25,45.79439
2020-11-26,56.54205
2020-11-27,39.71962
2020-11-28,31.7757
2020-11-29,41.12149
2020-11-30,56.07476
2020-12-01,56.07476
2020-12-02,58.41121
2020-12-03,63.5514
2020-12-04,72.4299
2020-12-05,40.6542
2020-12-06,70.56074
2020-12-07,76.16822
2020-12-08,60.74766
2020-12-09,68.69158
2020-12-10,57.94392
2020-12-11,44.85981
2020-12-12,44.39252
2020-12-13,49.53271
2020-12-14,56.07476
2020-12-15,75.70093
2020-12-16,69.62616
2020-12-17,64.48598
2020-12-18,52.80373
2020-12-19,41.58878
2020-12-20,49.53271
2020-12-21,60.74766
2020-12-22,66.35514
2020-12-23,59.34579
2020-12-24,55.60747
2020-12-25,48.13084
2020-12-26,57.94392
2020-12-27,53.27102
2020-12-28,78.03738
2020-12-29,81.7757
2020-12-30,64.01869
2020-12-31,54.67289
2021-01-01,62.61682
2021-01-02,60.74766
2021-01-03,86.91588
2021-01-04,94.85981
2021-01-05,77.57009
2021-01-06,80.84112
2021-01-07,61.68224
2021-01-08,60.74766
2021-01-09,51.86915
2021-01-10,55.14018
2021-01-11,74.76635
2021-01-12,55.14018
2021-01-13,60.74766
2021-01-14,71.02803
2021-01-15,75.23364
2021-01-16,43.92523
2021-01-17,54.67289
2021-01-18,64.48598
2021-01-19,55.60747
2021-01-20,67.757
2021-01-21,79.43925
2021-01-22,75.23364
2021-01-23,46.26168
2021-01-24,54.2056
2021-01-25,85.04672
2021-01-26,55.60747
2021-01-27,47.19626
2021-01-28,38.78504
2021-01-29,51.86915
2021-01-30,32.71028
2021-01-31,34.11214
2021-02-01,62.14953
2021-02-02,52.80373
2021-02-03,42.99065
2021-02-04,33.64485
2021-02-05,28.50467
2021-02-06,28.03738
2021-02-07,31.7757
2021-02-08,50.46728
2021-02-09,35.04672
2021-02-10,38.31775
2021-02-11,18.22429
2021-02-12,24.29906
2021-02-13,28.97196
2021-02-14,32.24299
2021-02-15,52.80373
2021-02-16,44.39252
2021-02-17,47.19626
2021-02-18,52.33644
2021-02-19,37.85046
2021-02-20,28.03738
2021-02-21,42.52336
2021-02-22,47.19626
2021-02-23,49.53271
2021-02-24,50.46728
2021-02-25,51.86915
2021-02-26,39.71962
2021-02-27,29.90654
2021-02-28,48.13084
2021-03-01,44.85981
2021-03-02,58.41121
2021-03-03,50.93457
2021-03-04,64.48598
2021-03-05,30.84112
2021-03-06,24.29906
2021-03-07,37.38317
2021-03-08,57.94392
2021-03-09,50.0
2021-03-10,38.31775
2021-03-11,40.6542
2021-03-12,42.52336
2021-03-13,23.83177
2021-03-14,33.64485
2021-03-15,37.85046
2021-03-16,53.73831
2021-03-17,56.54205
2021-03-18,45.79439
2021-03-19,43.92523
2021-03-20,23.36448
2021-03-21,25.23364
2021-03-22,65.42056
2021-03-23,55.14018
2021-03-24,39.71962
2021-03-25,42.52336
2021-03-26,28.03738
2021-03-27,35.04672
2021-03-28,28.50467
2021-03-29,53.73831
2021-03-30,47.66355
2021-03-31,42.52336
2021-04-01,51.86915
2021-04-02,32.24299
2021-04-03,31.30841
2021-04-04,29.90654
2021-04-05,55.60747
2021-04-06,52.33644
2021-04-07,32.71028
2021-04-08,32.24299
2021-04-09,34.11214
2021-04-10,28.03738
2021-04-11,42.05607
2021-04-12,68.69158
2021-04-13,64.95327
2021-04-14,44.85981
2021-04-15,38.78504
2021-04-16,37.85046
2021-04-17,26.16822
2021-04-18,28.50467
2021-04-19,47.19626
2021-04-20,55.60747
2021-04-21,32.24299
2021-04-22,42.99065
2021-04-23,45.3271
2021-04-24,23.83177
2021-04-25,31.30841
2021-04-26,55.14018
2021-04-27,63.08411
2021-04-28,59.34579
2021-04-29,55.60747
2021-04-30,48.59813
2021-05-01,43.45794
2021-05-02,33.64485
2021-05-03,56.54205
2021-05-04,53.27102
2021-05-05,35.51401
2021-05-06,44.39252
2021-05-07,51.40186
2021-05-08,35.51401
2021-05-09,40.6542
2021-05-10,59.81308
2021-05-11,65.88785
2021-05-12,54.67289
2021-05-13,58.8785
2021-05-14,50.93457
2021-05-15,32.24299
2021-05-16,41.12149
2021-05-17,67.28971
2021-05-18,59.81308
2021-05-19,39.25233
2021-05-20,54.2056
2021-05-21,47.66355
2021-05-22,41.58878
2021-05-23,38.31775
2021-05-24,53.73831
2021-05-25,58.41121
2021-05-26,47.19626
2021-05-27,49.53271
2021-05-28,39.25233
2021-05-29,31.30841
2021-05-30,33.17757
2021-05-31,60.74766
2021-06-01,54.2056
2021-06-02,44.39252
2021-06-03,51.86915
2021-06-04,38.78504
2021-06-05,32.24299
2021-06-06,31.30841
2021-06-07,51.86915
2021-06-08,53.27102
2021-06-09,46.72897
2021-06-10,40.6542
2021-06-11,28.97196
2021-06-12,17.757
2021-06-13,36.91588
2021-06-14,57.00934
2021-06-15,63.5514
2021-06-16,71.02803
2021-06-17,57.94392
2021-06-18,52.33644
2021-06-19,39.71962
2021-06-20,39.71962
2021-06-21,54.2056
2021-06-22,73.83177
2021-06-23,54.2056
2021-06-24,60.74766
2021-06-25,44.85981
2021-06-26,25.23364
2021-06-27,33.17757
2021-06-28,52.33644
2021-06-29,37.38317
2021-06-30,42.99065
2021-07-01,43.92523
2021-07-02,40.6542
2021-07-03,25.70093
2021-07-04,32.24299
2021-07-05,42.52336
2021-07-06,46.72897
2021-07-07,42.99065
2021-07-08,51.86915
2021-07-09,35.9813
2021-07-10,30.84112
2021-07-11,32.71028
2021-07-12,49.06542
2021-07-13,51.40186
2021-07-14,42.52336
2021-07-15,39.71962
2021-07-16,31.7757
2021-07-17,18.69158
2021-07-18,32.24299
2021-07-19,53.73831
2021-07-20,49.06542
2021-07-21,48.59813
2021-07-22,45.3271
2021-07-23,34.57943
2021-07-24,22.89719
2021-07-25,19.62616
2021-07-26,53.27102
2021-07-27,38.78504
2021-07-28,36.91588
2021-07-29,44.85981
2021-07-30,41.12149
2021-07-31,34.57943
2021-08-01,28.03738
2021-08-02,31.30841
2021-08-03,48.59813
2021-08-04,46.72897
2021-08-05,39.71962
2021-08-06,56.07476
2021-08-07,38.31775
2021-08-08,25.70093
2021-08-09,50.46728
2021-08-10,56.54205
2021-08-11,73.36448
2021-08-12,70.09345
2021-08-13,46.72897
2021-08-14,25.70093
2021-08-15,30.84112
2021-08-16,48.13084
2021-08-17,49.06542
2021-08-18,52.80373
2021-08-19,47.66355
2021-08-20,46.72897
2021-08-21,13.5514
2021-08-22,25.70093
2021-08-23,37.85046
2021-08-24,40.18691
2021-08-25,34.11214
2021-08-26,29.90654
2021-08-27,33.17757
2021-08-28,25.70093
2021-08-29,16.35514
2021-08-30,36.44859
2021-08-31,41.58878
2021-09-01,40.6542
2021-09-02,35.04672
2021-09-03,21.02803
2021-09-04,26.16822
2021-09-05,20.09345
2021-09-06,28.50467
2021-09-07,36.91588
2021-09-08,57.00934
2021-09-09,37.38317
2021-09-10,40.6542
2021-09-11,20.56074
2021-09-12,13.08411
2021-09-13,32.24299
2021-09-14,35.51401
2021-09-15,36.44859
2021-09-16,33.64485
2021-09-17,21.49532
2021-09-18,19.62616
2021-09-19,16.82242
2021-09-20,14.01869
2021-09-21,11.68224
2021-09-22,31.30841
2021-09-23,43.92523
2021-09-24,32.71028
2021-09-25,26.63551
2021-09-26,28.50467
2021-09-27,45.3271
2021-09-28,57.94392
2021-09-29,50.46728
2021-09-30,42.99065
2021-10-01,40.18691
2021-10-02,21.49532
2021-10-03,26.16822
2021-10-04,28.50467
2021-10-05,44.39252
2021-10-06,46.72897
2021-10-07,37.85046
2021-10-08,49.53271
2021-10-09,27.1028
2021-10-10,33.64485
2021-10-11,24.29906
2021-10-12,45.79439
2021-10-13,37.85046
2021-10-14,50.46728
2021-10-15,31.30841
2021-10-16,28.97196
2021-10-17,28.50467
2021-10-18,39.25233
2021-10-19,36.44859
2021-10-20,33.64485
2021-10-21,38.31775
2021-10-22,29.90654
2021-10-23,24.29906
2021-10-24,22.89719
2021-10-25,38.31775
2021-10-26,50.0
2021-10-27,54.2056
2021-10-28,45.3271
2021-10-29,33.17757
2021-10-30,19.15887
2021-10-31,23.36448
2021-11-01,57.47663
2021-11-02,38.31775
2021-11-03,35.9813
2021-11-04,35.51401
2021-11-05,44.39252
2021-11-06,28.03738
2021-11-07,30.37383
2021-11-08,44.85981
2021-11-09,46.72897
2021-11-10,49.53271
2021-11-11,35.9813
2021-11-12,35.04672
2021-11-13,26.63551
2021-11-14,27.57009
2021-11-15,41.12149
2021-11-16,39.25233
2021-11-17,37.38317
2021-11-18,35.9813
2021-11-19,35.51401
2021-11-20,30.84112
2021-11-21,28.03738
2021-11-22,43.92523
2021-11-23,37.85046
2021-11-24,46.72897
2021-11-25,55.14018
2021-11-26,44.39252
2021-11-27,23.36448
2021-11-28,34.57943
2021-11-29,42.99065
2021-11-30,41.58878
2021-12-01,53.27102
2021-12-02,46.72897
2021-12-03,25.70093
2021-12-04,17.757
2021-12-05,26.63551
2021-12-06,51.40186
2021-12-07,38.78504
2021-12-08,43.45794
2021-12-09,29.43925
2021-12-10,32.71028
2021-12-11,20.09345
2021-12-12,27.1028
2021-12-13,42.05607
2021-12-14,38.31775
2021-12-15,46.72897
2021-12-16,42.52336
2021-12-17,33.17757
2021-12-18,25.70093
2021-12-19,29.90654
2021-12-20,37.38317
2021-12-21,41.12149
2021-12-22,26.63551
2021-12-23,29.43925
2021-12-24,17.757
2021-12-25,18.69158
2021-12-26,25.23364
2021-12-27,50.46728
2021-12-28,34.57943
2021-12-29,40.18691
2021-12-30,29.90654
2021-12-31,18.22429
2022-01-01,25.23364
2022-01-02,22.89719
2022-01-03,42.05607
2022-01-04,42.99065
2022-01-05,30.84112
2022-01-06,30.37383
2022-01-07,36.91588
2022-01-08,21.02803
2022-01-09,32.71028
2022-01-10,51.86915
2022-01-11,29.90654
2022-01-12,36.44859
2022-01-13,28.97196
2022-01-14,34.57943
2022-01-15,24.29906
2022-01-16,36.91588
2022-01-17,40.6542
2022-01-18,33.64485
2022-01-19,42.52336
2022-01-20,32.24299
2022-01-21,24.76635
2022-01-22,20.09345
2022-01-23,32.71028
2022-01-24,32.24299
2022-01-25,36.44859
2022-01-26,35.04672
2022-01-27,29.90654
2022-01-28,20.56074
2022-01-29,14.01869
2022-01-30,14.95327
2022-01-31,11.21495
2022-02-01,7.47663
2022-02-02,21.02803
2022-02-03,33.64485
2022-02-04,30.84112
2022-02-05,25.23364
2022-02-06,29.90654
2022-02-07,47.66355
2022-02-08,41.58878
2022-02-09,35.51401
2022-02-10,38.78504
2022-02-11,31.30841
2022-02-12,21.02803
2022-02-13,19.62616
2022-02-14,42.52336
2022-02-15,26.16822
2022-02-16,38.78504
2022-02-17,27.1028
2022-02-18,29.90654
2022-02-19,20.56074
2022-02-20,18.69158
2022-02-21,37.38317
2022-02-22,42.05607
2022-02-23,25.23364
2022-02-24,39.25233
2022-02-25,23.83177
2022-02-26,15.88785
2022-02-27,13.08411
2022-02-28,26.16822
2022-03-01,22.89719
2022-03-02,29.90654
2022-03-03,28.03738
2022-03-04,28.03738
2022-03-05,20.09345
2022-03-06,26.16822
2022-03-07,26.16822
2022-03-08,25.70093
2022-03-09,21.96261
2022-03-10,24.76635
2022-03-11,29.43925
2022-03-12,26.16822
2022-03-13,27.1028
2022-03-14,31.30841
2022-03-15,27.1028
2022-03-16,19.15887
2022-03-17,25.70093
2022-03-18,27.57009
2022-03-19,18.22429
2022-03-20,15.42056
2022-03-21,25.70093
2022-03-22,19.62616
2022-03-23,14.95327
2022-03-24,20.56074
2022-03-25,21.02803
2022-03-26,13.5514
2022-03-27,12.14953
2022-03-28,33.17757
2022-03-29,20.56074
2022-03-30,20.56074
2022-03-31,22.4299
2022-04-01,11.68224
2022-04-02,8.8785
2022-04-03,11.68224
2022-04-04,19.15887
2022-04-05,16.35514
2022-04-06,22.89719
2022-04-07,24.76635
2022-04-08,12.61682
2022-04-09,15.88785
2022-04-10,6.54205
2022-04-11,27.1028
2022-04-12,27.1028
2022-04-13,16.35514
2022-04-14,19.15887
2022-04-15,22.89719
2022-04-16,18.69158
2022-04-17,17.757
2022-04-18,27.1028
2022-04-19,23.83177
2022-04-20,18.22429
2022-04-21,26.63551
2022-04-22,24.76635
2022-04-23,11.21495
2022-04-24,8.8785
2022-04-25,24.76635
2022-04-26,22.4299
2022-04-27,20.56074
2022-04-28,15.88785
2022-04-29,23.36448
2022-04-30,10.74766
2022-05-01,15.88785
2022-05-02,28.50467
2022-05-03,31.30841
2022-05-04,24.29906
2022-05-05,15.88785
2022-05-06,16.35514
2022-05-07,15.88785
2022-05-08,11.68224
2022-05-09,26.16822
2022-05-10,29.90654
2022-05-11,16.82242
2022-05-12,21.02803
2022-05-13,18.22429
2022-05-14,14.95327
2022-05-15,14.95327
2022-05-16,40.6542
2022-05-17,24.76635
2022-05-18,21.49532
2022-05-19,22.89719
2022-05-20,17.757
2022-05-21,13.5514
2022-05-22,13.5514
2022-05-23,24.29906
2022-05-24,30.84112
2022-05-25,30.84112
2022-05-26,22.4299
2022-05-27,17.28971
2022-05-28,7.94392
2022-05-29,15.88785
2022-05-30,36.44859
2022-05-31,24.29906
2022-06-01,23.83177
2022-06-02,25.70093
2022-06-03,15.88785
2022-06-04,16.35514
2022-06-05,19.15887
2022-06-06,19.15887
2022-06-07,28.50467
2022-06-08,35.04672
2022-06-09,26.16822
2022-06-10,20.09345
2022-06-11,14.48598
2022-06-12,16.35514
2022-06-13,31.7757
2022-06-14,28.50467
2022-06-15,30.37383
2022-06-16,24.29906
2022-06-17,21.02803
2022-06-18,15.88785
2022-06-19,18.22429
2022-06-20,30.37383
2022-06-21,27.1028
2022-06-22,25.23364
2022-06-23,26.16822
2022-06-24,16.82242
2022-06-25,8.8785
2022-06-26,16.82242
2022-06-27,24.76635
2022-06-28,27.1028
2022-06-29,24.76635
2022-06-30,29.90654
2022-07-01,19.62616
2022-07-02,10.28037
2022-07-03,14.95327
2022-07-04,21.02803
2022-07-05,30.84112
2022-07-06,29.90654
2022-07-07,27.1028
2022-07-08,15.42056
2022-07-09,16.82242
2022-07-10,11.21495
2022-07-11,31.7757
2022-07-12,28.03738
2022-07-13,26.63551
2022-07-14,24.29906
2022-07-15,20.56074
2022-07-16,16.35514
2022-07-17,17.28971
2022-07-18,29.90654
2022-07-19,27.57009
2022-07-20,21.02803
2022-07-21,33.17757
2022-07-22,29.43925
2022-07-23,16.35514
2022-07-24,17.28971
2022-07-25,44.85981
2022-07-26,37.38317
2022-07-27,28.50467
2022-07-28,21.96261
2022-07-29,18.69158
2022-07-30,13.08411
2022-07-31,15.42056
2022-08-01,32.71028
2022-08-02,31.7757
2022-08-03,31.30841
2022-08-04,28.97196
2022-08-05,27.1028
2022-08-06,13.08411
2022-08-07,14.95327
2022-08-08,18.69158
2022-08-09,32.24299
2022-08-10,21.96261
2022-08-11,21.02803
2022-08-12,19.15887
2022-08-13,9.34579
2022-08-14,8.8785
2022-08-15,15.88785
2022-08-16,30.37383
2022-08-17,33.17757
2022-08-18,23.83177
2022-08-19,29.90654
2022-08-20,16.35514
2022-08-21,15.42056
2022-08-22,29.90654
2022-08-23,27.1028
2022-08-24,22.4299
2022-08-25,20.09345
2022-08-26,16.35514
2022-08-27,7.94392
2022-08-28,17.757
2022-08-29,19.15887
2022-08-30,23.36448
2022-08-31,24.29906
2022-09-01,21.49532
2022-09-02,21.02803
2022-09-03,15.42056
2022-09-04,8.8785
2022-09-05,21.02803
2022-09-06,16.82242
2022-09-07,15.42056
2022-09-08,14.01869
2022-09-09,7.47663
2022-09-10,5.60747
2022-09-11,9.34579
2022-09-12,18.69158
2022-09-13,29.43925
2022-09-14,29.43925
2022-09-15,28.03738
2022-09-16,35.9813
2022-09-17,18.69158
2022-09-18,27.57009
2022-09-19,35.9813
2022-09-20,46.72897
2022-09-21,28.50467
2022-09-22,39.71962
2022-09-23,21.49532
2022-09-24,15.42056
2022-09-25,15.42056
2022-09-26,31.7757
2022-09-27,38.78504
2022-09-28,44.85981
2022-09-29,50.46728
2022-09-30,35.51401
2022-10-01,14.48598
2022-10-02,15.42056
2022-10-03,31.30841
2022-10-04,40.18691
2022-10-05,39.71962
2022-10-06,36.91588
2022-10-07,29.90654
2022-10-08,26.16822
2022-10-09,26.16822
2022-10-10,28.50467
2022-10-11,56.07476
2022-10-12,41.58878
2022-10-13,36.91588
2022-10-14,36.91588
2022-10-15,27.1028
2022-10-16,20.09345
2022-10-17,51.40186
2022-10-18,36.44859
2022-10-19,43.92523
2022-10-20,41.58878
2022-10-21,34.57943
2022-10-22,12.14953
2022-10-23,23.83177
2022-10-24,52.80373
2022-10-25,45.3271
2022-10-26,47.19626
2022-10-27,42.99065
2022-10-28,26.63551
2022-10-29,21.49532
2022-10-30,15.88785
2022-10-31,52.80373
2022-11-01,44.85981
2022-11-02,52.33644
2022-11-03,40.6542
2022-11-04,48.13084
2022-11-05,22.4299
2022-11-06,27.1028
2022-11-07,66.82242
2022-11-08,55.60747
2022-11-09,56.54205
2022-11-10,45.3271
2022-11-11,45.3271
2022-11-12,29.43925
2022-11-13,30.37383
2022-11-14,60.74766
2022-11-15,55.60747
2022-11-16,50.46728
2022-11-17,42.99065
2022-11-18,39.25233
2022-11-19,17.28971
2022-11-20,25.23364
2022-11-21,56.07476
2022-11-22,49.53271
2022-11-23,47.19626
2022-11-24,44.85981
2022-11-25,31.30841
2022-11-26,21.02803
2022-11-27,21.02803
2022-11-28,41.58878
2022-11-29,48.13084
2022-11-30,36.91588
2022-12-01,45.79439
2022-12-02,38.31775
2022-12-03,16.82242
2022-12-04,23.36448
2022-12-05,36.44859
2022-12-06,36.91588
2022-12-07,42.99065
2022-12-08,48.13084
2022-12-09,26.63551
2022-12-10,20.09345
2022-12-11,21.96261
2022-12-12,48.13084
2022-12-13,52.80373
2022-12-14,40.6542
2022-12-15,37.38317
2022-12-16,39.25233
2022-12-17,24.76635
2022-12-18,39.25233
2022-12-19,40.18691
2022-12-20,42.05607
2022-12-21,47.19626
2022-12-22,54.67289
2022-12-23,45.79439
2022-12-24,29.43925
2022-12-25,35.04672
2022-12-26,65.88785
2022-12-27,57.47663
2022-12-28,46.72897
2022-12-29,61.21495
2022-12-30,40.6542
2022-12-31,31.30841
2023-01-01,37.38317
2023-01-02,69.62616
2023-01-03,74.76635
2023-01-04,64.95327
2023-01-05,66.35514
2023-01-06,50.46728
2023-01-07,29.43925
2023-01-08,29.43925
2023-01-09,54.2056
2023-01-10,66.82242
2023-01-11,58.41121
2023-01-12,59.34579
2023-01-13,44.85981
2023-01-14,28.50467
2023-01-15,35.04672
2023-01-16,34.11214
2023-01-17,44.39252
2023-01-18,50.46728
2023-01-19,31.7757
2023-01-20,28.50467
2023-01-21,20.09345
2023-01-22,12.14953
2023-01-23,23.83177
2023-01-24,38.31775
2023-01-25,48.13084
2023-01-26,45.79439
2023-01-27,41.58878
2023-01-28,25.70093
2023-01-29,35.51401
2023-01-30,48.13084
2023-01-31,49.53271
2023-02-01,46.72897
2023-02-02,37.38317
2023-02-03,35.9813
2023-02-04,32.71028
2023-02-05,35.9813
2023-02-06,45.79439
2023-02-07,56.07476
2023-02-08,46.26168
2023-02-09,34.57943
2023-02-10,44.39252
2023-02-11,35.9813
2023-02-12,41.12149
2023-02-13,51.40186
2023-02-14,56.54205
2023-02-15,60.74766
2023-02-16,50.0
2023-02-17,39.25233
2023-02-18,27.1028
2023-02-19,30.37383
2023-02-20,45.79439
2023-02-21,51.40186
2023-02-22,46.26168
2023-02-23,40.6542
2023-02-24,44.39252
2023-02-25,13.08411
2023-02-26,31.7757
2023-02-27,48.59813
2023-02-28,39.25233
2023-03-01,36.91588
2023-03-02,43.45794
2023-03-03,31.30841
2023-03-04,24.76635
2023-03-05,35.9813
2023-03-06,54.2056
2023-03-07,37.85046
2023-03-08,42.99065
2023-03-09,34.57943
2023-03-10,33.17757
2023-03-11,16.82242
2023-03-12,26.63551
2023-03-13,61.21495
2023-03-14,52.33644
2023-03-15,47.66355
2023-03-16,49.53271
2023-03-17,31.7757
2023-03-18,18.22429
2023-03-19,30.37383
2023-03-20,43.92523
2023-03-21,40.6542
2023-03-22,39.25233
2023-03-23,35.9813
2023-03-24,27.57009
2023-03-25,19.62616
2023-03-26,28.97196
2023-03-27,42.99065
2023-03-28,46.72897
2023-03-29,36.44859
2023-03-30,37.85046
2023-03-31,25.23364
2023-04-01,20.56074
2023-04-02,20.56074
2023-04-03,39.71962
2023-04-04,43.92523
2023-04-05,44.39252
2023-04-06,39.25233
2023-04-07,37.38317
2023-04-08,20.09345
2023-04-09,20.56074
2023-04-10,49.53271
2023-04-11,36.91588
2023-04-12,37.38317
2023-04-13,32.24299
2023-04-14,27.57009
2023-04-15,16.82242
2023-04-16,21.49532
2023-04-17,44.39252
2023-04-18,44.39252
2023-04-19,18.69158
2023-04-20,35.04672
2023-04-21,32.71028
2023-04-22,28.03738
2023-04-23,19.15887
2023-04-24,44.85981
2023-04-25,32.71028
2023-04-26,33.17757
2023-04-27,49.53271
2023-04-28,34.57943
2023-04-29,24.29906
2023-04-30,9.34579
2023-05-01,24.76635
2023-05-02,34.57943
2023-05-03,31.30841
2023-05-04,28.50467
2023-05-05,21.49532
2023-05-06,13.5514
2023-05-07,18.22429
2023-05-08,39.71962
2023-05-09,39.71962
2023-05-10,32.24299
2023-05-11,31.30841
2023-05-12,30.84112
2023-05-13,17.757
2023-05-14,23.83177
2023-05-15,37.38317
2023-05-16,29.43925
2023-05-17,38.31775
2023-05-18,35.9813
2023-05-19,22.89719
2023-05-20,21.49532
2023-05-21,12.61682
2023-05-22,24.29906
2023-05-23,26.63551
2023-05-24,27.1028
2023-05-25,30.37383
2023-05-26,23.36448
2023-05-27,19.15887
2023-05-28,16.82242
2023-05-29,26.16822
