date,재택근무직업
2023-05-16,40.30303
2023-05-17,42.42424
2023-05-18,37.57575
2023-05-19,31.21212
2023-05-20,19.39393
2023-05-21,27.27272
2023-05-22,43.93939
2023-05-23,40.30303
2023-05-24,36.0606
2023-05-25,27.87878
2023-05-26,30.0
2023-05-27,21.81818
2023-05-28,23.93939
2023-05-29,33.0303
2023-05-30,41.51515
2023-05-31,33.0303
2023-06-01,38.18181
2023-06-02,23.33333
2023-06-03,20.60606
2023-06-04,23.0303
2023-06-05,33.93939
2023-06-06,29.39393
2023-06-07,42.42424
2023-06-08,36.36363
2023-06-09,29.69696
2023-06-10,29.0909
2023-06-11,31.81818
2023-06-12,48.48484
2023-06-13,48.18181
2023-06-14,39.69696
2023-06-15,44.84848
2023-06-16,37.27272
2023-06-17,32.42424
2023-06-18,33.0303
2023-06-19,47.87878
2023-06-20,43.33333
2023-06-21,39.39393
2023-06-22,40.90909
2023-06-23,31.51515
2023-06-24,24.84848
2023-06-25,34.84848
2023-06-26,47.87878
2023-06-27,45.75757
2023-06-28,47.87878
2023-06-29,42.12121
2023-06-30,32.72727
2023-07-01,19.39393
2023-07-02,31.81818
2023-07-03,43.33333
2023-07-04,45.45454
2023-07-05,46.0606
2023-07-06,38.48484
2023-07-07,30.0
2023-07-08,22.42424
2023-07-09,28.78787
2023-07-10,46.66666
2023-07-11,39.39393
2023-07-12,41.21212
2023-07-13,43.0303
2023-07-14,31.21212
2023-07-15,23.63636
2023-07-16,26.96969
2023-07-17,40.0
2023-07-18,39.39393
2023-07-19,30.0
2023-07-20,28.78787
2023-07-21,28.48484
2023-07-22,20.30303
2023-07-23,23.0303
2023-07-24,40.0
2023-07-25,31.21212
2023-07-26,29.69696
2023-07-27,26.36363
2023-07-28,23.33333
2023-07-29,14.84848
2023-07-30,19.39393
2023-07-31,31.21212
2023-08-01,24.54545
2023-08-02,25.45454
2023-08-03,21.21212
2023-08-04,21.81818
2023-08-05,16.96969
2023-08-06,22.42424
2023-08-07,37.57575
2023-08-08,34.24242
2023-08-09,38.18181
2023-08-10,35.75757
2023-08-11,24.54545
2023-08-12,18.48484
2023-08-13,29.39393
2023-08-14,38.18181
2023-08-15,31.51515
2023-08-16,43.0303
2023-08-17,36.0606
2023-08-18,28.48484
2023-08-19,17.87878
2023-08-20,27.57575
2023-08-21,48.18181
2023-08-22,36.36363
2023-08-23,36.0606
2023-08-24,36.66666
2023-08-25,29.0909
2023-08-26,22.72727
2023-08-27,25.45454
2023-08-28,40.0
2023-08-29,36.36363
2023-08-30,35.75757
2023-08-31,22.12121
2023-09-01,28.78787
2023-09-02,21.81818
2023-09-03,23.33333
2023-09-04,40.0
2023-09-05,32.72727
2023-09-06,32.42424
2023-09-07,34.54545
2023-09-08,26.0606
2023-09-09,19.0909
2023-09-10,26.96969
2023-09-11,41.51515
2023-09-12,34.54545
2023-09-13,31.21212
2023-09-14,41.21212
2023-09-15,28.48484
2023-09-16,21.81818
2023-09-17,23.0303
2023-09-18,45.15151
2023-09-19,35.75757
2023-09-20,32.12121
2023-09-21,30.60606
2023-09-22,30.30303
2023-09-23,16.96969
2023-09-24,24.24242
2023-09-25,27.87878
2023-09-26,21.81818
2023-09-27,13.63636
2023-09-28,13.0303
2023-09-29,10.30303
2023-09-30,8.78787
2023-10-01,19.39393
2023-10-02,21.21212
2023-10-03,23.93939
2023-10-04,43.93939
2023-10-05,30.60606
2023-10-06,22.12121
2023-10-07,15.15151
2023-10-08,25.45454
2023-10-09,26.96969
2023-10-10,48.48484
2023-10-11,45.45454
2023-10-12,30.30303
2023-10-13,30.90909
2023-10-14,14.84848
2023-10-15,28.78787
2023-10-16,47.57575
2023-10-17,36.66666
2023-10-18,32.72727
2023-10-19,39.69696
2023-10-20,27.87878
2023-10-21,18.18181
2023-10-22,22.72727
2023-10-23,39.0909
2023-10-24,32.42424
2023-10-25,38.18181
2023-10-26,33.93939
2023-10-27,33.63636
2023-10-28,22.12121
2023-10-29,28.48484
2023-10-30,48.48484
2023-10-31,47.87878
2023-11-01,38.48484
2023-11-02,36.66666
2023-11-03,36.0606
2023-11-04,25.75757
2023-11-05,33.93939
2023-11-06,42.72727
2023-11-07,41.81818
2023-11-08,38.48484
2023-11-09,33.63636
2023-11-10,32.72727
2023-11-11,18.18181
2023-11-12,27.87878
2023-11-13,43.93939
2023-11-14,51.81818
2023-11-15,41.21212
2023-11-16,43.33333
2023-11-17,32.12121
2023-11-18,23.63636
2023-11-19,29.0909
2023-11-20,43.93939
2023-11-21,38.48484
2023-11-22,33.93939
2023-11-23,34.84848
2023-11-24,25.45454
2023-11-25,20.90909
2023-11-26,27.57575
2023-11-27,48.48484
2023-11-28,39.39393
2023-11-29,42.42424
2023-11-30,33.0303
2023-12-01,32.72727
2023-12-02,23.93939
2023-12-03,31.81818
2023-12-04,44.54545
2023-12-05,51.21212
2023-12-06,36.36363
2023-12-07,38.78787
2023-12-08,29.39393
2023-12-09,23.63636
2023-12-10,24.24242
2023-12-11,44.84848
2023-12-12,38.48484
2023-12-13,45.45454
2023-12-14,40.0
2023-12-15,36.0606
2023-12-16,23.0303
2023-12-17,28.78787
2023-12-18,47.27272
2023-12-19,38.78787
2023-12-20,39.39393
2023-12-21,41.81818
2023-12-22,30.0
2023-12-23,21.21212
2023-12-24,24.54545
2023-12-25,25.45454
2023-12-26,49.69696
2023-12-27,52.42424
2023-12-28,43.33333
2023-12-29,38.48484
2023-12-30,26.36363
2023-12-31,24.84848
2024-01-01,29.0909
2024-01-02,50.60606
2024-01-03,52.72727
2024-01-04,45.45454
2024-01-05,42.72727
2024-01-06,22.72727
2024-01-07,41.21212
2024-01-08,56.0606
2024-01-09,63.0303
2024-01-10,55.45454
2024-01-11,48.48484
2024-01-12,43.0303
2024-01-13,25.15151
2024-01-14,35.45454
2024-01-15,58.18181
2024-01-16,50.30303
2024-01-17,45.75757
2024-01-18,54.84848
2024-01-19,39.0909
2024-01-20,30.60606
2024-01-21,50.0
2024-01-22,69.39393
2024-01-23,56.36363
2024-01-24,55.45454
2024-01-25,51.21212
2024-01-26,41.21212
2024-01-27,31.21212
2024-01-28,37.57575
2024-01-29,61.81818
2024-01-30,49.39393
2024-01-31,51.51515
2024-02-01,43.93939
2024-02-02,45.45454
2024-02-03,33.0303
2024-02-04,34.84848
2024-02-05,48.78787
2024-02-06,53.0303
2024-02-07,41.81818
2024-02-08,29.39393
2024-02-09,25.45454
2024-02-10,24.84848
2024-02-11,24.84848
2024-02-12,43.0303
2024-02-13,61.51515
2024-02-14,53.33333
2024-02-15,52.12121
2024-02-16,41.21212
2024-02-17,35.45454
2024-02-18,40.90909
2024-02-19,56.96969
2024-02-20,58.48484
2024-02-21,50.30303
2024-02-22,44.24242
2024-02-23,50.0
2024-02-24,29.39393
2024-02-25,40.60606
2024-02-26,57.57575
2024-02-27,43.33333
2024-02-28,51.21212
2024-02-29,37.87878
2024-03-01,31.21212
2024-03-02,27.27272
2024-03-03,43.33333
2024-03-04,66.66666
2024-03-05,62.72727
2024-03-06,66.96969
2024-03-07,57.27272
2024-03-08,49.39393
2024-03-09,38.18181
2024-03-10,52.72727
2024-03-11,60.90909
2024-03-12,61.21212
2024-03-13,48.78787
2024-03-14,56.66666
2024-03-15,50.0
2024-03-16,26.66666
2024-03-17,38.48484
2024-03-18,56.36363
2024-03-19,53.63636
2024-03-20,58.48484
