date,자산운용사순위
2020-08-15,4.80349
2020-08-16,10.48034
2020-08-17,6.55021
2020-08-18,13.97379
2020-08-19,17.46724
2020-08-20,19.21397
2020-08-21,18.34061
2020-08-22,14.41048
2020-08-23,13.10043
2020-08-24,26.20087
2020-08-25,19.21397
2020-08-26,18.34061
2020-08-27,21.39737
2020-08-28,17.46724
2020-08-29,10.91703
2020-08-30,20.52401
2020-08-31,20.08733
2020-09-01,20.52401
2020-09-02,19.21397
2020-09-03,20.08733
2020-09-04,13.97379
2020-09-05,13.53711
2020-09-06,16.1572
2020-09-07,18.34061
2020-09-08,21.83406
2020-09-09,19.65065
2020-09-10,27.94759
2020-09-11,17.90393
2020-09-12,14.84716
2020-09-13,15.72052
2020-09-14,14.41048
2020-09-15,22.27074
2020-09-16,27.51091
2020-09-17,38.42794
2020-09-18,22.27074
2020-09-19,12.66375
2020-09-20,10.48034
2020-09-21,20.52401
2020-09-22,18.77729
2020-09-23,18.34061
2020-09-24,14.84716
2020-09-25,13.97379
2020-09-26,9.1703
2020-09-27,9.60698
2020-09-28,17.46724
2020-09-29,17.46724
2020-09-30,10.04366
2020-10-01,7.86026
2020-10-02,13.53711
2020-10-03,6.98689
2020-10-04,13.97379
2020-10-05,15.72052
2020-10-06,28.38427
2020-10-07,21.83406
2020-10-08,18.77729
2020-10-09,9.60698
2020-10-10,8.29694
2020-10-11,13.53711
2020-10-12,20.08733
2020-10-13,28.38427
2020-10-14,20.52401
2020-10-15,18.34061
2020-10-16,12.22707
2020-10-17,15.28384
2020-10-18,9.60698
2020-10-19,27.51091
2020-10-20,23.58078
2020-10-21,27.51091
2020-10-22,22.70742
2020-10-23,17.90393
2020-10-24,16.59388
2020-10-25,13.53711
2020-10-26,13.97379
2020-10-27,23.58078
2020-10-28,17.46724
2020-10-29,22.70742
2020-10-30,17.90393
2020-10-31,16.1572
2020-11-01,13.97379
2020-11-02,17.46724
2020-11-03,25.76419
2020-11-04,21.39737
2020-11-05,16.1572
2020-11-06,17.03056
2020-11-07,12.22707
2020-11-08,9.60698
2020-11-09,14.41048
2020-11-10,24.45414
2020-11-11,20.08733
2020-11-12,20.96069
2020-11-13,22.70742
2020-11-14,14.84716
2020-11-15,16.59388
2020-11-16,17.03056
2020-11-17,17.03056
2020-11-18,16.1572
2020-11-19,16.59388
2020-11-20,15.28384
2020-11-21,14.84716
2020-11-22,12.66375
2020-11-23,8.29694
2020-11-24,13.97379
2020-11-25,22.27074
2020-11-26,14.41048
2020-11-27,20.08733
2020-11-28,9.60698
2020-11-29,9.1703
2020-11-30,17.90393
2020-12-01,20.96069
2020-12-02,26.63755
2020-12-03,22.27074
2020-12-04,13.53711
2020-12-05,12.66375
2020-12-06,16.1572
2020-12-07,17.03056
2020-12-08,17.90393
2020-12-09,24.01746
2020-12-10,16.59388
2020-12-11,16.59388
2020-12-12,15.72052
2020-12-13,20.52401
2020-12-14,20.52401
2020-12-15,15.28384
2020-12-16,20.08733
2020-12-17,18.34061
2020-12-18,17.46724
2020-12-19,10.91703
2020-12-20,15.72052
2020-12-21,15.72052
2020-12-22,14.84716
2020-12-23,13.97379
2020-12-24,24.45414
2020-12-25,13.10043
2020-12-26,10.48034
2020-12-27,18.34061
2020-12-28,24.01746
2020-12-29,17.46724
2020-12-30,16.1572
2020-12-31,10.04366
2021-01-01,14.84716
2021-01-02,16.59388
2021-01-03,10.04366
2021-01-04,17.03056
2021-01-05,16.1572
2021-01-06,20.96069
2021-01-07,18.34061
2021-01-08,23.58078
2021-01-09,15.28384
2021-01-10,14.84716
2021-01-11,17.90393
2021-01-12,25.32751
2021-01-13,23.58078
2021-01-14,18.34061
2021-01-15,18.77729
2021-01-16,11.79039
2021-01-17,15.28384
2021-01-18,20.52401
2021-01-19,27.94759
2021-01-20,31.44104
2021-01-21,38.86462
2021-01-22,42.35807
2021-01-23,27.94759
2021-01-24,36.24454
2021-01-25,45.41484
2021-01-26,41.04803
2021-01-27,44.54148
2021-01-28,41.92139
2021-01-29,31.87772
2021-01-30,27.51091
2021-01-31,29.25764
2021-02-01,29.69432
2021-02-02,37.99126
2021-02-03,43.23144
2021-02-04,41.92139
2021-02-05,34.49781
2021-02-06,30.131
2021-02-07,28.82096
2021-02-08,36.68122
2021-02-09,44.97816
2021-02-10,39.30131
2021-02-11,27.51091
2021-02-12,24.89082
2021-02-13,30.131
2021-02-14,36.68122
2021-02-15,51.96506
2021-02-16,43.23144
2021-02-17,44.54148
2021-02-18,36.24454
2021-02-19,45.41484
2021-02-20,28.38427
2021-02-21,29.25764
2021-02-22,35.37117
2021-02-23,43.66812
2021-02-24,39.73799
2021-02-25,35.80786
2021-02-26,31.00436
2021-02-27,27.07423
2021-02-28,18.77729
2021-03-01,33.62445
2021-03-02,30.56768
2021-03-03,32.31441
2021-03-04,31.00436
2021-03-05,29.25764
2021-03-06,19.21397
2021-03-07,22.27074
2021-03-08,24.45414
2021-03-09,29.25764
2021-03-10,33.62445
2021-03-11,43.66812
2021-03-12,37.99126
2021-03-13,24.45414
2021-03-14,23.58078
2021-03-15,37.99126
2021-03-16,34.49781
2021-03-17,29.69432
2021-03-18,42.35807
2021-03-19,34.06113
2021-03-20,17.03056
2021-03-21,28.38427
2021-03-22,38.42794
2021-03-23,39.30131
2021-03-24,39.73799
2021-03-25,38.42794
2021-03-26,35.37117
2021-03-27,23.1441
2021-03-28,24.45414
2021-03-29,34.49781
2021-03-30,37.99126
2021-03-31,28.82096
2021-04-01,27.51091
2021-04-02,34.93449
2021-04-03,24.45414
2021-04-04,21.83406
2021-04-05,26.20087
2021-04-06,35.80786
2021-04-07,37.1179
2021-04-08,34.06113
2021-04-09,34.06113
2021-04-10,25.76419
2021-04-11,25.76419
2021-04-12,51.52838
2021-04-13,42.35807
2021-04-14,44.54148
2021-04-15,34.49781
2021-04-16,28.38427
2021-04-17,20.96069
2021-04-18,15.72052
2021-04-19,27.07423
2021-04-20,33.18777
2021-04-21,33.62445
2021-04-22,26.20087
2021-04-23,29.69432
2021-04-24,14.84716
2021-04-25,14.41048
2021-04-26,24.89082
2021-04-27,39.30131
2021-04-28,42.35807
2021-04-29,34.49781
2021-04-30,38.42794
2021-05-01,16.59388
2021-05-02,20.96069
2021-05-03,17.46724
2021-05-04,31.44104
2021-05-05,22.70742
2021-05-06,34.93449
2021-05-07,23.58078
2021-05-08,24.01746
2021-05-09,20.52401
2021-05-10,20.96069
2021-05-11,32.31441
2021-05-12,25.32751
2021-05-13,20.52401
2021-05-14,40.17467
2021-05-15,19.21397
2021-05-16,20.52401
2021-05-17,33.18777
2021-05-18,27.94759
2021-05-19,19.65065
2021-05-20,30.131
2021-05-21,31.00436
2021-05-22,14.41048
2021-05-23,19.65065
2021-05-24,29.69432
2021-05-25,34.49781
2021-05-26,31.44104
2021-05-27,40.61135
2021-05-28,38.42794
2021-05-29,25.32751
2021-05-30,19.21397
2021-05-31,31.44104
2021-06-01,32.31441
2021-06-02,100.0
2021-06-03,49.78165
2021-06-04,38.42794
2021-06-05,25.32751
2021-06-06,17.90393
2021-06-07,36.68122
2021-06-08,38.86462
2021-06-09,37.1179
2021-06-10,34.06113
2021-06-11,26.20087
2021-06-12,10.91703
2021-06-13,28.82096
2021-06-14,27.07423
2021-06-15,38.42794
2021-06-16,31.44104
2021-06-17,34.93449
2021-06-18,38.86462
2021-06-19,16.1572
2021-06-20,17.46724
2021-06-21,21.39737
2021-06-22,27.51091
2021-06-23,37.1179
2021-06-24,41.48471
2021-06-25,27.51091
2021-06-26,20.96069
2021-06-27,13.97379
2021-06-28,57.20524
2021-06-29,29.69432
2021-06-30,31.44104
2021-07-01,27.94759
2021-07-02,32.31441
2021-07-03,17.90393
2021-07-04,21.83406
2021-07-05,40.17467
2021-07-06,32.75109
2021-07-07,37.99126
2021-07-08,37.99126
2021-07-09,29.69432
2021-07-10,18.77729
2021-07-11,22.70742
2021-07-12,33.62445
2021-07-13,32.31441
2021-07-14,25.32751
2021-07-15,33.62445
2021-07-16,32.75109
2021-07-17,16.1572
2021-07-18,18.34061
2021-07-19,24.45414
2021-07-20,24.45414
2021-07-21,25.76419
2021-07-22,24.01746
2021-07-23,24.01746
2021-07-24,17.90393
2021-07-25,12.66375
2021-07-26,36.68122
2021-07-27,47.16157
2021-07-28,31.87772
2021-07-29,33.18777
2021-07-30,28.38427
2021-07-31,22.70742
2021-08-01,17.46724
2021-08-02,30.56768
2021-08-03,31.44104
2021-08-04,27.07423
2021-08-05,37.1179
2021-08-06,30.131
2021-08-07,19.65065
2021-08-08,20.52401
2021-08-09,34.06113
2021-08-10,32.75109
2021-08-11,32.75109
2021-08-12,32.31441
2021-08-13,33.18777
2021-08-14,27.51091
2021-08-15,22.27074
2021-08-16,24.89082
2021-08-17,22.27074
2021-08-18,26.20087
2021-08-19,23.58078
2021-08-20,36.24454
2021-08-21,16.1572
2021-08-22,15.72052
2021-08-23,23.58078
2021-08-24,31.00436
2021-08-25,23.58078
2021-08-26,25.76419
2021-08-27,27.94759
2021-08-28,17.03056
2021-08-29,23.1441
2021-08-30,30.131
2021-08-31,23.1441
2021-09-01,33.18777
2021-09-02,37.55458
2021-09-03,28.82096
2021-09-04,20.52401
2021-09-05,17.90393
2021-09-06,32.31441
2021-09-07,32.75109
2021-09-08,25.76419
2021-09-09,20.96069
2021-09-10,23.58078
2021-09-11,16.1572
2021-09-12,21.83406
2021-09-13,25.76419
2021-09-14,21.83406
2021-09-15,24.01746
2021-09-16,30.131
2021-09-17,30.131
2021-09-18,13.10043
2021-09-19,11.35371
2021-09-20,16.59388
2021-09-21,12.22707
2021-09-22,19.21397
2021-09-23,19.65065
2021-09-24,16.59388
2021-09-25,5.24017
2021-09-26,14.41048
2021-09-27,15.28384
2021-09-28,17.46724
2021-09-29,17.90393
2021-09-30,16.59388
2021-10-01,15.72052
2021-10-02,6.11353
2021-10-03,8.73362
2021-10-04,10.48034
2021-10-05,17.46724
2021-10-06,23.1441
2021-10-07,16.1572
2021-10-08,14.84716
2021-10-09,6.98689
2021-10-10,6.55021
2021-10-11,8.29694
2021-10-12,15.72052
2021-10-13,28.38427
2021-10-14,24.45414
2021-10-15,21.39737
2021-10-16,10.91703
2021-10-17,17.46724
2021-10-18,14.84716
2021-10-19,18.77729
2021-10-20,16.59388
2021-10-21,18.77729
2021-10-22,14.41048
2021-10-23,8.29694
2021-10-24,8.73362
2021-10-25,16.1572
2021-10-26,17.90393
2021-10-27,20.08733
2021-10-28,12.22707
2021-10-29,19.21397
2021-10-30,4.80349
2021-10-31,12.66375
2021-11-01,24.45414
2021-11-02,26.20087
2021-11-03,26.63755
2021-11-04,22.70742
2021-11-05,25.32751
2021-11-06,16.1572
2021-11-07,11.35371
2021-11-08,15.28384
2021-11-09,16.59388
2021-11-10,17.03056
2021-11-11,17.03056
2021-11-12,17.03056
2021-11-13,10.48034
2021-11-14,14.41048
2021-11-15,23.58078
2021-11-16,16.1572
2021-11-17,27.07423
2021-11-18,17.90393
2021-11-19,17.03056
2021-11-20,17.46724
2021-11-21,13.97379
2021-11-22,16.1572
2021-11-23,17.03056
2021-11-24,20.08733
2021-11-25,21.83406
2021-11-26,19.65065
2021-11-27,10.91703
2021-11-28,7.86026
2021-11-29,21.83406
2021-11-30,19.65065
2021-12-01,21.39737
2021-12-02,17.46724
2021-12-03,20.08733
2021-12-04,14.41048
2021-12-05,12.22707
2021-12-06,19.21397
2021-12-07,20.96069
2021-12-08,28.82096
2021-12-09,28.38427
2021-12-10,18.77729
2021-12-11,15.28384
2021-12-12,13.97379
2021-12-13,22.70742
2021-12-14,18.77729
2021-12-15,21.39737
2021-12-16,24.45414
2021-12-17,27.07423
2021-12-18,15.28384
2021-12-19,17.46724
2021-12-20,23.1441
2021-12-21,21.39737
2021-12-22,29.25764
2021-12-23,29.25764
2021-12-24,31.00436
2021-12-25,9.60698
2021-12-26,11.79039
2021-12-27,28.82096
2021-12-28,30.131
2021-12-29,27.07423
2021-12-30,28.82096
2021-12-31,30.131
2022-01-01,17.03056
2022-01-02,14.41048
2022-01-03,21.39737
2022-01-04,36.68122
2022-01-05,31.87772
2022-01-06,25.76419
2022-01-07,26.20087
2022-01-08,24.45414
2022-01-09,26.63755
2022-01-10,22.70742
2022-01-11,20.52401
2022-01-12,29.25764
2022-01-13,30.56768
2022-01-14,31.87772
2022-01-15,20.08733
2022-01-16,28.38427
2022-01-17,24.45414
2022-01-18,33.18777
2022-01-19,28.38427
2022-01-20,33.18777
2022-01-21,15.72052
2022-01-22,25.32751
2022-01-23,29.69432
2022-01-24,26.63755
2022-01-25,27.94759
2022-01-26,42.79475
2022-01-27,26.63755
2022-01-28,24.89082
2022-01-29,18.77729
2022-01-30,13.53711
2022-01-31,11.35371
2022-02-01,15.72052
2022-02-02,18.77729
2022-02-03,27.94759
2022-02-04,29.25764
2022-02-05,23.1441
2022-02-06,22.70742
2022-02-07,36.68122
2022-02-08,31.87772
2022-02-09,33.62445
2022-02-10,39.73799
2022-02-11,24.45414
2022-02-12,14.84716
2022-02-13,19.65065
2022-02-14,26.63755
2022-02-15,29.69432
2022-02-16,33.62445
2022-02-17,26.63755
2022-02-18,27.07423
2022-02-19,21.83406
2022-02-20,13.53711
2022-02-21,30.131
2022-02-22,35.37117
2022-02-23,31.44104
2022-02-24,35.37117
2022-02-25,24.45414
2022-02-26,17.03056
2022-02-27,13.10043
2022-02-28,21.83406
2022-03-01,17.46724
2022-03-02,29.69432
2022-03-03,22.27074
2022-03-04,22.27074
2022-03-05,15.28384
2022-03-06,17.46724
2022-03-07,23.1441
2022-03-08,18.34061
2022-03-09,15.28384
2022-03-10,19.65065
2022-03-11,26.20087
2022-03-12,10.91703
2022-03-13,15.72052
2022-03-14,26.20087
2022-03-15,20.96069
2022-03-16,27.07423
2022-03-17,29.69432
2022-03-18,19.65065
2022-03-19,18.77729
2022-03-20,20.52401
2022-03-21,25.76419
2022-03-22,25.76419
2022-03-23,24.01746
2022-03-24,25.76419
2022-03-25,14.41048
2022-03-26,14.41048
2022-03-27,15.28384
2022-03-28,24.89082
2022-03-29,20.08733
2022-03-30,24.45414
2022-03-31,27.94759
2022-04-01,21.83406
2022-04-02,18.34061
2022-04-03,15.72052
2022-04-04,25.76419
2022-04-05,25.76419
2022-04-06,29.69432
2022-04-07,26.20087
2022-04-08,29.69432
2022-04-09,10.48034
2022-04-10,17.46724
2022-04-11,19.21397
2022-04-12,23.58078
2022-04-13,21.83406
2022-04-14,28.82096
2022-04-15,27.07423
2022-04-16,14.84716
2022-04-17,15.28384
2022-04-18,30.56768
2022-04-19,27.51091
2022-04-20,33.62445
2022-04-21,31.44104
2022-04-22,24.89082
2022-04-23,16.59388
2022-04-24,18.77729
2022-04-25,29.25764
2022-04-26,41.04803
2022-04-27,26.20087
2022-04-28,26.63755
2022-04-29,19.21397
2022-04-30,14.84716
2022-05-01,12.66375
2022-05-02,22.70742
2022-05-03,31.44104
2022-05-04,27.07423
2022-05-05,16.1572
2022-05-06,20.52401
2022-05-07,13.10043
2022-05-08,14.41048
2022-05-09,19.65065
2022-05-10,25.76419
2022-05-11,28.82096
2022-05-12,20.52401
2022-05-13,18.77729
2022-05-14,19.21397
2022-05-15,12.66375
2022-05-16,20.52401
2022-05-17,24.45414
2022-05-18,26.20087
2022-05-19,22.27074
2022-05-20,23.58078
2022-05-21,12.22707
2022-05-22,10.91703
2022-05-23,25.32751
2022-05-24,28.38427
2022-05-25,20.52401
2022-05-26,24.89082
2022-05-27,20.08733
2022-05-28,13.97379
2022-05-29,17.90393
2022-05-30,24.45414
2022-05-31,21.83406
2022-06-01,20.52401
2022-06-02,26.20087
2022-06-03,25.32751
2022-06-04,12.22707
2022-06-05,11.35371
2022-06-06,10.48034
2022-06-07,26.63755
2022-06-08,31.44104
2022-06-09,23.58078
2022-06-10,22.70742
2022-06-11,10.48034
2022-06-12,14.41048
2022-06-13,32.31441
2022-06-14,16.59388
2022-06-15,28.38427
2022-06-16,21.39737
2022-06-17,20.52401
2022-06-18,19.21397
2022-06-19,21.39737
2022-06-20,19.21397
2022-06-21,25.32751
2022-06-22,31.87772
2022-06-23,27.07423
2022-06-24,20.52401
2022-06-25,9.1703
2022-06-26,10.04366
2022-06-27,21.83406
2022-06-28,22.27074
2022-06-29,27.51091
2022-06-30,21.39737
2022-07-01,28.38427
2022-07-02,16.1572
2022-07-03,12.22707
2022-07-04,19.21397
2022-07-05,27.94759
2022-07-06,28.82096
2022-07-07,19.21397
2022-07-08,13.97379
2022-07-09,13.97379
2022-07-10,13.10043
2022-07-11,25.32751
2022-07-12,22.70742
2022-07-13,24.89082
2022-07-14,25.76419
2022-07-15,27.07423
2022-07-16,13.10043
2022-07-17,14.84716
2022-07-18,19.65065
2022-07-19,23.1441
2022-07-20,23.1441
2022-07-21,19.21397
2022-07-22,20.52401
2022-07-23,11.35371
2022-07-24,9.60698
2022-07-25,23.58078
2022-07-26,22.27074
2022-07-27,22.70742
2022-07-28,28.82096
2022-07-29,25.76419
2022-07-30,11.79039
2022-07-31,8.29694
2022-08-01,26.20087
2022-08-02,28.82096
2022-08-03,23.58078
2022-08-04,27.94759
2022-08-05,26.63755
2022-08-06,9.1703
2022-08-07,14.41048
2022-08-08,17.03056
2022-08-09,17.46724
2022-08-10,26.63755
2022-08-11,24.89082
2022-08-12,23.1441
2022-08-13,5.67685
2022-08-14,15.28384
2022-08-15,11.35371
2022-08-16,17.46724
2022-08-17,25.76419
2022-08-18,26.63755
2022-08-19,19.21397
2022-08-20,10.91703
2022-08-21,13.97379
2022-08-22,30.56768
2022-08-23,24.89082
2022-08-24,36.24454
2022-08-25,21.39737
2022-08-26,16.1572
2022-08-27,9.60698
2022-08-28,13.97379
2022-08-29,34.06113
2022-08-30,36.68122
2022-08-31,22.27074
2022-09-01,19.21397
2022-09-02,21.39737
2022-09-03,5.67685
2022-09-04,13.97379
2022-09-05,19.65065
2022-09-06,26.63755
2022-09-07,19.21397
2022-09-08,21.83406
2022-09-09,6.55021
2022-09-10,6.55021
2022-09-11,10.04366
2022-09-12,15.28384
2022-09-13,27.94759
2022-09-14,34.06113
2022-09-15,24.01746
2022-09-16,26.63755
2022-09-17,15.72052
2022-09-18,13.10043
2022-09-19,18.77729
2022-09-20,17.46724
2022-09-21,21.39737
2022-09-22,27.07423
2022-09-23,19.65065
2022-09-24,12.66375
2022-09-25,13.53711
2022-09-26,24.45414
2022-09-27,24.89082
2022-09-28,22.70742
2022-09-29,18.77729
2022-09-30,21.83406
2022-10-01,18.34061
2022-10-02,17.90393
2022-10-03,16.1572
2022-10-04,26.20087
2022-10-05,22.27074
2022-10-06,34.93449
2022-10-07,22.27074
2022-10-08,17.46724
2022-10-09,14.41048
2022-10-10,16.1572
2022-10-11,26.63755
2022-10-12,26.20087
2022-10-13,23.58078
2022-10-14,33.62445
2022-10-15,18.34061
2022-10-16,17.46724
2022-10-17,30.56768
2022-10-18,31.44104
2022-10-19,25.76419
2022-10-20,24.45414
2022-10-21,20.52401
2022-10-22,14.84716
2022-10-23,21.83406
2022-10-24,33.18777
2022-10-25,26.63755
2022-10-26,30.56768
2022-10-27,30.131
2022-10-28,19.21397
2022-10-29,14.84716
2022-10-30,11.35371
2022-10-31,25.76419
2022-11-01,35.80786
2022-11-02,32.75109
2022-11-03,20.96069
2022-11-04,25.76419
2022-11-05,14.41048
2022-11-06,17.90393
2022-11-07,36.68122
2022-11-08,32.31441
2022-11-09,34.93449
2022-11-10,28.82096
2022-11-11,22.70742
2022-11-12,18.34061
2022-11-13,15.28384
2022-11-14,24.89082
2022-11-15,35.80786
2022-11-16,27.94759
2022-11-17,29.25764
2022-11-18,20.96069
2022-11-19,22.27074
2022-11-20,16.1572
2022-11-21,27.51091
2022-11-22,33.18777
2022-11-23,24.01746
2022-11-24,24.45414
2022-11-25,19.65065
2022-11-26,16.59388
2022-11-27,13.53711
2022-11-28,21.83406
2022-11-29,24.45414
2022-11-30,34.06113
2022-12-01,19.65065
2022-12-02,29.69432
2022-12-03,13.10043
2022-12-04,14.84716
2022-12-05,24.01746
2022-12-06,25.32751
2022-12-07,19.65065
2022-12-08,27.94759
2022-12-09,17.46724
2022-12-10,14.41048
2022-12-11,17.46724
2022-12-12,27.51091
2022-12-13,27.94759
2022-12-14,34.06113
2022-12-15,26.63755
2022-12-16,25.32751
2022-12-17,9.60698
2022-12-18,19.21397
2022-12-19,20.52401
2022-12-20,26.20087
2022-12-21,25.76419
2022-12-22,33.18777
2022-12-23,21.39737
2022-12-24,16.59388
2022-12-25,16.59388
2022-12-26,22.70742
2022-12-27,31.44104
2022-12-28,22.27074
2022-12-29,23.58078
2022-12-30,25.32751
2022-12-31,17.03056
2023-01-01,20.96069
2023-01-02,20.52401
2023-01-03,31.44104
2023-01-04,25.76419
2023-01-05,31.00436
2023-01-06,31.00436
2023-01-07,23.1441
2023-01-08,18.34061
2023-01-09,34.49781
2023-01-10,39.30131
2023-01-11,32.75109
2023-01-12,30.56768
2023-01-13,40.17467
2023-01-14,14.41048
2023-01-15,24.45414
2023-01-16,31.00436
2023-01-17,30.131
2023-01-18,25.76419
2023-01-19,29.25764
2023-01-20,15.28384
2023-01-21,7.42358
2023-01-22,14.41048
2023-01-23,11.79039
2023-01-24,17.90393
2023-01-25,27.51091
2023-01-26,25.76419
2023-01-27,35.80786
2023-01-28,13.53711
2023-01-29,22.70742
2023-01-30,35.37117
2023-01-31,39.73799
2023-02-01,33.18777
2023-02-02,27.07423
2023-02-03,31.87772
2023-02-04,20.96069
2023-02-05,17.90393
2023-02-06,28.82096
2023-02-07,31.00436
2023-02-08,29.25764
2023-02-09,33.62445
2023-02-10,43.23144
2023-02-11,14.84716
2023-02-12,21.39737
2023-02-13,29.25764
2023-02-14,30.131
2023-02-15,43.66812
2023-02-16,32.31441
2023-02-17,20.08733
2023-02-18,12.22707
2023-02-19,20.52401
2023-02-20,32.75109
2023-02-21,35.80786
2023-02-22,35.37117
2023-02-23,36.68122
2023-02-24,29.69432
2023-02-25,18.34061
2023-02-26,24.89082
2023-02-27,36.68122
2023-02-28,29.25764
2023-03-01,11.35371
2023-03-02,35.37117
2023-03-03,27.07423
2023-03-04,14.41048
2023-03-05,27.51091
2023-03-06,32.75109
2023-03-07,45.85152
2023-03-08,35.37117
2023-03-09,48.03493
2023-03-10,35.37117
2023-03-11,17.03056
2023-03-12,17.90393
2023-03-13,42.35807
2023-03-14,43.23144
2023-03-15,35.37117
2023-03-16,35.37117
2023-03-17,39.30131
2023-03-18,17.46724
2023-03-19,26.20087
2023-03-20,29.69432
2023-03-21,29.25764
2023-03-22,44.97816
2023-03-23,29.25764
2023-03-24,32.75109
2023-03-25,12.66375
2023-03-26,18.77729
2023-03-27,27.51091
2023-03-28,31.00436
2023-03-29,30.56768
2023-03-30,36.24454
2023-03-31,39.30131
2023-04-01,15.72052
2023-04-02,19.65065
2023-04-03,28.82096
2023-04-04,28.38427
2023-04-05,34.06113
2023-04-06,28.82096
2023-04-07,40.17467
2023-04-08,18.34061
2023-04-09,18.34061
2023-04-10,37.1179
2023-04-11,31.44104
2023-04-12,34.93449
2023-04-13,26.63755
2023-04-14,30.131
2023-04-15,17.03056
2023-04-16,20.52401
2023-04-17,24.89082
2023-04-18,28.38427
2023-04-19,30.56768
2023-04-20,27.07423
2023-04-21,19.21397
2023-04-22,17.03056
2023-04-23,14.41048
2023-04-24,34.49781
2023-04-25,25.76419
2023-04-26,21.83406
2023-04-27,34.93449
2023-04-28,21.39737
2023-04-29,8.73362
2023-04-30,10.04366
2023-05-01,16.1572
2023-05-02,24.01746
2023-05-03,30.131
2023-05-04,25.76419
2023-05-05,13.53711
2023-05-06,7.86026
2023-05-07,8.73362
2023-05-08,20.08733
2023-05-09,25.76419
2023-05-10,31.00436
2023-05-11,32.75109
2023-05-12,24.45414
2023-05-13,12.22707
2023-05-14,13.10043
2023-05-15,34.49781
2023-05-16,27.51091
2023-05-17,24.89082
2023-05-18,30.131
2023-05-19,30.56768
2023-05-20,22.27074
2023-05-21,17.03056
2023-05-22,23.1441
2023-05-23,33.18777
2023-05-24,21.39737
2023-05-25,20.08733
2023-05-26,22.70742
2023-05-27,16.59388
2023-05-28,13.53711
2023-05-29,13.97379
