date,바이넥스주가
2021-06-28,14.0695
2021-06-29,12.39697
2021-06-30,12.67653
2021-07-01,13.24046
2021-07-02,12.84041
2021-07-03,1.58095
2021-07-04,1.28693
2021-07-05,17.28442
2021-07-06,13.95382
2021-07-07,13.22118
2021-07-08,12.17525
2021-07-09,12.49819
2021-07-10,1.21945
2021-07-11,1.23873
2021-07-12,11.73181
2021-07-13,10.43524
2021-07-14,9.89058
2021-07-15,10.39186
2021-07-16,9.27844
2021-07-17,0.95435
2021-07-18,0.90133
2021-07-19,9.76526
2021-07-20,9.92432
2021-07-21,9.22061
2021-07-22,10.06892
2021-07-23,9.15795
2021-07-24,1.06521
2021-07-25,0.93025
2021-07-26,8.61811
2021-07-27,8.84947
2021-07-28,8.20841
2021-07-29,9.14349
2021-07-30,7.88065
2021-07-31,1.46527
2021-08-01,1.07003
2021-08-02,10.7871
2021-08-03,8.65667
2021-08-04,9.85202
2021-08-05,16.33007
2021-08-06,12.29093
2021-08-07,1.22909
2021-08-08,1.31585
2021-08-09,11.61131
2021-08-10,13.6116
2021-08-11,12.37287
2021-08-12,10.22316
2021-08-13,8.40121
2021-08-14,0.99291
2021-08-15,0.88687
2021-08-16,1.33995
2021-08-17,8.76271
2021-08-18,8.62293
2021-08-19,8.65667
2021-08-20,9.07601
2021-08-21,1.40261
2021-08-22,1.13751
2021-08-23,11.44743
2021-08-24,14.07432
2021-08-25,12.66689
2021-08-26,13.85742
2021-08-27,10.72444
2021-08-28,1.23391
2021-08-29,0.78565
2021-08-30,14.42618
2021-08-31,13.57304
2021-09-01,12.23791
2021-09-02,10.763
2021-09-03,10.3051
2021-09-04,1.13751
2021-09-05,0.88205
2021-09-06,9.10975
2021-09-07,8.93141
2021-09-08,7.99633
2021-09-09,7.61555
2021-09-10,8.05417
2021-09-11,1.01701
2021-09-12,1.23873
2021-09-13,7.89511
2021-09-14,8.65185
2021-09-15,8.97479
2021-09-16,6.854
2021-09-17,7.43239
2021-09-18,0.70371
2021-09-19,0.60731
2021-09-20,0.57839
2021-09-21,0.67961
2021-09-22,0.91579
2021-09-23,7.67339
2021-09-24,7.24924
2021-09-25,0.91579
2021-09-26,0.68925
2021-09-27,7.30708
2021-09-28,7.55771
2021-09-29,8.12165
2021-09-30,8.42531
2021-10-01,7.41793
2021-10-02,0.90615
2021-10-03,0.63141
2021-10-04,1.12787
2021-10-05,7.3842
2021-10-06,7.41793
2021-10-07,12.01619
2021-10-08,8.89767
2021-10-09,0.90615
2021-10-10,0.69889
2021-10-11,0.85795
2021-10-12,7.14802
2021-10-13,7.22996
2021-10-14,7.98187
2021-10-15,6.5166
2021-10-16,0.73745
2021-10-17,0.54947
2021-10-18,5.7695
2021-10-19,5.80324
2021-10-20,5.96712
2021-10-21,5.71648
2021-10-22,5.26823
2021-10-23,0.80975
2021-10-24,0.50127
2021-10-25,6.64192
2021-10-26,9.32664
2021-10-27,8.70487
2021-10-28,21.53564
2021-10-29,10.6425
2021-10-30,0.96881
2021-10-31,1.01701
2021-11-01,8.78199
2021-11-02,8.19877
2021-11-03,7.97705
2021-11-04,7.12392
2021-11-05,5.82734
2021-11-06,0.78565
2021-11-07,0.60731
2021-11-08,6.2515
2021-11-09,6.41538
2021-11-10,6.3238
2021-11-11,5.84662
2021-11-12,6.28524
2021-11-13,0.90615
2021-11-14,0.72781
2021-11-15,8.98443
2021-11-16,7.60109
2021-11-17,6.81544
2021-11-18,5.45139
2021-11-19,6.06834
2021-11-20,0.66515
2021-11-21,0.52055
2021-11-22,5.95266
2021-11-23,7.3842
2021-11-24,6.25632
2021-11-25,5.37909
2021-11-26,7.47577
2021-11-27,1.22909
2021-11-28,1.07485
2021-11-29,8.16021
2021-11-30,9.39894
2021-12-01,11.22089
2021-12-02,9.25435
2021-12-03,7.68785
2021-12-04,0.88687
2021-12-05,0.86759
2021-12-06,9.55318
2021-12-07,9.75562
2021-12-08,8.19877
2021-12-09,8.62293
2021-12-10,9.22543
2021-12-11,1.32549
2021-12-12,1.09413
2021-12-13,8.67113
2021-12-14,7.76015
2021-12-15,8.86393
2021-12-16,7.71195
2021-12-17,7.336
2021-12-18,0.82903
2021-12-19,0.69889
2021-12-20,6.87328
2021-12-21,7.18176
2021-12-22,6.09726
2021-12-23,6.7094
2021-12-24,6.1551
2021-12-25,0.68925
2021-12-26,0.54947
2021-12-27,6.99378
2021-12-28,7.63965
2021-12-29,6.2274
2021-12-30,5.92374
2021-12-31,1.47973
2022-01-01,0.40969
2022-01-02,0.43861
2022-01-03,5.95748
2022-01-04,6.08762
2022-01-05,5.36945
2022-01-06,5.93338
2022-01-07,5.83698
2022-01-08,0.72299
2022-01-09,0.50127
2022-01-10,5.65864
2022-01-11,6.41056
2022-01-12,6.98896
2022-01-13,5.34053
2022-01-14,4.68983
2022-01-15,0.64587
2022-01-16,0.45307
2022-01-17,4.81997
2022-01-18,5.86108
2022-01-19,5.23931
2022-01-20,5.28269
2022-01-21,4.70911
2022-01-22,0.51573
2022-01-23,0.36631
2022-01-24,6.1551
2022-01-25,5.54297
2022-01-26,5.83216
2022-01-27,5.45139
2022-01-28,11.78483
2022-01-29,1.51829
2022-01-30,0.80975
2022-01-31,0.76637
2022-02-01,0.63623
2022-02-02,0.96399
2022-02-03,7.68303
2022-02-04,6.7576
2022-02-05,0.80011
2022-02-06,0.53019
2022-02-07,5.73094
2022-02-08,6.31898
2022-02-09,5.82734
2022-02-10,5.56224
2022-02-11,4.79587
2022-02-12,0.49645
2022-02-13,0.46753
2022-02-14,4.24157
2022-02-15,4.63199
2022-02-16,6.01532
2022-02-17,5.85144
2022-02-18,5.40319
2022-02-19,0.53983
2022-02-20,0.42415
2022-02-21,4.98385
2022-02-22,4.49221
2022-02-23,5.35981
2022-02-24,5.06579
2022-02-25,6.30452
2022-02-26,0.73745
2022-02-27,0.82903
2022-02-28,5.73576
2022-03-01,0.97363
2022-03-02,9.47606
2022-03-03,14.57078
2022-03-04,12.56567
2022-03-05,0.91097
2022-03-06,0.82903
2022-03-07,9.8954
2022-03-08,8.47351
2022-03-09,0.80493
2022-03-10,7.20586
2022-03-11,6.58408
2022-03-12,0.68443
2022-03-13,0.56393
2022-03-14,6.5407
2022-03-15,6.60336
2022-03-16,6.41538
2022-03-17,7.75533
2022-03-18,6.4443
2022-03-19,0.57357
2022-03-20,0.66997
2022-03-21,5.9141
2022-03-22,5.97676
2022-03-23,6.18884
2022-03-24,7.34564
2022-03-25,7.72641
2022-03-26,0.81939
2022-03-27,0.58803
2022-03-28,6.62746
2022-03-29,7.17212
2022-03-30,7.46613
2022-03-31,6.50696
2022-04-01,5.39355
2022-04-02,0.46271
2022-04-03,0.61213
2022-04-04,9.66404
2022-04-05,7.54325
2022-04-06,6.11654
2022-04-07,19.77153
2022-04-08,13.64052
2022-04-09,1.07967
2022-04-10,0.98809
2022-04-11,8.17467
2022-04-12,7.1673
2022-04-13,7.12874
2022-04-14,6.1792
2022-04-15,7.52397
2022-04-16,0.79047
2022-04-17,0.70853
2022-04-18,6.24668
2022-04-19,10.01108
2022-04-20,8.34337
2022-04-21,7.37456
2022-04-22,5.48031
2022-04-23,0.61695
2022-04-24,0.47717
2022-04-25,5.36945
2022-04-26,6.09244
2022-04-27,5.649
2022-04-28,5.62008
2022-04-29,6.26114
2022-04-30,0.93507
2022-05-01,0.54947
2022-05-02,5.10917
2022-05-03,5.20075
2022-05-04,4.86335
2022-05-05,0.64587
2022-05-06,4.62235
2022-05-07,0.78083
2022-05-08,0.64105
2022-05-09,3.81259
2022-05-10,3.87043
2022-05-11,4.47775
2022-05-12,4.37653
2022-05-13,4.93565
2022-05-14,0.53983
2022-05-15,0.31329
2022-05-16,4.49703
2022-05-17,3.90899
2022-05-18,4.63199
2022-05-19,4.10179
2022-05-20,5.19593
2022-05-21,0.50609
2022-05-22,0.51091
2022-05-23,5.15255
2022-05-24,4.45847
2022-05-25,4.96939
2022-05-26,4.88263
2022-05-27,4.49703
2022-05-28,0.46271
2022-05-29,0.33257
2022-05-30,4.95975
2022-05-31,4.48257
2022-06-01,0.53501
2022-06-02,4.01985
2022-06-03,4.70429
2022-06-04,0.42897
2022-06-05,0.32293
2022-06-06,0.40969
2022-06-07,3.74511
2022-06-08,4.09215
2022-06-09,4.14999
2022-06-10,3.83669
2022-06-11,0.48681
2022-06-12,0.22171
2022-06-13,4.36689
2022-06-14,4.19337
2022-06-15,3.84633
2022-06-16,4.36207
2022-06-17,4.27531
2022-06-18,0.43861
2022-06-19,0.29883
2022-06-20,4.08251
2022-06-21,4.16445
2022-06-22,4.29941
2022-06-23,4.36207
2022-06-24,6.6612
2022-06-25,0.63141
2022-06-26,0.53019
2022-06-27,7.02752
2022-06-28,5.29233
2022-06-29,5.15255
2022-06-30,5.6008
2022-07-01,6.53588
2022-07-02,0.58321
2022-07-03,0.35667
2022-07-04,5.9141
2022-07-05,8.94587
2022-07-06,10.72926
2022-07-07,8.88321
2022-07-08,7.65893
2022-07-09,0.59285
2022-07-10,0.50609
2022-07-11,7.43721
2022-07-12,6.67084
2022-07-13,7.88065
2022-07-14,6.9504
2022-07-15,6.44912
2022-07-16,0.83385
2022-07-17,0.59767
2022-07-18,8.08791
2022-07-19,7.75533
2022-07-20,7.87583
2022-07-21,7.08054
2022-07-22,6.07316
2022-07-23,0.40487
2022-07-24,0.53501
2022-07-25,5.55742
2022-07-26,5.49959
2022-07-27,5.14773
2022-07-28,4.97903
2022-07-29,4.97903
2022-07-30,0.44825
2022-07-31,0.35185
2022-08-01,4.50185
2022-08-02,5.02723
2022-08-03,5.65864
2022-08-04,8.28553
2022-08-05,10.46898
2022-08-06,1.03629
2022-08-07,0.69889
2022-08-08,8.13611
2022-08-09,6.66602
2022-08-10,5.89482
2022-08-11,7.3119
2022-08-12,5.9382
2022-08-13,0.53501
2022-08-14,0.37595
2022-08-15,0.48681
2022-08-16,8.01561
2022-08-17,6.1551
2022-08-18,5.75504
2022-08-19,4.95493
2022-08-20,0.54465
2022-08-21,0.40005
2022-08-22,5.03687
2022-08-23,5.29715
2022-08-24,5.48031
2022-08-25,6.11172
2022-08-26,5.34535
2022-08-27,0.43861
2022-08-28,0.30847
2022-08-29,4.16927
2022-08-30,5.10917
2022-08-31,5.00795
2022-09-01,3.82705
2022-09-02,4.49221
2022-09-03,0.38077
2022-09-04,0.26991
2022-09-05,4.36689
2022-09-06,4.05359
2022-09-07,3.65354
2022-09-08,4.11625
2022-09-09,0.40005
2022-09-10,0.25545
2022-09-11,0.18797
2022-09-12,0.31329
2022-09-13,5.10917
2022-09-14,3.83669
2022-09-15,4.02949
2022-09-16,3.5475
2022-09-17,0.38559
2022-09-18,0.32293
2022-09-19,4.16445
2022-09-20,4.42955
2022-09-21,3.65836
2022-09-22,3.56678
2022-09-23,3.3547
2022-09-24,0.32775
2022-09-25,0.22653
2022-09-26,3.71137
2022-09-27,4.86817
2022-09-28,4.60307
2022-09-29,4.76695
2022-09-30,4.51149
2022-10-01,0.46753
2022-10-02,0.21207
2022-10-03,0.30847
2022-10-04,4.91637
2022-10-05,4.00057
2022-10-06,3.77403
2022-10-07,3.89935
2022-10-08,0.35185
2022-10-09,0.23135
2022-10-10,0.27955
2022-10-11,3.87525
2022-10-12,3.97647
2022-10-13,3.48002
2022-10-14,4.90673
2022-10-15,0.56875
2022-10-16,0.26509
2022-10-17,4.85853
2022-10-18,5.8418
2022-10-19,4.55005
2022-10-20,3.85597
2022-10-21,4.09697
2022-10-22,0.26991
2022-10-23,0.26991
2022-10-24,4.80069
2022-10-25,4.13071
2022-10-26,4.12589
2022-10-27,4.04395
2022-10-28,3.96201
2022-10-29,0.34221
2022-10-30,0.24099
2022-10-31,4.25121
2022-11-01,4.42955
2022-11-02,4.21747
2022-11-03,4.13553
2022-11-04,3.86079
2022-11-05,0.36631
2022-11-06,0.30365
2022-11-07,3.84151
2022-11-08,4.42473
2022-11-09,4.52113
2022-11-10,3.4752
2022-11-11,4.97903
2022-11-12,0.43861
2022-11-13,0.37595
2022-11-14,4.97421
2022-11-15,6.24186
2022-11-16,6.08762
2022-11-17,4.65609
2022-11-18,4.68501
2022-11-19,0.34221
2022-11-20,0.28437
2022-11-21,3.63426
2022-11-22,4.26085
2022-11-23,3.95237
2022-11-24,4.50185
2022-11-25,3.74993
2022-11-26,0.32293
2022-11-27,0.22171
2022-11-28,3.4993
2022-11-29,4.28013
2022-11-30,4.36207
2022-12-01,5.32125
2022-12-02,3.6439
2022-12-03,0.31811
2022-12-04,0.22171
2022-12-05,4.69947
2022-12-06,4.98385
2022-12-07,3.48484
2022-12-08,3.99575
2022-12-09,4.49703
2022-12-10,0.41451
2022-12-11,0.37595
2022-12-12,4.02949
2022-12-13,5.19111
2022-12-14,6.80098
2022-12-15,4.90673
2022-12-16,4.02467
2022-12-17,0.40005
2022-12-18,0.25545
2022-12-19,3.73065
2022-12-20,3.26794
2022-12-21,3.74029
2022-12-22,3.41254
2022-12-23,3.0173
2022-12-24,0.29401
2022-12-25,0.20725
2022-12-26,4.21747
2022-12-27,4.28013
2022-12-28,3.77403
2022-12-29,3.24384
2022-12-30,1.09895
2022-12-31,0.23617
2023-01-01,0.18797
2023-01-02,2.93054
2023-01-03,3.35952
2023-01-04,3.24866
2023-01-05,3.08478
2023-01-06,3.02212
2023-01-07,0.26509
2023-01-08,0.19761
2023-01-09,3.60052
2023-01-10,3.10406
2023-01-11,3.3306
2023-01-12,3.19564
2023-01-13,3.6198
2023-01-14,0.37595
2023-01-15,0.27473
2023-01-16,3.17636
2023-01-17,3.39326
2023-01-18,3.27276
2023-01-19,3.24384
2023-01-20,2.945
2023-01-21,0.26991
2023-01-22,0.22653
2023-01-23,0.21207
2023-01-24,0.32293
2023-01-25,3.98611
2023-01-26,3.60052
2023-01-27,3.5957
2023-01-28,0.38559
2023-01-29,0.22171
2023-01-30,3.0896
2023-01-31,3.4029
2023-02-01,4.80551
2023-02-02,4.72839
2023-02-03,4.25121
2023-02-04,0.42897
2023-02-05,0.31811
2023-02-06,3.93309
2023-02-07,3.78849
2023-02-08,3.75957
2023-02-09,4.05841
2023-02-10,3.24384
2023-02-11,0.45307
2023-02-12,0.32775
2023-02-13,3.3065
2023-02-14,3.71619
2023-02-15,3.22938
2023-02-16,4.60789
2023-02-17,3.12816
2023-02-18,0.52055
2023-02-19,0.35667
2023-02-20,4.68983
2023-02-21,3.75957
2023-02-22,3.15708
2023-02-23,3.98129
2023-02-24,3.29686
2023-02-25,0.32293
2023-02-26,0.25063
2023-02-27,2.84378
2023-02-28,3.59088
2023-03-01,0.53983
2023-03-02,3.78849
2023-03-03,4.10179
2023-03-04,0.40005
2023-03-05,0.51573
2023-03-06,3.63426
2023-03-07,4.03913
2023-03-08,3.46074
2023-03-09,3.21974
2023-03-10,3.89453
2023-03-11,0.39041
2023-03-12,0.36149
2023-03-13,4.03431
2023-03-14,3.89935
2023-03-15,4.03431
2023-03-16,3.43664
2023-03-17,4.61271
2023-03-18,0.47717
2023-03-19,0.43379
2023-03-20,3.84633
2023-03-21,3.73065
2023-03-22,3.43182
2023-03-23,3.58606
2023-03-24,3.62462
2023-03-25,0.36149
2023-03-26,0.26027
2023-03-27,3.70655
2023-03-28,3.51858
2023-03-29,3.38844
2023-03-30,4.14517
2023-03-31,3.44146
2023-04-01,0.33739
2023-04-02,0.27955
2023-04-03,3.33542
2023-04-04,3.89453
2023-04-05,5.55742
2023-04-06,4.28495
2023-04-07,4.06805
2023-04-08,0.50127
2023-04-09,0.41451
2023-04-10,3.5475
2023-04-11,3.95719
2023-04-12,4.44883
2023-04-13,5.08507
2023-04-14,6.59854
2023-04-15,0.53501
2023-04-16,0.40969
2023-04-17,4.36689
2023-04-18,3.98611
2023-04-19,4.02949
2023-04-20,3.19564
2023-04-21,3.62462
2023-04-22,0.38077
2023-04-23,0.24581
2023-04-24,3.23902
2023-04-25,3.31614
2023-04-26,3.17154
2023-04-27,3.186
2023-04-28,3.22456
2023-04-29,0.44825
2023-04-30,0.21207
2023-05-01,0.65069
2023-05-02,3.20528
2023-05-03,2.95946
2023-05-04,4.60307
2023-05-05,0.84831
2023-05-06,0.55429
2023-05-07,0.59767
2023-05-08,6.37682
2023-05-09,7.52879
2023-05-10,5.00795
2023-05-11,4.69465
2023-05-12,3.84151
2023-05-13,0.36631
2023-05-14,0.24099
2023-05-15,4.12107
2023-05-16,3.29204
2023-05-17,4.34279
2023-05-18,4.12107
2023-05-19,5.36463
2023-05-20,0.57357
2023-05-21,0.38559
2023-05-22,6.63228
2023-05-23,4.86817
2023-05-24,4.97421
2023-05-25,4.78141
2023-05-26,4.40063
2023-05-27,0.49163
2023-05-28,0.36631
2023-05-29,0.51573
