date,약속어음
2020-10-04,25.37313
2020-10-05,51.86567
2020-10-06,55.22388
2020-10-07,62.31343
2020-10-08,59.70149
2020-10-09,26.49253
2020-10-10,30.59701
2020-10-11,28.73134
2020-10-12,35.07462
2020-10-13,48.13432
2020-10-14,40.2985
2020-10-15,63.43283
2020-10-16,54.10447
2020-10-17,32.08955
2020-10-18,27.98507
2020-10-19,58.20895
2020-10-20,57.83582
2020-10-21,50.37313
2020-10-22,57.08955
2020-10-23,45.14925
2020-10-24,30.22388
2020-10-25,24.25373
2020-10-26,52.2388
2020-10-27,60.07462
2020-10-28,63.80597
2020-10-29,56.71641
2020-10-30,47.01492
2020-10-31,25.37313
2020-11-01,26.1194
2020-11-02,53.3582
2020-11-03,48.13432
2020-11-04,40.67164
2020-11-05,44.02985
2020-11-06,36.94029
2020-11-07,24.62686
2020-11-08,18.28358
2020-11-09,36.94029
2020-11-10,44.77611
2020-11-11,50.0
2020-11-12,45.89552
2020-11-13,34.32835
2020-11-14,22.01492
2020-11-15,18.65671
2020-11-16,50.37313
2020-11-17,61.56716
2020-11-18,46.64179
2020-11-19,46.26865
2020-11-20,38.80597
2020-11-21,25.37313
2020-11-22,25.74626
2020-11-23,47.38805
2020-11-24,53.3582
2020-11-25,41.79104
2020-11-26,48.88059
2020-11-27,45.52238
2020-11-28,34.32835
2020-11-29,18.65671
2020-11-30,48.13432
2020-12-01,48.88059
2020-12-02,51.86567
2020-12-03,51.1194
2020-12-04,52.98507
2020-12-05,28.3582
2020-12-06,23.13432
2020-12-07,47.38805
2020-12-08,54.47761
2020-12-09,54.10447
2020-12-10,50.74626
2020-12-11,44.02985
2020-12-12,26.49253
2020-12-13,25.37313
2020-12-14,54.10447
2020-12-15,52.98507
2020-12-16,45.14925
2020-12-17,48.13432
2020-12-18,48.50746
2020-12-19,30.97014
2020-12-20,22.01492
2020-12-21,38.43283
2020-12-22,51.1194
2020-12-23,43.65671
2020-12-24,42.91044
2020-12-25,20.89552
2020-12-26,19.02985
2020-12-27,20.89552
2020-12-28,52.2388
2020-12-29,39.92537
2020-12-30,49.62686
2020-12-31,50.74626
2021-01-01,19.02985
2021-01-02,20.52238
2021-01-03,16.41791
2021-01-04,43.28358
2021-01-05,52.61194
2021-01-06,41.41791
2021-01-07,38.43283
2021-01-08,39.1791
2021-01-09,48.50746
2021-01-10,21.64179
2021-01-11,36.56716
2021-01-12,52.2388
2021-01-13,41.79104
2021-01-14,47.38805
2021-01-15,36.19402
2021-01-16,20.52238
2021-01-17,23.50746
2021-01-18,39.92537
2021-01-19,39.1791
2021-01-20,44.02985
2021-01-21,39.92537
2021-01-22,45.52238
2021-01-23,20.89552
2021-01-24,30.97014
2021-01-25,44.02985
2021-01-26,53.73134
2021-01-27,44.40298
2021-01-28,47.01492
2021-01-29,46.64179
2021-01-30,23.88059
2021-01-31,23.13432
2021-02-01,63.80597
2021-02-02,47.76119
2021-02-03,44.40298
2021-02-04,46.26865
2021-02-05,33.95522
2021-02-06,24.62686
2021-02-07,24.25373
2021-02-08,49.25373
2021-02-09,47.76119
2021-02-10,38.80597
2021-02-11,22.01492
2021-02-12,16.04477
2021-02-13,16.04477
2021-02-14,23.50746
2021-02-15,44.40298
2021-02-16,47.38805
2021-02-17,50.37313
2021-02-18,64.55223
2021-02-19,45.14925
2021-02-20,26.49253
2021-02-21,25.74626
2021-02-22,46.26865
2021-02-23,45.52238
2021-02-24,42.16417
2021-02-25,49.25373
2021-02-26,50.37313
2021-02-27,16.79104
2021-02-28,26.49253
2021-03-01,22.01492
2021-03-02,54.47761
2021-03-03,45.14925
2021-03-04,50.0
2021-03-05,55.22388
2021-03-06,30.22388
2021-03-07,24.62686
2021-03-08,45.89552
2021-03-09,50.37313
2021-03-10,50.74626
2021-03-11,45.52238
2021-03-12,42.16417
2021-03-13,24.62686
2021-03-14,30.22388
2021-03-15,58.20895
2021-03-16,49.25373
2021-03-17,59.32835
2021-03-18,43.28358
2021-03-19,36.94029
2021-03-20,20.89552
2021-03-21,26.1194
2021-03-22,52.98507
2021-03-23,55.22388
2021-03-24,54.47761
2021-03-25,47.76119
2021-03-26,46.64179
2021-03-27,30.97014
2021-03-28,39.1791
2021-03-29,61.94029
2021-03-30,66.41791
2021-03-31,63.0597
2021-04-01,69.40298
2021-04-02,33.58208
2021-04-03,29.47761
2021-04-04,26.1194
2021-04-05,53.73134
2021-04-06,55.59701
2021-04-07,51.49253
2021-04-08,55.59701
2021-04-09,46.64179
2021-04-10,31.34328
2021-04-11,30.97014
2021-04-12,54.47761
2021-04-13,57.83582
2021-04-14,58.58208
2021-04-15,52.98507
2021-04-16,53.73134
2021-04-17,36.94029
2021-04-18,38.80597
2021-04-19,64.55223
2021-04-20,53.73134
2021-04-21,65.2985
2021-04-22,60.07462
2021-04-23,46.26865
2021-04-24,30.97014
2021-04-25,36.56716
2021-04-26,59.70149
2021-04-27,54.47761
2021-04-28,49.62686
2021-04-29,52.98507
2021-04-30,46.26865
2021-05-01,26.86567
2021-05-02,22.76119
2021-05-03,40.2985
2021-05-04,43.28358
2021-05-05,34.32835
2021-05-06,42.16417
2021-05-07,45.89552
2021-05-08,41.79104
2021-05-09,53.73134
2021-05-10,54.85074
2021-05-11,53.73134
2021-05-12,49.25373
2021-05-13,43.28358
2021-05-14,40.67164
2021-05-15,25.74626
2021-05-16,14.92537
2021-05-17,39.92537
2021-05-18,33.58208
2021-05-19,27.2388
2021-05-20,41.04477
2021-05-21,44.02985
2021-05-22,18.65671
2021-05-23,19.02985
2021-05-24,58.20895
2021-05-25,47.76119
2021-05-26,45.89552
2021-05-27,48.88059
2021-05-28,42.16417
2021-05-29,22.38805
2021-05-30,27.2388
2021-05-31,56.34328
2021-06-01,52.2388
2021-06-02,32.08955
2021-06-03,52.2388
2021-06-04,46.26865
2021-06-05,28.3582
2021-06-06,33.20895
2021-06-07,47.76119
2021-06-08,55.97014
2021-06-09,57.08955
2021-06-10,53.3582
2021-06-11,54.85074
2021-06-12,24.62686
2021-06-13,29.85074
2021-06-14,54.85074
2021-06-15,52.2388
2021-06-16,46.26865
2021-06-17,49.25373
2021-06-18,48.13432
2021-06-19,23.13432
2021-06-20,16.79104
2021-06-21,36.19402
2021-06-22,41.04477
2021-06-23,49.62686
2021-06-24,37.68656
2021-06-25,35.07462
2021-06-26,20.89552
2021-06-27,15.2985
2021-06-28,37.31343
2021-06-29,39.55223
2021-06-30,39.92537
2021-07-01,42.91044
2021-07-02,35.44776
2021-07-03,23.13432
2021-07-04,20.14925
2021-07-05,41.79104
2021-07-06,43.65671
2021-07-07,30.59701
2021-07-08,31.71641
2021-07-09,29.47761
2021-07-10,19.40298
2021-07-11,16.41791
2021-07-12,34.70149
2021-07-13,29.47761
2021-07-14,33.95522
2021-07-15,27.61194
2021-07-16,33.20895
2021-07-17,17.16417
2021-07-18,13.0597
2021-07-19,29.85074
2021-07-20,41.79104
2021-07-21,36.56716
2021-07-22,44.02985
2021-07-23,29.85074
2021-07-24,14.1791
2021-07-25,23.13432
2021-07-26,34.32835
2021-07-27,41.04477
2021-07-28,32.83582
2021-07-29,37.68656
2021-07-30,29.47761
2021-07-31,27.61194
2021-08-01,21.26865
2021-08-02,36.19402
2021-08-03,44.77611
2021-08-04,37.68656
2021-08-05,38.80597
2021-08-06,32.08955
2021-08-07,20.89552
2021-08-08,24.25373
2021-08-09,39.92537
2021-08-10,32.46268
2021-08-11,46.26865
2021-08-12,48.13432
2021-08-13,45.14925
2021-08-14,29.85074
2021-08-15,25.74626
2021-08-16,19.77611
2021-08-17,38.43283
2021-08-18,36.94029
2021-08-19,40.67164
2021-08-20,30.22388
2021-08-21,20.89552
2021-08-22,25.74626
2021-08-23,33.95522
2021-08-24,36.94029
2021-08-25,30.97014
2021-08-26,39.1791
2021-08-27,42.91044
2021-08-28,20.52238
2021-08-29,19.40298
2021-08-30,42.53731
2021-08-31,39.55223
2021-09-01,53.73134
2021-09-02,44.40298
2021-09-03,33.95522
2021-09-04,20.14925
2021-09-05,21.26865
2021-09-06,47.38805
2021-09-07,65.67164
2021-09-08,55.22388
2021-09-09,48.88059
2021-09-10,38.43283
2021-09-11,14.1791
2021-09-12,23.13432
2021-09-13,37.68656
2021-09-14,44.77611
2021-09-15,41.41791
2021-09-16,37.31343
2021-09-17,31.71641
2021-09-18,14.92537
2021-09-19,15.2985
2021-09-20,15.67164
2021-09-21,14.1791
2021-09-22,16.04477
2021-09-23,36.94029
2021-09-24,32.83582
2021-09-25,25.0
2021-09-26,27.98507
2021-09-27,40.2985
2021-09-28,42.91044
2021-09-29,44.40298
2021-09-30,49.62686
2021-10-01,37.68656
2021-10-02,29.85074
2021-10-03,19.77611
2021-10-04,33.58208
2021-10-05,45.52238
2021-10-06,52.98507
2021-10-07,45.52238
2021-10-08,43.28358
2021-10-09,22.38805
2021-10-10,25.37313
2021-10-11,43.28358
2021-10-12,51.49253
2021-10-13,44.40298
2021-10-14,50.74626
2021-10-15,51.49253
2021-10-16,28.73134
2021-10-17,22.38805
2021-10-18,36.94029
2021-10-19,48.13432
2021-10-20,42.53731
2021-10-21,48.13432
2021-10-22,31.34328
2021-10-23,22.01492
2021-10-24,18.65671
2021-10-25,33.95522
2021-10-26,54.85074
2021-10-27,52.98507
2021-10-28,43.65671
2021-10-29,32.08955
2021-10-30,17.53731
2021-10-31,19.77611
2021-11-01,38.43283
2021-11-02,39.55223
2021-11-03,37.68656
2021-11-04,38.80597
2021-11-05,30.97014
2021-11-06,18.65671
2021-11-07,21.64179
2021-11-08,37.31343
2021-11-09,33.95522
2021-11-10,33.20895
2021-11-11,29.10447
2021-11-12,35.82089
2021-11-13,20.89552
2021-11-14,17.91044
2021-11-15,32.08955
2021-11-16,39.92537
2021-11-17,45.89552
2021-11-18,38.0597
2021-11-19,33.20895
2021-11-20,25.74626
2021-11-21,18.28358
2021-11-22,45.52238
2021-11-23,34.70149
2021-11-24,45.14925
2021-11-25,42.53731
2021-11-26,33.95522
2021-11-27,22.01492
2021-11-28,19.40298
2021-11-29,49.62686
2021-11-30,39.92537
2021-12-01,45.14925
2021-12-02,39.55223
2021-12-03,38.43283
2021-12-04,23.88059
2021-12-05,17.53731
2021-12-06,32.46268
2021-12-07,42.53731
2021-12-08,51.1194
2021-12-09,36.19402
2021-12-10,34.70149
2021-12-11,25.74626
2021-12-12,21.26865
2021-12-13,47.01492
2021-12-14,50.37313
2021-12-15,38.0597
2021-12-16,45.89552
2021-12-17,36.56716
2021-12-18,14.1791
2021-12-19,16.79104
2021-12-20,32.08955
2021-12-21,32.46268
2021-12-22,36.94029
2021-12-23,34.32835
2021-12-24,29.47761
2021-12-25,13.80597
2021-12-26,13.0597
2021-12-27,35.07462
2021-12-28,35.07462
2021-12-29,32.46268
2021-12-30,38.80597
2021-12-31,29.47761
2022-01-01,16.41791
2022-01-02,13.0597
2022-01-03,30.97014
2022-01-04,30.97014
2022-01-05,38.43283
2022-01-06,32.83582
2022-01-07,31.34328
2022-01-08,17.16417
2022-01-09,21.26865
2022-01-10,44.02985
2022-01-11,33.58208
2022-01-12,26.49253
2022-01-13,35.44776
2022-01-14,26.86567
2022-01-15,19.40298
2022-01-16,20.52238
2022-01-17,41.04477
2022-01-18,49.62686
2022-01-19,36.56716
2022-01-20,39.92537
2022-01-21,36.94029
2022-01-22,23.50746
2022-01-23,14.1791
2022-01-24,36.56716
2022-01-25,29.10447
2022-01-26,50.0
2022-01-27,42.53731
2022-01-28,41.79104
2022-01-29,16.41791
2022-01-30,16.04477
2022-01-31,17.16417
2022-02-01,14.92537
2022-02-02,18.65671
2022-02-03,32.46268
2022-02-04,42.91044
2022-02-05,22.76119
2022-02-06,18.65671
2022-02-07,45.52238
2022-02-08,43.28358
2022-02-09,46.64179
2022-02-10,39.1791
2022-02-11,38.0597
2022-02-12,30.59701
2022-02-13,25.0
2022-02-14,42.16417
2022-02-15,48.13432
2022-02-16,26.86567
2022-02-17,44.77611
2022-02-18,39.55223
2022-02-19,20.14925
2022-02-20,20.89552
2022-02-21,39.92537
2022-02-22,32.83582
2022-02-23,39.1791
2022-02-24,41.04477
2022-02-25,33.20895
2022-02-26,20.14925
2022-02-27,14.55223
2022-02-28,40.2985
2022-03-01,23.13432
2022-03-02,35.44776
2022-03-03,40.67164
2022-03-04,42.91044
2022-03-05,20.52238
2022-03-06,23.88059
2022-03-07,41.04477
2022-03-08,42.53731
2022-03-09,22.38805
2022-03-10,30.22388
2022-03-11,39.92537
2022-03-12,21.64179
2022-03-13,22.01492
2022-03-14,47.38805
2022-03-15,46.26865
2022-03-16,44.40298
2022-03-17,41.41791
2022-03-18,40.67164
2022-03-19,26.86567
2022-03-20,25.37313
2022-03-21,48.13432
2022-03-22,44.40298
2022-03-23,59.70149
2022-03-24,39.92537
2022-03-25,27.98507
2022-03-26,22.38805
2022-03-27,29.47761
2022-03-28,55.59701
2022-03-29,51.1194
2022-03-30,59.32835
2022-03-31,45.89552
2022-04-01,35.82089
2022-04-02,28.3582
2022-04-03,25.74626
2022-04-04,53.3582
2022-04-05,37.31343
2022-04-06,45.52238
2022-04-07,37.68656
2022-04-08,36.56716
2022-04-09,29.47761
2022-04-10,26.86567
2022-04-11,42.91044
2022-04-12,41.04477
2022-04-13,49.25373
2022-04-14,53.3582
2022-04-15,32.08955
2022-04-16,33.20895
2022-04-17,36.94029
2022-04-18,49.25373
2022-04-19,57.46268
2022-04-20,56.71641
2022-04-21,55.22388
2022-04-22,54.10447
2022-04-23,25.74626
2022-04-24,38.80597
2022-04-25,49.25373
2022-04-26,64.1791
2022-04-27,49.62686
2022-04-28,50.74626
2022-04-29,36.94029
2022-04-30,23.50746
2022-05-01,16.41791
2022-05-02,35.82089
2022-05-03,51.1194
2022-05-04,38.0597
2022-05-05,22.38805
2022-05-06,27.2388
2022-05-07,17.53731
2022-05-08,22.76119
2022-05-09,38.0597
2022-05-10,38.0597
2022-05-11,41.41791
2022-05-12,37.68656
2022-05-13,29.10447
2022-05-14,23.13432
2022-05-15,24.25373
2022-05-16,39.55223
2022-05-17,41.79104
2022-05-18,42.16417
2022-05-19,45.89552
2022-05-20,37.31343
2022-05-21,17.16417
2022-05-22,14.92537
2022-05-23,35.82089
2022-05-24,48.88059
2022-05-25,43.65671
2022-05-26,47.01492
2022-05-27,30.59701
2022-05-28,18.65671
2022-05-29,17.16417
2022-05-30,48.88059
2022-05-31,34.32835
2022-06-01,23.88059
2022-06-02,41.41791
2022-06-03,35.82089
2022-06-04,24.25373
2022-06-05,16.41791
2022-06-06,31.34328
2022-06-07,51.49253
2022-06-08,37.68656
2022-06-09,49.62686
2022-06-10,35.82089
2022-06-11,26.86567
2022-06-12,27.98507
2022-06-13,45.14925
2022-06-14,54.47761
2022-06-15,48.13432
2022-06-16,48.13432
2022-06-17,39.55223
2022-06-18,17.91044
2022-06-19,23.13432
2022-06-20,52.98507
2022-06-21,32.46268
2022-06-22,31.34328
2022-06-23,36.94029
2022-06-24,36.94029
2022-06-25,25.37313
2022-06-26,19.02985
2022-06-27,41.04477
2022-06-28,33.20895
2022-06-29,45.14925
2022-06-30,40.2985
2022-07-01,26.49253
2022-07-02,19.77611
2022-07-03,18.65671
2022-07-04,44.40298
2022-07-05,35.44776
2022-07-06,37.31343
2022-07-07,77.98507
2022-07-08,47.38805
2022-07-09,20.14925
2022-07-10,23.50746
2022-07-11,33.95522
2022-07-12,42.91044
2022-07-13,42.91044
2022-07-14,38.80597
2022-07-15,29.85074
2022-07-16,16.41791
2022-07-17,15.2985
2022-07-18,46.26865
2022-07-19,41.41791
2022-07-20,48.50746
2022-07-21,40.67164
2022-07-22,33.95522
2022-07-23,17.16417
2022-07-24,16.41791
2022-07-25,33.20895
2022-07-26,43.65671
2022-07-27,45.52238
2022-07-28,41.41791
2022-07-29,37.68656
2022-07-30,19.77611
2022-07-31,19.02985
2022-08-01,30.97014
2022-08-02,33.20895
2022-08-03,32.08955
2022-08-04,33.20895
2022-08-05,32.08955
2022-08-06,18.65671
2022-08-07,21.26865
2022-08-08,33.58208
2022-08-09,31.34328
2022-08-10,40.2985
2022-08-11,36.19402
2022-08-12,32.83582
2022-08-13,19.40298
2022-08-14,16.79104
2022-08-15,18.65671
2022-08-16,44.40298
2022-08-17,36.19402
2022-08-18,35.07462
2022-08-19,35.82089
2022-08-20,20.14925
2022-08-21,16.79104
2022-08-22,36.56716
2022-08-23,42.91044
2022-08-24,37.31343
2022-08-25,32.46268
2022-08-26,40.67164
2022-08-27,17.53731
2022-08-28,10.07462
2022-08-29,30.59701
2022-08-30,36.19402
2022-08-31,40.67164
2022-09-01,36.94029
2022-09-02,35.44776
2022-09-03,17.53731
2022-09-04,14.1791
2022-09-05,26.86567
2022-09-06,36.56716
2022-09-07,39.1791
2022-09-08,32.83582
2022-09-09,10.44776
2022-09-10,13.0597
2022-09-11,16.79104
2022-09-12,15.67164
2022-09-13,38.80597
2022-09-14,39.1791
2022-09-15,38.0597
2022-09-16,39.55223
2022-09-17,20.89552
2022-09-18,20.52238
2022-09-19,31.71641
2022-09-20,41.79104
2022-09-21,42.53731
2022-09-22,43.65671
2022-09-23,25.74626
2022-09-24,22.01492
2022-09-25,18.65671
2022-09-26,47.76119
2022-09-27,43.28358
2022-09-28,39.55223
2022-09-29,46.26865
2022-09-30,32.83582
2022-10-01,26.49253
2022-10-02,19.77611
2022-10-03,19.77611
2022-10-04,42.91044
2022-10-05,46.26865
2022-10-06,47.76119
2022-10-07,27.61194
2022-10-08,19.02985
2022-10-09,16.79104
2022-10-10,23.50746
2022-10-11,33.95522
2022-10-12,44.40298
2022-10-13,40.67164
2022-10-14,39.1791
2022-10-15,27.61194
2022-10-16,24.62686
2022-10-17,38.80597
2022-10-18,54.47761
2022-10-19,51.86567
2022-10-20,46.26865
2022-10-21,34.32835
2022-10-22,24.62686
2022-10-23,27.61194
2022-10-24,36.56716
2022-10-25,53.3582
2022-10-26,40.67164
2022-10-27,49.62686
2022-10-28,41.41791
2022-10-29,19.02985
2022-10-30,14.55223
2022-10-31,45.52238
2022-11-01,37.68656
2022-11-02,35.82089
2022-11-03,44.02985
2022-11-04,30.22388
2022-11-05,17.16417
2022-11-06,22.76119
2022-11-07,32.08955
2022-11-08,34.32835
2022-11-09,39.1791
2022-11-10,32.08955
2022-11-11,32.46268
2022-11-12,16.41791
2022-11-13,15.67164
2022-11-14,37.68656
2022-11-15,47.01492
2022-11-16,44.77611
2022-11-17,32.83582
2022-11-18,35.44776
2022-11-19,19.02985
2022-11-20,13.43283
2022-11-21,38.43283
2022-11-22,31.34328
2022-11-23,41.41791
2022-11-24,33.58208
2022-11-25,19.77611
2022-11-26,12.68656
2022-11-27,18.28358
2022-11-28,41.41791
2022-11-29,36.56716
2022-11-30,48.88059
2022-12-01,35.44776
2022-12-02,36.19402
2022-12-03,19.02985
2022-12-04,22.76119
2022-12-05,47.76119
2022-12-06,42.91044
2022-12-07,43.28358
2022-12-08,37.68656
2022-12-09,32.83582
2022-12-10,27.98507
2022-12-11,23.50746
2022-12-12,44.02985
2022-12-13,42.91044
2022-12-14,43.65671
2022-12-15,38.80597
2022-12-16,32.46268
2022-12-17,17.16417
2022-12-18,22.01492
2022-12-19,35.82089
2022-12-20,32.83582
2022-12-21,36.94029
2022-12-22,27.61194
2022-12-23,30.22388
2022-12-24,12.68656
2022-12-25,14.92537
2022-12-26,32.46268
2022-12-27,44.40298
2022-12-28,39.55223
2022-12-29,33.58208
2022-12-30,37.31343
2022-12-31,17.91044
2023-01-01,11.56716
2023-01-02,41.41791
2023-01-03,32.08955
2023-01-04,32.08955
2023-01-05,35.82089
2023-01-06,35.44776
2023-01-07,20.14925
2023-01-08,18.28358
2023-01-09,33.95522
2023-01-10,35.44776
2023-01-11,36.19402
2023-01-12,49.62686
2023-01-13,35.07462
2023-01-14,26.86567
2023-01-15,13.43283
2023-01-16,35.82089
2023-01-17,38.0597
2023-01-18,34.32835
2023-01-19,27.61194
2023-01-20,20.89552
2023-01-21,16.04477
2023-01-22,10.82089
2023-01-23,13.80597
2023-01-24,18.65671
2023-01-25,32.46268
2023-01-26,35.07462
2023-01-27,32.08955
2023-01-28,16.79104
2023-01-29,21.64179
2023-01-30,37.68656
2023-01-31,39.55223
2023-02-01,44.77611
2023-02-02,33.95522
2023-02-03,39.92537
2023-02-04,15.67164
2023-02-05,16.04477
2023-02-06,35.07462
2023-02-07,47.76119
2023-02-08,35.44776
2023-02-09,40.2985
2023-02-10,30.59701
2023-02-11,17.91044
2023-02-12,22.38805
2023-02-13,38.0597
2023-02-14,39.1791
2023-02-15,31.71641
2023-02-16,38.43283
2023-02-17,31.71641
2023-02-18,19.02985
2023-02-19,24.25373
2023-02-20,34.70149
2023-02-21,43.65671
2023-02-22,42.91044
2023-02-23,39.92537
2023-02-24,28.73134
2023-02-25,18.28358
2023-02-26,17.91044
2023-02-27,44.77611
2023-02-28,34.70149
2023-03-01,21.26865
2023-03-02,36.19402
2023-03-03,28.73134
2023-03-04,18.28358
2023-03-05,21.64179
2023-03-06,39.92537
2023-03-07,39.1791
2023-03-08,41.79104
2023-03-09,38.0597
2023-03-10,34.70149
2023-03-11,21.26865
2023-03-12,19.40298
2023-03-13,50.74626
2023-03-14,48.88059
2023-03-15,58.95522
2023-03-16,46.64179
2023-03-17,38.80597
2023-03-18,24.25373
2023-03-19,23.88059
2023-03-20,43.28358
2023-03-21,45.89552
2023-03-22,48.13432
2023-03-23,42.53731
2023-03-24,59.70149
2023-03-25,36.56716
2023-03-26,36.19402
2023-03-27,48.50746
2023-03-28,58.20895
2023-03-29,49.25373
2023-03-30,57.46268
2023-03-31,50.0
2023-04-01,22.76119
2023-04-02,25.0
2023-04-03,47.01492
2023-04-04,46.26865
2023-04-05,45.89552
2023-04-06,51.1194
2023-04-07,44.02985
2023-04-08,25.37313
2023-04-09,26.86567
2023-04-10,45.14925
2023-04-11,51.1194
2023-04-12,51.1194
2023-04-13,38.80597
2023-04-14,38.0597
2023-04-15,30.59701
2023-04-16,27.2388
2023-04-17,43.65671
2023-04-18,47.38805
2023-04-19,60.82089
2023-04-20,42.91044
2023-04-21,44.77611
2023-04-22,25.37313
2023-04-23,29.10447
2023-04-24,52.61194
2023-04-25,61.56716
2023-04-26,42.16417
2023-04-27,44.40298
2023-04-28,39.92537
2023-04-29,22.38805
2023-04-30,19.77611
2023-05-01,28.73134
2023-05-02,43.65671
2023-05-03,44.77611
2023-05-04,32.46268
2023-05-05,17.16417
2023-05-06,13.43283
2023-05-07,18.65671
2023-05-08,41.04477
2023-05-09,38.0597
2023-05-10,41.04477
2023-05-11,33.58208
2023-05-12,40.2985
2023-05-13,17.16417
2023-05-14,15.2985
2023-05-15,33.58208
2023-05-16,39.92537
2023-05-17,39.1791
2023-05-18,51.86567
2023-05-19,39.92537
2023-05-20,19.02985
2023-05-21,20.14925
2023-05-22,36.94029
2023-05-23,29.10447
2023-05-24,36.19402
2023-05-25,42.53731
2023-05-26,36.94029
2023-05-27,18.28358
2023-05-28,17.53731
2023-05-29,22.38805
