date,전세
2020-09-15,28.19758
2020-09-16,26.72743
2020-09-17,26.78623
2020-09-18,25.18866
2020-09-19,24.66921
2020-09-20,25.94334
2020-09-21,29.10908
2020-09-22,28.98167
2020-09-23,25.25727
2020-09-24,25.20827
2020-09-25,22.10134
2020-09-26,19.42565
2020-09-27,22.7286
2020-09-28,25.38469
2020-09-29,24.47319
2020-09-30,18.05351
2020-10-01,18.11231
2020-10-02,18.66117
2020-10-03,21.93472
2020-10-04,27.30569
2020-10-05,35.37194
2020-10-06,31.1771
2020-10-07,32.51984
2020-10-08,31.61815
2020-10-09,28.65823
2020-10-10,27.26649
2020-10-11,31.93178
2020-10-12,42.05625
2020-10-13,54.778
2020-10-14,77.70263
2020-10-15,61.04087
2020-10-16,47.58404
2020-10-17,37.20474
2020-10-18,43.62442
2020-10-19,48.94638
2020-10-20,44.19288
2020-10-21,45.3298
2020-10-22,44.3595
2020-10-23,35.96001
2020-10-24,28.12898
2020-10-25,33.38233
2020-10-26,42.86974
2020-10-27,37.62618
2020-10-28,38.7337
2020-10-29,35.38175
2020-10-30,33.13731
2020-10-31,38.86111
2020-11-01,34.87209
2020-11-02,43.4676
2020-11-03,36.8519
2020-11-04,30.75566
2020-11-05,35.28374
2020-11-06,35.66598
2020-11-07,33.12751
2020-11-08,34.85249
2020-11-09,40.15485
2020-11-10,38.22405
2020-11-11,36.29324
2020-11-12,35.11712
2020-11-13,32.56885
2020-11-14,27.87415
2020-11-15,38.00842
2020-11-16,48.68176
2020-11-17,46.53533
2020-11-18,54.49377
2020-11-19,85.98451
2020-11-20,42.90894
2020-11-21,30.2166
2020-11-22,31.70636
2020-11-23,38.10643
2020-11-24,32.71586
2020-11-25,31.45153
2020-11-26,28.07997
2020-11-27,29.06008
2020-11-28,26.91365
2020-11-29,26.02175
2020-11-30,31.82397
2020-12-01,29.71674
2020-12-02,29.94217
2020-12-03,29.74615
2020-12-04,26.4726
2020-12-05,23.84592
2020-12-06,25.99235
2020-12-07,27.4233
2020-12-08,27.09007
2020-12-09,28.325
2020-12-10,27.54091
2020-12-11,25.77673
2020-12-12,22.81681
2020-12-13,23.85572
2020-12-14,27.17828
2020-12-15,26.56081
2020-12-16,24.72802
2020-12-17,23.49309
2020-12-18,21.55248
2020-12-19,21.93472
2020-12-20,25.00245
2020-12-21,27.06066
2020-12-22,25.79633
2020-12-23,23.35587
2020-12-24,20.49397
2020-12-25,17.21062
2020-12-26,20.29795
2020-12-27,25.78653
2020-12-28,29.00127
2020-12-29,25.80613
2020-12-30,24.6006
2020-12-31,19.36685
2021-01-01,19.8765
2021-01-02,24.38498
2021-01-03,24.581
2021-01-04,30.01078
2021-01-05,28.04077
2021-01-06,27.69773
2021-01-07,23.75771
2021-01-08,23.32647
2021-01-09,23.95373
2021-01-10,27.96236
2021-01-11,30.94187
2021-01-12,28.3936
2021-01-13,28.44261
2021-01-14,28.20738
2021-01-15,24.6104
2021-01-16,26.79604
2021-01-17,26.93325
2021-01-18,32.1082
2021-01-19,29.13848
2021-01-20,28.47201
2021-01-21,27.64873
2021-01-22,25.84533
2021-01-23,26.64902
2021-01-24,28.99147
2021-01-25,30.66745
2021-01-26,29.41291
2021-01-27,28.80525
2021-01-28,26.21777
2021-01-29,25.73752
2021-01-30,25.46309
2021-01-31,28.26619
2021-02-01,31.04969
2021-02-02,29.40311
2021-02-03,26.72743
2021-02-04,25.90414
2021-02-05,22.90502
2021-02-06,23.72831
2021-02-07,25.40429
2021-02-08,27.58992
2021-02-09,24.11055
2021-02-10,20.837
2021-02-11,18.63177
2021-02-12,21.27805
2021-02-13,25.05145
2021-02-14,28.23679
2021-02-15,34.61726
2021-02-16,30.94187
2021-02-17,29.13848
2021-02-18,28.07997
2021-02-19,26.41379
2021-02-20,25.09065
2021-02-21,26.21777
2021-02-22,28.73664
2021-02-23,27.77614
2021-02-24,26.35499
2021-02-25,24.13995
2021-02-26,21.25845
2021-02-27,22.20915
2021-02-28,22.35616
2021-03-01,28.42301
2021-03-02,28.80525
2021-03-03,26.06096
2021-03-04,23.37547
2021-03-05,21.65049
2021-03-06,22.6796
2021-03-07,23.13045
2021-03-08,24.23796
2021-03-09,23.43428
2021-03-10,27.20768
2021-03-11,26.00215
2021-03-12,21.7093
2021-03-13,20.50377
2021-03-14,26.00215
2021-03-15,29.2757
2021-03-16,25.5219
2021-03-17,23.76751
2021-03-18,22.90502
2021-03-19,20.88601
2021-03-20,20.64098
2021-03-21,25.40429
2021-03-22,29.97157
2021-03-23,27.21748
2021-03-24,25.57091
2021-03-25,22.56199
2021-03-26,19.66088
2021-03-27,20.89581
2021-03-28,22.92463
2021-03-29,29.42271
2021-03-30,26.09036
2021-03-31,20.8076
2021-04-01,22.15034
2021-04-02,20.91541
2021-04-03,23.33627
2021-04-04,22.90502
2021-04-05,26.00215
2021-04-06,23.32647
2021-04-07,22.04253
2021-04-08,20.8174
2021-04-09,19.61187
2021-04-10,19.05321
2021-04-11,20.8468
2021-04-12,23.26766
2021-04-13,20.91541
2021-04-14,21.7877
2021-04-15,23.38527
2021-04-16,21.29765
2021-04-17,19.47466
2021-04-18,21.05263
2021-04-19,22.99323
2021-04-20,21.60148
2021-04-21,20.33715
2021-04-22,19.63148
2021-04-23,17.72027
2021-04-24,18.99441
2021-04-25,20.09212
2021-04-26,21.92492
2021-04-27,20.8272
2021-04-28,19.41585
2021-04-29,18.73958
2021-04-30,16.80878
2021-05-01,16.32853
2021-05-02,20.40576
2021-05-03,21.39566
2021-05-04,18.06331
2021-05-05,18.26913
2021-05-06,21.30745
2021-05-07,17.34783
2021-05-08,17.34783
2021-05-09,20.8272
2021-05-10,25.22787
2021-05-11,21.7681
2021-05-12,21.25845
2021-05-13,19.79809
2021-05-14,18.9356
2021-05-15,17.52425
2021-05-16,19.25904
2021-05-17,21.37606
2021-05-18,20.51357
2021-05-19,19.94511
2021-05-20,21.19964
2021-05-21,18.13192
2021-05-22,18.26913
2021-05-23,20.33715
2021-05-24,22.43457
2021-05-25,21.08203
2021-05-26,20.93501
2021-05-27,19.79809
2021-05-28,19.06302
2021-05-29,20.18033
2021-05-30,21.46427
2021-05-31,30.54003
2021-06-01,30.37341
2021-06-02,24.17916
2021-06-03,21.83671
2021-06-04,20.35675
2021-06-05,18.68078
2021-06-06,22.20915
2021-06-07,26.60982
2021-06-08,23.45388
2021-06-09,21.90532
2021-06-10,21.37606
2021-06-11,18.10251
2021-06-12,19.14142
2021-06-13,19.56287
2021-06-14,24.03214
2021-06-15,22.13074
2021-06-16,20.18033
2021-06-17,20.17053
2021-06-18,18.08291
2021-06-19,17.36744
2021-06-20,20.64098
2021-06-21,22.7188
2021-06-22,25.19847
2021-06-23,22.77761
2021-06-24,22.14054
2021-06-25,19.16103
2021-06-26,21.04283
2021-06-27,21.35646
2021-06-28,23.44408
2021-06-29,21.19964
2021-06-30,21.67989
2021-07-01,21.45447
2021-07-02,19.28844
2021-07-03,20.56257
2021-07-04,21.32706
2021-07-05,22.53258
2021-07-06,21.15064
2021-07-07,20.26854
2021-07-08,20.44496
2021-07-09,18.09271
2021-07-10,18.69058
2021-07-11,20.19994
2021-07-12,24.5418
2021-07-13,24.71822
2021-07-14,20.72919
2021-07-15,21.27805
2021-07-16,19.99411
2021-07-17,20.55277
2021-07-18,20.50377
2021-07-19,23.02264
2021-07-20,23.6009
2021-07-21,23.04224
2021-07-22,23.06184
2021-07-23,19.8177
2021-07-24,18.10251
2021-07-25,18.56316
2021-07-26,22.54238
2021-07-27,22.87562
2021-07-28,21.99353
2021-07-29,20.54297
2021-07-30,18.73958
2021-07-31,19.41585
2021-08-01,18.79839
2021-08-02,22.57179
2021-08-03,20.93501
2021-08-04,18.66117
2021-08-05,19.34725
2021-08-06,19.31784
2021-08-07,19.33744
2021-08-08,20.29795
2021-08-09,23.57149
2021-08-10,23.95373
2021-08-11,22.90502
2021-08-12,22.22875
2021-08-13,19.95491
2021-08-14,19.17083
2021-08-15,21.7779
2021-08-16,23.86552
2021-08-17,24.45359
2021-08-18,26.35499
2021-08-19,22.98343
2021-08-20,24.97304
2021-08-21,21.25845
2021-08-22,23.07164
2021-08-23,26.80584
2021-08-24,26.00215
2021-08-25,24.74762
2021-08-26,23.10104
2021-08-27,19.53347
2021-08-28,19.63148
2021-08-29,23.06184
2021-08-30,26.60982
2021-08-31,23.48328
2021-09-01,21.86611
2021-09-02,21.90532
2021-09-03,20.52337
2021-09-04,19.71969
2021-09-05,20.70959
2021-09-06,22.7188
2021-09-07,22.34636
2021-09-08,22.26796
2021-09-09,21.84651
2021-09-10,19.12182
2021-09-11,18.46515
2021-09-12,21.48387
2021-09-13,24.87503
2021-09-14,21.25845
2021-09-15,19.21983
2021-09-16,19.64128
2021-09-17,16.33833
2021-09-18,15.1034
2021-09-19,14.69175
2021-09-20,15.45623
2021-09-21,16.39713
2021-09-22,20.49397
2021-09-23,28.24659
2021-09-24,23.30687
2021-09-25,22.33656
2021-09-26,23.33627
2021-09-27,28.02117
2021-09-28,24.73782
2021-09-29,25.34548
2021-09-30,22.6502
2021-10-01,22.30716
2021-10-02,20.92521
2021-10-03,21.89552
2021-10-04,27.58992
2021-10-05,27.15867
2021-10-06,25.37488
2021-10-07,24.01254
2021-10-08,22.10134
2021-10-09,19.68048
2021-10-10,21.93472
2021-10-11,27.08027
2021-10-12,24.63981
2021-10-13,23.04224
2021-10-14,26.16877
2021-10-15,23.71851
2021-10-16,18.9356
2021-10-17,19.94511
2021-10-18,23.12065
2021-10-19,22.03273
2021-10-20,20.23914
2021-10-21,20.36655
2021-10-22,17.63206
2021-10-23,16.91659
2021-10-24,19.8667
2021-10-25,22.11114
2021-10-26,22.62079
2021-10-27,22.01313
2021-10-28,20.7978
2021-10-29,18.72978
2021-10-30,17.32823
2021-10-31,19.8275
2021-11-01,20.43516
2021-11-02,20.07252
2021-11-03,20.23914
2021-11-04,18.64157
2021-11-05,17.83789
2021-11-06,16.33833
2021-11-07,18.8866
2021-11-08,21.7583
2021-11-09,19.30804
2021-11-10,19.73929
2021-11-11,19.32764
2021-11-12,17.0636
2021-11-13,18.19072
2021-11-14,21.65049
2021-11-15,28.77585
2021-11-16,22.55219
2021-11-17,19.45506
2021-11-18,19.24924
2021-11-19,17.76928
2021-11-20,16.72057
2021-11-21,19.56287
2021-11-22,20.97422
2021-11-23,19.38645
2021-11-24,18.35734
2021-11-25,17.80848
2021-11-26,17.58306
2021-11-27,15.172
2021-11-28,18.08291
2021-11-29,21.7485
2021-11-30,18.67097
2021-12-01,17.73988
2021-12-02,19.21003
2021-12-03,15.76007
2021-12-04,15.67186
2021-12-05,17.38704
2021-12-06,20.74879
2021-12-07,20.43516
2021-12-08,20.25874
2021-12-09,19.8863
2021-12-10,19.29824
2021-12-11,19.67068
2021-12-12,21.06243
2021-12-13,24.11055
2021-12-14,20.61158
2021-12-15,19.55307
2021-12-16,18.53376
2021-12-17,17.0342
2021-12-18,16.15211
2021-12-19,19.64128
2021-12-20,22.92463
2021-12-21,22.27776
2021-12-22,19.62167
2021-12-23,18.09271
2021-12-24,15.41703
2021-12-25,14.39772
2021-12-26,19.03361
2021-12-27,23.12065
2021-12-28,20.8468
2021-12-29,19.70988
2021-12-30,18.64157
2021-12-31,15.32882
2022-01-01,16.0933
2022-01-02,21.89552
2022-01-03,24.40458
2022-01-04,23.48328
2022-01-05,22.74821
2022-01-06,20.42536
2022-01-07,20.40576
2022-01-08,20.47437
2022-01-09,22.55219
2022-01-10,26.14917
2022-01-11,23.36567
2022-01-12,20.91541
2022-01-13,20.22934
2022-01-14,20.02352
2022-01-15,18.39655
2022-01-16,21.48387
2022-01-17,26.10016
2022-01-18,22.57179
2022-01-19,21.7877
2022-01-20,21.56228
2022-01-21,19.32764
2022-01-22,19.38645
2022-01-23,20.99382
2022-01-24,24.03214
2022-01-25,21.45447
2022-01-26,20.60178
2022-01-27,18.96501
2022-01-28,17.52425
2022-01-29,17.26943
2022-01-30,16.38733
2022-01-31,16.57355
2022-02-01,19.43546
2022-02-02,22.96383
2022-02-03,25.23767
2022-02-04,24.00274
2022-02-05,22.88542
2022-02-06,24.75742
2022-02-07,27.48211
2022-02-08,25.74732
2022-02-09,23.6695
2022-02-10,22.73841
2022-02-11,22.53258
2022-02-12,22.61099
2022-02-13,23.29706
2022-02-14,25.5415
2022-02-15,23.94393
2022-02-16,22.27776
2022-02-17,23.06184
2022-02-18,20.70959
2022-02-19,21.49367
2022-02-20,20.44496
2022-02-21,25.62971
2022-02-22,23.6303
2022-02-23,22.40517
2022-02-24,19.12182
2022-02-25,19.34725
2022-02-26,18.9356
2022-02-27,19.78829
2022-02-28,20.8174
2022-03-01,22.09154
2022-03-02,19.77849
2022-03-03,18.17112
2022-03-04,18.02411
2022-03-05,17.79868
2022-03-06,18.20052
2022-03-07,20.62138
2022-03-08,18.85719
2022-03-09,15.94629
2022-03-10,19.69028
2022-03-11,20.68019
2022-03-12,19.57267
2022-03-13,20.7978
2022-03-14,22.92463
2022-03-15,20.64098
2022-03-16,20.56257
2022-03-17,21.43487
2022-03-18,19.26884
2022-03-19,19.76869
2022-03-20,19.35705
2022-03-21,21.14084
2022-03-22,21.26825
2022-03-23,22.13074
2022-03-24,19.42565
2022-03-25,17.72027
2022-03-26,18.48475
2022-03-27,19.78829
2022-03-28,21.7877
2022-03-29,21.40546
2022-03-30,20.15093
2022-03-31,20.01372
2022-04-01,17.54385
2022-04-02,18.79839
2022-04-03,20.19994
2022-04-04,22.44437
2022-04-05,19.91571
2022-04-06,20.20974
2022-04-07,18.77879
2022-04-08,17.82808
2022-04-09,16.1129
2022-04-10,18.79839
2022-04-11,20.64098
2022-04-12,19.39625
2022-04-13,18.33774
2022-04-14,17.55366
2022-04-15,17.48505
2022-04-16,17.9653
2022-04-17,19.03361
2022-04-18,21.7289
2022-04-19,19.27864
2022-04-20,18.86699
2022-04-21,19.36685
2022-04-22,16.21091
2022-04-23,16.03449
2022-04-24,18.21033
2022-04-25,22.74821
2022-04-26,19.8863
2022-04-27,18.42595
2022-04-28,17.55366
2022-04-29,15.20141
2022-04-30,15.54444
2022-05-01,17.0244
2022-05-02,20.26854
2022-05-03,19.03361
2022-05-04,15.95609
2022-05-05,15.49544
2022-05-06,16.15211
2022-05-07,16.59315
2022-05-08,18.9552
2022-05-09,25.57091
2022-05-10,20.67039
2022-05-11,20.32735
2022-05-12,19.50406
2022-05-13,18.02411
2022-05-14,17.23022
2022-05-15,18.71018
2022-05-16,24.44379
2022-05-17,21.7681
2022-05-18,19.96471
2022-05-19,19.71969
2022-05-20,16.74017
2022-05-21,15.98549
2022-05-22,18.30834
2022-05-23,21.22905
2022-05-24,20.88601
2022-05-25,20.15093
2022-05-26,21.41527
2022-05-27,17.79868
2022-05-28,16.00509
2022-05-29,17.73007
2022-05-30,22.22875
2022-05-31,19.54327
2022-06-01,19.02381
2022-06-02,19.41585
2022-06-03,17.40664
2022-06-04,16.92639
2022-06-05,15.40723
2022-06-06,18.53376
2022-06-07,18.70038
2022-06-08,19.15123
2022-06-09,17.14201
2022-06-10,17.74968
2022-06-11,18.0143
2022-06-12,20.17053
2022-06-13,22.56199
2022-06-14,20.61158
2022-06-15,20.8272
2022-06-16,20.46456
2022-06-17,18.86699
2022-06-18,17.83789
2022-06-19,20.30775
2022-06-20,24.42418
2022-06-21,29.01107
2022-06-22,24.5418
2022-06-23,23.11084
2022-06-24,20.70959
2022-06-25,19.25904
2022-06-26,20.45476
2022-06-27,23.14025
2022-06-28,22.04253
2022-06-29,19.10222
2022-06-30,19.02381
2022-07-01,18.09271
2022-07-02,17.55366
2022-07-03,19.01401
2022-07-04,24.37518
2022-07-05,23.76751
2022-07-06,19.54327
2022-07-07,19.38645
2022-07-08,17.79868
2022-07-09,16.0443
2022-07-10,18.9454
2022-07-11,24.5516
2022-07-12,24.49279
2022-07-13,22.89522
2022-07-14,21.06243
2022-07-15,19.70008
2022-07-16,17.47525
2022-07-17,19.77849
2022-07-18,23.22846
2022-07-19,20.58218
2022-07-20,21.05263
2022-07-21,21.41527
2022-07-22,18.65137
2022-07-23,15.59345
2022-07-24,17.63206
2022-07-25,20.95462
2022-07-26,23.6695
2022-07-27,21.40546
2022-07-28,19.64128
2022-07-29,18.57296
2022-07-30,16.27952
2022-07-31,17.55366
2022-08-01,21.35646
2022-08-02,20.00392
2022-08-03,20.40576
2022-08-04,20.09212
2022-08-05,17.40664
2022-08-06,15.98549
2022-08-07,17.76928
2022-08-08,21.28785
2022-08-09,19.17083
2022-08-10,18.66117
2022-08-11,18.08291
2022-08-12,17.64187
2022-08-13,16.22071
2022-08-14,16.56375
2022-08-15,19.29824
2022-08-16,23.84592
2022-08-17,20.52337
2022-08-18,20.37635
2022-08-19,17.57326
2022-08-20,16.65196
2022-08-21,19.46486
2022-08-22,22.78741
2022-08-23,22.85602
2022-08-24,22.33656
2022-08-25,19.80789
2022-08-26,19.72949
2022-08-27,18.71018
2022-08-28,20.00392
2022-08-29,24.20856
2022-08-30,20.89581
2022-08-31,20.31755
2022-09-01,25.59051
2022-09-02,22.37577
2022-09-03,16.96559
2022-09-04,18.09271
2022-09-05,20.64098
2022-09-06,18.67097
2022-09-07,17.11261
2022-09-08,14.44673
2022-09-09,12.70214
2022-09-10,13.40782
2022-09-11,15.33862
2022-09-12,19.61187
2022-09-13,24.44379
2022-09-14,23.46368
2022-09-15,23.75771
2022-09-16,20.39596
2022-09-17,18.41615
2022-09-18,20.13133
2022-09-19,24.68881
2022-09-20,20.52337
2022-09-21,20.90561
2022-09-22,21.27805
2022-09-23,18.9454
2022-09-24,17.16161
2022-09-25,18.11231
2022-09-26,23.02264
2022-09-27,20.03332
2022-09-28,22.03273
2022-09-29,19.92551
2022-09-30,17.9751
2022-10-01,16.91659
2022-10-02,15.89728
2022-10-03,21.21924
2022-10-04,21.82691
2022-10-05,21.7289
2022-10-06,20.27834
2022-10-07,17.34783
2022-10-08,14.79956
2022-10-09,16.0443
2022-10-10,19.76869
2022-10-11,23.56169
2022-10-12,22.64039
2022-10-13,21.62109
2022-10-14,18.9356
2022-10-15,18.47495
2022-10-16,21.7877
2022-10-17,22.6502
2022-10-18,20.19014
2022-10-19,19.79809
2022-10-20,20.25874
2022-10-21,18.98461
2022-10-22,16.29912
2022-10-23,19.69028
2022-10-24,23.41468
2022-10-25,21.7387
2022-10-26,20.18033
2022-10-27,18.10251
2022-10-28,15.46603
2022-10-29,14.99558
2022-10-30,14.07429
2022-10-31,18.34754
2022-11-01,18.02411
2022-11-02,18.83759
2022-11-03,19.03361
2022-11-04,17.60266
2022-11-05,14.90738
2022-11-06,17.38704
2022-11-07,20.63118
2022-11-08,19.47466
2022-11-09,18.24953
2022-11-10,17.57326
2022-11-11,15.54444
2022-11-12,14.90738
2022-11-13,16.0443
2022-11-14,19.99411
2022-11-15,18.76898
2022-11-16,18.40635
2022-11-17,17.75948
2022-11-18,16.59315
2022-11-19,15.55424
2022-11-20,16.87738
2022-11-21,19.64128
2022-11-22,18.9356
2022-11-23,19.21003
2022-11-24,16.74997
2022-11-25,16.42654
2022-11-26,14.03508
2022-11-27,16.14231
2022-11-28,17.66147
2022-11-29,16.90679
2022-11-30,16.23052
2022-12-01,16.28932
2022-12-02,15.37783
2022-12-03,12.64334
2022-12-04,14.32911
2022-12-05,17.55366
2022-12-06,17.56346
2022-12-07,17.58306
2022-12-08,16.92639
2022-12-09,17.0048
2022-12-10,15.26021
2022-12-11,17.28903
2022-12-12,25.64931
2022-12-13,23.58129
2022-12-14,19.41585
2022-12-15,18.27893
2022-12-16,17.54385
2022-12-17,17.13221
2022-12-18,18.19072
2022-12-19,20.72919
2022-12-20,21.38586
2022-12-21,19.48446
2022-12-22,17.65167
2022-12-23,17.0048
2022-12-24,15.1524
2022-12-25,15.57385
2022-12-26,21.94452
2022-12-27,23.48328
2022-12-28,23.84592
2022-12-29,21.26825
2022-12-30,17.0048
2022-12-31,15.1818
2023-01-01,18.0143
2023-01-02,23.85572
2023-01-03,22.90502
2023-01-04,22.00333
2023-01-05,20.788
2023-01-06,18.76898
2023-01-07,18.24953
2023-01-08,19.56287
2023-01-09,24.30657
2023-01-10,25.88454
2023-01-11,24.92404
2023-01-12,22.87562
2023-01-13,20.837
2023-01-14,20.13133
2023-01-15,20.64098
2023-01-16,25.80613
2023-01-17,22.73841
2023-01-18,20.92521
2023-01-19,19.21983
2023-01-20,17.33803
2023-01-21,15.172
2023-01-22,15.61305
2023-01-23,17.57326
2023-01-24,19.00421
2023-01-25,25.09065
2023-01-26,24.29677
2023-01-27,22.50318
2023-01-28,20.04312
2023-01-29,23.50289
2023-01-30,25.91394
2023-01-31,25.77673
2023-02-01,22.00333
2023-02-02,27.78594
2023-02-03,22.15034
2023-02-04,18.98461
2023-02-05,21.68969
2023-02-06,25.21807
2023-02-07,24.26737
2023-02-08,22.47378
2023-02-09,22.53258
2023-02-10,20.47437
2023-02-11,20.04312
2023-02-12,21.13103
2023-02-13,24.76722
2023-02-14,22.96383
2023-02-15,22.79721
2023-02-16,19.25904
2023-02-17,18.59257
2023-02-18,17.51445
2023-02-19,17.39684
2023-02-20,22.13074
2023-02-21,20.25874
2023-02-22,19.70008
2023-02-23,18.43575
2023-02-24,18.71018
2023-02-25,17.15181
2023-02-26,17.60266
2023-02-27,20.65078
2023-02-28,19.32764
2023-03-01,19.41585
2023-03-02,19.8961
2023-03-03,16.71077
2023-03-04,17.76928
2023-03-05,19.68048
2023-03-06,19.8765
2023-03-07,18.75918
2023-03-08,18.79839
2023-03-09,21.17024
2023-03-10,17.63206
2023-03-11,15.63265
2023-03-12,16.1031
2023-03-13,21.54268
2023-03-14,19.76869
2023-03-15,17.25962
2023-03-16,16.20111
2023-03-17,15.96589
2023-03-18,14.80936
2023-03-19,17.64187
2023-03-20,20.43516
2023-03-21,18.59257
2023-03-22,18.53376
2023-03-23,17.59286
2023-03-24,15.58365
2023-03-25,14.96618
2023-03-26,16.0737
2023-03-27,18.916
2023-03-28,18.85719
2023-03-29,16.28932
2023-03-30,17.50465
2023-03-31,15.92668
2023-04-01,14.47613
2023-04-02,16.03449
2023-04-03,19.02381
2023-04-04,18.31814
2023-04-05,17.56346
2023-04-06,15.39743
2023-04-07,15.71106
2023-04-08,13.90767
2023-04-09,16.0639
2023-04-10,19.43546
2023-04-11,17.24982
2023-04-12,16.51475
2023-04-13,16.38733
2023-04-14,15.60325
2023-04-15,16.28932
2023-04-16,17.15181
2023-04-17,23.86552
2023-04-18,28.78565
2023-04-19,35.52876
2023-04-20,36.15603
2023-04-21,30.36361
2023-04-22,21.7877
2023-04-23,23.78712
2023-04-24,31.05949
2023-04-25,27.72713
2023-04-26,25.09065
2023-04-27,23.33627
2023-04-28,20.19994
2023-04-29,16.66176
2023-04-30,16.84798
2023-05-01,23.24806
2023-05-02,21.15064
2023-05-03,18.81799
2023-05-04,16.71077
2023-05-05,14.61334
2023-05-06,15.27001
2023-05-07,16.73037
2023-05-08,20.31755
2023-05-09,21.7485
2023-05-10,19.50406
2023-05-11,21.7485
2023-05-12,16.97539
2023-05-13,14.10369
2023-05-14,15.80907
2023-05-15,20.39596
2023-05-16,21.7093
2023-05-17,23.6205
2023-05-18,21.53288
2023-05-19,21.95432
2023-05-20,18.97481
2023-05-21,20.60178
2023-05-22,27.79574
2023-05-23,23.75771
2023-05-24,23.58129
2023-05-25,21.19964
2023-05-26,17.044
2023-05-27,15.51504
2023-05-28,14.68195
2023-05-29,17.46545
