date,다우존스지수
2020-06-17,23.91623
2020-06-18,22.09424
2020-06-19,18.97382
2020-06-20,11.64397
2020-06-21,3.51832
2020-06-22,8.90052
2020-06-23,18.55497
2020-06-24,18.6178
2020-06-25,26.36649
2020-06-26,22.09424
2020-06-27,16.79581
2020-06-28,4.52356
2020-06-29,14.21989
2020-06-30,27.7068
2020-07-01,21.6335
2020-07-02,22.51308
2020-07-03,16.73298
2020-07-04,9.36125
2020-07-05,3.5602
2020-07-06,9.06806
2020-07-07,16.0
2020-07-08,17.17277
2020-07-09,17.75916
2020-07-10,17.25654
2020-07-11,10.51308
2020-07-12,3.49738
2020-07-13,6.36649
2020-07-14,17.88481
2020-07-15,19.47643
2020-07-16,17.17277
2020-07-17,14.76439
2020-07-18,9.06806
2020-07-19,2.55497
2020-07-20,6.36649
2020-07-21,15.62303
2020-07-22,15.87434
2020-07-23,14.30366
2020-07-24,16.16753
2020-07-25,10.8691
2020-07-26,3.47643
2020-07-27,6.28272
2020-07-28,12.79581
2020-07-29,15.39267
2020-07-30,15.91623
2020-07-31,16.46073
2020-08-01,10.3246
2020-08-02,4.0
2020-08-03,5.94764
2020-08-04,11.66492
2020-08-05,11.45549
2020-08-06,13.00523
2020-08-07,14.40837
2020-08-08,9.84293
2020-08-09,4.35602
2020-08-10,7.51832
2020-08-11,17.86387
2020-08-12,17.71727
2020-08-13,14.82722
2020-08-14,12.9424
2020-08-15,8.60732
2020-08-16,2.65968
2020-08-17,7.12041
2020-08-18,14.84816
2020-08-19,14.72251
2020-08-20,13.98952
2020-08-21,13.71727
2020-08-22,8.31413
2020-08-23,2.6178
2020-08-24,5.71727
2020-08-25,14.70157
2020-08-26,17.15183
2020-08-27,13.94764
2020-08-28,12.96335
2020-08-29,7.49738
2020-08-30,3.28795
2020-08-31,6.63874
2020-09-01,13.65445
2020-09-02,12.3979
2020-09-03,13.71727
2020-09-04,27.20418
2020-09-05,16.73298
2020-09-06,5.15183
2020-09-07,8.18848
2020-09-08,18.6178
2020-09-09,25.27748
2020-09-10,20.85863
2020-09-11,18.68062
2020-09-12,12.62827
2020-09-13,3.7068
2020-09-14,9.00523
2020-09-15,14.42931
2020-09-16,15.47643
2020-09-17,17.86387
2020-09-18,15.28795
2020-09-19,10.15706
2020-09-20,2.99476
2020-09-21,10.05235
2020-09-22,23.89528
2020-09-23,19.89528
2020-09-24,23.60209
2020-09-25,20.85863
2020-09-26,11.45549
2020-09-27,2.82722
2020-09-28,6.57591
2020-09-29,12.77486
2020-09-30,11.0157
2020-10-01,11.26701
2020-10-02,16.96335
2020-10-03,14.6178
2020-10-04,4.69109
2020-10-05,7.28795
2020-10-06,13.2356
2020-10-07,16.9424
2020-10-08,13.13089
2020-10-09,9.25654
2020-10-10,6.91099
2020-10-11,3.0157
2020-10-12,5.52879
2020-10-13,12.33507
2020-10-14,13.38219
2020-10-15,12.9424
2020-10-16,13.88481
2020-10-17,9.02617
2020-10-18,3.18324
2020-10-19,7.26701
2020-10-20,14.93193
2020-10-21,14.63874
2020-10-22,14.49214
2020-10-23,10.82722
2020-10-24,7.09947
2020-10-25,2.57591
2020-10-26,5.40314
2020-10-27,13.88481
2020-10-28,15.7068
2020-10-29,18.11518
2020-10-30,15.64397
2020-10-31,9.46596
2020-11-01,2.8691
2020-11-02,6.49214
2020-11-03,13.36125
2020-11-04,13.46596
2020-11-05,14.57591
2020-11-06,13.82198
2020-11-07,9.96858
2020-11-08,3.35078
2020-11-09,14.01047
2020-11-10,24.3979
2020-11-11,19.09947
2020-11-12,15.87434
2020-11-13,14.76439
2020-11-14,9.86387
2020-11-15,2.78534
2020-11-16,7.24607
2020-11-17,16.35602
2020-11-18,14.76439
2020-11-19,14.57591
2020-11-20,12.5445
2020-11-21,9.48691
2020-11-22,3.28795
2020-11-23,4.9424
2020-11-24,11.49738
2020-11-25,13.69633
2020-11-26,13.25654
2020-11-27,9.57068
2020-11-28,6.42931
2020-11-29,2.21989
2020-11-30,4.20942
2020-12-01,9.86387
2020-12-02,9.6335
2020-12-03,10.13612
2020-12-04,8.23036
2020-12-05,6.59685
2020-12-06,2.15706
2020-12-07,3.87434
2020-12-08,9.34031
2020-12-09,10.28272
2020-12-10,10.93193
2020-12-11,9.04712
2020-12-12,6.55497
2020-12-13,2.91099
2020-12-14,4.06282
2020-12-15,9.59162
2020-12-16,9.80104
2020-12-17,9.71727
2020-12-18,8.9424
2020-12-19,6.53403
2020-12-20,2.78534
2020-12-21,4.69109
2020-12-22,12.58638
2020-12-23,11.60209
2020-12-24,9.21465
2020-12-25,5.90575
2020-12-26,3.09947
2020-12-27,3.95811
2020-12-28,4.18848
2020-12-29,7.74869
2020-12-30,8.35602
2020-12-31,5.80104
2021-01-01,3.26701
2021-01-02,3.05759
2021-01-03,3.32984
2021-01-04,5.25654
2021-01-05,15.3089
2021-01-06,13.88481
2021-01-07,17.25654
2021-01-08,13.67539
2021-01-09,10.97382
2021-01-10,4.46073
2021-01-11,8.85863
2021-01-12,15.76963
2021-01-13,15.89528
2021-01-14,14.34554
2021-01-15,12.92146
2021-01-16,9.50785
2021-01-17,3.62303
2021-01-18,6.42931
2021-01-19,12.96335
2021-01-20,11.89528
2021-01-21,13.10994
2021-01-22,13.82198
2021-01-23,8.90052
2021-01-24,3.95811
2021-01-25,6.4712
2021-01-26,15.41361
2021-01-27,16.14659
2021-01-28,24.04188
2021-01-29,28.27225
2021-01-30,16.35602
2021-01-31,4.41884
2021-02-01,8.48167
2021-02-02,16.79581
2021-02-03,14.57591
2021-02-04,16.31413
2021-02-05,13.84293
2021-02-06,8.37696
2021-02-07,3.0157
2021-02-08,4.33507
2021-02-09,10.95287
2021-02-10,11.12041
2021-02-11,7.89528
2021-02-12,7.03664
2021-02-13,7.91623
2021-02-14,3.95811
2021-02-15,5.06806
2021-02-16,10.57591
2021-02-17,12.73298
2021-02-18,14.82722
2021-02-19,14.15706
2021-02-20,8.69109
2021-02-21,3.7068
2021-02-22,5.9267
2021-02-23,19.47643
2021-02-24,17.13089
2021-02-25,17.80104
2021-02-26,22.78534
2021-02-27,19.37172
2021-02-28,4.3979
2021-03-01,9.15183
2021-03-02,17.6335
2021-03-03,17.82198
2021-03-04,20.08376
2021-03-05,21.69633
2021-03-06,14.74345
2021-03-07,4.0
2021-03-08,7.8534
2021-03-09,25.94764
2021-03-10,17.40314
2021-03-11,19.07853
2021-03-12,15.66492
2021-03-13,14.13612
2021-03-14,5.02617
2021-03-15,7.28795
2021-03-16,14.3246
2021-03-17,16.9424
2021-03-18,16.98429
2021-03-19,16.71204
2021-03-20,10.84816
2021-03-21,4.31413
2021-03-22,6.95287
2021-03-23,14.05235
2021-03-24,14.40837
2021-03-25,16.77486
2021-03-26,13.00523
2021-03-27,8.79581
2021-03-28,2.70157
2021-03-29,5.50785
2021-03-30,14.26178
2021-03-31,13.50785
2021-04-01,13.15183
2021-04-02,10.70157
2021-04-03,5.61256
2021-04-04,2.68062
2021-04-05,5.00523
2021-04-06,11.09947
2021-04-07,9.88481
2021-04-08,10.3246
2021-04-09,9.17277
2021-04-10,6.76439
2021-04-11,2.36649
2021-04-12,5.27748
2021-04-13,9.50785
2021-04-14,11.35078
2021-04-15,9.94764
2021-04-16,9.7801
2021-04-17,6.15706
2021-04-18,1.88481
2021-04-19,4.0
2021-04-20,9.00523
2021-04-21,10.53403
2021-04-22,11.60209
2021-04-23,11.09947
2021-04-24,6.01047
2021-04-25,2.07329
2021-04-26,4.23036
2021-04-27,9.88481
2021-04-28,10.26178
2021-04-29,9.82198
2021-04-30,11.09947
2021-05-01,6.3246
2021-05-02,2.51308
2021-05-03,4.5445
2021-05-04,9.98952
2021-05-05,10.74345
2021-05-06,11.05759
2021-05-07,9.59162
2021-05-08,6.78534
2021-05-09,2.78534
2021-05-10,6.8691
2021-05-11,15.49738
2021-05-12,18.13612
2021-05-13,19.91623
2021-05-14,17.29842
2021-05-15,8.58638
2021-05-16,3.28795
2021-05-17,5.98952
2021-05-18,10.99476
2021-05-19,11.03664
2021-05-20,13.57068
2021-05-21,11.8534
2021-05-22,8.79581
2021-05-23,2.8691
2021-05-24,5.65445
2021-05-25,12.64921
2021-05-26,12.04188
2021-05-27,12.3979
2021-05-28,10.53403
2021-05-29,6.38743
2021-05-30,2.24083
2021-05-31,4.04188
2021-06-01,7.64397
2021-06-02,9.82198
2021-06-03,9.75916
2021-06-04,10.05235
2021-06-05,5.65445
2021-06-06,2.51308
2021-06-07,4.5445
2021-06-08,9.88481
2021-06-09,10.26178
2021-06-10,10.34554
2021-06-11,9.34031
2021-06-12,5.84293
2021-06-13,1.9267
2021-06-14,4.79581
2021-06-15,11.28795
2021-06-16,9.21465
2021-06-17,11.22513
2021-06-18,12.85863
2021-06-19,8.73298
2021-06-20,2.70157
2021-06-21,8.3979
2021-06-22,14.28272
2021-06-23,10.93193
2021-06-24,10.80628
2021-06-25,9.75916
2021-06-26,7.05759
2021-06-27,2.21989
2021-06-28,4.9424
2021-06-29,12.08376
2021-06-30,10.26178
2021-07-01,10.17801
2021-07-02,8.43979
2021-07-03,5.54973
2021-07-04,1.42408
2021-07-05,4.06282
2021-07-06,6.82722
2021-07-07,10.03141
2021-07-08,10.76439
2021-07-09,10.09424
2021-07-10,7.68586
2021-07-11,1.84293
2021-07-12,4.87958
2021-07-13,9.73821
2021-07-14,9.84293
2021-07-15,10.99476
2021-07-16,10.53403
2021-07-17,6.6178
2021-07-18,2.17801
2021-07-19,7.60209
2021-07-20,19.35078
2021-07-21,13.90575
2021-07-22,10.8691
2021-07-23,10.84816
2021-07-24,6.42931
2021-07-25,2.38743
2021-07-26,4.29319
2021-07-27,8.87958
2021-07-28,9.67539
2021-07-29,9.71727
2021-07-30,8.23036
2021-07-31,4.98429
2021-08-01,1.88481
2021-08-02,3.81151
2021-08-03,8.10471
2021-08-04,8.77486
2021-08-05,9.57068
2021-08-06,7.28795
2021-08-07,4.67015
2021-08-08,2.21989
2021-08-09,4.14659
2021-08-10,9.06806
2021-08-11,10.45026
2021-08-12,9.82198
2021-08-13,8.12565
2021-08-14,5.25654
2021-08-15,1.96858
2021-08-16,4.50261
2021-08-17,9.90575
2021-08-18,9.57068
2021-08-19,11.24607
2021-08-20,12.60732
2021-08-21,6.74345
2021-08-22,2.07329
2021-08-23,4.85863
2021-08-24,9.6335
2021-08-25,9.21465
2021-08-26,9.42408
2021-08-27,8.27225
2021-08-28,5.75916
2021-08-29,1.71727
2021-08-30,4.18848
2021-08-31,10.19895
2021-09-01,9.13089
2021-09-02,9.61256
2021-09-03,7.87434
2021-09-04,5.86387
2021-09-05,2.45026
2021-09-06,4.69109
2021-09-07,7.95811
2021-09-08,10.28272
2021-09-09,9.13089
2021-09-10,8.3979
2021-09-11,6.11518
2021-09-12,2.09424
2021-09-13,5.21465
2021-09-14,9.38219
2021-09-15,10.03141
2021-09-16,7.97905
2021-09-17,7.72774
2021-09-18,5.13089
2021-09-19,1.96858
2021-09-20,4.31413
2021-09-21,11.89528
2021-09-22,14.99476
2021-09-23,10.95287
2021-09-24,9.67539
2021-09-25,5.98952
2021-09-26,2.55497
2021-09-27,5.04712
2021-09-28,10.55497
2021-09-29,15.60209
2021-09-30,13.48691
2021-10-01,15.22513
2021-10-02,8.2513
2021-10-03,2.59685
2021-10-04,8.16753
2021-10-05,15.37172
2021-10-06,16.48167
2021-10-07,15.12041
2021-10-08,11.24607
2021-10-09,6.57591
2021-10-10,2.42931
2021-10-11,5.59162
2021-10-12,11.83246
2021-10-13,12.16753
2021-10-14,10.76439
2021-10-15,10.49214
2021-10-16,5.75916
2021-10-17,2.19895
2021-10-18,4.90052
2021-10-19,9.19371
2021-10-20,9.02617
2021-10-21,8.43979
2021-10-22,7.41361
2021-10-23,4.5445
2021-10-24,2.07329
2021-10-25,4.23036
2021-10-26,6.57591
2021-10-27,7.20418
2021-10-28,7.49738
2021-10-29,6.91099
2021-10-30,3.7068
2021-10-31,1.42408
2021-11-01,2.51308
2021-11-02,5.71727
2021-11-03,6.78534
2021-11-04,6.36649
2021-11-05,6.78534
2021-11-06,4.81675
2021-11-07,1.48691
2021-11-08,4.16753
2021-11-09,6.3246
2021-11-10,8.10471
2021-11-11,9.06806
2021-11-12,8.14659
2021-11-13,5.50785
2021-11-14,2.68062
2021-11-15,3.83246
2021-11-16,7.79057
2021-11-17,7.1623
2021-11-18,7.35078
2021-11-19,7.66492
2021-11-20,5.31937
2021-11-21,1.9267
2021-11-22,3.74869
2021-11-23,9.29842
2021-11-24,7.37172
2021-11-25,7.97905
2021-11-26,7.81151
2021-11-27,10.30366
2021-11-28,3.39267
2021-11-29,6.09424
2021-11-30,12.79581
2021-12-01,14.17801
2021-12-02,13.82198
2021-12-03,11.12041
2021-12-04,8.77486
2021-12-05,2.97382
2021-12-06,5.69633
2021-12-07,11.93717
2021-12-08,10.59685
2021-12-09,10.13612
2021-12-10,9.42408
2021-12-11,6.19895
2021-12-12,2.89005
2021-12-13,4.81675
2021-12-14,10.8691
2021-12-15,11.1623
2021-12-16,12.33507
2021-12-17,12.08376
2021-12-18,7.20418
2021-12-19,2.57591
2021-12-20,5.44502
2021-12-21,13.38219
2021-12-22,10.34554
2021-12-23,9.02617
2021-12-24,8.67015
2021-12-25,4.20942
2021-12-26,1.98952
2021-12-27,3.58115
2021-12-28,8.2513
2021-12-29,8.90052
2021-12-30,7.58115
2021-12-31,5.40314
2022-01-01,2.63874
2022-01-02,2.40837
2022-01-03,3.62303
2022-01-04,7.60209
2022-01-05,11.45549
2022-01-06,13.19371
2022-01-07,9.94764
2022-01-08,7.09947
2022-01-09,2.95287
2022-01-10,5.42408
2022-01-11,11.20418
2022-01-12,10.11518
2022-01-13,9.82198
2022-01-14,9.61256
2022-01-15,6.51308
2022-01-16,2.42931
2022-01-17,4.58638
2022-01-18,10.36649
2022-01-19,11.83246
2022-01-20,11.18324
2022-01-21,10.57591
2022-01-22,9.67539
2022-01-23,3.66492
2022-01-24,8.71204
2022-01-25,23.95811
2022-01-26,22.51308
2022-01-27,21.84293
2022-01-28,20.23036
2022-01-29,11.18324
2022-01-30,3.05759
2022-01-31,3.62303
2022-02-01,9.17277
2022-02-02,14.45026
2022-02-03,15.45549
2022-02-04,16.2513
2022-02-05,10.17801
2022-02-06,4.52356
2022-02-07,5.36125
2022-02-08,12.50261
2022-02-09,11.60209
2022-02-10,10.80628
2022-02-11,11.22513
2022-02-12,9.19371
2022-02-13,3.18324
2022-02-14,6.28272
2022-02-15,16.58638
2022-02-16,14.26178
2022-02-17,14.21989
2022-02-18,13.71727
2022-02-19,9.40314
2022-02-20,3.0157
2022-02-21,5.29842
2022-02-22,12.23036
2022-02-23,13.59162
2022-02-24,16.46073
2022-02-25,18.13612
2022-02-26,10.53403
2022-02-27,3.28795
2022-02-28,4.62827
2022-03-01,11.51832
2022-03-02,13.13089
2022-03-03,12.50261
2022-03-04,13.31937
2022-03-05,8.27225
2022-03-06,3.03664
2022-03-07,5.98952
2022-03-08,15.07853
2022-03-09,11.66492
2022-03-10,12.75392
2022-03-11,10.99476
2022-03-12,9.17277
2022-03-13,3.18324
2022-03-14,6.17801
2022-03-15,15.43455
2022-03-16,13.71727
2022-03-17,15.51832
2022-03-18,14.05235
2022-03-19,8.58638
2022-03-20,2.51308
2022-03-21,5.29842
2022-03-22,10.40837
2022-03-23,10.49214
2022-03-24,10.38743
2022-03-25,11.3089
2022-03-26,7.7068
2022-03-27,2.42931
2022-03-28,5.2356
2022-03-29,10.89005
2022-03-30,10.82722
2022-03-31,11.05759
2022-04-01,9.67539
2022-04-02,6.84816
2022-04-03,2.13612
2022-04-04,4.9424
2022-04-05,10.3246
2022-04-06,11.14136
2022-04-07,12.37696
2022-04-08,11.41361
2022-04-09,8.02094
2022-04-10,2.13612
2022-04-11,5.38219
2022-04-12,11.60209
2022-04-13,12.10471
2022-04-14,12.0
2022-04-15,10.82722
2022-04-16,4.90052
2022-04-17,1.88481
2022-04-18,4.52356
2022-04-19,9.71727
2022-04-20,9.38219
2022-04-21,11.39267
2022-04-22,9.48691
2022-04-23,9.13089
2022-04-24,2.82722
2022-04-25,7.95811
2022-04-26,14.34554
2022-04-27,16.35602
2022-04-28,14.45026
2022-04-29,12.73298
2022-04-30,11.41361
2022-05-01,3.0157
2022-05-02,5.94764
2022-05-03,12.31413
2022-05-04,10.89005
2022-05-05,12.31413
2022-05-06,18.13612
2022-05-07,10.26178
2022-05-08,2.26178
2022-05-09,7.74869
2022-05-10,17.34031
2022-05-11,16.79581
2022-05-12,18.38743
2022-05-13,15.51832
2022-05-14,8.23036
2022-05-15,2.76439
2022-05-16,5.96858
2022-05-17,12.83769
2022-05-18,11.41361
2022-05-19,18.89005
2022-05-20,15.26701
2022-05-21,10.3246
2022-05-22,2.68062
2022-05-23,6.53403
2022-05-24,16.35602
2022-05-25,15.24607
2022-05-26,11.26701
2022-05-27,10.74345
2022-05-28,7.28795
2022-05-29,2.30366
2022-05-30,5.21465
2022-05-31,10.95287
2022-06-01,9.57068
2022-06-02,10.07329
2022-06-03,9.88481
2022-06-04,6.42931
2022-06-05,2.07329
2022-06-06,4.27225
2022-06-07,9.38219
2022-06-08,10.3246
2022-06-09,14.26178
2022-06-10,17.71727
2022-06-11,12.90052
2022-06-12,3.1623
2022-06-13,11.43455
2022-06-14,27.05759
2022-06-15,26.21989
2022-06-16,28.10471
2022-06-17,27.0157
2022-06-18,17.96858
2022-06-19,3.91623
2022-06-20,10.70157
2022-06-21,18.36649
2022-06-22,21.19371
2022-06-23,22.24083
2022-06-24,21.00523
2022-06-25,12.75392
2022-06-26,3.18324
2022-06-27,8.83769
2022-06-28,20.27225
2022-06-29,22.93193
2022-06-30,25.6335
2022-07-01,22.93193
2022-07-02,14.19895
2022-07-03,2.68062
2022-07-04,7.03664
2022-07-05,17.50785
2022-07-06,24.48167
2022-07-07,21.90575
2022-07-08,18.84816
2022-07-09,11.76963
2022-07-10,3.0157
2022-07-11,7.32984
2022-07-12,17.73821
2022-07-13,20.04188
2022-07-14,19.0157
2022-07-15,18.15706
2022-07-16,11.97905
2022-07-17,2.53403
2022-07-18,7.79057
2022-07-19,18.53403
2022-07-20,20.33507
2022-07-21,20.02094
2022-07-22,18.70157
2022-07-23,10.95287
2022-07-24,2.95287
2022-07-25,6.55497
2022-07-26,16.77486
2022-07-27,16.16753
2022-07-28,17.9267
2022-07-29,16.5445
2022-07-30,10.99476
2022-07-31,2.63874
2022-08-01,7.07853
2022-08-02,17.2356
2022-08-03,18.01047
2022-08-04,17.40314
2022-08-05,15.87434
2022-08-06,11.12041
2022-08-07,2.34554
2022-08-08,6.84816
2022-08-09,16.92146
2022-08-10,16.64921
2022-08-11,18.3246
2022-08-12,17.80104
2022-08-13,11.28795
2022-08-14,2.4712
2022-08-15,6.59685
2022-08-16,15.68586
2022-08-17,16.87958
2022-08-18,17.31937
2022-08-19,16.41884
2022-08-20,9.34031
2022-08-21,1.96858
2022-08-22,6.68062
2022-08-23,17.42408
2022-08-24,18.57591
2022-08-25,17.25654
2022-08-26,15.60209
2022-08-27,15.26701
2022-08-28,3.0157
2022-08-29,8.75392
2022-08-30,21.80104
2022-08-31,21.21465
2022-09-01,20.71204
2022-09-02,20.12565
2022-09-03,13.88481
2022-09-04,2.91099
2022-09-05,6.45026
2022-09-06,15.18324
2022-09-07,20.64921
2022-09-08,18.07329
2022-09-09,12.10471
2022-09-10,8.48167
2022-09-11,3.03664
2022-09-12,7.76963
2022-09-13,18.51308
2022-09-14,26.36649
2022-09-15,18.68062
2022-09-16,15.5602
2022-09-17,10.74345
2022-09-18,2.70157
2022-09-19,6.55497
2022-09-20,16.3979
2022-09-21,16.96335
2022-09-22,17.59162
2022-09-23,16.08376
2022-09-24,11.47643
2022-09-25,3.18324
2022-09-26,8.85863
2022-09-27,18.38743
2022-09-28,19.58115
2022-09-29,21.10994
2022-09-30,18.55497
2022-10-01,11.41361
2022-10-02,2.24083
2022-10-03,7.93717
2022-10-04,17.71727
2022-10-05,17.90575
2022-10-06,18.01047
2022-10-07,15.97905
2022-10-08,11.22513
2022-10-09,2.76439
2022-10-10,8.90052
2022-10-11,16.12565
2022-10-12,18.36649
2022-10-13,19.09947
2022-10-14,19.62303
2022-10-15,12.60732
2022-10-16,3.45549
2022-10-17,7.8534
2022-10-18,17.69633
2022-10-19,16.77486
2022-10-20,16.20942
2022-10-21,15.60209
2022-10-22,9.46596
2022-10-23,2.30366
2022-10-24,6.4712
2022-10-25,14.3246
2022-10-26,13.7801
2022-10-27,15.03664
2022-10-28,16.23036
2022-10-29,10.03141
2022-10-30,2.19895
2022-10-31,6.97382
2022-11-01,14.42931
2022-11-02,14.45026
2022-11-03,16.77486
2022-11-04,14.70157
2022-11-05,9.15183
2022-11-06,3.74869
2022-11-07,14.01047
2022-11-08,13.25654
2022-11-09,14.93193
2022-11-10,15.45549
2022-11-11,17.00523
2022-11-12,12.41884
2022-11-13,2.6178
2022-11-14,5.90575
2022-11-15,14.93193
2022-11-16,14.4712
2022-11-17,15.09947
2022-11-18,12.52356
2022-11-19,8.56544
2022-11-20,2.49214
2022-11-21,4.75392
2022-11-22,11.22513
2022-11-23,10.30366
2022-11-24,10.57591
2022-11-25,9.2356
2022-11-26,6.68062
2022-11-27,1.86387
2022-11-28,3.60209
2022-11-29,10.84816
2022-11-30,11.41361
2022-12-01,13.42408
2022-12-02,12.41884
2022-12-03,8.12565
2022-12-04,1.48691
2022-12-05,3.66492
2022-12-06,11.68586
2022-12-07,10.97382
2022-12-08,11.43455
2022-12-09,11.72774
2022-12-10,8.77486
2022-12-11,2.11518
2022-12-12,4.77486
2022-12-13,12.69109
2022-12-14,13.10994
2022-12-15,13.2356
2022-12-16,11.74869
2022-12-17,8.08376
2022-12-18,1.34031
2022-12-19,3.62303
2022-12-20,12.60732
2022-12-21,12.10471
2022-12-22,11.1623
2022-12-23,11.07853
2022-12-24,8.50261
2022-12-25,1.67539
2022-12-26,3.14136
2022-12-27,7.83246
2022-12-28,10.82722
2022-12-29,10.74345
2022-12-30,8.29319
2022-12-31,4.35602
2023-01-01,1.52879
2023-01-02,3.45549
2023-01-03,7.66492
2023-01-04,10.72251
2023-01-05,11.09947
2023-01-06,11.7068
2023-01-07,8.96335
2023-01-08,2.09424
2023-01-09,4.02094
2023-01-10,12.29319
2023-01-11,11.1623
2023-01-12,11.39267
2023-01-13,11.66492
2023-01-14,8.58638
2023-01-15,1.69633
2023-01-16,2.91099
2023-01-17,7.64397
2023-01-18,11.41361
2023-01-19,12.43979
2023-01-20,9.34031
2023-01-21,6.49214
2023-01-22,2.30366
2023-01-23,2.63874
2023-01-24,7.97905
2023-01-25,10.53403
2023-01-26,9.9267
2023-01-27,10.80628
2023-01-28,9.19371
2023-01-29,2.11518
2023-01-30,3.07853
2023-01-31,11.0157
2023-02-01,9.84293
2023-02-02,12.08376
2023-02-03,12.81675
2023-02-04,7.95811
2023-02-05,2.05235
2023-02-06,3.35078
2023-02-07,10.65968
2023-02-08,11.1623
2023-02-09,10.28272
2023-02-10,11.05759
2023-02-11,7.26701
2023-02-12,1.94764
2023-02-13,4.02094
2023-02-14,10.30366
2023-02-15,12.64921
2023-02-16,12.29319
2023-02-17,12.41884
2023-02-18,8.5445
2023-02-19,1.69633
2023-02-20,3.03664
2023-02-21,6.8691
2023-02-22,11.68586
2023-02-23,11.32984
2023-02-24,9.84293
2023-02-25,7.24607
2023-02-26,1.82198
2023-02-27,3.20418
2023-02-28,9.54973
2023-03-01,8.14659
2023-03-02,9.15183
2023-03-03,9.34031
2023-03-04,6.19895
2023-03-05,1.40314
2023-03-06,2.78534
2023-03-07,8.46073
2023-03-08,9.7801
2023-03-09,10.8691
2023-03-10,9.86387
2023-03-11,8.48167
2023-03-12,2.13612
2023-03-13,4.33507
2023-03-14,11.68586
2023-03-15,11.64397
2023-03-16,11.97905
2023-03-17,10.74345
2023-03-18,7.3089
2023-03-19,1.44502
2023-03-20,3.97905
2023-03-21,9.6335
2023-03-22,9.82198
2023-03-23,10.49214
2023-03-24,9.57068
2023-03-25,6.30366
2023-03-26,1.34031
2023-03-27,3.5602
2023-03-28,8.23036
2023-03-29,8.77486
2023-03-30,8.46073
2023-03-31,7.28795
2023-04-01,5.10994
2023-04-02,1.00523
2023-04-03,3.3089
2023-04-04,8.23036
2023-04-05,8.18848
2023-04-06,8.81675
2023-04-07,7.35078
2023-04-08,3.83246
2023-04-09,1.29842
2023-04-10,2.8691
2023-04-11,7.18324
2023-04-12,7.45549
2023-04-13,8.08376
2023-04-14,7.0157
2023-04-15,4.73298
2023-04-16,1.36125
2023-04-17,3.12041
2023-04-18,7.89528
2023-04-19,8.12565
2023-04-20,7.60209
2023-04-21,6.63874
2023-04-22,4.64921
2023-04-23,1.29842
2023-04-24,2.91099
2023-04-25,7.35078
2023-04-26,8.33507
2023-04-27,8.35602
2023-04-28,6.91099
2023-04-29,4.73298
2023-04-30,1.21465
2023-05-01,2.17801
2023-05-02,6.34554
2023-05-03,8.33507
2023-05-04,7.60209
2023-05-05,6.51308
2023-05-06,5.38219
2023-05-07,1.61256
2023-05-08,3.1623
2023-05-09,7.32984
2023-05-10,7.45549
2023-05-11,8.27225
2023-05-12,7.47643
2023-05-13,4.29319
2023-05-14,1.04712
2023-05-15,3.22513
2023-05-16,7.18324
2023-05-17,6.6178
2023-05-18,7.41361
2023-05-19,7.14136
2023-05-20,4.5445
2023-05-21,1.65445
2023-05-22,3.0157
2023-05-23,8.18848
2023-05-24,7.12041
2023-05-25,7.7068
2023-05-26,7.60209
2023-05-27,4.60732
2023-05-28,1.10994
