date,미국금리
2021-12-30,0.62512
2021-12-31,0.49294
2022-01-01,0.45718
2022-01-02,0.54737
2022-01-03,0.80084
2022-01-04,1.0963
2022-01-05,2.25169
2022-01-06,4.50961
2022-01-07,1.94224
2022-01-08,1.17716
2022-01-09,1.32489
2022-01-10,2.46007
2022-01-11,2.84727
2022-01-12,2.13196
2022-01-13,1.37465
2022-01-14,3.83784
2022-01-15,1.2036
2022-01-16,0.91747
2022-01-17,1.69032
2022-01-18,2.16461
2022-01-19,3.34333
2022-01-20,2.59069
2022-01-21,3.07431
2022-01-22,2.66533
2022-01-23,1.78674
2022-01-24,3.84561
2022-01-25,5.08342
2022-01-26,5.64946
2022-01-27,14.28771
2022-01-28,3.39776
2022-01-29,1.53949
2022-01-30,1.07608
2022-01-31,1.20515
2022-02-01,1.62346
2022-02-02,1.36066
2022-02-03,2.01533
2022-02-04,1.60946
2022-02-05,1.32489
2022-02-06,1.04654
2022-02-07,1.51771
2022-02-08,1.68099
2022-02-09,1.51149
2022-02-10,2.39476
2022-02-11,3.31534
2022-02-12,1.65145
2022-02-13,1.02321
2022-02-14,1.79762
2022-02-15,1.7292
2022-02-16,1.71987
2022-02-17,1.67011
2022-02-18,1.20515
2022-02-19,0.90503
2022-02-20,0.88481
2022-02-21,1.314
2022-02-22,1.19738
2022-02-23,1.13206
2022-02-24,2.10397
2022-02-25,1.4835
2022-02-26,0.77441
2022-02-27,0.58469
2022-02-28,1.21759
2022-03-01,1.20204
2022-03-02,1.80229
2022-03-03,2.48028
2022-03-04,1.47417
2022-03-05,0.76819
2022-03-06,0.69354
2022-03-07,1.20204
2022-03-08,1.20982
2022-03-09,0.71376
2022-03-10,1.53638
2022-03-11,1.8365
2022-03-12,1.22692
2022-03-13,1.42441
2022-03-14,2.64512
2022-03-15,5.10986
2022-03-16,8.716
2022-03-17,23.52154
2022-03-18,3.72432
2022-03-19,1.68877
2022-03-20,1.16006
2022-03-21,1.71365
2022-03-22,2.44296
2022-03-23,1.93758
2022-03-24,1.30001
2022-03-25,1.32489
2022-03-26,1.09785
2022-03-27,0.90347
2022-03-28,1.52704
2022-03-29,1.71676
2022-03-30,1.66544
2022-03-31,1.54415
2022-04-01,1.39331
2022-04-02,1.01077
2022-04-03,0.89725
2022-04-04,1.34666
2022-04-05,1.51927
2022-04-06,2.7011
2022-04-07,3.86894
2022-04-08,2.02621
2022-04-09,1.13984
2022-04-10,1.1896
2022-04-11,2.48806
2022-04-12,3.97312
2022-04-13,2.60935
2022-04-14,5.06943
2022-04-15,3.2267
2022-04-16,1.19427
2022-04-17,1.32489
2022-04-18,2.18483
2022-04-19,2.3761
2022-04-20,2.22992
2022-04-21,1.81473
2022-04-22,4.33389
2022-04-23,2.72754
2022-04-24,1.82717
2022-04-25,4.29346
2022-04-26,2.87371
2022-04-27,4.04621
2022-04-28,2.51139
2022-04-29,1.88004
2022-04-30,1.55193
2022-05-01,1.74009
2022-05-02,3.24381
2022-05-03,5.31201
2022-05-04,9.17473
2022-05-05,27.16811
2022-05-06,11.52907
2022-05-07,3.23137
2022-05-08,2.6389
2022-05-09,4.70088
2022-05-10,5.28713
2022-05-11,3.89226
2022-05-12,5.42864
2022-05-13,2.95146
2022-05-14,1.57992
2022-05-15,1.42286
2022-05-16,2.51761
2022-05-17,2.331
2022-05-18,2.91103
2022-05-19,2.75242
2022-05-20,2.00444
2022-05-21,1.31556
2022-05-22,1.19116
2022-05-23,1.86604
2022-05-24,2.45696
2022-05-25,2.4554
2022-05-26,7.70678
2022-05-27,3.09764
2022-05-28,1.56437
2022-05-29,1.41353
2022-05-30,2.35899
2022-05-31,2.02932
2022-06-01,1.49439
2022-06-02,2.29524
2022-06-03,2.07597
2022-06-04,1.39642
2022-06-05,1.08075
2022-06-06,1.30934
2022-06-07,2.67622
2022-06-08,2.27813
2022-06-09,2.35277
2022-06-10,3.13496
2022-06-11,3.13651
2022-06-12,2.67155
2022-06-13,8.7642
2022-06-14,16.02313
2022-06-15,34.0445
2022-06-16,80.09703
2022-06-17,12.28948
2022-06-18,6.80019
2022-06-19,4.88593
2022-06-20,7.84984
2022-06-21,5.13007
2022-06-22,5.29957
2022-06-23,5.8625
2022-06-24,4.01511
2022-06-25,2.55026
2022-06-26,2.26258
2022-06-27,3.75853
2022-06-28,2.99034
2022-06-29,3.13185
2022-06-30,3.19094
2022-07-01,3.15984
2022-07-02,1.76186
2022-07-03,1.92358
2022-07-04,3.50039
2022-07-05,3.81295
2022-07-06,4.27947
2022-07-07,4.71177
2022-07-08,3.82851
2022-07-09,2.23925
2022-07-10,2.54404
2022-07-11,4.33389
2022-07-12,8.80619
2022-07-13,20.75668
2022-07-14,14.95638
2022-07-15,8.72688
2022-07-16,4.01978
2022-07-17,3.67145
2022-07-18,7.73788
2022-07-19,6.29946
2022-07-20,6.27458
2022-07-21,6.29946
2022-07-22,6.60736
2022-07-23,3.65434
2022-07-24,3.59991
2022-07-25,9.21672
2022-07-26,13.88962
2022-07-27,33.21722
2022-07-28,66.28671
2022-07-29,8.99746
2022-07-30,3.26092
2022-07-31,2.7322
2022-08-01,4.02444
2022-08-02,3.3029
2022-08-03,3.13496
2022-08-04,3.32001
2022-08-05,3.20804
2022-08-06,2.68866
2022-08-07,2.18949
2022-08-08,3.73831
2022-08-09,3.09142
2022-08-10,3.91403
2022-08-11,4.13018
2022-08-12,2.76175
2022-08-13,1.81473
2022-08-14,1.74631
2022-08-15,2.26413
2022-08-16,3.45685
2022-08-17,3.68078
2022-08-18,5.32912
2022-08-19,5.4924
2022-08-20,3.24381
2022-08-21,2.75242
2022-08-22,6.82196
2022-08-23,6.50006
2022-08-24,5.42242
2022-08-25,13.59261
2022-08-26,8.91349
2022-08-27,12.1713
2022-08-28,5.22027
2022-08-29,9.5635
2022-08-30,5.65568
2022-08-31,4.38054
2022-09-01,5.18295
2022-09-02,4.51894
2022-09-03,2.71665
2022-09-04,2.51294
2022-09-05,5.00567
2022-09-06,3.94358
2022-09-07,7.28847
2022-09-08,8.14841
2022-09-09,5.67123
2022-09-10,3.79429
2022-09-11,3.12252
2022-09-12,3.79118
2022-09-13,10.16374
2022-09-14,18.20486
2022-09-15,10.383
2022-09-16,10.93193
2022-09-17,5.8003
2022-09-18,5.7381
2022-09-19,18.39924
2022-09-20,21.80167
2022-09-21,44.60323
2022-09-22,100.0
2022-09-23,15.78055
2022-09-24,6.92615
2022-09-25,5.55616
2022-09-26,11.98158
2022-09-27,8.87772
2022-09-28,10.06888
2022-09-29,7.31646
2022-09-30,6.62758
2022-10-01,3.90937
2022-10-02,3.29202
2022-10-03,4.34167
2022-10-04,8.24638
2022-10-05,7.48285
2022-10-06,6.63224
2022-10-07,5.53749
2022-10-08,4.35877
2022-10-09,3.89226
2022-10-10,4.86416
2022-10-11,11.09055
2022-10-12,21.6415
2022-10-13,14.78066
2022-10-14,11.51818
2022-10-15,5.94803
2022-10-16,4.95902
2022-10-17,7.80474
2022-10-18,7.83895
2022-10-19,7.67412
2022-10-20,8.76887
2022-10-21,8.10331
2022-10-22,7.04588
2022-10-23,4.97146
2022-10-24,8.06755
2022-10-25,7.77675
2022-10-26,9.41577
2022-10-27,9.63503
2022-10-28,9.7952
2022-10-29,6.30257
2022-10-30,4.11152
2022-10-31,11.25693
2022-11-01,19.21097
2022-11-02,36.59632
2022-11-03,91.06162
2022-11-04,15.38246
2022-11-05,6.2808
2022-11-06,5.43642
2022-11-07,8.62892
2022-11-08,8.59937
2022-11-09,8.21683
2022-11-10,8.85284
2022-11-11,12.31747
2022-11-12,5.03988
2022-11-13,4.351
2022-11-14,6.49229
2022-11-15,6.31968
2022-11-16,5.72565
2022-11-17,6.31346
2022-11-18,6.80796
2022-11-19,3.59058
2022-11-20,3.6108
2022-11-21,6.18284
2022-11-22,5.82984
2022-11-23,6.08487
2022-11-24,13.73878
2022-11-25,5.41776
2022-11-26,2.85971
2022-11-27,2.83017
2022-11-28,5.12385
2022-11-29,5.08031
2022-11-30,5.71632
2022-12-01,8.16085
2022-12-02,4.83306
2022-12-03,2.56581
2022-12-04,2.87682
2022-12-05,5.37111
2022-12-06,10.75932
2022-12-07,7.60881
2022-12-08,6.43009
2022-12-09,5.3851
2022-12-10,4.43964
2022-12-11,4.14573
2022-12-12,9.92737
2022-12-13,14.17886
2022-12-14,24.73758
2022-12-15,62.30425
2022-12-16,13.32514
2022-12-17,5.37266
2022-12-18,4.9699
2022-12-19,6.17195
2022-12-20,7.57615
2022-12-21,6.03822
2022-12-22,4.74131
2022-12-23,4.97457
2022-12-24,2.89237
2022-12-25,3.21115
2022-12-26,4.5516
2022-12-27,4.64335
2022-12-28,5.36333
2022-12-29,4.9077
2022-12-30,3.68389
2022-12-31,2.47406
2023-01-01,3.15984
2023-01-02,5.54216
2023-01-03,5.79563
2023-01-04,5.29491
2023-01-05,6.90904
2023-01-06,5.26536
2023-01-07,3.68855
2023-01-08,3.81295
2023-01-09,6.88727
2023-01-10,8.26815
2023-01-11,6.63691
2023-01-12,7.06454
2023-01-13,14.4852
2023-01-14,5.24515
2023-01-15,3.35888
2023-01-16,4.9699
2023-01-17,4.46141
2023-01-18,4.70399
2023-01-19,5.13785
2023-01-20,4.73354
2023-01-21,3.15828
2023-01-22,2.79751
2023-01-23,3.12718
2023-01-24,4.5687
2023-01-25,5.98535
2023-01-26,6.09109
2023-01-27,5.87649
2023-01-28,4.14573
2023-01-29,4.13485
2023-01-30,9.09854
2023-01-31,11.56017
2023-02-01,20.65716
2023-02-02,49.25902
2023-02-03,8.15463
2023-02-04,4.1986
2023-02-05,3.5657
2023-02-06,5.30424
2023-02-07,5.25292
2023-02-08,5.72254
2023-02-09,4.76153
2023-02-10,4.80196
2023-02-11,3.22515
2023-02-12,2.7011
2023-02-13,5.55149
2023-02-14,6.12064
2023-02-15,7.67879
2023-02-16,5.67123
2023-02-17,7.77675
2023-02-18,5.13474
2023-02-19,4.5205
2023-02-20,6.51251
2023-02-21,5.86716
2023-02-22,11.46997
2023-02-23,18.97616
2023-02-24,8.12819
2023-02-25,6.19683
2023-02-26,4.47696
2023-02-27,7.85451
2023-02-28,6.25748
2023-03-01,4.72421
2023-03-02,8.81397
2023-03-03,8.09243
2023-03-04,4.57492
2023-03-05,4.55004
2023-03-06,7.374
2023-03-07,7.38333
2023-03-08,20.49543
2023-03-09,12.1573
2023-03-10,11.99402
2023-03-11,8.73466
2023-03-12,7.22471
2023-03-13,14.74334
2023-03-14,16.08689
2023-03-15,12.90217
2023-03-16,11.05011
2023-03-17,14.79154
2023-03-18,6.63069
2023-03-19,6.21238
2023-03-20,13.40756
2023-03-21,19.35559
2023-03-22,35.9261
2023-03-23,83.44814
2023-03-24,10.49185
2023-03-25,4.35566
2023-03-26,3.81295
2023-03-27,5.55305
2023-03-28,4.99012
2023-03-29,4.5687
2023-03-30,4.24059
2023-03-31,3.72121
2023-04-01,2.53782
2023-04-02,2.34189
2023-04-03,4.00889
2023-04-04,4.15973
2023-04-05,3.92336
2023-04-06,4.10064
2023-04-07,3.51594
2023-04-08,2.24392
2023-04-09,2.55493
2023-04-10,4.61069
2023-04-11,9.41266
2023-04-12,7.27914
2023-04-13,6.50006
2023-04-14,4.18927
2023-04-15,2.53938
2023-04-16,2.85816
2023-04-17,4.67756
2023-04-18,5.33378
2023-04-19,4.65112
2023-04-20,4.27014
2023-04-21,4.15506
2023-04-22,2.23614
2023-04-23,2.12574
2023-04-24,4.30279
2023-04-25,4.90304
2023-04-26,4.42564
2023-04-27,4.59514
2023-04-28,5.68833
2023-04-29,3.43819
2023-04-30,2.64512
2023-05-01,5.08498
2023-05-02,11.43732
2023-05-03,26.87576
2023-05-04,58.00146
2023-05-05,7.44553
2023-05-06,4.32301
2023-05-07,3.46618
2023-05-08,5.4924
2023-05-09,4.63557
2023-05-10,4.52983
2023-05-11,4.82373
2023-05-12,3.72898
2023-05-13,2.47717
2023-05-14,2.29524
2023-05-15,3.88449
2023-05-16,3.81451
2023-05-17,3.53305
2023-05-18,3.50972
2023-05-19,4.07265
2023-05-20,2.81306
2023-05-21,2.38543
2023-05-22,4.25925
2023-05-23,4.40854
2023-05-24,3.63413
2023-05-25,7.05832
2023-05-26,4.3681
2023-05-27,3.44908
2023-05-28,2.71199
2023-05-29,3.62324
