date,건강보험종류
2023-06-17,0.48721
2023-06-18,0.48721
2023-06-19,1.05562
2023-06-20,0.89321
2023-06-21,1.58343
2023-06-22,1.50223
2023-06-23,0.97442
2023-06-24,0.203
2023-06-25,0.203
2023-06-26,0.64961
2023-06-27,0.77141
2023-06-28,1.46163
2023-06-29,0.85261
2023-06-30,0.3654
2023-07-01,0.203
2023-07-02,0.77141
2023-07-03,2.07064
2023-07-04,2.11124
2023-07-05,1.78643
2023-07-06,1.74583
2023-07-07,0.4466
2023-07-09,0.406
2023-07-10,1.05562
2023-07-11,1.05562
2023-07-12,1.46163
2023-07-13,1.62403
2023-07-14,0.52781
2023-07-15,0.2436
2023-07-16,0.3248
2023-07-17,1.33982
2023-07-18,1.50223
2023-07-19,2.07064
2023-07-20,0.93382
2023-07-21,0.73081
2023-07-23,0.406
2023-07-24,0.52781
2023-07-25,0.4466
2023-07-26,0.89321
2023-07-27,0.73081
2023-07-28,0.52781
2023-07-31,0.56841
2023-08-01,1.29922
2023-08-02,0.77141
2023-08-03,0.81201
2023-08-04,0.85261
2023-08-06,0.2436
2023-08-07,1.58343
2023-08-08,1.17742
2023-08-09,0.85261
2023-08-10,1.05562
2023-08-11,0.73081
2023-08-12,0.2842
2023-08-13,0.203
2023-08-14,0.64961
2023-08-15,0.4466
2023-08-16,0.85261
2023-08-17,0.93382
2023-08-18,0.60901
2023-08-19,0.203
2023-08-20,0.2436
2023-08-21,0.85261
2023-08-22,1.05562
2023-08-23,0.97442
2023-08-24,1.09622
2023-08-25,0.73081
2023-08-26,0.406
2023-08-27,0.2436
2023-08-28,1.42103
2023-08-29,1.13682
2023-08-30,1.21802
2023-08-31,1.42103
2023-09-01,1.05562
2023-09-02,0.60901
2023-09-03,0.81201
2023-09-04,2.07064
2023-09-05,1.66463
2023-09-06,1.33982
2023-09-07,1.17742
2023-09-08,0.81201
2023-09-10,0.2842
2023-09-11,1.09622
2023-09-12,1.13682
2023-09-13,1.09622
2023-09-14,0.93382
2023-09-15,0.3248
2023-09-17,0.48721
2023-09-18,0.48721
2023-09-19,1.13682
2023-09-20,0.69021
2023-09-21,0.77141
2023-09-22,0.64961
2023-09-23,0.2842
2023-09-24,0.3248
2023-09-25,1.01502
2023-09-26,0.203
2023-09-27,0.52781
2023-09-28,0.3654
2023-09-30,0.3248
2023-10-04,1.98944
2023-10-05,0.81201
2023-10-06,1.05562
2023-10-07,0.3248
2023-10-09,0.406
2023-10-10,1.50223
2023-10-11,2.07064
2023-10-12,1.29922
2023-10-13,0.56841
2023-10-14,0.2436
2023-10-15,0.60901
2023-10-16,1.42103
2023-10-17,1.66463
2023-10-18,1.13682
2023-10-19,1.05562
2023-10-20,1.42103
2023-10-21,0.2842
2023-10-22,0.60901
2023-10-23,0.93382
2023-10-24,1.42103
2023-10-25,1.13682
2023-10-26,0.85261
2023-10-27,0.81201
2023-10-28,0.2842
2023-10-29,0.2842
2023-10-30,0.89321
2023-10-31,1.17742
2023-11-01,1.33982
2023-11-02,1.38043
2023-11-03,0.81201
2023-11-04,0.3654
2023-11-05,0.48721
2023-11-06,1.17742
2023-11-07,0.77141
2023-11-08,1.05562
2023-11-09,0.64961
2023-11-10,0.97442
2023-11-11,0.3654
2023-11-12,0.3654
2023-11-13,1.21802
2023-11-14,1.25862
2023-11-15,0.81201
2023-11-16,0.77141
2023-11-17,0.3654
2023-11-19,0.48721
2023-11-20,0.93382
2023-11-21,0.89321
2023-11-22,0.60901
2023-11-23,0.73081
2023-11-24,0.52781
2023-11-26,0.4466
2023-11-27,0.93382
2023-11-28,0.60901
2023-11-29,0.69021
2023-11-30,1.25862
2023-12-01,0.56841
2023-12-02,0.3654
2023-12-03,0.89321
2023-12-04,1.74583
2023-12-05,2.07064
2023-12-06,0.93382
2023-12-07,1.54283
2023-12-08,1.09622
2023-12-09,0.52781
2023-12-10,1.09622
2023-12-11,2.03004
2023-12-12,1.46163
2023-12-13,1.98944
2023-12-14,1.94884
2023-12-15,1.17742
2023-12-16,0.85261
2023-12-17,0.97442
2023-12-18,2.47665
2023-12-19,2.11124
2023-12-20,1.62403
2023-12-21,2.31425
2023-12-22,1.21802
2023-12-23,0.406
2023-12-24,0.2842
2023-12-25,0.89321
2023-12-26,1.94884
2023-12-27,2.76086
2023-12-28,2.51725
2023-12-29,1.29922
2023-12-30,0.48721
2023-12-31,0.77141
2024-01-01,1.58343
2024-01-02,2.72025
2024-01-03,3.61347
2024-01-04,2.47665
2024-01-05,1.78643
2024-01-06,0.97442
2024-01-07,1.05562
2024-01-08,2.59845
2024-01-09,1.98944
2024-01-10,3.61347
2024-01-11,3.00446
2024-01-12,1.58343
2024-01-13,0.56841
2024-01-14,0.406
2024-01-15,1.54283
2024-01-16,1.82704
2024-01-17,1.33982
2024-01-18,1.50223
2024-01-19,0.60901
2024-01-20,0.406
2024-01-21,0.93382
2024-01-22,1.38043
2024-01-23,1.38043
2024-01-24,1.42103
2024-01-25,1.58343
2024-01-26,1.82704
2024-01-27,0.85261
2024-01-28,0.85261
2024-01-29,1.82704
2024-01-30,3.04506
2024-01-31,1.29922
2024-02-01,2.27365
2024-02-02,1.42103
2024-02-03,0.89321
2024-02-04,1.17742
2024-02-05,2.47665
2024-02-06,2.59845
2024-02-07,2.15184
2024-02-08,0.69021
2024-02-11,0.3248
2024-02-12,0.69021
2024-02-13,1.05562
2024-02-14,1.78643
2024-02-15,1.50223
2024-02-16,2.59845
2024-02-17,2.23304
2024-02-18,1.70523
2024-02-19,3.49167
2024-02-20,3.36987
2024-02-21,4.10069
2024-02-22,4.34429
2024-02-23,4.01948
2024-02-24,3.93828
2024-02-25,3.93828
2024-02-26,5.96833
2024-02-27,6.73974
2024-02-28,6.69914
2024-02-29,5.76532
2024-03-01,5.19691
2024-03-02,6.49614
2024-03-03,23.18311
2024-03-04,57.20665
2024-03-05,57.85627
2024-03-06,25.45676
2024-03-07,14.41331
2024-03-08,7.18635
2024-03-09,2.35485
2024-03-10,4.6691
2024-03-11,6.37434
2024-03-12,5.44051
2024-03-13,3.93828
2024-03-14,2.72025
2024-03-15,2.35485
2024-03-16,0.85261
2024-03-17,2.03004
2024-03-18,2.84206
2024-03-19,1.82704
2024-03-20,1.70523
