date,에스피지주가
2022-01-21,3.64923
2022-01-22,0.80337
2022-01-23,0.60593
2022-01-24,3.54711
2022-01-25,3.24074
2022-01-26,4.50708
2022-01-27,3.7037
2022-01-28,3.83986
2022-01-29,0.81699
2022-01-30,0.61274
2022-01-31,0.46296
2022-02-01,0.40849
2022-02-02,0.59232
2022-02-03,3.98965
2022-02-04,4.05092
2022-02-05,0.86465
2022-02-06,0.68082
2022-02-07,3.34286
2022-02-08,3.38371
2022-02-09,3.50626
2022-02-10,3.16584
2022-02-11,3.92156
2022-02-12,0.76933
2022-02-13,0.76933
2022-02-14,3.22712
2022-02-15,3.34967
2022-02-16,3.44498
2022-02-17,3.71051
2022-02-18,3.48583
2022-02-19,0.59232
2022-02-20,0.45615
2022-02-21,3.33605
2022-02-22,2.49863
2022-02-23,3.60157
2022-02-24,2.85266
2022-02-25,3.98284
2022-02-26,0.66721
2022-02-27,0.75571
2022-02-28,2.90032
2022-03-01,0.60593
2022-03-02,2.89351
2022-03-03,2.91394
2022-03-04,2.6348
2022-03-05,0.50381
2022-03-06,0.46977
2022-03-07,2.28077
2022-03-08,2.62799
2022-03-09,0.42892
2022-03-10,2.50544
2022-03-11,2.50544
2022-03-12,0.74891
2022-03-13,0.66721
2022-03-14,3.26797
2022-03-15,2.34885
2022-03-16,3.15223
2022-03-17,6.05255
2022-03-18,10.59368
2022-03-19,1.82461
2022-03-20,2.25354
2022-03-21,7.76824
2022-03-22,6.52233
2022-03-23,6.04575
2022-03-24,5.24237
2022-03-25,6.62445
2022-03-26,1.19825
2022-03-27,1.11655
2022-03-28,6.62445
2022-03-29,5.65087
2022-03-30,4.81345
2022-03-31,4.55473
2022-04-01,4.78622
2022-04-02,0.75571
2022-04-03,0.42892
2022-04-04,10.72303
2022-04-05,8.18355
2022-04-06,6.74019
2022-04-07,6.07298
2022-04-08,5.83469
2022-04-09,0.72167
2022-04-10,0.49019
2022-04-11,5.76661
2022-04-12,4.936
2022-04-13,4.56835
2022-04-14,4.27559
2022-04-15,3.86029
2022-04-16,0.52423
2022-04-17,0.5787
2022-04-18,5.05174
2022-04-19,4.97685
2022-04-20,4.2007
2022-04-21,6.80827
2022-04-22,6.44744
2022-04-23,0.84422
2022-04-24,0.71486
2022-04-25,4.39814
2022-04-26,3.73093
2022-04-27,5.09259
2022-04-28,5.63044
2022-04-29,4.16666
2022-04-30,1.08932
2022-05-01,1.1574
2022-05-02,5.11982
2022-05-03,5.48747
2022-05-04,5.15386
2022-05-05,1.15059
2022-05-06,4.42538
2022-05-07,0.87826
2022-05-08,0.9123
2022-05-09,3.64242
2022-05-10,3.67647
2022-05-11,4.15985
2022-05-12,5.57598
2022-05-13,5.63725
2022-05-14,1.10294
2022-05-15,1.04847
2022-05-16,3.69008
2022-05-17,3.72412
2022-05-18,3.62881
2022-05-19,3.61519
2022-05-20,5.25599
2022-05-21,1.28676
2022-05-22,1.10974
2022-05-23,6.98529
2022-05-24,7.46868
2022-05-25,15.92456
2022-05-26,10.83877
2022-05-27,7.52995
2022-05-28,1.811
2022-05-29,1.66122
2022-05-30,6.5836
2022-05-31,7.61846
2022-06-01,1.7293
2022-06-02,7.8976
2022-06-03,6.50871
2022-06-04,1.1574
2022-06-05,1.14379
2022-06-06,1.39569
2022-06-07,6.33169
2022-06-08,5.33088
2022-06-09,5.56236
2022-06-10,5.97086
2022-06-11,0.87145
2022-06-12,1.02124
2022-06-13,6.31808
2022-06-14,6.05936
2022-06-15,6.68572
2022-06-16,5.82788
2022-06-17,5.07897
2022-06-18,0.74891
2022-06-19,0.9123
2022-06-20,5.56236
2022-06-21,6.07979
2022-06-22,5.2696
2022-06-23,4.80664
2022-06-24,4.86791
2022-06-25,0.63997
2022-06-26,0.58551
2022-06-27,4.6092
2022-06-28,4.77941
2022-06-29,7.08741
2022-06-30,5.14025
2022-07-01,4.71132
2022-07-02,0.93273
2022-07-03,0.87826
2022-07-04,5.41258
2022-07-05,5.33769
2022-07-06,5.24918
2022-07-07,5.68491
2022-07-08,7.55038
2022-07-09,1.24591
2022-07-10,1.35484
2022-07-11,7.14869
2022-07-12,6.02532
2022-07-13,6.80827
2022-07-14,6.5019
2022-07-15,5.20152
2022-07-16,0.91911
2022-07-17,0.72848
2022-07-18,7.20996
2022-07-19,6.0866
2022-07-20,5.25599
2022-07-21,5.52832
2022-07-22,5.3513
2022-07-23,1.46377
2022-07-24,1.49101
2022-07-25,6.19553
2022-07-26,4.94281
2022-07-27,6.35212
2022-07-28,8.10866
2022-07-29,7.09422
2022-07-30,1.38208
2022-07-31,1.22549
2022-08-01,14.87608
2022-08-02,16.8641
2022-08-03,15.25735
2022-08-04,12.06427
2022-08-05,10.71623
2022-08-06,1.79738
2022-08-07,1.68164
2022-08-08,11.49237
2022-08-09,10.54602
2022-08-10,9.68818
2022-08-11,9.4635
2022-08-12,9.872
2022-08-13,1.82461
2022-08-14,1.91993
2022-08-15,1.80419
2022-08-16,11.26089
2022-08-17,9.39542
2022-08-18,11.4379
2022-08-19,9.40904
2022-08-20,1.27314
2022-08-21,1.17783
2022-08-22,7.74101
2022-08-23,7.88398
2022-08-24,7.37336
2022-08-25,7.44825
2022-08-26,7.55038
2022-08-27,1.03485
2022-08-28,0.89188
2022-08-29,5.97086
2022-08-30,6.52233
2022-08-31,6.42701
2022-09-01,6.67892
2022-09-02,6.18872
2022-09-03,1.15059
2022-09-04,1.17102
2022-09-05,5.60321
2022-09-06,6.35212
2022-09-07,5.71214
2022-09-08,6.90359
2022-09-09,1.44335
2022-09-10,1.82461
2022-09-11,1.8995
2022-09-12,2.09694
2022-09-13,16.23093
2022-09-14,13.69144
2022-09-15,24.22385
2022-09-16,24.64596
2022-09-17,4.32325
2022-09-18,4.54793
2022-09-19,21.06481
2022-09-20,25.14978
2022-09-21,26.41612
2022-09-22,22.55582
2022-09-23,18.53894
2022-09-24,3.31563
2022-09-25,3.42456
2022-09-26,19.38997
2022-09-27,18.38916
2022-09-28,18.08959
2022-09-29,19.13126
2022-09-30,15.27777
2022-10-01,3.92156
2022-10-02,2.50544
2022-10-03,2.95479
2022-10-04,15.88371
2022-10-05,12.95615
2022-10-06,18.17129
2022-10-07,22.27668
2022-10-08,3.09095
2022-10-09,2.54629
2022-10-10,3.34286
2022-10-11,20.41122
2022-10-12,18.79084
2022-10-13,15.44117
2022-10-14,15.07352
2022-10-15,2.07652
2022-10-16,2.11737
2022-10-17,17.26579
2022-10-18,18.28022
2022-10-19,15.56372
2022-10-20,11.58088
2022-10-21,10.81835
2022-10-22,2.02886
2022-10-23,1.62717
2022-10-24,11.94852
2022-10-25,11.74428
2022-10-26,14.95098
2022-10-27,13.02423
2022-10-28,11.11791
2022-10-29,1.65441
2022-10-30,1.35484
2022-10-31,11.14515
2022-11-01,12.11873
2022-11-02,9.27968
2022-11-03,10.94771
2022-11-04,11.56726
2022-11-05,1.53186
2022-11-06,1.34803
2022-11-07,9.92647
2022-11-08,13.86846
2022-11-09,12.2549
2022-11-10,12.73828
2022-11-11,11.83959
2022-11-12,1.54547
2022-11-13,1.26633
2022-11-14,11.14515
2022-11-15,11.94172
2022-11-16,11.07026
2022-11-17,14.33823
2022-11-18,15.26416
2022-11-19,1.90631
2022-11-20,1.91993
2022-11-21,13.83442
2022-11-22,16.04711
2022-11-23,15.41394
2022-11-24,12.40468
2022-11-25,10.72984
2022-11-26,1.78376
2022-11-27,1.34123
2022-11-28,10.26688
2022-11-29,9.47031
2022-11-30,9.62009
2022-12-01,9.28649
2022-12-02,8.18355
2022-12-03,1.14379
2022-12-04,0.89188
2022-12-05,8.38779
2022-12-06,6.97848
2022-12-07,7.55718
2022-12-08,7.54357
2022-12-09,7.52995
2022-12-10,0.92592
2022-12-11,0.85784
2022-12-12,6.91721
2022-12-13,6.86274
2022-12-14,7.01933
2022-12-15,6.97848
2022-12-16,6.56998
2022-12-17,2.08333
2022-12-18,1.59994
2022-12-19,8.94607
2022-12-20,9.49074
2022-12-21,8.08142
2022-12-22,8.41503
2022-12-23,6.80147
2022-12-24,0.94635
2022-12-25,0.98039
2022-12-26,7.11465
2022-12-27,7.87037
2022-12-28,7.3257
2022-12-29,5.71214
2022-12-30,1.45697
2022-12-31,0.55827
2023-01-01,0.72848
2023-01-02,7.71377
2023-01-03,11.75789
2023-01-04,11.78513
2023-01-05,9.96732
2023-01-06,11.14515
2023-01-07,2.97521
2023-01-08,2.39651
2023-01-09,21.33033
2023-01-10,26.45697
2023-01-11,19.36274
2023-01-12,16.04711
2023-01-13,16.59858
2023-01-14,3.58115
2023-01-15,2.70969
2023-01-16,15.33905
2023-01-17,16.52369
2023-01-18,20.19335
2023-01-19,17.87854
2023-01-20,20.02314
2023-01-21,2.77096
2023-01-22,2.4714
2023-01-23,2.76416
2023-01-24,4.0373
2023-01-25,26.79738
2023-01-26,26.49101
2023-01-27,19.33551
2023-01-28,3.66966
2023-01-29,3.40413
2023-01-30,17.30664
2023-01-31,22.03159
2023-02-01,24.06726
2023-02-02,16.7007
2023-02-03,13.73229
2023-02-04,2.92075
2023-02-05,2.15822
2023-02-06,12.80637
2023-02-07,12.43872
2023-02-08,12.05746
2023-02-09,10.81154
2023-02-10,8.7214
2023-02-11,1.65441
2023-02-12,1.36165
2023-02-13,10.17837
2023-02-14,11.6013
2023-02-15,8.83033
2023-02-16,8.73502
2023-02-17,7.33932
2023-02-18,1.24591
2023-02-19,1.10974
2023-02-20,8.79629
2023-02-21,12.75871
2023-02-22,12.85403
2023-02-23,16.74836
2023-02-24,16.42156
2023-02-25,4.43899
2023-02-26,4.56154
2023-02-27,22.42647
2023-02-28,19.17892
2023-03-01,5.58278
2023-03-02,18.00789
2023-03-03,16.41476
2023-03-04,5.41258
2023-03-05,4.29602
2023-03-06,19.6555
2023-03-07,15.00544
2023-03-08,15.84286
2023-03-09,61.20642
2023-03-10,61.2677
2023-03-11,6.30446
2023-03-12,6.03213
2023-03-13,36.86683
2023-03-14,48.9379
2023-03-15,88.4872
2023-03-16,95.02995
2023-03-17,78.81263
2023-03-18,11.77832
2023-03-19,11.77832
2023-03-20,60.37581
2023-03-21,54.56154
2023-03-22,59.78349
2023-03-23,68.78404
2023-03-24,54.64324
2023-03-25,8.6397
2023-03-26,8.3061
2023-03-27,62.49319
2023-03-28,60.04221
2023-03-29,49.65277
2023-03-30,64.41993
2023-03-31,51.93355
2023-04-01,9.55201
2023-04-02,6.95806
2023-04-03,45.07761
2023-04-04,38.26933
2023-04-05,42.58578
2023-04-06,42.95343
2023-04-07,36.1043
2023-04-08,5.87554
2023-04-09,4.99727
2023-04-10,32.27124
2023-04-11,36.55364
2023-04-12,45.07761
2023-04-13,33.77587
2023-04-14,29.73856
2023-04-15,4.65686
2023-04-16,3.71051
2023-04-17,26.81781
2023-04-18,23.14133
2023-04-19,23.74046
2023-04-20,24.22385
2023-04-21,33.73502
2023-04-22,3.36328
2023-04-23,2.90032
2023-04-24,22.70561
2023-04-25,20.15931
2023-04-26,19.10403
2023-04-27,23.22303
2023-04-28,24.36002
2023-04-29,2.92075
2023-04-30,3.32924
2023-05-01,4.33006
2023-05-02,23.90386
2023-05-03,20.52015
2023-05-04,23.26388
2023-05-05,3.65604
2023-05-06,2.64842
2023-05-07,2.65522
2023-05-08,31.70615
2023-05-09,31.8287
2023-05-10,25.55827
2023-05-11,30.69172
2023-05-12,23.9379
2023-05-13,3.27478
2023-05-14,3.14542
2023-05-15,25.86465
2023-05-16,23.10049
2023-05-17,20.27505
2023-05-18,29.52069
2023-05-19,26.76334
2023-05-20,5.33769
2023-05-21,4.22794
2023-05-22,22.84858
2023-05-23,23.46813
2023-05-24,21.99074
2023-05-25,21.66394
2023-05-26,18.10321
2023-05-27,2.49863
2023-05-28,2.32843
2023-05-29,2.93436
2023-05-30,26.68845
2023-05-31,24.82298
2023-06-01,24.95234
2023-06-02,32.14869
2023-06-03,4.48665
2023-06-04,3.94199
2023-06-05,23.43409
2023-06-06,4.22113
2023-06-07,21.44607
2023-06-08,20.90822
2023-06-09,21.3031
2023-06-10,3.97603
2023-06-11,4.64324
2023-06-12,20.10484
2023-06-13,20.00272
2023-06-14,18.68191
2023-06-15,18.73638
2023-06-16,16.76879
2023-06-17,2.06971
2023-06-18,1.91993
2023-06-19,20.37717
2023-06-20,17.91258
2023-06-21,20.65631
2023-06-22,18.20533
2023-06-23,17.08877
2023-06-24,2.00844
