date,파미셀주가
2023-05-28,0.10836
2023-05-29,0.13326
2023-05-30,1.10566
2023-05-31,1.12762
2023-06-01,1.08222
2023-06-02,1.0954
2023-06-03,0.12008
2023-06-04,0.07615
2023-06-05,1.12323
2023-06-06,0.15376
2023-06-07,1.0544
2023-06-08,0.97093
2023-06-09,1.03975
2023-06-10,0.11129
2023-06-11,0.10397
2023-06-12,1.03536
2023-06-13,0.99289
2023-06-14,1.01925
2023-06-15,1.08076
2023-06-16,1.51863
2023-06-17,0.20355
2023-06-18,0.20355
2023-06-19,1.32972
2023-06-20,1.11884
2023-06-21,1.21549
2023-06-22,1.15545
2023-06-23,1.03829
2023-06-24,0.10836
2023-06-25,0.11276
2023-06-26,1.0749
2023-06-27,1.11151
2023-06-28,1.19352
2023-06-29,1.07783
2023-06-30,1.03243
2023-07-01,0.12887
2023-07-02,0.11422
2023-07-03,1.30482
2023-07-04,1.20524
2023-07-05,1.22867
2023-07-06,1.11005
2023-07-07,1.27553
2023-07-08,0.18012
2023-07-09,0.13912
2023-07-10,1.01632
2023-07-11,1.10419
2023-07-12,1.1203
2023-07-13,1.2521
2023-07-14,1.28285
2023-07-15,0.15376
2023-07-16,0.11129
2023-07-17,1.19645
2023-07-18,1.09101
2023-07-19,1.27992
2023-07-20,1.27114
2023-07-21,1.24624
2023-07-22,0.11862
2023-07-23,0.10251
2023-07-24,1.18181
2023-07-25,1.22135
2023-07-26,1.29018
2023-07-27,1.53181
2023-07-28,1.31946
2023-07-29,0.13912
2023-07-30,0.09518
2023-07-31,1.33411
2023-08-01,1.48348
2023-08-02,1.18913
2023-08-03,1.62407
2023-08-04,1.26967
2023-08-05,0.10836
2023-08-06,0.08933
2023-08-07,1.08222
2023-08-08,1.00461
2023-08-09,1.42344
2023-08-10,1.39415
2023-08-11,1.47177
2023-08-12,0.15523
2023-08-13,0.1069
2023-08-14,1.23746
2023-08-15,0.18159
2023-08-16,1.24331
2023-08-17,1.1203
2023-08-18,1.13348
2023-08-19,0.17426
2023-08-20,0.12887
2023-08-21,1.28871
2023-08-22,1.16423
2023-08-23,0.98118
2023-08-24,1.24771
2023-08-25,1.08662
2023-08-26,0.11276
2023-08-27,0.0864
2023-08-28,1.05147
2023-08-29,1.07637
2023-08-30,0.98703
2023-08-31,1.03829
2023-09-01,0.99729
2023-09-02,0.10104
2023-09-03,0.09226
2023-09-04,1.08515
2023-09-05,0.93139
2023-09-06,2.26696
2023-09-07,1.54206
2023-09-08,1.26528
2023-09-09,0.1318
2023-09-10,0.13619
2023-09-11,1.33997
2023-09-12,1.38976
2023-09-13,1.30189
2023-09-14,1.86717
2023-09-15,1.44101
2023-09-16,0.19184
2023-09-17,0.13033
2023-09-18,1.47177
2023-09-19,1.3634
2023-09-20,1.59478
2023-09-21,1.49666
2023-09-22,1.27992
2023-09-23,0.13472
2023-09-24,0.09958
2023-09-25,1.07197
2023-09-26,0.96214
2023-09-27,1.01339
2023-09-28,0.08493
2023-09-29,0.05857
2023-09-30,0.07322
2023-10-01,0.06882
2023-10-02,0.12447
2023-10-03,0.10251
2023-10-04,0.91674
2023-10-05,0.97093
2023-10-06,0.8567
2023-10-07,0.10983
2023-10-08,0.06882
2023-10-09,0.09811
2023-10-10,0.98264
2023-10-11,0.96214
2023-10-12,0.93578
2023-10-13,0.77322
2023-10-14,0.0864
2023-10-15,0.03661
2023-10-16,0.79373
2023-10-17,0.84498
2023-10-18,0.78055
2023-10-19,0.68096
2023-10-20,0.7249
2023-10-21,0.1069
2023-10-22,0.05564
2023-10-23,0.70732
2023-10-24,0.74247
2023-10-25,0.76297
2023-10-26,0.6341
2023-10-27,0.6136
2023-10-28,0.06443
2023-10-29,0.05564
2023-10-30,0.79519
2023-10-31,0.69268
2023-11-01,0.78055
2023-11-02,0.79519
2023-11-03,0.69854
2023-11-04,0.08493
2023-11-05,0.07322
2023-11-06,1.07344
2023-11-07,0.89917
2023-11-08,0.88452
2023-11-09,0.79958
2023-11-10,0.75419
2023-11-11,0.07761
2023-11-12,0.05564
2023-11-13,0.73368
2023-11-14,0.76297
2023-11-15,0.82595
2023-11-16,0.68096
2023-11-17,0.77762
2023-11-18,0.09958
2023-11-19,0.082
2023-11-20,0.73954
2023-11-21,0.80544
2023-11-22,0.6546
2023-11-23,0.72636
2023-11-24,0.62824
2023-11-25,0.08786
2023-11-26,0.08054
2023-11-27,0.73661
2023-11-28,0.81569
2023-11-29,0.71025
2023-11-30,0.77615
2023-12-01,0.77762
2023-12-02,0.10104
2023-12-03,0.06736
2023-12-04,0.86549
2023-12-05,0.79519
2023-12-06,0.87427
2023-12-07,0.83766
2023-12-08,0.82741
2023-12-09,0.11422
2023-12-10,0.08786
2023-12-11,0.79519
2023-12-12,0.8772
2023-12-13,0.92992
2023-12-14,0.99289
2023-12-15,0.98996
2023-12-16,0.17573
2023-12-17,0.09372
2023-12-18,0.86988
2023-12-19,0.91674
2023-12-20,0.91967
2023-12-21,0.8567
2023-12-22,0.8977
2023-12-23,0.11276
2023-12-24,0.082
2023-12-25,0.09958
2023-12-26,0.91967
2023-12-27,1.17448
2023-12-28,1.2726
2023-12-29,0.48619
2023-12-30,0.15523
2023-12-31,0.13912
2024-01-01,0.12154
2024-01-02,1.26821
2024-01-03,1.38683
2024-01-04,1.07929
2024-01-05,1.00021
2024-01-06,0.09079
2024-01-07,0.14205
2024-01-08,0.9021
2024-01-09,1.30921
2024-01-10,1.03097
2024-01-11,0.97239
2024-01-12,0.81423
2024-01-13,0.10397
2024-01-14,0.07615
2024-01-15,0.92553
2024-01-16,0.80837
2024-01-17,0.86109
2024-01-18,0.82741
2024-01-19,0.69268
2024-01-20,0.0659
2024-01-21,0.05857
2024-01-22,0.86841
2024-01-23,0.85084
2024-01-24,0.86402
2024-01-25,0.87281
2024-01-26,0.78933
2024-01-27,0.12154
2024-01-28,0.0864
2024-01-29,0.93724
2024-01-30,0.9431
2024-01-31,0.76151
2024-02-01,0.87867
2024-02-02,0.90356
2024-02-03,0.09958
2024-02-04,0.06882
2024-02-05,0.80398
2024-02-06,0.68389
2024-02-07,0.70293
2024-02-08,0.66339
2024-02-09,0.07029
2024-02-10,0.04686
2024-02-11,0.06736
2024-02-12,0.08933
2024-02-13,0.84205
2024-02-14,0.75712
2024-02-15,0.70879
2024-02-16,0.66339
2024-02-17,0.09518
2024-02-18,0.05711
2024-02-19,0.91235
2024-02-20,0.76297
2024-02-21,0.77322
2024-02-22,0.79226
2024-02-23,0.68829
2024-02-24,0.0864
2024-02-25,0.07175
2024-02-26,0.78787
2024-02-27,0.71904
2024-02-28,0.74101
2024-02-29,0.72783
2024-03-01,0.082
2024-03-02,0.07468
2024-03-03,0.07761
2024-03-04,0.69414
2024-03-05,0.64582
2024-03-06,0.8113
2024-03-07,0.68682
2024-03-08,0.91967
2024-03-09,0.1479
2024-03-10,0.11129
2024-03-11,1.85252
2024-03-12,1.37658
2024-03-13,1.05586
2024-03-14,0.92992
2024-03-15,0.94603
2024-03-16,0.14498
2024-03-17,0.10836
2024-03-18,1.99751
2024-03-19,1.69436
2024-03-20,2.3563
