date,금ETF
2020-09-20,4.27698
2020-09-21,5.29531
2020-09-22,8.26883
2020-09-23,7.90224
2020-09-24,9.61303
2020-09-25,23.13645
2020-09-26,10.06109
2020-09-27,9.12423
2020-09-28,9.49083
2020-09-29,15.56008
2020-09-30,7.41344
2020-10-01,8.87983
2020-10-02,9.2057
2020-10-03,8.55397
2020-10-04,7.8615
2020-10-05,9.0835
2020-10-06,8.5947
2020-10-07,6.02851
2020-10-08,6.23217
2020-10-09,5.09164
2020-10-10,5.78411
2020-10-11,5.41751
2020-10-12,7.6171
2020-10-13,6.76171
2020-10-14,6.72097
2020-10-15,5.86558
2020-10-16,5.49898
2020-10-17,3.05498
2020-10-18,3.62525
2020-10-19,5.09164
2020-10-20,5.45824
2020-10-21,6.06924
2020-10-22,5.78411
2020-10-23,4.07331
2020-10-24,3.05498
2020-10-25,2.97352
2020-10-26,5.82484
2020-10-27,10.95723
2020-10-28,8.51323
2020-10-29,6.84317
2020-10-30,6.76171
2020-10-31,3.62525
2020-11-01,3.34012
2020-11-02,6.72097
2020-11-03,8.30957
2020-11-04,5.09164
2020-11-05,7.82077
2020-11-06,7.3727
2020-11-07,4.35845
2020-11-08,4.27698
2020-11-09,8.5947
2020-11-10,12.79022
2020-11-11,8.26883
2020-11-12,6.55804
2020-11-13,7.65784
2020-11-14,4.84725
2020-11-15,4.39918
2020-11-16,7.20977
2020-11-17,8.02443
2020-11-18,7.0061
2020-11-19,7.57637
2020-11-20,8.9613
2020-11-21,4.88798
2020-11-22,7.08757
2020-11-23,8.26883
2020-11-24,14.70468
2020-11-25,16.45621
2020-11-26,22.85132
2020-11-27,21.50712
2020-11-28,16.37474
2020-11-29,16.86354
2020-11-30,20.85539
2020-12-01,17.96334
2020-12-02,23.91038
2020-12-03,37.71894
2020-12-04,31.48676
2020-12-05,19.1446
2020-12-06,16.74134
2020-12-07,21.05906
2020-12-08,15.31568
2020-12-09,13.89002
2020-12-10,12.87169
2020-12-11,12.50509
2020-12-12,10.67209
2020-12-13,9.40936
2020-12-14,10.83503
2020-12-15,10.99796
2020-12-16,10.06109
2020-12-17,11.73116
2020-12-18,13.31975
2020-12-19,8.9613
2020-12-20,11.07942
2020-12-21,12.38289
2020-12-22,14.33808
2020-12-23,12.62729
2020-12-24,14.05295
2020-12-25,8.79837
2020-12-26,10.46843
2020-12-27,11.12016
2020-12-28,12.58655
2020-12-29,12.26069
2020-12-30,16.08961
2020-12-31,22.72912
2021-01-01,15.27494
2021-01-02,13.52342
2021-01-03,18.20773
2021-01-04,28.63543
2021-01-05,26.68024
2021-01-06,23.01425
2021-01-07,21.83299
2021-01-08,27.6171
2021-01-09,21.18126
2021-01-10,23.09572
2021-01-11,33.60488
2021-01-12,25.94704
2021-01-13,21.05906
2021-01-14,17.51527
2021-01-15,14.09368
2021-01-16,11.03869
2021-01-17,15.64154
2021-01-18,15.47861
2021-01-19,12.58655
2021-01-20,12.05702
2021-01-21,13.56415
2021-01-22,13.27902
2021-01-23,11.81262
2021-01-24,12.54582
2021-01-25,15.96741
2021-01-26,19.6334
2021-01-27,13.03462
2021-01-28,13.15682
2021-01-29,12.79022
2021-01-30,11.60896
2021-01-31,10.26476
2021-02-01,23.91038
2021-02-02,24.07331
2021-02-03,14.50101
2021-02-04,11.07942
2021-02-05,14.25661
2021-02-06,10.10183
2021-02-07,12.83095
2021-02-08,13.80855
2021-02-09,12.26069
2021-02-10,12.09775
2021-02-11,8.79837
2021-02-12,7.29124
2021-02-13,8.7169
2021-02-14,9.2057
2021-02-15,13.84928
2021-02-16,13.07535
2021-02-17,22.24032
2021-02-18,21.46639
2021-02-19,27.1283
2021-02-20,18.9002
2021-02-21,19.6334
2021-02-22,21.46639
2021-02-23,21.42566
2021-02-24,14.74541
2021-02-25,13.27902
2021-02-26,13.31975
2021-02-27,8.26883
2021-02-28,11.36456
2021-03-01,10.46843
2021-03-02,13.11608
2021-03-03,27.04684
2021-03-04,15.07128
2021-03-05,12.87169
2021-03-06,9.36863
2021-03-07,11.48676
2021-03-08,13.40122
2021-03-09,11.93482
2021-03-10,13.44195
2021-03-11,16.49694
2021-03-12,11.81262
2021-03-13,8.39103
2021-03-14,12.30142
2021-03-15,11.85336
2021-03-16,10.99796
2021-03-17,8.9613
2021-03-18,9.77596
2021-03-19,8.3503
2021-03-20,5.45824
2021-03-21,6.76171
2021-03-22,7.69857
2021-03-23,5.58044
2021-03-24,6.23217
2021-03-25,5.70264
2021-03-26,5.09164
2021-03-27,4.39918
2021-03-28,5.33604
2021-03-29,4.80651
2021-03-30,7.08757
2021-03-31,8.4725
2021-04-01,6.39511
2021-04-02,9.61303
2021-04-03,4.19551
2021-04-04,5.90631
2021-04-05,8.63543
2021-04-06,9.89816
2021-04-07,6.51731
2021-04-08,6.92464
2021-04-09,7.82077
2021-04-10,4.48065
2021-04-11,9.04276
2021-04-12,12.79022
2021-04-13,14.94908
2021-04-14,12.05702
2021-04-15,15.03054
2021-04-16,11.60896
2021-04-17,8.51323
2021-04-18,9.89816
2021-04-19,10.79429
2021-04-20,11.64969
2021-04-21,11.64969
2021-04-22,10.50916
2021-04-23,11.36456
2021-04-24,6.55804
2021-04-25,7.41344
2021-04-26,8.92057
2021-04-27,8.67617
2021-04-28,9.65376
2021-04-29,7.8615
2021-04-30,5.62118
2021-05-01,6.23217
2021-05-02,3.50305
2021-05-03,5.53971
2021-05-04,5.49898
2021-05-05,6.35437
2021-05-06,5.66191
2021-05-07,8.92057
2021-05-08,7.1283
2021-05-09,5.98778
2021-05-10,11.44602
2021-05-11,11.16089
2021-05-12,11.97556
2021-05-13,16.25254
2021-05-14,9.2057
2021-05-15,7.20977
2021-05-16,8.14663
2021-05-17,13.64562
2021-05-18,12.70875
2021-05-19,33.19755
2021-05-20,44.96945
2021-05-21,19.2668
2021-05-22,16.25254
2021-05-23,25.25458
2021-05-24,40.65173
2021-05-25,20.85539
2021-05-26,16.90427
2021-05-27,13.60488
2021-05-28,12.21995
2021-05-29,8.5947
2021-05-30,6.39511
2021-05-31,11.03869
2021-06-01,11.64969
2021-06-02,14.37881
2021-06-03,14.17515
2021-06-04,12.91242
2021-06-05,7.04684
2021-06-06,7.20977
2021-06-07,10.18329
2021-06-08,10.91649
2021-06-09,6.76171
2021-06-10,7.6171
2021-06-11,9.4501
2021-06-12,5.21384
2021-06-13,6.10997
2021-06-14,6.39511
2021-06-15,7.82077
2021-06-16,7.1283
2021-06-17,8.7169
2021-06-18,10.71283
2021-06-19,6.27291
2021-06-20,4.48065
2021-06-21,8.75763
2021-06-22,7.65784
2021-06-23,9.04276
2021-06-24,8.7169
2021-06-25,9.16496
2021-06-26,5.86558
2021-06-27,4.84725
2021-06-28,7.41344
2021-06-29,34.37881
2021-06-30,45.53971
2021-07-01,18.94093
2021-07-02,13.03462
2021-07-03,9.73523
2021-07-04,7.8615
2021-07-05,12.05702
2021-07-06,9.9389
2021-07-07,8.5947
2021-07-08,9.53156
2021-07-09,8.75763
2021-07-10,5.21384
2021-07-11,20.12219
2021-07-12,10.75356
2021-07-13,11.69042
2021-07-14,9.00203
2021-07-15,14.25661
2021-07-16,14.17515
2021-07-17,8.4725
2021-07-18,8.30957
2021-07-19,11.20162
2021-07-20,10.06109
2021-07-21,7.45417
2021-07-22,6.55804
2021-07-23,6.72097
2021-07-24,5.29531
2021-07-25,4.48065
2021-07-26,5.78411
2021-07-27,6.76171
2021-07-28,12.87169
2021-07-29,15.11201
2021-07-30,9.36863
2021-07-31,7.1283
2021-08-01,5.41751
2021-08-02,5.90631
2021-08-03,6.92464
2021-08-04,7.29124
2021-08-05,8.51323
2021-08-06,6.59877
2021-08-07,6.31364
2021-08-08,6.15071
2021-08-09,15.35641
2021-08-10,14.41955
2021-08-11,14.98981
2021-08-12,17.14867
2021-08-13,11.64969
2021-08-14,9.53156
2021-08-15,8.2281
2021-08-16,7.33197
2021-08-17,9.89816
2021-08-18,10.26476
2021-08-19,11.32382
2021-08-20,11.07942
2021-08-21,6.88391
2021-08-22,6.88391
2021-08-23,10.91649
2021-08-24,8.39103
2021-08-25,6.96537
2021-08-26,7.4949
2021-08-27,6.39511
2021-08-28,6.59877
2021-08-29,6.23217
2021-08-30,8.18737
2021-08-31,7.78004
2021-09-01,6.10997
2021-09-02,7.3727
2021-09-03,6.27291
2021-09-04,5.45824
2021-09-05,6.55804
2021-09-06,5.66191
2021-09-07,7.0061
2021-09-08,7.0061
2021-09-09,5.01018
2021-09-10,5.25458
2021-09-11,4.60285
2021-09-12,5.05091
2021-09-13,6.02851
2021-09-14,4.92871
2021-09-15,6.63951
2021-09-16,5.37678
2021-09-17,8.51323
2021-09-18,4.76578
2021-09-19,4.11405
2021-09-20,6.19144
2021-09-21,7.45417
2021-09-22,6.51731
2021-09-23,7.29124
2021-09-24,7.3727
2021-09-25,6.15071
2021-09-26,6.92464
2021-09-27,7.0061
2021-09-28,6.96537
2021-09-29,8.4725
2021-09-30,8.55397
2021-10-01,9.4501
2021-10-02,5.98778
2021-10-03,9.04276
2021-10-04,18.73727
2021-10-05,34.74541
2021-10-06,17.35234
2021-10-07,10.63136
2021-10-08,8.67617
2021-10-09,7.4949
2021-10-10,5.49898
2021-10-11,7.20977
2021-10-12,12.05702
2021-10-13,6.80244
2021-10-14,8.55397
2021-10-15,9.9389
2021-10-16,9.00203
2021-10-17,8.92057
2021-10-18,18.08553
2021-10-19,18.57433
2021-10-20,15.15274
2021-10-21,16.29327
2021-10-22,10.91649
2021-10-23,8.1059
2021-10-24,47.1283
2021-10-25,62.52545
2021-10-26,29.12423
2021-10-27,15.31568
2021-10-28,10.63136
2021-10-29,7.69857
2021-10-30,5.33604
2021-10-31,6.23217
2021-11-01,8.06517
2021-11-02,8.5947
2021-11-03,7.41344
2021-11-04,7.04684
2021-11-05,6.43584
2021-11-06,4.80651
2021-11-07,8.02443
2021-11-08,9.49083
2021-11-09,9.28716
2021-11-10,9.36863
2021-11-11,10.79429
2021-11-12,8.7169
2021-11-13,4.88798
2021-11-14,7.82077
2021-11-15,21.18126
2021-11-16,27.0061
2021-11-17,14.90835
2021-11-18,11.52749
2021-11-19,11.48676
2021-11-20,7.08757
2021-11-21,7.45417
2021-11-22,9.5723
2021-11-23,11.36456
2021-11-24,10.22403
2021-11-25,8.75763
2021-11-26,8.63543
2021-11-27,9.61303
2021-11-28,59.55193
2021-11-29,40.04073
2021-11-30,24.35845
2021-12-01,16.45621
2021-12-02,12.01629
2021-12-03,9.85743
2021-12-04,8.9613
2021-12-05,8.51323
2021-12-06,9.24643
2021-12-07,8.55397
2021-12-08,7.04684
2021-12-09,7.90224
2021-12-10,6.31364
2021-12-11,4.92871
2021-12-12,5.90631
2021-12-13,10.99796
2021-12-14,12.83095
2021-12-15,14.78615
2021-12-16,9.53156
2021-12-17,9.4501
2021-12-18,5.45824
2021-12-19,6.10997
2021-12-20,9.04276
2021-12-21,13.19755
2021-12-22,8.79837
2021-12-23,9.36863
2021-12-24,7.8615
2021-12-25,4.39918
2021-12-26,7.53564
2021-12-27,9.16496
2021-12-28,9.2057
2021-12-29,7.69857
2021-12-30,8.7169
2021-12-31,7.20977
2022-01-01,5.74338
2022-01-02,7.6171
2022-01-03,8.51323
2022-01-04,9.16496
2022-01-05,9.73523
2022-01-06,9.04276
2022-01-07,7.16904
2022-01-08,5.37678
2022-01-09,10.34623
2022-01-10,9.53156
2022-01-11,8.4725
2022-01-12,7.45417
2022-01-13,6.84317
2022-01-14,6.23217
2022-01-15,5.49898
2022-01-16,6.92464
2022-01-17,7.29124
2022-01-18,7.9837
2022-01-19,7.94297
2022-01-20,9.24643
2022-01-21,13.15682
2022-01-22,11.24236
2022-01-23,9.5723
2022-01-24,14.70468
2022-01-25,16.29327
2022-01-26,15.35641
2022-01-27,18.20773
2022-01-28,15.03054
2022-01-29,7.65784
2022-01-30,6.96537
2022-01-31,7.6171
2022-02-01,6.43584
2022-02-02,8.8391
2022-02-03,9.3279
2022-02-04,9.5723
2022-02-05,7.29124
2022-02-06,9.36863
2022-02-07,8.26883
2022-02-08,6.92464
2022-02-09,8.4725
2022-02-10,8.26883
2022-02-11,7.41344
2022-02-12,9.12423
2022-02-13,6.06924
2022-02-14,12.46435
2022-02-15,12.34215
2022-02-16,7.0061
2022-02-17,8.87983
2022-02-18,14.62321
2022-02-19,7.6171
2022-02-20,9.12423
2022-02-21,13.48268
2022-02-22,18.4114
2022-02-23,11.64969
2022-02-24,38.20773
2022-02-25,14.33808
2022-02-26,6.51731
2022-02-27,6.76171
2022-02-28,8.79837
2022-03-01,7.3727
2022-03-02,9.00203
2022-03-03,6.72097
2022-03-04,8.2281
2022-03-05,6.92464
2022-03-06,7.1283
2022-03-07,17.47454
2022-03-08,19.0224
2022-03-09,11.60896
2022-03-10,7.69857
2022-03-11,8.5947
2022-03-12,5.49898
2022-03-13,6.51731
2022-03-14,7.78004
2022-03-15,8.26883
2022-03-16,5.98778
2022-03-17,6.80244
2022-03-18,4.88798
2022-03-19,3.95112
2022-03-20,4.84725
2022-03-21,5.09164
2022-03-22,5.05091
2022-03-23,5.25458
2022-03-24,6.63951
2022-03-25,6.43584
2022-03-26,3.78818
2022-03-27,3.38085
2022-03-28,5.01018
2022-03-29,6.27291
2022-03-30,7.41344
2022-03-31,5.94704
2022-04-01,5.33604
2022-04-02,3.50305
2022-04-03,4.31771
2022-04-04,5.37678
2022-04-05,5.49898
2022-04-06,4.80651
2022-04-07,6.23217
2022-04-08,4.43991
2022-04-09,3.05498
2022-04-10,2.85132
2022-04-11,4.72505
2022-04-12,5.66191
2022-04-13,6.59877
2022-04-14,5.17311
2022-04-15,4.23625
2022-04-16,3.91038
2022-04-17,5.17311
2022-04-18,5.98778
2022-04-19,5.94704
2022-04-20,6.43584
2022-04-21,5.09164
2022-04-22,6.43584
2022-04-23,11.07942
2022-04-24,12.87169
2022-04-25,11.60896
2022-04-26,8.75763
2022-04-27,9.89816
2022-04-28,8.18737
2022-04-29,7.8615
2022-04-30,5.78411
2022-05-01,6.39511
2022-05-02,5.58044
2022-05-03,4.72505
2022-05-04,4.76578
2022-05-05,6.10997
2022-05-06,7.9837
2022-05-07,4.84725
2022-05-08,6.72097
2022-05-09,7.90224
2022-05-10,8.30957
2022-05-11,7.33197
2022-05-12,8.79837
2022-05-13,7.4949
2022-05-14,5.37678
2022-05-15,4.84725
2022-05-16,6.10997
2022-05-17,6.02851
2022-05-18,5.01018
2022-05-19,5.62118
2022-05-20,4.64358
2022-05-21,3.25865
2022-05-22,3.82892
2022-05-23,4.48065
2022-05-24,4.56211
2022-05-25,5.45824
2022-05-26,5.49898
2022-05-27,6.15071
2022-05-28,3.50305
2022-05-29,3.58452
2022-05-30,4.92871
2022-05-31,4.48065
2022-06-01,4.35845
2022-06-02,4.39918
2022-06-03,4.43991
2022-06-04,3.34012
2022-06-05,2.85132
2022-06-06,3.54378
2022-06-07,3.66598
2022-06-08,5.41751
2022-06-09,6.80244
2022-06-10,6.06924
2022-06-11,8.43177
2022-06-12,11.32382
2022-06-13,22.44399
2022-06-14,21.14052
2022-06-15,12.99389
2022-06-16,10.59063
2022-06-17,12.70875
2022-06-18,7.33197
2022-06-19,7.7393
2022-06-20,10.14256
2022-06-21,6.63951
2022-06-22,6.84317
2022-06-23,10.18329
2022-06-24,7.69857
2022-06-25,5.09164
2022-06-26,6.92464
2022-06-27,8.87983
2022-06-28,7.08757
2022-06-29,6.47657
2022-06-30,5.53971
2022-07-01,4.11405
2022-07-02,4.19551
2022-07-03,5.74338
2022-07-04,11.07942
2022-07-05,5.66191
2022-07-06,7.3727
2022-07-07,5.74338
2022-07-08,5.98778
2022-07-09,2.76985
2022-07-10,3.82892
2022-07-11,4.60285
2022-07-12,5.66191
2022-07-13,7.78004
2022-07-14,5.41751
2022-07-15,5.70264
2022-07-16,3.42158
2022-07-17,5.09164
2022-07-18,5.78411
2022-07-19,5.94704
2022-07-20,5.74338
2022-07-21,5.82484
2022-07-22,4.60285
2022-07-23,2.15885
2022-07-24,3.17718
2022-07-25,6.06924
2022-07-26,6.27291
2022-07-27,4.64358
2022-07-28,4.19551
2022-07-29,4.56211
2022-07-30,3.13645
2022-07-31,3.09572
2022-08-01,6.10997
2022-08-02,6.63951
2022-08-03,4.39918
2022-08-04,4.80651
2022-08-05,4.03258
2022-08-06,3.13645
2022-08-07,2.52545
2022-08-08,4.35845
2022-08-09,4.39918
2022-08-10,4.43991
2022-08-11,4.39918
2022-08-12,4.11405
2022-08-13,1.99592
2022-08-14,2.93279
2022-08-15,3.21792
2022-08-16,4.31771
2022-08-17,4.48065
2022-08-18,5.17311
2022-08-19,4.84725
2022-08-20,2.64765
2022-08-21,3.91038
2022-08-22,5.33604
2022-08-23,4.39918
2022-08-24,4.39918
2022-08-25,4.72505
2022-08-26,3.50305
2022-08-27,3.38085
2022-08-28,3.58452
2022-08-29,4.52138
2022-08-30,4.68431
2022-08-31,4.27698
2022-09-01,5.74338
2022-09-02,5.49898
2022-09-03,3.62525
2022-09-04,4.43991
2022-09-05,4.76578
2022-09-06,4.23625
2022-09-07,4.96945
2022-09-08,4.23625
2022-09-09,2.36252
2022-09-10,1.83299
2022-09-11,2.97352
2022-09-12,3.29938
2022-09-13,4.27698
2022-09-14,5.25458
2022-09-15,9.85743
2022-09-16,9.4501
2022-09-17,4.15478
2022-09-18,4.31771
2022-09-19,6.23217
2022-09-20,7.9837
2022-09-21,8.7169
2022-09-22,9.61303
2022-09-23,9.36863
2022-09-24,6.39511
2022-09-25,5.90631
2022-09-26,10.14256
2022-09-27,7.41344
2022-09-28,8.1059
2022-09-29,6.96537
2022-09-30,6.10997
2022-10-01,3.09572
2022-10-02,3.50305
2022-10-03,4.84725
2022-10-04,11.97556
2022-10-05,7.78004
2022-10-06,5.78411
2022-10-07,5.78411
2022-10-08,3.17718
2022-10-09,2.97352
2022-10-10,4.76578
2022-10-11,10.79429
2022-10-12,8.87983
2022-10-13,5.70264
2022-10-14,8.18737
2022-10-15,7.4949
2022-10-16,4.35845
2022-10-17,4.88798
2022-10-18,5.53971
2022-10-19,5.62118
2022-10-20,5.09164
2022-10-21,4.72505
2022-10-22,3.05498
2022-10-23,3.91038
2022-10-24,3.62525
2022-10-25,4.60285
2022-10-26,5.66191
2022-10-27,5.66191
2022-10-28,5.94704
2022-10-29,3.46232
2022-10-30,2.60692
2022-10-31,5.09164
2022-11-01,6.47657
2022-11-02,6.27291
2022-11-03,6.43584
2022-11-04,5.82484
2022-11-05,3.78818
2022-11-06,4.03258
2022-11-07,4.31771
2022-11-08,5.05091
2022-11-09,10.14256
2022-11-10,9.97963
2022-11-11,6.15071
2022-11-12,4.11405
2022-11-13,5.17311
2022-11-14,6.63951
2022-11-15,4.68431
2022-11-16,4.88798
2022-11-17,4.43991
2022-11-18,3.58452
2022-11-19,2.32179
2022-11-20,5.62118
2022-11-21,5.94704
2022-11-22,4.88798
2022-11-23,5.90631
2022-11-24,6.02851
2022-11-25,3.13645
2022-11-26,2.81059
2022-11-27,2.72912
2022-11-28,3.46232
2022-11-29,3.42158
2022-11-30,3.54378
2022-12-01,4.84725
2022-12-02,6.68024
2022-12-03,3.42158
2022-12-04,6.39511
2022-12-05,8.39103
2022-12-06,11.85336
2022-12-07,8.9613
2022-12-08,6.88391
2022-12-09,5.17311
2022-12-10,3.70672
2022-12-11,4.64358
2022-12-12,5.66191
2022-12-13,6.35437
2022-12-14,6.59877
2022-12-15,6.88391
2022-12-16,5.53971
2022-12-17,4.60285
2022-12-18,5.74338
2022-12-19,6.80244
2022-12-20,5.25458
2022-12-21,8.43177
2022-12-22,13.56415
2022-12-23,19.47046
2022-12-24,8.06517
2022-12-25,5.53971
2022-12-26,10.22403
2022-12-27,13.07535
2022-12-28,45.45824
2022-12-29,11.73116
2022-12-30,17.02647
2022-12-31,18.73727
2023-01-01,11.93482
2023-01-02,16.94501
2023-01-03,16.49694
2023-01-04,34.37881
2023-01-05,23.50305
2023-01-06,20.97759
2023-01-07,18.20773
2023-01-08,16.00814
2023-01-09,13.80855
2023-01-10,12.58655
2023-01-11,16.33401
2023-01-12,13.19755
2023-01-13,9.77596
2023-01-14,5.90631
2023-01-15,7.4949
2023-01-16,9.2057
2023-01-17,7.53564
2023-01-18,7.69857
2023-01-19,7.20977
2023-01-20,7.57637
2023-01-21,5.25458
2023-01-22,4.11405
2023-01-23,4.31771
2023-01-24,8.51323
2023-01-25,7.04684
2023-01-26,8.18737
2023-01-27,15.76374
2023-01-28,5.82484
2023-01-29,6.76171
2023-01-30,7.94297
2023-01-31,6.15071
2023-02-01,9.28716
2023-02-02,10.87576
2023-02-03,8.06517
2023-02-04,7.7393
2023-02-05,5.86558
2023-02-06,7.08757
2023-02-07,10.34623
2023-02-08,8.51323
2023-02-09,7.41344
2023-02-10,6.02851
2023-02-11,2.81059
2023-02-12,3.82892
2023-02-13,4.19551
2023-02-14,5.01018
2023-02-15,4.84725
2023-02-16,5.05091
2023-02-17,4.31771
2023-02-18,2.44399
2023-02-19,2.11812
2023-02-20,4.19551
2023-02-21,3.91038
2023-02-22,4.43991
2023-02-23,4.88798
2023-02-24,3.78818
2023-02-25,5.53971
2023-02-26,3.99185
2023-02-27,5.13238
2023-02-28,5.01018
2023-03-01,5.45824
2023-03-02,5.70264
2023-03-03,4.35845
2023-03-04,2.44399
2023-03-05,4.39918
2023-03-06,6.76171
2023-03-07,5.21384
2023-03-08,5.90631
2023-03-09,5.05091
2023-03-10,5.78411
2023-03-11,6.55804
2023-03-12,6.88391
2023-03-13,12.46435
2023-03-14,17.88187
2023-03-15,9.6945
2023-03-16,12.70875
2023-03-17,8.18737
2023-03-18,10.75356
2023-03-19,8.9613
2023-03-20,16.04887
2023-03-21,14.90835
2023-03-22,15.19348
2023-03-23,14.05295
2023-03-24,11.89409
2023-03-25,7.29124
2023-03-26,7.9837
2023-03-27,11.52749
2023-03-28,13.11608
2023-03-29,10.38696
2023-03-30,8.02443
2023-03-31,6.68024
2023-04-01,4.23625
2023-04-02,7.65784
2023-04-03,8.75763
2023-04-04,9.4501
2023-04-05,16.78207
2023-04-06,15.15274
2023-04-07,10.87576
2023-04-08,4.88798
2023-04-09,10.10183
2023-04-10,12.09775
2023-04-11,9.0835
2023-04-12,10.10183
2023-04-13,12.05702
2023-04-14,10.67209
2023-04-15,5.58044
2023-04-16,5.13238
2023-04-17,6.15071
2023-04-18,6.19144
2023-04-19,6.76171
2023-04-20,6.92464
2023-04-21,5.41751
2023-04-22,2.56619
2023-04-23,3.58452
2023-04-24,5.86558
2023-04-25,7.45417
2023-04-26,9.04276
2023-04-27,8.67617
2023-04-28,6.39511
2023-04-29,5.29531
2023-04-30,4.15478
2023-05-01,5.45824
2023-05-02,5.90631
2023-05-03,9.2057
2023-05-04,7.4949
2023-05-05,5.53971
2023-05-06,6.84317
2023-05-07,5.17311
2023-05-08,9.40936
2023-05-09,7.33197
2023-05-10,7.2505
2023-05-11,7.69857
2023-05-12,7.4949
2023-05-13,5.21384
2023-05-14,5.21384
2023-05-15,6.02851
2023-05-16,8.3503
2023-05-17,9.24643
2023-05-18,6.23217
2023-05-19,5.98778
2023-05-20,4.35845
2023-05-21,3.86965
2023-05-22,6.27291
2023-05-23,5.25458
2023-05-24,6.80244
2023-05-25,5.90631
2023-05-26,5.17311
2023-05-27,3.17718
2023-05-28,6.10997
