date,MMF
2021-04-13,14.29048
2021-04-14,10.75125
2021-04-15,9.28213
2021-04-16,10.38397
2021-04-17,6.71118
2021-04-18,6.41068
2021-04-19,10.18363
2021-04-20,11.78631
2021-04-21,11.38564
2021-04-22,13.0217
2021-04-23,10.68447
2021-04-24,4.97495
2021-04-25,6.3439
2021-04-26,10.05008
2021-04-27,10.35058
2021-04-28,10.51752
2021-04-29,8.88146
2021-04-30,8.14691
2021-05-01,4.17362
2021-05-02,5.07512
2021-05-03,8.98163
2021-05-04,9.61602
2021-05-05,6.27712
2021-05-06,7.97996
2021-05-07,8.34724
2021-05-08,5.97662
2021-05-09,5.87646
2021-05-10,11.81969
2021-05-11,10.05008
2021-05-12,10.05008
2021-05-13,10.31719
2021-05-14,8.31385
2021-05-15,4.27378
2021-05-16,4.90818
2021-05-17,10.35058
2021-05-18,12.02003
2021-05-19,6.97829
2021-05-20,11.88647
2021-05-21,10.41736
2021-05-22,6.01001
2021-05-23,6.37729
2021-05-24,11.38564
2021-05-25,11.31886
2021-05-26,11.55258
2021-05-27,11.85308
2021-05-28,10.91819
2021-05-29,6.3439
2021-05-30,7.27879
2021-05-31,9.74958
2021-06-01,9.88313
2021-06-02,11.01836
2021-06-03,11.08514
2021-06-04,8.31385
2021-06-05,5.30884
2021-06-06,6.44407
2021-06-07,9.41569
2021-06-08,11.21869
2021-06-09,9.91652
2021-06-10,11.41903
2021-06-11,11.05175
2021-06-12,8.68113
2021-06-13,6.6444
2021-06-14,16.02671
2021-06-15,13.38898
2021-06-16,11.98664
2021-06-17,10.81803
2021-06-18,9.34891
2021-06-19,5.7429
2021-06-20,5.7429
2021-06-21,7.5459
2021-06-22,8.28046
2021-06-23,8.54757
2021-06-24,8.04674
2021-06-25,6.6444
2021-06-26,4.04006
2021-06-27,4.50751
2021-06-28,7.01168
2021-06-29,9.0818
2021-06-30,10.11686
2021-07-01,9.6828
2021-07-02,12.15358
2021-07-03,11.01836
2021-07-04,9.84974
2021-07-05,11.08514
2021-07-06,10.95158
2021-07-07,9.6828
2021-07-08,8.31385
2021-07-09,7.57929
2021-07-10,5.97662
2021-07-11,5.87646
2021-07-12,7.97996
2021-07-13,8.24707
2021-07-14,13.15525
2021-07-15,20.10016
2021-07-16,29.34891
2021-07-17,7.01168
2021-07-18,6.37729
2021-07-19,9.24874
2021-07-20,9.94991
2021-07-21,8.31385
2021-07-22,9.34891
2021-07-23,34.15692
2021-07-24,6.27712
2021-07-25,5.50918
2021-07-26,8.68113
2021-07-27,9.14858
2021-07-28,7.5459
2021-07-29,9.18196
2021-07-30,7.14524
2021-07-31,3.67278
2021-08-01,4.67445
2021-08-02,7.84641
2021-08-03,7.87979
2021-08-04,8.1803
2021-08-05,8.64774
2021-08-06,8.24707
2021-08-07,3.83973
2021-08-08,5.40901
2021-08-09,8.08013
2021-08-10,9.21535
2021-08-11,8.61435
2021-08-12,7.77963
2021-08-13,7.51252
2021-08-14,4.60767
2021-08-15,5.54257
2021-08-16,7.97996
2021-08-17,9.34891
2021-08-18,9.64941
2021-08-19,10.15025
2021-08-20,8.04674
2021-08-21,5.00834
2021-08-22,5.87646
2021-08-23,8.54757
2021-08-24,9.01502
2021-08-25,9.11519
2021-08-26,8.88146
2021-08-27,7.37896
2021-08-28,4.87479
2021-08-29,4.50751
2021-08-30,9.18196
2021-08-31,10.35058
2021-09-01,8.34724
2021-09-02,9.44908
2021-09-03,7.27879
2021-09-04,4.57429
2021-09-05,4.5409
2021-09-06,8.91485
2021-09-07,8.84808
2021-09-08,8.08013
2021-09-09,8.68113
2021-09-10,9.01502
2021-09-11,4.60767
2021-09-12,5.34223
2021-09-13,8.31385
2021-09-14,8.31385
2021-09-15,9.21535
2021-09-16,7.71285
2021-09-17,7.14524
2021-09-18,4.2404
2021-09-19,3.87312
2021-09-20,3.60601
2021-09-21,4.2404
2021-09-22,8.98163
2021-09-23,10.55091
2021-09-24,10.95158
2021-09-25,7.31218
2021-09-26,6.61101
2021-09-27,49.18196
2021-09-28,22.87145
2021-09-29,12.08681
2021-09-30,10.75125
2021-10-01,10.11686
2021-10-02,5.87646
2021-10-03,6.0434
2021-10-04,6.74457
2021-10-05,11.45242
2021-10-06,10.08347
2021-10-07,10.35058
2021-10-08,9.34891
2021-10-09,4.94156
2021-10-10,5.4424
2021-10-11,6.6444
2021-10-12,9.58263
2021-10-13,10.01669
2021-10-14,9.04841
2021-10-15,8.94824
2021-10-16,4.64106
2021-10-17,6.21035
2021-10-18,8.98163
2021-10-19,9.51585
2021-10-20,10.81803
2021-10-21,9.34891
2021-10-22,9.91652
2021-10-23,5.04173
2021-10-24,6.6444
2021-10-25,10.91819
2021-10-26,11.15191
2021-10-27,11.81969
2021-10-28,9.28213
2021-10-29,9.28213
2021-10-30,4.20701
2021-10-31,4.87479
2021-11-01,10.75125
2021-11-02,11.41903
2021-11-03,11.81969
2021-11-04,12.45409
2021-11-05,12.85475
2021-11-06,5.10851
2021-11-07,7.34557
2021-11-08,17.59599
2021-11-09,13.48914
2021-11-10,11.4858
2021-11-11,11.38564
2021-11-12,9.18196
2021-11-13,4.70784
2021-11-14,6.47746
2021-11-15,10.68447
2021-11-16,11.31886
2021-11-17,9.64941
2021-11-18,8.64774
2021-11-19,8.1803
2021-11-20,3.70617
2021-11-21,4.34056
2021-11-22,9.6828
2021-11-23,11.71953
2021-11-24,9.81636
2021-11-25,10.38397
2021-11-26,8.94824
2021-11-27,5.50918
2021-11-28,5.20868
2021-11-29,8.51419
2021-11-30,11.31886
2021-12-01,11.11853
2021-12-02,10.48414
2021-12-03,9.0818
2021-12-04,5.60934
2021-12-05,6.11018
2021-12-06,9.81636
2021-12-07,10.78464
2021-12-08,9.61602
2021-12-09,9.51585
2021-12-10,9.3823
2021-12-11,6.27712
2021-12-12,5.50918
2021-12-13,10.51752
2021-12-14,9.01502
2021-12-15,10.71786
2021-12-16,10.48414
2021-12-17,7.51252
2021-12-18,4.74123
2021-12-19,5.00834
2021-12-20,9.81636
2021-12-21,10.11686
2021-12-22,9.14858
2021-12-23,8.81469
2021-12-24,7.27879
2021-12-25,3.47245
2021-12-26,4.00667
2021-12-27,8.81469
2021-12-28,10.11686
2021-12-29,8.68113
2021-12-30,9.64941
2021-12-31,7.64607
2022-01-01,4.14023
2022-01-02,5.10851
2022-01-03,11.11853
2022-01-04,11.1853
2022-01-05,9.51585
2022-01-06,10.81803
2022-01-07,8.24707
2022-01-08,4.90818
2022-01-09,7.67946
2022-01-10,10.91819
2022-01-11,11.45242
2022-01-12,11.08514
2022-01-13,10.5843
2022-01-14,9.71619
2022-01-15,5.87646
2022-01-16,6.41068
2022-01-17,10.08347
2022-01-18,16.29382
2022-01-19,19.66611
2022-01-20,13.28881
2022-01-21,12.05342
2022-01-22,6.17696
2022-01-23,6.84474
2022-01-24,11.31886
2022-01-25,12.52086
2022-01-26,12.02003
2022-01-27,11.75292
2022-01-28,10.75125
2022-01-29,5.1419
2022-01-30,5.54257
2022-01-31,5.17529
2022-02-01,5.30884
2022-02-02,7.47913
2022-02-03,12.7212
2022-02-04,13.15525
2022-02-05,6.54424
2022-02-06,10.05008
2022-02-07,14.72454
2022-02-08,13.0217
2022-02-09,11.35225
2022-02-10,10.31719
2022-02-11,10.85141
2022-02-12,6.67779
2022-02-13,5.70951
2022-02-14,10.25041
2022-02-15,11.28547
2022-02-16,9.84974
2022-02-17,10.2838
2022-02-18,10.55091
2022-02-19,4.20701
2022-02-20,5.30884
2022-02-21,11.4858
2022-02-22,11.28547
2022-02-23,10.38397
2022-02-24,12.15358
2022-02-25,10.25041
2022-02-26,5.00834
2022-02-27,5.47579
2022-02-28,8.94824
2022-03-01,6.01001
2022-03-02,9.31552
2022-03-03,9.28213
2022-03-04,11.75292
2022-03-05,4.2404
2022-03-06,5.40901
2022-03-07,9.01502
2022-03-08,8.34724
2022-03-09,4.8414
2022-03-10,8.21368
2022-03-11,7.14524
2022-03-12,3.63939
2022-03-13,4.80801
2022-03-14,9.3823
2022-03-15,9.51585
2022-03-16,10.85141
2022-03-17,9.64941
2022-03-18,7.21202
2022-03-19,5.20868
2022-03-20,4.87479
2022-03-21,9.34891
2022-03-22,10.38397
2022-03-23,10.51752
2022-03-24,8.81469
2022-03-25,9.14858
2022-03-26,5.1419
2022-03-27,6.31051
2022-03-28,10.85141
2022-03-29,9.91652
2022-03-30,11.55258
2022-03-31,12.32053
2022-04-01,8.64774
2022-04-02,8.11352
2022-04-03,7.14524
2022-04-04,10.35058
2022-04-05,9.6828
2022-04-06,9.74958
2022-04-07,8.94824
2022-04-08,8.31385
2022-04-09,4.07345
2022-04-10,4.30717
2022-04-11,8.88146
2022-04-12,10.85141
2022-04-13,8.91485
2022-04-14,9.54924
2022-04-15,9.94991
2022-04-16,5.94323
2022-04-17,6.44407
2022-04-18,10.75125
2022-04-19,11.38564
2022-04-20,11.1853
2022-04-21,9.94991
2022-04-22,11.81969
2022-04-23,6.27712
2022-04-24,5.34223
2022-04-25,11.51919
2022-04-26,11.88647
2022-04-27,13.0217
2022-04-28,10.78464
2022-04-29,8.01335
2022-04-30,5.20868
2022-05-01,4.10684
2022-05-02,8.24707
2022-05-03,7.81302
2022-05-04,7.67946
2022-05-05,4.57429
2022-05-06,7.87979
2022-05-07,4.17362
2022-05-08,5.07512
2022-05-09,8.4808
2022-05-10,10.75125
2022-05-11,11.88647
2022-05-12,37.99666
2022-05-13,13.95659
2022-05-14,6.3439
2022-05-15,5.54257
2022-05-16,10.25041
2022-05-17,11.98664
2022-05-18,10.8848
2022-05-19,10.5843
2022-05-20,7.74624
2022-05-21,4.67445
2022-05-22,4.07345
2022-05-23,9.21535
2022-05-24,9.24874
2022-05-25,9.31552
2022-05-26,10.68447
2022-05-27,7.81302
2022-05-28,4.94156
2022-05-29,5.67612
2022-05-30,10.45075
2022-05-31,9.64941
2022-06-01,5.04173
2022-06-02,9.14858
2022-06-03,7.84641
2022-06-04,4.87479
2022-06-05,4.00667
2022-06-06,6.9449
2022-06-07,11.71953
2022-06-08,10.18363
2022-06-09,8.84808
2022-06-10,7.81302
2022-06-11,5.17529
2022-06-12,5.40901
2022-06-13,10.05008
2022-06-14,17.49582
2022-06-15,18.96494
2022-06-16,10.91819
2022-06-17,9.74958
2022-06-18,4.74123
2022-06-19,4.17362
2022-06-20,9.58263
2022-06-21,8.74791
2022-06-22,11.08514
2022-06-23,10.68447
2022-06-24,9.58263
2022-06-25,3.17195
2022-06-26,4.60767
2022-06-27,8.54757
2022-06-28,9.91652
2022-06-29,8.7813
2022-06-30,8.1803
2022-07-01,6.9449
2022-07-02,4.07345
2022-07-03,3.60601
2022-07-04,8.51419
2022-07-05,8.68113
2022-07-06,8.34724
2022-07-07,7.87979
2022-07-08,6.47746
2022-07-09,3.10517
2022-07-10,2.90484
2022-07-11,6.14357
2022-07-12,8.14691
2022-07-13,8.81469
2022-07-14,10.41736
2022-07-15,10.15025
2022-07-16,3.20534
2022-07-17,3.70617
2022-07-18,9.01502
2022-07-19,7.97996
2022-07-20,7.97996
2022-07-21,8.64774
2022-07-22,7.41235
2022-07-23,2.73789
2022-07-24,3.20534
2022-07-25,7.44574
2022-07-26,7.14524
2022-07-27,7.94657
2022-07-28,8.51419
2022-07-29,6.14357
2022-07-30,2.93823
2022-07-31,3.23873
2022-08-01,6.97829
2022-08-02,7.14524
2022-08-03,7.2454
2022-08-04,8.51419
2022-08-05,8.34724
2022-08-06,3.63939
2022-08-07,3.93989
2022-08-08,7.97996
2022-08-09,8.04674
2022-08-10,9.51585
2022-08-11,9.24874
2022-08-12,6.97829
2022-08-13,3.005
2022-08-14,3.93989
2022-08-15,4.5409
2022-08-16,8.81469
2022-08-17,7.81302
2022-08-18,8.1803
2022-08-19,8.94824
2022-08-20,3.60601
2022-08-21,4.90818
2022-08-22,10.05008
2022-08-23,9.81636
2022-08-24,8.58096
2022-08-25,9.28213
2022-08-26,8.24707
2022-08-27,4.44073
2022-08-28,4.60767
2022-08-29,9.24874
2022-08-30,9.11519
2022-08-31,8.81469
2022-09-01,8.74791
2022-09-02,7.31218
2022-09-03,5.30884
2022-09-04,4.64106
2022-09-05,8.1803
2022-09-06,9.31552
2022-09-07,9.24874
2022-09-08,7.97996
2022-09-09,2.90484
2022-09-10,2.93823
2022-09-11,4.40734
2022-09-12,4.57429
2022-09-13,9.61602
2022-09-14,9.18196
2022-09-15,9.14858
2022-09-16,9.58263
2022-09-17,7.01168
2022-09-18,5.07512
2022-09-19,9.31552
2022-09-20,8.41402
2022-09-21,10.85141
2022-09-22,11.75292
2022-09-23,10.75125
2022-09-24,5.04173
2022-09-25,6.41068
2022-09-26,11.45242
2022-09-27,12.62103
2022-09-28,13.35559
2022-09-29,12.15358
2022-09-30,10.21702
2022-10-01,4.34056
2022-10-02,3.57262
2022-10-03,4.64106
2022-10-04,10.38397
2022-10-05,10.01669
2022-10-06,9.41569
2022-10-07,8.54757
2022-10-08,4.30717
2022-10-09,4.2404
2022-10-10,4.8414
2022-10-11,10.18363
2022-10-12,13.18864
2022-10-13,13.25542
2022-10-14,11.01836
2022-10-15,5.60934
2022-10-16,7.27879
2022-10-17,13.12186
2022-10-18,14.39065
2022-10-19,13.22203
2022-10-20,11.71953
2022-10-21,12.78797
2022-10-22,6.47746
2022-10-23,9.18196
2022-10-24,14.8247
2022-10-25,18.26377
2022-10-26,22.33722
2022-10-27,16.52754
2022-10-28,14.12353
2022-10-29,5.84307
2022-10-30,6.54424
2022-10-31,12.95492
2022-11-01,15.62604
2022-11-02,15.82637
2022-11-03,14.89148
2022-11-04,12.18697
2022-11-05,5.60934
2022-11-06,6.51085
2022-11-07,12.78797
2022-11-08,13.22203
2022-11-09,12.05342
2022-11-10,12.18697
2022-11-11,11.85308
2022-11-12,5.20868
2022-11-13,4.80801
2022-11-14,12.08681
2022-11-15,12.48747
2022-11-16,10.65108
2022-11-17,10.11686
2022-11-18,10.81803
2022-11-19,4.80801
2022-11-20,4.64106
2022-11-21,9.61602
2022-11-22,10.81803
2022-11-23,11.38564
2022-11-24,10.21702
2022-11-25,9.41569
2022-11-26,5.67612
2022-11-27,5.17529
2022-11-28,9.01502
2022-11-29,7.31218
2022-11-30,9.34891
2022-12-01,7.57929
2022-12-02,7.07846
2022-12-03,2.97161
2022-12-04,5.77629
2022-12-05,8.04674
2022-12-06,8.08013
2022-12-07,8.44741
2022-12-08,8.94824
2022-12-09,7.5459
2022-12-10,3.47245
2022-12-11,4.8414
2022-12-12,7.84641
2022-12-13,8.98163
2022-12-14,10.41736
2022-12-15,7.64607
2022-12-16,7.34557
2022-12-17,3.83973
2022-12-18,3.90651
2022-12-19,8.31385
2022-12-20,7.81302
2022-12-21,8.21368
2022-12-22,6.54424
2022-12-23,6.54424
2022-12-24,2.90484
2022-12-25,3.03839
2022-12-26,7.07846
2022-12-27,8.28046
2022-12-28,8.54757
2022-12-29,8.41402
2022-12-30,6.6444
2022-12-31,3.77295
2023-01-01,3.3055
2023-01-02,8.91485
2023-01-03,9.58263
2023-01-04,8.74791
2023-01-05,8.58096
2023-01-06,8.28046
2023-01-07,3.93989
2023-01-08,4.87479
2023-01-09,9.14858
2023-01-10,8.7813
2023-01-11,10.81803
2023-01-12,8.64774
2023-01-13,8.94824
2023-01-14,5.30884
2023-01-15,4.8414
2023-01-16,9.54924
2023-01-17,9.28213
2023-01-18,10.41736
2023-01-19,7.37896
2023-01-20,6.37729
2023-01-21,3.03839
2023-01-22,3.53923
2023-01-23,3.87312
2023-01-24,4.80801
2023-01-25,9.11519
2023-01-26,10.75125
2023-01-27,10.15025
2023-01-28,5.40901
2023-01-29,5.07512
2023-01-30,11.58597
2023-01-31,9.44908
2023-02-01,10.38397
2023-02-02,11.31886
2023-02-03,10.21702
2023-02-04,6.14357
2023-02-05,5.70951
2023-02-06,18.39732
2023-02-07,12.35392
2023-02-08,12.18697
2023-02-09,13.35559
2023-02-10,26.67779
2023-02-11,11.01836
2023-02-12,7.14524
2023-02-13,14.49081
2023-02-14,16.62771
2023-02-15,18.86477
2023-02-16,13.6227
2023-02-17,11.68614
2023-02-18,8.01335
2023-02-19,6.17696
2023-02-20,12.55425
2023-02-21,12.38731
2023-02-22,11.55258
2023-02-23,8.28046
2023-02-24,9.0818
2023-02-25,4.77462
2023-02-26,5.50918
2023-02-27,9.74958
2023-02-28,11.15191
2023-03-01,8.38063
2023-03-02,10.2838
2023-03-03,8.84808
2023-03-04,5.64273
2023-03-05,6.31051
2023-03-06,10.18363
2023-03-07,9.81636
2023-03-08,10.15025
2023-03-09,9.3823
2023-03-10,9.21535
2023-03-11,5.17529
2023-03-12,5.30884
2023-03-13,13.55592
2023-03-14,12.38731
2023-03-15,12.88814
2023-03-16,11.91986
2023-03-17,22.63772
2023-03-18,15.15859
2023-03-19,8.64774
2023-03-20,12.82136
2023-03-21,13.12186
2023-03-22,10.65108
2023-03-23,11.41903
2023-03-24,15.1252
2023-03-25,11.31886
2023-03-26,11.08514
2023-03-27,36.79465
2023-03-28,100.0
2023-03-29,41.16861
2023-03-30,25.4424
2023-03-31,23.63939
2023-04-01,12.62103
2023-04-02,13.05509
2023-04-03,23.47245
2023-04-04,23.67278
2023-04-05,18.23038
2023-04-06,18.63105
2023-04-07,15.75959
2023-04-08,9.3823
2023-04-09,13.05509
2023-04-10,18.86477
2023-04-11,17.39565
2023-04-12,14.02337
2023-04-13,11.91986
2023-04-14,16.79465
2023-04-15,10.01669
2023-04-16,12.98831
2023-04-17,16.62771
2023-04-18,17.92988
2023-04-19,16.09348
2023-04-20,13.18864
2023-04-21,14.45742
2023-04-22,6.87813
2023-04-23,7.74624
2023-04-24,13.68948
2023-04-25,12.45409
2023-04-26,12.85475
2023-04-27,12.08681
2023-04-28,9.64941
2023-04-29,5.70951
2023-04-30,6.0434
2023-05-01,6.6444
2023-05-02,11.91986
2023-05-03,12.82136
2023-05-04,11.25208
2023-05-05,6.44407
2023-05-06,4.87479
2023-05-07,5.4424
2023-05-08,16.3606
2023-05-09,15.65943
2023-05-10,12.38731
2023-05-11,12.7212
2023-05-12,11.98664
2023-05-13,6.01001
2023-05-14,7.11185
2023-05-15,12.48747
2023-05-16,12.02003
2023-05-17,11.25208
2023-05-18,12.68781
2023-05-19,12.58764
2023-05-20,6.57762
2023-05-21,7.17863
2023-05-22,13.3222
2023-05-23,12.82136
2023-05-24,12.95492
2023-05-25,11.31886
2023-05-26,9.51585
2023-05-27,6.71118
2023-05-28,7.04507
