date,기업어음
2020-06-22,14.50777
2020-06-23,12.78065
2020-06-24,8.80829
2020-06-25,14.50777
2020-06-26,10.5354
2020-06-27,9.32642
2020-06-28,7.25388
2020-06-29,11.05354
2020-06-30,12.60794
2020-07-01,9.49913
2020-07-02,11.22625
2020-07-03,8.981
2020-07-04,2.76338
2020-07-05,3.79965
2020-07-06,9.67184
2020-07-07,7.25388
2020-07-08,8.981
2020-07-09,7.25388
2020-07-10,7.08117
2020-07-11,3.28151
2020-07-12,3.45423
2020-07-13,7.25388
2020-07-14,7.5993
2020-07-15,8.80829
2020-07-16,5.18134
2020-07-17,7.77202
2020-07-18,3.62694
2020-07-19,5.00863
2020-07-20,8.80829
2020-07-21,7.25388
2020-07-22,7.25388
2020-07-23,6.39032
2020-07-24,6.21761
2020-07-25,3.1088
2020-07-26,1.72711
2020-07-27,6.73575
2020-07-28,7.5993
2020-07-29,7.42659
2020-07-30,5.69948
2020-07-31,5.18134
2020-08-01,1.5544
2020-08-02,1.38169
2020-08-03,8.46286
2020-08-04,7.08117
2020-08-05,6.21761
2020-08-06,5.18134
2020-08-07,6.0449
2020-08-08,1.38169
2020-08-09,4.14507
2020-08-10,5.69948
2020-08-11,7.42659
2020-08-12,6.73575
2020-08-13,6.90846
2020-08-14,8.46286
2020-08-15,1.5544
2020-08-16,3.45423
2020-08-17,4.14507
2020-08-18,10.01727
2020-08-19,8.29015
2020-08-20,9.84455
2020-08-21,8.981
2020-08-22,4.83592
2020-08-23,4.66321
2020-08-24,10.18998
2020-08-25,8.11744
2020-08-26,5.52677
2020-08-27,6.21761
2020-08-28,6.56303
2020-08-29,1.38169
2020-08-30,3.28151
2020-08-31,8.63557
2020-09-01,5.52677
2020-09-02,6.21761
2020-09-03,10.18998
2020-09-04,5.52677
2020-09-05,2.93609
2020-09-06,5.00863
2020-09-07,9.49913
2020-09-08,11.74438
2020-09-09,9.67184
2020-09-10,12.78065
2020-09-11,9.67184
2020-09-12,4.66321
2020-09-13,5.52677
2020-09-14,10.88082
2020-09-15,12.43523
2020-09-16,11.05354
2020-09-17,9.15371
2020-09-18,8.80829
2020-09-19,5.69948
2020-09-20,6.21761
2020-09-21,12.60794
2020-09-22,15.19861
2020-09-23,12.08981
2020-09-24,10.88082
2020-09-25,8.46286
2020-09-26,4.66321
2020-09-27,5.69948
2020-09-28,8.11744
2020-09-29,6.21761
2020-09-30,1.20898
2020-10-01,3.62694
2020-10-02,3.79965
2020-10-03,4.66321
2020-10-04,7.25388
2020-10-05,9.32642
2020-10-06,8.63557
2020-10-07,6.73575
2020-10-08,8.80829
2020-10-09,5.18134
2020-10-10,6.39032
2020-10-11,5.18134
2020-10-12,7.94473
2020-10-13,11.05354
2020-10-14,7.94473
2020-10-15,10.01727
2020-10-16,8.981
2020-10-17,7.77202
2020-10-18,6.0449
2020-10-19,14.68048
2020-10-20,14.50777
2020-10-21,16.23488
2020-10-22,12.60794
2020-10-23,11.57167
2020-10-24,5.69948
2020-10-25,7.42659
2020-10-26,12.78065
2020-10-27,13.64421
2020-10-28,12.26252
2020-10-29,12.43523
2020-10-30,8.981
2020-10-31,5.00863
2020-11-01,6.90846
2020-11-02,10.70811
2020-11-03,6.56303
2020-11-04,11.57167
2020-11-05,7.94473
2020-11-06,7.42659
2020-11-07,4.4905
2020-11-08,2.41796
2020-11-09,5.87219
2020-11-10,7.42659
2020-11-11,5.69948
2020-11-12,7.25388
2020-11-13,6.56303
2020-11-14,3.1088
2020-11-15,4.83592
2020-11-16,7.25388
2020-11-17,8.80829
2020-11-18,8.11744
2020-11-19,6.90846
2020-11-20,6.21761
2020-11-21,3.97236
2020-11-22,3.97236
2020-11-23,7.77202
2020-11-24,7.94473
2020-11-25,9.67184
2020-11-26,5.69948
2020-11-27,7.42659
2020-11-28,2.93609
2020-11-29,5.18134
2020-11-30,3.79965
2020-12-01,8.981
2020-12-02,8.63557
2020-12-03,12.78065
2020-12-04,6.39032
2020-12-05,6.21761
2020-12-06,5.18134
2020-12-07,8.63557
2020-12-08,11.74438
2020-12-09,9.84455
2020-12-10,11.91709
2020-12-11,13.12607
2020-12-12,5.69948
2020-12-13,4.14507
2020-12-14,11.74438
2020-12-15,8.63557
2020-12-16,10.70811
2020-12-17,8.981
2020-12-18,9.67184
2020-12-19,5.00863
2020-12-20,3.28151
2020-12-21,5.87219
2020-12-22,7.08117
2020-12-23,4.66321
2020-12-24,3.97236
2020-12-25,3.1088
2020-12-26,3.62694
2020-12-27,3.1088
2020-12-28,5.52677
2020-12-29,4.4905
2020-12-30,6.73575
2020-12-31,3.97236
2021-01-01,2.41796
2021-01-02,3.45423
2021-01-03,2.76338
2021-01-04,7.42659
2021-01-05,5.87219
2021-01-06,9.84455
2021-01-07,6.56303
2021-01-08,4.14507
2021-01-09,3.1088
2021-01-10,2.76338
2021-01-11,6.56303
2021-01-12,5.87219
2021-01-13,5.35405
2021-01-14,5.52677
2021-01-15,7.5993
2021-01-16,2.76338
2021-01-17,3.97236
2021-01-18,6.90846
2021-01-19,8.63557
2021-01-20,8.981
2021-01-21,7.08117
2021-01-22,5.87219
2021-01-23,2.93609
2021-01-24,3.28151
2021-01-25,6.21761
2021-01-26,8.29015
2021-01-27,7.08117
2021-01-28,6.39032
2021-01-29,5.52677
2021-01-30,3.1088
2021-01-31,5.00863
2021-02-01,7.08117
2021-02-02,7.77202
2021-02-03,5.35405
2021-02-04,8.11744
2021-02-05,6.56303
2021-02-06,3.28151
2021-02-07,2.76338
2021-02-08,6.0449
2021-02-09,5.87219
2021-02-10,5.69948
2021-02-11,1.20898
2021-02-12,1.5544
2021-02-13,3.62694
2021-02-15,6.56303
2021-02-16,7.77202
2021-02-17,8.11744
2021-02-18,7.5993
2021-02-19,4.31778
2021-02-20,3.1088
2021-02-21,1.5544
2021-02-22,7.25388
2021-02-23,6.0449
2021-02-24,7.08117
2021-02-25,6.21761
2021-02-26,5.35405
2021-02-27,2.59067
2021-02-28,3.45423
2021-03-01,7.25388
2021-03-02,7.42659
2021-03-03,6.39032
2021-03-04,6.56303
2021-03-05,7.94473
2021-03-06,2.76338
2021-03-07,4.31778
2021-03-08,6.56303
2021-03-09,11.22625
2021-03-10,12.78065
2021-03-11,6.73575
2021-03-12,8.46286
2021-03-13,4.83592
2021-03-14,5.00863
2021-03-15,10.36269
2021-03-16,8.46286
2021-03-17,9.49913
2021-03-18,11.39896
2021-03-19,7.08117
2021-03-20,5.52677
2021-03-21,5.52677
2021-03-22,7.94473
2021-03-23,10.36269
2021-03-24,10.5354
2021-03-25,7.5993
2021-03-26,8.29015
2021-03-27,3.62694
2021-03-28,6.39032
2021-03-29,11.39896
2021-03-30,6.90846
2021-03-31,8.11744
2021-04-01,7.5993
2021-04-02,5.69948
2021-04-03,2.76338
2021-04-04,3.28151
2021-04-05,10.36269
2021-04-06,7.08117
2021-04-07,6.39032
2021-04-08,7.94473
2021-04-09,7.25388
2021-04-10,6.56303
2021-04-11,3.28151
2021-04-12,9.32642
2021-04-13,11.39896
2021-04-14,9.15371
2021-04-15,7.5993
2021-04-16,10.88082
2021-04-17,6.73575
2021-04-18,5.87219
2021-04-19,10.18998
2021-04-20,22.4525
2021-04-21,15.19861
2021-04-22,15.37132
2021-04-23,16.06217
2021-04-24,5.18134
2021-04-25,6.21761
2021-04-26,14.68048
2021-04-27,13.4715
2021-04-28,10.88082
2021-04-29,6.56303
2021-04-30,7.08117
2021-05-01,1.89982
2021-05-02,3.1088
2021-05-03,30.91537
2021-05-04,14.50777
2021-05-05,6.39032
2021-05-06,6.56303
2021-05-07,4.14507
2021-05-08,4.83592
2021-05-09,3.79965
2021-05-10,7.25388
2021-05-11,6.39032
2021-05-12,7.77202
2021-05-13,5.69948
2021-05-14,7.42659
2021-05-15,3.62694
2021-05-16,5.35405
2021-05-17,7.42659
2021-05-18,5.69948
2021-05-19,3.79965
2021-05-20,9.32642
2021-05-21,4.31778
2021-05-22,2.41796
2021-05-23,2.93609
2021-05-24,7.08117
2021-05-25,6.73575
2021-05-26,7.08117
2021-05-27,8.80829
2021-05-28,4.83592
2021-05-29,3.1088
2021-05-30,3.97236
2021-05-31,8.11744
2021-06-01,5.69948
2021-06-02,8.80829
2021-06-03,7.94473
2021-06-04,7.94473
2021-06-05,3.62694
2021-06-06,3.28151
2021-06-07,6.56303
2021-06-08,8.29015
2021-06-09,12.43523
2021-06-10,7.94473
2021-06-11,7.5993
2021-06-12,5.87219
2021-06-13,5.69948
2021-06-14,9.32642
2021-06-15,9.15371
2021-06-16,9.67184
2021-06-17,6.73575
2021-06-18,6.56303
2021-06-19,2.76338
2021-06-20,3.1088
2021-06-21,8.63557
2021-06-22,7.08117
2021-06-23,7.25388
2021-06-24,8.80829
2021-06-25,6.56303
2021-06-26,4.31778
2021-06-27,2.76338
2021-06-28,6.39032
2021-06-29,7.42659
2021-06-30,6.56303
2021-07-01,5.87219
2021-07-02,4.31778
2021-07-03,2.41796
2021-07-04,2.93609
2021-07-05,6.21761
2021-07-06,6.90846
2021-07-07,7.08117
2021-07-08,6.39032
2021-07-09,5.69948
2021-07-11,0.86355
2021-07-12,6.0449
2021-07-13,5.00863
2021-07-14,6.90846
2021-07-15,5.87219
2021-07-16,6.73575
2021-07-17,2.41796
2021-07-18,4.31778
2021-07-19,4.4905
2021-07-20,5.52677
2021-07-21,6.73575
2021-07-22,4.83592
2021-07-23,5.87219
2021-07-24,2.59067
2021-07-25,2.59067
2021-07-26,5.18134
2021-07-27,6.90846
2021-07-28,5.52677
2021-07-29,8.29015
2021-07-30,5.52677
2021-07-31,3.28151
2021-08-01,2.76338
2021-08-02,4.83592
2021-08-03,5.35405
2021-08-04,3.97236
2021-08-05,7.25388
2021-08-06,4.4905
2021-08-07,1.20898
2021-08-08,2.76338
2021-08-09,7.77202
2021-08-10,6.0449
2021-08-11,7.25388
2021-08-12,5.35405
2021-08-13,4.83592
2021-08-15,3.1088
2021-08-16,2.41796
2021-08-17,7.08117
2021-08-18,3.45423
2021-08-19,3.62694
2021-08-20,7.08117
2021-08-21,2.24525
2021-08-22,1.38169
2021-08-23,6.0449
2021-08-24,6.56303
2021-08-25,6.39032
2021-08-26,3.97236
2021-08-27,5.18134
2021-08-28,0.86355
2021-08-29,3.28151
2021-08-30,5.52677
2021-08-31,4.66321
2021-09-01,5.18134
2021-09-02,5.87219
2021-09-03,6.39032
2021-09-04,1.72711
2021-09-06,6.90846
2021-09-07,6.90846
2021-09-08,5.52677
2021-09-09,8.80829
2021-09-10,4.14507
2021-09-11,2.24525
2021-09-12,3.45423
2021-09-13,9.49913
2021-09-14,10.88082
2021-09-15,5.69948
2021-09-16,16.75302
2021-09-17,2.59067
2021-09-18,3.45423
2021-09-19,1.38169
2021-09-20,3.28151
2021-09-21,4.66321
2021-09-22,6.21761
2021-09-23,7.5993
2021-09-24,8.63557
2021-09-25,1.89982
2021-09-26,2.41796
2021-09-27,7.08117
2021-09-28,6.39032
2021-09-29,10.18998
2021-09-30,8.981
2021-10-01,6.0449
2021-10-02,4.66321
2021-10-03,3.62694
2021-10-04,4.66321
2021-10-05,9.15371
2021-10-06,9.67184
2021-10-07,11.05354
2021-10-08,5.18134
2021-10-09,5.87219
2021-10-10,5.52677
2021-10-11,7.5993
2021-10-12,7.5993
2021-10-13,6.0449
2021-10-14,12.60794
2021-10-15,5.35405
2021-10-16,6.21761
2021-10-17,5.35405
2021-10-18,10.70811
2021-10-19,10.88082
2021-10-20,14.68048
2021-10-21,13.29879
2021-10-22,9.49913
2021-10-23,4.14507
2021-10-24,6.21761
2021-10-25,13.29879
2021-10-26,9.67184
2021-10-27,10.36269
2021-10-28,7.94473
2021-10-29,4.14507
2021-10-30,2.07253
2021-10-31,5.18134
2021-11-01,6.39032
2021-11-02,8.46286
2021-11-03,6.73575
2021-11-04,7.42659
2021-11-05,5.87219
2021-11-06,2.76338
2021-11-07,2.76338
2021-11-08,6.73575
2021-11-09,6.90846
2021-11-10,5.87219
2021-11-11,9.84455
2021-11-12,6.56303
2021-11-13,0.86355
2021-11-14,3.1088
2021-11-15,7.94473
2021-11-16,9.15371
2021-11-17,7.08117
2021-11-18,4.14507
2021-11-19,7.94473
2021-11-20,3.79965
2021-11-21,4.31778
2021-11-22,4.83592
2021-11-23,5.52677
2021-11-24,6.21761
2021-11-25,7.08117
2021-11-26,6.0449
2021-11-27,1.72711
2021-11-28,1.20898
2021-11-29,6.0449
2021-11-30,4.4905
2021-12-01,5.18134
2021-12-02,6.0449
2021-12-03,6.73575
2021-12-04,2.76338
2021-12-05,2.41796
2021-12-06,6.56303
2021-12-07,8.29015
2021-12-08,6.39032
2021-12-09,8.63557
2021-12-10,3.28151
2021-12-11,2.24525
2021-12-12,4.4905
2021-12-13,6.90846
2021-12-14,7.08117
2021-12-15,4.4905
2021-12-16,5.52677
2021-12-17,6.21761
2021-12-18,1.38169
2021-12-19,2.41796
2021-12-20,6.90846
2021-12-21,7.08117
2021-12-22,8.29015
2021-12-23,6.90846
2021-12-24,3.97236
2021-12-26,1.03626
2021-12-27,5.18134
2021-12-28,4.14507
2021-12-29,5.52677
2021-12-30,6.21761
2021-12-31,3.45423
2022-01-01,1.5544
2022-01-02,1.72711
2022-01-03,4.4905
2022-01-04,6.39032
2022-01-05,6.73575
2022-01-06,5.00863
2022-01-07,3.79965
2022-01-08,1.72711
2022-01-09,1.89982
2022-01-10,6.21761
2022-01-11,5.69948
2022-01-12,7.5993
2022-01-13,5.18134
2022-01-14,4.66321
2022-01-15,4.66321
2022-01-16,2.76338
2022-01-17,6.0449
2022-01-18,6.73575
2022-01-19,5.69948
2022-01-20,9.32642
2022-01-21,6.39032
2022-01-22,3.62694
2022-01-23,4.14507
2022-01-24,6.90846
2022-01-25,8.981
2022-01-26,7.77202
2022-01-27,7.25388
2022-01-28,5.00863
2022-01-29,1.03626
2022-01-31,3.1088
2022-02-01,0.86355
2022-02-02,1.38169
2022-02-03,7.25388
2022-02-04,5.35405
2022-02-05,4.83592
2022-02-06,5.00863
2022-02-07,7.08117
2022-02-08,7.5993
2022-02-09,7.08117
2022-02-10,6.73575
2022-02-11,5.52677
2022-02-12,2.76338
2022-02-13,2.41796
2022-02-14,6.73575
2022-02-15,6.21761
2022-02-16,5.18134
2022-02-17,7.94473
2022-02-18,7.42659
2022-02-19,1.5544
2022-02-20,1.03626
2022-02-21,5.35405
2022-02-22,4.66321
2022-02-23,4.14507
2022-02-24,6.21761
2022-02-25,7.42659
2022-02-26,3.79965
2022-02-27,2.76338
2022-02-28,5.87219
2022-03-01,2.41796
2022-03-02,3.79965
2022-03-03,6.56303
2022-03-04,7.42659
2022-03-05,2.76338
2022-03-06,4.14507
2022-03-07,6.21761
2022-03-08,3.1088
2022-03-09,1.5544
2022-03-10,8.63557
2022-03-11,6.39032
2022-03-12,4.14507
2022-03-13,5.00863
2022-03-14,6.21761
2022-03-15,6.73575
2022-03-16,9.84455
2022-03-17,8.29015
2022-03-18,7.25388
2022-03-19,3.79965
2022-03-20,3.62694
2022-03-21,9.84455
2022-03-22,9.15371
2022-03-23,13.81692
2022-03-24,9.15371
2022-03-25,5.00863
2022-03-26,4.31778
2022-03-27,1.38169
2022-03-28,6.21761
2022-03-29,7.08117
2022-03-30,6.0449
2022-03-31,6.90846
2022-04-01,6.73575
2022-04-02,0.86355
2022-04-03,3.79965
2022-04-04,8.29015
2022-04-05,7.42659
2022-04-06,5.87219
2022-04-07,8.11744
2022-04-08,6.21761
2022-04-09,3.45423
2022-04-10,4.4905
2022-04-11,8.80829
2022-04-12,9.67184
2022-04-13,8.981
2022-04-14,7.94473
2022-04-15,10.18998
2022-04-16,7.08117
2022-04-17,6.90846
2022-04-18,11.22625
2022-04-19,10.36269
2022-04-20,13.64421
2022-04-21,15.71675
2022-04-22,5.87219
2022-04-23,4.31778
2022-04-24,4.14507
2022-04-25,8.63557
2022-04-26,11.74438
2022-04-27,8.80829
2022-04-28,7.25388
2022-04-29,5.00863
2022-04-30,1.03626
2022-05-01,2.93609
2022-05-02,7.94473
2022-05-03,6.0449
2022-05-04,5.87219
2022-05-05,3.28151
2022-05-06,5.69948
2022-05-07,3.62694
2022-05-08,3.79965
2022-05-09,9.67184
2022-05-10,8.11744
2022-05-11,6.21761
2022-05-12,7.08117
2022-05-13,5.00863
2022-05-14,3.45423
2022-05-15,2.07253
2022-05-16,9.49913
2022-05-17,10.36269
2022-05-18,12.43523
2022-05-19,7.77202
2022-05-20,7.42659
2022-05-21,2.93609
2022-05-22,4.14507
2022-05-23,6.73575
2022-05-24,9.32642
2022-05-25,10.5354
2022-05-26,9.67184
2022-05-27,4.4905
2022-05-28,2.76338
2022-05-29,2.93609
2022-05-30,8.11744
2022-05-31,6.21761
2022-06-01,4.14507
2022-06-02,7.5993
2022-06-03,7.08117
2022-06-04,3.62694
2022-06-05,2.93609
2022-06-06,6.0449
2022-06-07,9.15371
2022-06-08,9.84455
2022-06-09,12.95336
2022-06-10,7.25388
2022-06-11,3.97236
2022-06-12,5.18134
2022-06-13,7.94473
2022-06-14,10.70811
2022-06-15,9.32642
2022-06-16,8.29015
2022-06-17,6.21761
2022-06-18,2.24525
2022-06-19,1.89982
2022-06-20,6.90846
2022-06-21,7.08117
2022-06-22,9.15371
2022-06-23,6.39032
2022-06-24,8.29015
2022-06-25,1.20898
2022-06-26,1.5544
2022-06-27,5.69948
2022-06-28,7.42659
2022-06-29,6.56303
2022-06-30,6.39032
2022-07-01,5.87219
2022-07-02,4.14507
2022-07-03,1.38169
2022-07-04,7.77202
2022-07-05,12.60794
2022-07-06,10.01727
2022-07-07,10.36269
2022-07-08,7.42659
2022-07-09,2.76338
2022-07-10,3.62694
2022-07-11,8.80829
2022-07-12,8.981
2022-07-13,9.32642
2022-07-14,9.15371
2022-07-15,9.84455
2022-07-16,1.72711
2022-07-17,2.24525
2022-07-18,8.80829
2022-07-19,11.05354
2022-07-20,9.49913
2022-07-21,8.11744
2022-07-22,6.56303
2022-07-23,1.72711
2022-07-24,1.20898
2022-07-25,6.0449
2022-07-26,8.80829
2022-07-27,7.25388
2022-07-28,8.11744
2022-07-29,7.77202
2022-07-30,1.20898
2022-07-31,0.86355
2022-08-01,6.73575
2022-08-02,6.0449
2022-08-03,7.94473
2022-08-04,6.56303
2022-08-05,5.52677
2022-08-06,3.28151
2022-08-07,2.41796
2022-08-08,5.69948
2022-08-09,7.77202
2022-08-10,5.52677
2022-08-11,6.73575
2022-08-12,7.08117
2022-08-13,1.38169
2022-08-14,1.5544
2022-08-15,4.31778
2022-08-16,9.49913
2022-08-17,6.90846
2022-08-18,7.5993
2022-08-19,6.0449
2022-08-20,1.89982
2022-08-21,2.07253
2022-08-22,6.21761
2022-08-23,5.18134
2022-08-24,8.80829
2022-08-25,7.25388
2022-08-26,7.08117
2022-08-27,2.59067
2022-08-28,1.20898
2022-08-29,6.21761
2022-08-30,5.69948
2022-08-31,7.94473
2022-09-01,6.21761
2022-09-02,5.87219
2022-09-03,0.86355
2022-09-04,2.59067
2022-09-05,3.79965
2022-09-06,6.73575
2022-09-07,7.77202
2022-09-08,7.25388
2022-09-09,1.03626
2022-09-11,1.38169
2022-09-12,3.62694
2022-09-13,7.77202
2022-09-14,7.5993
2022-09-15,7.08117
2022-09-16,6.0449
2022-09-17,2.93609
2022-09-18,1.89982
2022-09-19,8.46286
2022-09-20,6.90846
2022-09-21,7.5993
2022-09-22,7.94473
2022-09-23,5.00863
2022-09-24,4.31778
2022-09-25,3.97236
2022-09-26,9.84455
2022-09-27,9.49913
2022-09-28,8.80829
2022-09-29,8.11744
2022-09-30,6.0449
2022-10-01,4.66321
2022-10-02,3.79965
2022-10-03,2.59067
2022-10-04,7.94473
2022-10-05,7.94473
2022-10-06,6.90846
2022-10-07,7.42659
2022-10-08,3.79965
2022-10-09,3.45423
2022-10-10,3.97236
2022-10-11,9.49913
2022-10-12,13.64421
2022-10-13,15.37132
2022-10-14,12.78065
2022-10-15,5.00863
2022-10-16,7.94473
2022-10-17,18.48013
2022-10-18,18.13471
2022-10-19,26.59758
2022-10-20,47.8411
2022-10-21,53.54058
2022-10-22,20.37996
2022-10-23,31.77892
2022-10-24,68.39378
2022-10-25,58.03108
2022-10-26,59.93091
2022-10-27,45.76856
2022-10-28,28.32469
2022-10-29,16.23488
2022-10-30,13.98963
2022-10-31,28.67012
2022-11-01,25.90673
2022-11-02,23.14335
2022-11-03,24.0069
2022-11-04,18.65284
2022-11-05,7.42659
2022-11-06,14.16234
2022-11-07,23.66148
2022-11-08,42.65975
2022-11-09,46.80483
2022-11-10,41.45077
2022-11-11,20.37996
2022-11-12,8.11744
2022-11-13,9.84455
2022-11-14,20.37996
2022-11-15,30.74265
2022-11-16,24.52504
2022-11-17,15.54404
2022-11-18,16.06217
2022-11-19,8.63557
2022-11-20,9.15371
2022-11-21,19.68911
2022-11-22,15.37132
2022-11-23,16.75302
2022-11-24,15.71675
2022-11-25,15.54404
2022-11-26,7.42659
2022-11-27,12.43523
2022-11-28,28.32469
2022-11-29,29.8791
2022-11-30,22.10708
2022-12-01,14.33506
2022-12-02,10.36269
2022-12-03,6.39032
2022-12-04,4.31778
2022-12-05,15.19861
2022-12-06,15.88946
2022-12-07,16.75302
2022-12-08,14.68048
2022-12-09,16.75302
2022-12-10,8.29015
2022-12-11,7.5993
2022-12-12,14.33506
2022-12-13,18.82556
2022-12-14,18.13471
2022-12-15,13.12607
2022-12-16,6.39032
2022-12-17,3.1088
2022-12-18,4.31778
2022-12-19,10.70811
2022-12-20,11.22625
2022-12-21,11.39896
2022-12-22,8.46286
2022-12-23,7.94473
2022-12-24,1.89982
2022-12-25,2.76338
2022-12-26,8.11744
2022-12-27,8.29015
2022-12-28,11.39896
2022-12-29,7.94473
2022-12-30,5.69948
2022-12-31,2.41796
2023-01-01,2.41796
2023-01-02,7.94473
2023-01-03,8.63557
2023-01-04,8.29015
2023-01-05,12.78065
2023-01-06,11.74438
2023-01-07,4.14507
2023-01-08,3.1088
2023-01-09,7.08117
2023-01-10,18.65284
2023-01-11,11.05354
2023-01-12,11.05354
2023-01-13,8.80829
2023-01-14,4.66321
2023-01-15,3.62694
2023-01-16,8.29015
2023-01-17,10.01727
2023-01-18,8.11744
2023-01-19,10.88082
2023-01-20,6.73575
2023-01-21,2.93609
2023-01-22,2.93609
2023-01-23,4.66321
2023-01-24,4.83592
2023-01-25,7.5993
2023-01-26,10.01727
2023-01-27,8.46286
2023-01-28,3.62694
2023-01-29,3.62694
2023-01-30,9.49913
2023-01-31,8.46286
2023-02-01,6.73575
2023-02-02,7.77202
2023-02-03,8.981
2023-02-04,3.45423
2023-02-05,3.28151
2023-02-06,10.5354
2023-02-07,9.15371
2023-02-08,8.11744
2023-02-09,7.5993
2023-02-10,5.52677
2023-02-11,3.45423
2023-02-12,3.62694
2023-02-13,7.25388
2023-02-14,8.46286
2023-02-15,9.84455
2023-02-16,7.42659
2023-02-17,7.08117
2023-02-18,1.03626
2023-02-19,2.41796
2023-02-20,9.32642
2023-02-21,6.73575
2023-02-22,8.46286
2023-02-23,7.42659
2023-02-24,6.73575
2023-02-25,2.76338
2023-02-26,3.79965
2023-02-27,8.46286
2023-02-28,5.87219
2023-03-01,2.41796
2023-03-02,7.08117
2023-03-03,6.39032
2023-03-04,2.24525
2023-03-05,3.62694
2023-03-06,8.63557
2023-03-07,9.49913
2023-03-08,8.46286
2023-03-09,9.15371
2023-03-10,5.69948
2023-03-11,4.66321
2023-03-12,2.93609
2023-03-13,10.36269
2023-03-14,8.63557
2023-03-15,9.15371
2023-03-16,10.36269
2023-03-17,7.77202
2023-03-18,3.45423
2023-03-19,4.66321
2023-03-20,9.32642
2023-03-21,11.05354
2023-03-22,10.36269
2023-03-23,11.39896
2023-03-24,5.00863
2023-03-25,2.41796
2023-03-26,4.14507
2023-03-27,10.88082
2023-03-28,12.43523
2023-03-29,8.981
2023-03-30,10.88082
2023-03-31,7.08117
2023-04-01,3.1088
2023-04-02,4.31778
2023-04-03,5.69948
2023-04-04,8.981
2023-04-05,9.15371
2023-04-06,13.4715
2023-04-07,9.84455
2023-04-08,2.41796
2023-04-09,5.00863
2023-04-10,11.05354
2023-04-11,9.15371
2023-04-12,6.56303
2023-04-13,8.46286
2023-04-14,8.46286
2023-04-15,5.18134
2023-04-16,5.87219
2023-04-17,10.18998
2023-04-18,10.36269
2023-04-19,11.22625
2023-04-20,12.60794
2023-04-21,9.84455
2023-04-22,7.94473
2023-04-23,6.56303
2023-04-24,7.42659
2023-04-25,8.11744
2023-04-26,10.01727
2023-04-27,8.80829
2023-04-28,4.4905
2023-04-29,2.93609
2023-04-30,1.03626
2023-05-01,2.76338
2023-05-02,7.08117
2023-05-03,7.25388
2023-05-04,7.25388
2023-05-05,1.5544
2023-05-06,2.76338
2023-05-07,1.38169
2023-05-08,5.00863
2023-05-09,6.39032
2023-05-10,7.5993
2023-05-11,5.18134
2023-05-12,2.76338
2023-05-13,0.86355
2023-05-14,4.31778
2023-05-15,16.23488
2023-05-16,12.78065
2023-05-17,8.46286
2023-05-18,8.46286
2023-05-19,5.69948
2023-05-20,1.03626
2023-05-21,3.79965
2023-05-22,8.981
2023-05-23,8.29015
2023-05-24,7.42659
2023-05-25,7.25388
2023-05-26,9.15371
2023-05-27,2.59067
2023-05-28,3.62694
2023-05-29,3.62694
2023-05-30,7.08117
2023-05-31,4.83592
2023-06-01,7.25388
2023-06-02,6.73575
2023-06-03,3.45423
2023-06-04,2.76338
2023-06-05,5.87219
2023-06-06,4.31778
