date,집값전망
2020-08-23,3.99868
2020-08-24,4.5231
2020-08-25,4.68698
2020-08-26,4.71976
2020-08-27,5.24418
2020-08-28,3.93313
2020-08-29,4.09701
2020-08-30,4.55588
2020-08-31,5.70304
2020-09-01,4.94919
2020-09-02,4.94919
2020-09-03,4.55588
2020-09-04,4.55588
2020-09-05,4.71976
2020-09-06,6.12913
2020-09-07,6.88298
2020-09-08,7.9646
2020-09-09,5.96525
2020-09-10,4.55588
2020-09-11,4.29367
2020-09-12,2.94985
2020-09-13,4.22812
2020-09-14,4.5231
2020-09-15,4.49033
2020-09-16,5.34251
2020-09-17,5.30973
2020-09-18,4.85086
2020-09-19,4.85086
2020-09-20,5.8997
2020-09-21,6.88298
2020-09-22,6.62078
2020-09-23,4.88364
2020-09-24,5.27695
2020-09-25,4.94919
2020-09-26,5.27695
2020-09-27,5.96525
2020-09-28,6.16191
2020-09-29,7.11242
2020-09-30,6.12913
2020-10-01,7.07964
2020-10-02,11.63552
2020-10-03,17.89577
2020-10-04,22.09111
2020-10-05,21.46837
2020-10-06,21.0095
2020-10-07,21.8289
2020-10-08,19.92789
2020-10-09,17.20747
2020-10-10,21.96001
2020-10-11,25.59816
2020-10-12,25.07374
2020-10-13,25.66371
2020-10-14,25.79482
2020-10-15,23.63159
2020-10-16,23.00884
2020-10-17,21.0095
2020-10-18,22.64831
2020-10-19,22.45165
2020-10-20,24.97541
2020-10-21,26.28646
2020-10-22,22.09111
2020-10-23,20.3212
2020-10-24,18.35463
2020-10-25,19.82956
2020-10-26,20.22287
2020-10-27,21.63225
2020-10-28,26.71255
2020-10-29,26.84365
2020-10-30,21.79613
2020-10-31,22.41887
2020-11-01,24.18879
2020-11-02,21.89446
2020-11-03,23.00884
2020-11-04,17.89577
2020-11-05,22.87774
2020-11-06,22.09111
2020-11-07,20.25565
2020-11-08,22.45165
2020-11-09,26.38479
2020-11-10,24.97541
2020-11-11,28.22025
2020-11-12,31.62897
2020-11-13,34.28384
2020-11-14,24.84431
2020-11-15,29.92461
2020-11-16,32.12061
2020-11-17,36.57817
2020-11-18,38.3153
2020-11-19,34.6116
2020-11-20,31.56342
2020-11-21,30.05571
2020-11-22,29.30186
2020-11-23,34.57882
2020-11-24,37.98754
2020-11-25,33.59554
2020-11-26,30.94067
2020-11-27,31.1701
2020-11-28,25.82759
2020-11-29,28.1547
2020-11-30,29.03965
2020-12-01,26.647
2020-12-02,26.15535
2020-12-03,25.9587
2020-12-04,23.79547
2020-12-05,23.66437
2020-12-06,29.5313
2020-12-07,28.87577
2020-12-08,25.66371
2020-12-09,29.10521
2020-12-10,31.8584
2020-12-11,28.77745
2020-12-12,26.22091
2020-12-13,27.99082
2020-12-14,30.94067
2020-12-15,25.36873
2020-12-16,23.72992
2020-12-17,26.97476
2020-12-18,24.90986
2020-12-19,22.68108
2020-12-20,23.92658
2020-12-21,22.74664
2020-12-22,24.38544
2020-12-23,21.92723
2020-12-24,19.79678
2020-12-25,22.54998
2020-12-26,23.66437
2020-12-27,30.25237
2020-12-28,27.63028
2020-12-29,35.95542
2020-12-30,26.61422
2020-12-31,24.68043
2021-01-01,24.94264
2021-01-02,27.13864
2021-01-03,27.49918
2021-01-04,27.40085
2021-01-05,27.53195
2021-01-06,24.48377
2021-01-07,25.17207
2021-01-08,24.09046
2021-01-09,24.0249
2021-01-10,26.02425
2021-01-11,33.46443
2021-01-12,33.75942
2021-01-13,32.64503
2021-01-14,29.89183
2021-01-15,30.61291
2021-01-16,26.15535
2021-01-17,31.46509
2021-01-18,30.28515
2021-01-19,31.92395
2021-01-20,30.94067
2021-01-21,32.5467
2021-01-22,30.18682
2021-01-23,26.90921
2021-01-24,30.80957
2021-01-25,31.79285
2021-01-26,32.48115
2021-01-27,35.10324
2021-01-28,36.02097
2021-01-29,26.31923
2021-01-30,29.20353
2021-01-31,36.47984
2021-02-01,35.52933
2021-02-02,32.97279
2021-02-03,35.75876
2021-02-04,44.83775
2021-02-05,40.08521
2021-02-06,31.49786
2021-02-07,36.57817
2021-02-08,34.44772
2021-02-09,29.23631
2021-02-10,28.71189
2021-02-11,23.56604
2021-02-12,27.10586
2021-02-13,34.57882
2021-02-14,36.77482
2021-02-15,38.47918
2021-02-16,37.82366
2021-02-17,37.10258
2021-02-18,33.30055
2021-02-19,34.93936
2021-02-20,32.64503
2021-02-21,37.13536
2021-02-22,38.70862
2021-02-23,42.74008
2021-02-24,37.03703
2021-02-25,36.61094
2021-02-26,29.62962
2021-02-27,29.17076
2021-02-28,30.77679
2021-03-01,36.28318
2021-03-02,32.12061
2021-03-03,30.2196
2021-03-04,30.08849
2021-03-05,25.79482
2021-03-06,25.79482
2021-03-07,30.74401
2021-03-08,33.56276
2021-03-09,33.66109
2021-03-10,31.69452
2021-03-11,32.94001
2021-03-12,27.95804
2021-03-13,29.10521
2021-03-14,34.70993
2021-03-15,35.82431
2021-03-16,32.80891
2021-03-17,35.66043
2021-03-18,32.25172
2021-03-19,26.7781
2021-03-20,29.10521
2021-03-21,40.54408
2021-03-22,41.65847
2021-03-23,37.52867
2021-03-24,37.00426
2021-03-25,31.79285
2021-03-26,34.28384
2021-03-27,30.87512
2021-03-28,36.1193
2021-03-29,39.65912
2021-03-30,32.97279
2021-03-31,29.82628
2021-04-01,29.10521
2021-04-02,25.49983
2021-04-03,25.2704
2021-04-04,30.77679
2021-04-05,33.20222
2021-04-06,32.4156
2021-04-07,33.13667
2021-04-08,40.5113
2021-04-09,31.43231
2021-04-10,31.89118
2021-04-11,31.89118
2021-04-12,33.43166
2021-04-13,29.56407
2021-04-14,27.40085
2021-04-15,25.69649
2021-04-16,26.87643
2021-04-17,25.76204
2021-04-18,26.05703
2021-04-19,29.13798
2021-04-20,27.56473
2021-04-21,27.00753
2021-04-22,25.33595
2021-04-23,24.05768
2021-04-24,22.58275
2021-04-25,26.18813
2021-04-26,26.54867
2021-04-27,27.99082
2021-04-28,25.66371
2021-04-29,22.12389
2021-04-30,24.09046
2021-05-01,21.17338
2021-05-02,20.8784
2021-05-03,25.23762
2021-05-04,22.35332
2021-05-05,19.73123
2021-05-06,19.99344
2021-05-07,19.60013
2021-05-08,19.73123
2021-05-09,24.31989
2021-05-10,25.99147
2021-05-11,25.07374
2021-05-12,23.59882
2021-05-13,25.2704
2021-05-14,29.36742
2021-05-15,31.7273
2021-05-16,29.36742
2021-05-17,30.54736
2021-05-18,28.05637
2021-05-19,26.41756
2021-05-20,29.20353
2021-05-21,25.36873
2021-05-22,22.84496
2021-05-23,23.69714
2021-05-24,32.48115
2021-05-25,31.59619
2021-05-26,30.12127
2021-05-27,28.12192
2021-05-28,23.59882
2021-05-29,22.48443
2021-05-30,24.05768
2021-05-31,31.30121
2021-06-01,29.62962
2021-06-02,29.20353
2021-06-03,29.72795
2021-06-04,26.67977
2021-06-05,24.51655
2021-06-06,27.04031
2021-06-07,31.07177
2021-06-08,24.84431
2021-06-09,27.30252
2021-06-10,25.76204
2021-06-11,24.0249
2021-06-12,21.27171
2021-06-13,23.33661
2021-06-14,26.67977
2021-06-15,27.13864
2021-06-16,24.97541
2021-06-17,24.77876
2021-06-18,22.5172
2021-06-19,21.50114
2021-06-20,25.33595
2021-06-21,30.2196
2021-06-22,41.7568
2021-06-23,40.80629
2021-06-24,31.95673
2021-06-25,26.41756
2021-06-26,25.79482
2021-06-27,25.10652
2021-06-28,28.87577
2021-06-29,26.61422
2021-06-30,31.039
2021-07-01,26.94198
2021-07-02,25.59816
2021-07-03,25.76204
2021-07-04,30.74401
2021-07-05,31.62897
2021-07-06,31.66175
2021-07-07,29.20353
2021-07-08,26.90921
2021-07-09,20.78007
2021-07-10,20.64896
2021-07-11,31.82563
2021-07-12,31.26843
2021-07-13,28.90855
2021-07-14,27.56473
2021-07-15,25.56538
2021-07-16,23.40216
2021-07-17,24.77876
2021-07-18,30.15404
2021-07-19,31.79285
2021-07-20,39.23303
2021-07-21,34.21828
2021-07-22,31.82563
2021-07-23,27.4664
2021-07-24,25.76204
2021-07-25,27.66306
2021-07-26,27.92527
2021-07-27,27.13864
2021-07-28,43.3956
2021-07-29,40.57686
2021-07-30,29.59685
2021-07-31,25.89314
2021-08-01,30.2196
2021-08-02,27.89249
2021-08-03,27.76138
2021-08-04,26.35201
2021-08-05,29.13798
2021-08-06,27.26974
2021-08-07,23.56604
2021-08-08,27.63028
2021-08-09,29.10521
2021-08-10,32.51392
2021-08-11,28.08915
2021-08-12,33.03834
2021-08-13,30.02294
2021-08-14,26.71255
2021-08-15,32.87446
2021-08-16,42.11733
2021-08-17,37.75811
2021-08-18,39.52802
2021-08-19,38.93805
2021-08-20,49.45919
2021-08-21,41.26515
2021-08-22,47.29596
2021-08-23,49.55752
2021-08-24,43.49393
2021-08-25,39.85578
2021-08-26,44.0839
2021-08-27,38.51196
2021-08-28,33.62831
2021-08-29,37.82366
2021-08-30,43.69059
2021-08-31,36.15208
2021-09-01,37.52867
2021-09-02,36.84038
2021-09-03,34.08718
2021-09-04,30.97345
2021-09-05,35.00491
2021-09-06,36.47984
2021-09-07,35.10324
2021-09-08,32.64503
2021-09-09,34.18551
2021-09-10,32.02228
2021-09-11,26.71255
2021-09-12,35.92264
2021-09-13,34.18551
2021-09-14,30.25237
2021-09-15,32.35004
2021-09-16,28.843
2021-09-17,26.18813
2021-09-18,24.84431
2021-09-19,25.20485
2021-09-20,26.94198
2021-09-21,34.7427
2021-09-22,40.80629
2021-09-23,40.44575
2021-09-24,34.11996
2021-09-25,32.87446
2021-09-26,36.70927
2021-09-27,42.37954
2021-09-28,41.98623
2021-09-29,43.23172
2021-09-30,38.02032
2021-10-01,37.75811
2021-10-02,39.10193
2021-10-03,35.85709
2021-10-04,44.21501
2021-10-05,42.93674
2021-10-06,43.23172
2021-10-07,38.21697
2021-10-08,33.07112
2021-10-09,31.59619
2021-10-10,33.56276
2021-10-11,40.47853
2021-10-12,38.15142
2021-10-13,45.91937
2021-10-14,46.24713
2021-10-15,40.47853
2021-10-16,34.15273
2021-10-17,37.79088
2021-10-18,45.85381
2021-10-19,42.80563
2021-10-20,39.79023
2021-10-21,39.65912
2021-10-22,34.67715
2021-10-23,29.56407
2021-10-24,35.95542
2021-10-25,36.57817
2021-10-26,39.23303
2021-10-27,36.90593
2021-10-28,33.79219
2021-10-29,29.59685
2021-10-30,29.49852
2021-10-31,35.36545
2021-11-01,36.08652
2021-11-02,41.46181
2021-11-03,35.26712
2021-11-04,33.79219
2021-11-05,31.92395
2021-11-06,26.58144
2021-11-07,31.76007
2021-11-08,34.84103
2021-11-09,34.18551
2021-11-10,35.82431
2021-11-11,35.03769
2021-11-12,31.00622
2021-11-13,27.5975
2021-11-14,32.77613
2021-11-15,37.56145
2021-11-16,35.69321
2021-11-17,30.08849
2021-11-18,29.17076
2021-11-19,28.54801
2021-11-20,23.69714
2021-11-21,28.22025
2021-11-22,29.59685
2021-11-23,27.92527
2021-11-24,28.71189
2021-11-25,31.79285
2021-11-26,29.6624
2021-11-27,26.41756
2021-11-28,26.97476
2021-11-29,33.82497
2021-11-30,31.13733
2021-12-01,28.31858
2021-12-02,26.18813
2021-12-03,26.15535
2021-12-04,24.38544
2021-12-05,28.48246
2021-12-06,38.34808
2021-12-07,34.15273
2021-12-08,37.95476
2021-12-09,35.52933
2021-12-10,28.74467
2021-12-11,27.76138
2021-12-12,33.33333
2021-12-13,30.80957
2021-12-14,28.51524
2021-12-15,36.15208
2021-12-16,28.2858
2021-12-17,36.15208
2021-12-18,29.00688
2021-12-19,32.61225
2021-12-20,43.88725
2021-12-21,30.2196
2021-12-22,28.18747
2021-12-23,28.2858
2021-12-24,27.00753
2021-12-25,23.7627
2021-12-26,27.43362
2021-12-27,32.87446
2021-12-28,29.07243
2021-12-29,25.63094
2021-12-30,27.00753
2021-12-31,23.36938
2022-01-01,22.18944
2022-01-02,29.10521
2022-01-03,30.25237
2022-01-04,31.8584
2022-01-05,32.5467
2022-01-06,29.00688
2022-01-07,25.23762
2022-01-08,24.09046
2022-01-09,29.30186
2022-01-10,29.79351
2022-01-11,25.49983
2022-01-12,26.87643
2022-01-13,26.38479
2022-01-14,25.72926
2022-01-15,24.09046
2022-01-16,25.66371
2022-01-17,28.87577
2022-01-18,27.49918
2022-01-19,26.48312
2022-01-20,25.49983
2022-01-21,24.41822
2022-01-22,24.64765
2022-01-23,28.94133
2022-01-24,33.9233
2022-01-25,28.9741
2022-01-26,29.10521
2022-01-27,29.07243
2022-01-28,21.20616
2022-01-29,19.43625
2022-01-30,18.55129
2022-01-31,19.89511
2022-02-01,23.66437
2022-02-02,25.07374
2022-02-03,29.03965
2022-02-04,27.04031
2022-02-05,23.69714
2022-02-06,29.40019
2022-02-07,28.2858
2022-02-08,25.59816
2022-02-09,23.66437
2022-02-10,24.7132
2022-02-11,27.23697
2022-02-12,22.12389
2022-02-13,25.46705
2022-02-14,27.43362
2022-02-15,26.28646
2022-02-16,25.9587
2022-02-17,23.40216
2022-02-18,22.97607
2022-02-19,20.8784
2022-02-20,23.79547
2022-02-21,23.56604
2022-02-22,25.4015
2022-02-23,24.09046
2022-02-24,25.53261
2022-02-25,19.79678
2022-02-26,18.61684
2022-02-27,20.15732
2022-02-28,22.02556
2022-03-01,22.05834
2022-03-02,23.72992
2022-03-03,24.84431
2022-03-04,21.33726
2022-03-05,17.83021
2022-03-06,21.46837
2022-03-07,25.13929
2022-03-08,23.10717
2022-03-09,24.51655
2022-03-10,100.0
2022-03-11,51.19632
2022-03-12,42.51065
2022-03-13,46.08325
2022-03-14,52.93346
2022-03-15,41.0685
2022-03-16,36.87315
2022-03-17,37.627
2022-03-18,32.57948
2022-03-19,29.76073
2022-03-20,28.48246
2022-03-21,31.33398
2022-03-22,31.53064
2022-03-23,35.72599
2022-03-24,27.36807
2022-03-25,25.30317
2022-03-26,25.46705
2022-03-27,28.54801
2022-03-28,33.26778
2022-03-29,32.38282
2022-03-30,33.26778
2022-03-31,28.2858
2022-04-01,24.90986
2022-04-02,22.91052
2022-04-03,24.41822
2022-04-04,30.54736
2022-04-05,27.36807
2022-04-06,26.71255
2022-04-07,28.1547
2022-04-08,20.45231
2022-04-09,19.82956
2022-04-10,27.36807
2022-04-11,35.39823
2022-04-12,26.71255
2022-04-13,25.04097
2022-04-14,25.13929
2022-04-15,25.4015
2022-04-16,19.66568
2022-04-17,24.05768
2022-04-18,30.51458
2022-04-19,26.97476
2022-04-20,26.647
2022-04-21,23.56604
2022-04-22,22.64831
2022-04-23,22.3861
2022-04-24,28.58079
2022-04-25,32.38282
2022-04-26,33.00557
2022-04-27,34.25106
2022-04-28,29.92461
2022-04-29,21.73058
2022-04-30,20.25565
2022-05-01,22.97607
2022-05-02,27.07309
2022-05-03,25.76204
2022-05-04,24.0249
2022-05-05,24.64765
2022-05-06,26.15535
2022-05-07,20.71451
2022-05-08,25.23762
2022-05-09,34.21828
2022-05-10,33.66109
2022-05-11,33.52999
2022-05-12,31.23566
2022-05-13,26.02425
2022-05-14,20.71451
2022-05-15,23.43493
2022-05-16,28.67912
2022-05-17,28.38413
2022-05-18,27.85971
2022-05-19,27.76138
2022-05-20,21.33726
2022-05-21,18.84627
2022-05-22,23.56604
2022-05-23,28.2858
2022-05-24,27.69583
2022-05-25,22.94329
2022-05-26,27.63028
2022-05-27,28.64634
2022-05-28,21.79613
2022-05-29,31.039
2022-05-30,33.13667
2022-05-31,28.31858
2022-06-01,27.99082
2022-06-02,28.71189
2022-06-03,25.66371
2022-06-04,22.54998
2022-06-05,23.17273
2022-06-06,30.71124
2022-06-07,34.18551
2022-06-08,29.00688
2022-06-09,30.3507
2022-06-10,28.74467
2022-06-11,26.22091
2022-06-12,34.90658
2022-06-13,38.80694
2022-06-14,38.80694
2022-06-15,34.34939
2022-06-16,40.31465
2022-06-17,39.823
2022-06-18,29.95739
2022-06-19,34.80825
2022-06-20,44.80498
2022-06-21,36.05375
2022-06-22,32.5467
2022-06-23,29.82628
2022-06-24,22.74664
2022-06-25,21.50114
2022-06-26,25.23762
2022-06-27,25.00819
2022-06-28,25.13929
2022-06-29,22.25499
2022-06-30,23.66437
2022-07-01,20.15732
2022-07-02,19.69845
2022-07-03,21.30449
2022-07-04,28.2858
2022-07-05,27.30252
2022-07-06,25.66371
2022-07-07,25.63094
2022-07-08,25.43428
2022-07-09,22.87774
2022-07-10,25.33595
2022-07-11,30.41625
2022-07-12,26.90921
2022-07-13,32.25172
2022-07-14,29.26909
2022-07-15,27.10586
2022-07-16,23.63159
2022-07-17,23.53326
2022-07-18,26.84365
2022-07-19,27.00753
2022-07-20,27.20419
2022-07-21,23.53326
2022-07-22,26.54867
2022-07-23,19.60013
2022-07-24,23.10717
2022-07-25,25.00819
2022-07-26,22.77941
2022-07-27,24.61488
2022-07-28,24.15601
2022-07-29,22.77941
2022-07-30,15.83087
2022-07-31,16.51917
2022-08-01,20.84562
2022-08-02,18.71517
2022-08-03,22.32055
2022-08-04,17.69911
2022-08-05,18.97738
2022-08-06,18.42019
2022-08-07,19.56735
2022-08-08,20.55063
2022-08-09,17.40412
2022-08-10,16.87971
2022-08-11,16.71583
2022-08-12,17.89577
2022-08-13,18.05965
2022-08-14,18.05965
2022-08-15,21.8289
2022-08-16,24.38544
2022-08-17,23.23828
2022-08-18,21.8289
2022-08-19,21.96001
2022-08-20,15.69977
2022-08-21,20.81284
2022-08-22,25.72926
2022-08-23,22.35332
2022-08-24,22.45165
2022-08-25,25.43428
2022-08-26,23.30383
2022-08-27,19.66568
2022-08-28,21.23893
2022-08-29,27.13864
2022-08-30,23.43493
2022-08-31,21.92723
2022-09-01,19.56735
2022-09-02,17.76466
2022-09-03,17.50245
2022-09-04,17.79744
2022-09-05,18.87905
2022-09-06,15.43756
2022-09-07,18.02687
2022-09-08,15.9292
2022-09-09,12.71714
2022-09-10,12.02884
2022-09-11,16.91248
2022-09-12,21.10783
2022-09-13,22.18944
2022-09-14,22.54998
2022-09-15,23.17273
2022-09-16,20.61619
2022-09-17,16.45362
2022-09-18,19.69845
2022-09-19,22.58275
2022-09-20,20.35398
2022-09-21,23.0744
2022-09-22,23.99213
2022-09-23,20.12454
2022-09-24,18.45296
2022-09-25,18.38741
2022-09-26,22.45165
2022-09-27,22.91052
2022-09-28,22.54998
2022-09-29,20.74729
2022-09-30,16.15863
2022-10-01,14.02818
2022-10-02,15.69977
2022-10-03,21.23893
2022-10-04,17.73189
2022-10-05,17.73189
2022-10-06,17.63356
2022-10-07,16.0603
2022-10-08,12.78269
2022-10-09,15.33923
2022-10-10,16.51917
2022-10-11,18.19075
2022-10-12,19.92789
2022-10-13,19.27236
2022-10-14,17.07636
2022-10-15,16.71583
2022-10-16,18.28908
2022-10-17,21.8289
2022-10-18,19.27236
2022-10-19,17.96132
2022-10-20,18.55129
2022-10-21,16.6175
2022-10-22,14.06096
2022-10-23,14.25762
2022-10-24,19.01016
2022-10-25,16.51917
2022-10-26,17.3058
2022-10-27,16.28974
2022-10-28,15.76532
2022-10-29,13.92985
2022-10-30,11.24221
2022-10-31,16.42084
2022-11-01,14.94591
2022-11-02,17.76466
2022-11-03,14.58538
2022-11-04,13.11045
2022-11-05,12.12717
2022-11-06,13.96263
2022-11-07,17.86299
2022-11-08,17.04359
2022-11-09,16.28974
2022-11-10,17.07636
2022-11-11,15.47033
2022-11-12,13.70042
2022-11-13,15.2409
2022-11-14,17.53523
2022-11-15,18.35463
2022-11-16,19.69845
2022-11-17,16.02753
2022-11-18,15.1098
2022-11-19,13.07767
2022-11-20,13.63487
2022-11-21,17.01081
2022-11-22,17.10914
2022-11-23,17.04359
2022-11-24,13.8643
2022-11-25,14.12651
2022-11-26,11.47164
2022-11-27,13.60209
2022-11-28,15.53588
2022-11-29,14.12651
2022-11-30,12.91379
2022-12-01,12.78269
2022-12-02,10.98
2022-12-03,8.58734
2022-12-04,11.01278
2022-12-05,15.43756
2022-12-06,14.12651
2022-12-07,14.65093
2022-12-08,13.50376
2022-12-09,13.40544
2022-12-10,11.63552
2022-12-11,15.60144
2022-12-12,17.37135
2022-12-13,15.60144
2022-12-14,16.45362
2022-12-15,15.43756
2022-12-16,21.56669
2022-12-17,15.33923
2022-12-18,15.56866
2022-12-19,17.76466
2022-12-20,16.71583
2022-12-21,14.84759
2022-12-22,15.89642
2022-12-23,13.79875
2022-12-24,11.50442
2022-12-25,13.76597
2022-12-26,15.372
2022-12-27,17.04359
2022-12-28,15.04424
2022-12-29,14.12651
2022-12-30,12.58603
2022-12-31,9.63618
2023-01-01,12.88102
2023-01-02,17.3058
2023-01-03,18.87905
2023-01-04,18.38741
2023-01-05,18.38741
2023-01-06,17.63356
2023-01-07,17.3058
2023-01-08,19.69845
2023-01-09,18.97738
2023-01-10,19.56735
2023-01-11,20.61619
2023-01-12,19.79678
2023-01-13,17.96132
2023-01-14,15.73254
2023-01-15,16.42084
2023-01-16,20.48508
2023-01-17,19.82956
2023-01-18,17.83021
2023-01-19,17.96132
2023-01-20,14.71648
2023-01-21,13.89708
2023-01-22,14.68371
2023-01-23,14.29039
2023-01-24,16.78138
2023-01-25,20.09177
2023-01-26,21.30449
2023-01-27,18.61684
2023-01-28,17.3058
2023-01-29,17.9941
2023-01-30,22.54998
2023-01-31,21.56669
2023-02-01,23.00884
2023-02-02,24.31989
2023-02-03,20.58341
2023-02-04,20.35398
2023-02-05,22.81219
2023-02-06,28.2858
2023-02-07,25.56538
2023-02-08,24.81153
2023-02-09,23.86102
2023-02-10,19.40347
2023-02-11,21.33726
2023-02-12,24.18879
2023-02-13,27.95804
2023-02-14,24.09046
2023-02-15,23.63159
2023-02-16,23.36938
2023-02-17,21.1406
2023-02-18,18.35463
2023-02-19,19.96066
2023-02-20,22.05834
2023-02-21,21.79613
2023-02-22,21.99278
2023-02-23,24.12323
2023-02-24,19.04293
2023-02-25,17.60078
2023-02-26,18.15798
2023-02-27,20.71451
2023-02-28,19.30514
2023-03-01,19.01016
2023-03-02,18.55129
2023-03-03,18.22353
2023-03-04,17.3058
2023-03-05,20.45231
2023-03-06,21.73058
2023-03-07,20.3212
2023-03-08,21.17338
2023-03-09,25.00819
2023-03-10,19.46902
2023-03-11,14.09373
2023-03-12,15.63421
2023-03-13,21.23893
2023-03-14,22.05834
2023-03-15,20.48508
2023-03-16,22.94329
2023-03-17,23.36938
2023-03-18,17.07636
2023-03-19,22.05834
2023-03-20,24.35267
2023-03-21,23.04162
2023-03-22,23.82825
2023-03-23,22.81219
2023-03-24,21.33726
2023-03-25,18.45296
2023-03-26,18.78072
2023-03-27,24.35267
2023-03-28,24.22156
2023-03-29,23.2055
2023-03-30,20.3212
2023-03-31,20.28843
2023-04-01,16.02753
2023-04-02,20.12454
2023-04-03,24.54932
2023-04-04,20.51786
2023-04-05,23.72992
2023-04-06,20.48508
2023-04-07,19.86234
2023-04-08,17.14192
2023-04-09,19.76401
2023-04-10,24.74598
2023-04-11,22.12389
2023-04-12,21.63225
2023-04-13,19.66568
2023-04-14,19.01016
2023-04-15,16.38806
2023-04-16,18.28908
2023-04-17,22.12389
2023-04-18,21.37004
2023-04-19,20.74729
2023-04-20,20.55063
2023-04-21,21.1406
2023-04-22,16.97803
2023-04-23,18.38741
2023-04-24,22.97607
2023-04-25,23.23828
2023-04-26,20.28843
2023-04-27,20.15732
2023-04-28,18.8135
2023-04-29,18.74795
2023-04-30,19.14126
2023-05-01,20.74729
2023-05-02,21.59947
2023-05-03,21.04228
2023-05-04,18.64962
2023-05-05,19.96066
2023-05-06,20.02622
2023-05-07,29.26909
2023-05-08,24.94264
2023-05-09,25.49983
2023-05-10,21.59947
2023-05-11,22.68108
2023-05-12,20.8784
2023-05-13,18.19075
2023-05-14,20.97672
2023-05-15,23.99213
2023-05-16,24.31989
2023-05-17,21.73058
2023-05-18,22.74664
2023-05-19,20.61619
2023-05-20,15.89642
2023-05-21,19.82956
2023-05-22,23.33661
2023-05-23,23.59882
2023-05-24,25.4015
2023-05-25,21.96001
2023-05-26,19.43625
2023-05-27,15.372
2023-05-28,17.4369
2023-05-29,20.81284
