date,주택매매
2020-11-25,60.65573
2020-11-26,53.65126
2020-11-27,54.24739
2020-11-28,55.88673
2020-11-29,61.25186
2020-11-30,58.56929
2020-12-01,52.45901
2020-12-02,57.07898
2020-12-03,56.63189
2020-12-04,47.69001
2020-12-05,56.92995
2020-12-06,63.48733
2020-12-07,59.31445
2020-12-08,58.56929
2020-12-09,55.7377
2020-12-10,56.92995
2020-12-11,56.33383
2020-12-12,56.18479
2020-12-13,60.20864
2020-12-14,60.5067
2020-12-15,56.92995
2020-12-16,55.58867
2020-12-17,58.56929
2020-12-18,53.20417
2020-12-19,49.62742
2020-12-20,55.43964
2020-12-21,53.94932
2020-12-22,60.35767
2020-12-23,50.5216
2020-12-24,51.71385
2020-12-25,49.77645
2020-12-26,66.61698
2020-12-27,67.95827
2020-12-28,62.74217
2020-12-29,64.67958
2020-12-30,61.84798
2020-12-31,47.09388
2021-01-01,58.27123
2021-01-02,70.34277
2021-01-03,73.02533
2021-01-04,68.25633
2021-01-05,64.82861
2021-01-06,65.57377
2021-01-07,62.8912
2021-01-08,52.45901
2021-01-09,67.06408
2021-01-10,74.96274
2021-01-11,80.4769
2021-01-12,75.55886
2021-01-13,78.68852
2021-01-14,66.02086
2021-01-15,61.10283
2021-01-16,69.74664
2021-01-17,77.94336
2021-01-18,67.21311
2021-01-19,73.62146
2021-01-20,82.71236
2021-01-21,69.74664
2021-01-22,76.60208
2021-01-23,74.66467
2021-01-24,97.46646
2021-01-25,86.73621
2021-01-26,91.80327
2021-01-27,83.30849
2021-01-28,74.81371
2021-01-29,67.51117
2021-01-30,79.88077
2021-01-31,74.96274
2021-02-01,80.77496
2021-02-02,74.06855
2021-02-03,61.99701
2021-02-04,73.62146
2021-02-05,62.29508
2021-02-06,73.77049
2021-02-07,81.22205
2021-02-08,69.00149
2021-02-09,61.99701
2021-02-10,54.39642
2021-02-11,52.16095
2021-02-12,63.04023
2021-02-13,87.6304
2021-02-14,100.0
2021-02-15,88.82265
2021-02-16,80.0298
2021-02-17,71.23695
2021-02-18,73.91952
2021-02-19,59.91058
2021-02-20,66.91505
2021-02-21,82.8614
2021-02-22,78.09239
2021-02-23,72.8763
2021-02-24,61.40089
2021-02-25,70.93889
2021-02-26,59.31445
2021-02-27,66.61698
2021-02-28,73.77049
2021-03-01,88.22652
2021-03-02,65.57377
2021-03-03,70.0447
2021-03-04,61.25186
2021-03-05,57.22801
2021-03-06,66.91505
2021-03-07,76.60208
2021-03-08,76.15499
2021-03-09,70.4918
2021-03-10,64.23248
2021-03-11,68.25633
2021-03-12,63.04023
2021-03-13,71.68405
2021-03-14,87.48137
2021-03-15,82.56333
2021-03-16,67.95827
2021-03-17,70.34277
2021-03-18,65.57377
2021-03-19,56.63189
2021-03-20,76.45305
2021-03-21,89.86587
2021-03-22,77.79433
2021-03-23,70.34277
2021-03-24,69.15052
2021-03-25,75.40983
2021-03-26,62.74217
2021-03-27,74.81371
2021-03-28,84.20268
2021-03-29,82.8614
2021-03-30,71.38599
2021-03-31,63.93442
2021-04-01,66.46795
2021-04-02,64.53055
2021-04-03,78.24143
2021-04-04,88.67362
2021-04-05,83.15946
2021-04-06,79.43368
2021-04-07,71.38599
2021-04-08,61.40089
2021-04-09,65.7228
2021-04-10,70.34277
2021-04-11,68.70342
2021-04-12,79.73174
2021-04-13,62.29508
2021-04-14,66.61698
2021-04-15,67.06408
2021-04-16,63.04023
2021-04-17,70.64083
2021-04-18,69.29955
2021-04-19,81.52011
2021-04-20,66.16989
2021-04-21,63.04023
2021-04-22,59.46348
2021-04-23,57.97317
2021-04-24,63.18926
2021-04-25,71.53502
2021-04-26,63.63636
2021-04-27,61.25186
2021-04-28,52.16095
2021-04-29,64.97764
2021-04-30,57.07898
2021-05-01,62.8912
2021-05-02,78.09239
2021-05-03,69.89567
2021-05-04,63.48733
2021-05-05,71.38599
2021-05-06,65.57377
2021-05-07,59.01639
2021-05-08,58.86736
2021-05-09,83.90461
2021-05-10,73.17436
2021-05-11,50.81967
2021-05-12,63.63636
2021-05-13,69.89567
2021-05-14,53.94932
2021-05-15,56.78092
2021-05-16,73.77049
2021-05-17,74.96274
2021-05-18,66.61698
2021-05-19,63.48733
2021-05-20,68.85245
2021-05-21,59.76154
2021-05-22,73.62146
2021-05-23,67.36214
2021-05-24,74.21758
2021-05-25,64.23248
2021-05-26,57.22801
2021-05-27,58.71833
2021-05-28,61.25186
2021-05-29,64.38152
2021-05-30,69.29955
2021-05-31,74.96274
2021-06-01,64.53055
2021-06-02,58.56929
2021-06-03,56.78092
2021-06-04,53.50223
2021-06-05,55.43964
2021-06-06,63.78539
2021-06-07,61.10283
2021-06-08,58.42026
2021-06-09,46.94485
2021-06-10,51.26676
2021-06-11,51.26676
2021-06-12,53.20417
2021-06-13,71.38599
2021-06-14,65.57377
2021-06-15,53.65126
2021-06-16,60.9538
2021-06-17,53.65126
2021-06-18,50.5216
2021-06-19,54.84351
2021-06-20,67.36214
2021-06-21,59.01639
2021-06-22,58.27123
2021-06-23,55.7377
2021-06-24,60.5067
2021-06-25,53.50223
2021-06-26,59.16542
2021-06-27,67.80923
2021-06-28,64.23248
2021-06-29,56.33383
2021-06-30,58.42026
2021-07-01,56.63189
2021-07-02,54.69448
2021-07-03,61.40089
2021-07-04,69.00149
2021-07-05,57.67511
2021-07-06,54.39642
2021-07-07,53.20417
2021-07-08,53.65126
2021-07-09,52.01192
2021-07-10,56.92995
2021-07-11,55.88673
2021-07-12,64.53055
2021-07-13,58.27123
2021-07-14,50.07451
2021-07-15,58.56929
2021-07-16,57.37704
2021-07-17,60.9538
2021-07-18,76.30402
2021-07-19,74.21758
2021-07-20,58.56929
2021-07-21,58.42026
2021-07-22,54.09836
2021-07-23,53.05514
2021-07-24,50.67064
2021-07-25,71.38599
2021-07-26,66.46795
2021-07-27,56.18479
2021-07-28,51.26676
2021-07-29,55.43964
2021-07-30,52.75707
2021-07-31,52.60804
2021-08-01,75.40983
2021-08-02,62.29508
2021-08-03,55.88673
2021-08-04,58.27123
2021-08-05,61.10283
2021-08-06,59.61251
2021-08-07,65.42473
2021-08-08,70.93889
2021-08-09,67.95827
2021-08-10,60.5067
2021-08-11,62.74217
2021-08-12,61.84798
2021-08-13,59.61251
2021-08-14,63.63636
2021-08-15,67.6602
2021-08-16,76.15499
2021-08-17,68.70342
2021-08-18,67.36214
2021-08-19,60.20864
2021-08-20,60.80476
2021-08-21,58.1222
2021-08-22,69.59761
2021-08-23,70.4918
2021-08-24,71.53502
2021-08-25,61.84798
2021-08-26,66.02086
2021-08-27,58.86736
2021-08-28,64.38152
2021-08-29,69.89567
2021-08-30,72.13114
2021-08-31,63.78539
2021-09-01,52.45901
2021-09-02,66.46795
2021-09-03,47.69001
2021-09-04,64.67958
2021-09-05,71.53502
2021-09-06,64.97764
2021-09-07,68.40536
2021-09-08,56.63189
2021-09-09,56.48286
2021-09-10,44.26229
2021-09-11,57.07898
2021-09-12,61.25186
2021-09-13,62.74217
2021-09-14,52.16095
2021-09-15,51.26676
2021-09-16,47.83904
2021-09-17,45.30551
2021-09-18,45.45454
2021-09-19,46.94485
2021-09-20,51.71385
2021-09-21,55.43964
2021-09-22,73.91952
2021-09-23,67.80923
2021-09-24,60.9538
2021-09-25,75.70789
2021-09-26,71.38599
2021-09-27,72.8763
2021-09-28,60.05961
2021-09-29,67.36214
2021-09-30,60.5067
2021-10-01,62.14605
2021-10-02,56.18479
2021-10-03,75.70789
2021-10-04,85.2459
2021-10-05,64.97764
2021-10-06,58.71833
2021-10-07,59.61251
2021-10-08,56.92995
2021-10-09,59.46348
2021-10-10,67.6602
2021-10-11,76.90014
2021-10-12,62.14605
2021-10-13,51.86289
2021-10-14,55.58867
2021-10-15,54.54545
2021-10-16,54.39642
2021-10-17,62.14605
2021-10-18,54.24739
2021-10-19,52.01192
2021-10-20,55.7377
2021-10-21,53.50223
2021-10-22,54.69448
2021-10-23,54.24739
2021-10-24,65.2757
2021-10-25,65.42473
2021-10-26,63.48733
2021-10-27,52.16095
2021-10-28,49.92548
2021-10-29,50.81967
2021-10-30,48.28614
2021-10-31,60.35767
2021-11-01,58.1222
2021-11-02,58.56929
2021-11-03,45.60357
2021-11-04,48.5842
2021-11-05,47.83904
2021-11-06,47.24292
2021-11-07,69.44858
2021-11-08,59.31445
2021-11-09,50.5216
2021-11-10,53.3532
2021-11-11,48.43517
2021-11-12,50.5216
2021-11-13,48.1371
2021-11-14,62.29508
2021-11-15,60.05961
2021-11-16,57.67511
2021-11-17,49.32935
2021-11-18,46.05067
2021-11-19,45.7526
2021-11-20,43.3681
2021-11-21,49.32935
2021-11-22,51.41579
2021-11-23,46.94485
2021-11-24,46.34873
2021-11-25,43.3681
2021-11-26,42.02682
2021-11-27,40.9836
2021-11-28,51.11773
2021-11-29,51.71385
2021-11-30,45.7526
2021-12-01,38.00298
2021-12-02,35.76751
2021-12-03,42.62295
2021-12-04,40.23845
2021-12-05,50.67064
2021-12-06,51.41579
2021-12-07,46.49776
2021-12-08,47.69001
2021-12-09,45.00745
2021-12-10,44.56035
2021-12-11,45.7526
2021-12-12,57.52608
2021-12-13,46.05067
2021-12-14,46.34873
2021-12-15,39.34426
2021-12-16,49.32935
2021-12-17,38.74813
2021-12-18,40.53651
2021-12-19,52.30998
2021-12-20,50.9687
2021-12-21,42.77198
2021-12-22,47.39195
2021-12-23,41.28166
2021-12-24,33.8301
2021-12-25,42.92101
2021-12-26,45.90163
2021-12-27,39.94038
2021-12-28,46.79582
2021-12-29,45.45454
2021-12-30,50.67064
2021-12-31,41.72876
2022-01-01,50.9687
2022-01-02,57.97317
2022-01-03,50.9687
2022-01-04,59.01639
2022-01-05,58.86736
2022-01-06,53.05514
2022-01-07,50.81967
2022-01-08,50.22354
2022-01-09,63.18926
2022-01-10,52.45901
2022-01-11,53.3532
2022-01-12,49.77645
2022-01-13,55.7377
2022-01-14,52.75707
2022-01-15,53.94932
2022-01-16,59.91058
2022-01-17,60.35767
2022-01-18,55.58867
2022-01-19,44.56035
2022-01-20,48.1371
2022-01-21,57.52608
2022-01-22,51.26676
2022-01-23,70.4918
2022-01-24,54.84351
2022-01-25,49.32935
2022-01-26,53.94932
2022-01-27,56.18479
2022-01-28,47.54098
2022-01-29,42.47391
2022-01-30,56.33383
2022-01-31,54.09836
2022-02-01,53.05514
2022-02-02,62.44411
2022-02-03,64.67958
2022-02-04,51.11773
2022-02-05,60.9538
2022-02-06,70.19374
2022-02-07,62.29508
2022-02-08,54.69448
2022-02-09,50.67064
2022-02-10,51.26676
2022-02-11,59.46348
2022-02-12,60.35767
2022-02-13,68.1073
2022-02-14,57.82414
2022-02-15,60.35767
2022-02-16,57.82414
2022-02-17,48.5842
2022-02-18,54.99254
2022-02-19,59.61251
2022-02-20,59.16542
2022-02-21,57.22801
2022-02-22,54.99254
2022-02-23,48.43517
2022-02-24,42.02682
2022-02-25,44.85842
2022-02-26,50.5216
2022-02-27,63.04023
2022-02-28,54.39642
2022-03-01,60.20864
2022-03-02,50.9687
2022-03-03,42.17585
2022-03-04,48.43517
2022-03-05,53.05514
2022-03-06,53.3532
2022-03-07,53.05514
2022-03-08,50.37257
2022-03-09,46.34873
2022-03-10,44.26229
2022-03-11,48.5842
2022-03-12,46.1997
2022-03-13,58.56929
2022-03-14,62.74217
2022-03-15,52.90611
2022-03-16,49.92548
2022-03-17,59.46348
2022-03-18,49.03129
2022-03-19,52.45901
2022-03-20,66.91505
2022-03-21,52.45901
2022-03-22,59.46348
2022-03-23,41.87779
2022-03-24,50.81967
2022-03-25,51.71385
2022-03-26,53.65126
2022-03-27,63.18926
2022-03-28,50.81967
2022-03-29,55.29061
2022-03-30,47.83904
2022-03-31,47.98807
2022-04-01,54.24739
2022-04-02,45.7526
2022-04-03,56.03576
2022-04-04,54.84351
2022-04-05,56.78092
2022-04-06,59.76154
2022-04-07,52.30998
2022-04-08,49.32935
2022-04-09,49.77645
2022-04-10,60.05961
2022-04-11,53.94932
2022-04-12,47.09388
2022-04-13,46.79582
2022-04-14,44.41132
2022-04-15,44.41132
2022-04-16,46.64679
2022-04-17,60.35767
2022-04-18,52.90611
2022-04-19,57.82414
2022-04-20,53.05514
2022-04-21,52.75707
2022-04-22,47.98807
2022-04-23,54.39642
2022-04-24,65.42473
2022-04-25,59.76154
2022-04-26,53.94932
2022-04-27,54.69448
2022-04-28,47.98807
2022-04-29,46.49776
2022-04-30,46.64679
2022-05-01,55.7377
2022-05-02,52.01192
2022-05-03,43.51713
2022-05-04,39.04619
2022-05-05,42.92101
2022-05-06,47.39195
2022-05-07,47.54098
2022-05-08,52.16095
2022-05-09,53.05514
2022-05-10,52.30998
2022-05-11,50.5216
2022-05-12,48.5842
2022-05-13,42.77198
2022-05-14,38.74813
2022-05-15,48.88226
2022-05-16,54.99254
2022-05-17,48.88226
2022-05-18,45.90163
2022-05-19,46.64679
2022-05-20,45.30551
2022-05-21,36.51266
2022-05-22,45.7526
2022-05-23,56.63189
2022-05-24,52.01192
2022-05-25,51.56482
2022-05-26,53.50223
2022-05-27,46.64679
2022-05-28,41.13263
2022-05-29,46.79582
2022-05-30,47.54098
2022-05-31,49.77645
2022-06-01,45.15648
2022-06-02,42.47391
2022-06-03,42.62295
2022-06-04,40.68554
2022-06-05,49.18032
2022-06-06,63.93442
2022-06-07,45.60357
2022-06-08,44.85842
2022-06-09,42.92101
2022-06-10,44.26229
2022-06-11,40.9836
2022-06-12,50.07451
2022-06-13,46.94485
2022-06-14,43.07004
2022-06-15,37.70491
2022-06-16,40.83457
2022-06-17,43.3681
2022-06-18,42.02682
2022-06-19,50.81967
2022-06-20,53.50223
2022-06-21,46.34873
2022-06-22,47.54098
2022-06-23,48.73323
2022-06-24,32.78688
2022-06-25,39.34426
2022-06-26,46.05067
2022-06-27,43.96423
2022-06-28,45.90163
2022-06-29,42.47391
2022-06-30,39.64232
2022-07-01,35.76751
2022-07-02,38.15201
2022-07-03,42.32488
2022-07-04,55.14157
2022-07-05,41.57973
2022-07-06,40.38748
2022-07-07,38.00298
2022-07-08,34.12816
2022-07-09,39.79135
2022-07-10,40.83457
2022-07-11,46.34873
2022-07-12,47.09388
2022-07-13,42.32488
2022-07-14,43.96423
2022-07-15,44.11326
2022-07-16,40.08941
2022-07-17,45.60357
2022-07-18,41.4307
2022-07-19,47.69001
2022-07-20,42.32488
2022-07-21,37.55588
2022-07-22,35.91654
2022-07-23,36.66169
2022-07-24,49.18032
2022-07-25,47.39195
2022-07-26,38.45007
2022-07-27,37.10879
2022-07-28,37.40685
2022-07-29,40.08941
2022-07-30,37.10879
2022-07-31,47.98807
2022-08-01,45.7526
2022-08-02,41.72876
2022-08-03,42.17585
2022-08-04,42.17585
2022-08-05,39.19523
2022-08-06,38.89716
2022-08-07,47.69001
2022-08-08,48.1371
2022-08-09,44.26229
2022-08-10,42.32488
2022-08-11,39.04619
2022-08-12,44.56035
2022-08-13,45.15648
2022-08-14,47.98807
2022-08-15,46.64679
2022-08-16,53.94932
2022-08-17,49.77645
2022-08-18,48.5842
2022-08-19,39.04619
2022-08-20,43.8152
2022-08-21,50.07451
2022-08-22,45.7526
2022-08-23,47.24292
2022-08-24,51.86289
2022-08-25,44.11326
2022-08-26,36.95976
2022-08-27,43.66616
2022-08-28,49.18032
2022-08-29,36.51266
2022-08-30,43.21907
2022-08-31,41.4307
2022-09-01,37.85394
2022-09-02,33.97913
2022-09-03,39.79135
2022-09-04,48.88226
2022-09-05,41.13263
2022-09-06,36.95976
2022-09-07,37.55588
2022-09-08,28.614
2022-09-09,27.86885
2022-09-10,33.68107
2022-09-11,40.68554
2022-09-12,54.99254
2022-09-13,45.90163
2022-09-14,45.00745
2022-09-15,45.00745
2022-09-16,41.4307
2022-09-17,41.13263
2022-09-18,43.66616
2022-09-19,46.05067
2022-09-20,42.32488
2022-09-21,43.07004
2022-09-22,37.70491
2022-09-23,36.06557
2022-09-24,40.08941
2022-09-25,48.88226
2022-09-26,40.38748
2022-09-27,40.23845
2022-09-28,36.36363
2022-09-29,44.26229
2022-09-30,44.85842
2022-10-01,36.95976
2022-10-02,46.94485
2022-10-03,54.54545
2022-10-04,49.62742
2022-10-05,43.3681
2022-10-06,42.32488
2022-10-07,43.96423
2022-10-08,37.70491
2022-10-09,46.64679
2022-10-10,41.4307
2022-10-11,50.67064
2022-10-12,45.60357
2022-10-13,42.02682
2022-10-14,49.18032
2022-10-15,49.77645
2022-10-16,43.21907
2022-10-17,52.16095
2022-10-18,42.02682
2022-10-19,36.51266
2022-10-20,39.94038
2022-10-21,32.19076
2022-10-22,32.78688
2022-10-23,48.1371
2022-10-24,42.62295
2022-10-25,46.49776
2022-10-26,46.49776
2022-10-27,43.8152
2022-10-28,39.64232
2022-10-29,43.21907
2022-10-30,37.40685
2022-10-31,42.17585
2022-11-01,40.83457
2022-11-02,45.90163
2022-11-03,44.70938
2022-11-04,40.08941
2022-11-05,33.68107
2022-11-06,47.09388
2022-11-07,49.47839
2022-11-08,43.96423
2022-11-09,40.83457
2022-11-10,47.24292
2022-11-11,41.57973
2022-11-12,44.11326
2022-11-13,39.49329
2022-11-14,52.90611
2022-11-15,47.39195
2022-11-16,46.49776
2022-11-17,41.57973
2022-11-18,38.15201
2022-11-19,37.55588
2022-11-20,47.83904
2022-11-21,47.69001
2022-11-22,41.57973
2022-11-23,39.04619
2022-11-24,36.95976
2022-11-25,32.63785
2022-11-26,39.04619
2022-11-27,42.32488
2022-11-28,42.32488
2022-11-29,34.57526
2022-11-30,34.57526
2022-12-01,30.70044
2022-12-02,34.27719
2022-12-03,26.6766
2022-12-04,29.95529
2022-12-05,33.97913
2022-12-06,32.48882
2022-12-07,35.91654
2022-12-08,38.00298
2022-12-09,33.38301
2022-12-10,37.70491
2022-12-11,41.87779
2022-12-12,39.34426
2022-12-13,40.38748
2022-12-14,39.19523
2022-12-15,35.61847
2022-12-16,35.76751
2022-12-17,40.53651
2022-12-18,36.95976
2022-12-19,37.85394
2022-12-20,38.5991
2022-12-21,39.34426
2022-12-22,42.92101
2022-12-23,31.89269
2022-12-24,37.70491
2022-12-25,42.02682
2022-12-26,42.32488
2022-12-27,40.38748
2022-12-28,39.04619
2022-12-29,41.4307
2022-12-30,39.19523
2022-12-31,30.10432
2023-01-01,49.32935
2023-01-02,44.70938
2023-01-03,55.14157
2023-01-04,46.05067
2023-01-05,47.69001
2023-01-06,38.89716
2023-01-07,39.04619
2023-01-08,51.86289
2023-01-09,51.56482
2023-01-10,49.32935
2023-01-11,47.54098
2023-01-12,47.83904
2023-01-13,44.41132
2023-01-14,46.64679
2023-01-15,52.90611
2023-01-16,51.71385
2023-01-17,44.56035
2023-01-18,42.17585
2023-01-19,40.08941
2023-01-20,39.34426
2023-01-21,32.63785
2023-01-22,48.88226
2023-01-23,60.20864
2023-01-24,64.82861
2023-01-25,56.63189
2023-01-26,51.11773
2023-01-27,48.5842
2023-01-28,47.69001
2023-01-29,55.58867
2023-01-30,54.24739
2023-01-31,52.16095
2023-02-01,50.81967
2023-02-02,53.20417
2023-02-03,45.15648
2023-02-04,48.88226
2023-02-05,62.14605
2023-02-06,57.67511
2023-02-07,56.33383
2023-02-08,46.34873
2023-02-09,50.67064
2023-02-10,48.28614
2023-02-11,46.79582
2023-02-12,53.05514
2023-02-13,61.54992
2023-02-14,52.60804
2023-02-15,49.62742
2023-02-16,48.88226
2023-02-17,48.73323
2023-02-18,52.75707
2023-02-19,51.71385
2023-02-20,47.69001
2023-02-21,46.05067
2023-02-22,52.45901
2023-02-23,45.45454
2023-02-24,48.28614
2023-02-25,49.47839
2023-02-26,51.11773
2023-02-27,54.39642
2023-02-28,50.22354
2023-03-01,51.11773
2023-03-02,50.67064
2023-03-03,43.3681
2023-03-04,44.85842
2023-03-05,48.43517
2023-03-06,52.16095
2023-03-07,49.62742
2023-03-08,42.62295
2023-03-09,43.51713
2023-03-10,38.74813
2023-03-11,39.64232
2023-03-12,43.66616
2023-03-13,47.39195
2023-03-14,42.77198
2023-03-15,45.60357
2023-03-16,50.37257
2023-03-17,51.56482
2023-03-18,45.45454
2023-03-19,49.62742
2023-03-20,52.90611
2023-03-21,47.39195
2023-03-22,45.90163
2023-03-23,44.11326
2023-03-24,51.56482
2023-03-25,40.23845
2023-03-26,54.84351
2023-03-27,50.67064
2023-03-28,50.22354
2023-03-29,46.34873
2023-03-30,48.5842
2023-03-31,40.08941
2023-04-01,39.94038
2023-04-02,47.09388
2023-04-03,50.5216
2023-04-04,47.83904
2023-04-05,53.94932
2023-04-06,47.24292
2023-04-07,45.90163
2023-04-08,40.38748
2023-04-09,51.11773
2023-04-10,48.88226
2023-04-11,51.26676
2023-04-12,48.5842
2023-04-13,51.26676
2023-04-14,47.24292
2023-04-15,39.49329
2023-04-16,50.22354
2023-04-17,50.67064
2023-04-18,50.9687
2023-04-19,56.63189
2023-04-20,44.70938
2023-04-21,48.73323
2023-04-22,49.77645
2023-04-23,67.6602
2023-04-24,63.04023
2023-04-25,57.07898
2023-04-26,51.56482
2023-04-27,49.18032
2023-04-28,38.5991
2023-04-29,39.79135
2023-04-30,48.43517
2023-05-01,51.11773
2023-05-02,45.45454
2023-05-03,47.09388
2023-05-04,42.32488
2023-05-05,47.24292
2023-05-06,45.45454
2023-05-07,45.00745
2023-05-08,44.70938
2023-05-09,44.41132
2023-05-10,42.77198
2023-05-11,44.85842
2023-05-12,35.32041
2023-05-13,43.21907
2023-05-14,47.09388
2023-05-15,52.60804
2023-05-16,47.98807
2023-05-17,43.8152
2023-05-18,47.39195
2023-05-19,41.13263
2023-05-20,40.83457
2023-05-21,49.03129
2023-05-22,54.09836
2023-05-23,51.26676
2023-05-24,49.77645
2023-05-25,37.85394
2023-05-26,40.68554
2023-05-27,42.62295
2023-05-28,47.54098
