date,위즈패널
2021-01-24,28.45744
2021-01-25,30.05319
2021-01-26,34.04255
2021-01-27,30.23049
2021-01-28,32.4468
2021-01-29,29.07801
2021-01-30,28.54609
2021-01-31,27.21631
2021-02-01,36.79078
2021-02-02,32.2695
2021-02-03,33.51063
2021-02-04,31.91489
2021-02-05,33.24468
2021-02-06,32.09219
2021-02-07,29.34397
2021-02-08,34.92907
2021-02-09,38.38652
2021-02-10,32.80141
2021-02-11,30.49645
2021-02-12,31.11702
2021-02-13,30.23049
2021-02-14,30.67375
2021-02-15,35.37234
2021-02-16,39.18439
2021-02-17,36.96808
2021-02-18,35.8156
2021-02-19,32.97872
2021-02-20,32.80141
2021-02-21,27.57092
2021-02-22,33.77659
2021-02-23,34.92907
2021-02-24,35.19503
2021-02-25,33.51063
2021-02-26,37.58865
2021-02-27,32.4468
2021-02-28,31.64893
2021-03-01,35.9929
2021-03-02,39.539
2021-03-03,40.86879
2021-03-04,40.07092
2021-03-05,36.87943
2021-03-06,37.58865
2021-03-07,39.45035
2021-03-08,39.71631
2021-03-09,40.24822
2021-03-10,39.80496
2021-03-11,37.94326
2021-03-12,39.89361
2021-03-13,36.87943
2021-03-14,35.63829
2021-03-15,40.24822
2021-03-16,38.20921
2021-03-17,38.12056
2021-03-18,39.09574
2021-03-19,34.30851
2021-03-20,34.92907
2021-03-21,33.77659
2021-03-22,37.8546
2021-03-23,38.29787
2021-03-24,39.80496
2021-03-25,37.32269
2021-03-26,38.74113
2021-03-27,34.92907
2021-03-28,35.90425
2021-03-29,38.12056
2021-03-30,39.27304
2021-03-31,37.94326
2021-04-01,40.60283
2021-04-02,39.89361
2021-04-03,34.04255
2021-04-04,37.14539
2021-04-05,39.62765
2021-04-06,36.17021
2021-04-07,37.05673
2021-04-08,37.6773
2021-04-09,36.43617
2021-04-10,33.06737
2021-04-11,34.04255
2021-04-12,43.61702
2021-04-13,39.80496
2021-04-14,40.60283
2021-04-15,36.70212
2021-04-16,36.96808
2021-04-17,35.90425
2021-04-18,32.71276
2021-04-19,38.56382
2021-04-20,36.96808
2021-04-21,39.09574
2021-04-22,37.58865
2021-04-23,38.38652
2021-04-24,34.1312
2021-04-25,35.19503
2021-04-26,39.09574
2021-04-27,41.4007
2021-04-28,39.00709
2021-04-29,37.32269
2021-04-30,36.08156
2021-05-01,34.04255
2021-05-02,33.68794
2021-05-03,37.41134
2021-05-04,37.5
2021-05-05,36.43617
2021-05-06,41.48936
2021-05-07,36.79078
2021-05-08,36.43617
2021-05-09,38.20921
2021-05-10,44.50354
2021-05-11,40.86879
2021-05-12,40.24822
2021-05-13,42.99645
2021-05-14,39.62765
2021-05-15,34.57446
2021-05-16,35.46099
2021-05-17,41.66666
2021-05-18,41.04609
2021-05-19,36.79078
2021-05-20,39.3617
2021-05-21,42.19858
2021-05-22,35.19503
2021-05-23,34.30851
2021-05-24,38.56382
2021-05-25,39.45035
2021-05-26,37.76595
2021-05-27,37.76595
2021-05-28,37.14539
2021-05-29,32.2695
2021-05-30,32.89007
2021-05-31,41.48936
2021-06-01,42.55319
2021-06-02,39.62765
2021-06-03,38.47517
2021-06-04,38.82978
2021-06-05,35.28368
2021-06-06,34.39716
2021-06-07,38.20921
2021-06-08,38.74113
2021-06-09,36.43617
2021-06-10,40.07092
2021-06-11,35.19503
2021-06-12,34.66312
2021-06-13,34.1312
2021-06-14,37.76595
2021-06-15,37.5
2021-06-16,42.10992
2021-06-17,37.23404
2021-06-18,36.87943
2021-06-19,34.04255
2021-06-20,34.92907
2021-06-21,40.24822
2021-06-22,39.71631
2021-06-23,37.58865
2021-06-24,35.46099
2021-06-25,34.57446
2021-06-26,33.24468
2021-06-27,33.59929
2021-06-28,37.8546
2021-06-29,39.00709
2021-06-30,35.28368
2021-07-01,36.61347
2021-07-02,35.01773
2021-07-03,31.64893
2021-07-04,31.11702
2021-07-05,38.56382
2021-07-06,38.74113
2021-07-07,36.25886
2021-07-08,34.30851
2021-07-09,32.80141
2021-07-10,31.91489
2021-07-11,31.73758
2021-07-12,34.75177
2021-07-13,33.86524
2021-07-14,34.66312
2021-07-15,35.54964
2021-07-16,34.21985
2021-07-17,29.78723
2021-07-18,32.62411
2021-07-19,36.08156
2021-07-20,35.01773
2021-07-21,37.41134
2021-07-22,34.84042
2021-07-23,35.8156
2021-07-24,34.39716
2021-07-25,32.62411
2021-07-26,34.75177
2021-07-27,33.68794
2021-07-28,34.04255
2021-07-29,35.19503
2021-07-30,35.8156
2021-07-31,31.29432
2021-08-01,30.05319
2021-08-02,34.04255
2021-08-03,36.70212
2021-08-04,34.66312
2021-08-05,36.34751
2021-08-06,35.9929
2021-08-07,31.73758
2021-08-08,33.9539
2021-08-09,37.23404
2021-08-10,35.63829
2021-08-11,36.52482
2021-08-12,36.52482
2021-08-13,38.12056
2021-08-14,32.2695
2021-08-15,32.62411
2021-08-16,34.66312
2021-08-17,36.61347
2021-08-18,35.19503
2021-08-19,35.90425
2021-08-20,37.05673
2021-08-21,32.71276
2021-08-22,30.5851
2021-08-23,36.96808
2021-08-24,33.24468
2021-08-25,34.66312
2021-08-26,36.61347
2021-08-27,30.93971
2021-08-28,28.9007
2021-08-29,27.12765
2021-08-30,31.02836
2021-08-31,32.35815
2021-09-01,34.30851
2021-09-02,34.1312
2021-09-03,35.46099
2021-09-04,33.33333
2021-09-05,34.1312
2021-09-06,36.79078
2021-09-07,37.8546
2021-09-08,35.63829
2021-09-09,37.8546
2021-09-10,36.34751
2021-09-11,35.8156
2021-09-12,33.24468
2021-09-13,40.33687
2021-09-14,49.02482
2021-09-15,39.45035
2021-09-16,39.89361
2021-09-17,39.62765
2021-09-18,35.28368
2021-09-19,32.62411
2021-09-20,31.56028
2021-09-21,30.23049
2021-09-22,31.91489
2021-09-23,35.46099
2021-09-24,34.39716
2021-09-25,32.71276
2021-09-26,31.91489
2021-09-27,35.90425
2021-09-28,37.14539
2021-09-29,37.94326
2021-09-30,36.79078
2021-10-01,37.6773
2021-10-02,32.4468
2021-10-03,31.20567
2021-10-04,32.97872
2021-10-05,38.03191
2021-10-06,36.79078
2021-10-07,39.539
2021-10-08,39.27304
2021-10-09,32.53546
2021-10-10,32.00354
2021-10-11,37.14539
2021-10-12,35.01773
2021-10-13,35.72695
2021-10-14,35.28368
2021-10-15,34.21985
2021-10-16,34.48581
2021-10-17,31.02836
2021-10-18,35.28368
2021-10-19,37.32269
2021-10-20,37.8546
2021-10-21,39.18439
2021-10-22,36.70212
2021-10-23,34.1312
2021-10-24,33.24468
2021-10-25,39.00709
2021-10-26,37.41134
2021-10-27,37.6773
2021-10-28,36.96808
2021-10-29,37.5
2021-10-30,34.75177
2021-10-31,33.51063
2021-11-01,39.89361
2021-11-02,42.9078
2021-11-03,50.62056
2021-11-04,41.84397
2021-11-05,38.91843
2021-11-06,35.28368
2021-11-07,33.86524
2021-11-08,35.63829
2021-11-09,34.39716
2021-11-10,34.57446
2021-11-11,38.29787
2021-11-12,34.1312
2021-11-13,35.01773
2021-11-14,31.56028
2021-11-15,34.48581
2021-11-16,36.25886
2021-11-17,35.63829
2021-11-18,35.37234
2021-11-19,43.35106
2021-11-20,54.16666
2021-11-21,45.47872
2021-11-22,38.82978
2021-11-23,33.51063
2021-11-24,36.52482
2021-11-25,37.5
2021-11-26,33.33333
2021-11-27,29.87588
2021-11-28,28.54609
2021-11-29,35.01773
2021-11-30,35.9929
2021-12-01,38.74113
2021-12-02,35.90425
2021-12-03,36.61347
2021-12-04,32.18085
2021-12-05,32.4468
2021-12-06,35.10638
2021-12-07,36.52482
2021-12-08,37.32269
2021-12-09,41.57801
2021-12-10,38.38652
2021-12-11,34.48581
2021-12-12,28.98936
2021-12-13,36.34751
2021-12-14,36.79078
2021-12-15,36.08156
2021-12-16,35.37234
2021-12-17,34.04255
2021-12-18,31.29432
2021-12-19,29.78723
2021-12-20,35.90425
2021-12-21,39.00709
2021-12-22,35.10638
2021-12-23,35.54964
2021-12-24,31.73758
2021-12-25,28.7234
2021-12-26,29.69858
2021-12-27,35.72695
2021-12-28,33.24468
2021-12-29,33.42198
2021-12-30,32.62411
2021-12-31,32.62411
2022-01-01,32.62411
2022-01-02,30.93971
2022-01-03,35.37234
2022-01-04,36.08156
2022-01-05,34.21985
2022-01-06,33.9539
2022-01-07,34.04255
2022-01-08,30.14184
2022-01-09,31.91489
2022-01-10,39.98226
2022-01-11,33.77659
2022-01-12,34.04255
2022-01-13,34.30851
2022-01-14,34.84042
2022-01-15,31.82624
2022-01-16,29.16666
2022-01-17,35.10638
2022-01-18,35.28368
2022-01-19,34.66312
2022-01-20,34.48581
2022-01-21,37.05673
2022-01-22,29.96453
2022-01-23,29.87588
2022-01-24,34.84042
2022-01-25,35.63829
2022-01-26,34.30851
2022-01-27,36.70212
2022-01-28,31.64893
2022-01-29,30.5851
2022-01-30,28.54609
2022-01-31,30.93971
2022-02-01,30.93971
2022-02-02,32.62411
2022-02-03,35.19503
2022-02-04,36.70212
2022-02-05,34.92907
2022-02-06,31.56028
2022-02-07,38.20921
2022-02-08,38.29787
2022-02-09,38.91843
2022-02-10,36.25886
2022-02-11,35.01773
2022-02-12,34.30851
2022-02-13,30.4078
2022-02-14,33.68794
2022-02-15,35.28368
2022-02-16,36.17021
2022-02-17,35.63829
2022-02-18,33.59929
2022-02-19,31.02836
2022-02-20,30.14184
2022-02-21,36.61347
2022-02-22,35.90425
2022-02-23,37.76595
2022-02-24,36.87943
2022-02-25,35.8156
2022-02-26,32.2695
2022-02-27,29.25531
2022-02-28,36.87943
2022-03-01,34.75177
2022-03-02,35.90425
2022-03-03,36.17021
2022-03-04,36.43617
2022-03-05,35.19503
2022-03-06,32.4468
2022-03-07,40.60283
2022-03-08,38.20921
2022-03-09,31.11702
2022-03-10,35.10638
2022-03-11,36.34751
2022-03-12,34.04255
2022-03-13,30.93971
2022-03-14,37.23404
2022-03-15,35.46099
2022-03-16,36.70212
2022-03-17,39.27304
2022-03-18,37.5
2022-03-19,32.53546
2022-03-20,32.89007
2022-03-21,36.25886
2022-03-22,36.70212
2022-03-23,35.90425
2022-03-24,36.61347
2022-03-25,35.54964
2022-03-26,33.77659
2022-03-27,32.71276
2022-03-28,35.46099
2022-03-29,33.59929
2022-03-30,33.77659
2022-03-31,40.95744
2022-04-01,35.63829
2022-04-02,30.67375
2022-04-03,33.77659
2022-04-04,37.23404
2022-04-05,35.37234
2022-04-06,35.9929
2022-04-07,34.57446
2022-04-08,49.11347
2022-04-09,100.0
2022-04-10,30.67375
2022-04-11,35.46099
2022-04-12,53.19148
2022-04-13,37.05673
2022-04-14,33.59929
2022-04-15,35.54964
2022-04-16,30.14184
2022-04-17,31.56028
2022-04-18,34.84042
2022-04-19,37.41134
2022-04-20,36.25886
2022-04-21,34.1312
2022-04-22,34.48581
2022-04-23,31.91489
2022-04-24,31.29432
2022-04-25,35.8156
2022-04-26,35.28368
2022-04-27,36.25886
2022-04-28,34.21985
2022-04-29,35.9929
2022-04-30,33.9539
2022-05-01,31.02836
2022-05-02,34.75177
2022-05-03,34.75177
2022-05-04,35.54964
2022-05-05,33.68794
2022-05-06,35.63829
2022-05-07,32.18085
2022-05-08,30.5851
2022-05-09,37.32269
2022-05-10,35.10638
2022-05-11,32.53546
2022-05-12,32.53546
2022-05-13,34.04255
2022-05-14,32.80141
2022-05-15,30.67375
2022-05-16,34.1312
2022-05-17,34.92907
2022-05-18,34.30851
2022-05-19,33.77659
2022-05-20,35.37234
2022-05-21,29.43262
2022-05-22,31.47163
2022-05-23,36.79078
2022-05-24,35.63829
2022-05-25,33.59929
2022-05-26,36.17021
2022-05-27,31.73758
2022-05-28,30.5851
2022-05-29,29.16666
2022-05-30,34.04255
2022-05-31,34.04255
2022-06-01,32.18085
2022-06-02,34.1312
2022-06-03,35.37234
2022-06-04,30.31914
2022-06-05,29.16666
2022-06-06,31.11702
2022-06-07,34.1312
2022-06-08,33.51063
2022-06-09,35.54964
2022-06-10,32.35815
2022-06-11,29.78723
2022-06-12,31.38297
2022-06-13,34.92907
2022-06-14,33.68794
2022-06-15,34.66312
2022-06-16,34.21985
2022-06-17,31.56028
2022-06-18,30.5851
2022-06-19,29.87588
2022-06-20,33.06737
2022-06-21,33.24468
2022-06-22,34.21985
2022-06-23,31.64893
2022-06-24,32.2695
2022-06-25,29.07801
2022-06-26,29.96453
2022-06-27,33.68794
2022-06-28,34.48581
2022-06-29,35.37234
2022-06-30,32.09219
2022-07-01,34.66312
2022-07-02,27.83687
2022-07-03,30.31914
2022-07-04,33.33333
2022-07-05,33.15602
2022-07-06,32.18085
2022-07-07,32.35815
2022-07-08,30.49645
2022-07-09,28.81205
2022-07-10,28.19148
2022-07-11,30.85106
2022-07-12,33.51063
2022-07-13,34.21985
2022-07-14,34.1312
2022-07-15,31.56028
2022-07-16,29.78723
2022-07-17,28.45744
2022-07-18,35.8156
2022-07-19,38.12056
2022-07-20,35.8156
2022-07-21,31.20567
2022-07-22,30.85106
2022-07-23,29.07801
2022-07-24,26.06382
2022-07-25,30.5851
2022-07-26,32.71276
2022-07-27,30.93971
2022-07-28,30.23049
2022-07-29,30.23049
2022-07-30,26.32978
2022-07-31,24.02482
2022-08-01,31.11702
2022-08-02,33.24468
2022-08-03,31.29432
2022-08-04,32.09219
2022-08-05,33.24468
2022-08-06,27.12765
2022-08-07,26.77304
2022-08-08,31.47163
2022-08-09,30.31914
2022-08-10,29.69858
2022-08-11,30.05319
2022-08-12,29.60992
2022-08-13,26.24113
2022-08-14,27.57092
2022-08-15,28.28014
2022-08-16,30.67375
2022-08-17,30.05319
2022-08-18,33.33333
2022-08-19,32.71276
2022-08-20,27.039
2022-08-21,23.75886
2022-08-22,35.90425
2022-08-23,34.75177
2022-08-24,32.53546
2022-08-25,30.93971
2022-08-26,32.00354
2022-08-27,29.60992
2022-08-28,28.54609
2022-08-29,32.2695
2022-08-30,34.92907
2022-08-31,34.75177
2022-09-01,31.82624
2022-09-02,32.53546
2022-09-03,27.21631
2022-09-04,26.77304
2022-09-05,33.15602
2022-09-06,32.71276
2022-09-07,32.09219
2022-09-08,28.01418
2022-09-09,26.68439
2022-09-10,24.73404
2022-09-11,25.08865
2022-09-12,25.79787
2022-09-13,28.81205
2022-09-14,33.68794
2022-09-15,31.73758
2022-09-16,32.2695
2022-09-17,25.3546
2022-09-18,25.70921
2022-09-19,32.80141
2022-09-20,32.89007
2022-09-21,31.73758
2022-09-22,32.62411
2022-09-23,30.49645
2022-09-24,26.15248
2022-09-25,24.02482
2022-09-26,31.82624
2022-09-27,34.75177
2022-09-28,31.47163
2022-09-29,32.00354
2022-09-30,31.11702
2022-10-01,26.68439
2022-10-02,27.65957
2022-10-03,27.74822
2022-10-04,32.89007
2022-10-05,29.87588
2022-10-06,30.67375
2022-10-07,30.76241
2022-10-08,26.95035
2022-10-09,27.48226
2022-10-10,28.9007
2022-10-11,34.1312
2022-10-12,36.08156
2022-10-13,33.15602
2022-10-14,31.02836
2022-10-15,30.4078
2022-10-16,31.73758
2022-10-17,35.10638
2022-10-18,35.72695
2022-10-19,35.10638
2022-10-20,36.43617
2022-10-21,34.39716
2022-10-22,27.57092
2022-10-23,24.82269
2022-10-24,33.51063
2022-10-25,35.19503
2022-10-26,33.24468
2022-10-27,33.77659
2022-10-28,33.06737
2022-10-29,29.16666
2022-10-30,27.21631
2022-10-31,33.86524
2022-11-01,35.72695
2022-11-02,35.63829
2022-11-03,33.9539
2022-11-04,33.24468
2022-11-05,29.43262
2022-11-06,26.50709
2022-11-07,34.30851
2022-11-08,34.21985
2022-11-09,36.08156
2022-11-10,37.32269
2022-11-11,32.71276
2022-11-12,28.81205
2022-11-13,28.19148
2022-11-14,33.86524
2022-11-15,34.21985
2022-11-16,33.68794
2022-11-17,31.82624
2022-11-18,33.68794
2022-11-19,28.45744
2022-11-20,25.97517
2022-11-21,31.64893
2022-11-22,34.1312
2022-11-23,33.59929
2022-11-24,33.51063
2022-11-25,32.97872
2022-11-26,28.28014
2022-11-27,28.10283
2022-11-28,29.87588
2022-11-29,34.92907
2022-11-30,33.59929
2022-12-01,32.09219
2022-12-02,32.00354
2022-12-03,27.30496
2022-12-04,26.77304
2022-12-05,36.17021
2022-12-06,36.08156
2022-12-07,32.09219
2022-12-08,32.62411
2022-12-09,32.35815
2022-12-10,29.16666
2022-12-11,28.10283
2022-12-12,31.82624
2022-12-13,31.82624
2022-12-14,32.00354
2022-12-15,32.89007
2022-12-16,30.85106
2022-12-17,28.10283
2022-12-18,27.12765
2022-12-19,33.15602
2022-12-20,34.84042
2022-12-21,33.77659
2022-12-22,34.66312
2022-12-23,32.00354
2022-12-24,29.07801
2022-12-25,29.43262
2022-12-26,33.68794
2022-12-27,34.75177
2022-12-28,34.66312
2022-12-29,34.1312
2022-12-30,32.35815
2022-12-31,27.39361
2023-01-01,28.36879
2023-01-02,32.00354
2023-01-03,36.25886
2023-01-04,34.30851
2023-01-05,36.17021
2023-01-06,35.54964
2023-01-07,28.36879
2023-01-08,27.65957
2023-01-09,33.24468
2023-01-10,33.51063
2023-01-11,34.1312
2023-01-12,32.62411
2023-01-13,33.06737
2023-01-14,28.19148
2023-01-15,27.74822
2023-01-16,32.71276
2023-01-17,33.51063
2023-01-18,34.84042
2023-01-19,33.86524
2023-01-20,31.73758
2023-01-21,26.15248
2023-01-22,28.9007
2023-01-23,29.96453
2023-01-24,31.02836
2023-01-25,36.25886
2023-01-26,35.63829
2023-01-27,34.30851
2023-01-28,30.76241
2023-01-29,30.4078
2023-01-30,35.46099
2023-01-31,35.19503
2023-02-01,36.08156
2023-02-02,36.52482
2023-02-03,35.46099
2023-02-04,31.73758
2023-02-05,30.4078
2023-02-06,35.28368
2023-02-07,35.19503
2023-02-08,35.19503
2023-02-09,36.79078
2023-02-10,34.39716
2023-02-11,33.86524
2023-02-12,31.29432
2023-02-13,33.68794
2023-02-14,35.8156
2023-02-15,35.28368
2023-02-16,36.52482
2023-02-17,34.04255
2023-02-18,30.49645
2023-02-19,29.96453
2023-02-20,36.43617
2023-02-21,35.90425
2023-02-22,39.18439
2023-02-23,36.87943
2023-02-24,35.37234
2023-02-25,31.11702
2023-02-26,31.20567
2023-02-27,36.87943
2023-02-28,36.61347
2023-03-01,35.01773
2023-03-02,38.74113
2023-03-03,39.00709
2023-03-04,34.57446
2023-03-05,31.91489
2023-03-06,38.56382
2023-03-07,58.59929
2023-03-08,40.42553
2023-03-09,37.94326
2023-03-10,34.92907
2023-03-11,30.5851
2023-03-12,30.23049
2023-03-13,35.10638
2023-03-14,34.39716
2023-03-15,33.06737
2023-03-16,34.48581
2023-03-17,32.53546
2023-03-18,26.32978
2023-03-19,29.25531
2023-03-20,33.51063
2023-03-21,34.92907
2023-03-22,35.9929
2023-03-23,35.01773
2023-03-24,36.52482
2023-03-25,30.5851
2023-03-26,27.92553
2023-03-27,35.19503
2023-03-28,37.23404
2023-03-29,36.08156
2023-03-30,35.8156
2023-03-31,32.89007
2023-04-01,29.34397
2023-04-02,28.19148
2023-04-03,34.66312
2023-04-04,35.63829
2023-04-05,34.84042
2023-04-06,37.32269
2023-04-07,37.8546
2023-04-08,43.61702
2023-04-09,29.69858
2023-04-10,44.06028
2023-04-11,37.6773
2023-04-12,41.66666
2023-04-13,38.74113
2023-04-14,39.09574
2023-04-15,32.62411
2023-04-16,32.09219
2023-04-17,36.61347
2023-04-18,37.05673
2023-04-19,39.62765
2023-04-20,39.80496
2023-04-21,41.13475
2023-04-22,35.10638
2023-04-23,48.58156
2023-04-24,41.75531
2023-04-25,39.18439
2023-04-26,37.41134
2023-04-27,37.76595
2023-04-28,34.04255
2023-04-29,30.4078
2023-04-30,29.69858
2023-05-01,33.06737
2023-05-02,36.61347
2023-05-03,36.52482
2023-05-04,37.76595
2023-05-05,31.73758
2023-05-06,29.52127
2023-05-07,29.07801
2023-05-08,35.54964
2023-05-09,35.10638
2023-05-10,39.09574
2023-05-11,35.46099
2023-05-12,35.63829
2023-05-13,31.73758
2023-05-14,29.78723
2023-05-15,33.59929
2023-05-16,33.68794
2023-05-17,32.62411
2023-05-18,31.20567
2023-05-19,32.2695
2023-05-20,28.54609
2023-05-21,28.01418
2023-05-22,32.00354
2023-05-23,33.68794
2023-05-24,34.21985
2023-05-25,36.79078
2023-05-26,34.21985
2023-05-27,32.2695
2023-05-28,27.92553
2023-05-29,32.35815
