date,저평가우량주
2021-04-21,32.72592
2021-04-22,35.25474
2021-04-23,31.94496
2021-04-24,21.04871
2021-04-25,19.18928
2021-04-26,26.73856
2021-04-27,29.34176
2021-04-28,24.84194
2021-04-29,26.25511
2021-04-30,20.67683
2021-05-01,14.94979
2021-05-02,12.16065
2021-05-03,15.2473
2021-05-04,14.54072
2021-05-05,10.26403
2021-05-06,14.76385
2021-05-07,16.32577
2021-05-08,9.33432
2021-05-09,8.85087
2021-05-10,18.44551
2021-05-11,16.13982
2021-05-12,14.54072
2021-05-13,11.19375
2021-05-14,10.7103
2021-05-15,7.99553
2021-05-16,9.59464
2021-05-17,9.29713
2021-05-18,10.22685
2021-05-19,7.69802
2021-05-20,9.48307
2021-05-21,6.91706
2021-05-22,4.49981
2021-05-23,6.35924
2021-05-24,9.63183
2021-05-25,10.30122
2021-05-26,12.19784
2021-05-27,12.0119
2021-05-28,12.71848
2021-05-29,7.47489
2021-05-30,7.73521
2021-05-31,10.78467
2021-06-01,14.57791
2021-06-02,18.89178
2021-06-03,19.18928
2021-06-04,12.53253
2021-06-05,8.92525
2021-06-06,7.92116
2021-06-07,15.8795
2021-06-08,14.39196
2021-06-09,14.54072
2021-06-10,14.80104
2021-06-11,13.53663
2021-06-12,8.21866
2021-06-13,10.30122
2021-06-14,10.59873
2021-06-15,13.64819
2021-06-16,13.98289
2021-06-17,13.27631
2021-06-18,12.34659
2021-06-19,8.44179
2021-06-20,10.18966
2021-06-21,8.81368
2021-06-22,12.04908
2021-06-23,14.57791
2021-06-24,16.28858
2021-06-25,14.09445
2021-06-26,10.78467
2021-06-27,9.03681
2021-06-28,10.59873
2021-06-29,10.3756
2021-06-30,12.04908
2021-07-01,8.03272
2021-07-02,8.1071
2021-07-03,7.66084
2021-07-04,5.8386
2021-07-05,10.11528
2021-07-06,10.48716
2021-07-07,8.99962
2021-07-08,7.17738
2021-07-09,5.91297
2021-07-10,5.72703
2021-07-11,4.57419
2021-07-12,6.35924
2021-07-13,8.85087
2021-07-14,9.44589
2021-07-15,8.21866
2021-07-16,7.51208
2021-07-17,6.02454
2021-07-18,4.23949
2021-07-19,6.24767
2021-07-20,6.24767
2021-07-21,7.02863
2021-07-22,7.4377
2021-07-23,6.99144
2021-07-24,5.57828
2021-07-25,4.46262
2021-07-26,5.54109
2021-07-27,7.28895
2021-07-28,6.8055
2021-07-29,8.21866
2021-07-30,6.24767
2021-07-31,5.05764
2021-08-01,3.68166
2021-08-02,6.06173
2021-08-03,7.40052
2021-08-04,8.47898
2021-08-05,9.96653
2021-08-06,9.74339
2021-08-07,12.45816
2021-08-08,14.39196
2021-08-09,18.03644
2021-08-10,19.56117
2021-08-11,17.1811
2021-08-12,18.78021
2021-08-13,14.31759
2021-08-14,7.47489
2021-08-15,4.72294
2021-08-16,5.54109
2021-08-17,5.95016
2021-08-18,8.51617
2021-08-19,7.1402
2021-08-20,5.80141
2021-08-21,4.64856
2021-08-22,4.61137
2021-08-23,6.84269
2021-08-24,7.69802
2021-08-25,7.95834
2021-08-26,7.73521
2021-08-27,7.17738
2021-08-28,5.8386
2021-08-29,6.61956
2021-08-30,8.18148
2021-08-31,10.41279
2021-09-01,12.94161
2021-09-02,12.71848
2021-09-03,10.97062
2021-09-04,8.59055
2021-09-05,8.59055
2021-09-06,10.33841
2021-09-07,9.96653
2021-09-08,8.33023
2021-09-09,8.03272
2021-09-10,7.47489
2021-09-11,6.13611
2021-09-12,5.68984
2021-09-13,6.69393
2021-09-14,7.36333
2021-09-15,7.84678
2021-09-16,7.92116
2021-09-17,7.51208
2021-09-18,5.68984
2021-09-19,4.27668
2021-09-20,3.79323
2021-09-21,3.16102
2021-09-22,4.09074
2021-09-23,5.98735
2021-09-24,8.03272
2021-09-25,4.87169
2021-09-26,5.20639
2021-09-27,6.4708
2021-09-28,7.02863
2021-09-29,6.8055
2021-09-30,6.09892
2021-10-01,5.46671
2021-10-02,3.94198
2021-10-03,3.5701
2021-10-04,4.64856
2021-10-05,4.46262
2021-10-06,4.57419
2021-10-07,4.57419
2021-10-08,4.57419
2021-10-09,3.97917
2021-10-10,3.64447
2021-10-11,3.42134
2021-10-12,3.79323
2021-10-13,3.75604
2021-10-14,5.1692
2021-10-15,6.09892
2021-10-16,3.42134
2021-10-17,4.68575
2021-10-18,4.49981
2021-10-19,7.32614
2021-10-20,4.90888
2021-10-21,4.76013
2021-10-22,5.57828
2021-10-23,3.42134
2021-10-24,3.60728
2021-10-25,4.05355
2021-10-26,7.21457
2021-10-27,6.24767
2021-10-28,5.20639
2021-10-29,4.35105
2021-10-30,2.71476
2021-10-31,3.34696
2021-11-01,4.23949
2021-11-02,4.87169
2021-11-03,4.61137
2021-11-04,4.537
2021-11-05,4.94607
2021-11-06,2.19412
2021-11-07,2.67757
2021-11-08,4.49981
2021-11-09,5.05764
2021-11-10,4.46262
2021-11-11,4.42543
2021-11-12,4.72294
2021-11-13,3.68166
2021-11-14,3.38415
2021-11-15,5.46671
2021-11-16,5.09483
2021-11-17,4.2023
2021-11-18,7.80959
2021-11-19,9.70621
2021-11-20,7.32614
2021-11-21,8.40461
2021-11-22,10.22685
2021-11-23,10.15247
2021-11-24,9.11119
2021-11-25,8.55336
2021-11-26,8.40461
2021-11-27,6.91706
2021-11-28,7.17738
2021-11-29,6.24767
2021-11-30,7.66084
2021-12-01,7.21457
2021-12-02,7.69802
2021-12-03,10.74748
2021-12-04,6.84269
2021-12-05,7.99553
2021-12-06,9.18557
2021-12-07,11.97471
2021-12-08,12.3094
2021-12-09,12.3094
2021-12-10,10.78467
2021-12-11,8.06991
2021-12-12,7.99553
2021-12-13,11.30531
2021-12-14,9.18557
2021-12-15,9.78058
2021-12-16,9.74339
2021-12-17,8.1071
2021-12-18,7.25176
2021-12-19,9.29713
2021-12-20,7.51208
2021-12-21,7.40052
2021-12-22,9.074
2021-12-23,11.64001
2021-12-24,10.97062
2021-12-25,8.14429
2021-12-26,11.52844
2021-12-27,10.11528
2021-12-28,11.19375
2021-12-29,11.30531
2021-12-30,10.59873
2021-12-31,9.85496
2022-01-01,7.7724
2022-01-02,7.84678
2022-01-03,17.59018
2022-01-04,16.43733
2022-01-05,11.90033
2022-01-06,9.59464
2022-01-07,9.74339
2022-01-08,9.89215
2022-01-09,10.56154
2022-01-10,10.85905
2022-01-11,12.3094
2022-01-12,12.45816
2022-01-13,11.86314
2022-01-14,9.55745
2022-01-15,9.52026
2022-01-16,8.33023
2022-01-17,9.14838
2022-01-18,9.22275
2022-01-19,8.47898
2022-01-20,10.97062
2022-01-21,8.1071
2022-01-22,6.95425
2022-01-23,7.25176
2022-01-24,7.10301
2022-01-25,8.88806
2022-01-26,8.66493
2022-01-27,9.70621
2022-01-28,9.92934
2022-01-29,7.32614
2022-01-30,6.69393
2022-01-31,5.87579
2022-02-01,5.28077
2022-02-02,7.25176
2022-02-03,9.37151
2022-02-04,9.4087
2022-02-05,7.36333
2022-02-06,9.18557
2022-02-07,11.08218
2022-02-08,11.3425
2022-02-09,12.79285
2022-02-10,11.3425
2022-02-11,9.29713
2022-02-12,8.40461
2022-02-13,7.10301
2022-02-14,7.7724
2022-02-15,8.14429
2022-02-16,10.74748
2022-02-17,12.23503
2022-02-18,11.08218
2022-02-19,6.99144
2022-02-20,8.33023
2022-02-21,9.03681
2022-02-22,8.70211
2022-02-23,9.14838
2022-02-24,7.66084
2022-02-25,8.59055
2022-02-26,6.06173
2022-02-27,7.25176
2022-02-28,8.7393
2022-03-01,9.59464
2022-03-02,8.66493
2022-03-03,12.56972
2022-03-04,12.60691
2022-03-05,9.14838
2022-03-06,7.58646
2022-03-07,7.7724
2022-03-08,6.35924
2022-03-09,5.05764
2022-03-10,7.10301
2022-03-11,7.7724
2022-03-12,6.54518
2022-03-13,7.99553
2022-03-14,8.55336
2022-03-15,7.95834
2022-03-16,9.70621
2022-03-17,10.78467
2022-03-18,13.35068
2022-03-19,11.97471
2022-03-20,9.11119
2022-03-21,10.3756
2022-03-22,11.0078
2022-03-23,16.06545
2022-03-24,13.23912
2022-03-25,14.39196
2022-03-26,10.97062
2022-03-27,9.25994
2022-03-28,10.93343
2022-03-29,15.06136
2022-03-30,14.46634
2022-03-31,15.65637
2022-04-01,12.45816
2022-04-02,8.51617
2022-04-03,8.25585
2022-04-04,9.59464
2022-04-05,14.09445
2022-04-06,9.78058
2022-04-07,9.81777
2022-04-08,9.74339
2022-04-09,7.25176
2022-04-10,6.02454
2022-04-11,6.73112
2022-04-12,7.54927
2022-04-13,8.44179
2022-04-14,11.0078
2022-04-15,10.78467
2022-04-16,6.32205
2022-04-17,5.98735
2022-04-18,6.99144
2022-04-19,11.71439
2022-04-20,11.86314
2022-04-21,12.83004
2022-04-22,8.06991
2022-04-23,4.83451
2022-04-24,5.61547
2022-04-25,5.46671
2022-04-26,8.88806
2022-04-27,7.73521
2022-04-28,7.92116
2022-04-29,7.58646
2022-04-30,4.87169
2022-05-01,6.54518
2022-05-02,8.7393
2022-05-03,8.18148
2022-05-04,6.76831
2022-05-05,6.43361
2022-05-06,5.54109
2022-05-07,6.54518
2022-05-08,5.54109
2022-05-09,4.31387
2022-05-10,6.32205
2022-05-11,5.5039
2022-05-12,5.91297
2022-05-13,6.54518
2022-05-14,4.42543
2022-05-15,4.87169
2022-05-16,5.8386
2022-05-17,7.1402
2022-05-18,7.36333
2022-05-19,6.99144
2022-05-20,5.42952
2022-05-21,4.61137
2022-05-22,5.61547
2022-05-23,6.06173
2022-05-24,6.50799
2022-05-25,6.99144
2022-05-26,6.99144
2022-05-27,6.76831
2022-05-28,5.09483
2022-05-29,5.09483
2022-05-30,7.51208
2022-05-31,8.88806
2022-06-01,5.5039
2022-06-02,6.39642
2022-06-03,7.17738
2022-06-04,5.1692
2022-06-05,4.49981
2022-06-06,4.90888
2022-06-07,4.31387
2022-06-08,5.68984
2022-06-09,4.87169
2022-06-10,4.42543
2022-06-11,3.34696
2022-06-12,3.30978
2022-06-13,4.01636
2022-06-14,4.31387
2022-06-15,4.98326
2022-06-16,3.8676
2022-06-17,4.61137
2022-06-18,4.31387
2022-06-19,4.27668
2022-06-20,4.76013
2022-06-21,4.31387
2022-06-22,3.60728
2022-06-23,4.64856
2022-06-24,4.90888
2022-06-25,3.83042
2022-06-26,3.45853
2022-06-27,4.42543
2022-06-28,4.537
2022-06-29,3.38415
2022-06-30,4.27668
2022-07-01,3.45853
2022-07-02,2.2685
2022-07-03,2.78914
2022-07-04,2.566
2022-07-05,3.45853
2022-07-06,3.79323
2022-07-07,3.64447
2022-07-08,4.94607
2022-07-09,3.34696
2022-07-10,2.97508
2022-07-11,4.23949
2022-07-12,3.2354
2022-07-13,4.57419
2022-07-14,4.49981
2022-07-15,4.09074
2022-07-16,3.97917
2022-07-17,3.34696
2022-07-18,5.98735
2022-07-19,3.94198
2022-07-20,4.90888
2022-07-21,5.24358
2022-07-22,4.90888
2022-07-23,3.5701
2022-07-24,3.08664
2022-07-25,5.20639
2022-07-26,4.79732
2022-07-27,4.61137
2022-07-28,5.98735
2022-07-29,5.39233
2022-07-30,4.57419
2022-07-31,3.60728
2022-08-01,6.61956
2022-08-02,6.50799
2022-08-03,5.61547
2022-08-04,6.21048
2022-08-05,8.40461
2022-08-06,4.57419
2022-08-07,4.83451
2022-08-08,6.17329
2022-08-09,6.54518
2022-08-10,5.5039
2022-08-11,8.33023
2022-08-12,7.36333
2022-08-13,4.72294
2022-08-14,5.13201
2022-08-15,4.87169
2022-08-16,7.7724
2022-08-17,7.80959
2022-08-18,4.83451
2022-08-19,4.72294
2022-08-20,2.82632
2022-08-21,3.49572
2022-08-22,4.12792
2022-08-23,4.98326
2022-08-24,5.91297
2022-08-25,5.54109
2022-08-26,5.87579
2022-08-27,3.27259
2022-08-28,3.34696
2022-08-29,3.83042
2022-08-30,5.98735
2022-08-31,4.98326
2022-09-01,3.53291
2022-09-02,3.42134
2022-09-03,2.30568
2022-09-04,2.82632
2022-09-05,3.68166
2022-09-06,3.94198
2022-09-07,3.38415
2022-09-08,3.16102
2022-09-09,2.566
2022-09-10,2.49163
2022-09-11,3.08664
2022-09-12,3.53291
2022-09-13,5.09483
2022-09-14,4.2023
2022-09-15,4.01636
2022-09-16,3.42134
2022-09-17,3.12383
2022-09-18,2.2685
2022-09-19,3.75604
2022-09-20,3.42134
2022-09-21,3.30978
2022-09-22,3.34696
2022-09-23,3.08664
2022-09-24,2.38006
2022-09-25,2.19412
2022-09-26,3.45853
2022-09-27,3.04946
2022-09-28,3.8676
2022-09-29,4.61137
2022-09-30,3.08664
2022-10-01,3.16102
2022-10-02,2.45444
2022-10-03,3.12383
2022-10-04,2.75195
2022-10-05,3.60728
2022-10-06,3.64447
2022-10-07,7.92116
2022-10-08,2.86351
2022-10-09,2.00818
2022-10-10,3.38415
2022-10-11,3.90479
2022-10-12,4.31387
2022-10-13,3.60728
2022-10-14,3.19821
2022-10-15,3.19821
2022-10-16,1.78505
2022-10-17,3.83042
2022-10-18,4.46262
2022-10-19,4.61137
2022-10-20,2.38006
2022-10-21,3.16102
2022-10-22,2.9007
2022-10-23,2.15693
2022-10-24,3.8676
2022-10-25,3.45853
2022-10-26,3.45853
2022-10-27,4.12792
2022-10-28,3.68166
2022-10-29,2.30568
2022-10-30,2.45444
2022-10-31,2.38006
2022-11-01,3.60728
2022-11-02,3.75604
2022-11-03,3.90479
2022-11-04,3.30978
2022-11-05,1.82223
2022-11-06,2.52882
2022-11-07,4.46262
2022-11-08,5.02045
2022-11-09,5.72703
2022-11-10,5.42952
2022-11-11,7.66084
2022-11-12,5.1692
2022-11-13,4.46262
2022-11-14,6.06173
2022-11-15,6.32205
2022-11-16,5.68984
2022-11-17,3.30978
2022-11-18,4.31387
2022-11-19,2.41725
2022-11-20,3.45853
2022-11-21,4.12792
2022-11-22,4.23949
2022-11-23,4.537
2022-11-24,4.61137
2022-11-25,4.537
2022-11-26,3.12383
2022-11-27,2.52882
2022-11-28,2.82632
2022-11-29,3.53291
2022-11-30,4.61137
2022-12-01,5.57828
2022-12-02,3.79323
2022-12-03,2.30568
2022-12-04,4.09074
2022-12-05,3.8676
2022-12-06,3.90479
2022-12-07,3.2354
2022-12-08,3.12383
2022-12-09,3.04946
2022-12-10,2.34287
2022-12-11,3.19821
2022-12-12,4.16511
2022-12-13,3.60728
2022-12-14,4.42543
2022-12-15,3.53291
2022-12-16,3.04946
2022-12-17,2.67757
2022-12-18,3.01227
2022-12-19,1.97099
2022-12-20,3.16102
2022-12-21,2.30568
2022-12-22,2.71476
2022-12-23,2.11974
2022-12-24,1.9338
2022-12-25,2.41725
2022-12-26,2.19412
2022-12-27,3.12383
2022-12-28,2.34287
2022-12-29,2.566
2022-12-30,2.08255
2022-12-31,1.56191
2023-01-01,1.26441
2023-01-02,2.04537
2023-01-03,1.74786
2023-01-04,2.566
2023-01-05,2.60319
2023-01-06,4.01636
2023-01-07,3.19821
2023-01-08,2.60319
2023-01-09,4.79732
2023-01-10,4.83451
2023-01-11,5.02045
2023-01-12,6.21048
2023-01-13,4.76013
2023-01-14,4.90888
2023-01-15,4.83451
2023-01-16,4.31387
2023-01-17,5.20639
2023-01-18,3.75604
2023-01-19,3.30978
2023-01-20,4.35105
2023-01-21,3.27259
2023-01-22,2.41725
2023-01-23,3.30978
2023-01-24,4.35105
2023-01-25,5.39233
2023-01-26,6.99144
2023-01-27,7.17738
2023-01-28,5.54109
2023-01-29,5.09483
2023-01-30,4.79732
2023-01-31,5.1692
2023-02-01,6.17329
2023-02-02,7.40052
2023-02-03,7.51208
2023-02-04,5.05764
2023-02-05,4.23949
2023-02-06,6.58237
2023-02-07,6.58237
2023-02-08,8.33023
2023-02-09,6.84269
2023-02-10,6.24767
2023-02-11,4.94607
2023-02-12,4.49981
2023-02-13,5.42952
2023-02-14,5.57828
2023-02-15,6.13611
2023-02-16,6.4708
2023-02-17,4.68575
2023-02-18,4.12792
2023-02-19,3.49572
2023-02-20,5.39233
2023-02-21,6.43361
2023-02-22,4.09074
2023-02-23,5.02045
2023-02-24,4.68575
2023-02-25,2.30568
2023-02-26,2.86351
2023-02-27,3.79323
2023-02-28,4.57419
2023-03-01,4.2023
2023-03-02,4.79732
2023-03-03,4.98326
2023-03-04,4.27668
2023-03-05,3.79323
2023-03-06,6.43361
2023-03-07,7.66084
2023-03-08,6.91706
2023-03-09,4.57419
2023-03-10,3.08664
2023-03-11,2.49163
2023-03-12,2.97508
2023-03-13,3.2354
2023-03-14,4.12792
2023-03-15,3.79323
2023-03-16,3.8676
2023-03-17,5.1692
2023-03-18,3.30978
2023-03-19,2.86351
2023-03-20,3.49572
2023-03-21,4.27668
2023-03-22,5.28077
2023-03-23,4.42543
2023-03-24,5.39233
2023-03-25,3.53291
2023-03-26,3.75604
2023-03-27,4.35105
2023-03-28,5.68984
2023-03-29,4.79732
2023-03-30,6.58237
2023-03-31,7.1402
2023-04-01,4.537
2023-04-02,5.80141
2023-04-03,5.57828
2023-04-04,6.73112
2023-04-05,6.91706
2023-04-06,5.46671
2023-04-07,5.68984
2023-04-08,5.91297
2023-04-09,6.54518
2023-04-10,6.09892
2023-04-11,8.85087
2023-04-12,8.29304
2023-04-13,8.25585
2023-04-14,9.59464
2023-04-15,7.4377
2023-04-16,5.91297
2023-04-17,7.84678
2023-04-18,8.99962
2023-04-19,7.95834
2023-04-20,7.28895
2023-04-21,5.80141
2023-04-22,4.38824
2023-04-23,3.94198
2023-04-24,4.98326
2023-04-25,4.87169
2023-04-26,4.49981
2023-04-27,5.8386
2023-04-28,4.68575
2023-04-29,3.04946
2023-04-30,3.71885
2023-05-01,3.34696
2023-05-02,4.79732
2023-05-03,4.31387
2023-05-04,4.09074
2023-05-05,3.38415
2023-05-06,2.71476
2023-05-07,3.53291
2023-05-08,4.87169
2023-05-09,5.20639
2023-05-10,4.49981
2023-05-11,6.06173
2023-05-12,4.79732
2023-05-13,2.97508
2023-05-14,3.5701
2023-05-15,3.83042
2023-05-16,4.35105
2023-05-17,4.537
2023-05-18,6.21048
2023-05-19,5.46671
2023-05-20,3.38415
2023-05-21,3.90479
2023-05-22,6.17329
2023-05-23,6.35924
2023-05-24,4.2023
2023-05-25,4.64856
2023-05-26,3.83042
2023-05-27,3.94198
2023-05-28,3.68166
2023-05-29,3.19821
