date,상속한정승인
2020-07-07,24.55621
2020-07-08,28.40236
2020-07-09,23.37278
2020-07-10,25.44378
2020-07-11,10.65088
2020-07-12,12.42603
2020-07-13,28.40236
2020-07-14,36.39053
2020-07-15,37.2781
2020-07-16,32.84023
2020-07-17,23.37278
2020-07-18,13.01775
2020-07-19,11.83431
2020-07-20,26.62721
2020-07-21,29.28994
2020-07-22,40.53254
2020-07-23,37.57396
2020-07-24,34.91124
2020-07-25,16.27218
2020-07-26,11.83431
2020-07-27,26.33136
2020-07-28,32.54437
2020-07-29,28.40236
2020-07-30,35.50295
2020-07-31,22.4852
2020-08-01,11.2426
2020-08-02,15.08875
2020-08-03,35.79881
2020-08-04,39.94082
2020-08-05,38.75739
2020-08-06,31.6568
2020-08-07,21.59763
2020-08-08,10.05917
2020-08-09,7.6923
2020-08-10,29.88165
2020-08-11,36.39053
2020-08-12,34.91124
2020-08-13,21.89349
2020-08-14,28.1065
2020-08-15,10.05917
2020-08-16,12.72189
2020-08-17,18.04733
2020-08-18,32.24852
2020-08-19,40.23668
2020-08-20,36.39053
2020-08-21,26.62721
2020-08-22,12.42603
2020-08-23,16.27218
2020-08-24,40.8284
2020-08-25,32.54437
2020-08-26,36.09467
2020-08-27,43.19526
2020-08-28,43.49112
2020-08-29,15.08875
2020-08-30,5.91715
2020-08-31,30.17751
2020-09-01,31.95266
2020-09-02,27.21893
2020-09-03,27.21893
2020-09-04,22.78106
2020-09-05,9.46745
2020-09-06,7.6923
2020-09-07,32.54437
2020-09-08,34.91124
2020-09-09,33.43195
2020-09-10,30.76923
2020-09-11,32.84023
2020-09-12,9.76331
2020-09-13,11.53846
2020-09-14,38.46153
2020-09-15,27.81065
2020-09-16,33.13609
2020-09-17,29.28994
2020-09-18,33.13609
2020-09-19,7.98816
2020-09-20,13.3136
2020-09-21,31.36094
2020-09-22,26.0355
2020-09-23,29.28994
2020-09-24,31.06508
2020-09-25,24.26035
2020-09-26,15.97633
2020-09-27,13.90532
2020-09-28,30.17751
2020-09-29,25.73964
2020-09-30,11.2426
2020-10-01,7.10059
2020-10-02,14.79289
2020-10-03,14.20118
2020-10-04,10.35502
2020-10-05,29.88165
2020-10-06,42.8994
2020-10-07,39.94082
2020-10-08,36.68639
2020-10-09,18.34319
2020-10-10,10.65088
2020-10-11,13.60946
2020-10-12,79.28994
2020-10-13,59.46745
2020-10-14,25.44378
2020-10-15,23.96449
2020-10-16,29.28994
2020-10-17,8.57988
2020-10-18,10.94674
2020-10-19,30.17751
2020-10-20,37.57396
2020-10-21,32.24852
2020-10-22,34.91124
2020-10-23,23.07692
2020-10-24,8.87573
2020-10-25,12.72189
2020-10-26,40.8284
2020-10-27,36.98224
2020-10-28,29.88165
2020-10-29,32.54437
2020-10-30,67.45562
2020-10-31,12.42603
2020-11-01,13.01775
2020-11-02,30.47337
2020-11-03,26.0355
2020-11-04,29.88165
2020-11-05,24.26035
2020-11-06,29.88165
2020-11-07,11.2426
2020-11-08,12.72189
2020-11-09,32.24852
2020-11-10,30.76923
2020-11-11,43.19526
2020-11-12,38.46153
2020-11-13,34.91124
2020-11-14,9.76331
2020-11-15,12.13017
2020-11-16,39.34911
2020-11-17,39.34911
2020-11-18,38.46153
2020-11-19,38.46153
2020-11-20,34.91124
2020-11-21,16.8639
2020-11-22,15.08875
2020-11-23,36.98224
2020-11-24,40.8284
2020-11-25,42.8994
2020-11-26,42.01183
2020-11-27,29.88165
2020-11-28,11.83431
2020-11-29,16.27218
2020-11-30,39.94082
2020-12-01,34.31952
2020-12-02,33.13609
2020-12-03,35.50295
2020-12-04,28.69822
2020-12-05,13.3136
2020-12-06,9.76331
2020-12-07,23.96449
2020-12-08,34.61538
2020-12-09,36.39053
2020-12-10,28.69822
2020-12-11,31.06508
2020-12-12,13.90532
2020-12-13,11.83431
2020-12-14,26.92307
2020-12-15,29.88165
2020-12-16,34.02366
2020-12-17,32.54437
2020-12-18,25.44378
2020-12-19,8.57988
2020-12-20,9.46745
2020-12-21,23.07692
2020-12-22,30.17751
2020-12-23,28.69822
2020-12-24,21.89349
2020-12-25,10.05917
2020-12-26,7.10059
2020-12-27,10.94674
2020-12-28,31.06508
2020-12-29,31.36094
2020-12-30,26.0355
2020-12-31,18.34319
2021-01-01,6.50887
2021-01-02,9.17159
2021-01-03,13.90532
2021-01-04,25.73964
2021-01-05,27.21893
2021-01-06,30.17751
2021-01-07,22.4852
2021-01-08,22.4852
2021-01-09,9.46745
2021-01-10,9.17159
2021-01-11,26.62721
2021-01-12,26.92307
2021-01-13,28.99408
2021-01-14,25.14792
2021-01-15,34.61538
2021-01-16,10.65088
2021-01-17,9.46745
2021-01-18,28.69822
2021-01-19,37.57396
2021-01-20,27.21893
2021-01-21,30.76923
2021-01-22,36.68639
2021-01-23,14.79289
2021-01-24,10.65088
2021-01-25,39.34911
2021-01-26,39.05325
2021-01-27,39.05325
2021-01-28,29.58579
2021-01-29,25.44378
2021-01-30,13.90532
2021-01-31,13.01775
2021-02-01,36.39053
2021-02-02,40.8284
2021-02-03,34.91124
2021-02-04,41.42011
2021-02-05,34.91124
2021-02-06,9.46745
2021-02-07,13.60946
2021-02-08,36.98224
2021-02-09,30.47337
2021-02-10,26.62721
2021-02-11,10.35502
2021-02-12,12.42603
2021-02-13,10.05917
2021-02-14,26.33136
2021-02-15,28.40236
2021-02-16,39.34911
2021-02-17,31.36094
2021-02-18,30.17751
2021-02-19,28.40236
2021-02-20,10.65088
2021-02-21,16.27218
2021-02-22,32.24852
2021-02-23,40.53254
2021-02-24,30.47337
2021-02-25,32.24852
2021-02-26,29.28994
2021-02-27,16.27218
2021-02-28,13.3136
2021-03-01,14.20118
2021-03-02,37.57396
2021-03-03,28.69822
2021-03-04,33.72781
2021-03-05,26.62721
2021-03-06,8.57988
2021-03-07,11.83431
2021-03-08,33.13609
2021-03-09,34.61538
2021-03-10,32.24852
2021-03-11,34.91124
2021-03-12,33.13609
2021-03-13,13.3136
2021-03-14,15.08875
2021-03-15,26.62721
2021-03-16,31.36094
2021-03-17,36.98224
2021-03-18,28.69822
2021-03-19,23.37278
2021-03-20,14.20118
2021-03-21,13.3136
2021-03-22,35.50295
2021-03-23,28.69822
2021-03-24,29.58579
2021-03-25,33.13609
2021-03-26,22.4852
2021-03-27,17.15976
2021-03-28,10.35502
2021-03-29,46.4497
2021-03-30,47.33727
2021-03-31,41.71597
2021-04-01,29.88165
2021-04-02,28.40236
2021-04-03,14.79289
2021-04-04,15.08875
2021-04-05,26.92307
2021-04-06,35.50295
2021-04-07,53.25443
2021-04-08,35.50295
2021-04-09,26.62721
2021-04-10,18.34319
2021-04-11,13.01775
2021-04-12,34.02366
2021-04-13,34.91124
2021-04-14,38.16568
2021-04-15,40.53254
2021-04-16,26.62721
2021-04-17,17.75147
2021-04-18,16.8639
2021-04-19,47.33727
2021-04-20,56.80473
2021-04-21,36.68639
2021-04-22,28.69822
2021-04-23,27.81065
2021-04-24,14.49704
2021-04-25,16.27218
2021-04-26,32.84023
2021-04-27,32.24852
2021-04-28,34.61538
2021-04-29,31.95266
2021-04-30,25.14792
2021-05-01,15.38461
2021-05-02,9.17159
2021-05-03,34.02366
2021-05-04,33.13609
2021-05-05,13.90532
2021-05-06,34.31952
2021-05-07,18.04733
2021-05-08,7.6923
2021-05-09,8.28402
2021-05-10,31.06508
2021-05-11,37.2781
2021-05-12,28.69822
2021-05-13,28.40236
2021-05-14,19.23076
2021-05-15,11.53846
2021-05-16,11.53846
2021-05-17,35.79881
2021-05-18,31.06508
2021-05-19,15.97633
2021-05-20,33.13609
2021-05-21,31.6568
2021-05-22,12.13017
2021-05-23,11.83431
2021-05-24,39.34911
2021-05-25,47.92899
2021-05-26,60.65088
2021-05-27,47.92899
2021-05-28,46.4497
2021-05-29,15.97633
2021-05-30,13.90532
2021-05-31,33.43195
2021-06-01,34.31952
2021-06-02,25.44378
2021-06-03,20.71005
2021-06-04,30.47337
2021-06-05,15.08875
2021-06-06,10.05917
2021-06-07,26.0355
2021-06-08,31.36094
2021-06-09,31.6568
2021-06-10,25.73964
2021-06-11,21.30177
2021-06-12,7.98816
2021-06-13,11.83431
2021-06-14,30.47337
2021-06-15,35.50295
2021-06-16,36.68639
2021-06-17,32.84023
2021-06-18,30.47337
2021-06-19,13.60946
2021-06-20,13.3136
2021-06-21,43.49112
2021-06-22,40.53254
2021-06-23,35.2071
2021-06-24,47.04142
2021-06-25,31.6568
2021-06-26,16.27218
2021-06-27,10.35502
2021-06-28,31.36094
2021-06-29,30.17751
2021-06-30,29.58579
2021-07-01,26.33136
2021-07-02,20.71005
2021-07-03,16.27218
2021-07-04,10.65088
2021-07-05,33.72781
2021-07-06,36.68639
2021-07-07,30.47337
2021-07-08,34.91124
2021-07-09,29.28994
2021-07-10,14.79289
2021-07-11,10.05917
2021-07-12,25.73964
2021-07-13,44.67455
2021-07-14,36.09467
2021-07-15,32.24852
2021-07-16,32.54437
2021-07-17,18.63905
2021-07-18,10.65088
2021-07-19,39.94082
2021-07-20,32.54437
2021-07-21,31.95266
2021-07-22,35.79881
2021-07-23,35.50295
2021-07-24,12.42603
2021-07-25,18.34319
2021-07-26,37.2781
2021-07-27,35.50295
2021-07-28,34.31952
2021-07-29,44.97041
2021-07-30,31.06508
2021-07-31,15.97633
2021-08-01,21.00591
2021-08-02,39.34911
2021-08-03,35.2071
2021-08-04,46.4497
2021-08-05,42.30769
2021-08-06,40.23668
2021-08-07,18.63905
2021-08-08,14.20118
2021-08-09,52.071
2021-08-10,70.71005
2021-08-11,53.25443
2021-08-12,46.15384
2021-08-13,39.34911
2021-08-14,18.63905
2021-08-15,24.55621
2021-08-16,22.4852
2021-08-17,52.071
2021-08-18,48.22485
2021-08-19,47.92899
2021-08-20,42.60355
2021-08-21,28.1065
2021-08-22,17.15976
2021-08-23,41.42011
2021-08-24,41.42011
2021-08-25,40.8284
2021-08-26,39.34911
2021-08-27,34.31952
2021-08-28,21.30177
2021-08-29,22.4852
2021-08-30,40.8284
2021-08-31,42.60355
2021-09-01,32.24852
2021-09-02,45.56213
2021-09-03,45.56213
2021-09-04,17.75147
2021-09-05,17.75147
2021-09-06,41.42011
2021-09-07,44.37869
2021-09-08,37.57396
2021-09-09,49.11242
2021-09-10,42.60355
2021-09-11,12.72189
2021-09-12,15.08875
2021-09-13,31.06508
2021-09-14,42.30769
2021-09-15,33.72781
2021-09-16,30.47337
2021-09-17,29.88165
2021-09-18,15.97633
2021-09-19,13.90532
2021-09-20,13.90532
2021-09-21,17.15976
2021-09-22,9.76331
2021-09-23,67.75147
2021-09-24,39.05325
2021-09-25,15.97633
2021-09-26,16.56804
2021-09-27,32.84023
2021-09-28,39.05325
2021-09-29,36.98224
2021-09-30,37.86982
2021-10-01,33.72781
2021-10-02,18.93491
2021-10-03,6.50887
2021-10-04,13.01775
2021-10-05,31.6568
2021-10-06,38.75739
2021-10-07,36.68639
2021-10-08,23.96449
2021-10-09,11.83431
2021-10-10,9.76331
2021-10-11,16.56804
2021-10-12,30.17751
2021-10-13,29.58579
2021-10-14,26.0355
2021-10-15,28.69822
2021-10-16,13.90532
2021-10-17,10.94674
2021-10-18,31.6568
2021-10-19,31.6568
2021-10-20,31.36094
2021-10-21,26.33136
2021-10-22,17.15976
2021-10-23,8.57988
2021-10-24,8.28402
2021-10-25,27.51479
2021-10-26,26.0355
2021-10-27,23.07692
2021-10-28,23.07692
2021-10-29,16.27218
2021-10-30,4.73372
2021-10-31,9.76331
2021-11-01,15.08875
2021-11-02,26.33136
2021-11-03,30.76923
2021-11-04,27.51479
2021-11-05,100.0
2021-11-06,12.42603
2021-11-07,7.10059
2021-11-08,25.73964
2021-11-09,31.6568
2021-11-10,37.2781
2021-11-11,33.13609
2021-11-12,24.85207
2021-11-13,9.46745
2021-11-14,12.13017
2021-11-15,31.06508
2021-11-16,28.99408
2021-11-17,36.98224
2021-11-18,25.44378
2021-11-19,31.36094
2021-11-20,14.49704
2021-11-21,7.98816
2021-11-22,39.64497
2021-11-23,30.47337
2021-11-24,34.31952
2021-11-25,31.06508
2021-11-26,29.58579
2021-11-27,16.8639
2021-11-28,12.13017
2021-11-29,35.79881
2021-11-30,41.42011
2021-12-01,38.46153
2021-12-02,37.2781
2021-12-03,31.95266
2021-12-04,16.8639
2021-12-05,12.13017
2021-12-06,36.68639
2021-12-07,40.8284
2021-12-08,50.29585
2021-12-09,40.53254
2021-12-10,38.46153
2021-12-11,14.79289
2021-12-12,14.20118
2021-12-13,32.54437
2021-12-14,34.61538
2021-12-15,31.6568
2021-12-16,40.8284
2021-12-17,26.0355
2021-12-18,13.60946
2021-12-19,12.72189
2021-12-20,32.84023
2021-12-21,33.43195
2021-12-22,38.46153
2021-12-23,35.2071
2021-12-24,17.45562
2021-12-25,9.46745
2021-12-26,11.83431
2021-12-27,27.51479
2021-12-28,27.81065
2021-12-29,24.85207
2021-12-30,23.96449
2021-12-31,21.30177
2022-01-01,9.76331
2022-01-02,10.35502
2022-01-03,30.47337
2022-01-04,22.4852
2022-01-05,31.06508
2022-01-06,31.95266
2022-01-07,29.88165
2022-01-08,16.27218
2022-01-09,15.08875
2022-01-10,42.8994
2022-01-11,32.54437
2022-01-12,26.62721
2022-01-13,29.28994
2022-01-14,26.0355
2022-01-15,11.83431
2022-01-16,8.57988
2022-01-17,31.06508
2022-01-18,34.02366
2022-01-19,30.76923
2022-01-20,27.81065
2022-01-21,26.0355
2022-01-22,13.3136
2022-01-23,12.13017
2022-01-24,28.99408
2022-01-25,42.60355
2022-01-26,33.13609
2022-01-27,28.99408
2022-01-28,21.59763
2022-01-29,13.3136
2022-01-30,12.72189
2022-01-31,17.45562
2022-02-01,23.37278
2022-02-02,20.71005
2022-02-03,39.34911
2022-02-04,39.05325
2022-02-05,14.79289
2022-02-06,11.83431
2022-02-07,37.2781
2022-02-08,32.54437
2022-02-09,37.57396
2022-02-10,31.06508
2022-02-11,33.13609
2022-02-12,11.2426
2022-02-13,10.05917
2022-02-14,41.12426
2022-02-15,30.47337
2022-02-16,30.47337
2022-02-17,34.91124
2022-02-18,26.33136
2022-02-19,14.49704
2022-02-20,7.39644
2022-02-21,30.47337
2022-02-22,25.73964
2022-02-23,23.66863
2022-02-24,23.37278
2022-02-25,25.14792
2022-02-26,7.39644
2022-02-27,9.17159
2022-02-28,28.69822
2022-03-01,14.79289
2022-03-02,26.33136
2022-03-03,23.66863
2022-03-04,18.93491
2022-03-05,13.3136
2022-03-06,13.01775
2022-03-07,33.13609
2022-03-08,25.14792
2022-03-09,9.76331
2022-03-10,26.92307
2022-03-11,23.07692
2022-03-12,14.20118
2022-03-13,9.46745
2022-03-14,34.31952
2022-03-15,28.1065
2022-03-16,29.28994
2022-03-17,32.84023
2022-03-18,24.55621
2022-03-19,5.6213
2022-03-20,7.6923
2022-03-21,25.73964
2022-03-22,25.14792
2022-03-23,22.78106
2022-03-24,27.81065
2022-03-25,15.68047
2022-03-26,8.87573
2022-03-27,5.6213
2022-03-28,30.47337
2022-03-29,25.44378
2022-03-30,24.55621
2022-03-31,21.59763
2022-04-01,22.78106
2022-04-02,8.57988
2022-04-03,9.46745
2022-04-04,20.4142
2022-04-05,27.51479
2022-04-06,31.36094
2022-04-07,31.95266
2022-04-08,23.66863
2022-04-09,10.94674
2022-04-10,10.65088
2022-04-11,30.76923
2022-04-12,30.47337
2022-04-13,35.2071
2022-04-14,25.14792
2022-04-15,25.14792
2022-04-16,10.35502
2022-04-17,5.91715
2022-04-18,30.76923
2022-04-19,34.91124
2022-04-20,26.62721
2022-04-21,37.57396
2022-04-22,28.69822
2022-04-23,11.2426
2022-04-24,13.01775
2022-04-25,28.69822
2022-04-26,32.54437
2022-04-27,28.69822
2022-04-28,25.44378
2022-04-29,27.21893
2022-04-30,13.3136
2022-05-01,11.2426
2022-05-02,28.1065
2022-05-03,27.21893
2022-05-04,21.59763
2022-05-05,12.42603
2022-05-06,20.71005
2022-05-07,13.3136
2022-05-08,10.65088
2022-05-09,34.91124
2022-05-10,39.05325
2022-05-11,27.21893
2022-05-12,27.21893
2022-05-13,29.88165
2022-05-14,11.53846
2022-05-15,7.98816
2022-05-16,26.62721
2022-05-17,31.36094
2022-05-18,30.47337
2022-05-19,32.54437
2022-05-20,23.66863
2022-05-21,8.57988
2022-05-22,6.50887
2022-05-23,28.40236
2022-05-24,34.61538
2022-05-25,26.33136
2022-05-26,35.2071
2022-05-27,26.62721
2022-05-28,9.46745
2022-05-29,9.46745
2022-05-30,32.54437
2022-05-31,34.02366
2022-06-01,15.97633
2022-06-02,29.88165
2022-06-03,33.13609
2022-06-04,11.83431
2022-06-05,8.57988
2022-06-06,7.10059
2022-06-07,26.33136
2022-06-08,26.0355
2022-06-09,29.28994
2022-06-10,29.58579
2022-06-11,11.53846
2022-06-12,11.53846
2022-06-13,33.43195
2022-06-14,36.09467
2022-06-15,31.95266
2022-06-16,38.16568
2022-06-17,28.1065
2022-06-18,13.90532
2022-06-19,9.17159
2022-06-20,32.24852
2022-06-21,31.06508
2022-06-22,26.92307
2022-06-23,38.75739
2022-06-24,31.95266
2022-06-25,10.35502
2022-06-26,11.2426
2022-06-27,31.95266
2022-06-28,31.6568
2022-06-29,36.98224
2022-06-30,30.76923
2022-07-01,28.69822
2022-07-02,4.43786
2022-07-03,8.28402
2022-07-04,28.99408
2022-07-05,36.09467
2022-07-06,37.86982
2022-07-07,31.06508
2022-07-08,31.6568
2022-07-09,23.96449
2022-07-10,8.57988
2022-07-11,42.8994
2022-07-12,35.2071
2022-07-13,36.68639
2022-07-14,32.84023
2022-07-15,24.85207
2022-07-16,7.10059
2022-07-17,10.94674
2022-07-18,34.91124
2022-07-19,27.21893
2022-07-20,33.43195
2022-07-21,25.14792
2022-07-22,20.4142
2022-07-23,12.13017
2022-07-24,6.50887
2022-07-25,27.21893
2022-07-26,33.72781
2022-07-27,32.24852
2022-07-28,28.40236
2022-07-29,23.07692
2022-07-30,11.53846
2022-07-31,7.39644
2022-08-01,21.30177
2022-08-02,26.92307
2022-08-03,27.21893
2022-08-04,24.85207
2022-08-05,27.81065
2022-08-06,13.3136
2022-08-07,9.46745
2022-08-08,31.36094
2022-08-09,36.09467
2022-08-10,34.31952
2022-08-11,27.21893
2022-08-12,23.37278
2022-08-13,7.98816
2022-08-14,5.91715
2022-08-15,13.01775
2022-08-16,41.12426
2022-08-17,35.2071
2022-08-18,31.06508
2022-08-19,29.28994
2022-08-20,17.15976
2022-08-21,12.42603
2022-08-22,35.2071
2022-08-23,34.31952
2022-08-24,32.54437
2022-08-25,35.79881
2022-08-26,26.92307
2022-08-27,13.01775
2022-08-28,11.83431
2022-08-29,43.49112
2022-08-30,35.50295
2022-08-31,34.61538
2022-09-01,27.51479
2022-09-02,32.54437
2022-09-03,15.68047
2022-09-04,10.35502
2022-09-05,30.17751
2022-09-06,26.92307
2022-09-07,27.51479
2022-09-08,36.68639
2022-09-09,9.17159
2022-09-10,15.08875
2022-09-11,9.46745
2022-09-12,11.2426
2022-09-13,36.09467
2022-09-14,38.16568
2022-09-15,30.47337
2022-09-16,25.14792
2022-09-17,7.6923
2022-09-18,10.94674
2022-09-19,29.58579
2022-09-20,35.2071
2022-09-21,29.58579
2022-09-22,32.54437
2022-09-23,25.44378
2022-09-24,13.60946
2022-09-25,13.60946
2022-09-26,45.56213
2022-09-27,33.13609
2022-09-28,34.02366
2022-09-29,37.57396
2022-09-30,22.78106
2022-10-01,5.32544
2022-10-02,7.98816
2022-10-03,11.83431
2022-10-04,30.17751
2022-10-05,27.81065
2022-10-06,33.13609
2022-10-07,16.56804
2022-10-08,4.43786
2022-10-09,10.05917
2022-10-10,9.46745
2022-10-11,22.18934
2022-10-12,22.78106
2022-10-13,19.52662
2022-10-14,24.55621
2022-10-15,7.10059
2022-10-16,9.76331
2022-10-17,42.01183
2022-10-18,35.2071
2022-10-19,23.07692
2022-10-20,22.18934
2022-10-21,21.00591
2022-10-22,7.10059
2022-10-23,5.91715
2022-10-24,21.00591
2022-10-25,21.30177
2022-10-26,24.26035
2022-10-27,24.55621
2022-10-28,17.45562
2022-10-29,6.21301
2022-10-30,7.98816
2022-10-31,19.82248
2022-11-01,21.59763
2022-11-02,22.18934
2022-11-03,23.07692
2022-11-04,22.18934
2022-11-05,8.57988
2022-11-06,7.6923
2022-11-07,28.1065
2022-11-08,26.62721
2022-11-09,20.4142
2022-11-10,20.11834
2022-11-11,16.27218
2022-11-12,5.32544
2022-11-13,8.57988
2022-11-14,23.96449
2022-11-15,21.59763
2022-11-16,21.89349
2022-11-17,22.78106
2022-11-18,21.00591
2022-11-19,7.39644
2022-11-20,6.21301
2022-11-21,22.18934
2022-11-22,23.07692
2022-11-23,19.82248
2022-11-24,28.1065
2022-11-25,24.26035
2022-11-26,7.98816
2022-11-27,6.50887
2022-11-28,24.26035
2022-11-29,24.26035
2022-11-30,19.23076
2022-12-01,21.59763
2022-12-02,16.8639
2022-12-03,6.21301
2022-12-04,7.10059
2022-12-05,27.51479
2022-12-06,24.85207
2022-12-07,26.92307
2022-12-08,27.21893
2022-12-09,28.40236
2022-12-10,7.6923
2022-12-11,7.6923
2022-12-12,26.92307
2022-12-13,21.30177
2022-12-14,23.96449
2022-12-15,22.78106
2022-12-16,22.18934
2022-12-17,9.46745
2022-12-18,4.43786
2022-12-19,23.96449
2022-12-20,23.37278
2022-12-21,23.66863
2022-12-22,26.33136
2022-12-23,17.75147
2022-12-24,3.25443
2022-12-25,4.73372
2022-12-26,17.45562
2022-12-27,23.37278
2022-12-28,23.96449
2022-12-29,28.99408
2022-12-30,21.30177
2022-12-31,6.21301
2023-01-01,6.50887
2023-01-02,19.82248
2023-01-03,22.78106
2023-01-04,21.89349
2023-01-05,21.59763
2023-01-06,19.23076
2023-01-07,20.4142
2023-01-08,10.94674
2023-01-09,23.07692
2023-01-10,27.81065
2023-01-11,22.18934
2023-01-12,20.11834
2023-01-13,19.52662
2023-01-14,6.21301
2023-01-15,5.6213
2023-01-16,21.59763
2023-01-17,31.06508
2023-01-18,28.1065
2023-01-19,19.82248
2023-01-20,16.8639
2023-01-21,10.35502
2023-01-22,5.91715
2023-01-23,7.6923
2023-01-24,8.87573
2023-01-25,30.76923
2023-01-26,24.26035
2023-01-27,21.89349
2023-01-28,6.21301
2023-01-29,8.28402
2023-01-30,33.13609
2023-01-31,22.18934
2023-02-01,21.59763
2023-02-02,26.0355
2023-02-03,23.37278
2023-02-04,10.35502
2023-02-05,6.80473
2023-02-06,28.69822
2023-02-07,30.17751
2023-02-08,23.37278
2023-02-09,24.26035
2023-02-10,30.17751
2023-02-11,13.3136
2023-02-12,12.13017
2023-02-13,32.84023
2023-02-14,25.14792
2023-02-15,32.84023
2023-02-16,28.69822
2023-02-17,23.07692
2023-02-18,10.65088
2023-02-19,7.10059
2023-02-20,30.17751
2023-02-21,27.51479
2023-02-22,28.40236
2023-02-23,20.4142
2023-02-24,21.59763
2023-02-25,4.43786
2023-02-26,8.28402
2023-02-27,33.43195
2023-02-28,20.4142
2023-03-01,7.39644
2023-03-02,14.49704
2023-03-03,24.26035
2023-03-04,11.83431
2023-03-05,5.32544
2023-03-06,26.0355
2023-03-07,25.73964
2023-03-08,21.00591
2023-03-09,27.51479
2023-03-10,21.59763
2023-03-11,7.6923
2023-03-12,10.05917
2023-03-13,20.71005
2023-03-14,24.55621
2023-03-15,28.99408
2023-03-16,25.44378
2023-03-17,25.14792
2023-03-18,6.50887
2023-03-19,9.17159
2023-03-20,27.21893
2023-03-21,27.81065
2023-03-22,28.1065
2023-03-23,47.92899
2023-03-24,30.47337
2023-03-25,11.53846
2023-03-26,6.80473
2023-03-27,22.78106
2023-03-28,18.63905
2023-03-29,23.96449
2023-03-30,27.21893
2023-03-31,25.44378
2023-04-01,13.3136
2023-04-02,4.14201
2023-04-03,24.85207
2023-04-04,21.89349
2023-04-05,27.51479
2023-04-06,23.07692
2023-04-07,21.89349
2023-04-08,7.10059
2023-04-09,3.25443
2023-04-10,23.96449
2023-04-11,25.44378
2023-04-12,21.00591
2023-04-13,25.14792
2023-04-14,19.82248
2023-04-15,8.87573
2023-04-16,7.10059
2023-04-17,28.99408
2023-04-18,30.47337
2023-04-19,27.21893
2023-04-20,26.62721
2023-04-21,21.00591
2023-04-22,5.32544
2023-04-23,5.02958
2023-04-24,26.92307
2023-04-25,19.52662
2023-04-26,26.33136
2023-04-27,19.52662
2023-04-28,23.07692
2023-04-29,4.14201
2023-04-30,4.43786
2023-05-01,13.3136
2023-05-02,26.33136
2023-05-03,27.21893
2023-05-04,19.23076
2023-05-05,8.87573
2023-05-06,5.32544
2023-05-07,5.32544
2023-05-08,19.82248
2023-05-09,21.00591
2023-05-10,24.26035
2023-05-11,19.23076
2023-05-12,16.27218
2023-05-13,8.87573
2023-05-14,3.84615
2023-05-15,22.18934
2023-05-16,33.72781
2023-05-17,28.1065
2023-05-18,27.81065
2023-05-19,16.27218
2023-05-20,7.39644
2023-05-21,7.6923
2023-05-22,28.40236
2023-05-23,24.26035
2023-05-24,27.51479
2023-05-25,18.34319
2023-05-26,15.68047
2023-05-27,7.6923
2023-05-28,6.50887
