date,주가상승종목
2021-09-01,59.79265
2021-09-02,51.27338
2021-09-03,44.0613
2021-09-04,13.47757
2021-09-05,13.95086
2021-09-06,42.91187
2021-09-07,45.93193
2021-09-08,49.83096
2021-09-09,52.21996
2021-09-10,40.95109
2021-09-11,11.31395
2021-09-12,10.68289
2021-09-13,42.75411
2021-09-14,41.13139
2021-09-15,39.57629
2021-09-16,35.51949
2021-09-17,46.94613
2021-09-18,12.73382
2021-09-19,9.51093
2021-09-20,9.62361
2021-09-21,10.11945
2021-09-22,11.60694
2021-09-23,44.15145
2021-09-24,39.19314
2021-09-25,13.92832
2021-09-26,12.08023
2021-09-27,40.16227
2021-09-28,45.12057
2021-09-29,48.90691
2021-09-30,37.27743
2021-10-01,38.69731
2021-10-02,9.62361
2021-10-03,9.51093
2021-10-04,10.72796
2021-10-05,50.39441
2021-10-06,48.07302
2021-10-07,41.62722
2021-10-08,33.67139
2021-10-09,8.47419
2021-10-10,6.94162
2021-10-11,9.24047
2021-10-12,37.05206
2021-10-13,33.0178
2021-10-14,33.8517
2021-10-15,30.40342
2021-10-16,7.97836
2021-10-17,8.1812
2021-10-18,31.14717
2021-10-19,29.93013
2021-10-20,31.30493
2021-10-21,34.16723
2021-10-22,27.15798
2021-10-23,8.27135
2021-10-24,8.13612
2021-10-25,34.5729
2021-10-26,36.62384
2021-10-27,33.71647
2021-10-28,32.90511
2021-10-29,28.91593
2021-10-30,7.84313
2021-10-31,7.64029
2021-11-01,33.60378
2021-11-02,35.85756
2021-11-03,65.24678
2021-11-04,44.44444
2021-11-05,34.75321
2021-11-06,10.3899
2021-11-07,10.14198
2021-11-08,35.69979
2021-11-09,35.2265
2021-11-10,37.41266
2021-11-11,36.30831
2021-11-12,34.032
2021-11-13,9.3757
2021-11-14,9.44331
2021-11-15,37.66058
2021-11-16,35.49695
2021-11-17,39.4636
2021-11-18,37.34505
2021-11-19,31.66553
2021-11-20,8.67703
2021-11-21,8.99256
2021-11-22,35.00112
2021-11-23,31.37254
2021-11-24,30.92179
2021-11-25,30.35835
2021-11-26,29.14131
2021-11-27,9.7363
2021-11-28,9.08271
2021-11-29,33.89677
2021-11-30,39.4636
2021-12-01,32.07121
2021-12-02,28.4201
2021-12-03,28.08203
2021-12-04,7.77552
2021-12-05,7.23461
2021-12-06,30.4485
2021-12-07,28.98354
2021-12-08,31.57538
2021-12-09,28.84832
2021-12-10,27.42844
2021-12-11,6.82893
2021-12-12,8.67703
2021-12-13,30.9894
2021-12-14,27.0453
2021-12-15,29.18638
2021-12-16,27.90173
2021-12-17,23.93509
2021-12-18,7.41491
2021-12-19,6.13026
2021-12-20,30.53865
2021-12-21,28.30741
2021-12-22,27.20306
2021-12-23,29.38922
2021-12-24,26.23394
2021-12-25,5.58936
2021-12-26,6.49087
2021-12-27,28.93847
2021-12-28,26.572
2021-12-29,26.09871
2021-12-30,23.6421
2021-12-31,9.71377
2022-01-01,5.83727
2022-01-02,6.53594
2022-01-03,31.8233
2022-01-04,30.58372
2022-01-05,32.49943
2022-01-06,38.69731
2022-01-07,30.53865
2022-01-08,8.3615
2022-01-09,9.96168
2022-01-10,38.90015
2022-01-11,36.17308
2022-01-12,34.032
2022-01-13,36.30831
2022-01-14,33.49109
2022-01-15,11.31395
2022-01-16,15.28059
2022-01-17,47.68988
2022-01-18,68.96551
2022-01-19,68.98805
2022-01-20,73.08992
2022-01-21,56.56975
2022-01-22,19.87829
2022-01-23,14.9876
2022-01-24,49.08722
2022-01-25,52.78341
2022-01-26,44.10637
2022-01-27,100.0
2022-01-28,56.00631
2022-01-29,19.67545
2022-01-30,14.06355
2022-01-31,14.19878
2022-02-01,18.16542
2022-02-02,19.13455
2022-02-03,56.68244
2022-02-04,53.03132
2022-02-05,16.76808
2022-02-06,15.03267
2022-02-07,47.59972
2022-02-08,42.84426
2022-02-09,40.97363
2022-02-10,37.77327
2022-02-11,33.31079
2022-02-12,11.67455
2022-02-13,9.71377
2022-02-14,43.20486
2022-02-15,43.20486
2022-02-16,39.37345
2022-02-17,35.85756
2022-02-18,31.14717
2022-02-19,10.29975
2022-02-20,8.85733
2022-02-21,34.79828
2022-02-22,35.27157
2022-02-23,36.10547
2022-02-24,52.28758
2022-02-25,39.71151
2022-02-26,9.57854
2022-02-27,7.09939
2022-02-28,31.75569
2022-03-01,10.52512
2022-03-02,34.34753
2022-03-03,35.78994
2022-03-04,30.13297
2022-03-05,7.5276
2022-03-06,8.04597
2022-03-07,38.49447
2022-03-08,32.70227
2022-03-09,7.59522
2022-03-10,34.82082
2022-03-11,29.68221
2022-03-12,8.22627
2022-03-13,7.23461
2022-03-14,31.66553
2022-03-15,30.83164
2022-03-16,34.50529
2022-03-17,36.82668
2022-03-18,32.92765
2022-03-19,9.08271
2022-03-20,8.0009
2022-03-21,33.67139
2022-03-22,33.44602
2022-03-23,34.25738
2022-03-24,36.6013
2022-03-25,32.56704
2022-03-26,9.12778
2022-03-27,7.25715
2022-03-28,36.53369
2022-03-29,35.78994
2022-03-30,33.15303
2022-03-31,36.96191
2022-04-01,30.96686
2022-04-02,7.43745
2022-04-03,6.89655
2022-04-04,29.45684
2022-04-05,32.8375
2022-04-06,32.11629
2022-04-07,33.67139
2022-04-08,30.24566
2022-04-09,6.9867
2022-04-10,5.20622
2022-04-11,31.28239
2022-04-12,32.79242
2022-04-13,30.56118
2022-04-14,28.98354
2022-04-15,27.47351
2022-04-16,5.74712
2022-04-17,5.74712
2022-04-18,27.69889
2022-04-19,30.53865
2022-04-20,29.72729
2022-04-21,31.4627
2022-04-22,29.4343
2022-04-23,6.67117
2022-04-24,6.19788
2022-04-25,35.85756
2022-04-26,34.41514
2022-04-27,39.03538
2022-04-28,35.78994
2022-04-29,31.01194
2022-04-30,6.42325
2022-05-01,5.9725
2022-05-02,31.19224
2022-05-03,32.6572
2022-05-04,28.73563
2022-05-05,7.70791
2022-05-06,31.12463
2022-05-07,6.9867
2022-05-08,6.06265
2022-05-09,35.02366
2022-05-10,37.23236
2022-05-11,31.03448
2022-05-12,36.53369
2022-05-13,29.32161
2022-05-14,6.01757
2022-05-15,5.29637
2022-05-16,29.90759
2022-05-17,28.51025
2022-05-18,30.15551
2022-05-19,30.89925
2022-05-20,28.6004
2022-05-21,5.16114
2022-05-22,4.64277
2022-05-23,29.99774
2022-05-24,29.52445
2022-05-25,28.64548
2022-05-26,27.38336
2022-05-27,25.03944
2022-05-28,3.74126
2022-05-29,2.90736
2022-05-30,26.95514
2022-05-31,24.02524
2022-06-01,5.18368
2022-06-02,24.38584
2022-06-03,22.69551
2022-06-04,4.28217
2022-06-05,3.60604
2022-06-06,3.9441
2022-06-07,24.70137
2022-06-08,24.27315
2022-06-09,21.59116
2022-06-10,22.40252
2022-06-11,4.41739
2022-06-12,4.73292
2022-06-13,38.13387
2022-06-14,37.23236
2022-06-15,32.81496
2022-06-16,29.95267
2022-06-17,29.52445
2022-06-18,5.29637
2022-06-19,4.43993
2022-06-20,32.02614
2022-06-21,25.82826
2022-06-22,30.08789
2022-06-23,30.74149
2022-06-24,26.95514
2022-06-25,3.96664
2022-06-26,3.80887
2022-06-27,23.46179
2022-06-28,22.58282
2022-06-29,22.26729
2022-06-30,22.19968
2022-07-01,21.81654
2022-07-02,3.51588
2022-07-03,3.15528
2022-07-04,21.9743
2022-07-05,21.41086
2022-07-06,22.01938
2022-07-07,23.32657
2022-07-08,21.27563
2022-07-09,3.62857
2022-07-10,2.99752
2022-07-11,22.04192
2022-07-12,21.56862
2022-07-13,22.22222
2022-07-14,20.2389
2022-07-15,18.41334
2022-07-16,3.65111
2022-07-17,2.68199
2022-07-18,24.38584
2022-07-19,23.59702
2022-07-20,21.74892
2022-07-21,20.64457
2022-07-22,20.37412
2022-07-23,2.70453
2022-07-24,2.68199
2022-07-25,19.92337
2022-07-26,18.07527
2022-07-27,19.15708
2022-07-28,24.85913
2022-07-29,20.48681
2022-07-30,4.10187
2022-07-31,3.04259
2022-08-01,21.65877
2022-08-02,19.54022
2022-08-03,20.50935
2022-08-04,23.93509
2022-08-05,21.00518
2022-08-06,3.85395
2022-08-07,2.95244
2022-08-08,22.19968
2022-08-09,22.89835
2022-08-10,21.18548
2022-08-11,23.07865
2022-08-12,18.84155
2022-08-13,4.10187
2022-08-14,3.1102
2022-08-15,3.53842
2022-08-16,22.71805
2022-08-17,20.08113
2022-08-18,20.32905
2022-08-19,18.25557
2022-08-20,3.47081
2022-08-21,3.85395
2022-08-22,21.92923
2022-08-23,19.60784
2022-08-24,19.65291
2022-08-25,20.62204
2022-08-26,20.2389
2022-08-27,3.20036
2022-08-28,2.77214
2022-08-29,22.94343
2022-08-30,17.44421
2022-08-31,18.72887
2022-09-01,19.38246
2022-09-02,16.5427
2022-09-03,3.22289
2022-09-04,2.5693
2022-09-05,17.80482
2022-09-06,17.46675
2022-09-07,19.33739
2022-09-08,15.77642
2022-09-09,3.08767
2022-09-10,2.47915
2022-09-11,2.47915
2022-09-12,3.08767
2022-09-13,22.58282
2022-09-14,21.86161
2022-09-15,18.63871
2022-09-16,17.21884
2022-09-17,3.5835
2022-09-18,2.52422
2022-09-19,19.5853
2022-09-20,18.84155
2022-09-21,18.0302
2022-09-22,19.90083
2022-09-23,19.60784
2022-09-24,3.35812
2022-09-25,2.20869
2022-09-26,30.49357
2022-09-27,21.92923
2022-09-28,25.24228
2022-09-29,21.794
2022-09-30,19.7656
2022-10-01,3.44827
2022-10-02,2.27631
2022-10-03,2.59184
2022-10-04,21.68131
2022-10-05,20.21636
2022-10-06,19.54022
2022-10-07,18.5711
2022-10-08,3.26797
2022-10-09,2.47915
2022-10-10,3.78634
2022-10-11,24.56614
2022-10-12,19.69799
2022-10-13,20.86995
2022-10-14,18.00766
2022-10-15,4.75546
2022-10-16,3.85395
2022-10-17,29.20892
2022-10-18,25.60288
2022-10-19,21.74892
2022-10-20,18.5711
2022-10-21,16.72301
2022-10-22,3.35812
2022-10-23,3.4032
2022-10-24,19.26977
2022-10-25,18.12035
2022-10-26,18.99932
2022-10-27,19.11201
2022-10-28,17.39914
2022-10-29,2.34392
2022-10-30,2.65945
2022-10-31,16.22718
2022-11-01,17.75974
2022-11-02,16.22718
2022-11-03,17.96258
2022-11-04,14.91999
2022-11-05,3.1102
2022-11-06,2.52422
2022-11-07,17.64705
2022-11-08,19.74306
2022-11-09,20.57696
2022-11-10,17.28645
2022-11-11,27.42844
2022-11-12,5.49921
2022-11-13,3.04259
2022-11-14,19.69799
2022-11-15,20.48681
2022-11-16,18.52603
2022-11-17,21.65877
2022-11-18,18.61618
2022-11-19,3.51588
2022-11-20,2.7496
2022-11-21,18.48095
2022-11-22,19.99098
2022-11-23,17.03853
2022-11-24,16.99346
2022-11-25,15.77642
2022-11-26,2.77214
2022-11-27,2.61437
2022-11-28,17.1963
2022-11-29,16.27225
2022-11-30,15.75388
2022-12-01,16.43002
2022-12-02,16.3624
2022-12-03,2.23123
2022-12-04,2.52422
2022-12-05,16.90331
2022-12-06,16.15956
2022-12-07,16.27225
2022-12-08,15.97926
2022-12-09,15.37074
2022-12-10,2.86229
2022-12-11,3.42573
2022-12-12,15.93418
2022-12-13,16.58778
2022-12-14,16.83569
2022-12-15,15.30313
2022-12-16,16.92585
2022-12-17,2.83975
2022-12-18,2.79468
2022-12-19,14.35654
2022-12-20,16.02434
2022-12-21,14.13116
2022-12-22,14.8073
2022-12-23,15.50597
2022-12-24,2.9299
2022-12-25,2.50169
2022-12-26,15.59612
2022-12-27,16.06941
2022-12-28,18.25557
2022-12-29,15.39328
2022-12-30,6.10773
2022-12-31,2.11854
2023-01-01,3.31304
2023-01-02,18.41334
2023-01-03,18.5711
2023-01-04,16.74554
2023-01-05,17.71467
2023-01-06,16.09195
2023-01-07,3.80887
2023-01-08,2.97498
2023-01-09,19.9459
2023-01-10,17.42168
2023-01-11,16.40748
2023-01-12,16.92585
2023-01-13,16.11449
2023-01-14,3.67365
2023-01-15,3.56096
2023-01-16,17.78228
2023-01-17,15.93418
2023-01-18,13.86071
2023-01-19,14.76222
2023-01-20,12.14784
2023-01-21,3.35812
2023-01-22,2.9299
2023-01-23,3.33558
2023-01-24,3.78634
2023-01-25,19.54022
2023-01-26,19.9459
2023-01-27,21.07279
2023-01-28,5.63443
2023-01-29,4.55262
2023-01-30,20.05859
2023-01-31,19.33739
2023-02-01,18.05273
2023-02-02,18.30065
2023-02-03,19.08947
2023-02-04,4.16948
2023-02-05,3.96664
2023-02-06,19.02186
2023-02-07,18.93171
2023-02-08,22.71805
2023-02-09,20.57696
2023-02-10,19.67545
2023-02-11,4.07933
2023-02-12,3.98918
2023-02-13,18.12035
2023-02-14,18.93171
2023-02-15,20.19382
2023-02-16,19.02186
2023-02-17,16.83569
2023-02-18,5.25129
2023-02-19,3.62857
2023-02-20,18.68379
2023-02-21,19.42754
2023-02-22,19.45007
2023-02-23,17.5569
2023-02-24,13.92832
2023-02-25,3.62857
2023-02-26,3.62857
2023-02-27,16.85823
2023-02-28,15.41582
2023-03-01,4.03425
2023-03-02,16.06941
2023-03-03,17.82736
2023-03-04,4.25963
2023-03-05,4.01171
2023-03-06,17.06107
2023-03-07,20.28397
2023-03-08,18.3908
2023-03-09,18.32319
2023-03-10,17.28645
2023-03-11,3.33558
2023-03-12,3.15528
2023-03-13,20.01352
2023-03-14,22.85327
2023-03-15,19.35992
2023-03-16,17.17376
2023-03-17,16.58778
2023-03-18,3.60604
2023-03-19,3.4032
2023-03-20,18.61618
2023-03-21,19.26977
2023-03-22,19.17962
2023-03-23,20.37412
2023-03-24,19.405
2023-03-25,3.85395
2023-03-26,3.83141
2023-03-27,21.81654
2023-03-28,20.89249
2023-03-29,19.13455
2023-03-30,23.19134
2023-03-31,19.92337
2023-04-01,4.03425
2023-04-02,3.06513
2023-04-03,21.16294
2023-04-04,22.40252
2023-04-05,20.01352
2023-04-06,21.794
2023-04-07,20.57696
2023-04-08,4.57516
2023-04-09,3.9441
2023-04-10,23.32657
2023-04-11,24.07031
2023-04-12,23.23642
2023-04-13,23.50687
2023-04-14,21.95176
2023-04-15,4.5977
2023-04-16,4.16948
2023-04-17,24.45345
2023-04-18,23.50687
2023-04-19,22.19968
2023-04-20,22.31237
2023-04-21,20.26143
2023-04-22,4.48501
2023-04-23,3.47081
2023-04-24,24.52107
2023-04-25,28.05949
2023-04-26,29.29907
2023-04-27,25.62542
2023-04-28,23.70971
2023-04-29,3.98918
2023-04-30,3.15528
2023-05-01,6.35564
2023-05-02,20.68965
2023-05-03,20.91503
2023-05-04,20.80234
2023-05-05,3.56096
2023-05-06,3.13274
2023-05-07,2.389
2023-05-08,21.68131
2023-05-09,21.41086
2023-05-10,19.13455
2023-05-11,18.66125
2023-05-12,16.79062
2023-05-13,2.79468
2023-05-14,2.70453
2023-05-15,20.2389
2023-05-16,16.97092
2023-05-17,18.7514
2023-05-18,18.77394
2023-05-19,17.51183
2023-05-20,2.79468
2023-05-21,2.99752
2023-05-22,18.09781
2023-05-23,16.67793
2023-05-24,18.88663
2023-05-25,16.76808
2023-05-26,16.61032
2023-05-27,2.68199
2023-05-28,3.20036
2023-05-29,3.24543
2023-05-30,17.60198
2023-05-31,17.06107
2023-06-01,14.10863
2023-06-02,14.71715
2023-06-03,2.90736
2023-06-04,2.5693
2023-06-05,15.28059
2023-06-06,4.32724
2023-06-07,16.94838
2023-06-08,18.52603
2023-06-09,19.72053
2023-06-10,3.53842
2023-06-11,3.42573
2023-06-12,17.51183
2023-06-13,19.49515
2023-06-14,23.66463
2023-06-15,21.90669
2023-06-16,17.3766
2023-06-17,3.02005
2023-06-18,2.54676
2023-06-19,18.45841
2023-06-20,19.72053
2023-06-21,21.18548
2023-06-22,15.86657
2023-06-23,15.12283
2023-06-24,3.47081
2023-06-25,2.95244
2023-06-26,16.56524
2023-06-27,16.40748
2023-06-28,18.07527
2023-06-29,19.78814
2023-06-30,21.38832
2023-07-01,3.96664
2023-07-02,3.29051
2023-07-03,18.18796
2023-07-04,18.41334
2023-07-05,18.5711
2023-07-06,21.83908
2023-07-07,18.61618
2023-07-08,3.65111
2023-07-09,4.14694
2023-07-10,18.14288
2023-07-11,19.29231
2023-07-12,19.47261
2023-07-13,19.74306
2023-07-14,26.93261
2023-07-15,5.49921
2023-07-16,3.83141
2023-07-17,22.9885
2023-07-18,24.22808
2023-07-19,21.45593
2023-07-20,20.5995
2023-07-21,19.63038
2023-07-22,3.35812
2023-07-23,4.32724
2023-07-24,22.67297
2023-07-25,23.41672
2023-07-26,32.52197
2023-07-27,29.9752
2023-07-28,20.73473
2023-07-29,3.56096
2023-07-30,2.7496
2023-07-31,22.60536
2023-08-01,24.63376
2023-08-02,24.49853
2023-08-03,21.9743
2023-08-04,24.11539
2023-08-05,2.90736
2023-08-06,3.1102
2023-08-07,22.37998
2023-08-08,19.29231
2023-08-09,20.14874
2023-08-10,22.51521
2023-08-11,20.08113
2023-08-12,4.1244
2023-08-13,2.70453
2023-08-14,19.72053
2023-08-15,4.9583
2023-08-16,23.73225
2023-08-17,23.70971
2023-08-18,21.54608
2023-08-19,3.17782
2023-08-20,3.49335
2023-08-21,19.54022
2023-08-22,22.60536
2023-08-23,22.01938
2023-08-24,21.54608
2023-08-25,19.99098
2023-08-26,3.42573
2023-08-27,2.70453
2023-08-28,20.03606
2023-08-29,20.5995
2023-08-30,20.71219
2023-08-31,18.59364
2023-09-01,17.1963
2023-09-02,3.15528
2023-09-03,2.23123
2023-09-04,19.63038
2023-09-05,18.30065
2023-09-06,17.48929
2023-09-07,18.48095
2023-09-08,16.58778
2023-09-09,3.56096
2023-09-10,2.68199
2023-09-11,19.74306
2023-09-12,21.50101
2023-09-13,19.63038
2023-09-14,18.00766
2023-09-15,17.60198
2023-09-16,2.81721
2023-09-17,3.31304
2023-09-18,18.63871
2023-09-19,19.90083
2023-09-20,16.43002
2023-09-21,20.98264
2023-09-22,18.05273
2023-09-23,3.04259
2023-09-24,2.70453
2023-09-25,19.54022
2023-09-26,18.09781
2023-09-27,14.87491
2023-09-28,2.83975
2023-09-29,2.18616
2023-09-30,2.11854
2023-10-01,2.16362
2023-10-02,2.65945
2023-10-03,2.95244
2023-10-04,23.01104
2023-10-05,22.58282
2023-10-06,16.99346
2023-10-07,3.67365
2023-10-08,2.90736
2023-10-09,3.31304
2023-10-10,18.86409
2023-10-11,16.90331
2023-10-12,15.73135
2023-10-13,15.95672
2023-10-14,2.81721
2023-10-15,2.9299
2023-10-16,15.48343
2023-10-17,15.77642
2023-10-18,17.21884
2023-10-19,18.72887
2023-10-20,17.39914
2023-10-21,2.65945
2023-10-22,2.5693
2023-10-23,16.72301
2023-10-24,16.79062
2023-10-25,16.97092
2023-10-26,18.50349
2023-10-27,14.24385
2023-10-28,2.14108
2023-10-29,2.34392
2023-10-30,15.21298
2023-10-31,17.17376
2023-11-01,15.8215
2023-11-02,16.67793
2023-11-03,13.68041
2023-11-04,2.25377
2023-11-05,2.52422
2023-11-06,30.06535
2023-11-07,24.58868
2023-11-08,18.63871
2023-11-09,17.33153
2023-11-10,15.46089
2023-11-11,2.34392
2023-11-12,1.66779
2023-11-13,16.27225
2023-11-14,15.66373
2023-11-15,15.66373
2023-11-16,16.06941
2023-11-17,19.2247
2023-11-18,2.70453
2023-11-19,2.45661
2023-11-20,17.03853
2023-11-21,19.63038
2023-11-22,16.22718
2023-11-23,16.61032
2023-11-24,16.0018
2023-11-25,3.44827
2023-11-26,2.97498
2023-11-27,18.00766
2023-11-28,19.45007
2023-11-29,17.5569
2023-11-30,16.20464
2023-12-01,18.27811
2023-12-02,2.65945
2023-12-03,2.11854
2023-12-04,16.31733
2023-12-05,16.15956
2023-12-06,19.74306
2023-12-07,17.39914
2023-12-08,13.65787
2023-12-09,2.65945
2023-12-10,1.9157
2023-12-11,16.74554
2023-12-12,22.6279
2023-12-13,21.00518
2023-12-14,18.90917
2023-12-15,17.3766
2023-12-16,2.77214
2023-12-17,2.45661
2023-12-18,16.63286
2023-12-19,15.86657
2023-12-20,17.57944
2023-12-21,17.48929
2023-12-22,21.6137
2023-12-23,2.90736
2023-12-24,2.7496
