date,채권발행
2020-10-22,26.86567
2020-10-23,15.42288
2020-10-24,13.93034
2020-10-25,6.46766
2020-10-26,18.90547
2020-10-27,22.38805
2020-10-28,12.93532
2020-10-29,16.41791
2020-10-30,22.88557
2020-10-31,6.46766
2020-11-01,8.95522
2020-11-02,14.92537
2020-11-03,21.39303
2020-11-04,25.87064
2020-11-05,21.39303
2020-11-06,17.91044
2020-11-07,6.46766
2020-11-08,10.44776
2020-11-09,14.92537
2020-11-10,14.92537
2020-11-11,13.93034
2020-11-12,15.42288
2020-11-13,14.42786
2020-11-14,4.97512
2020-11-15,10.44776
2020-11-16,21.89054
2020-11-17,21.89054
2020-11-18,19.40298
2020-11-19,18.90547
2020-11-20,15.42288
2020-11-21,11.94029
2020-11-22,8.45771
2020-11-23,17.91044
2020-11-24,11.94029
2020-11-25,15.92039
2020-11-26,19.40298
2020-11-27,15.92039
2020-11-28,4.47761
2020-11-29,17.41293
2020-11-30,18.40796
2020-12-01,18.40796
2020-12-02,24.87562
2020-12-03,18.40796
2020-12-04,22.88557
2020-12-05,8.45771
2020-12-06,14.42786
2020-12-07,26.86567
2020-12-08,20.89552
2020-12-09,21.39303
2020-12-10,23.38308
2020-12-11,17.91044
2020-12-12,15.42288
2020-12-13,10.94527
2020-12-14,20.89552
2020-12-15,24.3781
2020-12-16,16.91542
2020-12-17,23.88059
2020-12-18,19.40298
2020-12-19,2.98507
2020-12-20,3.98009
2020-12-21,25.87064
2020-12-22,26.36815
2020-12-23,15.92039
2020-12-24,20.398
2020-12-25,3.48258
2020-12-26,2.98507
2020-12-27,6.46766
2020-12-28,20.89552
2020-12-29,20.89552
2020-12-30,13.93034
2020-12-31,11.44278
2021-01-01,2.48756
2021-01-02,2.98507
2021-01-03,3.48258
2021-01-04,9.45273
2021-01-05,15.42288
2021-01-06,25.37313
2021-01-07,20.398
2021-01-08,12.43781
2021-01-09,3.48258
2021-01-10,9.95024
2021-01-11,18.90547
2021-01-12,25.87064
2021-01-13,30.84577
2021-01-14,22.38805
2021-01-15,18.40796
2021-01-16,8.95522
2021-01-17,8.95522
2021-01-18,18.40796
2021-01-19,20.89552
2021-01-20,19.40298
2021-01-21,19.90049
2021-01-22,65.17412
2021-01-23,18.90547
2021-01-24,15.92039
2021-01-25,19.90049
2021-01-26,19.40298
2021-01-27,28.3582
2021-01-28,21.39303
2021-01-29,21.89054
2021-01-30,13.93034
2021-01-31,11.44278
2021-02-01,12.43781
2021-02-02,24.3781
2021-02-03,28.3582
2021-02-04,15.92039
2021-02-05,16.91542
2021-02-06,10.44776
2021-02-07,12.93532
2021-02-08,16.91542
2021-02-09,18.90547
2021-02-10,23.38308
2021-02-11,8.45771
2021-02-12,10.44776
2021-02-13,3.98009
2021-02-14,9.45273
2021-02-15,57.21393
2021-02-16,36.81592
2021-02-17,20.398
2021-02-18,29.85074
2021-02-19,19.40298
2021-02-20,15.42288
2021-02-21,11.94029
2021-02-22,19.90049
2021-02-23,20.89552
2021-02-24,23.88059
2021-02-25,21.39303
2021-02-26,26.86567
2021-02-27,16.41791
2021-02-28,7.96019
2021-03-01,13.43283
2021-03-02,26.86567
2021-03-03,34.32835
2021-03-04,23.38308
2021-03-05,15.42288
2021-03-06,17.41293
2021-03-07,8.95522
2021-03-08,25.37313
2021-03-09,24.3781
2021-03-10,22.38805
2021-03-11,22.38805
2021-03-12,22.38805
2021-03-13,13.93034
2021-03-14,20.398
2021-03-15,25.37313
2021-03-16,31.84079
2021-03-17,28.85572
2021-03-18,20.89552
2021-03-19,21.89054
2021-03-20,9.45273
2021-03-21,8.95522
2021-03-22,21.89054
2021-03-23,33.33333
2021-03-24,36.3184
2021-03-25,23.38308
2021-03-26,12.93532
2021-03-27,3.98009
2021-03-28,11.94029
2021-03-29,22.38805
2021-03-30,23.88059
2021-03-31,23.38308
2021-04-01,17.91044
2021-04-02,21.89054
2021-04-03,8.45771
2021-04-04,11.44278
2021-04-05,19.40298
2021-04-06,17.41293
2021-04-07,23.88059
2021-04-08,19.40298
2021-04-09,16.91542
2021-04-10,11.94029
2021-04-11,10.44776
2021-04-12,16.41791
2021-04-13,19.40298
2021-04-14,25.87064
2021-04-15,23.38308
2021-04-16,16.41791
2021-04-17,14.92537
2021-04-18,11.44278
2021-04-19,18.90547
2021-04-20,14.92537
2021-04-21,19.40298
2021-04-22,19.90049
2021-04-23,14.92537
2021-04-24,7.46268
2021-04-25,4.47761
2021-04-26,15.92039
2021-04-27,18.90547
2021-04-28,33.83084
2021-04-29,20.89552
2021-04-30,13.93034
2021-05-01,6.96517
2021-05-02,7.46268
2021-05-03,45.27363
2021-05-04,27.86069
2021-05-05,5.47263
2021-05-06,19.90049
2021-05-07,19.90049
2021-05-08,11.94029
2021-05-09,10.94527
2021-05-10,21.39303
2021-05-11,17.91044
2021-05-12,21.39303
2021-05-13,14.42786
2021-05-14,22.88557
2021-05-15,8.45771
2021-05-16,3.98009
2021-05-17,16.41791
2021-05-18,23.38308
2021-05-19,10.94527
2021-05-20,20.398
2021-05-21,33.83084
2021-05-22,7.96019
2021-05-23,17.91044
2021-05-24,17.41293
2021-05-25,22.38805
2021-05-26,21.89054
2021-05-27,15.42288
2021-05-28,14.92537
2021-05-29,8.95522
2021-05-30,10.44776
2021-05-31,27.36318
2021-06-01,20.89552
2021-06-02,18.40796
2021-06-03,18.90547
2021-06-04,19.90049
2021-06-05,5.47263
2021-06-06,11.94029
2021-06-07,17.41293
2021-06-08,26.36815
2021-06-09,30.84577
2021-06-10,29.35323
2021-06-11,16.91542
2021-06-12,8.95522
2021-06-13,7.46268
2021-06-14,21.89054
2021-06-15,23.38308
2021-06-16,28.85572
2021-06-17,24.87562
2021-06-18,17.41293
2021-06-19,6.46766
2021-06-20,7.96019
2021-06-21,18.40796
2021-06-22,14.42786
2021-06-23,21.89054
2021-06-24,23.88059
2021-06-25,31.34328
2021-06-26,17.91044
2021-06-27,10.94527
2021-06-28,27.36318
2021-06-29,23.38308
2021-06-30,25.87064
2021-07-01,14.42786
2021-07-02,12.93532
2021-07-03,2.98507
2021-07-04,5.47263
2021-07-05,13.93034
2021-07-06,13.93034
2021-07-07,11.44278
2021-07-08,16.91542
2021-07-09,14.92537
2021-07-10,11.44278
2021-07-11,5.97014
2021-07-12,16.91542
2021-07-13,19.90049
2021-07-14,13.93034
2021-07-15,16.91542
2021-07-16,16.41791
2021-07-17,3.48258
2021-07-18,5.97014
2021-07-19,17.41293
2021-07-20,12.93532
2021-07-21,14.92537
2021-07-22,8.95522
2021-07-23,11.44278
2021-07-24,6.96517
2021-07-26,5.97014
2021-07-27,12.43781
2021-07-28,22.88557
2021-07-29,23.38308
2021-07-30,21.39303
2021-07-31,6.46766
2021-08-01,5.47263
2021-08-02,23.88059
2021-08-03,24.87562
2021-08-04,25.37313
2021-08-05,15.92039
2021-08-06,15.92039
2021-08-07,8.45771
2021-08-08,9.95024
2021-08-09,16.91542
2021-08-10,15.42288
2021-08-11,16.41791
2021-08-12,18.40796
2021-08-13,17.91044
2021-08-14,8.45771
2021-08-15,2.48756
2021-08-16,5.97014
2021-08-17,15.92039
2021-08-18,8.45771
2021-08-19,15.92039
2021-08-20,11.44278
2021-08-21,6.96517
2021-08-22,3.48258
2021-08-23,14.92537
2021-08-24,14.42786
2021-08-25,15.92039
2021-08-26,11.94029
2021-08-27,12.93532
2021-08-28,5.47263
2021-08-29,8.95522
2021-08-30,12.93532
2021-08-31,14.42786
2021-09-01,12.93532
2021-09-02,15.92039
2021-09-03,10.44776
2021-09-04,2.48756
2021-09-05,2.48756
2021-09-06,15.92039
2021-09-07,20.89552
2021-09-08,16.91542
2021-09-09,12.93532
2021-09-10,16.91542
2021-09-11,3.48258
2021-09-12,10.44776
2021-09-13,18.90547
2021-09-14,25.37313
2021-09-15,16.91542
2021-09-16,19.90049
2021-09-17,9.45273
2021-09-18,3.48258
2021-09-19,2.48756
2021-09-20,9.45273
2021-09-21,4.47761
2021-09-22,5.97014
2021-09-23,23.38308
2021-09-24,17.91044
2021-09-25,10.94527
2021-09-27,16.41791
2021-09-28,16.91542
2021-09-29,18.40796
2021-09-30,22.38805
2021-10-01,18.40796
2021-10-02,10.44776
2021-10-03,5.47263
2021-10-04,7.46268
2021-10-05,16.91542
2021-10-06,19.90049
2021-10-07,14.42786
2021-10-08,16.91542
2021-10-09,11.44278
2021-10-10,7.96019
2021-10-11,8.45771
2021-10-12,22.38805
2021-10-13,15.42288
2021-10-14,16.41791
2021-10-15,10.44776
2021-10-16,9.45273
2021-10-17,10.94527
2021-10-18,21.39303
2021-10-19,23.38308
2021-10-20,24.87562
2021-10-21,19.40298
2021-10-22,18.40796
2021-10-23,6.96517
2021-10-24,2.98507
2021-10-25,23.38308
2021-10-26,16.91542
2021-10-27,18.90547
2021-10-28,18.90547
2021-10-29,11.94029
2021-10-30,7.46268
2021-10-31,9.95024
2021-11-01,14.42786
2021-11-02,21.39303
2021-11-03,17.41293
2021-11-04,19.40298
2021-11-05,19.40298
2021-11-06,6.46766
2021-11-07,8.45771
2021-11-08,16.91542
2021-11-09,20.398
2021-11-10,14.92537
2021-11-11,15.92039
2021-11-12,20.89552
2021-11-13,2.48756
2021-11-14,7.46268
2021-11-15,19.90049
2021-11-16,25.37313
2021-11-17,21.89054
2021-11-18,13.43283
2021-11-19,10.94527
2021-11-20,6.46766
2021-11-21,6.46766
2021-11-22,14.92537
2021-11-23,19.90049
2021-11-24,19.40298
2021-11-25,18.40796
2021-11-26,12.93532
2021-11-27,3.98009
2021-11-28,5.97014
2021-11-29,16.91542
2021-11-30,23.88059
2021-12-01,10.44776
2021-12-02,13.93034
2021-12-03,23.88059
2021-12-04,7.46268
2021-12-05,7.46268
2021-12-06,14.42786
2021-12-07,17.91044
2021-12-08,14.92537
2021-12-09,23.88059
2021-12-10,17.41293
2021-12-11,8.45771
2021-12-12,6.96517
2021-12-13,22.38805
2021-12-14,29.85074
2021-12-15,22.38805
2021-12-16,24.3781
2021-12-17,16.41791
2021-12-18,3.98009
2021-12-19,4.47761
2021-12-20,21.39303
2021-12-21,17.41293
2021-12-22,24.87562
2021-12-23,18.90547
2021-12-24,13.93034
2021-12-26,3.98009
2021-12-27,14.42786
2021-12-28,11.94029
2021-12-29,10.44776
2021-12-30,8.45771
2021-12-31,9.45273
2022-01-03,9.95024
2022-01-04,12.93532
2022-01-05,8.95522
2022-01-06,16.91542
2022-01-07,14.42786
2022-01-08,4.97512
2022-01-09,6.96517
2022-01-10,16.41791
2022-01-11,15.42288
2022-01-12,18.90547
2022-01-13,14.92537
2022-01-14,15.42288
2022-01-15,9.95024
2022-01-16,4.47761
2022-01-17,12.93532
2022-01-18,14.42786
2022-01-19,11.94029
2022-01-20,19.40298
2022-01-21,13.43283
2022-01-22,3.98009
2022-01-23,6.46766
2022-01-24,16.41791
2022-01-25,19.90049
2022-01-26,18.90547
2022-01-27,13.43283
2022-01-28,9.45273
2022-01-29,3.48258
2022-01-30,2.98507
2022-02-02,3.98009
2022-02-03,17.41293
2022-02-04,16.41791
2022-02-05,6.46766
2022-02-06,6.96517
2022-02-07,16.41791
2022-02-08,22.88557
2022-02-09,16.41791
2022-02-10,14.92537
2022-02-11,18.40796
2022-02-12,7.96019
2022-02-13,8.45771
2022-02-14,17.41293
2022-02-15,16.41791
2022-02-16,15.92039
2022-02-17,15.42288
2022-02-18,7.46268
2022-02-19,5.47263
2022-02-20,10.44776
2022-02-21,17.91044
2022-02-22,17.41293
2022-02-23,19.90049
2022-02-24,15.92039
2022-02-25,15.42288
2022-02-26,5.47263
2022-02-27,7.96019
2022-02-28,7.46268
2022-03-01,6.46766
2022-03-02,17.41293
2022-03-03,12.93532
2022-03-04,15.92039
2022-03-06,7.46268
2022-03-07,17.91044
2022-03-08,26.86567
2022-03-09,17.91044
2022-03-10,24.87562
2022-03-11,20.89552
2022-03-12,7.46268
2022-03-13,10.94527
2022-03-14,19.90049
2022-03-15,21.89054
2022-03-16,20.89552
2022-03-17,11.94029
2022-03-18,12.93532
2022-03-19,4.97512
2022-03-20,9.45273
2022-03-21,16.91542
2022-03-22,17.41293
2022-03-23,26.36815
2022-03-24,14.92537
2022-03-25,12.93532
2022-03-26,3.98009
2022-03-27,2.98507
2022-03-28,18.90547
2022-03-29,18.40796
2022-03-30,19.90049
2022-03-31,14.42786
2022-04-01,15.92039
2022-04-02,3.48258
2022-04-03,3.98009
2022-04-04,17.91044
2022-04-05,14.92537
2022-04-06,20.398
2022-04-07,16.41791
2022-04-08,10.44776
2022-04-09,10.94527
2022-04-10,8.45771
2022-04-11,11.94029
2022-04-12,15.92039
2022-04-13,25.87064
2022-04-14,27.86069
2022-04-15,15.42288
2022-04-16,6.96517
2022-04-17,6.46766
2022-04-18,17.91044
2022-04-19,12.93532
2022-04-20,25.37313
2022-04-21,15.92039
2022-04-22,19.40298
2022-04-23,11.94029
2022-04-24,11.94029
2022-04-25,18.40796
2022-04-26,19.40298
2022-04-27,12.43781
2022-04-28,14.42786
2022-04-29,7.96019
2022-04-30,4.47761
2022-05-01,2.48756
2022-05-02,40.2985
2022-05-03,12.93532
2022-05-04,13.93034
2022-05-05,4.97512
2022-05-06,15.42288
2022-05-07,5.97014
2022-05-08,8.95522
2022-05-09,15.92039
2022-05-10,15.42288
2022-05-11,22.38805
2022-05-12,18.90547
2022-05-13,20.89552
2022-05-14,10.44776
2022-05-15,8.95522
2022-05-16,15.42288
2022-05-17,22.88557
2022-05-18,23.88059
2022-05-19,16.91542
2022-05-20,9.95024
2022-05-21,7.46268
2022-05-22,5.97014
2022-05-23,14.92537
2022-05-24,18.40796
2022-05-25,19.40298
2022-05-26,15.42288
2022-05-27,12.93532
2022-05-28,4.47761
2022-05-29,6.96517
2022-05-30,15.92039
2022-05-31,17.91044
2022-06-01,7.46268
2022-06-02,20.89552
2022-06-03,18.90547
2022-06-04,8.45771
2022-06-05,10.44776
2022-06-06,10.44776
2022-06-07,17.91044
2022-06-08,26.86567
2022-06-09,15.42288
2022-06-10,14.92537
2022-06-11,8.45771
2022-06-12,8.95522
2022-06-13,23.38308
2022-06-14,18.40796
2022-06-15,22.88557
2022-06-16,23.38308
2022-06-17,18.40796
2022-06-18,4.47761
2022-06-19,9.45273
2022-06-20,13.43283
2022-06-21,21.89054
2022-06-22,16.91542
2022-06-23,16.41791
2022-06-24,17.41293
2022-06-25,7.96019
2022-06-26,7.96019
2022-06-27,14.92537
2022-06-28,16.91542
2022-06-29,19.40298
2022-06-30,11.44278
2022-07-01,7.96019
2022-07-02,8.95522
2022-07-04,13.93034
2022-07-05,18.90547
2022-07-06,11.94029
2022-07-07,13.43283
2022-07-08,9.95024
2022-07-10,3.98009
2022-07-11,17.91044
2022-07-12,19.90049
2022-07-13,19.40298
2022-07-14,18.40796
2022-07-15,16.91542
2022-07-16,2.98507
2022-07-17,2.98507
2022-07-18,15.92039
2022-07-19,12.93532
2022-07-20,13.93034
2022-07-21,13.93034
2022-07-22,11.94029
2022-07-23,7.46268
2022-07-25,15.42288
2022-07-26,17.91044
2022-07-27,16.91542
2022-07-28,14.92537
2022-07-29,6.96517
2022-07-30,2.48756
2022-07-31,4.47761
2022-08-01,13.43283
2022-08-02,8.95522
2022-08-03,13.43283
2022-08-04,11.44278
2022-08-05,14.42786
2022-08-06,3.98009
2022-08-07,3.48258
2022-08-08,12.43781
2022-08-09,14.92537
2022-08-10,16.91542
2022-08-11,17.41293
2022-08-12,14.42786
2022-08-13,4.97512
2022-08-14,4.47761
2022-08-15,5.97014
2022-08-16,15.92039
2022-08-17,17.91044
2022-08-18,15.42288
2022-08-19,14.42786
2022-08-20,6.96517
2022-08-21,3.98009
2022-08-22,25.37313
2022-08-23,19.40298
2022-08-24,20.89552
2022-08-25,22.88557
2022-08-26,15.92039
2022-08-27,8.45771
2022-08-28,6.96517
2022-08-29,21.89054
2022-08-30,17.41293
2022-08-31,16.41791
2022-09-01,14.92537
2022-09-02,14.42786
2022-09-03,4.97512
2022-09-04,14.92537
2022-09-05,10.44776
2022-09-06,21.39303
2022-09-07,24.3781
2022-09-08,20.398
2022-09-09,2.98507
2022-09-12,9.95024
2022-09-13,19.40298
2022-09-14,18.40796
2022-09-15,18.40796
2022-09-16,19.90049
2022-09-17,6.46766
2022-09-18,9.95024
2022-09-19,16.91542
2022-09-20,18.40796
2022-09-21,23.38308
2022-09-22,17.91044
2022-09-23,17.91044
2022-09-24,5.47263
2022-09-25,9.45273
2022-09-26,25.87064
2022-09-27,20.89552
2022-09-28,22.88557
2022-09-29,22.88557
2022-09-30,19.40298
2022-10-01,8.95522
2022-10-02,12.43781
2022-10-03,12.43781
2022-10-04,22.38805
2022-10-05,22.38805
2022-10-06,15.92039
2022-10-07,15.92039
2022-10-08,4.47761
2022-10-09,2.98507
2022-10-10,4.47761
2022-10-11,18.40796
2022-10-12,23.88059
2022-10-13,28.85572
2022-10-14,14.92537
2022-10-15,10.94527
2022-10-16,11.94029
2022-10-17,27.36318
2022-10-18,24.87562
2022-10-19,27.36318
2022-10-20,26.86567
2022-10-21,32.3383
2022-10-22,16.91542
2022-10-23,30.34825
2022-10-24,68.65671
2022-10-25,94.02985
2022-10-26,95.52238
2022-10-27,100.0
2022-10-28,69.65174
2022-10-29,33.33333
2022-10-30,14.42786
2022-10-31,37.81094
2022-11-01,32.83582
2022-11-02,31.84079
2022-11-03,50.74626
2022-11-04,36.81592
2022-11-05,18.90547
2022-11-06,19.90049
2022-11-07,27.36318
2022-11-08,39.30348
2022-11-09,38.80597
2022-11-10,43.78109
2022-11-11,29.35323
2022-11-12,6.96517
2022-11-13,11.94029
2022-11-14,32.83582
2022-11-15,34.82587
2022-11-16,29.35323
2022-11-17,20.398
2022-11-18,22.38805
2022-11-19,12.43781
2022-11-20,7.46268
2022-11-21,24.87562
2022-11-22,29.85074
2022-11-23,26.86567
2022-11-24,29.85074
2022-11-25,27.36318
2022-11-26,7.46268
2022-11-27,12.93532
2022-11-28,20.398
2022-11-29,26.86567
2022-11-30,31.34328
2022-12-01,22.38805
2022-12-02,18.90547
2022-12-03,2.48756
2022-12-04,10.94527
2022-12-05,19.90049
2022-12-06,32.83582
2022-12-07,20.89552
2022-12-08,28.3582
2022-12-09,22.88557
2022-12-10,11.94029
2022-12-11,9.45273
2022-12-12,26.36815
2022-12-13,22.38805
2022-12-14,30.34825
2022-12-15,22.88557
2022-12-16,14.42786
2022-12-17,6.96517
2022-12-18,7.46268
2022-12-19,16.41791
2022-12-20,21.39303
2022-12-21,15.92039
2022-12-22,20.398
2022-12-23,14.92537
2022-12-24,4.47761
2022-12-25,2.98507
2022-12-26,22.38805
2022-12-27,16.91542
2022-12-28,16.91542
2022-12-29,24.3781
2022-12-30,13.43283
2023-01-02,10.44776
2023-01-03,13.43283
2023-01-04,17.41293
2023-01-05,14.92537
2023-01-06,16.41791
2023-01-07,4.47761
2023-01-08,2.98507
2023-01-09,20.398
2023-01-10,22.38805
2023-01-11,15.92039
2023-01-12,22.88557
2023-01-13,15.42288
2023-01-14,9.45273
2023-01-15,3.48258
2023-01-16,13.43283
2023-01-17,16.91542
2023-01-18,14.42786
2023-01-19,15.92039
2023-01-20,9.45273
2023-01-22,3.48258
2023-01-23,3.98009
2023-01-24,8.45771
2023-01-25,17.41293
2023-01-26,15.42288
2023-01-27,14.92537
2023-01-28,12.93532
2023-01-29,6.46766
2023-01-30,21.39303
2023-01-31,20.398
2023-02-01,18.40796
2023-02-02,24.3781
2023-02-03,13.93034
2023-02-04,4.47761
2023-02-05,4.97512
2023-02-06,16.41791
2023-02-07,19.40298
2023-02-08,16.91542
2023-02-09,9.95024
2023-02-10,13.93034
2023-02-11,8.45771
2023-02-12,2.48756
2023-02-13,18.40796
2023-02-14,20.398
2023-02-15,11.44278
2023-02-16,14.42786
2023-02-17,16.91542
2023-02-18,9.95024
2023-02-19,7.46268
2023-02-20,18.90547
2023-02-21,15.92039
2023-02-22,11.94029
2023-02-23,18.40796
2023-02-24,14.42786
2023-02-25,2.48756
2023-02-26,4.97512
2023-02-27,15.42288
2023-02-28,21.89054
2023-03-01,8.45771
2023-03-02,18.40796
2023-03-03,11.94029
2023-03-04,6.46766
2023-03-05,3.48258
2023-03-06,16.91542
2023-03-07,17.41293
2023-03-08,17.91044
2023-03-09,14.42786
2023-03-10,13.93034
2023-03-11,8.45771
2023-03-12,12.43781
2023-03-13,20.398
2023-03-14,26.36815
2023-03-15,14.92537
2023-03-16,16.91542
2023-03-17,16.91542
2023-03-18,5.47263
2023-03-19,8.45771
2023-03-20,13.93034
2023-03-21,18.90547
2023-03-22,19.40298
2023-03-23,18.90547
2023-03-24,13.93034
2023-03-25,3.48258
2023-03-26,9.95024
2023-03-27,10.44776
2023-03-28,12.93532
2023-03-29,15.92039
2023-03-30,15.92039
2023-03-31,11.94029
2023-04-01,8.45771
2023-04-02,7.46268
2023-04-03,15.42288
2023-04-04,13.93034
2023-04-05,20.89552
2023-04-06,17.41293
2023-04-07,16.91542
2023-04-08,3.48258
2023-04-09,3.98009
2023-04-10,18.90547
2023-04-11,15.42288
2023-04-12,17.41293
2023-04-13,21.89054
2023-04-14,21.39303
2023-04-15,7.96019
2023-04-16,7.46268
2023-04-17,15.92039
2023-04-18,20.398
2023-04-19,17.91044
2023-04-20,16.91542
2023-04-21,20.398
2023-04-22,6.96517
2023-04-23,9.45273
2023-04-24,12.43781
2023-04-25,12.93532
2023-04-26,16.91542
2023-04-27,15.42288
2023-04-28,11.94029
2023-04-29,9.45273
2023-04-30,6.96517
2023-05-01,6.46766
2023-05-02,10.94527
2023-05-03,18.40796
2023-05-04,16.41791
2023-05-05,7.46268
2023-05-06,2.98507
2023-05-07,3.48258
2023-05-08,23.88059
2023-05-09,15.42288
2023-05-10,15.42288
2023-05-11,15.92039
2023-05-12,14.92537
2023-05-13,4.47761
2023-05-14,6.96517
2023-05-15,17.41293
2023-05-16,18.40796
2023-05-17,17.41293
2023-05-18,22.88557
2023-05-19,15.92039
2023-05-20,7.46268
2023-05-21,14.92537
2023-05-22,18.90547
2023-05-23,15.92039
2023-05-24,22.38805
2023-05-25,14.92537
2023-05-26,16.41791
2023-05-27,8.95522
2023-05-28,7.96019
2023-05-29,6.46766
2023-05-30,19.40298
2023-05-31,14.92537
2023-06-01,21.89054
2023-06-02,15.42288
2023-06-03,7.96019
2023-06-04,10.44776
2023-06-05,22.38805
2023-06-06,15.92039
2023-06-07,20.398
2023-06-08,28.85572
2023-06-09,18.90547
2023-06-10,6.46766
2023-06-11,17.41293
2023-06-12,21.89054
2023-06-13,23.88059
2023-06-14,23.88059
2023-06-15,14.92537
2023-06-16,15.42288
2023-06-17,11.94029
2023-06-18,7.46268
2023-06-19,18.90547
2023-06-20,14.42786
