date,기업은행주가
2020-11-01,2.91841
2020-11-02,37.99533
2020-11-03,38.88111
2020-11-04,36.8578
2020-11-05,39.60839
2020-11-06,36.20512
2020-11-07,4.77389
2020-11-08,3.34731
2020-11-09,39.4965
2020-11-10,50.89976
2020-11-11,60.40093
2020-11-12,51.17948
2020-11-13,46.84382
2020-11-14,5.18414
2020-11-15,3.90675
2020-11-16,51.12354
2020-11-17,50.00466
2020-11-18,43.38461
2020-11-19,39.90675
2020-11-20,50.19114
2020-11-21,7.51515
2020-11-22,5.26806
2020-11-23,55.86013
2020-11-24,53.47319
2020-11-25,59.88811
2020-11-26,49.78088
2020-11-27,43.63636
2020-11-28,5.46386
2020-11-29,4.68997
2020-11-30,44.98834
2020-12-01,47.77622
2020-12-02,46.11655
2020-12-03,45.37062
2020-12-04,44.01864
2020-12-05,5.74358
2020-12-06,5.78088
2020-12-07,39.93473
2020-12-08,38.7972
2020-12-09,42.94638
2020-12-10,41.99533
2020-12-11,45.62237
2020-12-12,5.53846
2020-12-13,5.3613
2020-12-14,41.87412
2020-12-15,37.22144
2020-12-16,42.21911
2020-12-17,39.33799
2020-12-18,38.02331
2020-12-19,4.88578
2020-12-20,3.87878
2020-12-21,39.15151
2020-12-22,40.57808
2020-12-23,40.04662
2020-12-24,42.32167
2020-12-25,6.67599
2020-12-26,6.20979
2020-12-27,4.98834
2020-12-28,47.0303
2020-12-29,55.61771
2020-12-30,51.62703
2020-12-31,11.03962
2021-01-01,5.20279
2021-01-02,4.6247
2021-01-03,4.95104
2021-01-04,49.60372
2021-01-05,48.00932
2021-01-06,52.13053
2021-01-07,61.67832
2021-01-08,59.37529
2021-01-09,8.83916
2021-01-10,8.79254
2021-01-11,58.32167
2021-01-12,55.2634
2021-01-13,63.44055
2021-01-14,56.1585
2021-01-15,50.67599
2021-01-16,8.17715
2021-01-17,8.01864
2021-01-18,49.24941
2021-01-19,53.79953
2021-01-20,48.00932
2021-01-21,49.95804
2021-01-22,47.43123
2021-01-23,8.04662
2021-01-24,7.37529
2021-01-25,49.71561
2021-01-26,46.20979
2021-01-27,46.06993
2021-01-28,44.4289
2021-01-29,50.10722
2021-01-30,9.07226
2021-01-31,7.00233
2021-02-01,57.25874
2021-02-02,51.20745
2021-02-03,50.20046
2021-02-04,45.324
2021-02-05,46.41491
2021-02-06,8.27039
2021-02-07,6.30303
2021-02-08,62.0606
2021-02-09,54.97435
2021-02-10,48.4289
2021-02-11,6.65734
2021-02-12,5.04428
2021-02-13,4.82051
2021-02-14,4.88578
2021-02-15,47.9627
2021-02-16,44.83916
2021-02-17,47.93473
2021-02-18,43.31934
2021-02-19,41.67832
2021-02-20,7.02097
2021-02-21,5.1282
2021-02-22,42.993
2021-02-23,44.44755
2021-02-24,46.993
2021-02-25,47.88811
2021-02-26,42.32167
2021-02-27,6.7972
2021-02-28,6.00466
2021-03-01,6.35897
2021-03-02,43.36596
2021-03-03,46.13519
2021-03-04,52.49417
2021-03-05,56.4289
2021-03-06,10.13519
2021-03-07,9.5571
2021-03-08,72.33566
2021-03-09,90.49883
2021-03-10,68.94172
2021-03-11,76.27039
2021-03-12,63.93473
2021-03-13,8.84848
2021-03-14,9.25874
2021-03-15,63.2634
2021-03-16,65.10023
2021-03-17,59.10489
2021-03-18,63.2261
2021-03-19,63.11421
2021-03-20,8.48484
2021-03-21,6.92773
2021-03-22,54.0606
2021-03-23,51.79487
2021-03-24,49.83682
2021-03-25,55.53379
2021-03-26,52.63403
2021-03-27,7.78554
2021-03-28,6.26573
2021-03-29,52.82051
2021-03-30,54.78787
2021-03-31,52.84848
2021-04-01,48.64335
2021-04-02,44.84848
2021-04-03,6.70396
2021-04-04,5.47319
2021-04-05,43.75757
2021-04-06,42.54545
2021-04-07,52.98834
2021-04-08,50.61072
2021-04-09,42.37762
2021-04-10,5.78088
2021-04-11,4.76456
2021-04-12,47.34731
2021-04-13,50.14452
2021-04-14,72.26107
2021-04-15,75.41258
2021-04-16,90.68531
2021-04-17,11.29137
2021-04-18,8.59673
2021-04-19,50.90909
2021-04-20,49.76223
2021-04-21,44.74592
2021-04-22,48.34498
2021-04-23,53.05361
2021-04-24,8.22377
2021-04-25,6.23776
2021-04-26,59.20745
2021-04-27,57.35198
2021-04-28,67.47785
2021-04-29,61.93006
2021-04-30,63.57109
2021-05-01,9.61305
2021-05-02,7.65501
2021-05-03,57.95804
2021-05-04,56.95104
2021-05-05,11.10489
2021-05-06,99.15151
2021-05-07,91.30069
2021-05-08,11.43123
2021-05-09,10.86247
2021-05-10,88.01864
2021-05-11,84.70862
2021-05-12,78.11655
2021-05-13,100.0
2021-05-14,89.69696
2021-05-15,12.17715
2021-05-16,10.12587
2021-05-17,82.40559
2021-05-18,90.20979
2021-05-19,22.57342
2021-05-20,84.04662
2021-05-21,78.25641
2021-05-22,8.8951
2021-05-23,8.16783
2021-05-24,71.10489
2021-05-25,72.07459
2021-05-26,64.40093
2021-05-27,66.35897
2021-05-28,77.01631
2021-05-29,10.34032
2021-05-30,8.48484
2021-05-31,72.21445
2021-06-01,68.56876
2021-06-02,66.993
2021-06-03,73.3613
2021-06-04,81.42657
2021-06-05,13.57575
2021-06-06,10.32167
2021-06-07,73.67832
2021-06-08,67.2261
2021-06-09,63.23543
2021-06-10,60.61538
2021-06-11,62.92773
2021-06-12,8.13053
2021-06-13,7.21678
2021-06-14,57.58508
2021-06-15,57.33333
2021-06-16,70.61072
2021-06-17,63.70163
2021-06-18,59.17016
2021-06-19,7.53379
2021-06-20,6.7972
2021-06-21,55.41258
2021-06-22,55.74825
2021-06-23,50.89044
2021-06-24,56.81118
2021-06-25,61.58508
2021-06-26,8.90442
2021-06-27,5.71561
2021-06-28,58.62004
2021-06-29,48.68065
2021-06-30,48.34498
2021-07-01,44.55011
2021-07-02,44.72727
2021-07-03,5.7902
2021-07-04,4.86713
2021-07-05,47.27272
2021-07-06,44.63403
2021-07-07,42.86247
2021-07-08,43.14219
2021-07-09,48.81118
2021-07-10,6.68531
2021-07-11,4.16783
2021-07-12,47.48717
2021-07-13,46.24708
2021-07-14,42.74125
2021-07-15,44.13053
2021-07-16,40.97902
2021-07-17,5.06293
2021-07-18,4.22377
2021-07-19,39.05827
2021-07-20,39.12354
2021-07-21,40.07459
2021-07-22,44.4289
2021-07-23,40.27039
2021-07-24,6.48018
2021-07-25,4.34498
2021-07-26,41.89277
2021-07-27,45.0909
2021-07-28,41.65967
2021-07-29,42.27505
2021-07-30,35.54312
2021-07-31,4.90442
2021-08-01,3.81351
2021-08-02,35.66433
2021-08-03,36.32634
2021-08-04,42.72261
2021-08-05,39.58041
2021-08-06,43.89743
2021-08-07,6.07925
2021-08-08,4.76456
2021-08-09,42.98368
2021-08-10,38.02331
2021-08-11,40.04662
2021-08-12,39.43123
2021-08-13,36.73659
2021-08-14,4.76456
2021-08-15,3.17948
2021-08-16,6.22843
2021-08-17,35.66433
2021-08-18,37.44522
2021-08-19,38.07925
2021-08-20,41.01631
2021-08-21,6.03263
2021-08-22,3.58041
2021-08-23,42.03263
2021-08-24,41.28671
2021-08-25,39.81351
2021-08-26,44.77389
2021-08-27,43.37529
2021-08-28,5.5571
2021-08-29,4.41958
2021-08-30,40.10256
2021-08-31,38.94638
2021-09-01,38.7599
2021-09-02,37.90209
2021-09-03,37.37995
2021-09-04,4.2331
2021-09-05,3.18881
2021-09-06,34.68531
2021-09-07,32.16783
2021-09-08,31.60839
2021-09-09,33.48251
2021-09-10,32.8951
2021-09-11,3.6923
2021-09-12,2.94638
2021-09-13,31.35664
2021-09-14,34.35897
2021-09-15,32.02797
2021-09-16,30.71328
2021-09-17,28.41025
2021-09-18,3.33799
2021-09-19,2.30303
2021-09-20,2.28438
2021-09-21,2.49883
2021-09-22,2.67599
2021-09-23,32.61538
2021-09-24,31.59906
2021-09-25,3.75757
2021-09-26,2.69463
2021-09-27,31.13286
2021-09-28,36.32634
2021-09-29,38.88111
2021-09-30,42.0606
2021-10-01,36.11188
2021-10-02,3.87878
2021-10-03,3.02097
2021-10-04,5.42657
2021-10-05,40.94172
2021-10-06,43.51515
2021-10-07,41.89277
2021-10-08,36.3916
2021-10-09,4.17715
2021-10-10,3.17948
2021-10-11,4.96037
2021-10-12,36.70862
2021-10-13,35.84149
2021-10-14,36.99766
2021-10-15,39.32867
2021-10-16,4.26107
2021-10-17,3.98135
2021-10-18,40.6247
2021-10-19,39.86013
2021-10-20,45.79953
2021-10-21,52.14918
2021-10-22,48.02797
2021-10-23,7.40326
2021-10-24,5.20279
2021-10-25,54.15384
2021-10-26,52.35431
2021-10-27,45.07226
2021-10-28,44.13053
2021-10-29,41.10023
2021-10-30,4.72727
2021-10-31,3.68298
2021-11-01,39.93473
2021-11-02,43.56177
2021-11-03,37.40792
2021-11-04,40.94172
2021-11-05,35.38461
2021-11-06,5.3986
2021-11-07,3.72027
2021-11-08,38.84382
2021-11-09,36.00932
2021-11-10,31.48717
2021-11-11,32.68997
2021-11-12,32.05594
2021-11-13,4.17715
2021-11-14,4.36363
2021-11-15,34.28438
2021-11-16,34.48951
2021-11-17,31.23543
2021-11-18,29.65967
2021-11-19,30.19114
2021-11-20,4.17715
2021-11-21,3.31934
2021-11-22,33.20279
2021-11-23,34.63869
2021-11-24,38.72261
2021-11-25,35.33799
2021-11-26,30.42424
2021-11-27,5.3613
2021-11-28,3.63636
2021-11-29,34.76923
2021-11-30,40.02797
2021-12-01,37.76223
2021-12-02,35.87878
2021-12-03,39.2261
2021-12-04,4.84848
2021-12-05,4.29836
2021-12-06,38.01398
2021-12-07,38.89976
2021-12-08,39.89743
2021-12-09,36.52214
2021-12-10,32.33566
2021-12-11,3.99067
2021-12-12,3.30069
2021-12-13,35.91608
2021-12-14,31.68298
2021-12-15,32.77389
2021-12-16,31.84149
2021-12-17,39.66433
2021-12-18,5.67832
2021-12-19,4.60606
2021-12-20,36.44755
2021-12-21,36.1958
2021-12-22,33.78088
2021-12-23,34.89044
2021-12-24,33.44522
2021-12-25,4.26107
2021-12-26,4.59673
2021-12-27,36.03729
2021-12-28,39.25407
2021-12-29,45.74358
2021-12-30,35.39393
2021-12-31,9.90209
2022-01-01,3.44988
2022-01-02,3.41258
2022-01-03,36.80186
2022-01-04,33.8648
2022-01-05,35.57109
2022-01-06,32.95104
2022-01-07,32.27972
2022-01-08,4.53146
2022-01-09,4.38228
2022-01-10,41.62237
2022-01-11,46.39627
2022-01-12,43.52447
2022-01-13,34.7972
2022-01-14,34.88111
2022-01-15,4.97902
2022-01-16,4.47552
2022-01-17,28.51282
2022-01-18,28.12121
2022-01-19,29.65034
2022-01-20,29.37995
2022-01-21,27.62703
2022-01-22,4.6993
2022-01-23,3.31934
2022-01-24,28.8578
2022-01-25,31.77622
2022-01-26,31.61771
2022-01-27,31.82284
2022-01-28,31.63636
2022-01-29,4.37296
2022-01-30,2.89976
2022-01-31,2.75058
2022-02-01,2.993
2022-02-02,3.73892
2022-02-03,32.34498
2022-02-04,33.83682
2022-02-05,6.08857
2022-02-06,5.34265
2022-02-07,32.1585
2022-02-08,33.66899
2022-02-09,45.19347
2022-02-10,45.83682
2022-02-11,43.84149
2022-02-12,6.2937
2022-02-13,4.96969
2022-02-14,34.11655
2022-02-15,33.53846
2022-02-16,34.34965
2022-02-17,39.40326
2022-02-18,32.92307
2022-02-19,5.25874
2022-02-20,4.61538
2022-02-21,30.95571
2022-02-22,30.18181
2022-02-23,30.34965
2022-02-24,30.02331
2022-02-25,30.68531
2022-02-26,3.97202
2022-02-27,2.73193
2022-02-28,31.21678
2022-03-01,4.92307
2022-03-02,29.93006
2022-03-03,29.50116
2022-03-04,26.08857
2022-03-05,3.41258
2022-03-06,3.00233
2022-03-07,26.40559
2022-03-08,24.52214
2022-03-09,3.82284
2022-03-10,26.90909
2022-03-11,26.77855
2022-03-12,3.53379
2022-03-13,3.40326
2022-03-14,27.33799
2022-03-15,27.6923
2022-03-16,25.34265
2022-03-17,31.31934
2022-03-18,28.38228
2022-03-19,3.9627
2022-03-20,3.2634
2022-03-21,26.21911
2022-03-22,25.99533
2022-03-23,30.84382
2022-03-24,29.44522
2022-03-25,27.18881
2022-03-26,4.54079
2022-03-27,3.60839
2022-03-28,28.67132
2022-03-29,28.53146
2022-03-30,26.62937
2022-03-31,28.50349
2022-04-01,23.68298
2022-04-02,3.78554
2022-04-03,3.32867
2022-04-04,28.33566
2022-04-05,26.38694
2022-04-06,29.40792
2022-04-07,27.62703
2022-04-08,26.12587
2022-04-09,3.56177
2022-04-10,3.17016
2022-04-11,34.60139
2022-04-12,31.80419
2022-04-13,31.58041
2022-04-14,31.54312
2022-04-15,27.30069
2022-04-16,4.04662
2022-04-17,3.60839
2022-04-18,25.26806
2022-04-19,31.00233
2022-04-20,34.81585
2022-04-21,39.25407
2022-04-22,39.57109
2022-04-23,7.46853
2022-04-24,4.95104
2022-04-25,36.16783
2022-04-26,35.85081
2022-04-27,33.66899
2022-04-28,34.49883
2022-04-29,31.85081
2022-04-30,4.87645
2022-05-01,3.40326
2022-05-02,28.07459
2022-05-03,28.35431
2022-05-04,29.31468
2022-05-05,5.35198
2022-05-06,27.11421
2022-05-07,3.73892
2022-05-08,2.76923
2022-05-09,26.26573
2022-05-10,28.30769
2022-05-11,27.12354
2022-05-12,26.97435
2022-05-13,28.65268
2022-05-14,3.62703
2022-05-15,2.66666
2022-05-16,25.83682
2022-05-17,23.93473
2022-05-18,25.54778
2022-05-19,24.50349
2022-05-20,25.3613
2022-05-21,3.21678
2022-05-22,2.95571
2022-05-23,23.40326
2022-05-24,25.10023
2022-05-25,24.31701
2022-05-26,23.76689
2022-05-27,23.0303
2022-05-28,2.993
2022-05-29,2.27505
2022-05-30,25.80885
2022-05-31,24.08391
2022-06-01,4.44755
2022-06-02,21.45454
2022-06-03,20.73659
2022-06-04,2.91841
2022-06-05,1.92074
2022-06-06,2.60139
2022-06-07,18.67599
2022-06-08,21.00699
2022-06-09,19.90675
2022-06-10,19.79487
2022-06-11,3.02097
2022-06-12,2.38694
2022-06-13,25.8275
2022-06-14,26.40559
2022-06-15,25.71561
2022-06-16,24.74592
2022-06-17,25.07226
2022-06-18,4.0
2022-06-19,2.75058
2022-06-20,26.20979
2022-06-21,23.82284
2022-06-22,27.9254
2022-06-23,28.97902
2022-06-24,27.25407
2022-06-25,3.37529
2022-06-26,2.96503
2022-06-27,27.93473
2022-06-28,24.51282
2022-06-29,26.31235
2022-06-30,27.53379
2022-07-01,26.45221
2022-07-02,3.55244
2022-07-03,3.33799
2022-07-04,27.54312
2022-07-05,25.5944
2022-07-06,30.43356
2022-07-07,28.9324
2022-07-08,25.41724
2022-07-09,3.55244
2022-07-10,3.32867
2022-07-11,23.60839
2022-07-12,23.72027
2022-07-13,25.40792
2022-07-14,25.06293
2022-07-15,29.7902
2022-07-16,5.52913
2022-07-17,4.68065
2022-07-18,32.8951
2022-07-19,29.07226
2022-07-20,29.00699
2022-07-21,27.06759
2022-07-22,25.24941
2022-07-23,3.88811
2022-07-24,3.20745
2022-07-25,26.19114
2022-07-26,22.0979
2022-07-27,22.38694
2022-07-28,23.9627
2022-07-29,24.06526
2022-07-30,3.32867
2022-07-31,2.5641
2022-08-01,22.93706
2022-08-02,22.16317
2022-08-03,21.47319
2022-08-04,22.85314
2022-08-05,25.81818
2022-08-06,3.47785
2022-08-07,2.62937
2022-08-08,24.9324
2022-08-09,24.4289
2022-08-10,22.48018
2022-08-11,27.42191
2022-08-12,26.34032
2022-08-13,3.40326
2022-08-14,2.78787
2022-08-15,3.97202
2022-08-16,27.13286
2022-08-17,27.46853
2022-08-18,24.84848
2022-08-19,24.59673
2022-08-20,4.36363
2022-08-21,3.20745
2022-08-22,24.25174
2022-08-23,23.41258
2022-08-24,23.94405
2022-08-25,23.90675
2022-08-26,22.62004
2022-08-27,3.37529
2022-08-28,2.38694
2022-08-29,24.61538
2022-08-30,23.25407
2022-08-31,21.60372
2022-09-01,22.74125
2022-09-02,21.41724
2022-09-03,3.03962
2022-09-04,2.78787
2022-09-05,22.5641
2022-09-06,20.96037
2022-09-07,21.69696
2022-09-08,19.66433
2022-09-09,2.80652
2022-09-10,1.90209
2022-09-11,2.2937
2022-09-12,2.73193
2022-09-13,25.76223
2022-09-14,24.92307
2022-09-15,24.8951
2022-09-16,25.7902
2022-09-17,4.14918
2022-09-18,2.993
2022-09-19,25.46386
2022-09-20,26.83449
2022-09-21,23.88811
2022-09-22,24.84848
2022-09-23,27.0303
2022-09-24,4.49417
2022-09-25,3.74825
2022-09-26,30.87179
2022-09-27,28.70862
2022-09-28,29.28671
2022-09-29,31.00233
2022-09-30,26.47086
2022-10-01,3.91608
2022-10-02,3.17948
2022-10-03,3.84149
2022-10-04,26.26573
2022-10-05,24.6247
2022-10-06,23.4965
2022-10-07,31.38461
2022-10-08,6.0979
2022-10-09,4.24242
2022-10-10,4.9324
2022-10-11,27.67365
2022-10-12,30.37762
2022-10-13,33.79953
2022-10-14,31.7296
2022-10-15,5.7902
2022-10-16,4.32634
2022-10-17,35.44055
2022-10-18,30.47086
2022-10-19,30.74125
2022-10-20,25.23076
2022-10-21,23.37529
2022-10-22,2.94638
2022-10-23,2.40559
2022-10-24,25.18414
2022-10-25,25.10023
2022-10-26,24.55011
2022-10-27,31.03962
2022-10-28,27.9627
2022-10-29,3.54312
2022-10-30,2.55477
2022-10-31,24.38228
2022-11-01,25.71561
2022-11-02,23.67365
2022-11-03,23.00233
2022-11-04,23.2634
2022-11-05,2.50815
2022-11-06,2.54545
2022-11-07,24.63403
2022-11-08,24.77389
2022-11-09,26.00466
2022-11-10,22.25641
2022-11-11,27.74825
2022-11-12,3.7296
2022-11-13,2.62937
2022-11-14,26.08857
2022-11-15,24.60606
2022-11-16,25.99533
2022-11-17,24.57808
2022-11-18,23.14219
2022-11-19,2.82517
2022-11-20,2.16317
2022-11-21,22.73193
2022-11-22,22.88111
2022-11-23,23.17948
2022-11-24,25.44522
2022-11-25,21.74358
2022-11-26,2.55477
2022-11-27,2.04195
2022-11-28,20.75524
2022-11-29,23.81351
2022-11-30,26.51748
2022-12-01,28.55944
2022-12-02,22.40559
2022-12-03,3.02097
2022-12-04,2.74125
2022-12-05,23.48717
2022-12-06,21.22144
2022-12-07,22.60139
2022-12-08,21.40792
2022-12-09,23.71095
2022-12-10,3.7296
2022-12-11,2.96503
2022-12-12,22.36829
2022-12-13,22.94638
2022-12-14,22.48951
2022-12-15,21.72494
2022-12-16,20.72727
2022-12-17,2.66666
2022-12-18,2.0979
2022-12-19,20.79254
2022-12-20,21.51981
2022-12-21,21.5944
2022-12-22,21.5571
2022-12-23,20.25174
2022-12-24,2.68531
2022-12-25,2.22843
2022-12-26,21.51981
2022-12-27,23.87878
2022-12-28,39.23543
2022-12-29,26.50815
2022-12-30,8.72727
2022-12-31,2.76923
2023-01-01,2.59207
2023-01-02,24.99766
2023-01-03,25.94871
2023-01-04,24.83916
2023-01-05,29.05361
2023-01-06,28.43822
2023-01-07,4.16783
2023-01-08,3.04895
2023-01-09,27.20745
2023-01-10,24.02797
2023-01-11,21.53846
2023-01-12,21.19347
2023-01-13,24.662
2023-01-14,3.21678
2023-01-15,2.60139
2023-01-16,30.51748
2023-01-17,23.72027
2023-01-18,20.41958
2023-01-19,20.83916
2023-01-20,18.54545
2023-01-21,2.37762
2023-01-22,1.83682
2023-01-23,1.79953
2023-01-24,2.2937
2023-01-25,23.05827
2023-01-26,23.4592
2023-01-27,22.49883
2023-01-28,3.14219
2023-01-29,2.5268
2023-01-30,19.33799
2023-01-31,19.04895
2023-02-01,19.99067
2023-02-02,22.23776
2023-02-03,19.81351
2023-02-04,2.60139
2023-02-05,2.0979
2023-02-06,19.43123
2023-02-07,19.02097
2023-02-08,24.13053
2023-02-09,20.55011
2023-02-10,19.65501
2023-02-11,2.96503
2023-02-12,1.99533
2023-02-13,21.20279
2023-02-14,20.59673
2023-02-15,20.81118
2023-02-16,21.8275
2023-02-17,19.85081
2023-02-18,2.98368
2023-02-19,1.88344
2023-02-20,19.70163
2023-02-21,18.71328
2023-02-22,17.31468
2023-02-23,19.59906
2023-02-24,17.8275
2023-02-25,2.61072
2023-02-26,2.48951
2023-02-27,17.65034
2023-02-28,18.47086
2023-03-01,4.13053
2023-03-02,18.13519
2023-03-03,18.15384
2023-03-04,3.40326
2023-03-05,2.84382
2023-03-06,17.67832
2023-03-07,16.92307
2023-03-08,17.54778
2023-03-09,18.38694
2023-03-10,21.11888
2023-03-11,3.4965
2023-03-12,3.31002
2023-03-13,24.20512
2023-03-14,26.14452
2023-03-15,24.40093
2023-03-16,23.04895
2023-03-17,22.25641
2023-03-18,3.28205
2023-03-19,2.62004
2023-03-20,21.88344
2023-03-21,19.30069
2023-03-22,20.35431
2023-03-23,17.51981
2023-03-24,18.45221
2023-03-25,2.84382
2023-03-26,2.77855
2023-03-27,18.15384
2023-03-28,20.35431
2023-03-29,19.80419
2023-03-30,20.64335
2023-03-31,21.14685
2023-04-01,3.27272
2023-04-02,2.48018
2023-04-03,19.84149
2023-04-04,18.54545
2023-04-05,19.52447
2023-04-06,18.69463
2023-04-07,19.75757
2023-04-08,2.62004
2023-04-09,2.16317
2023-04-10,19.47785
2023-04-11,19.65501
2023-04-12,21.22144
2023-04-13,20.16783
2023-04-14,21.1282
2023-04-15,3.15151
2023-04-16,2.331
2023-04-17,19.36596
2023-04-18,19.59906
2023-04-19,18.66666
2023-04-20,19.16083
2023-04-21,18.38694
2023-04-22,3.62703
2023-04-23,2.44289
2023-04-24,17.61305
2023-04-25,19.19813
2023-04-26,19.55244
2023-04-27,19.70163
2023-04-28,18.90909
2023-04-29,2.80652
2023-04-30,1.97668
2023-05-01,5.01631
2023-05-02,18.14452
2023-05-03,18.68531
2023-05-04,19.19813
2023-05-05,3.82284
2023-05-06,2.44289
2023-05-07,2.60139
2023-05-08,19.04895
2023-05-09,19.01165
2023-05-10,17.34265
2023-05-11,18.71328
2023-05-12,17.02564
2023-05-13,2.40559
2023-05-14,2.08857
2023-05-15,16.17715
2023-05-16,16.75524
2023-05-17,16.11188
2023-05-18,17.24009
2023-05-19,18.71328
2023-05-20,2.30303
2023-05-21,2.32167
2023-05-22,21.8275
2023-05-23,18.65734
2023-05-24,17.77156
2023-05-25,17.62237
2023-05-26,16.3916
2023-05-27,2.32167
2023-05-28,2.13519
2023-05-29,3.62703
