date,저신용자대출
2020-07-14,25.12972
2020-07-15,27.1312
2020-07-16,21.05263
2020-07-17,23.57301
2020-07-18,7.63528
2020-07-19,10.15567
2020-07-20,27.65011
2020-07-21,22.75759
2020-07-22,26.46404
2020-07-23,22.75759
2020-07-24,18.53224
2020-07-25,7.63528
2020-07-26,8.89547
2020-07-27,36.76797
2020-07-28,26.38991
2020-07-29,21.12676
2020-07-30,22.23869
2020-07-31,16.82727
2020-08-01,8.00593
2020-08-02,8.52483
2020-08-03,27.94662
2020-08-04,25.05559
2020-08-05,21.05263
2020-08-06,22.75759
2020-08-07,18.45811
2020-08-08,9.19199
2020-08-09,10.22979
2020-08-10,31.13417
2020-08-11,26.01927
2020-08-12,25.64862
2020-08-13,25.42624
2020-08-14,22.09043
2020-08-15,9.63676
2020-08-16,7.78354
2020-08-17,14.01037
2020-08-18,29.50333
2020-08-19,25.79688
2020-08-20,26.38991
2020-08-21,20.38547
2020-08-22,7.85767
2020-08-23,9.71089
2020-08-24,29.65159
2020-08-25,26.6123
2020-08-26,25.87101
2020-08-27,22.16456
2020-08-28,17.86508
2020-08-29,9.04373
2020-08-30,8.15418
2020-08-31,30.39288
2020-09-01,22.75759
2020-09-02,20.83024
2020-09-03,20.68198
2020-09-04,19.7183
2020-09-05,8.00593
2020-09-06,10.37805
2020-09-07,26.31578
2020-09-08,22.16456
2020-09-09,22.90585
2020-09-10,28.9103
2020-09-11,24.24017
2020-09-12,9.11786
2020-09-13,13.63973
2020-09-14,31.28243
2020-09-15,29.35507
2020-09-16,28.31727
2020-09-17,20.83024
2020-09-18,14.52928
2020-09-19,9.26612
2020-09-20,10.82283
2020-09-21,27.27946
2020-09-22,21.94217
2020-09-23,18.23573
2020-09-24,18.97702
2020-09-25,18.82876
2020-09-26,5.6338
2020-09-27,6.74573
2020-09-28,15.56708
2020-09-29,12.89844
2020-09-30,4.96664
2020-10-01,4.22535
2020-10-02,3.63232
2020-10-03,3.92883
2020-10-04,5.11489
2020-10-05,17.86508
2020-10-06,13.0467
2020-10-07,11.93476
2020-10-08,10.22979
2020-10-09,4.74425
2020-10-10,5.41141
2020-10-11,6.59747
2020-10-12,17.49444
2020-10-13,12.08302
2020-10-14,12.15715
2020-10-15,12.00889
2020-10-16,8.00593
2020-10-17,4.37361
2020-10-18,4.52186
2020-10-19,11.71237
2020-10-20,12.37954
2020-10-21,10.52631
2020-10-22,9.34025
2020-10-23,7.63528
2020-10-24,2.52038
2020-10-25,4.07709
2020-10-26,12.00889
2020-10-27,10.52631
2020-10-28,9.26612
2020-10-29,8.08005
2020-10-30,6.6716
2020-10-31,3.03928
2020-11-01,4.37361
2020-11-02,8.9696
2020-11-03,9.19199
2020-11-04,8.89547
2020-11-05,9.63676
2020-11-06,10.00741
2020-11-07,5.18902
2020-11-08,6.00444
2020-11-09,16.08598
2020-11-10,13.71386
2020-11-11,11.04521
2020-11-12,6.6716
2020-11-13,8.30244
2020-11-14,1.5567
2020-11-15,3.11341
2020-11-16,14.0845
2020-11-17,12.08302
2020-11-18,11.19347
2020-11-19,8.00593
2020-11-20,9.56263
2020-11-21,2.96515
2020-11-22,4.00296
2020-11-23,16.16011
2020-11-24,13.78799
2020-11-25,11.56412
2020-11-26,9.41438
2020-11-27,8.30244
2020-11-28,6.59747
2020-11-29,8.74722
2020-11-30,18.60637
2020-12-01,14.01037
2020-12-02,12.23128
2020-12-03,8.67309
2020-12-04,12.37954
2020-12-05,6.89399
2020-12-06,5.48554
2020-12-07,16.82727
2020-12-08,13.19495
2020-12-09,14.23276
2020-12-10,13.49147
2020-12-11,12.30541
2020-12-12,5.93031
2020-12-13,4.74425
2020-12-14,17.42031
2020-12-15,13.34321
2020-12-16,12.30541
2020-12-17,11.86063
2020-12-18,8.74722
2020-12-19,3.92883
2020-12-20,4.37361
2020-12-21,11.19347
2020-12-22,10.08154
2020-12-23,8.08005
2020-12-24,5.11489
2020-12-25,4.44773
2020-12-26,2.59451
2020-12-27,5.41141
2020-12-28,12.00889
2020-12-29,12.15715
2020-12-30,9.34025
2020-12-31,8.67309
2021-01-01,5.6338
2021-01-02,5.55967
2021-01-03,6.37509
2021-01-04,16.9014
2021-01-05,18.30985
2021-01-06,19.27353
2021-01-07,16.82727
2021-01-08,17.27205
2021-01-09,8.08005
2021-01-10,7.78354
2021-01-11,22.75759
2021-01-12,24.38843
2021-01-13,21.79392
2021-01-14,22.09043
2021-01-15,20.68198
2021-01-16,8.52483
2021-01-17,8.22831
2021-01-18,23.72127
2021-01-19,25.12972
2021-01-20,24.90733
2021-01-21,23.7954
2021-01-22,22.31282
2021-01-23,8.9696
2021-01-24,12.75018
2021-01-25,31.80133
2021-01-26,28.9103
2021-01-27,23.2765
2021-01-28,21.79392
2021-01-29,22.38695
2021-01-30,10.60044
2021-01-31,11.34173
2021-02-01,31.28243
2021-02-02,26.38991
2021-02-03,25.72275
2021-02-04,30.83765
2021-02-05,23.20237
2021-02-06,12.15715
2021-02-07,9.63676
2021-02-08,25.35211
2021-02-09,21.05263
2021-02-10,18.30985
2021-02-11,8.15418
2021-02-12,6.52335
2021-02-13,8.08005
2021-02-14,13.34321
2021-02-15,35.73017
2021-02-16,33.06152
2021-02-17,25.94514
2021-02-18,28.09488
2021-02-19,27.05707
2021-02-20,11.11934
2021-02-21,12.60192
2021-02-22,32.32023
2021-02-23,32.2461
2021-02-24,29.65159
2021-02-25,31.43068
2021-02-26,21.64566
2021-02-27,10.97108
2021-02-28,8.30244
2021-03-01,13.26908
2021-03-02,30.09636
2021-03-03,24.68495
2021-03-04,26.6123
2021-03-05,20.08895
2021-03-06,7.48702
2021-03-07,11.93476
2021-03-08,30.46701
2021-03-09,32.46849
2021-03-10,30.17049
2021-03-11,28.3914
2021-03-12,23.20237
2021-03-13,11.19347
2021-03-14,12.08302
2021-03-15,33.95107
2021-03-16,31.65307
2021-03-17,26.53817
2021-03-18,27.27946
2021-03-19,22.38695
2021-03-20,11.41586
2021-03-21,11.86063
2021-03-22,34.09933
2021-03-23,27.87249
2021-03-24,31.80133
2021-03-25,40.47442
2021-03-26,39.80726
2021-03-27,12.97257
2021-03-28,16.9014
2021-03-29,41.73461
2021-03-30,34.98888
2021-03-31,31.7272
2021-04-01,33.20978
2021-04-02,27.72424
2021-04-03,13.0467
2021-04-04,15.04818
2021-04-05,39.58487
2021-04-06,38.39881
2021-04-07,33.20978
2021-04-08,28.98443
2021-04-09,26.53817
2021-04-10,12.60192
2021-04-11,17.27205
2021-04-12,37.65752
2021-04-13,31.57894
2021-04-14,30.17049
2021-04-15,32.61675
2021-04-16,29.50333
2021-04-17,11.93476
2021-04-18,15.8636
2021-04-19,36.54558
2021-04-20,37.43513
2021-04-21,30.39288
2021-04-22,34.69236
2021-04-23,25.35211
2021-04-24,12.52779
2021-04-25,21.4974
2021-04-26,58.11712
2021-04-27,40.69681
2021-04-28,37.13862
2021-04-29,32.17197
2021-04-30,29.28094
2021-05-01,12.89844
2021-05-02,13.26908
2021-05-03,43.95848
2021-05-04,29.4292
2021-05-05,16.67902
2021-05-06,37.73165
2021-05-07,28.16901
2021-05-08,12.67605
2021-05-09,14.97405
2021-05-10,39.1401
2021-05-11,31.65307
2021-05-12,36.10081
2021-05-13,38.10229
2021-05-14,25.20385
2021-05-15,13.0467
2021-05-16,18.60637
2021-05-17,44.40326
2021-05-18,31.2083
2021-05-19,23.64714
2021-05-20,38.47294
2021-05-21,34.39584
2021-05-22,17.04966
2021-05-23,15.41882
2021-05-24,44.7739
2021-05-25,48.92512
2021-05-26,42.55003
2021-05-27,36.76797
2021-05-28,33.35804
2021-05-29,15.19644
2021-05-30,18.75463
2021-05-31,43.21719
2021-06-01,36.24907
2021-06-02,36.91623
2021-06-03,33.20978
2021-06-04,30.02223
2021-06-05,18.1616
2021-06-06,18.38398
2021-06-07,43.43958
2021-06-08,43.21719
2021-06-09,44.99629
2021-06-10,40.10378
2021-06-11,40.32616
2021-06-12,20.83024
2021-06-13,21.12676
2021-06-14,45.66345
2021-06-15,44.10674
2021-06-16,36.69384
2021-06-17,33.80281
2021-06-18,32.61675
2021-06-19,14.89992
2021-06-20,17.93921
2021-06-21,48.92512
2021-06-22,44.55151
2021-06-23,43.7361
2021-06-24,39.659
2021-06-25,34.61823
2021-06-26,17.86508
2021-06-27,19.1994
2021-06-28,45.07042
2021-06-29,38.6212
2021-06-30,35.80429
2021-07-01,40.54855
2021-07-02,41.36397
2021-07-03,19.42179
2021-07-04,31.06004
2021-07-05,70.94143
2021-07-06,40.47442
2021-07-07,42.92068
2021-07-08,36.17494
2021-07-09,39.95552
2021-07-10,17.56856
2021-07-11,17.79095
2021-07-12,49.81467
2021-07-13,41.06745
2021-07-14,41.58636
2021-07-15,36.02668
2021-07-16,36.54558
2021-07-17,19.49592
2021-07-18,16.3825
2021-07-19,55.0037
2021-07-20,56.33802
2021-07-21,37.361
2021-07-22,33.13565
2021-07-23,28.9103
2021-07-24,15.19644
2021-07-25,23.12824
2021-07-26,74.72201
2021-07-27,46.77538
2021-07-28,42.40177
2021-07-29,40.02965
2021-07-30,30.24462
2021-07-31,14.45515
2021-08-01,15.04818
2021-08-02,41.80874
2021-08-03,40.25203
2021-08-04,37.28687
2021-08-05,40.69681
2021-08-06,32.2461
2021-08-07,16.08598
2021-08-08,17.49444
2021-08-09,43.36545
2021-08-10,40.84507
2021-08-11,41.88287
2021-08-12,40.1779
2021-08-13,35.87842
2021-08-14,14.97405
2021-08-15,14.45515
2021-08-16,27.20533
2021-08-17,48.33209
2021-08-18,42.77242
2021-08-19,39.36249
2021-08-20,31.57894
2021-08-21,14.15863
2021-08-22,14.82579
2021-08-23,45.07042
2021-08-24,39.28836
2021-08-25,38.02816
2021-08-26,34.98888
2021-08-27,28.98443
2021-08-28,12.67605
2021-08-29,10.22979
2021-08-30,42.17939
2021-08-31,38.39881
2021-09-01,36.8421
2021-09-02,34.5441
2021-09-03,23.57301
2021-09-04,14.0845
2021-09-05,15.78947
2021-09-06,41.66048
2021-09-07,35.28539
2021-09-08,35.43365
2021-09-09,37.43513
2021-09-10,31.87546
2021-09-11,13.26908
2021-09-12,14.45515
2021-09-13,44.84803
2021-09-14,42.4759
2021-09-15,34.39584
2021-09-16,28.9103
2021-09-17,26.46404
2021-09-18,11.41586
2021-09-19,13.63973
2021-09-20,13.26908
2021-09-21,9.19199
2021-09-22,15.49295
2021-09-23,42.55003
2021-09-24,35.73017
2021-09-25,15.34469
2021-09-26,22.46108
2021-09-27,53.44699
2021-09-28,48.55448
2021-09-29,43.06893
2021-09-30,48.10971
2021-10-01,34.17346
2021-10-02,14.89992
2021-10-03,16.9014
2021-10-04,23.20237
2021-10-05,50.77835
2021-10-06,44.32913
2021-10-07,40.47442
2021-10-08,35.063
2021-10-09,15.78947
2021-10-10,18.45811
2021-10-11,25.35211
2021-10-12,51.29725
2021-10-13,42.40177
2021-10-14,44.99629
2021-10-15,35.58191
2021-10-16,15.56708
2021-10-17,12.23128
2021-10-18,45.21868
2021-10-19,44.55151
2021-10-20,38.17642
2021-10-21,38.91771
2021-10-22,31.50481
2021-10-23,11.86063
2021-10-24,18.90289
2021-10-25,47.5908
2021-10-26,39.36249
2021-10-27,40.25203
2021-10-28,40.77094
2021-10-29,33.20978
2021-10-30,14.89992
2021-10-31,15.56708
2021-11-01,50.25945
2021-11-02,43.21719
2021-11-03,33.5063
2021-11-04,31.7272
2021-11-05,30.39288
2021-11-06,12.37954
2021-11-07,15.93773
2021-11-08,40.99332
2021-11-09,37.13862
2021-11-10,36.61971
2021-11-11,38.10229
2021-11-12,36.54558
2021-11-13,17.56856
2021-11-14,18.1616
2021-11-15,42.4759
2021-11-16,42.99481
2021-11-17,36.54558
2021-11-18,38.84358
2021-11-19,31.43068
2021-11-20,12.08302
2021-11-21,13.41734
2021-11-22,49.29577
2021-11-23,45.88584
2021-11-24,55.59673
2021-11-25,59.00667
2021-11-26,49.29577
2021-11-27,14.89992
2021-11-28,20.9785
2021-11-29,66.71608
2021-11-30,51.07487
2021-12-01,46.10822
2021-12-02,40.69681
2021-12-03,31.94959
2021-12-04,16.75315
2021-12-05,18.53224
2021-12-06,51.74203
2021-12-07,43.95848
2021-12-08,42.10526
2021-12-09,36.99036
2021-12-10,37.28687
2021-12-11,18.45811
2021-12-12,16.01186
2021-12-13,51.44551
2021-12-14,44.10674
2021-12-15,40.10378
2021-12-16,36.10081
2021-12-17,31.43068
2021-12-18,12.30541
2021-12-19,17.12379
2021-12-20,48.851
2021-12-21,41.957
2021-12-22,31.50481
2021-12-23,34.24759
2021-12-24,26.76056
2021-12-25,9.26612
2021-12-26,14.52928
2021-12-27,41.4381
2021-12-28,35.50778
2021-12-29,35.95255
2021-12-30,29.87398
2021-12-31,21.86805
2022-01-01,11.86063
2022-01-02,19.34766
2022-01-03,79.24388
2022-01-04,48.99925
2022-01-05,42.55003
2022-01-06,41.51223
2022-01-07,30.83765
2022-01-08,16.75315
2022-01-09,18.08747
2022-01-10,42.55003
2022-01-11,39.1401
2022-01-12,36.69384
2022-01-13,37.21275
2022-01-14,30.91178
2022-01-15,14.89992
2022-01-16,16.53076
2022-01-17,40.10378
2022-01-18,39.73313
2022-01-19,35.80429
2022-01-20,35.21126
2022-01-21,33.87694
2022-01-22,15.71534
2022-01-23,18.01334
2022-01-24,53.59525
2022-01-25,43.81022
2022-01-26,34.46997
2022-01-27,32.61675
2022-01-28,29.05856
2022-01-29,13.71386
2022-01-30,11.04521
2022-01-31,9.93328
2022-02-01,8.52483
2022-02-02,12.67605
2022-02-03,37.65752
2022-02-04,40.40029
2022-02-05,15.41882
2022-02-06,14.89992
2022-02-07,45.73758
2022-02-08,41.80874
2022-02-09,38.76945
2022-02-10,38.32468
2022-02-11,35.80429
2022-02-12,19.12527
2022-02-13,18.97702
2022-02-14,49.51816
2022-02-15,51.22312
2022-02-16,39.659
2022-02-17,34.84062
2022-02-18,29.87398
2022-02-19,18.38398
2022-02-20,13.78799
2022-02-21,46.99777
2022-02-22,37.21275
2022-02-23,39.73313
2022-02-24,34.61823
2022-02-25,29.35507
2022-02-26,14.38102
2022-02-27,19.94069
2022-02-28,39.80726
2022-03-01,21.42327
2022-03-02,39.28836
2022-03-03,33.80281
2022-03-04,29.72572
2022-03-05,14.15863
2022-03-06,17.27205
2022-03-07,50.33358
2022-03-08,40.91919
2022-03-09,19.42179
2022-03-10,42.99481
2022-03-11,41.06745
2022-03-12,18.08747
2022-03-13,20.9785
2022-03-14,49.14751
2022-03-15,45.81171
2022-03-16,45.51519
2022-03-17,39.73313
2022-03-18,36.91623
2022-03-19,17.04966
2022-03-20,16.08598
2022-03-21,50.4077
2022-03-22,48.48035
2022-03-23,44.55151
2022-03-24,43.14306
2022-03-25,32.76501
2022-03-26,18.08747
2022-03-27,17.93921
2022-03-28,47.66493
2022-03-29,49.66641
2022-03-30,42.77242
2022-03-31,34.46997
2022-04-01,28.02075
2022-04-02,12.30541
2022-04-03,13.78799
2022-04-04,37.65752
2022-04-05,45.14455
2022-04-06,39.95552
2022-04-07,39.06597
2022-04-08,29.79985
2022-04-09,16.08598
2022-04-10,18.1616
2022-04-11,51.89028
2022-04-12,45.14455
2022-04-13,42.03113
2022-04-14,41.73461
2022-04-15,33.06152
2022-04-16,15.49295
2022-04-17,19.05114
2022-04-18,47.66493
2022-04-19,47.73906
2022-04-20,45.81171
2022-04-21,39.21423
2022-04-22,36.8421
2022-04-23,15.64121
2022-04-24,18.6805
2022-04-25,54.18828
2022-04-26,40.47442
2022-04-27,41.957
2022-04-28,40.32616
2022-04-29,36.8421
2022-04-30,16.23424
2022-05-01,17.12379
2022-05-02,37.361
2022-05-03,35.28539
2022-05-04,33.43217
2022-05-05,20.16308
2022-05-06,36.02668
2022-05-07,16.82727
2022-05-08,19.1994
2022-05-09,51.89028
2022-05-10,46.99777
2022-05-11,42.55003
2022-05-12,64.78873
2022-05-13,44.18087
2022-05-14,28.24314
2022-05-15,27.65011
2022-05-16,63.60266
2022-05-17,49.07338
2022-05-18,47.36842
2022-05-19,41.4381
2022-05-20,41.4381
2022-05-21,22.38695
2022-05-22,20.45959
2022-05-23,54.78131
2022-05-24,48.70274
2022-05-25,50.11119
2022-05-26,44.03261
2022-05-27,35.80429
2022-05-28,17.27205
2022-05-29,20.38547
2022-05-30,53.07635
2022-05-31,44.62564
2022-06-01,23.86953
2022-06-02,47.73906
2022-06-03,36.99036
2022-06-04,17.04966
2022-06-05,16.75315
2022-06-06,21.12676
2022-06-07,46.33061
2022-06-08,46.03409
2022-06-09,40.69681
2022-06-10,39.06597
2022-06-11,16.75315
2022-06-12,19.7183
2022-06-13,54.78131
2022-06-14,48.48035
2022-06-15,49.07338
2022-06-16,47.22016
2022-06-17,41.80874
2022-06-18,17.79095
2022-06-19,22.23869
2022-06-20,52.55744
2022-06-21,56.04151
2022-06-22,53.22461
2022-06-23,43.66197
2022-06-24,40.69681
2022-06-25,22.09043
2022-06-26,21.86805
2022-06-27,60.1186
2022-06-28,51.07487
2022-06-29,46.10822
2022-06-30,44.69977
2022-07-01,45.81171
2022-07-02,20.23721
2022-07-03,19.64418
2022-07-04,52.55744
2022-07-05,52.92809
2022-07-06,50.18532
2022-07-07,42.55003
2022-07-08,36.17494
2022-07-09,19.7183
2022-07-10,19.7183
2022-07-11,57.22757
2022-07-12,52.85396
2022-07-13,46.18235
2022-07-14,52.77983
2022-07-15,42.32765
2022-07-16,24.38843
2022-07-17,27.05707
2022-07-18,70.57079
2022-07-19,57.44996
2022-07-20,61.97183
2022-07-21,49.8888
2022-07-22,42.03113
2022-07-23,20.75611
2022-07-24,25.12972
2022-07-25,72.1275
2022-07-26,55.81912
2022-07-27,52.1868
2022-07-28,43.66197
2022-07-29,40.1779
2022-07-30,18.1616
2022-07-31,15.41882
2022-08-01,43.06893
2022-08-02,42.4759
2022-08-03,40.32616
2022-08-04,40.91919
2022-08-05,34.46997
2022-08-06,16.60489
2022-08-07,19.34766
2022-08-08,51.29725
2022-08-09,43.29132
2022-08-10,48.70274
2022-08-11,43.88435
2022-08-12,39.43661
2022-08-13,18.6805
2022-08-14,18.30985
2022-08-15,25.64862
2022-08-16,63.15789
2022-08-17,46.47887
2022-08-18,47.96145
2022-08-19,43.14306
2022-08-20,18.30985
2022-08-21,21.05263
2022-08-22,56.41215
2022-08-23,53.37286
2022-08-24,48.10971
2022-08-25,44.84803
2022-08-26,44.47739
2022-08-27,17.42031
2022-08-28,16.60489
2022-08-29,52.63157
2022-08-30,42.84655
2022-08-31,43.7361
2022-09-01,46.47887
2022-09-02,38.47294
2022-09-03,15.8636
2022-09-04,18.97702
2022-09-05,47.29429
2022-09-06,39.43661
2022-09-07,37.95404
2022-09-08,31.13417
2022-09-09,14.23276
2022-09-10,12.75018
2022-09-11,14.67753
2022-09-12,23.12824
2022-09-13,62.9355
2022-09-14,61.37879
2022-09-15,65.60415
2022-09-16,47.29429
2022-09-17,21.4974
2022-09-18,22.75759
2022-09-19,65.08524
2022-09-20,61.23054
2022-09-21,51.6679
2022-09-22,45.88584
2022-09-23,44.10674
2022-09-24,20.23721
2022-09-25,23.05411
2022-09-26,60.48925
2022-09-27,60.04447
2022-09-28,59.22905
2022-09-29,75.61156
2022-09-30,56.85693
2022-10-01,24.46256
2022-10-02,18.23573
2022-10-03,29.72572
2022-10-04,61.8977
2022-10-05,53.00222
2022-10-06,58.85841
2022-10-07,44.255
2022-10-08,16.82727
2022-10-09,16.82727
2022-10-10,29.05856
2022-10-11,72.34988
2022-10-12,61.15641
2022-10-13,63.38028
2022-10-14,53.00222
2022-10-15,28.53965
2022-10-16,30.17049
2022-10-17,68.93995
2022-10-18,60.26686
2022-10-19,63.08376
2022-10-20,57.15344
2022-10-21,55.89325
2022-10-22,22.31282
2022-10-23,21.20088
2022-10-24,63.38028
2022-10-25,65.67828
2022-10-26,55.30022
2022-10-27,49.14751
2022-10-28,45.88584
2022-10-29,24.98146
2022-10-30,20.75611
2022-10-31,55.89325
2022-11-01,46.92364
2022-11-02,48.10971
2022-11-03,39.95552
2022-11-04,35.50778
2022-11-05,22.16456
2022-11-06,21.34914
2022-11-07,62.78724
2022-11-08,65.38176
2022-11-09,58.56189
2022-11-10,62.56486
2022-11-11,45.95997
2022-11-12,22.38695
2022-11-13,24.24017
2022-11-14,67.16085
2022-11-15,72.34988
2022-11-16,62.49073
2022-11-17,58.04299
2022-11-18,45.95997
2022-11-19,22.75759
2022-11-20,26.68643
2022-11-21,70.57079
2022-11-22,55.96738
2022-11-23,59.00667
2022-11-24,53.66938
2022-11-25,51.89028
2022-11-26,24.09191
2022-11-27,23.72127
2022-11-28,62.71312
2022-11-29,62.63899
2022-11-30,51.6679
2022-12-01,48.48035
2022-12-02,43.43958
2022-12-03,16.16011
2022-12-04,21.94217
2022-12-05,57.3017
2022-12-06,53.22461
2022-12-07,56.33802
2022-12-08,54.11415
2022-12-09,46.62713
2022-12-10,22.53521
2022-12-11,23.2765
2022-12-12,71.60859
2022-12-13,62.12008
2022-12-14,60.56338
2022-12-15,60.6375
2022-12-16,50.77835
2022-12-17,20.9785
2022-12-18,21.64566
2022-12-19,58.56189
2022-12-20,60.48925
2022-12-21,53.44699
2022-12-22,48.48035
2022-12-23,46.33061
2022-12-24,19.1994
2022-12-25,21.79392
2022-12-26,69.16234
2022-12-27,58.63602
2022-12-28,48.70274
2022-12-29,41.957
2022-12-30,37.361
2022-12-31,17.42031
2023-01-01,21.86805
2023-01-02,63.30615
2023-01-03,60.1186
2023-01-04,59.5997
2023-01-05,60.34099
2023-01-06,49.07338
2023-01-07,27.27946
2023-01-08,24.61082
2023-01-09,71.38621
2023-01-10,74.20311
2023-01-11,69.3106
2023-01-12,64.04744
2023-01-13,50.25945
2023-01-14,24.98146
2023-01-15,33.43217
2023-01-16,100.0
2023-01-17,72.49814
2023-01-18,64.78873
2023-01-19,57.22757
2023-01-20,48.77687
2023-01-21,17.34618
2023-01-22,23.35063
2023-01-23,26.90882
2023-01-24,35.50778
2023-01-25,81.69014
2023-01-26,69.75537
2023-01-27,55.37435
2023-01-28,24.01779
2023-01-29,24.61082
2023-01-30,74.64788
2023-01-31,64.64047
2023-02-01,60.19273
2023-02-02,54.11415
2023-02-03,48.99925
2023-02-04,21.71979
2023-02-05,22.60934
2023-02-06,63.60266
2023-02-07,55.96738
2023-02-08,51.44551
2023-02-09,50.92661
2023-02-10,53.9659
2023-02-11,25.12972
2023-02-12,27.87249
2023-02-13,71.83098
2023-02-14,64.04744
2023-02-15,62.04595
2023-02-16,61.8977
2023-02-17,48.55448
2023-02-18,26.46404
2023-02-19,24.53669
2023-02-20,95.84877
2023-02-21,77.09414
2023-02-22,64.64047
2023-02-23,56.7828
2023-02-24,45.44106
2023-02-25,25.79688
2023-02-26,30.61527
2023-02-27,78.13194
2023-02-28,60.19273
2023-03-01,33.28391
2023-03-02,71.16382
2023-03-03,46.62713
2023-03-04,22.75759
2023-03-05,28.68791
2023-03-06,63.08376
2023-03-07,59.45144
2023-03-08,56.41215
2023-03-09,51.74203
2023-03-10,48.48035
2023-03-11,22.46108
2023-03-12,23.49888
2023-03-13,79.91104
2023-03-14,65.7524
2023-03-15,60.04447
2023-03-16,51.96441
2023-03-17,48.99925
2023-03-18,23.2765
2023-03-19,24.68495
2023-03-20,82.8762
2023-03-21,73.09117
2023-03-22,74.4255
2023-03-23,63.38028
2023-03-24,53.22461
2023-03-25,27.72424
2023-03-26,30.31875
2023-03-27,89.25129
2023-03-28,80.35581
2023-03-29,67.90214
2023-03-30,57.8206
2023-03-31,48.70274
2023-04-01,22.68346
2023-04-02,21.12676
2023-04-03,64.49221
2023-04-04,46.77538
2023-04-05,56.85693
2023-04-06,48.92512
2023-04-07,43.81022
2023-04-08,20.38547
2023-04-09,23.12824
2023-04-10,61.67531
2023-04-11,57.59822
2023-04-12,61.37879
2023-04-13,51.44551
2023-04-14,47.96145
2023-04-15,24.98146
2023-04-16,23.12824
2023-04-17,66.19718
2023-04-18,69.53298
2023-04-19,59.67383
2023-04-20,58.85841
2023-04-21,48.40622
2023-04-22,25.05559
2023-04-23,26.0934
2023-04-24,72.49814
2023-04-25,66.27131
2023-04-26,60.34099
2023-04-27,56.7828
2023-04-28,46.47887
2023-04-29,18.01334
2023-04-30,20.45959
2023-05-01,40.91919
2023-05-02,62.26834
2023-05-03,53.9659
2023-05-04,41.21571
2023-05-05,20.53372
2023-05-06,17.71682
2023-05-07,22.23869
2023-05-08,60.85989
2023-05-09,60.56338
2023-05-10,60.71163
2023-05-11,60.1186
2023-05-12,50.48183
2023-05-13,21.64566
2023-05-14,24.98146
2023-05-15,80.94885
2023-05-16,60.71163
2023-05-17,64.12157
2023-05-18,63.45441
2023-05-19,48.99925
2023-05-20,28.98443
2023-05-21,24.8332
2023-05-22,69.68124
2023-05-23,63.08376
2023-05-24,71.23795
2023-05-25,67.08673
2023-05-26,50.4077
2023-05-27,17.27205
2023-05-28,19.64418
2023-05-29,31.80133
