date,아파트전세
2023-05-28,38.26395
2023-05-29,48.44995
2023-05-30,53.0558
2023-05-31,50.22143
2023-06-01,43.48981
2023-06-02,42.33835
2023-06-03,39.50398
2023-06-04,39.14968
2023-06-05,48.09565
2023-06-06,48.89282
2023-06-07,51.63861
2023-06-08,48.00708
2023-06-09,43.57838
2023-06-10,34.45527
2023-06-11,38.17537
2023-06-12,50.39858
2023-06-13,44.5527
2023-06-14,40.83259
2023-06-15,44.90699
2023-06-16,37.7325
2023-06-17,35.51815
2023-06-18,40.30115
2023-06-19,47.47564
2023-06-20,46.32418
2023-06-21,41.09831
2023-06-22,41.09831
2023-06-23,38.0868
2023-06-24,34.72099
2023-06-25,38.70682
2023-06-26,48.36138
2023-06-27,45.88131
2023-06-28,41.18689
2023-06-29,39.68113
2023-06-30,40.83259
2023-07-01,34.72099
2023-07-02,38.44109
2023-07-03,41.00974
2023-07-04,42.69264
2023-07-05,41.89548
2023-07-06,42.5155
2023-07-07,38.88396
2023-07-08,32.86093
2023-07-09,42.24977
2023-07-10,47.74136
2023-07-11,42.24977
2023-07-12,42.95837
2023-07-13,37.82108
2023-07-14,36.58104
2023-07-15,32.77236
2023-07-16,35.6953
2023-07-17,46.76705
2023-07-18,44.10983
2023-07-19,42.42692
2023-07-20,37.7325
2023-07-21,37.7325
2023-07-22,33.92382
2023-07-23,40.03542
2023-07-24,42.69264
2023-07-25,43.48981
2023-07-26,40.30115
2023-07-27,40.83259
2023-07-28,35.87245
2023-07-29,36.84676
2023-07-30,37.02391
2023-07-31,45.17271
2023-08-01,40.124
2023-08-02,37.82108
2023-08-03,36.84676
2023-08-04,34.45527
2023-08-05,34.27812
2023-08-06,38.35252
2023-08-07,41.89548
2023-08-08,44.46412
2023-08-09,44.99557
2023-08-10,39.41541
2023-08-11,37.7325
2023-08-12,35.6953
2023-08-13,40.83259
2023-08-14,44.99557
2023-08-15,49.06997
2023-08-16,52.61293
2023-08-17,46.76705
2023-08-18,42.33835
2023-08-19,36.22674
2023-08-20,37.55535
2023-08-21,51.90434
2023-08-22,47.65279
2023-08-23,44.28697
2023-08-24,43.57838
2023-08-25,42.33835
2023-08-26,38.44109
2023-08-27,46.76705
2023-08-28,47.12134
2023-08-29,46.05845
2023-08-30,42.78122
2023-08-31,43.04694
2023-09-01,37.11248
2023-09-02,45.43844
2023-09-03,46.85562
2023-09-04,55.80159
2023-09-05,48.36138
2023-09-06,45.17271
2023-09-07,44.72984
2023-09-08,38.79539
2023-09-09,37.55535
2023-09-10,42.5155
2023-09-11,50.75287
2023-09-12,47.65279
2023-09-13,46.41275
2023-09-14,40.74402
2023-09-15,34.36669
2023-09-16,39.06111
2023-09-17,40.74402
2023-09-18,48.44995
2023-09-19,47.29849
2023-09-20,39.50398
2023-09-21,38.97254
2023-09-22,31.2666
2023-09-23,33.39238
2023-09-24,40.56687
2023-09-25,44.02125
2023-09-26,39.14968
2023-09-27,27.10363
2023-09-28,29.5837
2023-09-29,25.5093
2023-09-30,27.5465
2023-10-01,32.32949
2023-10-02,35.51815
2023-10-03,42.42692
2023-10-04,48.44995
2023-10-05,41.71833
2023-10-06,38.26395
2023-10-07,34.89813
2023-10-08,36.40389
2023-10-09,50.93002
2023-10-10,56.24446
2023-10-11,45.43844
2023-10-12,44.90699
2023-10-13,39.14968
2023-10-14,36.93534
2023-10-15,42.07263
2023-10-16,49.77856
2023-10-17,43.75553
2023-10-18,47.38706
2023-10-19,46.32418
2023-10-20,41.27546
2023-10-21,37.46678
2023-10-22,43.8441
2023-10-23,55.00442
2023-10-24,45.43844
2023-10-25,43.66696
2023-10-26,39.06111
2023-10-27,40.03542
2023-10-28,39.50398
2023-10-29,41.62976
2023-10-30,58.45881
2023-10-31,50.04428
2023-11-01,51.37289
2023-11-02,48.89282
2023-11-03,41.89548
2023-11-04,43.31266
2023-11-05,44.1984
2023-11-06,52.96722
2023-11-07,52.17006
2023-11-08,46.67847
2023-11-09,45.17271
2023-11-10,37.7325
2023-11-11,36.58104
2023-11-12,41.89548
2023-11-13,55.27015
2023-11-14,51.81576
2023-11-15,44.02125
2023-11-16,42.42692
2023-11-17,40.83259
2023-11-18,45.61558
2023-11-19,42.42692
2023-11-20,54.47298
2023-11-21,45.70416
2023-11-22,47.56421
2023-11-23,41.54118
2023-11-24,37.46678
2023-11-25,36.49247
2023-11-26,40.74402
2023-11-27,53.32152
2023-11-28,46.5899
2023-11-29,43.8441
2023-11-30,42.33835
2023-12-01,35.25243
2023-12-02,38.35252
2023-12-03,42.42692
2023-12-04,51.81576
2023-12-05,49.95571
2023-12-06,40.83259
2023-12-07,41.09831
2023-12-08,41.62976
2023-12-09,35.341
2023-12-10,50.48715
2023-12-11,53.14437
2023-12-12,50.75287
2023-12-13,43.13551
2023-12-14,42.78122
2023-12-15,41.09831
2023-12-16,37.99822
2023-12-17,41.62976
2023-12-18,43.40124
2023-12-19,46.05845
2023-12-20,35.6953
2023-12-21,34.27812
2023-12-22,33.21523
2023-12-23,28.16651
2023-12-24,30.55801
2023-12-25,37.02391
2023-12-26,43.48981
2023-12-27,42.60407
2023-12-28,44.81842
2023-12-29,38.79539
2023-12-30,32.94951
2023-12-31,33.48095
2024-01-01,40.21257
2024-01-02,53.49867
2024-01-03,49.95571
2024-01-04,44.81842
2024-01-05,46.2356
2024-01-06,46.67847
2024-01-07,48.98139
2024-01-08,51.81576
2024-01-09,52.87865
2024-01-10,49.60141
2024-01-11,47.91851
2024-01-12,51.46147
2024-01-13,45.52701
2024-01-14,49.24712
2024-01-15,55.093
2024-01-16,53.41009
2024-01-17,54.7387
2024-01-18,48.00708
2024-01-19,47.47564
2024-01-20,42.95837
2024-01-21,53.23294
2024-01-22,54.20726
2024-01-23,49.42426
2024-01-24,52.3472
2024-01-25,47.12134
2024-01-26,44.99557
2024-01-27,41.89548
2024-01-28,50.6643
2024-01-29,64.39326
2024-01-30,56.59875
2024-01-31,50.6643
2024-02-01,52.79007
2024-02-02,44.64127
2024-02-03,38.61824
2024-02-04,45.34986
2024-02-05,48.6271
2024-02-06,45.79273
2024-02-07,40.83259
2024-02-08,35.60673
2024-02-09,31.6209
2024-02-10,33.48095
2024-02-11,44.5527
2024-02-12,54.56155
2024-02-13,63.77325
2024-02-14,52.43578
2024-02-15,61.47032
2024-02-16,52.25863
2024-02-17,47.65279
2024-02-18,54.29583
2024-02-19,63.2418
2024-02-20,54.82728
2024-02-21,53.85296
2024-02-22,51.37289
2024-02-23,44.37555
2024-02-24,43.48981
2024-02-25,44.1984
2024-02-26,50.84145
2024-02-27,50.39858
2024-02-28,45.70416
2024-02-29,38.61824
2024-03-01,41.27546
2024-03-02,48.71567
2024-03-03,50.13286
2024-03-04,56.51018
2024-03-05,51.99291
2024-03-06,51.0186
2024-03-07,49.68999
2024-03-08,41.45261
2024-03-09,40.30115
2024-03-10,47.12134
2024-03-11,51.19574
2024-03-12,43.22409
2024-03-13,43.22409
2024-03-14,46.32418
2024-03-15,35.341
2024-03-16,37.11248
2024-03-17,45.61558
2024-03-18,47.12134
2024-03-19,41.45261
2024-03-20,45.17271
