date,절세
2020-12-28,27.02169
2020-12-29,29.38856
2020-12-30,25.0493
2020-12-31,20.31558
2021-01-01,18.54043
2021-01-02,17.15976
2021-01-03,14.59566
2021-01-04,22.4852
2021-01-05,23.4714
2021-01-06,26.42998
2021-01-07,20.71005
2021-01-08,21.69625
2021-01-09,13.41222
2021-01-10,16.17357
2021-01-11,24.26035
2021-01-12,21.69625
2021-01-13,42.01183
2021-01-14,31.75542
2021-01-15,28.5996
2021-01-16,14.59566
2021-01-17,18.73767
2021-01-18,28.5996
2021-01-19,34.51676
2021-01-20,30.57199
2021-01-21,27.02169
2021-01-22,25.44378
2021-01-23,19.72386
2021-01-24,15.18737
2021-01-25,28.20512
2021-01-26,31.1637
2021-01-27,34.12228
2021-01-28,31.95266
2021-01-29,26.42998
2021-01-30,14.99013
2021-01-31,16.96252
2021-02-01,26.0355
2021-02-02,22.87968
2021-02-03,26.42998
2021-02-04,20.31558
2021-02-05,24.85207
2021-02-06,13.01775
2021-02-07,15.38461
2021-02-08,20.90729
2021-02-09,26.23274
2021-02-10,21.10453
2021-02-11,9.86193
2021-02-12,62.91913
2021-02-13,13.60946
2021-02-14,17.357
2021-02-15,26.0355
2021-02-16,27.61341
2021-02-17,23.86587
2021-02-18,24.65483
2021-02-19,21.10453
2021-02-20,13.8067
2021-02-21,16.17357
2021-02-22,26.62721
2021-02-23,24.06311
2021-02-24,22.68244
2021-02-25,23.27416
2021-02-26,20.90729
2021-02-27,13.21499
2021-02-28,12.42603
2021-03-01,18.93491
2021-03-02,22.09072
2021-03-03,20.71005
2021-03-04,25.24654
2021-03-05,17.357
2021-03-06,12.62327
2021-03-07,16.17357
2021-03-08,21.89349
2021-03-09,21.10453
2021-03-10,21.49901
2021-03-11,23.07692
2021-03-12,15.38461
2021-03-13,14.20118
2021-03-14,14.99013
2021-03-15,22.68244
2021-03-16,24.85207
2021-03-17,23.66863
2021-03-18,19.72386
2021-03-19,18.34319
2021-03-20,10.84812
2021-03-21,12.82051
2021-03-22,21.10453
2021-03-23,23.86587
2021-03-24,21.10453
2021-03-25,24.65483
2021-03-26,20.31558
2021-03-27,17.357
2021-03-28,14.59566
2021-03-29,18.14595
2021-03-30,26.42998
2021-03-31,18.34319
2021-04-01,16.56804
2021-04-02,19.52662
2021-04-03,12.03155
2021-04-04,12.82051
2021-04-05,23.66863
2021-04-06,25.24654
2021-04-07,20.71005
2021-04-08,19.52662
2021-04-09,25.83826
2021-04-10,17.55424
2021-04-11,15.97633
2021-04-12,19.72386
2021-04-13,25.24654
2021-04-14,20.51282
2021-04-15,25.24654
2021-04-16,20.31558
2021-04-17,11.83431
2021-04-18,13.60946
2021-04-19,21.10453
2021-04-20,23.07692
2021-04-21,19.72386
2021-04-22,23.27416
2021-04-23,25.44378
2021-04-24,29.38856
2021-04-25,14.99013
2021-04-26,22.28796
2021-04-27,22.87968
2021-04-28,21.69625
2021-04-29,25.24654
2021-04-30,19.72386
2021-05-01,10.65088
2021-05-02,16.3708
2021-05-03,21.49901
2021-05-04,20.90729
2021-05-05,11.83431
2021-05-06,18.34319
2021-05-07,19.32938
2021-05-08,14.79289
2021-05-09,14.39842
2021-05-10,21.89349
2021-05-11,20.11834
2021-05-12,23.07692
2021-05-13,23.66863
2021-05-14,24.45759
2021-05-15,11.04536
2021-05-16,17.55424
2021-05-17,27.61341
2021-05-18,29.98027
2021-05-19,28.79684
2021-05-20,23.07692
2021-05-21,18.93491
2021-05-22,13.41222
2021-05-23,13.21499
2021-05-24,19.32938
2021-05-25,26.23274
2021-05-26,24.85207
2021-05-27,23.66863
2021-05-28,17.15976
2021-05-29,15.38461
2021-05-30,13.60946
2021-05-31,25.24654
2021-06-01,19.13214
2021-06-02,25.64102
2021-06-03,23.07692
2021-06-04,18.14595
2021-06-05,11.63708
2021-06-06,14.39842
2021-06-07,15.97633
2021-06-08,22.87968
2021-06-09,23.66863
2021-06-10,21.10453
2021-06-11,19.72386
2021-06-12,10.65088
2021-06-13,14.20118
2021-06-14,21.89349
2021-06-15,21.69625
2021-06-16,17.357
2021-06-17,18.93491
2021-06-18,17.94871
2021-06-19,14.20118
2021-06-20,11.83431
2021-06-21,16.96252
2021-06-22,22.87968
2021-06-23,19.13214
2021-06-24,18.73767
2021-06-25,17.15976
2021-06-26,11.2426
2021-06-27,11.63708
2021-06-28,14.20118
2021-06-29,15.18737
2021-06-30,17.94871
2021-07-01,19.32938
2021-07-02,15.58185
2021-07-03,12.22879
2021-07-04,12.03155
2021-07-05,20.31558
2021-07-06,21.69625
2021-07-07,19.52662
2021-07-08,17.357
2021-07-09,15.97633
2021-07-10,8.48126
2021-07-11,10.45364
2021-07-12,22.09072
2021-07-13,22.68244
2021-07-14,16.96252
2021-07-15,24.85207
2021-07-16,20.11834
2021-07-17,14.79289
2021-07-18,13.01775
2021-07-19,20.31558
2021-07-20,22.4852
2021-07-21,16.76528
2021-07-22,23.86587
2021-07-23,23.4714
2021-07-24,12.42603
2021-07-25,18.93491
2021-07-26,20.11834
2021-07-27,18.73767
2021-07-28,20.11834
2021-07-29,18.73767
2021-07-30,16.17357
2021-07-31,11.43984
2021-08-01,14.00394
2021-08-02,15.18737
2021-08-03,22.4852
2021-08-04,19.52662
2021-08-05,18.93491
2021-08-06,15.18737
2021-08-07,10.84812
2021-08-08,10.84812
2021-08-09,15.38461
2021-08-10,20.71005
2021-08-11,21.30177
2021-08-12,17.94871
2021-08-13,22.4852
2021-08-14,13.21499
2021-08-15,13.01775
2021-08-16,18.34319
2021-08-17,15.97633
2021-08-18,21.10453
2021-08-19,17.357
2021-08-20,20.90729
2021-08-21,9.66469
2021-08-22,17.55424
2021-08-23,14.59566
2021-08-24,20.71005
2021-08-25,21.30177
2021-08-26,19.72386
2021-08-27,15.58185
2021-08-28,9.86193
2021-08-29,12.22879
2021-08-30,16.96252
2021-08-31,20.31558
2021-09-01,18.73767
2021-09-02,27.02169
2021-09-03,22.09072
2021-09-04,17.75147
2021-09-05,13.21499
2021-09-06,27.81065
2021-09-07,22.68244
2021-09-08,22.28796
2021-09-09,23.27416
2021-09-10,19.13214
2021-09-11,12.82051
2021-09-12,12.03155
2021-09-13,20.90729
2021-09-14,21.30177
2021-09-15,17.357
2021-09-16,41.02564
2021-09-17,37.08086
2021-09-18,19.32938
2021-09-19,12.22879
2021-09-20,13.01775
2021-09-21,11.83431
2021-09-22,17.15976
2021-09-23,20.31558
2021-09-24,18.54043
2021-09-25,10.84812
2021-09-26,15.58185
2021-09-27,20.90729
2021-09-28,19.13214
2021-09-29,18.73767
2021-09-30,34.12228
2021-10-01,19.72386
2021-10-02,11.63708
2021-10-03,15.58185
2021-10-04,14.59566
2021-10-05,23.4714
2021-10-06,20.71005
2021-10-07,18.34319
2021-10-08,19.32938
2021-10-09,13.21499
2021-10-10,14.39842
2021-10-11,12.62327
2021-10-12,22.28796
2021-10-13,19.9211
2021-10-14,23.4714
2021-10-15,16.76528
2021-10-16,13.8067
2021-10-17,16.76528
2021-10-18,15.97633
2021-10-19,18.93491
2021-10-20,30.96646
2021-10-21,25.0493
2021-10-22,21.10453
2021-10-23,14.20118
2021-10-24,23.4714
2021-10-25,22.09072
2021-10-26,25.64102
2021-10-27,24.26035
2021-10-28,21.89349
2021-10-29,14.39842
2021-10-30,14.20118
2021-10-31,13.60946
2021-11-01,20.11834
2021-11-02,73.37278
2021-11-03,41.61735
2021-11-04,26.82445
2021-11-05,27.41617
2021-11-06,20.71005
2021-11-07,15.58185
2021-11-08,20.71005
2021-11-09,21.89349
2021-11-10,23.27416
2021-11-11,22.87968
2021-11-12,16.3708
2021-11-13,14.20118
2021-11-14,14.00394
2021-11-15,23.66863
2021-11-16,24.65483
2021-11-17,21.30177
2021-11-18,24.06311
2021-11-19,16.96252
2021-11-20,15.58185
2021-11-21,12.62327
2021-11-22,24.26035
2021-11-23,19.72386
2021-11-24,24.85207
2021-11-25,22.4852
2021-11-26,19.72386
2021-11-27,18.14595
2021-11-28,12.22879
2021-11-29,17.75147
2021-11-30,26.42998
2021-12-01,20.90729
2021-12-02,23.27416
2021-12-03,19.72386
2021-12-04,10.65088
2021-12-05,13.60946
2021-12-06,20.31558
2021-12-07,19.32938
2021-12-08,19.9211
2021-12-09,24.85207
2021-12-10,30.76923
2021-12-11,16.76528
2021-12-12,16.76528
2021-12-13,24.85207
2021-12-14,20.90729
2021-12-15,22.09072
2021-12-16,23.66863
2021-12-17,20.90729
2021-12-18,8.6785
2021-12-19,11.43984
2021-12-20,19.32938
2021-12-21,20.90729
2021-12-22,22.68244
2021-12-23,19.13214
2021-12-24,20.51282
2021-12-25,10.65088
2021-12-26,15.18737
2021-12-27,23.07692
2021-12-28,28.99408
2021-12-29,26.42998
2021-12-30,25.24654
2021-12-31,18.54043
2022-01-01,11.83431
2022-01-02,19.72386
2022-01-03,21.89349
2022-01-04,19.9211
2022-01-05,20.11834
2022-01-06,22.68244
2022-01-07,21.10453
2022-01-08,13.21499
2022-01-09,16.3708
2022-01-10,42.40631
2022-01-11,20.51282
2022-01-12,22.09072
2022-01-13,22.87968
2022-01-14,22.87968
2022-01-15,17.55424
2022-01-16,16.76528
2022-01-17,26.42998
2022-01-18,30.96646
2022-01-19,30.76923
2022-01-20,29.19132
2022-01-21,30.57199
2022-01-22,17.75147
2022-01-23,16.56804
2022-01-24,28.00788
2022-01-25,33.53057
2022-01-26,29.19132
2022-01-27,24.85207
2022-01-28,25.24654
2022-01-29,22.09072
2022-01-30,15.38461
2022-01-31,14.20118
2022-02-01,14.39842
2022-02-02,22.09072
2022-02-03,30.17751
2022-02-04,27.81065
2022-02-05,20.31558
2022-02-06,21.30177
2022-02-07,24.45759
2022-02-08,24.26035
2022-02-09,23.86587
2022-02-10,23.66863
2022-02-11,19.72386
2022-02-12,14.39842
2022-02-13,11.2426
2022-02-14,18.34319
2022-02-15,22.87968
2022-02-16,21.10453
2022-02-17,17.94871
2022-02-18,19.72386
2022-02-19,13.21499
2022-02-20,15.18737
2022-02-21,20.90729
2022-02-22,20.11834
2022-02-23,21.69625
2022-02-24,17.357
2022-02-25,18.34319
2022-02-26,14.79289
2022-02-27,13.41222
2022-02-28,20.11834
2022-03-01,12.03155
2022-03-02,17.357
2022-03-03,20.11834
2022-03-04,17.94871
2022-03-05,11.83431
2022-03-06,13.21499
2022-03-07,26.42998
2022-03-08,17.94871
2022-03-09,11.63708
2022-03-10,18.14595
2022-03-11,14.99013
2022-03-12,12.03155
2022-03-13,14.00394
2022-03-14,21.10453
2022-03-15,17.357
2022-03-16,16.96252
2022-03-17,17.75147
2022-03-18,14.79289
2022-03-19,8.28402
2022-03-20,13.8067
2022-03-21,18.34319
2022-03-22,17.357
2022-03-23,22.68244
2022-03-24,15.77909
2022-03-25,17.94871
2022-03-26,11.83431
2022-03-27,13.01775
2022-03-28,20.31558
2022-03-29,18.73767
2022-03-30,23.66863
2022-03-31,16.96252
2022-04-01,16.96252
2022-04-02,15.18737
2022-04-03,12.82051
2022-04-04,20.71005
2022-04-05,26.42998
2022-04-06,33.53057
2022-04-07,20.71005
2022-04-08,22.87968
2022-04-09,20.90729
2022-04-10,14.20118
2022-04-11,19.32938
2022-04-12,21.30177
2022-04-13,22.09072
2022-04-14,21.89349
2022-04-15,20.11834
2022-04-16,13.8067
2022-04-17,16.96252
2022-04-18,16.96252
2022-04-19,17.75147
2022-04-20,21.89349
2022-04-21,19.52662
2022-04-22,18.93491
2022-04-23,14.00394
2022-04-24,16.17357
2022-04-25,25.24654
2022-04-26,21.49901
2022-04-27,22.87968
2022-04-28,18.93491
2022-04-29,17.357
2022-04-30,11.2426
2022-05-01,10.65088
2022-05-02,17.357
2022-05-03,22.4852
2022-05-04,17.357
2022-05-05,11.2426
2022-05-06,17.55424
2022-05-07,11.04536
2022-05-08,13.01775
2022-05-09,25.44378
2022-05-10,25.24654
2022-05-11,23.66863
2022-05-12,26.42998
2022-05-13,23.4714
2022-05-14,15.18737
2022-05-15,17.15976
2022-05-16,25.24654
2022-05-17,22.28796
2022-05-18,24.45759
2022-05-19,30.96646
2022-05-20,23.66863
2022-05-21,26.62721
2022-05-22,14.79289
2022-05-23,24.26035
2022-05-24,23.27416
2022-05-25,21.89349
2022-05-26,24.45759
2022-05-27,25.64102
2022-05-28,11.2426
2022-05-29,13.01775
2022-05-30,20.31558
2022-05-31,29.38856
2022-06-01,12.03155
2022-06-02,18.14595
2022-06-03,17.15976
2022-06-04,11.2426
2022-06-05,9.46745
2022-06-06,12.03155
2022-06-07,18.14595
2022-06-08,19.13214
2022-06-09,21.89349
2022-06-10,19.52662
2022-06-11,14.00394
2022-06-12,12.82051
2022-06-13,19.13214
2022-06-14,18.93491
2022-06-15,19.32938
2022-06-16,17.94871
2022-06-17,13.60946
2022-06-18,11.63708
2022-06-19,11.43984
2022-06-20,12.03155
2022-06-21,26.82445
2022-06-22,18.73767
2022-06-23,16.96252
2022-06-24,11.43984
2022-06-25,7.6923
2022-06-26,12.22879
2022-06-27,18.54043
2022-06-28,15.38461
2022-06-29,16.96252
2022-06-30,16.96252
2022-07-01,13.01775
2022-07-02,10.45364
2022-07-03,12.42603
2022-07-04,15.38461
2022-07-05,19.9211
2022-07-06,15.38461
2022-07-07,16.96252
2022-07-08,18.54043
2022-07-09,10.25641
2022-07-10,10.45364
2022-07-11,20.11834
2022-07-12,19.13214
2022-07-13,15.97633
2022-07-14,15.77909
2022-07-15,15.18737
2022-07-16,7.49506
2022-07-17,10.25641
2022-07-18,18.14595
2022-07-19,17.15976
2022-07-20,18.14595
2022-07-21,20.51282
2022-07-22,20.11834
2022-07-23,11.2426
2022-07-24,12.03155
2022-07-25,28.00788
2022-07-26,23.27416
2022-07-27,18.73767
2022-07-28,20.90729
2022-07-29,15.38461
2022-07-30,11.2426
2022-07-31,12.22879
2022-08-01,15.97633
2022-08-02,17.55424
2022-08-03,16.3708
2022-08-04,16.96252
2022-08-05,15.38461
2022-08-06,7.49506
2022-08-07,9.07297
2022-08-08,12.82051
2022-08-09,14.59566
2022-08-10,16.3708
2022-08-11,13.60946
2022-08-12,10.84812
2022-08-13,12.62327
2022-08-14,11.63708
2022-08-15,9.66469
2022-08-16,17.75147
2022-08-17,17.357
2022-08-18,22.68244
2022-08-19,19.32938
2022-08-20,9.07297
2022-08-21,14.39842
2022-08-22,18.54043
2022-08-23,19.32938
2022-08-24,16.17357
2022-08-25,17.357
2022-08-26,15.18737
2022-08-27,12.03155
2022-08-28,12.22879
2022-08-29,13.8067
2022-08-30,12.42603
2022-08-31,13.8067
2022-09-01,16.3708
2022-09-02,14.39842
2022-09-03,11.2426
2022-09-04,10.65088
2022-09-05,18.54043
2022-09-06,16.56804
2022-09-07,18.14595
2022-09-08,16.3708
2022-09-09,10.25641
2022-09-10,11.04536
2022-09-11,11.63708
2022-09-12,12.42603
2022-09-13,13.60946
2022-09-14,20.31558
2022-09-15,19.52662
2022-09-16,17.55424
2022-09-17,10.84812
2022-09-18,9.27021
2022-09-19,15.97633
2022-09-20,13.21499
2022-09-21,17.94871
2022-09-22,20.31558
2022-09-23,18.54043
2022-09-24,10.45364
2022-09-25,13.60946
2022-09-26,15.58185
2022-09-27,19.72386
2022-09-28,18.93491
2022-09-29,17.55424
2022-09-30,18.14595
2022-10-01,11.83431
2022-10-02,8.87573
2022-10-03,15.38461
2022-10-04,18.73767
2022-10-05,19.32938
2022-10-06,16.3708
2022-10-07,16.96252
2022-10-08,8.6785
2022-10-09,10.25641
2022-10-10,15.18737
2022-10-11,18.34319
2022-10-12,18.34319
2022-10-13,16.76528
2022-10-14,14.00394
2022-10-15,11.04536
2022-10-16,15.77909
2022-10-17,17.15976
2022-10-18,18.93491
2022-10-19,18.73767
2022-10-20,17.55424
2022-10-21,14.39842
2022-10-22,11.43984
2022-10-23,16.56804
2022-10-24,23.4714
2022-10-25,38.26429
2022-10-26,26.42998
2022-10-27,18.34319
2022-10-28,18.93491
2022-10-29,10.05917
2022-10-30,8.6785
2022-10-31,18.14595
2022-11-01,19.52662
2022-11-02,21.69625
2022-11-03,18.54043
2022-11-04,22.4852
2022-11-05,11.83431
2022-11-06,14.99013
2022-11-07,21.89349
2022-11-08,16.76528
2022-11-09,23.4714
2022-11-10,19.52662
2022-11-11,15.77909
2022-11-12,11.2426
2022-11-13,11.43984
2022-11-14,16.76528
2022-11-15,22.28796
2022-11-16,20.90729
2022-11-17,17.94871
2022-11-18,17.15976
2022-11-19,12.22879
2022-11-20,12.42603
2022-11-21,16.3708
2022-11-22,16.96252
2022-11-23,23.27416
2022-11-24,17.15976
2022-11-25,19.32938
2022-11-26,11.43984
2022-11-27,15.97633
2022-11-28,22.28796
2022-11-29,19.52662
2022-11-30,20.51282
2022-12-01,20.71005
2022-12-02,19.13214
2022-12-03,9.86193
2022-12-04,14.99013
2022-12-05,21.69625
2022-12-06,17.15976
2022-12-07,19.72386
2022-12-08,23.86587
2022-12-09,20.31558
2022-12-10,17.75147
2022-12-11,17.357
2022-12-12,21.69625
2022-12-13,27.81065
2022-12-14,25.0493
2022-12-15,22.87968
2022-12-16,22.09072
2022-12-17,13.41222
2022-12-18,15.18737
2022-12-19,25.24654
2022-12-20,22.09072
2022-12-21,24.26035
2022-12-22,21.89349
2022-12-23,18.34319
2022-12-24,12.42603
2022-12-25,13.41222
2022-12-26,17.15976
2022-12-27,17.55424
2022-12-28,23.4714
2022-12-29,21.49901
2022-12-30,15.18737
2022-12-31,10.65088
2023-01-01,14.59566
2023-01-02,21.69625
2023-01-03,22.87968
2023-01-04,24.85207
2023-01-05,20.71005
2023-01-06,28.20512
2023-01-07,16.56804
2023-01-08,15.58185
2023-01-09,19.32938
2023-01-10,19.72386
2023-01-11,22.09072
2023-01-12,23.4714
2023-01-13,23.27416
2023-01-14,11.63708
2023-01-15,17.15976
2023-01-16,25.83826
2023-01-17,29.58579
2023-01-18,35.89743
2023-01-19,30.76923
2023-01-20,26.42998
2023-01-21,17.94871
2023-01-22,28.20512
2023-01-23,20.90729
2023-01-24,18.14595
2023-01-25,30.76923
2023-01-26,30.17751
2023-01-27,30.17751
2023-01-28,16.17357
2023-01-29,22.09072
2023-01-30,27.41617
2023-01-31,32.54437
2023-02-01,27.81065
2023-02-02,25.0493
2023-02-03,24.65483
2023-02-04,14.20118
2023-02-05,15.97633
2023-02-06,21.89349
2023-02-07,27.61341
2023-02-08,30.76923
2023-02-09,32.74161
2023-02-10,33.33333
2023-02-11,22.4852
2023-02-12,23.07692
2023-02-13,31.36094
2023-02-14,30.96646
2023-02-15,49.90138
2023-02-16,33.53057
2023-02-17,29.58579
2023-02-18,19.72386
2023-02-19,20.11834
2023-02-20,26.0355
2023-02-21,25.83826
2023-02-22,29.98027
2023-02-23,24.45759
2023-02-24,19.72386
2023-02-25,15.77909
2023-02-26,15.97633
2023-02-27,19.52662
2023-02-28,23.86587
2023-03-01,22.4852
2023-03-02,23.66863
2023-03-03,22.68244
2023-03-04,16.76528
2023-03-05,15.77909
2023-03-06,21.49901
2023-03-07,20.51282
2023-03-08,22.87968
2023-03-09,22.09072
2023-03-10,18.93491
2023-03-11,10.84812
2023-03-12,12.22879
2023-03-13,18.54043
2023-03-14,20.51282
2023-03-15,20.51282
2023-03-16,18.54043
2023-03-17,19.52662
2023-03-18,14.99013
2023-03-19,17.357
2023-03-20,22.87968
2023-03-21,25.83826
2023-03-22,25.24654
2023-03-23,18.73767
2023-03-24,19.72386
2023-03-25,10.84812
2023-03-26,14.79289
2023-03-27,18.54043
2023-03-28,16.76528
2023-03-29,26.62721
2023-03-30,68.44181
2023-03-31,18.34319
2023-04-01,12.62327
2023-04-02,11.83431
2023-04-03,20.11834
2023-04-04,18.14595
2023-04-05,21.49901
2023-04-06,21.10453
2023-04-07,20.31558
2023-04-08,14.39842
2023-04-09,53.05719
2023-04-10,55.6213
2023-04-11,32.54437
2023-04-12,30.76923
2023-04-13,27.21893
2023-04-14,20.51282
2023-04-15,16.96252
2023-04-16,15.97633
2023-04-17,21.69625
2023-04-18,22.68244
2023-04-19,20.31558
2023-04-20,24.65483
2023-04-21,21.10453
2023-04-22,14.00394
2023-04-23,20.71005
2023-04-24,20.11834
2023-04-25,26.23274
2023-04-26,23.86587
2023-04-27,26.23274
2023-04-28,18.34319
2023-04-29,14.39842
2023-04-30,14.00394
2023-05-01,18.93491
2023-05-02,29.58579
2023-05-03,38.46153
2023-05-04,29.19132
2023-05-05,19.72386
2023-05-06,15.97633
2023-05-07,15.38461
2023-05-08,26.42998
2023-05-09,25.0493
2023-05-10,30.57199
2023-05-11,29.78303
2023-05-12,22.4852
2023-05-13,14.79289
2023-05-14,20.90729
2023-05-15,28.20512
2023-05-16,30.76923
2023-05-17,25.24654
2023-05-18,26.42998
2023-05-19,22.09072
2023-05-20,12.22879
2023-05-21,19.72386
2023-05-22,24.85207
2023-05-23,29.98027
2023-05-24,24.85207
2023-05-25,27.81065
2023-05-26,24.06311
2023-05-27,14.99013
2023-05-28,17.94871
2023-05-29,18.54043
2023-05-30,29.58579
