date,전세권설정
2023-05-28,25.76177
2023-05-29,38.01939
2023-05-30,63.22714
2023-05-31,64.12742
2023-06-01,56.9252
2023-06-02,55.3324
2023-06-03,33.44875
2023-06-04,28.67036
2023-06-05,55.12465
2023-06-06,42.59002
2023-06-07,60.73407
2023-06-08,56.02493
2023-06-09,52.63157
2023-06-10,36.35734
2023-06-11,28.25484
2023-06-12,59.00277
2023-06-13,58.24099
2023-06-14,59.41828
2023-06-15,54.36288
2023-06-16,51.80055
2023-06-17,32.20221
2023-06-18,27.70083
2023-06-19,68.14404
2023-06-20,55.1939
2023-06-21,56.85595
2023-06-22,55.0554
2023-06-23,53.87811
2023-06-24,37.67313
2023-06-25,25.90027
2023-06-26,58.58725
2023-06-27,58.31024
2023-06-28,60.2493
2023-06-29,54.57063
2023-06-30,50.48476
2023-07-01,31.64819
2023-07-02,27.63157
2023-07-03,58.79501
2023-07-04,57.34072
2023-07-05,56.99445
2023-07-06,57.54847
2023-07-07,48.4072
2023-07-08,36.7036
2023-07-09,29.98614
2023-07-10,61.21883
2023-07-11,55.81717
2023-07-12,55.26315
2023-07-13,57.82548
2023-07-14,47.02216
2023-07-15,35.2493
2023-07-16,26.31578
2023-07-17,56.7867
2023-07-18,60.52631
2023-07-19,71.46814
2023-07-20,56.44044
2023-07-21,49.03047
2023-07-22,36.21883
2023-07-23,28.73961
2023-07-24,62.67313
2023-07-25,55.95567
2023-07-26,54.50138
2023-07-27,54.01662
2023-07-28,50.34626
2023-07-29,31.37119
2023-07-30,25.277
2023-07-31,56.50969
2023-08-01,49.86149
2023-08-02,50.41551
2023-08-03,46.9529
2023-08-04,45.29085
2023-08-05,28.25484
2023-08-06,21.88365
2023-08-07,52.49307
2023-08-08,54.98614
2023-08-09,50.62326
2023-08-10,50.34626
2023-08-11,43.76731
2023-08-12,33.17174
2023-08-13,23.19944
2023-08-14,49.65373
2023-08-15,36.56509
2023-08-16,57.13296
2023-08-17,56.16343
2023-08-18,48.33795
2023-08-19,35.87257
2023-08-20,27.90858
2023-08-21,57.61772
2023-08-22,56.99445
2023-08-23,60.2493
2023-08-24,55.12465
2023-08-25,51.7313
2023-08-26,29.70914
2023-08-27,24.58448
2023-08-28,55.74792
2023-08-29,59.14127
2023-08-30,49.03047
2023-08-31,57.61772
2023-09-01,48.4072
2023-09-02,33.17174
2023-09-03,29.63988
2023-09-04,61.49584
2023-09-05,63.50415
2023-09-06,56.7867
2023-09-07,57.40997
2023-09-08,50.69252
2023-09-09,37.88088
2023-09-10,27.28531
2023-09-11,60.2493
2023-09-12,56.50969
2023-09-13,55.67867
2023-09-14,50.277
2023-09-15,48.82271
2023-09-16,32.75623
2023-09-17,26.8698
2023-09-18,60.52631
2023-09-19,56.71745
2023-09-20,52.14681
2023-09-21,49.58448
2023-09-22,44.66759
2023-09-23,27.70083
2023-09-24,28.53185
2023-09-25,58.79501
2023-09-26,50.76177
2023-09-27,35.18005
2023-09-28,19.32132
2023-09-29,14.75069
2023-09-30,14.81994
2023-10-01,16.82825
2023-10-02,24.03047
2023-10-03,28.73961
2023-10-04,65.44321
2023-10-05,61.14958
2023-10-06,60.45706
2023-10-07,35.59556
2023-10-08,27.07756
2023-10-09,42.10526
2023-10-10,72.16066
2023-10-11,70.63711
2023-10-12,61.91135
2023-10-13,56.64819
2023-10-14,38.22714
2023-10-15,32.06371
2023-10-16,67.79778
2023-10-17,63.15789
2023-10-18,69.45983
2023-10-19,85.45706
2023-10-20,67.93628
2023-10-21,46.53739
2023-10-22,35.18005
2023-10-23,68.3518
2023-10-24,66.06648
2023-10-25,66.48199
2023-10-26,64.61218
2023-10-27,55.0554
2023-10-28,38.22714
2023-10-29,30.12465
2023-10-30,64.68144
2023-10-31,65.92797
2023-11-01,60.31855
2023-11-02,61.08033
2023-11-03,58.72576
2023-11-04,37.88088
2023-11-05,31.57894
2023-11-06,72.16066
2023-11-07,65.51246
2023-11-08,63.50415
2023-11-09,58.10249
2023-11-10,53.25484
2023-11-11,36.77285
2023-11-12,31.7867
2023-11-13,62.95013
2023-11-14,63.64265
2023-11-15,62.39612
2023-11-16,55.1939
2023-11-17,51.66204
2023-11-18,39.26592
2023-11-19,33.24099
2023-11-20,66.96675
2023-11-21,66.8975
2023-11-22,60.87257
2023-11-23,55.26315
2023-11-24,52.42382
2023-11-25,37.67313
2023-11-26,29.43213
2023-11-27,60.38781
2023-11-28,58.24099
2023-11-29,59.14127
2023-11-30,56.44044
2023-12-01,53.18559
2023-12-02,36.77285
2023-12-03,33.86426
2023-12-04,57.82548
2023-12-05,62.39612
2023-12-06,61.8421
2023-12-07,59.21052
2023-12-08,54.98614
2023-12-09,36.08033
2023-12-10,33.86426
2023-12-11,58.3795
2023-12-12,61.77285
2023-12-13,60.87257
2023-12-14,66.13573
2023-12-15,56.50969
2023-12-16,36.42659
2023-12-17,31.7867
2023-12-18,59.34903
2023-12-19,61.8421
2023-12-20,57.68698
2023-12-21,58.17174
2023-12-22,44.73684
2023-12-23,31.23268
2023-12-24,21.19113
2023-12-25,25.69252
2023-12-26,64.88919
2023-12-27,60.66481
2023-12-28,57.06371
2023-12-29,49.09972
2023-12-30,36.08033
2023-12-31,21.8144
2024-01-01,28.04709
2024-01-02,67.79778
2024-01-03,65.1662
2024-01-04,68.42105
2024-01-05,62.32686
2024-01-06,45.70637
2024-01-07,36.91135
2024-01-08,66.62049
2024-01-09,72.71468
2024-01-10,77.07756
2024-01-11,69.32132
2024-01-12,66.06648
2024-01-13,43.69806
2024-01-14,37.67313
2024-01-15,74.16897
2024-01-16,68.14404
2024-01-17,68.83656
2024-01-18,65.37396
2024-01-19,64.33518
2024-01-20,43.42105
2024-01-21,39.68144
2024-01-22,78.18559
2024-01-23,74.37673
2024-01-24,70.0831
2024-01-25,66.13573
2024-01-26,61.49584
2024-01-27,48.68421
2024-01-28,36.49584
2024-01-29,79.08587
2024-01-30,82.20221
2024-01-31,77.97783
2024-02-01,70.98337
2024-02-02,60.1108
2024-02-03,44.39058
2024-02-04,37.39612
2024-02-05,73.19944
2024-02-06,72.78393
2024-02-07,58.24099
2024-02-08,45.77562
2024-02-09,22.64542
2024-02-10,19.87534
2024-02-11,23.89196
2024-02-12,35.38781
2024-02-13,86.8421
2024-02-14,83.31024
2024-02-15,73.06094
2024-02-16,71.19113
2024-02-17,49.44598
2024-02-18,42.86703
2024-02-19,83.17174
2024-02-20,82.75623
2024-02-21,76.80055
2024-02-22,72.64542
2024-02-23,62.18836
2024-02-24,43.90581
2024-02-25,39.47368
2024-02-26,78.25484
2024-02-27,71.74515
2024-02-28,78.6011
2024-02-29,66.27423
2024-03-01,39.88919
2024-03-02,37.95013
2024-03-03,38.29639
2024-03-04,67.17451
2024-03-05,69.32132
2024-03-06,66.759
2024-03-07,66.96675
2024-03-08,65.37396
2024-03-09,43.76731
2024-03-10,34.55678
2024-03-11,69.66759
2024-03-12,66.759
2024-03-13,67.10526
2024-03-14,61.21883
2024-03-15,54.98614
2024-03-16,36.56509
2024-03-17,30.88642
2024-03-18,71.32963
2024-03-19,62.18836
2024-03-20,64.05817
