date,건강
2021-08-22,16.33546
2021-08-23,25.6652
2021-08-24,27.1135
2021-08-25,25.4968
2021-08-26,26.47356
2021-08-27,29.33647
2021-08-28,20.84877
2021-08-29,20.2425
2021-08-30,29.70697
2021-08-31,26.40619
2021-09-01,28.05658
2021-09-02,30.9195
2021-09-03,25.02526
2021-09-04,16.97541
2021-09-05,19.93937
2021-09-06,32.26675
2021-09-07,32.03098
2021-09-08,29.20175
2021-09-09,30.81845
2021-09-10,29.03334
2021-09-11,17.8848
2021-09-12,17.48063
2021-09-13,29.87537
2021-09-14,26.67564
2021-09-15,24.68844
2021-09-16,23.1391
2021-09-17,24.2169
2021-09-18,15.52711
2021-09-19,15.25766
2021-09-20,16.13337
2021-09-21,15.08925
2021-09-22,17.04277
2021-09-23,24.62108
2021-09-24,24.48635
2021-09-25,18.08689
2021-09-26,19.43415
2021-09-27,27.41663
2021-09-28,26.27147
2021-09-29,27.6524
2021-09-30,27.95554
2021-10-01,23.20646
2021-10-02,15.56079
2021-10-03,15.8976
2021-10-04,18.55843
2021-10-05,28.12394
2021-10-06,25.15998
2021-10-07,27.68608
2021-10-08,23.10542
2021-10-09,15.99865
2021-10-10,17.24486
2021-10-11,19.46783
2021-10-12,26.33883
2021-10-13,24.75581
2021-10-14,25.93465
2021-10-15,22.39811
2021-10-16,17.68272
2021-10-17,18.92893
2021-10-18,27.88817
2021-10-19,26.50724
2021-10-20,24.28427
2021-10-21,25.73256
2021-10-22,23.34119
2021-10-23,17.48063
2021-10-24,17.85112
2021-10-25,25.09262
2021-10-26,26.30515
2021-10-27,24.68844
2021-10-28,26.06938
2021-10-29,24.89053
2021-10-30,14.71876
2021-10-31,16.87436
2021-11-01,27.14718
2021-11-02,26.81037
2021-11-03,26.50724
2021-11-04,24.11586
2021-11-05,21.6908
2021-11-06,14.68507
2021-11-07,16.36914
2021-11-08,25.32839
2021-11-09,24.75581
2021-11-10,25.59784
2021-11-11,22.63388
2021-11-12,20.98349
2021-11-13,13.84304
2021-11-14,17.24486
2021-11-15,25.93465
2021-11-16,23.74536
2021-11-17,22.70124
2021-11-18,21.62344
2021-11-19,22.2297
2021-11-20,14.38194
2021-11-21,16.13337
2021-11-22,25.39575
2021-11-23,31.55944
2021-11-24,27.98922
2021-11-25,27.484
2021-11-26,22.16234
2021-11-27,18.65948
2021-11-28,16.90804
2021-11-29,25.26103
2021-11-30,24.99157
2021-12-01,24.82317
2021-12-02,23.47591
2021-12-03,20.37723
2021-12-04,14.85348
2021-12-05,17.7164
2021-12-06,25.19366
2021-12-07,26.06938
2021-12-08,24.14954
2021-12-09,24.72212
2021-12-10,22.83597
2021-12-11,14.17985
2021-12-12,17.98585
2021-12-13,25.69888
2021-12-14,24.41899
2021-12-15,26.10306
2021-12-16,23.40855
2021-12-17,22.19602
2021-12-18,13.77568
2021-12-19,16.90804
2021-12-20,26.87773
2021-12-21,25.1263
2021-12-22,24.82317
2021-12-23,24.35163
2021-12-24,21.58976
2021-12-25,15.7292
2021-12-26,16.84068
2021-12-27,24.38531
2021-12-28,26.50724
2021-12-29,26.67564
2021-12-30,27.78713
2021-12-31,52.10508
2022-01-01,62.0074
2022-01-02,25.39575
2022-01-03,32.73829
2022-01-04,27.31559
2022-01-05,26.64196
2022-01-06,25.4968
2022-01-07,26.50724
2022-01-08,18.62579
2022-01-09,20.00673
2022-01-10,23.00437
2022-01-11,25.4968
2022-01-12,25.19366
2022-01-13,24.85685
2022-01-14,23.54328
2022-01-15,17.14381
2022-01-16,18.62579
2022-01-17,23.07174
2022-01-18,21.85921
2022-01-19,22.90333
2022-01-20,22.26338
2022-01-21,21.05085
2022-01-22,17.64904
2022-01-23,17.51431
2022-01-24,24.65476
2022-01-25,24.55372
2022-01-26,23.57696
2022-01-27,51.43145
2022-01-28,100.0
2022-01-29,71.74132
2022-01-30,60.32334
2022-01-31,56.51734
2022-02-01,64.02829
2022-02-02,51.06096
2022-02-03,50.31997
2022-02-04,48.16436
2022-02-05,37.68945
2022-02-06,37.65577
2022-02-07,43.61737
2022-02-08,39.60929
2022-02-09,37.55473
2022-02-10,37.25159
2022-02-11,34.25395
2022-02-12,27.1135
2022-02-13,29.06702
2022-02-14,37.11687
2022-02-15,36.3422
2022-02-16,36.44324
2022-02-17,35.9717
2022-02-18,33.31087
2022-02-19,28.46076
2022-02-20,29.94274
2022-02-21,36.67901
2022-02-22,35.53384
2022-02-23,36.54429
2022-02-24,35.9717
2022-02-25,30.98686
2022-02-26,27.51768
2022-02-27,24.99157
2022-02-28,31.0879
2022-03-01,29.40383
2022-03-02,35.93802
2022-03-03,38.66621
2022-03-04,37.48736
2022-03-05,23.77905
2022-03-06,28.0229
2022-03-07,39.7777
2022-03-08,35.83698
2022-03-09,25.42943
2022-03-10,36.81374
2022-03-11,38.8683
2022-03-12,24.41899
2022-03-13,30.75109
2022-03-14,40.14819
2022-03-15,39.03671
2022-03-16,36.54429
2022-03-17,38.29572
2022-03-18,31.32367
2022-03-19,25.73256
2022-03-20,24.75581
2022-03-21,34.28763
2022-03-22,35.63489
2022-03-23,33.51296
2022-03-24,30.78477
2022-03-25,29.90906
2022-03-26,25.73256
2022-03-27,24.75581
2022-03-28,34.25395
2022-03-29,33.81609
2022-03-30,32.87302
2022-03-31,31.72785
2022-04-01,29.30279
2022-04-02,20.04041
2022-04-03,24.08218
2022-04-04,32.06466
2022-04-05,29.60592
2022-04-06,27.82081
2022-04-07,30.78477
2022-04-08,24.89053
2022-04-09,19.36679
2022-04-10,20.37723
2022-04-11,27.24823
2022-04-12,28.19131
2022-04-13,27.78713
2022-04-14,27.24823
2022-04-15,24.5874
2022-04-16,19.02997
2022-04-17,18.55843
2022-04-18,26.64196
2022-04-19,29.67329
2022-04-20,26.70932
2022-04-21,28.66284
2022-04-22,24.31795
2022-04-23,20.14146
2022-04-24,22.16234
2022-04-25,29.26911
2022-04-26,27.55136
2022-04-27,28.32603
2022-04-28,26.17042
2022-04-29,25.59784
2022-04-30,19.97305
2022-05-01,18.59211
2022-05-02,28.62916
2022-05-03,24.82317
2022-05-04,23.24014
2022-05-05,18.59211
2022-05-06,23.17278
2022-05-07,19.02997
2022-05-08,20.30986
2022-05-09,29.1007
2022-05-10,30.0101
2022-05-11,29.06702
2022-05-12,29.16807
2022-05-13,26.13674
2022-05-14,17.81744
2022-05-15,21.72448
2022-05-16,31.72785
2022-05-17,27.34927
2022-05-18,27.41663
2022-05-19,27.71977
2022-05-20,24.01481
2022-05-21,16.13337
2022-05-22,19.56887
2022-05-23,29.06702
2022-05-24,31.39104
2022-05-25,28.9323
2022-05-26,28.12394
2022-05-27,26.23779
2022-05-28,17.58167
2022-05-29,19.77096
2022-05-30,27.82081
2022-05-31,25.83361
2022-06-01,18.55843
2022-06-02,27.04614
2022-06-03,25.69888
2022-06-04,16.63859
2022-06-05,16.43651
2022-06-06,18.39003
2022-06-07,25.6652
2022-06-08,24.55372
2022-06-09,25.4968
2022-06-10,24.52004
2022-06-11,19.06365
2022-06-12,18.35634
2022-06-13,26.91141
2022-06-14,26.74301
2022-06-15,26.0357
2022-06-16,25.05894
2022-06-17,22.6002
2022-06-18,16.60491
2022-06-19,17.98585
2022-06-20,23.54328
2022-06-21,24.62108
2022-06-22,21.99393
2022-06-23,23.84641
2022-06-24,19.29942
2022-06-25,15.32502
2022-06-26,16.23442
2022-06-27,22.26338
2022-06-28,23.84641
2022-06-29,24.52004
2022-06-30,23.61064
2022-07-01,22.6002
2022-07-02,15.08925
2022-07-03,15.59447
2022-07-04,21.85921
2022-07-05,22.80229
2022-07-06,22.73492
2022-07-07,24.45267
2022-07-08,21.89289
2022-07-09,15.52711
2022-07-10,16.807
2022-07-11,25.4968
2022-07-12,24.62108
2022-07-13,24.65476
2022-07-14,22.43179
2022-07-15,20.44459
2022-07-16,13.13573
2022-07-17,13.94408
2022-07-18,24.38531
2022-07-19,22.12866
2022-07-20,20.64668
2022-07-21,21.65712
2022-07-22,19.80464
2022-07-23,14.88716
2022-07-24,16.03233
2022-07-25,20.74772
2022-07-26,20.94981
2022-07-27,20.71404
2022-07-28,19.93937
2022-07-29,17.81744
2022-07-30,13.23678
2022-07-31,13.742
2022-08-01,21.35399
2022-08-02,21.62344
2022-08-03,21.3203
2022-08-04,20.7814
2022-08-05,18.59211
2022-08-06,14.68507
2022-08-07,15.59447
2022-08-08,23.30751
2022-08-09,20.94981
2022-08-10,20.57931
2022-08-11,21.11822
2022-08-12,21.01717
2022-08-13,14.31458
2022-08-14,12.39474
2022-08-15,16.77332
2022-08-16,22.0613
2022-08-17,25.1263
2022-08-18,24.55372
2022-08-19,21.89289
2022-08-20,15.69552
2022-08-21,14.95453
2022-08-22,24.11586
2022-08-23,24.68844
2022-08-24,23.07174
2022-08-25,22.63388
2022-08-26,21.65712
2022-08-27,14.4493
2022-08-28,15.8976
2022-08-29,23.47591
2022-08-30,25.36207
2022-08-31,23.50959
2022-09-01,25.93465
2022-09-02,20.2425
2022-09-03,15.29134
2022-09-04,16.33546
2022-09-05,24.08218
2022-09-06,26.87773
2022-09-07,24.0485
2022-09-08,22.53283
2022-09-09,15.79656
2022-09-10,13.77568
2022-09-11,13.80936
2022-09-12,17.64904
2022-09-13,28.15762
2022-09-14,27.07982
2022-09-15,26.33883
2022-09-16,24.01481
2022-09-17,16.73964
2022-09-18,18.52475
2022-09-19,28.49444
2022-09-20,25.63152
2022-09-21,23.44223
2022-09-22,25.22734
2022-09-23,22.86965
2022-09-24,14.21353
2022-09-25,17.04277
2022-09-26,25.4968
2022-09-27,22.73492
2022-09-28,23.74536
2022-09-29,22.56652
2022-09-30,21.89289
2022-10-01,14.21353
2022-10-02,14.58403
2022-10-03,17.3459
2022-10-04,24.14954
2022-10-05,24.55372
2022-10-06,24.92421
2022-10-07,21.55607
2022-10-08,14.14617
2022-10-09,15.15661
2022-10-10,19.60255
2022-10-11,26.13674
2022-10-12,24.31795
2022-10-13,26.23779
2022-10-14,23.24014
2022-10-15,16.60491
2022-10-16,18.39003
2022-10-17,26.50724
2022-10-18,24.85685
2022-10-19,27.38295
2022-10-20,27.34927
2022-10-21,24.31795
2022-10-22,14.95453
2022-10-23,18.35634
2022-10-24,27.07982
2022-10-25,24.14954
2022-10-26,25.73256
2022-10-27,26.06938
2022-10-28,23.03805
2022-10-29,14.95453
2022-10-30,16.73964
2022-10-31,26.0357
2022-11-01,25.73256
2022-11-02,23.57696
2022-11-03,27.21455
2022-11-04,21.6908
2022-11-05,15.8976
2022-11-06,16.33546
2022-11-07,25.69888
2022-11-08,26.50724
2022-11-09,24.08218
2022-11-10,25.32839
2022-11-11,22.26338
2022-11-12,14.98821
2022-11-13,16.2681
2022-11-14,26.87773
2022-11-15,28.19131
2022-11-16,26.64196
2022-11-17,21.79184
2022-11-18,21.65712
2022-11-19,14.98821
2022-11-20,18.12057
2022-11-21,24.68844
2022-11-22,24.55372
2022-11-23,23.57696
2022-11-24,24.2169
2022-11-25,22.09498
2022-11-26,17.48063
2022-11-27,18.32266
2022-11-28,26.54092
2022-11-29,25.83361
2022-11-30,27.98922
2022-12-01,27.484
2022-12-02,22.36443
2022-12-03,14.31458
2022-12-04,17.48063
2022-12-05,25.05894
2022-12-06,24.92421
2022-12-07,26.94509
2022-12-08,26.06938
2022-12-09,23.27382
2022-12-10,16.63859
2022-12-11,15.99865
2022-12-12,24.5874
2022-12-13,25.32839
2022-12-14,25.76625
2022-12-15,23.77905
2022-12-16,22.46547
2022-12-17,15.66183
2022-12-18,15.66183
2022-12-19,25.6652
2022-12-20,23.1391
2022-12-21,23.34119
2022-12-22,24.52004
2022-12-23,23.07174
2022-12-24,15.19029
2022-12-25,17.85112
2022-12-26,25.1263
2022-12-27,24.89053
2022-12-28,24.95789
2022-12-29,25.93465
2022-12-30,30.21219
2022-12-31,45.87403
2023-01-01,63.2873
2023-01-02,33.54664
2023-01-03,30.68373
2023-01-04,27.71977
2023-01-05,23.98113
2023-01-06,23.54328
2023-01-07,19.36679
2023-01-08,20.44459
2023-01-09,25.73256
2023-01-10,24.48635
2023-01-11,23.84641
2023-01-12,22.7686
2023-01-13,23.44223
2023-01-14,18.32266
2023-01-15,18.35634
2023-01-16,23.54328
2023-01-17,24.2169
2023-01-18,24.85685
2023-01-19,23.94745
2023-01-20,29.06702
2023-01-21,30.21219
2023-01-22,31.22263
2023-01-23,17.14381
2023-01-24,20.74772
2023-01-25,24.55372
2023-01-26,25.22734
2023-01-27,22.83597
2023-01-28,17.54799
2023-01-29,20.34355
2023-01-30,25.83361
2023-01-31,24.92421
2023-02-01,25.96833
2023-02-02,25.79993
2023-02-03,22.0613
2023-02-04,21.99393
2023-02-05,19.83832
2023-02-06,25.05894
2023-02-07,25.09262
2023-02-08,23.50959
2023-02-09,23.50959
2023-02-10,20.74772
2023-02-11,15.99865
2023-02-12,16.94173
2023-02-13,24.62108
2023-02-14,22.63388
2023-02-15,23.34119
2023-02-16,21.92657
2023-02-17,22.26338
2023-02-18,16.67228
2023-02-19,15.8976
2023-02-20,22.16234
2023-02-21,25.29471
2023-02-22,25.05894
2023-02-23,23.40855
2023-02-24,21.11822
2023-02-25,15.05557
2023-02-26,16.06601
2023-02-27,23.88009
2023-02-28,21.35399
2023-03-01,18.08689
2023-03-02,27.71977
2023-03-03,23.00437
2023-03-04,15.96497
2023-03-05,17.81744
2023-03-06,29.84169
2023-03-07,32.73829
2023-03-08,29.33647
2023-03-09,33.74873
2023-03-10,25.1263
2023-03-11,15.45975
2023-03-12,18.86156
2023-03-13,30.48164
2023-03-14,29.87537
2023-03-15,29.37015
2023-03-16,27.6524
2023-03-17,23.34119
2023-03-18,15.15661
2023-03-19,18.18794
2023-03-20,30.51532
2023-03-21,28.19131
2023-03-22,26.74301
2023-03-23,24.18322
2023-03-24,23.47591
2023-03-25,16.90804
2023-03-26,17.8848
2023-03-27,26.50724
2023-03-28,25.6652
2023-03-29,25.09262
2023-03-30,24.89053
2023-03-31,23.50959
2023-04-01,16.13337
2023-04-02,18.08689
2023-04-03,26.47356
2023-04-04,26.70932
2023-04-05,26.91141
2023-04-06,27.75345
2023-04-07,23.40855
2023-04-08,15.29134
2023-04-09,16.60491
2023-04-10,27.92185
2023-04-11,26.33883
2023-04-12,25.29471
2023-04-13,26.2041
2023-04-14,23.47591
2023-04-15,17.75008
2023-04-16,17.07645
2023-04-17,28.62916
2023-04-18,25.86729
2023-04-19,24.01481
2023-04-20,25.15998
2023-04-21,22.36443
2023-04-22,17.91849
2023-04-23,19.56887
2023-04-24,25.6652
2023-04-25,29.84169
2023-04-26,26.47356
2023-04-27,26.00202
2023-04-28,19.56887
2023-04-29,15.08925
2023-04-30,17.07645
2023-05-01,23.71168
2023-05-02,25.96833
2023-05-03,24.08218
2023-05-04,23.00437
2023-05-05,16.47019
2023-05-06,16.87436
2023-05-07,17.41327
2023-05-08,28.59548
2023-05-09,25.29471
2023-05-10,28.0229
2023-05-11,25.90097
2023-05-12,22.29706
2023-05-13,14.4493
2023-05-14,16.60491
2023-05-15,29.20175
2023-05-16,28.52812
2023-05-17,54.22701
2023-05-18,26.97878
2023-05-19,23.10542
2023-05-20,16.60491
2023-05-21,18.59211
2023-05-22,28.76389
2023-05-23,29.57224
2023-05-24,27.71977
2023-05-25,25.29471
2023-05-26,23.88009
2023-05-27,17.75008
2023-05-28,17.7164
2023-05-29,21.96025
