date,나스닥다우지수
2020-08-19,27.65803
2020-08-20,28.74778
2020-08-21,36.95244
2020-08-22,15.2351
2020-08-23,2.79743
2020-08-24,7.49021
2020-08-25,25.01072
2020-08-26,26.83904
2020-08-27,24.40485
2020-08-28,22.27628
2020-08-29,11.99533
2020-08-30,2.56688
2020-08-31,7.04385
2020-09-01,25.11259
2020-09-02,22.29505
2020-09-03,23.47863
2020-09-04,57.51434
2020-09-05,35.65894
2020-09-06,3.86574
2020-09-07,9.68848
2020-09-08,30.47021
2020-09-09,42.35965
2020-09-10,33.1068
2020-09-11,35.76617
2020-09-12,21.48678
2020-09-13,3.97297
2020-09-14,10.53026
2020-09-15,30.90048
2020-09-16,29.72896
2020-09-17,36.27419
2020-09-18,42.40657
2020-09-19,20.22277
2020-09-20,3.49176
2020-09-21,15.46699
2020-09-22,60.65358
2020-09-23,46.95726
2020-09-24,50.73186
2020-09-25,55.75438
2020-09-26,23.65154
2020-09-27,3.89925
2020-09-28,11.40555
2020-09-29,28.16873
2020-09-30,20.77502
2020-10-01,20.32598
2020-10-02,30.54795
2020-10-03,31.87094
2020-10-04,7.59208
2020-10-05,12.03286
2020-10-06,51.5093
2020-10-07,48.52822
2020-10-08,30.93935
2020-10-09,20.59138
2020-10-10,14.9764
2020-10-11,3.57889
2020-10-12,9.28904
2020-10-13,39.82226
2020-10-14,41.76987
2020-10-15,54.75577
2020-10-16,56.96879
2020-10-17,21.69052
2020-10-18,4.35499
2020-10-19,11.86665
2020-10-20,38.7754
2020-10-21,35.02493
2020-10-22,37.08916
2020-10-23,33.19393
2020-10-24,19.10219
2020-10-25,3.536
2020-10-26,11.98327
2020-10-27,42.06878
2020-10-28,50.21982
2020-10-29,55.51579
2020-10-30,43.96144
2020-10-31,26.4597
2020-11-01,4.67535
2020-11-02,14.65873
2020-11-03,35.68977
2020-11-04,35.63481
2020-11-05,37.35724
2020-11-06,33.27033
2020-11-07,21.70258
2020-11-08,3.84697
2020-11-09,14.40271
2020-11-10,41.87711
2020-11-11,40.42142
2020-11-12,36.49268
2020-11-13,33.09742
2020-11-14,19.62227
2020-11-15,3.91265
2020-11-16,10.01688
2020-11-17,30.50238
2020-11-18,32.00364
2020-11-19,32.67519
2020-11-20,32.82129
2020-11-21,18.63841
2020-11-22,3.93008
2020-11-23,7.37493
2020-11-24,30.77046
2020-11-25,29.16599
2020-11-26,30.46887
2020-11-27,26.0683
2020-11-28,13.99924
2020-11-29,3.12181
2020-11-30,6.82269
2020-12-01,27.22776
2020-12-02,26.09779
2020-12-03,27.08835
2020-12-04,23.47193
2020-12-05,14.60779
2020-12-06,2.90735
2020-12-07,5.83212
2020-12-08,36.84654
2020-12-09,30.16326
2020-12-10,35.07854
2020-12-11,29.58688
2020-12-12,17.77116
2020-12-13,3.66602
2020-12-14,6.78381
2020-12-15,36.54629
2020-12-16,25.62195
2020-12-17,26.28545
2020-12-18,23.0631
2020-12-19,15.93748
2020-12-20,3.36309
2020-12-21,8.45531
2020-12-22,41.52592
2020-12-23,41.72162
2020-12-24,27.06959
2020-12-25,14.00595
2020-12-26,3.70757
2020-12-27,2.42212
2020-12-28,5.35762
2020-12-29,20.28577
2020-12-30,24.57911
2020-12-31,12.53015
2021-01-01,6.74226
2021-01-02,2.49584
2021-01-03,2.01731
2021-01-04,5.68066
2021-01-05,34.95388
2021-01-06,38.96037
2021-01-07,35.986
2021-01-08,30.28121
2021-01-09,19.23623
2021-01-10,3.7518
2021-01-11,8.72071
2021-01-12,48.5242
2021-01-13,38.61187
2021-01-14,31.11093
2021-01-15,30.44206
2021-01-16,22.09533
2021-01-17,4.25312
2021-01-18,9.17511
2021-01-19,31.05865
2021-01-20,28.9207
2021-01-21,30.54661
2021-01-22,31.20878
2021-01-23,19.89571
2021-01-24,3.69685
2021-01-25,7.55053
2021-01-26,33.12959
2021-01-27,38.31429
2021-01-28,53.23575
2021-01-29,59.70993
2021-01-30,39.04482
2021-01-31,6.09216
2021-02-01,13.11859
2021-02-02,38.62929
2021-02-03,37.76607
2021-02-04,38.26336
2021-02-05,34.64157
2021-02-06,21.84065
2021-02-07,4.16331
2021-02-08,8.08267
2021-02-09,29.1231
2021-02-10,28.53868
2021-02-11,19.45472
2021-02-12,16.8007
2021-02-13,15.83159
2021-02-14,5.12841
2021-02-15,7.40308
2021-02-16,29.54265
2021-02-17,44.00568
2021-02-18,50.69701
2021-02-19,40.26861
2021-02-20,22.54436
2021-02-21,4.67535
2021-02-22,10.11071
2021-02-23,60.74071
2021-02-24,56.86692
2021-02-25,46.54174
2021-02-26,59.55444
2021-02-27,39.74987
2021-02-28,6.94064
2021-03-01,16.3262
2021-03-02,41.1238
2021-03-03,49.01747
2021-03-04,53.53734
2021-03-05,60.41633
2021-03-06,41.07018
2021-03-07,7.09479
2021-03-08,16.49375
2021-03-09,55.81336
2021-03-10,53.1513
2021-03-11,50.65412
2021-03-12,44.08744
2021-03-13,33.00225
2021-03-14,6.87362
2021-03-15,13.86386
2021-03-16,41.14792
2021-03-17,44.73486
2021-03-18,48.36469
2021-03-19,49.54426
2021-03-20,30.59755
2021-03-21,6.43531
2021-03-22,14.55015
2021-03-23,40.84901
2021-03-24,44.58876
2021-03-25,47.0846
2021-03-26,41.35167
2021-03-27,25.68897
2021-03-28,5.03592
2021-03-29,13.29821
2021-03-30,39.05152
2021-03-31,38.66146
2021-04-01,38.98182
2021-04-02,34.36142
2021-04-03,19.066
2021-04-04,4.43005
2021-04-05,11.48463
2021-04-06,33.59873
2021-04-07,32.90574
2021-04-08,31.90847
2021-04-09,29.43675
2021-04-10,17.74703
2021-04-11,3.79872
2021-04-12,9.26625
2021-04-13,30.41794
2021-04-14,30.21419
2021-04-15,30.48764
2021-04-16,27.66339
2021-04-17,17.07147
2021-04-18,3.99576
2021-04-19,8.76226
2021-04-20,29.56409
2021-04-21,34.89357
2021-04-22,35.09061
2021-04-23,33.99951
2021-04-24,19.05929
2021-04-25,3.67808
2021-04-26,9.15768
2021-04-27,29.44212
2021-04-28,31.84681
2021-04-29,34.04643
2021-04-30,30.36298
2021-05-01,17.11302
2021-05-02,3.56549
2021-05-03,8.87351
2021-05-04,27.07897
2021-05-05,28.99576
2021-05-06,30.12036
2021-05-07,28.11109
2021-05-08,17.3878
2021-05-09,3.61508
2021-05-10,10.4485
2021-05-11,41.23907
2021-05-12,51.10717
2021-05-13,59.43247
2021-05-14,49.32979
2021-05-15,25.29489
2021-05-16,4.97158
2021-05-17,14.47643
2021-05-18,37.18433
2021-05-19,34.86408
2021-05-20,41.9267
2021-05-21,35.55573
2021-05-22,21.73609
2021-05-23,4.8362
2021-05-24,12.42158
2021-05-25,34.30245
2021-05-26,38.16551
2021-05-27,35.74339
2021-05-28,32.76097
2021-05-29,19.75765
2021-05-30,4.17135
2021-05-31,9.25821
2021-06-01,25.73722
2021-06-02,32.95533
2021-06-03,33.87485
2021-06-04,35.1201
2021-06-05,20.79111
2021-06-06,4.19414
2021-06-07,10.22733
2021-06-08,31.90713
2021-06-09,33.32126
2021-06-10,33.0304
2021-06-11,30.11902
2021-06-12,18.51777
2021-06-13,3.68478
2021-06-14,9.45659
2021-06-15,30.14181
2021-06-16,33.02235
2021-06-17,37.15886
2021-06-18,33.70998
2021-06-19,24.63272
2021-06-20,4.34561
2021-06-21,13.70972
2021-06-22,38.44565
2021-06-23,35.89619
2021-06-24,35.1898
2021-06-25,31.2128
2021-06-26,20.1075
2021-06-27,4.17403
2021-06-28,10.84258
2021-06-29,31.52914
2021-06-30,31.84413
2021-07-01,30.95544
2021-07-02,28.72902
2021-07-03,17.37708
2021-07-04,3.69149
2021-07-05,8.58801
2021-07-06,22.96257
2021-07-07,32.80923
2021-07-08,36.93367
2021-07-09,39.61583
2021-07-10,23.5738
2021-07-11,3.97967
2021-07-12,10.50345
2021-07-13,31.25435
2021-07-14,34.91635
2021-07-15,34.83325
2021-07-16,33.86547
2021-07-17,22.0779
2021-07-18,4.28529
2021-07-19,17.24572
2021-07-20,49.748
2021-07-21,42.88912
2021-07-22,37.73524
2021-07-23,34.52629
2021-07-24,20.85142
2021-07-25,3.87512
2021-07-26,11.99935
2021-07-27,33.83866
2021-07-28,38.01806
2021-07-29,34.48876
2021-07-30,31.03586
2021-07-31,20.36083
2021-08-01,4.15795
2021-08-02,10.58656
2021-08-03,30.67932
2021-08-04,32.73685
2021-08-05,34.17779
2021-08-06,28.33494
2021-08-07,17.67867
2021-08-08,3.84563
2021-08-09,10.16567
2021-08-10,28.97699
2021-08-11,32.97008
2021-08-12,35.29033
2021-08-13,33.18454
2021-08-14,20.48281
2021-08-15,3.78666
2021-08-16,12.79824
2021-08-17,36.16562
2021-08-18,40.31955
2021-08-19,45.05924
2021-08-20,47.40898
2021-08-21,27.1594
2021-08-22,4.91126
2021-08-23,14.06492
2021-08-24,39.16814
2021-08-25,42.01785
2021-08-26,40.14664
2021-08-27,39.27939
2021-08-28,25.08712
2021-08-29,3.90059
2021-08-30,12.22856
2021-08-31,36.21387
2021-09-01,39.46303
2021-09-02,37.89072
2021-09-03,34.81582
2021-09-04,22.04841
2021-09-05,4.32416
2021-09-06,10.93238
2021-09-07,26.43557
2021-09-08,35.22599
2021-09-09,37.691
2021-09-10,36.30234
2021-09-11,22.77223
2021-09-12,4.22229
2021-09-13,12.84917
2021-09-14,34.64023
2021-09-15,36.00075
2021-09-16,33.08267
2021-09-17,29.30405
2021-09-18,18.0178
2021-09-19,4.11908
2021-09-20,10.69379
2021-09-21,37.69234
2021-09-22,46.23344
2021-09-23,43.20813
2021-09-24,38.5797
2021-09-25,25.00402
2021-09-26,5.04262
2021-09-27,13.62125
2021-09-28,40.30883
2021-09-29,56.98622
2021-09-30,51.60715
2021-10-01,49.48126
2021-10-02,30.95544
2021-10-03,5.50506
2021-10-04,22.50549
2021-10-05,60.27826
2021-10-06,62.51809
2021-10-07,61.15623
2021-10-08,47.85534
2021-10-09,27.22374
2021-10-10,5.61229
2021-10-11,18.14111
2021-10-12,47.33258
2021-10-13,52.2425
2021-10-14,46.61948
2021-10-15,42.30604
2021-10-16,26.20636
2021-10-17,5.4997
2021-10-18,15.69352
2021-10-19,39.01533
2021-10-20,38.63063
2021-10-21,37.77277
2021-10-22,34.65899
2021-10-23,22.05377
2021-10-24,4.74371
2021-10-25,13.37595
2021-10-26,34.05447
2021-10-27,38.09313
2021-10-28,38.16953
2021-10-29,36.00343
2021-10-30,22.48404
2021-10-31,4.47831
2021-11-01,11.98059
2021-11-02,34.46463
2021-11-03,37.11061
2021-11-04,38.43359
2021-11-05,33.85877
2021-11-06,19.3381
2021-11-07,3.98638
2021-11-08,14.12926
2021-11-09,32.73685
2021-11-10,37.56769
2021-11-11,41.91598
2021-11-12,34.11077
2021-11-13,21.37955
2021-11-14,4.18878
2021-11-15,10.9029
2021-11-16,35.02627
2021-11-17,33.44726
2021-11-18,33.49418
2021-11-19,33.00895
2021-11-20,20.91174
2021-11-21,4.3818
2021-11-22,9.94986
2021-11-23,36.17768
2021-11-24,36.37204
2021-11-25,34.31719
2021-11-26,28.66602
2021-11-27,33.12422
2021-11-28,5.27451
2021-11-29,14.95898
2021-11-30,47.74945
2021-12-01,53.50383
2021-12-02,50.01742
2021-12-03,42.99099
2021-12-04,37.12267
2021-12-05,5.86563
2021-12-06,13.87191
2021-12-07,43.46951
2021-12-08,43.02852
2021-12-09,41.18545
2021-12-10,42.37574
2021-12-11,28.26121
2021-12-12,4.95415
2021-12-13,10.69915
2021-12-14,43.28186
2021-12-15,46.02568
2021-12-16,50.24663
2021-12-17,46.85539
2021-12-18,31.86826
2021-12-19,5.20481
2021-12-20,14.57026
2021-12-21,51.06428
2021-12-22,43.06605
2021-12-23,39.86783
2021-12-24,35.53428
2021-12-25,15.58629
2021-12-26,4.34024
2021-12-27,9.14294
2021-12-28,33.00091
2021-12-29,35.04637
2021-12-30,31.94734
2021-12-31,20.25226
2022-01-01,9.10943
2022-01-02,3.37783
2022-01-03,8.7502
2022-01-04,31.24363
2022-01-05,36.72725
2022-01-06,50.05495
2022-01-07,50.36325
2022-01-08,31.50367
2022-01-09,5.55332
2022-01-10,14.15875
2022-01-11,53.93142
2022-01-12,46.65299
2022-01-13,43.52179
2022-01-14,46.023
2022-01-15,30.99029
2022-01-16,5.1016
2022-01-17,10.75813
2022-01-18,36.04498
2022-01-19,51.21575
2022-01-20,51.03881
2022-01-21,52.81218
2022-01-22,46.14631
2022-01-23,6.6739
2022-01-24,21.72537
2022-01-25,86.12406
2022-01-26,82.62023
2022-01-27,83.40571
2022-01-28,76.58034
2022-01-29,42.63712
2022-01-30,7.52372
2022-01-31,9.13087
2022-02-01,35.6013
2022-02-02,46.45059
2022-02-03,56.4219
2022-02-04,60.19114
2022-02-05,40.85035
2022-02-06,7.29451
2022-02-07,14.00595
2022-02-08,49.01613
2022-02-09,47.68913
2022-02-10,49.82574
2022-02-11,52.17682
2022-02-12,40.10776
2022-02-13,6.7302
2022-02-14,18.07677
2022-02-15,66.04069
2022-02-16,60.17237
2022-02-17,67.09827
2022-02-18,63.20974
2022-02-19,44.46678
2022-02-20,7.01705
2022-02-21,14.59841
2022-02-22,46.67578
2022-02-23,65.63455
2022-02-24,73.82848
2022-02-25,83.34405
2022-02-26,46.58597
2022-02-27,6.97415
2022-02-28,14.82494
2022-03-01,50.9919
2022-03-02,55.55332
2022-03-03,53.44887
2022-03-04,57.24089
2022-03-05,40.93346
2022-03-06,6.76237
2022-03-07,17.40657
2022-03-08,62.78215
2022-03-09,52.22508
2022-03-10,53.20224
2022-03-11,53.89791
2022-03-12,41.15597
2022-03-13,7.639
2022-03-14,17.81673
2022-03-15,61.40421
2022-03-16,62.94434
2022-03-17,67.00579
2022-03-18,60.60666
2022-03-19,38.19902
2022-03-20,6.67256
2022-03-21,17.03527
2022-03-22,53.90863
2022-03-23,52.83228
2022-03-24,56.2195
2022-03-25,50.28684
2022-03-26,33.53439
2022-03-27,6.05329
2022-03-28,16.23907
2022-03-29,49.55096
2022-03-30,50.54956
2022-03-31,50.06702
2022-04-01,48.59658
2022-04-02,31.27714
2022-04-03,5.91523
2022-04-04,14.96032
2022-04-05,43.70677
2022-04-06,52.26663
2022-04-07,58.38963
2022-04-08,54.95817
2022-04-09,33.20599
2022-04-10,5.74097
2022-04-11,17.41595
2022-04-12,55.28389
2022-04-13,57.57734
2022-04-14,51.63262
2022-04-15,47.4827
2022-04-16,20.0646
2022-04-17,5.17264
2022-04-18,16.64656
2022-04-19,48.2521
2022-04-20,47.02294
2022-04-21,48.06846
2022-04-22,48.40089
2022-04-23,37.96311
2022-04-24,6.04659
2022-04-25,21.80446
2022-04-26,64.66677
2022-04-27,75.78682
2022-04-28,65.24181
2022-04-29,58.33333
2022-04-30,44.1987
2022-05-01,6.92322
2022-05-02,19.95603
2022-05-03,59.37617
2022-05-04,53.599
2022-05-05,59.93512
2022-05-06,78.06417
2022-05-07,46.54978
2022-05-08,7.85748
2022-05-09,26.55889
2022-05-10,78.70891
2022-05-11,78.90193
2022-05-12,85.38282
2022-05-13,77.76526
2022-05-14,43.05131
2022-05-15,7.24491
2022-05-16,22.53632
2022-05-17,62.4752
2022-05-18,59.63621
2022-05-19,78.58425
2022-05-20,66.06884
2022-05-21,44.49761
2022-05-22,7.18728
2022-05-23,20.86751
2022-05-24,59.32925
2022-05-25,60.29971
2022-05-26,55.91389
2022-05-27,50.59648
2022-05-28,32.29183
2022-05-29,5.69406
2022-05-30,16.4026
2022-05-31,39.08369
2022-06-01,45.47745
2022-06-02,50.23323
2022-06-03,48.02021
2022-06-04,31.0868
2022-06-05,6.3522
2022-06-06,18.02852
2022-06-07,48.7695
2022-06-08,54.78392
2022-06-09,55.54393
2022-06-10,55.15521
2022-06-11,39.89866
2022-06-12,6.6042
2022-06-13,30.14985
2022-06-14,77.52935
2022-06-15,74.67428
2022-06-16,80.46485
2022-06-17,69.17189
2022-06-18,40.04342
2022-06-19,7.36153
2022-06-20,19.51101
2022-06-21,44.63835
2022-06-22,57.71808
2022-06-23,57.97946
2022-06-24,50.49595
2022-06-25,32.4701
2022-06-26,5.99967
2022-06-27,20.28845
2022-06-28,53.25183
2022-06-29,57.35885
2022-06-30,57.78912
2022-07-01,55.72891
2022-07-02,33.47943
2022-07-03,5.94874
2022-07-04,15.17747
2022-07-05,39.82226
2022-07-06,56.89641
2022-07-07,51.3069
2022-07-08,47.06718
2022-07-09,30.32545
2022-07-10,5.94204
2022-07-11,18.04728
2022-07-12,50.86992
2022-07-13,59.8882
2022-07-14,58.95796
2022-07-15,52.21972
2022-07-16,31.56667
2022-07-17,5.43
2022-07-18,17.79529
2022-07-19,52.89796
2022-07-20,55.18336
2022-07-21,54.87909
2022-07-22,49.48662
2022-07-23,32.00096
2022-07-24,5.61229
2022-07-25,17.52586
2022-07-26,47.76553
2022-07-27,49.685
2022-07-28,54.39654
2022-07-29,47.0913
2022-07-30,28.23709
2022-07-31,5.42598
2022-08-01,17.14653
2022-08-02,47.39826
2022-08-03,51.64736
2022-08-04,47.27226
2022-08-05,44.18663
2022-08-06,28.36845
2022-08-07,5.08015
2022-08-08,15.80076
2022-08-09,46.21199
2022-08-10,50.53616
2022-08-11,50.20642
2022-08-12,46.36212
2022-08-13,27.71835
2022-08-14,4.61637
2022-08-15,16.28062
2022-08-16,41.16937
2022-08-17,47.224
2022-08-18,48.1824
2022-08-19,45.15977
2022-08-20,27.91271
2022-08-21,4.9689
2022-08-22,18.66521
2022-08-23,49.74666
2022-08-24,50.6836
2022-08-25,47.48672
2022-08-26,46.90901
2022-08-27,40.65867
2022-08-28,5.09087
2022-08-29,22.94783
2022-08-30,60.63079
2022-08-31,57.24357
2022-09-01,59.24883
2022-09-02,55.64715
2022-09-03,36.15087
2022-09-04,5.63642
2022-09-05,15.20427
2022-09-06,37.01946
2022-09-07,54.76247
2022-09-08,48.67165
2022-09-09,34.45391
2022-09-10,22.45992
2022-09-11,6.89775
2022-09-12,17.9749
2022-09-13,55.15924
2022-09-14,76.33638
2022-09-15,64.5153
2022-09-16,58.47407
2022-09-17,36.28491
2022-09-18,6.48088
2022-09-19,22.56849
2022-09-20,57.28647
2022-09-21,59.16572
2022-09-22,71.53503
2022-09-23,57.98214
2022-09-24,38.63465
2022-09-25,5.65117
2022-09-26,25.9356
2022-09-27,67.83684
2022-09-28,71.20931
2022-09-29,71.3648
2022-09-30,63.06632
2022-10-01,37.50335
2022-10-02,5.8214
2022-10-03,21.61278
2022-10-04,54.23837
2022-10-05,59.01694
2022-10-06,57.73148
2022-10-07,50.4611
2022-10-08,33.15505
2022-10-09,5.72489
2022-10-10,22.18781
2022-10-11,54.89517
2022-10-12,57.66044
2022-10-13,60.82381
2022-10-14,60.90826
2022-10-15,38.56093
2022-10-16,6.12165
2022-10-17,20.04182
2022-10-18,52.05887
2022-10-19,53.42608
2022-10-20,49.73593
2022-10-21,46.69454
2022-10-22,30.97823
2022-10-23,4.76918
2022-10-24,18.37569
2022-10-25,45.60881
2022-10-26,45.94391
2022-10-27,48.33789
2022-10-28,42.83952
2022-10-29,27.74382
2022-10-30,4.31612
2022-10-31,16.35032
2022-11-01,44.89705
2022-11-02,45.29113
2022-11-03,53.536
2022-11-04,44.20942
2022-11-05,29.10701
2022-11-06,4.8992
2022-11-07,18.95206
2022-11-08,45.41445
2022-11-09,47.92236
2022-11-10,53.34834
2022-11-11,57.14304
2022-11-12,37.06503
2022-11-13,5.58549
2022-11-14,16.64253
2022-11-15,47.67438
2022-11-16,47.92236
2022-11-17,45.519
2022-11-18,41.90391
2022-11-19,26.99185
2022-11-20,4.69411
2022-11-21,12.61862
2022-11-22,39.15875
2022-11-23,37.96445
2022-11-24,38.11055
2022-11-25,26.3203
2022-11-26,18.37032
2022-11-27,4.1794
2022-11-28,10.86134
2022-11-29,35.91362
2022-11-30,34.66302
2022-12-01,40.46565
2022-12-02,35.99941
2022-12-03,23.75877
2022-12-04,4.20084
2022-12-05,9.97801
2022-12-06,35.95785
2022-12-07,35.17773
2022-12-08,37.15886
2022-12-09,33.38426
2022-12-10,24.5456
2022-12-11,4.21961
2022-12-12,10.2099
2022-12-13,38.62661
2022-12-14,42.57278
2022-12-15,43.31269
2022-12-16,37.11195
2022-12-17,25.23189
2022-12-18,3.86574
2022-12-19,10.10535
2022-12-20,36.15757
2022-12-21,39.1936
2022-12-22,36.78355
2022-12-23,41.35435
2022-12-24,26.30019
2022-12-25,3.98772
2022-12-26,8.83196
2022-12-27,23.39284
2022-12-28,35.34663
2022-12-29,33.92177
2022-12-30,26.75459
2022-12-31,14.48447
2023-01-01,3.38721
2023-01-02,8.99817
2023-01-03,23.8325
2023-01-04,36.97656
2023-01-05,37.46581
2023-01-06,34.32121
2023-01-07,25.02144
2023-01-08,4.02793
2023-01-09,10.98064
2023-01-10,38.01002
2023-01-11,36.49
2023-01-12,37.8733
2023-01-13,38.76199
2023-01-14,23.93839
2023-01-15,4.12176
2023-01-16,8.5049
2023-01-17,24.91421
2023-01-18,34.20325
2023-01-19,34.4834
2023-01-20,30.86697
2023-01-21,18.94938
2023-01-22,4.04535
2023-01-23,6.9889
2023-01-24,25.77877
2023-01-25,31.46614
2023-01-26,36.22325
2023-01-27,33.67915
2023-01-28,23.98262
2023-01-29,4.4448
2023-01-30,10.71792
2023-01-31,33.31322
2023-02-01,34.79572
2023-02-02,40.59567
2023-02-03,38.59444
2023-02-04,24.99865
2023-02-05,4.31746
2023-02-06,11.00611
2023-02-07,34.20057
2023-02-08,35.6576
2023-02-09,33.88826
2023-02-10,34.56248
2023-02-11,22.76285
2023-02-12,4.1298
2023-02-13,9.91233
2023-02-14,35.07184
2023-02-15,39.14401
2023-02-16,36.20181
2023-02-17,36.6924
2023-02-18,23.47461
2023-02-19,3.97967
2023-02-20,8.52367
2023-02-21,23.93169
2023-02-22,38.30893
2023-02-23,40.36378
2023-02-24,35.37745
2023-02-25,22.97061
2023-02-26,3.6754
2023-02-27,9.17779
2023-02-28,30.2477
2023-03-01,26.5857
2023-03-02,29.40861
2023-03-03,30.01715
2023-03-04,19.76703
2023-03-05,3.78263
2023-03-06,8.60275
2023-03-07,29.94477
2023-03-08,33.48211
2023-03-09,34.27564
2023-03-10,33.66575
2023-03-11,25.65948
2023-03-12,4.19414
2023-03-13,13.24459
2023-03-14,40.25387
2023-03-15,42.43606
2023-03-16,42.29263
2023-03-17,38.28347
2023-03-18,25.04155
2023-03-19,4.18744
2023-03-20,13.19098
2023-03-21,35.7206
2023-03-22,34.27832
2023-03-23,43.45477
2023-03-24,36.40957
2023-03-25,23.22931
2023-03-26,4.20486
2023-03-27,12.03286
2023-03-28,34.05849
2023-03-29,33.54913
2023-03-30,32.57868
2023-03-31,28.64457
2023-04-01,18.30196
2023-04-02,3.46362
2023-04-03,10.75143
2023-04-04,30.96884
2023-04-05,31.17259
2023-04-06,33.11082
2023-04-07,29.65524
2023-04-08,11.43906
2023-04-09,3.24111
2023-04-10,10.6013
2023-04-11,30.19409
2023-04-12,31.2195
2023-04-13,31.86022
2023-04-14,27.43418
2023-04-15,17.82612
2023-04-16,3.38989
2023-04-17,10.21661
2023-04-18,28.66736
2023-04-19,28.99308
2023-04-20,30.4863
2023-04-21,29.02659
2023-04-22,17.80601
2023-04-23,3.37783
2023-04-24,10.0638
2023-04-25,29.13248
2023-04-26,32.32132
2023-04-27,35.36271
2023-04-28,25.23725
2023-04-29,15.42946
2023-04-30,2.6205
2023-05-01,7.63229
2023-05-02,22.5256
2023-05-03,28.39257
2023-05-04,29.1164
2023-05-05,20.70934
2023-05-06,15.33563
2023-05-07,3.23307
2023-05-08,8.72607
2023-05-09,26.12862
2023-05-10,27.35108
2023-05-11,27.68082
2023-05-12,24.23998
2023-05-13,14.93753
2023-05-14,2.93818
2023-05-15,8.8963
2023-05-16,24.63406
2023-05-17,25.49997
2023-05-18,26.12192
2023-05-19,24.97185
2023-05-20,16.03667
2023-05-21,3.09634
2023-05-22,9.26491
2023-05-23,24.92627
2023-05-24,26.45702
2023-05-25,28.07758
2023-05-26,26.27204
2023-05-27,16.38786
2023-05-28,2.83362
2023-05-29,7.36019
