date,일러스트그림
2021-01-01,61.03896
2021-01-02,67.85714
2021-01-03,75.0
2021-01-04,63.96103
2021-01-05,66.55844
2021-01-06,64.28571
2021-01-07,47.40259
2021-01-08,61.03896
2021-01-09,64.93506
2021-01-10,69.15584
2021-01-11,68.18181
2021-01-12,60.38961
2021-01-13,59.74025
2021-01-14,60.06493
2021-01-15,51.2987
2021-01-16,66.23376
2021-01-17,68.18181
2021-01-18,70.77922
2021-01-19,75.64935
2021-01-20,77.5974
2021-01-21,80.84415
2021-01-22,79.87012
2021-01-23,85.06493
2021-01-24,70.77922
2021-01-25,74.35064
2021-01-26,72.07792
2021-01-27,74.35064
2021-01-28,77.92207
2021-01-29,77.92207
2021-01-30,72.07792
2021-01-31,79.87012
2021-02-01,69.48051
2021-02-02,72.72727
2021-02-03,81.81818
2021-02-04,71.75324
2021-02-05,74.67532
2021-02-06,76.2987
2021-02-07,81.4935
2021-02-08,75.64935
2021-02-09,76.2987
2021-02-10,75.97402
2021-02-11,67.85714
2021-02-12,65.58441
2021-02-13,68.50649
2021-02-14,92.20779
2021-02-15,97.72727
2021-02-16,86.03896
2021-02-17,100.0
2021-02-18,80.84415
2021-02-19,74.02597
2021-02-20,79.87012
2021-02-21,71.10389
2021-02-22,74.35064
2021-02-23,75.97402
2021-02-24,73.05194
2021-02-25,73.37662
2021-02-26,71.42857
2021-02-27,67.20779
2021-02-28,64.93506
2021-03-01,68.83116
2021-03-02,67.85714
2021-03-03,78.57142
2021-03-04,75.0
2021-03-05,80.84415
2021-03-06,71.10389
2021-03-07,72.07792
2021-03-08,71.10389
2021-03-09,75.32467
2021-03-10,67.85714
2021-03-11,69.15584
2021-03-12,66.88311
2021-03-13,66.23376
2021-03-14,65.25974
2021-03-15,68.83116
2021-03-16,69.15584
2021-03-17,59.41558
2021-03-18,58.76623
2021-03-19,71.75324
2021-03-20,64.93506
2021-03-21,58.11688
2021-03-22,65.25974
2021-03-23,62.98701
2021-03-24,52.27272
2021-03-25,65.25974
2021-03-26,55.84415
2021-03-27,63.31168
2021-03-28,63.63636
2021-03-29,59.74025
2021-03-30,58.44155
2021-03-31,51.94805
2021-04-01,51.94805
2021-04-02,54.87012
2021-04-03,51.94805
2021-04-04,59.0909
2021-04-05,54.87012
2021-04-06,50.64935
2021-04-07,65.25974
2021-04-08,50.0
2021-04-09,53.57142
2021-04-10,47.72727
2021-04-11,39.28571
2021-04-12,51.62337
2021-04-13,52.27272
2021-04-14,53.8961
2021-04-15,56.81818
2021-04-16,43.83116
2021-04-17,48.37662
2021-04-18,59.41558
2021-04-19,46.42857
2021-04-20,46.75324
2021-04-21,54.22077
2021-04-22,47.40259
2021-04-23,46.10389
2021-04-24,43.18181
2021-04-25,53.8961
2021-04-26,44.48051
2021-04-27,53.8961
2021-04-28,46.42857
2021-04-29,44.15584
2021-04-30,47.40259
2021-05-01,52.5974
2021-05-02,45.77922
2021-05-03,48.37662
2021-05-04,48.37662
2021-05-05,50.32467
2021-05-06,37.98701
2021-05-07,39.93506
2021-05-08,41.23376
2021-05-09,39.61038
2021-05-10,37.66233
2021-05-11,42.53246
2021-05-12,41.88311
2021-05-13,30.84415
2021-05-14,37.98701
2021-05-15,49.02597
2021-05-16,49.02597
2021-05-17,41.88311
2021-05-18,52.27272
2021-05-19,45.12987
2021-05-20,46.42857
2021-05-21,44.48051
2021-05-22,31.16883
2021-05-23,32.46753
2021-05-24,51.62337
2021-05-25,37.98701
2021-05-26,49.35064
2021-05-27,43.50649
2021-05-28,43.83116
2021-05-29,50.97402
2021-05-30,37.01298
2021-05-31,43.50649
2021-06-01,45.12987
2021-06-02,39.93506
2021-06-03,52.92207
2021-06-04,37.66233
2021-06-05,35.06493
2021-06-06,33.11688
2021-06-07,45.12987
2021-06-08,38.31168
2021-06-09,38.96103
2021-06-10,43.18181
2021-06-11,38.96103
2021-06-12,39.28571
2021-06-13,37.01298
2021-06-14,43.83116
2021-06-15,52.5974
2021-06-16,50.32467
2021-06-17,46.42857
2021-06-18,50.32467
2021-06-19,37.33766
2021-06-20,55.51948
2021-06-21,50.97402
2021-06-22,52.92207
2021-06-23,56.16883
2021-06-24,65.90909
2021-06-25,59.41558
2021-06-26,45.45454
2021-06-27,53.24675
2021-06-28,54.54545
2021-06-29,50.64935
2021-06-30,56.81818
2021-07-01,62.66233
2021-07-02,50.97402
2021-07-03,53.57142
2021-07-04,59.0909
2021-07-05,58.76623
2021-07-06,67.85714
2021-07-07,54.22077
2021-07-08,54.22077
2021-07-09,65.58441
2021-07-10,63.63636
2021-07-11,59.41558
2021-07-12,60.71428
2021-07-13,73.70129
2021-07-14,62.98701
2021-07-15,63.63636
2021-07-16,59.41558
2021-07-17,66.23376
2021-07-18,48.05194
2021-07-19,50.64935
2021-07-20,57.46753
2021-07-21,53.24675
2021-07-22,51.94805
2021-07-23,62.01298
2021-07-24,57.7922
2021-07-25,46.42857
2021-07-26,37.98701
2021-07-27,47.72727
2021-07-28,46.10389
2021-07-29,49.35064
2021-07-30,43.83116
2021-07-31,50.64935
2021-08-01,50.97402
2021-08-02,59.41558
2021-08-03,54.87012
2021-08-04,47.72727
2021-08-05,56.81818
2021-08-06,50.0
2021-08-07,48.05194
2021-08-08,57.14285
2021-08-09,38.96103
2021-08-10,55.51948
2021-08-11,58.11688
2021-08-12,50.64935
2021-08-13,53.57142
2021-08-14,56.16883
2021-08-15,49.67532
2021-08-16,54.87012
2021-08-17,43.18181
2021-08-18,49.02597
2021-08-19,50.0
2021-08-20,52.5974
2021-08-21,54.54545
2021-08-22,55.84415
2021-08-23,57.7922
2021-08-24,59.0909
2021-08-25,60.38961
2021-08-26,51.62337
2021-08-27,50.64935
2021-08-28,50.32467
2021-08-29,56.4935
2021-08-30,53.8961
2021-08-31,55.51948
2021-09-01,56.81818
2021-09-02,60.71428
2021-09-03,52.92207
2021-09-04,53.24675
2021-09-05,53.57142
2021-09-06,54.87012
2021-09-07,53.57142
2021-09-08,45.45454
2021-09-09,42.20779
2021-09-10,43.50649
2021-09-11,45.12987
2021-09-12,46.10389
2021-09-13,53.57142
2021-09-14,39.28571
2021-09-15,42.20779
2021-09-16,41.55844
2021-09-17,53.57142
2021-09-18,34.41558
2021-09-19,42.85714
2021-09-20,41.55844
2021-09-21,36.68831
2021-09-22,46.75324
2021-09-23,46.42857
2021-09-24,46.42857
2021-09-25,51.62337
2021-09-26,61.68831
2021-09-27,58.76623
2021-09-28,52.5974
2021-09-29,51.62337
2021-09-30,62.33766
2021-10-01,52.27272
2021-10-02,62.01298
2021-10-03,49.67532
2021-10-04,50.64935
2021-10-05,60.71428
2021-10-06,49.67532
2021-10-07,62.98701
2021-10-08,52.5974
2021-10-09,52.5974
2021-10-10,64.28571
2021-10-11,51.62337
2021-10-12,45.45454
2021-10-13,54.54545
2021-10-14,49.02597
2021-10-15,60.71428
2021-10-16,54.54545
2021-10-17,45.12987
2021-10-18,53.24675
2021-10-19,42.85714
2021-10-20,50.32467
2021-10-21,49.67532
2021-10-22,44.80519
2021-10-23,40.90909
2021-10-24,43.18181
2021-10-25,53.57142
2021-10-26,52.27272
2021-10-27,58.76623
2021-10-28,56.4935
2021-10-29,43.18181
2021-10-30,42.20779
2021-10-31,44.48051
2021-11-01,44.15584
2021-11-02,54.22077
2021-11-03,43.18181
2021-11-04,46.75324
2021-11-05,50.97402
2021-11-06,50.0
2021-11-07,43.18181
2021-11-08,54.54545
2021-11-09,54.54545
2021-11-10,52.27272
2021-11-11,56.16883
2021-11-12,42.53246
2021-11-13,46.75324
2021-11-14,47.07792
2021-11-15,38.63636
2021-11-16,52.27272
2021-11-17,52.27272
2021-11-18,52.27272
2021-11-19,45.77922
2021-11-20,47.72727
2021-11-21,52.27272
2021-11-22,42.85714
2021-11-23,61.36363
2021-11-24,52.27272
2021-11-25,57.46753
2021-11-26,48.70129
2021-11-27,77.27272
2021-11-28,64.93506
2021-11-29,57.46753
2021-11-30,58.44155
2021-12-01,50.32467
2021-12-02,57.14285
2021-12-03,53.24675
2021-12-04,52.27272
2021-12-05,52.5974
2021-12-06,51.2987
2021-12-07,64.61038
2021-12-08,63.96103
2021-12-09,57.14285
2021-12-10,61.03896
2021-12-11,66.88311
2021-12-12,59.74025
2021-12-13,54.22077
2021-12-14,66.88311
2021-12-15,64.28571
2021-12-16,66.88311
2021-12-17,60.06493
2021-12-18,65.25974
2021-12-19,65.25974
2021-12-20,60.06493
2021-12-21,76.2987
2021-12-22,62.66233
2021-12-23,67.53246
2021-12-24,59.74025
2021-12-25,58.44155
2021-12-26,76.62337
2021-12-27,58.44155
2021-12-28,73.05194
2021-12-29,80.1948
2021-12-30,75.32467
2021-12-31,76.94805
2022-01-01,76.62337
2022-01-02,80.1948
2022-01-03,69.15584
2022-01-04,68.18181
2022-01-05,80.51948
2022-01-06,71.75324
2022-01-07,65.90909
2022-01-08,83.11688
2022-01-09,80.1948
2022-01-10,70.77922
2022-01-11,69.48051
2022-01-12,73.37662
2022-01-13,77.27272
2022-01-14,68.18181
2022-01-15,76.94805
2022-01-16,72.72727
2022-01-17,67.53246
2022-01-18,70.45454
2022-01-19,56.81818
2022-01-20,65.25974
2022-01-21,58.11688
2022-01-22,74.02597
2022-01-23,72.72727
2022-01-24,71.10389
2022-01-25,66.88311
2022-01-26,67.85714
2022-01-27,60.71428
2022-01-28,74.67532
2022-01-29,72.40259
2022-01-30,71.75324
2022-01-31,65.58441
2022-02-01,67.20779
2022-02-02,63.31168
2022-02-03,67.53246
2022-02-04,66.88311
2022-02-05,74.02597
2022-02-06,73.05194
2022-02-07,68.18181
2022-02-08,51.62337
2022-02-09,67.20779
2022-02-10,62.33766
2022-02-11,62.01298
2022-02-12,68.18181
2022-02-13,77.5974
2022-02-14,61.36363
2022-02-15,61.03896
2022-02-16,66.23376
2022-02-17,63.96103
2022-02-18,61.36363
2022-02-19,66.88311
2022-02-20,65.25974
2022-02-21,53.24675
2022-02-22,67.53246
2022-02-23,64.28571
2022-02-24,64.61038
2022-02-25,61.03896
2022-02-26,65.90909
2022-02-27,65.90909
2022-02-28,63.96103
2022-03-01,65.58441
2022-03-02,58.11688
2022-03-03,56.81818
2022-03-04,48.70129
2022-03-05,69.15584
2022-03-06,56.16883
2022-03-07,49.67532
2022-03-08,55.51948
2022-03-09,45.77922
2022-03-10,46.42857
2022-03-11,59.41558
2022-03-12,45.77922
2022-03-13,68.50649
2022-03-14,56.4935
2022-03-15,60.71428
2022-03-16,58.11688
2022-03-17,49.67532
2022-03-18,49.02597
2022-03-19,70.45454
2022-03-20,57.46753
2022-03-21,53.57142
2022-03-22,47.40259
2022-03-23,65.25974
2022-03-24,53.8961
2022-03-25,56.16883
2022-03-26,55.51948
2022-03-27,64.28571
2022-03-28,49.02597
2022-03-29,52.27272
2022-03-30,60.38961
2022-03-31,67.53246
2022-04-01,43.83116
2022-04-02,51.62337
2022-04-03,51.2987
2022-04-04,57.14285
2022-04-05,55.51948
2022-04-06,50.97402
2022-04-07,54.22077
2022-04-08,48.70129
2022-04-09,60.06493
2022-04-10,42.85714
2022-04-11,43.83116
2022-04-12,49.35064
2022-04-13,59.0909
2022-04-14,54.22077
2022-04-15,45.77922
2022-04-16,55.1948
2022-04-17,51.62337
2022-04-18,52.5974
2022-04-19,44.15584
2022-04-20,47.40259
2022-04-21,50.64935
2022-04-22,53.57142
2022-04-23,52.27272
2022-04-24,52.5974
2022-04-25,51.94805
2022-04-26,52.27272
2022-04-27,47.40259
2022-04-28,47.72727
2022-04-29,47.40259
2022-04-30,44.15584
2022-05-01,53.57142
2022-05-02,48.37662
2022-05-03,51.2987
2022-05-04,51.2987
2022-05-05,50.0
2022-05-06,50.32467
2022-05-07,41.55844
2022-05-08,39.93506
2022-05-09,46.42857
2022-05-10,53.8961
2022-05-11,43.83116
2022-05-12,55.51948
2022-05-13,41.88311
2022-05-14,50.0
2022-05-15,41.88311
2022-05-16,51.62337
2022-05-17,52.5974
2022-05-18,42.85714
2022-05-19,54.87012
2022-05-20,39.28571
2022-05-21,47.07792
2022-05-22,48.05194
2022-05-23,42.85714
2022-05-24,49.35064
2022-05-25,52.92207
2022-05-26,48.70129
2022-05-27,54.87012
2022-05-28,44.80519
2022-05-29,46.75324
2022-05-30,50.64935
2022-05-31,49.67532
2022-06-01,49.02597
2022-06-02,48.37662
2022-06-03,52.92207
2022-06-04,52.92207
2022-06-05,60.06493
2022-06-06,55.51948
2022-06-07,50.0
2022-06-08,53.57142
2022-06-09,56.4935
2022-06-10,42.85714
2022-06-11,61.03896
2022-06-12,40.25974
2022-06-13,47.40259
2022-06-14,48.05194
2022-06-15,49.35064
2022-06-16,41.55844
2022-06-17,43.83116
2022-06-18,47.72727
2022-06-19,45.45454
2022-06-20,33.11688
2022-06-21,43.18181
2022-06-22,49.35064
2022-06-23,49.67532
2022-06-24,42.20779
2022-06-25,50.64935
2022-06-26,45.12987
2022-06-27,36.68831
2022-06-28,35.71428
2022-06-29,58.76623
2022-06-30,48.70129
2022-07-01,43.83116
2022-07-02,48.70129
2022-07-03,56.81818
2022-07-04,48.05194
2022-07-05,50.97402
2022-07-06,51.2987
2022-07-07,52.92207
2022-07-08,44.80519
2022-07-09,43.50649
2022-07-10,43.50649
2022-07-11,52.27272
2022-07-12,53.8961
2022-07-13,58.11688
2022-07-14,48.05194
2022-07-15,44.48051
2022-07-16,54.54545
2022-07-17,47.40259
2022-07-18,46.75324
2022-07-19,42.20779
2022-07-20,41.88311
2022-07-21,42.85714
2022-07-22,48.37662
2022-07-23,50.32467
2022-07-24,40.25974
2022-07-25,42.53246
2022-07-26,37.01298
2022-07-27,33.44155
2022-07-28,39.93506
2022-07-29,35.71428
2022-07-30,38.96103
2022-07-31,43.18181
2022-08-01,30.51948
2022-08-02,42.85714
2022-08-03,39.61038
2022-08-04,42.85714
2022-08-05,40.58441
2022-08-06,43.18181
2022-08-07,35.71428
2022-08-08,34.74025
2022-08-09,46.75324
2022-08-10,43.50649
2022-08-11,38.96103
2022-08-12,41.23376
2022-08-13,40.58441
2022-08-14,36.68831
2022-08-15,39.93506
2022-08-16,39.61038
2022-08-17,29.54545
2022-08-18,36.03896
2022-08-19,42.20779
2022-08-20,32.14285
2022-08-21,47.07792
2022-08-22,38.31168
2022-08-23,39.28571
2022-08-24,35.38961
2022-08-25,37.98701
2022-08-26,35.06493
2022-08-27,28.24675
2022-08-28,29.22077
2022-08-29,29.22077
2022-08-30,41.88311
2022-08-31,32.14285
2022-09-01,38.31168
2022-09-02,31.81818
2022-09-03,41.23376
2022-09-04,33.76623
2022-09-05,30.51948
2022-09-06,34.74025
2022-09-07,35.38961
2022-09-08,36.36363
2022-09-09,28.57142
2022-09-10,30.51948
2022-09-11,25.0
2022-09-12,36.36363
2022-09-13,36.36363
2022-09-14,41.23376
2022-09-15,31.81818
2022-09-16,39.93506
2022-09-17,37.01298
2022-09-18,28.57142
2022-09-19,31.16883
2022-09-20,42.20779
2022-09-21,38.63636
2022-09-22,32.46753
2022-09-23,33.76623
2022-09-24,30.51948
2022-09-25,26.62337
2022-09-26,38.31168
2022-09-27,40.25974
2022-09-28,33.11688
2022-09-29,37.01298
2022-09-30,35.06493
2022-10-01,27.92207
2022-10-02,33.11688
2022-10-03,40.90909
2022-10-04,34.74025
2022-10-05,37.66233
2022-10-06,28.24675
2022-10-07,33.11688
2022-10-08,29.22077
2022-10-09,33.76623
2022-10-10,32.46753
2022-10-11,31.16883
2022-10-12,33.11688
2022-10-13,28.57142
2022-10-14,34.0909
2022-10-15,31.4935
2022-10-16,28.24675
2022-10-17,34.74025
2022-10-18,37.98701
2022-10-19,35.06493
2022-10-20,35.06493
2022-10-21,36.68831
2022-10-22,26.94805
2022-10-23,29.22077
2022-10-24,36.03896
2022-10-25,30.84415
2022-10-26,33.76623
2022-10-27,33.44155
2022-10-28,33.11688
2022-10-29,33.11688
2022-10-30,26.62337
2022-10-31,25.64935
2022-11-01,41.23376
2022-11-02,37.33766
2022-11-03,31.81818
2022-11-04,35.38961
2022-11-05,29.87012
2022-11-06,29.87012
2022-11-07,31.4935
2022-11-08,34.41558
2022-11-09,32.46753
2022-11-10,35.06493
2022-11-11,27.27272
2022-11-12,39.28571
2022-11-13,37.01298
2022-11-14,31.81818
2022-11-15,34.74025
2022-11-16,32.46753
2022-11-17,32.14285
2022-11-18,40.25974
2022-11-19,37.66233
2022-11-20,30.84415
2022-11-21,33.11688
2022-11-22,42.20779
2022-11-23,40.58441
2022-11-24,35.71428
2022-11-25,30.84415
2022-11-26,34.74025
2022-11-27,43.18181
2022-11-28,33.44155
2022-11-29,39.93506
2022-11-30,31.81818
2022-12-01,32.46753
2022-12-02,31.81818
2022-12-03,34.0909
2022-12-04,32.14285
2022-12-05,31.4935
2022-12-06,31.81818
2022-12-07,27.92207
2022-12-08,31.16883
2022-12-09,37.01298
2022-12-10,37.98701
2022-12-11,37.01298
2022-12-12,35.38961
2022-12-13,32.46753
2022-12-14,42.85714
2022-12-15,42.53246
2022-12-16,36.36363
2022-12-17,39.28571
2022-12-18,35.06493
2022-12-19,32.14285
2022-12-20,40.58441
2022-12-21,36.03896
2022-12-22,37.01298
2022-12-23,34.74025
2022-12-24,32.46753
2022-12-25,30.1948
2022-12-26,42.85714
2022-12-27,42.85714
2022-12-28,38.31168
2022-12-29,33.44155
2022-12-30,36.03896
2022-12-31,38.96103
2023-01-01,36.36363
2023-01-02,43.18181
2023-01-03,36.36363
2023-01-04,42.85714
2023-01-05,40.58441
2023-01-06,33.76623
2023-01-07,39.61038
2023-01-08,38.63636
2023-01-09,43.83116
2023-01-10,39.28571
2023-01-11,39.28571
2023-01-12,40.58441
2023-01-13,42.20779
2023-01-14,43.50649
2023-01-15,42.85714
2023-01-16,42.53246
2023-01-17,37.98701
2023-01-18,36.03896
2023-01-19,34.0909
2023-01-20,32.46753
2023-01-21,40.25974
2023-01-22,28.57142
2023-01-23,37.98701
2023-01-24,46.10389
2023-01-25,40.90909
2023-01-26,34.41558
2023-01-27,36.36363
2023-01-28,37.98701
2023-01-29,38.63636
2023-01-30,41.23376
2023-01-31,39.93506
2023-02-01,34.74025
2023-02-02,39.28571
2023-02-03,37.33766
2023-02-04,37.33766
2023-02-05,38.96103
2023-02-06,34.0909
2023-02-07,36.68831
2023-02-08,33.11688
2023-02-09,41.23376
2023-02-10,38.96103
2023-02-11,37.66233
2023-02-12,46.42857
2023-02-13,42.20779
2023-02-14,46.10389
2023-02-15,49.67532
2023-02-16,37.66233
2023-02-17,37.01298
2023-02-18,38.31168
2023-02-19,48.70129
2023-02-20,38.31168
2023-02-21,40.90909
2023-02-22,41.88311
2023-02-23,40.90909
2023-02-24,36.36363
2023-02-25,38.63636
2023-02-26,37.33766
2023-02-27,36.68831
2023-02-28,44.80519
2023-03-01,36.36363
2023-03-02,36.36363
2023-03-03,30.51948
2023-03-04,34.41558
2023-03-05,39.93506
2023-03-06,41.23376
2023-03-07,34.74025
2023-03-08,45.77922
2023-03-09,36.03896
2023-03-10,29.87012
2023-03-11,31.4935
2023-03-12,38.31168
2023-03-13,39.93506
2023-03-14,32.46753
2023-03-15,25.0
2023-03-16,36.03896
2023-03-17,27.27272
2023-03-18,31.81818
2023-03-19,34.41558
2023-03-20,34.74025
2023-03-21,35.06493
2023-03-22,36.68831
2023-03-23,40.90909
2023-03-24,29.54545
2023-03-25,31.81818
2023-03-26,27.92207
2023-03-27,33.76623
2023-03-28,40.90909
2023-03-29,35.06493
2023-03-30,39.61038
2023-03-31,28.24675
2023-04-01,30.1948
2023-04-02,30.84415
2023-04-03,25.64935
2023-04-04,30.84415
2023-04-05,39.28571
2023-04-06,36.68831
2023-04-07,36.68831
2023-04-08,29.22077
2023-04-09,31.81818
2023-04-10,31.81818
2023-04-11,30.84415
2023-04-12,34.0909
2023-04-13,35.71428
2023-04-14,40.25974
2023-04-15,32.46753
2023-04-16,31.81818
2023-04-17,35.71428
2023-04-18,36.03896
2023-04-19,34.74025
2023-04-20,32.46753
2023-04-21,37.01298
2023-04-22,30.84415
2023-04-23,30.51948
2023-04-24,25.64935
2023-04-25,34.74025
2023-04-26,25.32467
2023-04-27,26.94805
2023-04-28,27.27272
2023-04-29,37.98701
2023-04-30,30.84415
2023-05-01,28.57142
2023-05-02,31.4935
2023-05-03,23.70129
2023-05-04,34.41558
2023-05-05,33.44155
2023-05-06,37.33766
2023-05-07,30.51948
2023-05-08,29.54545
2023-05-09,32.14285
2023-05-10,29.54545
2023-05-11,34.41558
2023-05-12,32.46753
2023-05-13,29.87012
2023-05-14,25.0
2023-05-15,31.81818
2023-05-16,32.7922
2023-05-17,31.16883
2023-05-18,34.74025
2023-05-19,31.4935
2023-05-20,26.2987
2023-05-21,27.27272
2023-05-22,25.64935
2023-05-23,32.14285
2023-05-24,33.11688
2023-05-25,35.71428
2023-05-26,29.87012
2023-05-27,26.94805
2023-05-28,37.66233
2023-05-29,32.14285
