date,일시적1가구2주택비과세
2020-07-26,27.57219
2020-07-27,39.08021
2020-07-28,38.8877
2020-07-29,42.58823
2020-07-30,53.28342
2020-07-31,43.03743
2020-08-01,33.64705
2020-08-02,25.51871
2020-08-03,31.93582
2020-08-04,37.24064
2020-08-05,30.58823
2020-08-06,30.50267
2020-08-07,32.38502
2020-08-08,27.37967
2020-08-09,23.37967
2020-08-10,32.23529
2020-08-11,33.21925
2020-08-12,33.64705
2020-08-13,28.36363
2020-08-14,25.71122
2020-08-15,21.64705
2020-08-16,17.94652
2020-08-17,24.04278
2020-08-18,26.73796
2020-08-19,25.47593
2020-08-20,26.28877
2020-08-21,23.74331
2020-08-22,21.39037
2020-08-23,22.39572
2020-08-24,29.06951
2020-08-25,29.3262
2020-08-26,25.68983
2020-08-27,26.01069
2020-08-28,21.88235
2020-08-29,20.06417
2020-08-30,23.1016
2020-08-31,26.54545
2020-09-01,26.11764
2020-09-02,24.2139
2020-09-03,23.9786
2020-09-04,23.20855
2020-09-05,21.58288
2020-09-06,22.6524
2020-09-07,27.52941
2020-09-08,27.48663
2020-09-09,28.19251
2020-09-10,29.83957
2020-09-11,29.73262
2020-09-12,24.98395
2020-09-13,24.51336
2020-09-14,34.33155
2020-09-15,32.36363
2020-09-16,29.79679
2020-09-17,42.26737
2020-09-18,45.47593
2020-09-19,30.54545
2020-09-20,24.0
2020-09-21,30.99465
2020-09-22,30.82352
2020-09-23,26.93048
2020-09-24,25.62566
2020-09-25,22.33155
2020-09-26,19.95721
2020-09-27,20.10695
2020-09-28,24.79144
2020-09-29,21.26203
2020-09-30,14.48128
2020-10-01,17.21925
2020-10-02,17.49732
2020-10-03,22.2032
2020-10-04,26.82352
2020-10-05,30.71657
2020-10-06,31.14438
2020-10-07,28.59893
2020-10-08,30.05347
2020-10-09,24.10695
2020-10-10,24.70588
2020-10-11,26.24598
2020-10-12,34.69518
2020-10-13,34.05347
2020-10-14,33.02673
2020-10-15,35.61497
2020-10-16,33.15508
2020-10-17,29.15508
2020-10-18,29.26203
2020-10-19,35.14438
2020-10-20,38.26737
2020-10-21,37.28342
2020-10-22,39.42245
2020-10-23,32.85561
2020-10-24,31.65775
2020-10-25,34.4385
2020-10-26,48.68449
2020-10-27,41.9893
2020-10-28,38.67379
2020-10-29,36.53475
2020-10-30,32.47058
2020-10-31,28.0
2020-11-01,30.99465
2020-11-02,39.08021
2020-11-03,40.40641
2020-11-04,34.58823
2020-11-05,35.03743
2020-11-06,33.04812
2020-11-07,33.30481
2020-11-08,32.14973
2020-11-09,40.79144
2020-11-10,38.82352
2020-11-11,37.71122
2020-11-12,38.60962
2020-11-13,36.40641
2020-11-14,33.71122
2020-11-15,33.66844
2020-11-16,45.34759
2020-11-17,42.75935
2020-11-18,44.55614
2020-11-19,50.63101
2020-11-20,42.22459
2020-11-21,37.60427
2020-11-22,40.64171
2020-11-23,50.16042
2020-11-24,43.7647
2020-11-25,41.75401
2020-11-26,41.15508
2020-11-27,38.18181
2020-11-28,38.03208
2020-11-29,36.06417
2020-11-30,44.06417
2020-12-01,43.03743
2020-12-02,40.70588
2020-12-03,38.4385
2020-12-04,34.90909
2020-12-05,37.17647
2020-12-06,36.89839
2020-12-07,42.05347
2020-12-08,42.03208
2020-12-09,41.0909
2020-12-10,40.40641
2020-12-11,41.45454
2020-12-12,40.40641
2020-12-13,36.27807
2020-12-14,43.37967
2020-12-15,38.24598
2020-12-16,40.4278
2020-12-17,55.95721
2020-12-18,47.50802
2020-12-19,39.05882
2020-12-20,44.47058
2020-12-21,52.17112
2020-12-22,42.82352
2020-12-23,40.02139
2020-12-24,33.06951
2020-12-25,32.14973
2020-12-26,40.12834
2020-12-27,35.57219
2020-12-28,45.5401
2020-12-29,42.09625
2020-12-30,35.70053
2020-12-31,30.80213
2021-01-01,29.11229
2021-01-02,32.74866
2021-01-03,30.93048
2021-01-04,36.53475
2021-01-05,34.05347
2021-01-06,39.93582
2021-01-07,33.81818
2021-01-08,28.27807
2021-01-09,28.14973
2021-01-10,31.89304
2021-01-11,32.06417
2021-01-12,30.2032
2021-01-13,31.70053
2021-01-14,31.72192
2021-01-15,30.26737
2021-01-16,31.95721
2021-01-17,31.27272
2021-01-18,40.91978
2021-01-19,34.75935
2021-01-20,34.73796
2021-01-21,37.21925
2021-01-22,33.96791
2021-01-23,33.51871
2021-01-24,31.70053
2021-01-25,36.2139
2021-01-26,35.91443
2021-01-27,32.74866
2021-01-28,32.4278
2021-01-29,29.39037
2021-01-30,29.28342
2021-01-31,29.92513
2021-02-01,33.00534
2021-02-02,31.59358
2021-02-03,34.22459
2021-02-04,27.91443
2021-02-05,29.36898
2021-02-06,25.60427
2021-02-07,27.57219
2021-02-08,33.41176
2021-02-09,31.91443
2021-02-10,27.25133
2021-02-11,23.14438
2021-02-12,23.78609
2021-02-13,23.85026
2021-02-14,29.17647
2021-02-15,36.89839
2021-02-16,37.02673
2021-02-17,31.82887
2021-02-18,32.68449
2021-02-19,27.9786
2021-02-20,28.85561
2021-02-21,27.37967
2021-02-22,32.62032
2021-02-23,30.90909
2021-02-24,25.66844
2021-02-25,28.44919
2021-02-26,25.02673
2021-02-27,23.9786
2021-02-28,21.41176
2021-03-01,25.39037
2021-03-02,26.56684
2021-03-03,25.64705
2021-03-04,24.17112
2021-03-05,22.48128
2021-03-06,25.17647
2021-03-07,23.63636
2021-03-08,29.02673
2021-03-09,27.7647
2021-03-10,26.99465
2021-03-11,26.33155
2021-03-12,23.65775
2021-03-13,20.4278
2021-03-14,22.82352
2021-03-15,30.39572
2021-03-16,31.50802
2021-03-17,26.86631
2021-03-18,24.06417
2021-03-19,21.64705
2021-03-20,20.85561
2021-03-21,22.45989
2021-03-22,29.49732
2021-03-23,26.24598
2021-03-24,34.03208
2021-03-25,34.09625
2021-03-26,26.13903
2021-03-27,20.59893
2021-03-28,21.15508
2021-03-29,28.96256
2021-03-30,30.2032
2021-03-31,28.29946
2021-04-01,24.40641
2021-04-02,21.56149
2021-04-03,21.49732
2021-04-04,19.78609
2021-04-05,26.6524
2021-04-06,22.80213
2021-04-07,23.95721
2021-04-08,30.50267
2021-04-09,25.92513
2021-04-10,21.34759
2021-04-11,22.54545
2021-04-12,26.37433
2021-04-13,25.15508
2021-04-14,25.15508
2021-04-15,25.73262
2021-04-16,24.91978
2021-04-17,23.01604
2021-04-18,22.33155
2021-04-19,29.9893
2021-04-20,28.74866
2021-04-21,27.12299
2021-04-22,26.63101
2021-04-23,22.4385
2021-04-24,20.10695
2021-04-25,24.12834
2021-04-26,27.5508
2021-04-27,26.84491
2021-04-28,26.73796
2021-04-29,27.16577
2021-04-30,22.80213
2021-05-01,21.81818
2021-05-02,19.70053
2021-05-03,24.89839
2021-05-04,23.08021
2021-05-05,19.61497
2021-05-06,26.60962
2021-05-07,23.93582
2021-05-08,21.68983
2021-05-09,20.47058
2021-05-10,30.41711
2021-05-11,28.2139
2021-05-12,25.60427
2021-05-13,24.59893
2021-05-14,23.14438
2021-05-15,22.31016
2021-05-16,22.45989
2021-05-17,30.63101
2021-05-18,28.62032
2021-05-19,24.70588
2021-05-20,29.17647
2021-05-21,26.97326
2021-05-22,21.75401
2021-05-23,23.3155
2021-05-24,28.72727
2021-05-25,35.70053
2021-05-26,34.86631
2021-05-27,35.67914
2021-05-28,28.4278
2021-05-29,24.89839
2021-05-30,30.56684
2021-05-31,44.57754
2021-06-01,48.53475
2021-06-02,36.36363
2021-06-03,29.90374
2021-06-04,28.2139
2021-06-05,23.27272
2021-06-06,26.54545
2021-06-07,34.03208
2021-06-08,37.28342
2021-06-09,30.84491
2021-06-10,28.34224
2021-06-11,24.29946
2021-06-12,21.3262
2021-06-13,23.08021
2021-06-14,29.83957
2021-06-15,27.9786
2021-06-16,27.37967
2021-06-17,24.877
2021-06-18,27.40106
2021-06-19,25.81818
2021-06-20,22.24598
2021-06-21,30.2032
2021-06-22,28.79144
2021-06-23,27.33689
2021-06-24,26.18181
2021-06-25,22.75935
2021-06-26,21.60427
2021-06-27,22.28877
2021-06-28,28.10695
2021-06-29,26.45989
2021-06-30,25.75401
2021-07-01,23.05882
2021-07-02,21.26203
2021-07-03,20.4278
2021-07-04,29.43315
2021-07-05,29.62566
2021-07-06,26.03208
2021-07-07,22.22459
2021-07-08,33.34759
2021-07-09,24.14973
2021-07-10,22.31016
2021-07-11,29.00534
2021-07-12,46.56684
2021-07-13,40.02139
2021-07-14,31.22994
2021-07-15,29.30481
2021-07-16,27.1016
2021-07-17,27.1016
2021-07-18,28.06417
2021-07-19,30.95187
2021-07-20,32.72727
2021-07-21,27.29411
2021-07-22,28.70588
2021-07-23,24.02139
2021-07-24,25.15508
2021-07-25,24.10695
2021-07-26,26.26737
2021-07-27,28.55614
2021-07-28,27.50802
2021-07-29,30.22459
2021-07-30,25.3262
2021-07-31,22.39572
2021-08-01,23.87165
2021-08-02,34.4385
2021-08-03,31.37967
2021-08-04,27.95721
2021-08-05,28.55614
2021-08-06,25.56149
2021-08-07,24.38502
2021-08-08,24.77005
2021-08-09,34.99465
2021-08-10,32.08556
2021-08-11,33.88235
2021-08-12,30.58823
2021-08-13,26.18181
2021-08-14,27.05882
2021-08-15,25.34759
2021-08-16,30.39572
2021-08-17,33.81818
2021-08-18,37.04812
2021-08-19,33.49732
2021-08-20,30.80213
2021-08-21,26.41711
2021-08-22,27.20855
2021-08-23,33.86096
2021-08-24,34.13903
2021-08-25,30.2032
2021-08-26,32.23529
2021-08-27,27.37967
2021-08-28,29.56149
2021-08-29,24.23529
2021-08-30,36.59893
2021-08-31,29.19786
2021-09-01,27.85026
2021-09-02,28.10695
2021-09-03,27.03743
2021-09-04,25.5401
2021-09-05,24.51336
2021-09-06,31.67914
2021-09-07,26.48128
2021-09-08,28.19251
2021-09-09,27.93582
2021-09-10,25.30481
2021-09-11,23.33689
2021-09-12,23.80748
2021-09-13,28.81283
2021-09-14,28.79144
2021-09-15,27.48663
2021-09-16,28.29946
2021-09-17,22.31016
2021-09-18,19.9786
2021-09-19,15.9786
2021-09-20,15.44385
2021-09-21,16.64171
2021-09-22,19.89304
2021-09-23,30.41711
2021-09-24,30.84491
2021-09-25,27.93582
2021-09-26,25.7754
2021-09-27,33.79679
2021-09-28,31.42245
2021-09-29,31.18716
2021-09-30,27.44385
2021-10-01,22.95187
2021-10-02,22.45989
2021-10-03,21.62566
2021-10-04,28.4278
2021-10-05,31.18716
2021-10-06,29.39037
2021-10-07,30.93048
2021-10-08,25.13368
2021-10-09,20.74866
2021-10-10,18.90909
2021-10-11,26.45989
2021-10-12,27.72192
2021-10-13,26.31016
2021-10-14,26.31016
2021-10-15,23.22994
2021-10-16,18.71657
2021-10-17,20.06417
2021-10-18,24.94117
2021-10-19,23.33689
2021-10-20,22.75935
2021-10-21,24.25668
2021-10-22,22.71657
2021-10-23,18.33155
2021-10-24,17.88235
2021-10-25,23.74331
2021-10-26,24.68449
2021-10-27,23.93582
2021-10-28,21.90374
2021-10-29,22.73796
2021-10-30,17.68983
2021-10-31,17.28342
2021-11-01,22.78074
2021-11-02,22.56684
2021-11-03,28.83422
2021-11-04,27.42245
2021-11-05,24.02139
2021-11-06,19.91443
2021-11-07,19.29411
2021-11-08,25.5401
2021-11-09,25.81818
2021-11-10,22.86631
2021-11-11,23.91443
2021-11-12,20.96256
2021-11-13,19.1016
2021-11-14,22.95187
2021-11-15,28.51336
2021-11-16,24.04278
2021-11-17,25.21925
2021-11-18,22.71657
2021-11-19,21.47593
2021-11-20,18.67379
2021-11-21,22.78074
2021-11-22,30.73796
2021-11-23,25.15508
2021-11-24,21.06951
2021-11-25,23.5508
2021-11-26,22.67379
2021-11-27,19.20855
2021-11-28,20.04278
2021-11-29,29.00534
2021-11-30,32.74866
2021-12-01,23.5508
2021-12-02,21.66844
2021-12-03,20.49197
2021-12-04,16.34224
2021-12-05,19.05882
2021-12-06,28.51336
2021-12-07,31.65775
2021-12-08,28.74866
2021-12-09,26.48128
2021-12-10,20.79144
2021-12-11,17.56149
2021-12-12,16.89839
2021-12-13,23.67914
2021-12-14,20.91978
2021-12-15,22.26737
2021-12-16,20.57754
2021-12-17,15.63636
2021-12-18,14.18181
2021-12-19,15.27272
2021-12-20,22.63101
2021-12-21,21.11229
2021-12-22,21.81818
2021-12-23,18.05347
2021-12-24,14.48128
2021-12-25,12.38502
2021-12-26,13.5401
2021-12-27,22.22459
2021-12-28,23.03743
2021-12-29,19.29411
2021-12-30,19.3155
2021-12-31,15.35828
2022-01-01,13.17647
2022-01-02,15.65775
2022-01-03,19.40106
2022-01-04,19.46524
2022-01-05,19.37967
2022-01-06,22.86631
2022-01-07,22.95187
2022-01-08,18.80213
2022-01-09,21.73262
2022-01-10,25.81818
2022-01-11,24.96256
2022-01-12,21.90374
2022-01-13,20.79144
2022-01-14,20.6631
2022-01-15,19.29411
2022-01-16,18.60962
2022-01-17,23.61497
2022-01-18,21.62566
2022-01-19,19.72192
2022-01-20,18.93048
2022-01-21,17.28342
2022-01-22,16.53475
2022-01-23,17.88235
2022-01-24,22.37433
2022-01-25,19.46524
2022-01-26,20.04278
2022-01-27,17.21925
2022-01-28,16.62032
2022-01-29,15.48663
2022-01-30,12.85561
2022-01-31,12.2139
2022-02-01,11.82887
2022-02-02,17.88235
2022-02-03,23.05882
2022-02-04,21.7754
2022-02-05,19.65775
2022-02-06,20.23529
2022-02-07,20.70588
2022-02-08,22.2032
2022-02-09,20.877
2022-02-10,21.96791
2022-02-11,17.51871
2022-02-12,17.17647
2022-02-13,17.90374
2022-02-14,25.75401
2022-02-15,23.1016
2022-02-16,20.55614
2022-02-17,24.10695
2022-02-18,20.44919
2022-02-19,17.56149
2022-02-20,17.79679
2022-02-21,20.47058
2022-02-22,19.37967
2022-02-23,19.42245
2022-02-24,15.48663
2022-02-25,13.60427
2022-02-26,14.22459
2022-02-27,15.37967
2022-02-28,17.28342
2022-03-01,14.71657
2022-03-02,16.02139
2022-03-03,15.14438
2022-03-04,14.16042
2022-03-05,13.92513
2022-03-06,14.03208
2022-03-07,16.51336
2022-03-08,17.04812
2022-03-09,12.74866
2022-03-10,15.12299
2022-03-11,16.02139
2022-03-12,15.42245
2022-03-13,18.05347
2022-03-14,19.59358
2022-03-15,17.00534
2022-03-16,20.27807
2022-03-17,18.52406
2022-03-18,17.24064
2022-03-19,16.94117
2022-03-20,14.80213
2022-03-21,18.54545
2022-03-22,19.12299
2022-03-23,23.27272
2022-03-24,19.9786
2022-03-25,18.80213
2022-03-26,16.81283
2022-03-27,14.84491
2022-03-28,20.44919
2022-03-29,18.84491
2022-03-30,17.92513
2022-03-31,23.18716
2022-04-01,19.61497
2022-04-02,15.03743
2022-04-03,14.13903
2022-04-04,22.97326
2022-04-05,20.70588
2022-04-06,19.37967
2022-04-07,19.25133
2022-04-08,16.40641
2022-04-09,14.63101
2022-04-10,13.41176
2022-04-11,30.82352
2022-04-12,26.71657
2022-04-13,18.2032
2022-04-14,18.99465
2022-04-15,16.91978
2022-04-16,13.62566
2022-04-17,15.22994
2022-04-18,19.1016
2022-04-19,18.13903
2022-04-20,16.74866
2022-04-21,15.80748
2022-04-22,15.63636
2022-04-23,13.17647
2022-04-24,13.34759
2022-04-25,17.36898
2022-04-26,17.43315
2022-04-27,15.12299
2022-04-28,15.5508
2022-04-29,13.90374
2022-04-30,13.62566
2022-05-01,12.02139
2022-05-02,14.95187
2022-05-03,15.42245
2022-05-04,15.65775
2022-05-05,12.57754
2022-05-06,13.39037
2022-05-07,11.87165
2022-05-08,11.80748
2022-05-09,72.19251
2022-05-10,82.56684
2022-05-11,41.73262
2022-05-12,32.14973
2022-05-13,25.88235
2022-05-14,19.29411
2022-05-15,19.67914
2022-05-16,24.57754
2022-05-17,23.87165
2022-05-18,21.94652
2022-05-19,21.81818
2022-05-20,18.69518
2022-05-21,15.16577
2022-05-22,13.30481
2022-05-23,18.69518
2022-05-24,21.19786
2022-05-25,17.43315
2022-05-26,17.75401
2022-05-27,15.52941
2022-05-28,13.19786
2022-05-29,12.72727
2022-05-30,29.64705
2022-05-31,20.62032
2022-06-01,14.41711
2022-06-02,16.25668
2022-06-03,15.3155
2022-06-04,13.04812
2022-06-05,11.65775
2022-06-06,18.86631
2022-06-07,20.32085
2022-06-08,18.24598
2022-06-09,17.7754
2022-06-10,14.09625
2022-06-11,12.55614
2022-06-12,16.57754
2022-06-13,19.93582
2022-06-14,17.51871
2022-06-15,16.91978
2022-06-16,19.78609
2022-06-17,18.78074
2022-06-18,12.47058
2022-06-19,13.06951
2022-06-20,19.42245
2022-06-21,33.62566
2022-06-22,25.06951
2022-06-23,18.95187
2022-06-24,14.71657
2022-06-25,12.79144
2022-06-26,12.40641
2022-06-27,15.89304
2022-06-28,15.91443
2022-06-29,14.84491
2022-06-30,18.69518
2022-07-01,13.79679
2022-07-02,12.17112
2022-07-03,12.25668
2022-07-04,16.34224
2022-07-05,17.56149
2022-07-06,14.45989
2022-07-07,14.67379
2022-07-08,12.70588
2022-07-09,9.56149
2022-07-10,8.91978
2022-07-11,16.06417
2022-07-12,14.60962
2022-07-13,16.47058
2022-07-14,15.89304
2022-07-15,13.5401
2022-07-16,11.22994
2022-07-17,10.05347
2022-07-18,14.16042
2022-07-19,13.45454
2022-07-20,13.24064
2022-07-21,15.80748
2022-07-22,13.43315
2022-07-23,10.95187
2022-07-24,10.60962
2022-07-25,16.98395
2022-07-26,14.4385
2022-07-27,12.72727
2022-07-28,12.32085
2022-07-29,10.48128
2022-07-30,8.23529
2022-07-31,9.49732
2022-08-01,13.43315
2022-08-02,12.2139
2022-08-03,11.37967
2022-08-04,13.15508
2022-08-05,11.25133
2022-08-06,9.49732
2022-08-07,9.26203
2022-08-08,13.0909
2022-08-09,11.57219
2022-08-10,12.51336
2022-08-11,12.55614
2022-08-12,11.7647
2022-08-13,8.23529
2022-08-14,8.38502
2022-08-15,10.05347
2022-08-16,13.79679
2022-08-17,13.49732
2022-08-18,13.06951
2022-08-19,14.48128
2022-08-20,11.59358
2022-08-21,10.50267
2022-08-22,16.40641
2022-08-23,14.8877
2022-08-24,14.41711
2022-08-25,12.6631
2022-08-26,12.77005
2022-08-27,9.71122
2022-08-28,9.62566
2022-08-29,13.47593
2022-08-30,14.28877
2022-08-31,12.34224
2022-09-01,20.77005
2022-09-02,14.31016
2022-09-03,10.48128
2022-09-04,9.47593
2022-09-05,10.97326
2022-09-06,13.75401
2022-09-07,20.36363
2022-09-08,11.87165
2022-09-09,6.45989
2022-09-10,6.22459
2022-09-11,7.27272
2022-09-12,9.56149
2022-09-13,19.20855
2022-09-14,17.21925
2022-09-15,18.41711
2022-09-16,22.84491
2022-09-17,12.32085
2022-09-18,10.95187
2022-09-19,18.09625
2022-09-20,16.2139
2022-09-21,31.44385
2022-09-22,22.58823
2022-09-23,15.44385
2022-09-24,10.67379
2022-09-25,12.0
2022-09-26,16.32085
2022-09-27,16.23529
2022-09-28,14.35294
2022-09-29,14.01069
2022-09-30,12.85561
2022-10-01,8.51336
2022-10-02,8.10695
2022-10-03,9.45454
2022-10-04,11.95721
2022-10-05,10.67379
2022-10-06,10.01069
2022-10-07,9.11229
2022-10-08,7.67914
2022-10-09,7.14438
2022-10-10,8.27807
2022-10-11,11.18716
2022-10-12,10.8877
2022-10-13,10.37433
2022-10-14,10.52406
2022-10-15,9.00534
2022-10-16,8.14973
2022-10-17,11.50802
2022-10-18,11.25133
2022-10-19,10.07486
2022-10-20,10.67379
2022-10-21,8.68449
2022-10-22,8.74866
2022-10-23,6.45989
2022-10-24,10.93048
2022-10-25,10.45989
2022-10-26,10.90909
2022-10-27,13.64705
2022-10-28,11.25133
2022-10-29,7.7647
2022-10-30,5.45454
2022-10-31,9.73262
2022-11-01,9.75401
2022-11-02,9.62566
2022-11-03,9.66844
2022-11-04,8.2139
2022-11-05,6.71657
2022-11-06,8.17112
2022-11-07,9.9893
2022-11-08,10.80213
2022-11-09,9.66844
2022-11-10,23.65775
2022-11-11,13.68983
2022-11-12,9.81818
2022-11-13,10.50267
2022-11-14,13.04812
2022-11-15,12.96256
2022-11-16,14.28877
2022-11-17,12.29946
2022-11-18,10.52406
2022-11-19,7.5508
2022-11-20,8.83422
2022-11-21,15.05882
2022-11-22,11.29411
2022-11-23,10.58823
2022-11-24,9.75401
2022-11-25,9.43315
2022-11-26,7.67914
2022-11-27,6.80213
2022-11-28,10.31016
2022-11-29,10.52406
2022-11-30,9.51871
2022-12-01,8.83422
2022-12-02,8.57754
2022-12-03,5.58288
2022-12-04,6.07486
2022-12-05,9.81818
2022-12-06,8.77005
2022-12-07,10.22459
2022-12-08,9.43315
2022-12-09,9.3262
2022-12-10,6.71657
2022-12-11,7.18716
2022-12-12,10.41711
2022-12-13,10.2032
2022-12-14,9.3262
2022-12-15,9.30481
2022-12-16,9.28342
2022-12-17,6.60962
2022-12-18,6.67379
2022-12-19,8.08556
2022-12-20,8.2139
2022-12-21,12.02139
2022-12-22,11.1016
2022-12-23,8.14973
2022-12-24,6.24598
2022-12-25,6.01069
2022-12-26,8.14973
2022-12-27,8.70588
2022-12-28,8.53475
2022-12-29,7.35828
2022-12-30,6.71657
2022-12-31,5.30481
2023-01-01,6.82352
2023-01-02,9.56149
2023-01-03,16.72727
2023-01-04,19.80748
2023-01-05,13.34759
2023-01-06,10.63101
2023-01-07,9.45454
2023-01-08,9.28342
2023-01-09,12.38502
2023-01-10,10.97326
2023-01-11,11.7647
2023-01-12,68.79144
2023-01-13,24.49197
2023-01-14,11.89304
2023-01-15,19.20855
2023-01-16,16.47058
2023-01-17,11.18716
2023-01-18,10.09625
2023-01-19,8.6631
2023-01-20,7.57219
2023-01-21,5.86096
2023-01-22,6.39572
2023-01-23,6.82352
2023-01-24,8.02139
2023-01-25,10.48128
2023-01-26,15.18716
2023-01-27,12.877
2023-01-28,9.28342
2023-01-29,10.05347
2023-01-30,11.33689
2023-01-31,8.89839
2023-02-01,8.25668
2023-02-02,8.59893
2023-02-03,7.65775
2023-02-04,7.72192
2023-02-05,7.1016
2023-02-06,11.16577
2023-02-07,8.10695
2023-02-08,8.29946
2023-02-09,8.53475
2023-02-10,7.72192
2023-02-11,8.36363
2023-02-12,7.7647
2023-02-13,10.16042
2023-02-14,9.86096
2023-02-15,8.49197
2023-02-16,9.21925
2023-02-17,7.87165
2023-02-18,7.16577
2023-02-19,6.84491
2023-02-20,8.23529
2023-02-21,8.40641
2023-02-22,9.43315
2023-02-23,7.9786
2023-02-24,7.16577
2023-02-25,6.69518
2023-02-26,6.41711
2023-02-27,8.70588
2023-02-28,7.70053
2023-03-01,9.15508
2023-03-02,9.06951
2023-03-03,8.47058
2023-03-04,6.69518
2023-03-05,7.37967
2023-03-06,9.24064
2023-03-07,8.51336
2023-03-08,7.50802
2023-03-09,8.36363
2023-03-10,6.07486
2023-03-11,5.5401
2023-03-12,4.40641
2023-03-13,7.70053
2023-03-14,7.52941
2023-03-15,7.67914
2023-03-16,7.42245
2023-03-17,7.72192
2023-03-18,6.73796
2023-03-19,6.45989
2023-03-20,7.63636
2023-03-21,9.45454
2023-03-22,9.04812
2023-03-23,7.42245
2023-03-24,7.12299
2023-03-25,6.39572
2023-03-26,6.03208
2023-03-27,8.77005
2023-03-28,8.10695
2023-03-29,6.93048
2023-03-30,6.58823
2023-03-31,6.84491
2023-04-01,4.68449
2023-04-02,6.01069
2023-04-03,7.61497
2023-04-04,8.877
2023-04-05,7.1016
2023-04-06,7.35828
2023-04-07,7.74331
2023-04-08,6.01069
2023-04-09,5.79679
2023-04-10,8.85561
2023-04-11,7.48663
2023-04-12,8.2139
2023-04-13,8.89839
2023-04-14,7.42245
2023-04-15,6.26737
2023-04-16,6.60962
2023-04-17,9.68983
2023-04-18,8.89839
2023-04-19,7.93582
2023-04-20,9.02673
2023-04-21,7.1016
2023-04-22,7.33689
2023-04-23,6.16042
2023-04-24,8.96256
2023-04-25,6.97326
2023-04-26,7.82887
2023-04-27,8.4278
2023-04-28,6.84491
2023-04-29,6.24598
2023-04-30,5.17647
2023-05-01,7.82887
2023-05-02,9.3262
2023-05-03,7.74331
2023-05-04,6.80213
2023-05-05,5.02673
2023-05-06,6.82352
2023-05-07,6.75935
2023-05-08,8.40641
2023-05-09,9.71122
2023-05-10,8.55614
2023-05-11,9.24064
2023-05-12,7.70053
2023-05-13,6.58823
2023-05-14,6.63101
2023-05-15,9.9893
2023-05-16,9.30481
2023-05-17,9.45454
2023-05-18,8.08556
2023-05-19,8.08556
2023-05-20,7.70053
2023-05-21,6.90909
2023-05-22,8.98395
2023-05-23,9.00534
2023-05-24,8.34224
2023-05-25,8.27807
2023-05-26,7.70053
2023-05-27,6.09625
