date,사업자등록증발급
2023-05-26,40.02699
2023-05-27,9.85487
2023-05-28,9.95612
2023-05-29,15.96355
2023-05-30,56.59804
2023-05-31,50.86061
2023-06-01,51.16436
2023-06-02,44.31319
2023-06-03,10.15862
2023-06-04,11.5761
2023-06-05,49.27438
2023-06-06,14.20857
2023-06-07,53.05433
2023-06-08,49.74687
2023-06-09,39.9595
2023-06-10,10.90111
2023-06-11,12.25109
2023-06-12,56.02429
2023-06-13,53.32433
2023-06-14,48.05939
2023-06-15,49.78062
2023-06-16,37.76577
2023-06-17,9.82112
2023-06-18,10.59736
2023-06-19,52.58184
2023-06-20,52.71684
2023-06-21,48.53189
2023-06-22,45.49443
2023-06-23,36.95578
2023-06-24,9.71987
2023-06-25,10.90111
2023-06-26,51.90685
2023-06-27,52.88558
2023-06-28,46.70941
2023-06-29,44.61694
2023-06-30,41.84947
2023-07-01,10.96861
2023-07-02,14.68106
2023-07-03,61.99797
2023-07-04,56.73304
2023-07-05,52.07559
2023-07-06,48.53189
2023-07-07,39.79075
2023-07-08,9.44988
2023-07-09,13.63482
2023-07-10,56.66554
2023-07-11,49.30813
2023-07-12,49.47688
2023-07-13,46.06817
2023-07-14,37.12453
2023-07-15,10.02362
2023-07-16,12.52109
2023-07-17,56.05804
2023-07-18,49.71312
2023-07-19,48.83563
2023-07-20,47.08066
2023-07-21,39.38575
2023-07-22,9.51738
2023-07-23,12.82483
2023-07-24,57.81302
2023-07-25,52.44684
2023-07-26,49.88187
2023-07-27,47.2494
2023-07-28,38.77826
2023-07-29,8.90988
2023-07-30,10.12487
2023-07-31,47.5194
2023-08-01,47.11441
2023-08-02,46.87816
2023-08-03,43.2332
2023-08-04,38.50826
2023-08-05,9.11238
2023-08-06,10.36112
2023-08-07,56.19304
2023-08-08,49.47688
2023-08-09,44.58319
2023-08-10,42.76071
2023-08-11,39.5545
2023-08-12,9.61862
2023-08-13,10.29362
2023-08-14,48.09314
2023-08-15,16.09854
2023-08-16,50.99561
2023-08-17,45.22443
2023-08-18,39.92575
2023-08-19,10.19237
2023-08-20,12.79109
2023-08-21,52.48059
2023-08-22,44.85318
2023-08-23,46.81066
2023-08-24,42.86196
2023-08-25,39.99325
2023-08-26,9.51738
2023-08-27,11.03611
2023-08-28,51.43435
2023-08-29,48.32939
2023-08-30,46.50691
2023-08-31,46.87816
2023-09-01,39.92575
2023-09-02,12.68984
2023-09-03,12.92608
2023-09-04,51.23185
2023-09-05,51.4006
2023-09-06,51.06311
2023-09-07,46.70941
2023-09-08,38.23827
2023-09-09,10.42861
2023-09-10,12.04859
2023-09-11,53.56058
2023-09-12,49.74687
2023-09-13,43.26695
2023-09-14,44.04319
2023-09-15,39.18326
2023-09-16,10.46236
2023-09-17,12.38609
2023-09-18,48.73439
2023-09-19,42.89571
2023-09-20,42.35572
2023-09-21,41.51198
2023-09-22,34.99831
2023-09-23,9.41613
2023-09-24,10.15862
2023-09-25,42.08572
2023-09-26,41.03948
2023-09-27,28.01214
2023-09-28,5.80492
2023-09-29,4.58994
2023-09-30,6.51366
2023-10-01,6.95241
2023-10-02,9.58488
2023-10-03,15.01856
2023-10-04,54.91056
2023-10-05,50.99561
2023-10-06,45.05568
2023-10-07,9.65237
2023-10-08,8.50489
2023-10-09,14.71481
2023-10-10,58.38677
2023-10-11,51.8056
2023-10-12,49.88187
2023-10-13,41.68072
2023-10-14,8.87613
2023-10-15,12.79109
2023-10-16,52.81808
2023-10-17,48.46439
2023-10-18,49.24063
2023-10-19,43.9757
2023-10-20,39.58825
2023-10-21,9.68612
2023-10-22,11.3061
2023-10-23,56.39554
2023-10-24,48.76814
2023-10-25,46.06817
2023-10-26,44.51569
2023-10-27,36.61829
2023-10-28,10.32737
2023-10-29,12.55484
2023-10-30,51.13061
2023-10-31,51.02936
2023-11-01,56.49679
2023-11-02,55.07931
2023-11-03,45.79817
2023-11-04,12.28484
2023-11-05,11.67735
2023-11-06,55.4843
2023-11-07,50.21937
2023-11-08,47.28315
2023-11-09,45.39318
2023-11-10,40.33074
2023-11-11,9.31488
2023-11-12,12.18359
2023-11-13,53.02058
2023-11-14,50.69186
2023-11-15,47.68815
2023-11-16,44.04319
2023-11-17,38.57576
2023-11-18,9.04488
2023-11-19,12.28484
2023-11-20,54.26932
2023-11-21,53.22308
2023-11-22,50.28687
2023-11-23,48.59939
2023-11-24,41.27573
2023-11-25,9.61862
2023-11-26,12.38609
2023-11-27,55.4843
2023-11-28,54.80931
2023-11-29,51.6031
2023-11-30,47.68815
2023-12-01,40.53324
2023-12-02,12.28484
2023-12-03,14.37732
2023-12-04,56.66554
2023-12-05,53.18933
2023-12-06,55.38305
2023-12-07,50.28687
2023-12-08,41.10698
2023-12-09,10.73236
2023-12-10,12.72359
2023-12-11,56.69929
2023-12-12,54.94431
2023-12-13,53.15558
2023-12-14,51.6706
2023-12-15,43.40195
2023-12-16,11.54235
2023-12-17,13.02733
2023-12-18,54.43806
2023-12-19,57.47553
2023-12-20,50.11812
2023-12-21,47.75565
2023-12-22,39.52075
2023-12-23,9.88862
2023-12-24,8.84238
2023-12-25,13.90482
2023-12-26,59.80425
2023-12-27,57.44178
2023-12-28,55.14681
2023-12-29,43.26695
2023-12-30,11.81235
2023-12-31,9.82112
2024-01-01,16.63854
2024-01-02,77.65777
2024-01-03,75.86905
2024-01-04,69.25413
2024-01-05,57.81302
2024-01-06,13.97232
2024-01-07,18.46101
2024-01-08,68.14039
2024-01-09,70.26662
2024-01-10,67.70165
2024-01-11,67.3979
2024-01-12,57.94802
2024-01-13,15.62605
2024-01-14,16.46979
2024-01-15,77.72527
2024-01-16,70.84036
2024-01-17,69.82787
2024-01-18,63.5842
2024-01-19,54.26932
2024-01-20,15.8623
2024-01-21,19.541
2024-01-22,70.30037
2024-01-23,66.01417
2024-01-24,65.30543
2024-01-25,60.41174
2024-01-26,53.59433
2024-01-27,14.44481
2024-01-28,15.62605
2024-01-29,64.49544
2024-01-30,64.52919
2024-01-31,63.55045
2024-02-01,66.08167
2024-02-02,51.83935
2024-02-03,13.12858
2024-02-04,17.44853
2024-02-05,61.49173
2024-02-06,60.58049
2024-02-07,51.4681
2024-02-08,42.28822
2024-02-09,9.92237
2024-02-10,7.79615
2024-02-11,9.24738
2024-02-12,15.9298
2024-02-13,72.32534
2024-02-14,66.08167
2024-02-15,63.88795
2024-02-16,54.10057
2024-02-17,13.90482
2024-02-18,17.11103
2024-02-19,73.30408
2024-02-20,63.61795
2024-02-21,63.82045
2024-02-22,58.72426
2024-02-23,49.88187
2024-02-24,14.98481
2024-02-25,17.14478
2024-02-26,66.85791
2024-02-27,66.31792
2024-02-28,62.84171
2024-02-29,56.15929
2024-03-01,14.95106
2024-03-02,13.63482
2024-03-03,20.24974
2024-03-04,79.10901
2024-03-05,69.15288
2024-03-06,69.49038
2024-03-07,67.29665
2024-03-08,56.32804
2024-03-09,15.8623
2024-03-10,17.04353
2024-03-11,69.25413
2024-03-12,64.73169
2024-03-13,62.53796
2024-03-14,62.87546
2024-03-15,50.75936
2024-03-16,14.20857
2024-03-17,17.00978
2024-03-18,69.69287
2024-03-19,67.83665
2024-03-20,61.15423
