date,현대중공업주가
2020-10-13,4.35545
2020-10-14,3.94878
2020-10-15,3.91518
2020-10-16,4.06399
2020-10-17,0.44233
2020-10-18,0.35249
2020-10-19,4.31774
2020-10-20,4.12434
2020-10-21,3.96044
2020-10-22,3.87746
2020-10-23,3.81917
2020-10-24,0.46839
2020-10-25,0.42313
2020-10-26,4.41512
2020-10-27,3.99884
2020-10-28,3.80956
2020-10-29,3.86991
2020-10-30,3.65389
2020-10-31,0.46633
2020-11-01,0.36484
2020-11-02,4.15315
2020-11-03,4.44872
2020-11-04,5.22298
2020-11-05,5.27784
2020-11-06,4.43775
2020-11-07,0.56509
2020-11-08,0.39981
2020-11-09,7.68566
2020-11-10,8.54152
2020-11-11,7.8187
2020-11-12,6.9162
2020-11-13,6.71663
2020-11-14,0.777
2020-11-15,0.72419
2020-11-16,9.76703
2020-11-17,9.71148
2020-11-18,8.29875
2020-11-19,7.36402
2020-11-20,6.53764
2020-11-21,0.80991
2020-11-22,0.57469
2020-11-23,10.62358
2020-11-24,10.2896
2020-11-25,10.85881
2020-11-26,8.92831
2020-11-27,7.49158
2020-11-28,1.04926
2020-11-29,0.98753
2020-11-30,7.48403
2020-12-01,7.32493
2020-12-02,7.27624
2020-12-03,7.62119
2020-12-04,8.16022
2020-12-05,1.06777
2020-12-06,0.90387
2020-12-07,7.01289
2020-12-08,6.76327
2020-12-09,7.21177
2020-12-10,9.33978
2020-12-11,12.87504
2020-12-12,1.40312
2020-12-13,1.85917
2020-12-14,10.51729
2020-12-15,8.32138
2020-12-16,8.84327
2020-12-17,7.85848
2020-12-18,6.93609
2020-12-19,0.97245
2020-12-20,1.01634
2020-12-21,7.51558
2020-12-22,8.45923
2020-12-23,7.6013
2020-12-24,7.47237
2020-12-25,1.13498
2020-12-26,0.87095
2020-12-27,1.59309
2020-12-28,8.39614
2020-12-29,7.51215
2020-12-30,7.48609
2020-12-31,2.46199
2021-01-01,0.89427
2021-01-02,0.87164
2021-01-03,0.88398
2021-01-04,8.92351
2021-01-05,11.86075
2021-01-06,12.63227
2021-01-07,11.4383
2021-01-08,11.6557
2021-01-09,1.89621
2021-01-10,1.5396
2021-01-11,11.45545
2021-01-12,10.2512
2021-01-13,9.76977
2021-01-14,10.80875
2021-01-15,8.98043
2021-01-16,1.1679
2021-01-17,0.93679
2021-01-18,8.29532
2021-01-19,8.67525
2021-01-20,7.79607
2021-01-21,8.35224
2021-01-22,7.29133
2021-01-23,1.10618
2021-01-24,0.9553
2021-01-25,8.73217
2021-01-26,8.56347
2021-01-27,8.26584
2021-01-28,7.65891
2021-01-29,7.84202
2021-01-30,1.06983
2021-01-31,0.79688
2021-02-01,8.72943
2021-02-02,7.65342
2021-02-03,7.03758
2021-02-04,6.95735
2021-02-05,7.66783
2021-02-06,1.61709
2021-02-07,1.04788
2021-02-08,8.50038
2021-02-09,6.98546
2021-02-10,5.69206
2021-02-11,0.91004
2021-02-12,1.21796
2021-02-13,0.84832
2021-02-14,1.14938
2021-02-15,8.16365
2021-02-16,7.31259
2021-02-17,6.29007
2021-02-18,6.36208
2021-02-19,6.25784
2021-02-20,1.01359
2021-02-21,0.99714
2021-02-22,6.718
2021-02-23,9.37064
2021-02-24,8.3591
2021-02-25,8.39888
2021-02-26,7.04101
2021-02-27,0.88809
2021-02-28,5.36974
2021-03-01,1.85849
2021-03-02,8.49489
2021-03-03,7.21657
2021-03-04,6.61514
2021-03-05,6.1488
2021-03-06,1.02525
2021-03-07,3.20881
2021-03-08,8.93105
2021-03-09,9.01678
2021-03-10,8.16777
2021-03-11,8.24115
2021-03-12,8.22263
2021-03-13,1.24196
2021-03-14,1.08354
2021-03-15,9.70943
2021-03-16,8.91459
2021-03-17,7.29201
2021-03-18,7.45317
2021-03-19,6.24481
2021-03-20,1.10069
2021-03-21,0.90387
2021-03-22,6.83116
2021-03-23,6.10971
2021-03-24,6.69606
2021-03-25,7.45317
2021-03-26,13.78577
2021-03-27,2.81311
2021-03-28,1.9545
2021-03-29,13.81937
2021-03-30,10.93219
2021-03-31,10.25257
2021-04-01,8.8803
2021-04-02,8.3783
2021-04-03,1.45799
2021-04-04,1.40381
2021-04-05,9.01678
2021-04-06,8.0889
2021-04-07,7.59239
2021-04-08,7.55604
2021-04-09,6.49307
2021-04-10,0.9649
2021-04-11,0.85312
2021-04-12,7.99289
2021-04-13,8.56553
2021-04-14,7.93117
2021-04-15,7.46757
2021-04-16,7.45866
2021-04-17,1.28037
2021-04-18,1.01908
2021-04-19,8.64919
2021-04-20,8.54084
2021-04-21,7.37842
2021-04-22,7.83859
2021-04-23,7.57524
2021-04-24,1.10755
2021-04-25,0.90593
2021-04-26,12.04317
2021-04-27,10.61604
2021-04-28,10.51454
2021-04-29,10.27932
2021-04-30,11.78257
2021-05-01,1.52039
2021-05-02,1.30163
2021-05-03,10.85127
2021-05-04,9.46803
2021-05-05,1.75151
2021-05-06,10.36436
2021-05-07,9.71011
2021-05-08,1.602
2021-05-09,1.26734
2021-05-10,11.0522
2021-05-11,10.64004
2021-05-12,9.34116
2021-05-13,9.10936
2021-05-14,8.18148
2021-05-15,1.04788
2021-05-16,0.8394
2021-05-17,8.02992
2021-05-18,7.58622
2021-05-19,1.25088
2021-05-20,7.54027
2021-05-21,7.02387
2021-05-22,0.84283
2021-05-23,0.74888
2021-05-24,7.82076
2021-05-25,7.12056
2021-05-26,6.74338
2021-05-27,6.90042
2021-05-28,6.51775
2021-05-29,0.88947
2021-05-30,0.9601
2021-05-31,6.89837
2021-06-01,8.97906
2021-06-02,9.16011
2021-06-03,8.57581
2021-06-04,7.89276
2021-06-05,1.54165
2021-06-06,1.08149
2021-06-07,7.87699
2021-06-08,7.34825
2021-06-09,6.92854
2021-06-10,6.5493
2021-06-11,6.56713
2021-06-12,1.01771
2021-06-13,1.04583
2021-06-14,6.29761
2021-06-15,6.07405
2021-06-16,6.34082
2021-06-17,5.71538
2021-06-18,5.52541
2021-06-19,0.85861
2021-06-20,0.97313
2021-06-21,6.52461
2021-06-22,5.94855
2021-06-23,5.86282
2021-06-24,6.31064
2021-06-25,6.14811
2021-06-26,1.19944
2021-06-27,0.81677
2021-06-28,6.03633
2021-06-29,5.45066
2021-06-30,5.18869
2021-07-01,4.69972
2021-07-02,5.3183
2021-07-03,0.78385
2021-07-04,0.65698
2021-07-05,5.12011
2021-07-06,5.4877
2021-07-07,5.33614
2021-07-08,4.99255
2021-07-09,5.01038
2021-07-10,0.82432
2021-07-11,0.71047
2021-07-12,5.48427
2021-07-13,5.17155
2021-07-14,4.86294
2021-07-15,5.15989
2021-07-16,4.73127
2021-07-17,0.82637
2021-07-18,0.64464
2021-07-19,4.52279
2021-07-20,4.52416
2021-07-21,5.61594
2021-07-22,5.6852
2021-07-23,5.43489
2021-07-24,0.85038
2021-07-25,0.57606
2021-07-26,4.76556
2021-07-27,4.89243
2021-07-28,4.78545
2021-07-29,4.87048
2021-07-30,4.27727
2021-07-31,0.56509
2021-08-01,0.49171
2021-08-02,3.80545
2021-08-03,3.73001
2021-08-04,4.37809
2021-08-05,4.19292
2021-08-06,4.1168
2021-08-07,0.55137
2021-08-08,0.46428
2021-08-09,4.36231
2021-08-10,4.67503
2021-08-11,5.30047
2021-08-12,5.05565
2021-08-13,4.65926
2021-08-14,0.71528
2021-08-15,0.72488
2021-08-16,1.58829
2021-08-17,4.92603
2021-08-18,4.94729
2021-08-19,4.92329
2021-08-20,4.9082
2021-08-21,0.75985
2021-08-22,0.53217
2021-08-23,5.49592
2021-08-24,5.6372
2021-08-25,5.02341
2021-08-26,4.58108
2021-08-27,4.37054
2021-08-28,0.72899
2021-08-29,0.75574
2021-08-30,4.63594
2021-08-31,4.41169
2021-09-01,5.09405
2021-09-02,5.14891
2021-09-03,4.60988
2021-09-04,1.07532
2021-09-05,0.93816
2021-09-06,6.28184
2021-09-07,8.16365
2021-09-08,7.93185
2021-09-09,7.38391
2021-09-10,6.27567
2021-09-11,1.00194
2021-09-12,0.84009
2021-09-13,5.46232
2021-09-14,6.09188
2021-09-15,5.3814
2021-09-16,7.81116
2021-09-17,100.0
2021-09-18,4.37191
2021-09-19,2.36186
2021-09-20,1.56017
2021-09-21,1.54097
2021-09-22,1.6651
2021-09-23,29.08577
2021-09-24,24.06372
2021-09-25,2.12732
2021-09-26,1.32769
2021-09-27,17.98624
2021-09-28,17.58916
2021-09-29,19.31462
2021-09-30,22.70997
2021-10-01,18.88462
2021-10-02,1.60337
2021-10-03,1.15692
2021-10-04,2.33991
2021-10-05,15.62026
2021-10-06,15.25748
2021-10-07,14.57511
2021-10-08,12.82086
2021-10-09,1.17407
2021-10-10,0.91141
2021-10-11,1.62601
2021-10-12,11.84292
2021-10-13,11.21199
2021-10-14,10.73743
2021-10-15,10.79298
2021-10-16,1.13361
2021-10-17,1.01977
2021-10-18,10.01872
2021-10-19,9.86921
2021-10-20,8.93654
2021-10-21,9.65936
2021-10-22,8.51409
2021-10-23,1.10686
2021-10-24,0.88741
2021-10-25,10.88007
2021-10-26,11.17085
2021-10-27,14.15747
2021-10-28,13.10752
2021-10-29,12.95322
2021-10-30,1.554
2021-10-31,1.0904
2021-11-01,11.36561
2021-11-02,11.22571
2021-11-03,11.1057
2021-11-04,10.70999
2021-11-05,9.68131
2021-11-06,1.13704
2021-11-07,0.92993
2021-11-08,9.26983
2021-11-09,9.18617
2021-11-10,9.04284
2021-11-11,8.25075
2021-11-12,8.57856
2021-11-13,1.01977
2021-11-14,0.86478
2021-11-15,9.03392
2021-11-16,8.01621
2021-11-17,7.52449
2021-11-18,7.41888
2021-11-19,7.58827
2021-11-20,0.93953
2021-11-21,0.72145
2021-11-22,8.12525
2021-11-23,7.77275
2021-11-24,7.62325
2021-11-25,8.65948
2021-11-26,7.65342
2021-11-27,0.98822
2021-11-28,0.73722
2021-11-29,7.65274
2021-11-30,7.94351
2021-12-01,7.86328
2021-12-02,8.25692
2021-12-03,7.48746
2021-12-04,0.93267
2021-12-05,0.77562
2021-12-06,7.72886
2021-12-07,7.67194
2021-12-08,7.70417
2021-12-09,7.22823
2021-12-10,6.63777
2021-12-11,1.03897
2021-12-12,0.85312
2021-12-13,7.04856
2021-12-14,7.35648
2021-12-15,8.18354
2021-12-16,10.85401
2021-12-17,11.39099
2021-12-18,1.65961
2021-12-19,1.36952
2021-12-20,9.57844
2021-12-21,9.52495
2021-12-22,8.99072
2021-12-23,8.45443
2021-12-24,7.82967
2021-12-25,1.11509
2021-12-26,1.16035
2021-12-27,8.06833
2021-12-28,7.87082
2021-12-29,8.4462
2021-12-30,7.53067
2021-12-31,2.4901
2022-01-01,0.72831
2022-01-02,0.80923
2022-01-03,8.29395
2022-01-04,9.78212
2022-01-05,11.23462
2022-01-06,14.52436
2022-01-07,12.20296
2022-01-08,1.41821
2022-01-09,1.35443
2022-01-10,11.31692
2022-01-11,10.17782
2022-01-12,10.00774
2022-01-13,8.85836
2022-01-14,10.52346
2022-01-15,1.33729
2022-01-16,1.08286
2022-01-17,8.34059
2022-01-18,8.27955
2022-01-19,8.07656
2022-01-20,7.89276
2022-01-21,7.76384
2022-01-22,1.07669
2022-01-23,0.9121
2022-01-24,7.67537
2022-01-25,8.25761
2022-01-26,7.70006
2022-01-27,8.49009
2022-01-28,8.94134
2022-01-29,1.13292
2022-01-30,0.73653
2022-01-31,0.60006
2022-02-01,0.6995
2022-02-02,0.82294
2022-02-03,8.8179
2022-02-04,7.8571
2022-02-05,0.97656
2022-02-06,0.66864
2022-02-07,8.1712
2022-02-08,8.23429
2022-02-09,8.64233
2022-02-10,7.59239
2022-02-11,6.98409
2022-02-12,0.89495
2022-02-13,0.60281
2022-02-14,6.68234
2022-02-15,6.86339
2022-02-16,7.35853
2022-02-17,7.41134
2022-02-18,6.6508
2022-02-19,0.84695
2022-02-20,0.6467
2022-02-21,6.98135
2022-02-22,7.94214
2022-02-23,11.55009
2022-02-24,11.11324
2022-02-25,10.70862
2022-02-26,1.18916
2022-02-27,0.82706
2022-02-28,9.34596
2022-03-01,1.50668
2022-03-02,12.61444
2022-03-03,9.84178
2022-03-04,8.61147
2022-03-05,0.94021
2022-03-06,0.73585
2022-03-07,8.80967
2022-03-08,7.71652
2022-03-09,1.02731
2022-03-10,7.56084
2022-03-11,6.9018
2022-03-12,0.86203
2022-03-13,0.64121
2022-03-14,7.12331
2022-03-15,6.60691
2022-03-16,6.77287
2022-03-17,7.19189
2022-03-18,6.47249
2022-03-19,0.77837
2022-03-20,0.56372
2022-03-21,6.03084
2022-03-22,7.05473
2022-03-23,6.97106
2022-03-24,7.08833
2022-03-25,6.96352
2022-03-26,0.83392
2022-03-27,0.52257
2022-03-28,9.11484
2022-03-29,7.8667
2022-03-30,7.32356
2022-03-31,6.95186
2022-04-01,5.99792
2022-04-02,0.84215
2022-04-03,0.55
2022-04-04,6.35042
2022-04-05,7.53204
2022-04-06,7.19257
2022-04-07,6.63159
2022-04-08,6.61376
2022-04-09,0.72625
2022-04-10,0.49445
2022-04-11,6.44506
2022-04-12,7.11028
2022-04-13,10.43636
2022-04-14,10.85127
2022-04-15,12.1913
2022-04-16,1.76659
2022-04-17,1.35238
2022-04-18,9.67788
2022-04-19,12.79137
2022-04-20,11.44311
2022-04-21,10.39933
2022-04-22,9.29932
2022-04-23,1.0904
2022-04-24,0.81403
2022-04-25,8.95848
2022-04-26,8.51478
2022-04-27,8.91254
2022-04-28,8.31315
2022-04-29,7.65205
2022-04-30,0.89152
2022-05-01,0.74545
2022-05-02,7.38597
2022-05-03,6.93677
2022-05-04,6.72623
2022-05-05,1.15967
2022-05-06,6.42586
2022-05-07,0.74888
2022-05-08,0.59183
2022-05-09,6.26127
2022-05-10,6.16183
2022-05-11,6.56713
2022-05-12,6.98615
2022-05-13,7.21315
2022-05-14,0.90181
2022-05-15,0.59526
2022-05-16,6.48552
2022-05-17,7.07119
2022-05-18,7.34345
2022-05-19,6.59593
2022-05-20,6.51638
2022-05-21,0.69333
2022-05-22,0.56372
2022-05-23,6.27841
2022-05-24,6.23315
2022-05-25,5.71881
2022-05-26,7.10136
2022-05-27,6.78933
2022-05-28,0.74614
2022-05-29,0.52394
2022-05-30,6.5397
2022-05-31,6.23521
2022-06-01,1.00399
2022-06-02,5.77984
2022-06-03,6.63845
2022-06-04,0.849
2022-06-05,0.62955
2022-06-06,0.76877
2022-06-07,6.60622
2022-06-08,7.19737
2022-06-09,7.69457
2022-06-10,7.2927
2022-06-11,0.91484
2022-06-12,0.69127
2022-06-13,7.23989
2022-06-14,6.99232
2022-06-15,6.31202
2022-06-16,6.93814
2022-06-17,7.61228
2022-06-18,1.04034
2022-06-19,0.70842
2022-06-20,7.11096
2022-06-21,9.60861
2022-06-22,9.18617
2022-06-23,7.95243
2022-06-24,7.2831
2022-06-25,0.79346
2022-06-26,0.7674
2022-06-27,8.1081
2022-06-28,7.33453
2022-06-29,7.32767
2022-06-30,8.81035
2022-07-01,7.29613
2022-07-02,0.84558
2022-07-03,0.63024
2022-07-04,6.83322
2022-07-05,7.53204
2022-07-06,9.04489
2022-07-07,7.78921
2022-07-08,7.40517
2022-07-09,0.71665
2022-07-10,0.60349
2022-07-11,6.67411
2022-07-12,6.35248
2022-07-13,7.05953
2022-07-14,6.87505
2022-07-15,6.20023
2022-07-16,0.70087
2022-07-17,0.59458
2022-07-18,8.80487
2022-07-19,7.26115
2022-07-20,6.82979
2022-07-21,6.39294
2022-07-22,5.84979
2022-07-23,0.59389
2022-07-24,0.46222
2022-07-25,5.88477
2022-07-26,5.32173
2022-07-27,5.4342
2022-07-28,5.79082
2022-07-29,6.72486
2022-07-30,0.67893
2022-07-31,0.50474
2022-08-01,8.65674
2022-08-02,7.53958
2022-08-03,7.17954
2022-08-04,6.96283
2022-08-05,6.5253
2022-08-06,0.76054
2022-08-07,0.45605
2022-08-08,6.58976
2022-08-09,6.5301
2022-08-10,8.82133
2022-08-11,8.08204
2022-08-12,7.56221
2022-08-13,0.81677
2022-08-14,0.6467
2022-08-15,0.78728
2022-08-16,6.74544
2022-08-17,6.26058
2022-08-18,5.88408
2022-08-19,6.38882
2022-08-20,0.76054
2022-08-21,0.57332
2022-08-22,5.97666
2022-08-23,8.09782
2022-08-24,8.02238
2022-08-25,7.71446
2022-08-26,8.14514
2022-08-27,0.96696
2022-08-28,0.71665
2022-08-29,7.29818
2022-08-30,6.99986
2022-08-31,7.01564
2022-09-01,6.99369
2022-09-02,6.80304
2022-09-03,0.79894
2022-09-04,0.64121
2022-09-05,6.70429
2022-09-06,5.87311
2022-09-07,6.45809
2022-09-08,5.77916
2022-09-09,0.72419
2022-09-10,0.46908
2022-09-11,0.50337
2022-09-12,0.86066
2022-09-13,7.01015
2022-09-14,6.33396
2022-09-15,5.92592
2022-09-16,5.88408
2022-09-17,0.80237
2022-09-18,0.57812
2022-09-19,7.43603
2022-09-20,6.87917
2022-09-21,6.63777
2022-09-22,7.23646
2022-09-23,6.5157
2022-09-24,0.77631
2022-09-25,0.50131
2022-09-26,7.23372
2022-09-27,6.87299
2022-09-28,6.90591
2022-09-29,6.46083
2022-09-30,6.11177
2022-10-01,0.68167
2022-10-02,0.51777
2022-10-03,0.77014
2022-10-04,6.76258
2022-10-05,6.21395
2022-10-06,6.58702
2022-10-07,5.90054
2022-10-08,0.64121
2022-10-09,0.43959
2022-10-10,0.74202
2022-10-11,5.59811
2022-10-12,7.16308
2022-10-13,6.92991
2022-10-14,7.18571
2022-10-15,0.9697
2022-10-16,0.70087
2022-10-17,6.88465
2022-10-18,6.97106
2022-10-19,6.5541
2022-10-20,6.16937
2022-10-21,5.96158
2022-10-22,0.71802
2022-10-23,0.55069
2022-10-24,6.02261
2022-10-25,5.73595
2022-10-26,5.86145
2022-10-27,6.21669
2022-10-28,6.31613
2022-10-29,0.75642
2022-10-30,0.42519
2022-10-31,5.99861
2022-11-01,6.55273
2022-11-02,6.43134
2022-11-03,6.10834
2022-11-04,6.84899
2022-11-05,0.72076
2022-11-06,0.53697
2022-11-07,6.1392
2022-11-08,5.99175
2022-11-09,6.24412
2022-11-10,5.58096
2022-11-11,7.03827
2022-11-12,0.80031
2022-11-13,0.52394
2022-11-14,6.16663
2022-11-15,5.57959
2022-11-16,5.16537
2022-11-17,5.02684
2022-11-18,5.55216
2022-11-19,0.64601
2022-11-20,0.41696
2022-11-21,4.8602
2022-11-22,4.91643
2022-11-23,4.85197
2022-11-24,4.40483
2022-11-25,3.92958
2022-11-26,0.48142
2022-11-27,0.34769
2022-11-28,4.20184
2022-11-29,4.25396
2022-11-30,5.18115
2022-12-01,5.00078
2022-12-02,4.17715
2022-12-03,0.41421
2022-12-04,0.33192
2022-12-05,4.32391
2022-12-06,5.34094
2022-12-07,5.07553
2022-12-08,4.41237
2022-12-09,4.17989
2022-12-10,0.44987
2022-12-11,0.34906
2022-12-12,4.15246
2022-12-13,4.89997
2022-12-14,4.68189
2022-12-15,4.46724
2022-12-16,4.93426
2022-12-17,0.58635
2022-12-18,0.3957
2022-12-19,4.18469
2022-12-20,3.97484
2022-12-21,4.77722
2022-12-22,4.89243
2022-12-23,4.12229
2022-12-24,0.49376
2022-12-25,0.37307
2022-12-26,4.15177
2022-12-27,4.18606
2022-12-28,4.52622
2022-12-29,4.136
2022-12-30,1.76522
2022-12-31,0.43136
2023-01-01,0.44233
2023-01-02,4.27316
2023-01-03,4.57216
2023-01-04,5.76201
2023-01-05,5.39374
2023-01-06,5.39991
2023-01-07,0.69676
2023-01-08,0.49376
2023-01-09,5.70235
2023-01-10,5.01107
2023-01-11,4.81768
2023-01-12,5.09954
2023-01-13,5.18595
2023-01-14,0.56509
2023-01-15,0.4629
2023-01-16,4.4789
2023-01-17,4.35408
2023-01-18,3.97141
2023-01-19,3.83082
2023-01-20,3.57845
2023-01-21,0.38952
2023-01-22,0.32986
2023-01-23,0.3182
2023-01-24,0.45399
2023-01-25,4.32939
2023-01-26,4.3486
2023-01-27,5.94923
2023-01-28,0.70225
2023-01-29,0.50542
2023-01-30,4.5509
2023-01-31,4.98501
2023-02-01,4.66475
2023-02-02,4.73264
2023-02-03,4.73127
2023-02-04,0.49925
2023-02-05,0.40324
2023-02-06,4.38289
2023-02-07,4.60371
2023-02-08,4.78407
2023-02-09,4.46655
2023-02-10,4.61331
2023-02-11,0.56234
2023-02-12,0.44713
2023-02-13,4.97884
2023-02-14,4.51456
2023-02-15,4.86705
2023-02-16,4.79025
2023-02-17,4.32459
2023-02-18,0.54657
2023-02-19,0.41558
2023-02-20,4.28002
2023-02-21,5.00558
2023-02-22,4.84442
2023-02-23,4.363
2023-02-24,3.79036
2023-02-25,0.42107
2023-02-26,0.64807
2023-02-27,3.97758
2023-02-28,4.15589
2023-03-01,0.89084
2023-03-02,4.49398
2023-03-03,4.30882
2023-03-04,0.58429
2023-03-05,0.49034
2023-03-06,4.82316
2023-03-07,5.08856
2023-03-08,5.41569
2023-03-09,5.24287
2023-03-10,4.84237
2023-03-11,0.60486
2023-03-12,0.4533
2023-03-13,5.8107
2023-03-14,5.08582
2023-03-15,5.44792
2023-03-16,4.68052
2023-03-17,4.85334
2023-03-18,0.53011
2023-03-19,0.37375
2023-03-20,4.53307
2023-03-21,5.02753
2023-03-22,5.07622
2023-03-23,4.84237
2023-03-24,4.2951
2023-03-25,0.46496
2023-03-26,0.65424
2023-03-27,4.59411
2023-03-28,5.69618
2023-03-29,4.81768
2023-03-30,4.85882
2023-03-31,5.15234
2023-04-01,0.57057
2023-04-02,0.40324
2023-04-03,5.19761
2023-04-04,5.08102
2023-04-05,4.79505
2023-04-06,4.4693
2023-04-07,4.64829
2023-04-08,0.50817
2023-04-09,0.44576
2023-04-10,4.6476
2023-04-11,4.96032
2023-04-12,5.26687
2023-04-13,5.25658
2023-04-14,5.93346
2023-04-15,0.61926
2023-04-16,0.43273
2023-04-17,5.23121
2023-04-18,4.81562
2023-04-19,6.06925
2023-04-20,6.11039
2023-04-21,4.87391
2023-04-22,0.46839
2023-04-23,0.50405
2023-04-24,4.96032
2023-04-25,5.46026
2023-04-26,4.8842
2023-04-27,4.82591
2023-04-28,5.116
2023-04-29,0.49788
2023-04-30,0.36072
2023-05-01,1.20699
2023-05-02,4.88283
2023-05-03,4.22995
2023-05-04,3.86717
2023-05-05,0.53697
2023-05-06,0.3278
2023-05-07,0.26677
2023-05-08,4.12297
2023-05-09,5.06731
2023-05-10,4.49741
2023-05-11,4.95415
2023-05-12,4.04205
2023-05-13,0.43273
2023-05-14,0.32232
2023-05-15,4.21212
2023-05-16,3.74373
2023-05-17,3.78008
2023-05-18,4.00227
2023-05-19,4.07291
2023-05-20,0.47456
2023-05-21,0.28391
2023-05-22,6.00478
2023-05-23,5.29293
2023-05-24,5.78739
2023-05-25,4.8019
2023-05-26,4.27316
2023-05-27,0.46153
2023-05-28,0.4149
