date,오늘금값시세
2020-10-18,11.30888
2020-10-19,23.52783
2020-10-20,21.66755
2020-10-21,22.36349
2020-10-22,21.11884
2020-10-23,19.80728
2020-10-24,13.82494
2020-10-25,10.26498
2020-10-26,21.56049
2020-10-27,23.40738
2020-10-28,23.16648
2020-10-29,25.13383
2020-10-30,34.55567
2020-10-31,17.73286
2020-11-01,14.21306
2020-11-02,26.49892
2020-11-03,27.32869
2020-11-04,30.7682
2020-11-05,33.67237
2020-11-06,36.68361
2020-11-07,22.17612
2020-11-08,18.04068
2020-11-09,29.95182
2020-11-10,42.05032
2020-11-11,37.03158
2020-11-12,34.00695
2020-11-13,30.33993
2020-11-14,20.43629
2020-11-15,15.8592
2020-11-16,32.90952
2020-11-17,31.38383
2020-11-18,29.8849
2020-11-19,31.0894
2020-11-20,28.34582
2020-11-21,17.81316
2020-11-22,15.68522
2020-11-23,30.90203
2020-11-24,31.04925
2020-11-25,36.42933
2020-11-26,37.71413
2020-11-27,33.47162
2020-11-28,30.72805
2020-11-29,21.58725
2020-11-30,38.35653
2020-12-01,35.8137
2020-12-02,39.62794
2020-12-03,36.697
2020-12-04,38.55728
2020-12-05,24.8394
2020-12-06,20.65042
2020-12-07,44.92773
2020-12-08,36.1349
2020-12-09,34.18094
2020-12-10,34.58244
2020-12-11,34.6092
2020-12-12,24.90631
2020-12-13,19.63329
2020-12-14,35.0107
2020-12-15,31.45074
2020-12-16,31.25
2020-12-17,37.05835
2020-12-18,33.95342
2020-12-19,23.54122
2020-12-20,19.84743
2020-12-21,34.14079
2020-12-22,31.50428
2020-12-23,30.29978
2020-12-24,27.36884
2020-12-25,19.29871
2020-12-26,19.47269
2020-12-27,20.57012
2020-12-28,32.03961
2020-12-29,29.1622
2020-12-30,30.43361
2020-12-31,23.38062
2021-01-01,24.13008
2021-01-02,19.04443
2021-01-03,18.93736
2021-01-04,33.85974
2021-01-05,36.6167
2021-01-06,38.35653
2021-01-07,33.79282
2021-01-08,32.54817
2021-01-09,23.34047
2021-01-10,20.07494
2021-01-11,35.43897
2021-01-12,34.14079
2021-01-13,31.66488
2021-01-14,31.82548
2021-01-15,31.47751
2021-01-16,17.03693
2021-01-17,14.44057
2021-01-18,27.07441
2021-01-19,28.61349
2021-01-20,28.26552
2021-01-21,28.02462
2021-01-22,25.21413
2021-01-23,15.92612
2021-01-24,12.5
2021-01-25,24.85278
2021-01-26,27.40899
2021-01-27,22.591
2021-01-28,25.06691
2021-01-29,25.56209
2021-01-30,15.04282
2021-01-31,11.88436
2021-02-01,25.25428
2021-02-02,30.33993
2021-02-03,24.61188
2021-02-04,23.34047
2021-02-05,23.58137
2021-02-06,13.71788
2021-02-07,12.45985
2021-02-08,21.9486
2021-02-09,21.3062
2021-02-10,20.14186
2021-02-11,10.69325
2021-02-12,10.47912
2021-02-13,12.00481
2021-02-14,13.22269
2021-02-15,28.33244
2021-02-16,28.70717
2021-02-17,28.45289
2021-02-18,28.89453
2021-02-19,51.24464
2021-02-20,21.85492
2021-02-21,16.87633
2021-02-22,29.61723
2021-02-23,29.93843
2021-02-24,26.12419
2021-02-25,24.81263
2021-02-26,23.72858
2021-02-27,15.00267
2021-02-28,13.57066
2021-03-01,14.94914
2021-03-02,25.49518
2021-03-03,27.06102
2021-03-04,27.38222
2021-03-05,26.13758
2021-03-06,16.67558
2021-03-07,13.78479
2021-03-08,27.7168
2021-03-09,24.33083
2021-03-10,24.63865
2021-03-11,29.52355
2021-03-12,23.50107
2021-03-13,14.84207
2021-03-14,13.83832
2021-03-15,23.27355
2021-03-16,22.44379
2021-03-17,21.7077
2021-03-18,21.52034
2021-03-19,19.87419
2021-03-20,12.24571
2021-03-21,9.4486
2021-03-22,20.02141
2021-03-23,19.07119
2021-03-24,19.21841
2021-03-25,19.79389
2021-03-26,19.66006
2021-03-27,12.03158
2021-03-28,9.66274
2021-03-29,19.28533
2021-03-30,19.64668
2021-03-31,20.98501
2021-04-01,21.31959
2021-04-02,24.77248
2021-04-03,13.28961
2021-04-04,10.43897
2021-04-05,22.63115
2021-04-06,21.14561
2021-04-07,21.53372
2021-04-08,20.75749
2021-04-09,20.77087
2021-04-10,12.72751
2021-04-11,10.62633
2021-04-12,21.92184
2021-04-13,20.78426
2021-04-14,21.68094
2021-04-15,20.19539
2021-04-16,18.69646
2021-04-17,11.46948
2021-04-18,9.00695
2021-04-19,18.61616
2021-04-20,20.87794
2021-04-21,20.48982
2021-04-22,21.65417
2021-04-23,19.82066
2021-04-24,11.57655
2021-04-25,8.12366
2021-04-26,18.21466
2021-04-27,16.86295
2021-04-28,17.5455
2021-04-29,16.9834
2021-04-30,16.83618
2021-05-01,10.23822
2021-05-02,7.30728
2021-05-03,17.33137
2021-05-04,17.947
2021-05-05,11.697
2021-05-06,19.78051
2021-05-07,20.28907
2021-05-08,12.04496
2021-05-09,9.83672
2021-05-10,19.96788
2021-05-11,20.83779
2021-05-12,21.56049
2021-05-13,23.7152
2021-05-14,20.32922
2021-05-15,11.25535
2021-05-16,9.56905
2021-05-17,23.22002
2021-05-18,24.06316
2021-05-19,22.09582
2021-05-20,28.73394
2021-05-21,25.48179
2021-05-22,15.06959
2021-05-23,11.32226
2021-05-24,26.23126
2021-05-25,23.56798
2021-05-26,22.85867
2021-05-27,26.01713
2021-05-28,22.20289
2021-05-29,12.84796
2021-05-30,11.1349
2021-05-31,22.64453
2021-06-01,22.06905
2021-06-02,21.05192
2021-06-03,22.30995
2021-06-04,18.85706
2021-06-05,10.96092
2021-06-06,9.32815
2021-06-07,18.29496
2021-06-08,18.93736
2021-06-09,20.32922
2021-06-10,19.66006
2021-06-11,19.21841
2021-06-12,11.06798
2021-06-13,8.49839
2021-06-14,17.0637
2021-06-15,17.5455
2021-06-16,17.81316
2021-06-17,19.47269
2021-06-18,23.36723
2021-06-19,13.94539
2021-06-20,10.11777
2021-06-21,22.76498
2021-06-22,22.01552
2021-06-23,20.71734
2021-06-24,21.52034
2021-06-25,19.72698
2021-06-26,11.56316
2021-06-27,9.48875
2021-06-28,20.07494
2021-06-29,18.97751
2021-06-30,20.34261
2021-07-01,21.44004
2021-07-02,19.74036
2021-07-03,12.67398
2021-07-04,9.78319
2021-07-05,19.92773
2021-07-06,18.87044
2021-07-07,20.75749
2021-07-08,20.67719
2021-07-09,20.20877
2021-07-10,13.28961
2021-07-11,11.18843
2021-07-12,21.31959
2021-07-13,21.05192
2021-07-14,20.48982
2021-07-15,22.12259
2021-07-16,21.37312
2021-07-17,15.10974
2021-07-18,10.30513
2021-07-19,20.77087
2021-07-20,22.0289
2021-07-21,21.4668
2021-07-22,21.22591
2021-07-23,20.03479
2021-07-24,12.99518
2021-07-25,9.74304
2021-07-26,20.58351
2021-07-27,19.72698
2021-07-28,18.85706
2021-07-29,18.40203
2021-07-30,20.04817
2021-07-31,13.02194
2021-08-01,10.23822
2021-08-02,17.8667
2021-08-03,18.29496
2021-08-04,19.86081
2021-08-05,20.63704
2021-08-06,18.3485
2021-08-07,13.98554
2021-08-08,10.88062
2021-08-09,23.17987
2021-08-10,22.96573
2021-08-11,26.27141
2021-08-12,26.68629
2021-08-13,23.16648
2021-08-14,14.81531
2021-08-15,12.24571
2021-08-16,17.23768
2021-08-17,24.86616
2021-08-18,23.7955
2021-08-19,23.62152
2021-08-20,25.34796
2021-08-21,14.10599
2021-08-22,10.63972
2021-08-23,23.91595
2021-08-24,23.28693
2021-08-25,21.49357
2021-08-26,21.8683
2021-08-27,19.84743
2021-08-28,13.74464
2021-08-29,9.6092
2021-08-30,21.17237
2021-08-31,20.89132
2021-09-01,19.68683
2021-09-02,19.45931
2021-09-03,18.62955
2021-09-04,11.63008
2021-09-05,9.24785
2021-09-06,18.44218
2021-09-07,18.12098
2021-09-08,18.13436
2021-09-09,17.45182
2021-09-10,17.11723
2021-09-11,11.26873
2021-09-12,8.36456
2021-09-13,16.24732
2021-09-14,16.75588
2021-09-15,16.07334
2021-09-16,16.4213
2021-09-17,15.67184
2021-09-18,9.48875
2021-09-19,6.98608
2021-09-20,6.35706
2021-09-21,7.40096
2021-09-22,9.78319
2021-09-23,19.59314
2021-09-24,18.69646
2021-09-25,12.72751
2021-09-26,8.8062
2021-09-27,18.96413
2021-09-28,18.56263
2021-09-29,19.56638
2021-09-30,18.0273
2021-10-01,17.90685
2021-10-02,11.04122
2021-10-03,9.42184
2021-10-04,14.34689
2021-10-05,21.49357
2021-10-06,19.32548
2021-10-07,18.17451
2021-10-08,18.44218
2021-10-09,11.22858
2021-10-10,8.81959
2021-10-11,14.02569
2021-10-12,19.12473
2021-10-13,18.45556
2021-10-14,20.35599
2021-10-15,18.54925
2021-10-16,12.27248
2021-10-17,8.65899
2021-10-18,17.39828
2021-10-19,17.57226
2021-10-20,16.87633
2021-10-21,16.67558
2021-10-22,16.04657
2021-10-23,10.69325
2021-10-24,8.32441
2021-10-25,20.24892
2021-10-26,17.45182
2021-10-27,15.538
2021-10-28,15.23019
2021-10-29,14.57441
2021-10-30,9.24785
2021-10-31,7.53479
2021-11-01,14.90899
2021-11-02,15.65845
2021-11-03,16.28747
2021-11-04,15.97965
2021-11-05,16.07334
2021-11-06,9.74304
2021-11-07,7.93629
2021-11-08,19.87419
2021-11-09,19.33886
2021-11-10,21.41327
2021-11-11,22.87205
2021-11-12,23.1531
2021-11-13,12.88811
2021-11-14,10.30513
2021-11-15,23.38062
2021-11-16,26.57922
2021-11-17,26.99411
2021-11-18,24.79925
2021-11-19,22.24304
2021-11-20,14.02569
2021-11-21,10.82708
2021-11-22,21.29282
2021-11-23,21.76124
2021-11-24,22.2698
2021-11-25,23.17987
2021-11-26,20.86456
2021-11-27,14.89561
2021-11-28,14.66809
2021-11-29,26.15096
2021-11-30,24.08993
2021-12-01,23.09957
2021-12-02,23.19325
2021-12-03,21.89507
2021-12-04,13.93201
2021-12-05,10.894
2021-12-06,22.69807
2021-12-07,22.06905
2021-12-08,19.82066
2021-12-09,19.56638
2021-12-10,19.49946
2021-12-11,12.71413
2021-12-12,9.97055
2021-12-13,19.74036
2021-12-14,19.00428
2021-12-15,19.45931
2021-12-16,19.63329
2021-12-17,18.97751
2021-12-18,11.87098
2021-12-19,9.6092
2021-12-20,21.34635
2021-12-21,20.35599
2021-12-22,19.09796
2021-12-23,20.89132
2021-12-24,18.1879
2021-12-25,11.41595
2021-12-26,11.40256
2021-12-27,19.00428
2021-12-28,19.25856
2021-12-29,18.95074
2021-12-30,17.82655
2021-12-31,22.52408
2022-01-01,14.86884
2022-01-02,13.10224
2022-01-03,23.9561
2022-01-04,22.5107
2022-01-05,23.4743
2022-01-06,24.71895
2022-01-07,22.45717
2022-01-08,13.63758
2022-01-09,12.12526
2022-01-10,21.22591
2022-01-11,21.3062
2022-01-12,20.81102
2022-01-13,21.01177
2022-01-14,19.57976
2022-01-15,12.59368
2022-01-16,10.23822
2022-01-17,19.95449
2022-01-18,20.73072
2022-01-19,20.07494
2022-01-20,21.41327
2022-01-21,20.74411
2022-01-22,13.35653
2022-01-23,11.84421
2022-01-24,22.1092
2022-01-25,23.80888
2022-01-26,22.9122
2022-01-27,23.22002
2022-01-28,19.12473
2022-01-29,12.51338
2022-01-30,8.9668
2022-01-31,7.77569
2022-02-01,8.85974
2022-02-02,11.89775
2022-02-03,20.58351
2022-02-04,20.02141
2022-02-05,14.15952
2022-02-06,10.94753
2022-02-07,20.39614
2022-02-08,20.91809
2022-02-09,20.55674
2022-02-10,20.99839
2022-02-11,19.95449
2022-02-12,14.05246
2022-02-13,11.2152
2022-02-14,25.21413
2022-02-15,33.76605
2022-02-16,29.51017
2022-02-17,29.49678
2022-02-18,30.9288
2022-02-19,19.29871
2022-02-20,15.96627
2022-02-21,29.28265
2022-02-22,33.35117
2022-02-23,33.17719
2022-02-24,48.36723
2022-02-25,41.40792
2022-02-26,24.94646
2022-02-27,22.77837
2022-02-28,35.05085
2022-03-01,23.76873
2022-03-02,36.54978
2022-03-03,34.82334
2022-03-04,31.07601
2022-03-05,19.78051
2022-03-06,18.5091
2022-03-07,40.51124
2022-03-08,41.35438
2022-03-09,29.97858
2022-03-10,36.12152
2022-03-11,34.08725
2022-03-12,22.16274
2022-03-13,19.17826
2022-03-14,34.288
2022-03-15,32.69539
2022-03-16,33.59207
2022-03-17,32.88276
2022-03-18,28.21199
2022-03-19,19.12473
2022-03-20,14.32012
2022-03-21,25.12044
2022-03-22,25.30781
2022-03-23,24.8394
2022-03-24,26.36509
2022-03-25,28.37259
2022-03-26,15.87259
2022-03-27,13.12901
2022-03-28,24.93308
2022-03-29,22.79175
2022-03-30,24.61188
2022-03-31,23.3137
2022-04-01,21.98875
2022-04-02,13.06209
2022-04-03,11.22858
2022-04-04,21.02516
2022-04-05,22.1092
2022-04-06,20.82441
2022-04-07,20.86456
2022-04-08,18.72323
2022-04-09,12.72751
2022-04-10,9.15417
2022-04-11,21.21252
2022-04-12,21.22591
2022-04-13,22.52408
2022-04-14,22.81852
2022-04-15,21.35974
2022-04-16,12.21895
2022-04-17,9.70289
2022-04-18,23.4743
2022-04-19,23.11295
2022-04-20,23.38062
2022-04-21,23.22002
2022-04-22,22.32334
2022-04-23,13.74464
2022-04-24,10.77355
2022-04-25,22.89882
2022-04-26,22.77837
2022-04-27,22.47055
2022-04-28,23.0728
2022-04-29,20.00802
2022-04-30,13.04871
2022-05-01,9.83672
2022-05-02,19.28533
2022-05-03,20.50321
2022-05-04,20.91809
2022-05-05,13.39668
2022-05-06,18.88383
2022-05-07,11.17505
2022-05-08,9.63597
2022-05-09,20.10171
2022-05-10,20.15524
2022-05-11,20.61027
2022-05-12,21.58725
2022-05-13,20.35599
2022-05-14,12.5
2022-05-15,9.87687
2022-05-16,19.72698
2022-05-17,19.67344
2022-05-18,18.30835
2022-05-19,18.33511
2022-05-20,18.49571
2022-05-21,10.96092
2022-05-22,8.89989
2022-05-23,19.04443
2022-05-24,17.27783
2022-05-25,18.72323
2022-05-26,17.67933
2022-05-27,16.84957
2022-05-28,10.51927
2022-05-29,8.40471
2022-05-30,17.19753
2022-05-31,16.0198
2022-06-01,12.21895
2022-06-02,16.6622
2022-06-03,16.52837
2022-06-04,10.84047
2022-06-05,8.44486
2022-06-06,10.96092
2022-06-07,17.34475
2022-06-08,17.63918
2022-06-09,17.947
2022-06-10,17.75963
2022-06-11,13.10224
2022-06-12,10.76017
2022-06-13,25.45503
2022-06-14,26.86027
2022-06-15,24.26391
2022-06-16,21.3865
2022-06-17,22.591
2022-06-18,14.81531
2022-06-19,11.18843
2022-06-20,24.33083
2022-06-21,20.93147
2022-06-22,22.25642
2022-06-23,24.42451
2022-06-24,21.01177
2022-06-25,12.87473
2022-06-26,10.27837
2022-06-27,21.19914
2022-06-28,18.75
2022-06-29,19.79389
2022-06-30,18.6697
2022-07-01,17.50535
2022-07-02,11.697
2022-07-03,9.72965
2022-07-04,18.77676
2022-07-05,19.59314
2022-07-06,27.35546
2022-07-07,24.0364
2022-07-08,21.31959
2022-07-09,13.12901
2022-07-10,10.894
2022-07-11,20.15524
2022-07-12,21.7077
2022-07-13,21.42665
2022-07-14,20.66381
2022-07-15,20.10171
2022-07-16,11.95128
2022-07-17,10.67987
2022-07-18,19.48608
2022-07-19,18.21466
2022-07-20,19.25856
2022-07-21,19.83404
2022-07-22,18.88383
2022-07-23,12.90149
2022-07-24,8.83297
2022-07-25,24.7591
2022-07-26,23.34047
2022-07-27,20.83779
2022-07-28,20.61027
2022-07-29,18.41541
2022-07-30,11.71038
2022-07-31,9.3683
2022-08-01,19.61991
2022-08-02,18.48233
2022-08-03,19.32548
2022-08-04,18.05406
2022-08-05,19.55299
2022-08-06,13.43683
2022-08-07,9.10064
2022-08-08,17.26445
2022-08-09,16.12687
2022-08-10,17.34475
2022-08-11,18.13436
2022-08-12,15.96627
2022-08-13,10.77355
2022-08-14,8.95342
2022-08-15,11.68361
2022-08-16,16.07334
2022-08-17,15.7789
2022-08-18,16.0198
2022-08-19,15.24357
2022-08-20,10.05085
2022-08-21,7.49464
2022-08-22,18.72323
2022-08-23,16.76927
2022-08-24,16.48822
2022-08-25,15.88597
2022-08-26,14.90899
2022-08-27,10.21145
2022-08-28,7.05299
2022-08-29,16.54175
2022-08-30,14.36027
2022-08-31,14.36027
2022-09-01,13.83832
2022-09-02,13.82494
2022-09-03,8.24411
2022-09-04,6.45074
2022-09-05,13.97216
2022-09-06,12.44646
2022-09-07,14.42719
2022-09-08,12.39293
2022-09-09,6.67826
2022-09-10,6.18308
2022-09-11,7.07976
2022-09-12,9.26124
2022-09-13,15.95289
2022-09-14,18.62955
2022-09-15,16.7425
2022-09-16,14.84207
2022-09-17,9.54229
2022-09-18,7.69539
2022-09-19,15.25695
2022-09-20,15.24357
2022-09-21,19.47269
2022-09-22,18.04068
2022-09-23,15.88597
2022-09-24,12.5
2022-09-25,7.66862
2022-09-26,18.06745
2022-09-27,17.15738
2022-09-28,18.17451
2022-09-29,17.81316
2022-09-30,18.69646
2022-10-01,13.08886
2022-10-02,11.34903
2022-10-03,14.10599
2022-10-04,25.09368
2022-10-05,25.44164
2022-10-06,23.88918
2022-10-07,22.55085
2022-10-08,13.07548
2022-10-09,10.46573
2022-10-10,13.63758
2022-10-11,24.30406
2022-10-12,25.89668
2022-10-13,24.2773
2022-10-14,22.6713
2022-10-15,15.28372
2022-10-16,11.26873
2022-10-17,21.6274
2022-10-18,21.09207
2022-10-19,20.74411
2022-10-20,19.51284
2022-10-21,20.83779
2022-10-22,13.59743
2022-10-23,9.99732
2022-10-24,22.45717
2022-10-25,21.68094
2022-10-26,20.16862
2022-10-27,20.40952
2022-10-28,19.25856
2022-10-29,11.63008
2022-10-30,8.85974
2022-10-31,17.79978
2022-11-01,19.12473
2022-11-02,20.38276
2022-11-03,20.07494
2022-11-04,18.4288
2022-11-05,12.29925
2022-11-06,9.58244
2022-11-07,18.85706
2022-11-08,17.88008
2022-11-09,21.39989
2022-11-10,20.28907
2022-11-11,20.90471
2022-11-12,13.39668
2022-11-13,9.87687
2022-11-14,20.65042
2022-11-15,19.88758
2022-11-16,18.97751
2022-11-17,18.60278
2022-11-18,18.06745
2022-11-19,11.18843
2022-11-20,8.61884
2022-11-21,19.60653
2022-11-22,17.65256
2022-11-23,19.21841
2022-11-24,20.87794
2022-11-25,17.17077
2022-11-26,11.50963
2022-11-27,8.67237
2022-11-28,19.60653
2022-11-29,16.71573
2022-11-30,19.05781
2022-12-01,21.3865
2022-12-02,19.48608
2022-12-03,11.57655
2022-12-04,9.64935
2022-12-05,20.38276
2022-12-06,20.40952
2022-12-07,20.23554
2022-12-08,19.63329
2022-12-09,19.66006
2022-12-10,12.99518
2022-12-11,11.20182
2022-12-12,20.69057
2022-12-13,20.16862
2022-12-14,20.66381
2022-12-15,21.44004
2022-12-16,19.78051
2022-12-17,12.35278
2022-12-18,10.26498
2022-12-19,19.84743
2022-12-20,20.99839
2022-12-21,19.61991
2022-12-22,19.56638
2022-12-23,21.48019
2022-12-24,12.67398
2022-12-25,11.09475
2022-12-26,21.65417
2022-12-27,21.27944
2022-12-28,22.80513
2022-12-29,21.33297
2022-12-30,19.17826
2022-12-31,15.17665
2023-01-01,11.17505
2023-01-02,23.76873
2023-01-03,24.90631
2023-01-04,30.51391
2023-01-05,32.52141
2023-01-06,29.02837
2023-01-07,22.591
2023-01-08,15.55139
2023-01-09,29.92505
2023-01-10,30.16595
2023-01-11,32.81584
2023-01-12,29.44325
2023-01-13,31.30353
2023-01-14,19.52623
2023-01-15,14.49411
2023-01-16,28.37259
2023-01-17,26.51231
2023-01-18,27.93094
2023-01-19,25.99036
2023-01-20,25.12044
2023-01-21,13.77141
2023-01-22,11.00107
2023-01-23,13.66434
2023-01-24,17.26445
2023-01-25,30.48715
2023-01-26,30.43361
2023-01-27,33.81959
2023-01-28,20.89132
2023-01-29,15.43094
2023-01-30,27.66327
2023-01-31,26.61937
2023-02-01,27.46252
2023-02-02,28.22537
2023-02-03,25.93683
2023-02-04,16.88972
2023-02-05,13.66434
2023-02-06,27.32869
2023-02-07,27.11456
2023-02-08,27.5562
2023-02-09,26.68629
2023-02-10,26.64614
2023-02-11,16.46145
2023-02-12,12.4197
2023-02-13,26.71306
2023-02-14,25.22751
2023-02-15,25.93683
2023-02-16,25.44164
2023-02-17,25.60224
2023-02-18,16.63543
2023-02-19,12.74089
2023-02-20,27.5562
2023-02-21,25.01338
2023-02-22,27.56959
2023-02-23,24.81263
2023-02-24,24.77248
2023-02-25,15.4577
2023-02-26,11.48286
2023-02-27,25.95021
2023-02-28,26.52569
2023-03-01,18.33511
2023-03-02,28.26552
2023-03-03,24.33083
2023-03-04,14.60117
2023-03-05,11.64346
2023-03-06,23.34047
2023-03-07,22.73822
2023-03-08,23.70182
2023-03-09,22.12259
2023-03-10,23.7955
2023-03-11,15.65845
2023-03-12,11.80406
2023-03-13,30.74143
2023-03-14,38.83832
2023-03-15,33.85974
2023-03-16,40.00267
2023-03-17,34.71627
2023-03-18,25.06691
2023-03-19,18.88383
2023-03-20,49.0364
2023-03-21,47.04229
2023-03-22,43.48233
2023-03-23,46.64079
2023-03-24,42.51873
2023-03-25,27.89079
2023-03-26,21.82815
2023-03-27,41.43468
2023-03-28,41.36777
2023-03-29,39.52087
2023-03-30,39.92237
2023-03-31,40.41755
2023-04-01,26.17773
2023-04-02,22.22965
2023-04-03,41.59528
2023-04-04,40.91274
2023-04-05,52.40899
2023-04-06,56.66488
2023-04-07,48.00588
2023-04-08,30.16595
2023-04-09,27.60974
2023-04-10,46.96199
2023-04-11,44.72698
2023-04-12,44.96788
2023-04-13,44.94111
2023-04-14,43.93736
2023-04-15,31.79871
2023-04-16,24.42451
2023-04-17,41.86295
2023-04-18,41.35438
2023-04-19,39.50749
2023-04-20,41.14025
2023-04-21,39.11937
2023-04-22,23.46092
2023-04-23,18.62955
2023-04-24,37.20556
2023-04-25,37.19218
2023-04-26,38.65096
2023-04-27,39.03907
2023-04-28,35.94753
2023-04-29,23.20663
2023-04-30,17.15738
2023-05-01,26.23126
2023-05-02,33.72591
2023-05-03,38.67773
2023-05-04,37.03158
2023-05-05,25.10706
2023-05-06,23.58137
2023-05-07,16.78265
2023-05-08,35.29175
2023-05-09,37.48661
2023-05-10,36.65685
2023-05-11,36.20182
2023-05-12,33.9668
2023-05-13,21.97537
2023-05-14,17.61241
2023-05-15,37.15203
2023-05-16,35.69325
2023-05-17,34.26124
2023-05-18,29.57708
2023-05-19,32.96306
2023-05-20,20.63704
2023-05-21,15.6183
2023-05-22,34.15417
2023-05-23,32.52141
2023-05-24,26.91381
2023-05-25,29.76445
2023-05-26,25.57548
2023-05-27,13.97216
2023-05-28,12.0985
2023-05-29,17.63918
