date,종합지수
2023-05-27,3.62511
2023-05-28,1.59151
2023-05-29,4.89242
2023-05-30,44.38549
2023-05-31,50.42735
2023-06-01,48.71794
2023-06-02,45.50545
2023-06-03,4.03772
2023-06-04,2.09254
2023-06-05,41.93928
2023-06-06,3.9493
2023-06-07,47.00854
2023-06-08,50.86943
2023-06-09,48.18744
2023-06-10,4.42086
2023-06-11,2.03359
2023-06-12,49.86737
2023-06-13,46.74329
2023-06-14,56.41025
2023-06-15,53.28617
2023-06-16,50.75154
2023-06-17,3.62511
2023-06-18,1.62098
2023-06-19,52.90303
2023-06-20,53.49248
2023-06-21,52.0778
2023-06-22,51.63572
2023-06-23,51.95991
2023-06-24,4.33244
2023-06-25,2.47568
2023-06-26,47.98113
2023-06-27,54.37665
2023-06-28,55.26083
2023-06-29,53.13881
2023-06-30,50.13262
2023-07-01,4.92189
2023-07-02,1.97465
2023-07-03,49.8379
2023-07-04,53.19776
2023-07-05,50.92838
2023-07-06,59.3575
2023-07-07,62.54052
2023-07-08,4.65664
2023-07-09,1.94518
2023-07-10,56.9997
2023-07-11,49.63159
2023-07-12,52.7262
2023-07-13,47.65694
2023-07-14,50.27998
2023-07-15,3.71352
2023-07-16,1.88623
2023-07-17,50.63365
2023-07-18,48.86531
2023-07-19,52.43147
2023-07-20,48.45269
2023-07-21,50.30946
2023-07-22,3.50722
2023-07-23,2.09254
2023-07-24,48.92425
2023-07-25,47.1559
2023-07-26,68.14028
2023-07-27,59.23961
2023-07-28,54.49454
2023-07-29,3.4188
2023-07-30,1.53256
2023-07-31,45.50545
2023-08-01,48.95372
2023-08-02,67.34453
2023-08-03,65.81196
2023-08-04,57.44179
2023-08-05,3.30091
2023-08-06,1.20837
2023-08-07,50.27998
2023-08-08,52.78514
2023-08-09,49.24845
2023-08-10,47.45063
2023-08-11,46.68435
2023-08-12,3.80194
2023-08-13,1.88623
2023-08-14,50.75154
2023-08-15,5.24609
2023-08-16,62.86472
2023-08-17,70.11494
2023-08-18,62.89419
2023-08-19,4.56822
2023-08-20,1.41467
2023-08-21,55.55555
2023-08-22,53.02092
2023-08-23,54.46507
2023-08-24,52.10727
2023-08-25,52.01886
2023-08-26,3.65458
2023-08-27,1.76834
2023-08-28,46.86118
2023-08-29,47.83377
2023-08-30,46.18331
2023-08-31,46.06542
2023-09-01,47.12643
2023-09-02,3.80194
2023-09-03,1.65045
2023-09-04,45.62334
2023-09-05,45.50545
2023-09-06,46.27173
2023-09-07,50.66312
2023-09-08,45.35809
2023-09-09,3.33038
2023-09-10,1.62098
2023-09-11,44.73916
2023-09-12,44.53286
2023-09-13,44.41497
2023-09-14,44.38549
2023-09-15,44.00235
2023-09-16,3.35985
2023-09-17,1.41467
2023-09-18,44.29708
2023-09-19,43.82552
2023-09-20,43.32449
2023-09-21,52.01886
2023-09-22,48.42322
2023-09-23,3.30091
2023-09-24,1.65045
2023-09-25,46.47804
2023-09-26,52.84409
2023-09-27,45.15178
2023-09-28,3.53669
2023-09-29,2.09254
2023-09-30,1.88623
2023-10-01,1.14942
2023-10-02,2.59357
2023-10-03,2.38726
2023-10-04,63.68994
2023-10-05,54.40613
2023-10-06,48.24638
2023-10-07,3.83141
2023-10-08,1.14942
2023-10-09,2.79988
2023-10-10,50.16209
2023-10-11,53.13881
2023-10-12,46.21279
2023-10-13,50.16209
2023-10-14,3.06513
2023-10-15,1.79781
2023-10-16,47.89272
2023-10-17,45.68228
2023-10-18,45.85912
2023-10-19,56.52814
2023-10-20,58.88594
2023-10-21,4.86295
2023-10-22,1.9157
2023-10-23,52.63778
2023-10-24,60.77217
2023-10-25,55.58502
2023-10-26,70.43913
2023-10-27,64.04361
2023-10-28,5.01031
2023-10-29,1.79781
2023-10-30,48.06955
2023-10-31,63.36575
2023-11-01,52.66725
2023-11-02,51.25257
2023-11-03,53.46301
2023-11-04,3.83141
2023-11-05,2.44621
2023-11-06,70.52755
2023-11-07,75.00736
2023-11-08,61.65635
2023-11-09,56.11553
2023-11-10,53.69879
2023-11-11,4.68611
2023-11-12,1.23784
2023-11-13,49.72001
2023-11-14,48.06955
2023-11-15,55.23135
2023-11-16,57.79546
2023-11-17,51.57677
2023-11-18,3.06513
2023-11-19,1.94518
2023-11-20,44.41497
2023-11-21,47.92219
2023-11-22,46.86118
2023-11-23,45.38756
2023-11-24,43.32449
2023-11-25,3.30091
2023-11-26,1.76834
2023-11-27,43.85499
2023-11-28,42.41084
2023-11-29,47.03801
2023-11-30,43.26554
2023-12-01,44.44444
2023-12-02,3.24196
2023-12-03,1.97465
2023-12-04,43.00029
2023-12-05,45.21072
2023-12-06,44.23813
2023-12-07,47.21485
2023-12-08,39.55201
2023-12-09,3.24196
2023-12-10,1.56203
2023-12-11,40.90775
2023-12-12,38.96256
2023-12-13,41.7035
2023-12-14,47.53905
2023-12-15,47.18538
2023-12-16,3.24196
2023-12-17,1.79781
2023-12-18,41.58561
2023-12-19,40.05305
2023-12-20,44.17919
2023-12-21,49.69053
2023-12-22,45.62334
2023-12-23,3.91983
2023-12-24,1.62098
2023-12-25,1.82729
2023-12-26,43.11818
2023-12-27,44.38549
2023-12-28,43.85499
2023-12-29,14.94252
2023-12-30,2.91777
2023-12-31,1.3852
2024-01-01,1.14942
2024-01-02,45.59386
2024-01-03,54.78927
2024-01-04,53.75773
2024-01-05,51.13468
2024-01-06,3.86089
2024-01-07,1.53256
2024-01-08,42.58768
2024-01-09,48.48216
2024-01-10,46.00648
2024-01-11,44.20866
2024-01-12,47.62746
2024-01-13,3.89036
2024-01-14,2.03359
2024-01-15,43.32449
2024-01-16,48.659
2024-01-17,63.54258
2024-01-18,51.57677
2024-01-19,46.21279
2024-01-20,4.36192
2024-01-21,2.06307
2024-01-22,45.80017
2024-01-23,43.38343
2024-01-24,48.80636
2024-01-25,47.65694
2024-01-26,41.67403
2024-01-27,4.36192
2024-01-28,1.7094
2024-01-29,42.97082
2024-01-30,46.74329
2024-01-31,42.70557
2024-02-01,45.4465
2024-02-02,52.37253
2024-02-03,4.36192
2024-02-04,1.62098
2024-02-05,53.07987
2024-02-06,43.47185
2024-02-07,44.00235
2024-02-08,41.02564
2024-02-09,3.18302
2024-02-10,1.76834
2024-02-11,1.32625
2024-02-12,1.67992
2024-02-13,40.25935
2024-02-14,46.65487
2024-02-15,39.43412
2024-02-16,39.10993
2024-02-17,3.33038
2024-02-18,1.44414
2024-02-19,38.93309
2024-02-20,45.65281
2024-02-21,41.29089
2024-02-22,40.34777
2024-02-23,41.76245
2024-02-24,3.35985
2024-02-25,1.47362
2024-02-26,42.49926
2024-02-27,43.56027
2024-02-28,40.28882
2024-02-29,40.78986
2024-03-01,4.74506
2024-03-02,2.03359
2024-03-03,1.03153
2024-03-04,38.01945
2024-03-05,43.00029
2024-03-06,40.34777
2024-03-07,39.87621
2024-03-08,37.93103
2024-03-09,3.30091
2024-03-10,1.41467
2024-03-11,44.20866
2024-03-12,52.63778
2024-03-13,60.56587
2024-03-14,58.50279
2024-03-15,72.6201
2024-03-16,4.18508
2024-03-17,1.7094
2024-03-18,60.89006
2024-03-19,70.96964
2024-03-20,67.78661
