date,시니어일자리
2020-10-08,21.10311
2020-10-09,19.78417
2020-10-10,16.78657
2020-10-11,16.18705
2020-10-12,24.82014
2020-10-13,25.41966
2020-10-14,27.21822
2020-10-15,18.94484
2020-10-16,21.22302
2020-10-17,17.26618
2020-10-18,16.66666
2020-10-19,26.13908
2020-10-20,20.6235
2020-10-21,28.41726
2020-10-22,20.7434
2020-10-23,19.30455
2020-10-24,13.90887
2020-10-25,28.77697
2020-10-26,29.01678
2020-10-27,22.06235
2020-10-28,27.93764
2020-10-29,22.18225
2020-10-30,17.7458
2020-10-31,16.66666
2020-11-01,23.6211
2020-11-02,23.86091
2020-11-03,24.94004
2020-11-04,21.22302
2020-11-05,23.38129
2020-11-06,17.38609
2020-11-07,16.42685
2020-11-08,16.78657
2020-11-09,26.37889
2020-11-10,26.85851
2020-11-11,26.4988
2020-11-12,24.82014
2020-11-13,22.54196
2020-11-14,15.34772
2020-11-15,21.22302
2020-11-16,23.38129
2020-11-17,30.21582
2020-11-18,26.13908
2020-11-19,25.17985
2020-11-20,23.02158
2020-11-21,17.14628
2020-11-22,22.66187
2020-11-23,37.76978
2020-11-24,28.89688
2020-11-25,31.17505
2020-11-26,28.65707
2020-11-27,26.13908
2020-11-28,21.22302
2020-11-29,24.94004
2020-11-30,35.4916
2020-12-01,31.41486
2020-12-02,35.13189
2020-12-03,23.50119
2020-12-04,28.89688
2020-12-05,17.02637
2020-12-06,23.6211
2020-12-07,35.25179
2020-12-08,28.65707
2020-12-09,30.57553
2020-12-10,27.33812
2020-12-11,26.37889
2020-12-12,18.70503
2020-12-13,16.18705
2020-12-14,27.33812
2020-12-15,26.85851
2020-12-16,25.05995
2020-12-17,26.01918
2020-12-18,21.70263
2020-12-19,17.8657
2020-12-20,16.18705
2020-12-21,24.70023
2020-12-22,22.30215
2020-12-23,24.10071
2020-12-24,17.38609
2020-12-25,16.06714
2020-12-26,15.58752
2020-12-27,18.82494
2020-12-28,22.54196
2020-12-29,24.10071
2020-12-30,24.34052
2020-12-31,23.02158
2021-01-01,17.62589
2021-01-02,23.6211
2021-01-03,18.46522
2021-01-04,31.53477
2021-01-05,36.69064
2021-01-06,28.53717
2021-01-07,30.09592
2021-01-08,35.3717
2021-01-09,26.37889
2021-01-10,26.85851
2021-01-11,37.52997
2021-01-12,33.93285
2021-01-13,39.20863
2021-01-14,38.4892
2021-01-15,31.05515
2021-01-16,22.78177
2021-01-17,18.82494
2021-01-18,64.50839
2021-01-19,42.68585
2021-01-20,38.2494
2021-01-21,56.83453
2021-01-22,37.88968
2021-01-23,34.77218
2021-01-24,25.29976
2021-01-25,34.53237
2021-01-26,32.73381
2021-01-27,36.93045
2021-01-28,37.64988
2021-01-29,28.41726
2021-01-30,58.15347
2021-01-31,34.65227
2021-02-01,43.16546
2021-02-02,36.93045
2021-02-03,28.89688
2021-02-04,38.12949
2021-02-05,34.65227
2021-02-06,21.82254
2021-02-07,21.58273
2021-02-08,36.81055
2021-02-09,27.33812
2021-02-10,24.22062
2021-02-11,16.06714
2021-02-12,15.22781
2021-02-13,17.8657
2021-02-14,25.17985
2021-02-15,36.93045
2021-02-16,40.64748
2021-02-17,42.32613
2021-02-18,36.33093
2021-02-19,37.52997
2021-02-20,23.50119
2021-02-21,34.89208
2021-02-22,35.97122
2021-02-23,37.41007
2021-02-24,38.60911
2021-02-25,43.40527
2021-02-26,32.25419
2021-02-27,23.86091
2021-02-28,25.77937
2021-03-01,30.21582
2021-03-02,36.81055
2021-03-03,42.20623
2021-03-04,31.65467
2021-03-05,30.09592
2021-03-06,27.81774
2021-03-07,29.13669
2021-03-08,36.57074
2021-03-09,30.57553
2021-03-10,36.33093
2021-03-11,35.4916
2021-03-12,32.13429
2021-03-13,22.18225
2021-03-14,22.78177
2021-03-15,35.73141
2021-03-16,34.77218
2021-03-17,41.72661
2021-03-18,38.60911
2021-03-19,35.3717
2021-03-20,26.13908
2021-03-21,25.65947
2021-03-22,32.6139
2021-03-23,27.45803
2021-03-24,35.25179
2021-03-25,29.97601
2021-03-26,23.14148
2021-03-27,23.6211
2021-03-28,27.57793
2021-03-29,34.89208
2021-03-30,29.73621
2021-03-31,30.21582
2021-04-01,33.81294
2021-04-02,26.6187
2021-04-03,19.42446
2021-04-04,22.30215
2021-04-05,26.25899
2021-04-06,27.09832
2021-04-07,31.53477
2021-04-08,28.29736
2021-04-09,24.10071
2021-04-10,17.62589
2021-04-11,17.38609
2021-04-12,27.45803
2021-04-13,33.33333
2021-04-14,32.494
2021-04-15,26.85851
2021-04-16,22.66187
2021-04-17,20.14388
2021-04-18,16.30695
2021-04-19,30.09592
2021-04-20,32.494
2021-04-21,26.37889
2021-04-22,28.05755
2021-04-23,24.46043
2021-04-24,18.70503
2021-04-25,17.02637
2021-04-26,20.98321
2021-04-27,32.13429
2021-04-28,24.46043
2021-04-29,19.06474
2021-04-30,23.38129
2021-05-01,20.6235
2021-05-02,19.66426
2021-05-03,23.38129
2021-05-04,21.94244
2021-05-05,17.8657
2021-05-06,31.05515
2021-05-07,25.89928
2021-05-08,19.66426
2021-05-09,20.7434
2021-05-10,24.70023
2021-05-11,25.77937
2021-05-12,22.18225
2021-05-13,27.81774
2021-05-14,20.14388
2021-05-15,17.26618
2021-05-16,20.50359
2021-05-17,35.73141
2021-05-18,25.77937
2021-05-19,20.6235
2021-05-20,21.70263
2021-05-21,25.77937
2021-05-22,22.06235
2021-05-23,20.6235
2021-05-24,30.93525
2021-05-25,27.93764
2021-05-26,31.53477
2021-05-27,28.89688
2021-05-28,21.22302
2021-05-29,17.50599
2021-05-30,19.54436
2021-05-31,25.53956
2021-06-01,29.01678
2021-06-02,27.57793
2021-06-03,27.33812
2021-06-04,18.70503
2021-06-05,16.66666
2021-06-06,17.50599
2021-06-07,29.01678
2021-06-08,28.65707
2021-06-09,23.14148
2021-06-10,21.94244
2021-06-11,20.98321
2021-06-12,16.30695
2021-06-13,20.14388
2021-06-14,24.70023
2021-06-15,23.02158
2021-06-16,17.8657
2021-06-17,23.14148
2021-06-18,20.26378
2021-06-19,17.02637
2021-06-20,13.66906
2021-06-21,28.17745
2021-06-22,26.01918
2021-06-23,27.33812
2021-06-24,24.34052
2021-06-25,21.58273
2021-06-26,18.58513
2021-06-27,19.54436
2021-06-28,23.6211
2021-06-29,21.94244
2021-06-30,22.66187
2021-07-01,25.41966
2021-07-02,22.66187
2021-07-03,19.54436
2021-07-04,17.02637
2021-07-05,23.02158
2021-07-06,26.85851
2021-07-07,27.09832
2021-07-08,22.18225
2021-07-09,22.66187
2021-07-10,17.98561
2021-07-11,14.38848
2021-07-12,20.8633
2021-07-13,23.26139
2021-07-14,23.6211
2021-07-15,25.65947
2021-07-16,20.7434
2021-07-17,15.22781
2021-07-18,16.42685
2021-07-19,19.18465
2021-07-20,23.50119
2021-07-21,17.98561
2021-07-22,20.8633
2021-07-23,19.30455
2021-07-24,12.23021
2021-07-25,12.11031
2021-07-26,14.02877
2021-07-27,19.90407
2021-07-28,22.06235
2021-07-29,19.78417
2021-07-30,20.38369
2021-07-31,16.78657
2021-08-01,20.02398
2021-08-02,18.22541
2021-08-03,17.8657
2021-08-04,21.10311
2021-08-05,21.22302
2021-08-06,16.30695
2021-08-07,14.38848
2021-08-08,19.06474
2021-08-09,20.6235
2021-08-10,23.86091
2021-08-11,24.70023
2021-08-12,21.10311
2021-08-13,22.30215
2021-08-14,18.82494
2021-08-15,14.7482
2021-08-16,19.42446
2021-08-17,24.58033
2021-08-18,22.30215
2021-08-19,23.6211
2021-08-20,23.02158
2021-08-21,21.58273
2021-08-22,18.82494
2021-08-23,24.94004
2021-08-24,30.33573
2021-08-25,30.69544
2021-08-26,23.50119
2021-08-27,21.58273
2021-08-28,20.38369
2021-08-29,15.46762
2021-08-30,26.6187
2021-08-31,27.93764
2021-09-01,28.29736
2021-09-02,32.13429
2021-09-03,26.97841
2021-09-04,19.18465
2021-09-05,15.58752
2021-09-06,29.6163
2021-09-07,28.41726
2021-09-08,26.01918
2021-09-09,32.97362
2021-09-10,24.10071
2021-09-11,18.34532
2021-09-12,13.90887
2021-09-13,23.98081
2021-09-14,25.65947
2021-09-15,23.50119
2021-09-16,26.85851
2021-09-17,19.18465
2021-09-18,12.58992
2021-09-19,13.90887
2021-09-20,11.63069
2021-09-21,16.66666
2021-09-22,22.90167
2021-09-23,38.3693
2021-09-24,30.21582
2021-09-25,21.94244
2021-09-26,20.26378
2021-09-27,31.29496
2021-09-28,32.6139
2021-09-29,33.57314
2021-09-30,31.17505
2021-10-01,25.41966
2021-10-02,23.741
2021-10-03,18.34532
2021-10-04,21.58273
2021-10-05,31.17505
2021-10-06,31.53477
2021-10-07,27.45803
2021-10-08,28.65707
2021-10-09,15.58752
2021-10-10,19.90407
2021-10-11,20.38369
2021-10-12,28.17745
2021-10-13,38.2494
2021-10-14,25.29976
2021-10-15,26.6187
2021-10-16,13.18944
2021-10-17,15.34772
2021-10-18,25.53956
2021-10-19,22.30215
2021-10-20,22.30215
2021-10-21,30.81534
2021-10-22,22.54196
2021-10-23,20.50359
2021-10-24,16.54676
2021-10-25,26.37889
2021-10-26,22.42206
2021-10-27,28.65707
2021-10-28,25.89928
2021-10-29,24.58033
2021-10-30,19.30455
2021-10-31,19.54436
2021-11-01,31.65467
2021-11-02,27.69784
2021-11-03,29.37649
2021-11-04,29.37649
2021-11-05,23.02158
2021-11-06,16.66666
2021-11-07,21.22302
2021-11-08,32.01438
2021-11-09,31.17505
2021-11-10,26.13908
2021-11-11,30.57553
2021-11-12,21.34292
2021-11-13,19.18465
2021-11-14,19.42446
2021-11-15,26.7386
2021-11-16,29.4964
2021-11-17,27.21822
2021-11-18,31.29496
2021-11-19,24.70023
2021-11-20,17.02637
2021-11-21,24.22062
2021-11-22,28.17745
2021-11-23,30.45563
2021-11-24,28.53717
2021-11-25,30.81534
2021-11-26,26.4988
2021-11-27,25.29976
2021-11-28,25.41966
2021-11-29,36.45083
2021-11-30,38.4892
2021-12-01,43.28537
2021-12-02,44.84412
2021-12-03,29.6163
2021-12-04,27.33812
2021-12-05,26.13908
2021-12-06,50.83932
2021-12-07,44.48441
2021-12-08,41.3669
2021-12-09,43.40527
2021-12-10,37.76978
2021-12-11,26.4988
2021-12-12,26.4988
2021-12-13,41.247
2021-12-14,39.20863
2021-12-15,40.16786
2021-12-16,36.93045
2021-12-17,32.97362
2021-12-18,26.4988
2021-12-19,22.66187
2021-12-20,34.53237
2021-12-21,39.68824
2021-12-22,29.4964
2021-12-23,26.6187
2021-12-24,25.53956
2021-12-25,25.65947
2021-12-26,19.42446
2021-12-27,30.45563
2021-12-28,31.65467
2021-12-29,33.57314
2021-12-30,37.88968
2021-12-31,28.77697
2022-01-01,28.05755
2022-01-02,26.01918
2022-01-03,46.04316
2022-01-04,44.60431
2022-01-05,43.76498
2022-01-06,37.29016
2022-01-07,36.81055
2022-01-08,32.73381
2022-01-09,31.41486
2022-01-10,49.40047
2022-01-11,47.36211
2022-01-12,39.80815
2022-01-13,41.60671
2022-01-14,37.64988
2022-01-15,35.01199
2022-01-16,27.93764
2022-01-17,38.4892
2022-01-18,50.47961
2022-01-19,38.4892
2022-01-20,41.96642
2022-01-21,38.12949
2022-01-22,26.4988
2022-01-23,24.82014
2022-01-24,40.88729
2022-01-25,37.76978
2022-01-26,35.01199
2022-01-27,31.53477
2022-01-28,29.25659
2022-01-29,20.98321
2022-01-30,17.38609
2022-01-31,18.70503
2022-02-01,20.6235
2022-02-02,32.6139
2022-02-03,48.08153
2022-02-04,43.76498
2022-02-05,31.05515
2022-02-06,35.01199
2022-02-07,41.48681
2022-02-08,41.84652
2022-02-09,36.45083
2022-02-10,36.69064
2022-02-11,30.57553
2022-02-12,25.65947
2022-02-13,28.05755
2022-02-14,42.92565
2022-02-15,38.2494
2022-02-16,38.60911
2022-02-17,36.45083
2022-02-18,34.77218
2022-02-19,25.89928
2022-02-20,25.17985
2022-02-21,42.32613
2022-02-22,44.48441
2022-02-23,42.08633
2022-02-24,36.69064
2022-02-25,32.97362
2022-02-26,26.4988
2022-02-27,28.05755
2022-02-28,40.16786
2022-03-01,28.77697
2022-03-02,40.64748
2022-03-03,37.64988
2022-03-04,32.85371
2022-03-05,23.50119
2022-03-06,28.65707
2022-03-07,37.05035
2022-03-08,34.17266
2022-03-09,22.06235
2022-03-10,34.77218
2022-03-11,32.3741
2022-03-12,20.26378
2022-03-13,26.37889
2022-03-14,38.3693
2022-03-15,38.3693
2022-03-16,32.85371
2022-03-17,37.76978
2022-03-18,34.17266
2022-03-19,25.89928
2022-03-20,22.30215
2022-03-21,32.73381
2022-03-22,35.01199
2022-03-23,32.01438
2022-03-24,33.69304
2022-03-25,27.93764
2022-03-26,26.25899
2022-03-27,22.30215
2022-03-28,34.53237
2022-03-29,30.33573
2022-03-30,29.97601
2022-03-31,32.73381
2022-04-01,29.73621
2022-04-02,19.66426
2022-04-03,28.77697
2022-04-04,39.92805
2022-04-05,38.84892
2022-04-06,40.40767
2022-04-07,37.76978
2022-04-08,37.88968
2022-04-09,25.65947
2022-04-10,26.25899
2022-04-11,37.64988
2022-04-12,35.25179
2022-04-13,39.56834
2022-04-14,39.32853
2022-04-15,37.64988
2022-04-16,28.65707
2022-04-17,30.69544
2022-04-18,38.84892
2022-04-19,36.69064
2022-04-20,41.247
2022-04-21,34.53237
2022-04-22,29.97601
2022-04-23,26.13908
2022-04-24,27.57793
2022-04-25,32.01438
2022-04-26,35.3717
2022-04-27,41.72661
2022-04-28,35.85131
2022-04-29,36.21103
2022-04-30,26.97841
2022-05-01,26.25899
2022-05-02,36.33093
2022-05-03,39.44844
2022-05-04,29.6163
2022-05-05,29.73621
2022-05-06,26.7386
2022-05-07,29.73621
2022-05-08,30.69544
2022-05-09,37.88968
2022-05-10,29.73621
2022-05-11,39.08872
2022-05-12,38.2494
2022-05-13,36.09112
2022-05-14,24.22062
2022-05-15,28.17745
2022-05-16,38.2494
2022-05-17,37.17026
2022-05-18,39.68824
2022-05-19,36.21103
2022-05-20,31.05515
2022-05-21,23.741
2022-05-22,26.7386
2022-05-23,39.92805
2022-05-24,35.61151
2022-05-25,35.01199
2022-05-26,39.20863
2022-05-27,34.77218
2022-05-28,20.8633
2022-05-29,26.97841
2022-05-30,35.73141
2022-05-31,37.88968
2022-06-01,23.86091
2022-06-02,31.53477
2022-06-03,36.81055
2022-06-04,23.38129
2022-06-05,22.54196
2022-06-06,25.53956
2022-06-07,34.65227
2022-06-08,36.81055
2022-06-09,34.29256
2022-06-10,32.13429
2022-06-11,24.70023
2022-06-12,22.06235
2022-06-13,36.33093
2022-06-14,32.494
2022-06-15,42.20623
2022-06-16,34.65227
2022-06-17,26.13908
2022-06-18,25.17985
2022-06-19,31.53477
2022-06-20,43.76498
2022-06-21,38.12949
2022-06-22,42.56594
2022-06-23,36.45083
2022-06-24,33.33333
2022-06-25,28.17745
2022-06-26,28.89688
2022-06-27,35.97122
2022-06-28,45.56354
2022-06-29,47.96163
2022-06-30,43.40527
2022-07-01,34.77218
2022-07-02,27.09832
2022-07-03,30.93525
2022-07-04,41.00719
2022-07-05,44.00479
2022-07-06,43.16546
2022-07-07,42.32613
2022-07-08,33.09352
2022-07-09,26.85851
2022-07-10,25.05995
2022-07-11,47.1223
2022-07-12,44.60431
2022-07-13,38.60911
2022-07-14,37.29016
2022-07-15,35.85131
2022-07-16,28.53717
2022-07-17,29.6163
2022-07-18,41.72661
2022-07-19,42.44604
2022-07-20,36.45083
2022-07-21,43.16546
2022-07-22,33.33333
2022-07-23,23.50119
2022-07-24,27.45803
2022-07-25,33.69304
2022-07-26,39.20863
2022-07-27,30.33573
2022-07-28,33.57314
2022-07-29,30.45563
2022-07-30,24.82014
2022-07-31,23.02158
2022-08-01,32.6139
2022-08-02,29.85611
2022-08-03,27.21822
2022-08-04,28.89688
2022-08-05,27.21822
2022-08-06,22.90167
2022-08-07,20.98321
2022-08-08,28.89688
2022-08-09,28.05755
2022-08-10,24.94004
2022-08-11,29.25659
2022-08-12,22.90167
2022-08-13,21.34292
2022-08-14,19.06474
2022-08-15,23.14148
2022-08-16,33.57314
2022-08-17,28.05755
2022-08-18,27.33812
2022-08-19,29.97601
2022-08-20,17.62589
2022-08-21,23.98081
2022-08-22,29.85611
2022-08-23,30.21582
2022-08-24,35.01199
2022-08-25,31.41486
2022-08-26,24.22062
2022-08-27,24.22062
2022-08-28,19.78417
2022-08-29,31.05515
2022-08-30,30.21582
2022-08-31,26.37889
2022-09-01,32.85371
2022-09-02,27.81774
2022-09-03,20.38369
2022-09-04,20.14388
2022-09-05,28.29736
2022-09-06,22.78177
2022-09-07,26.85851
2022-09-08,16.42685
2022-09-09,13.06954
2022-09-10,15.70743
2022-09-11,19.06474
2022-09-12,24.58033
2022-09-13,35.25179
2022-09-14,37.76978
2022-09-15,31.53477
2022-09-16,32.6139
2022-09-17,19.90407
2022-09-18,22.18225
2022-09-19,31.41486
2022-09-20,27.09832
2022-09-21,33.33333
2022-09-22,31.05515
2022-09-23,24.46043
2022-09-24,18.34532
2022-09-25,20.8633
2022-09-26,26.13908
2022-09-27,29.85611
2022-09-28,32.01438
2022-09-29,33.93285
2022-09-30,28.65707
2022-10-01,21.58273
2022-10-02,19.42446
2022-10-03,29.13669
2022-10-04,28.77697
2022-10-05,30.21582
2022-10-06,29.85611
2022-10-07,28.17745
2022-10-08,19.06474
2022-10-09,20.14388
2022-10-10,25.53956
2022-10-11,29.01678
2022-10-12,34.29256
2022-10-13,26.85851
2022-10-14,27.69784
2022-10-15,21.82254
2022-10-16,26.25899
2022-10-17,30.57553
2022-10-18,22.42206
2022-10-19,26.85851
2022-10-20,26.7386
2022-10-21,22.06235
2022-10-22,18.58513
2022-10-23,20.6235
2022-10-24,29.4964
2022-10-25,35.13189
2022-10-26,30.81534
2022-10-27,31.41486
2022-10-28,27.33812
2022-10-29,21.34292
2022-10-30,14.988
2022-10-31,27.69784
2022-11-01,30.21582
2022-11-02,30.57553
2022-11-03,32.13429
2022-11-04,27.45803
2022-11-05,21.34292
2022-11-06,25.41966
2022-11-07,38.3693
2022-11-08,31.17505
2022-11-09,27.93764
2022-11-10,31.41486
2022-11-11,25.17985
2022-11-12,21.94244
2022-11-13,21.10311
2022-11-14,37.05035
2022-11-15,36.57074
2022-11-16,27.57793
2022-11-17,31.89448
2022-11-18,28.77697
2022-11-19,21.10311
2022-11-20,24.46043
2022-11-21,32.25419
2022-11-22,31.29496
2022-11-23,32.97362
2022-11-24,28.41726
2022-11-25,28.41726
2022-11-26,20.6235
2022-11-27,24.70023
2022-11-28,31.17505
2022-11-29,37.52997
2022-11-30,31.89448
2022-12-01,35.13189
2022-12-02,35.25179
2022-12-03,21.46282
2022-12-04,31.29496
2022-12-05,49.64028
2022-12-06,51.67865
2022-12-07,56.59472
2022-12-08,56.23501
2022-12-09,44.60431
2022-12-10,37.64988
2022-12-11,42.80575
2022-12-12,49.64028
2022-12-13,49.64028
2022-12-14,47.1223
2022-12-15,68.22541
2022-12-16,44.1247
2022-12-17,37.64988
2022-12-18,33.69304
2022-12-19,45.20383
2022-12-20,46.76258
2022-12-21,41.00719
2022-12-22,38.96882
2022-12-23,33.33333
2022-12-24,27.21822
2022-12-25,29.13669
2022-12-26,46.04316
2022-12-27,48.80095
2022-12-28,44.96402
2022-12-29,38.84892
2022-12-30,44.96402
2022-12-31,29.25659
2023-01-01,31.29496
2023-01-02,52.9976
2023-01-03,50.1199
2023-01-04,55.03597
2023-01-05,51.31894
2023-01-06,50.59952
2023-01-07,38.60911
2023-01-08,38.84892
2023-01-09,60.43165
2023-01-10,55.03597
2023-01-11,54.79616
2023-01-12,55.15587
2023-01-13,53.83693
2023-01-14,35.97122
2023-01-15,30.57553
2023-01-16,56.83453
2023-01-17,50.83932
2023-01-18,50.47961
2023-01-19,45.92326
2023-01-20,33.69304
2023-01-21,24.70023
2023-01-22,27.57793
2023-01-23,32.01438
2023-01-24,38.2494
2023-01-25,50.35971
2023-01-26,50.0
2023-01-27,40.64748
2023-01-28,35.13189
2023-01-29,36.81055
2023-01-30,59.59232
2023-01-31,54.43645
2023-02-01,64.7482
2023-02-02,52.27817
2023-02-03,47.2422
2023-02-04,30.57553
2023-02-05,38.4892
2023-02-06,58.39328
2023-02-07,58.51318
2023-02-08,56.35491
2023-02-09,56.71462
2023-02-10,52.87769
2023-02-11,36.93045
2023-02-12,38.2494
2023-02-13,53.23741
2023-02-14,49.88009
2023-02-15,52.39808
2023-02-16,46.16306
2023-02-17,46.52278
2023-02-18,32.73381
2023-02-19,34.65227
2023-02-20,55.15587
2023-02-21,56.71462
2023-02-22,53.83693
2023-02-23,50.59952
2023-02-24,47.1223
2023-02-25,40.04796
2023-02-26,34.53237
2023-02-27,49.16067
2023-02-28,51.55875
2023-03-01,44.48441
2023-03-02,53.83693
2023-03-03,43.76498
2023-03-04,35.13189
2023-03-05,36.81055
2023-03-06,53.47721
2023-03-07,56.47482
2023-03-08,55.87529
2023-03-09,52.87769
2023-03-10,43.28537
2023-03-11,30.93525
2023-03-12,33.45323
2023-03-13,45.32374
2023-03-14,47.48201
2023-03-15,44.96402
2023-03-16,46.04316
2023-03-17,39.92805
2023-03-18,29.37649
2023-03-19,34.53237
2023-03-20,50.71942
2023-03-21,52.39808
2023-03-22,47.60191
2023-03-23,46.40287
2023-03-24,46.04316
2023-03-25,30.33573
2023-03-26,34.41247
2023-03-27,48.08153
2023-03-28,49.88009
2023-03-29,47.84172
2023-03-30,42.92565
2023-03-31,39.20863
2023-04-01,27.57793
2023-04-02,31.77458
2023-04-03,43.88489
2023-04-04,42.80575
2023-04-05,45.92326
2023-04-06,45.68345
2023-04-07,35.13189
2023-04-08,26.7386
2023-04-09,26.37889
2023-04-10,54.19664
2023-04-11,41.12709
2023-04-12,39.08872
2023-04-13,30.33573
2023-04-14,34.77218
2023-04-15,22.66187
2023-04-16,23.50119
2023-04-17,40.64748
2023-04-18,41.3669
2023-04-19,36.09112
2023-04-20,34.41247
2023-04-21,29.25659
2023-04-22,23.86091
2023-04-23,25.41966
2023-04-24,34.53237
2023-04-25,36.09112
2023-04-26,37.52997
2023-04-27,40.28776
2023-04-28,32.73381
2023-04-29,28.65707
2023-04-30,26.6187
2023-05-01,79.6163
2023-05-02,45.56354
2023-05-03,43.16546
2023-05-04,31.89448
2023-05-05,26.01918
2023-05-06,29.6163
2023-05-07,27.81774
2023-05-08,37.76978
2023-05-09,34.05275
2023-05-10,40.40767
2023-05-11,39.80815
2023-05-12,37.29016
2023-05-13,28.65707
2023-05-14,32.494
2023-05-15,40.16786
2023-05-16,39.44844
2023-05-17,38.12949
2023-05-18,38.4892
2023-05-19,32.73381
2023-05-20,23.38129
2023-05-21,24.94004
2023-05-22,44.48441
2023-05-23,41.12709
2023-05-24,39.80815
2023-05-25,36.93045
2023-05-26,37.64988
2023-05-27,23.741
2023-05-28,23.86091
2023-05-29,27.45803
