date,갱신
2021-10-22,15.15151
2021-10-23,10.46401
2021-10-24,11.22159
2021-10-25,18.89204
2021-10-26,18.89204
2021-10-27,18.60795
2021-10-28,17.94507
2021-10-29,17.14015
2021-10-30,10.13257
2021-10-31,11.03219
2021-11-01,19.22348
2021-11-02,18.75
2021-11-03,19.64962
2021-11-04,19.17613
2021-11-05,17.94507
2021-11-06,10.41666
2021-11-07,11.74242
2021-11-08,19.50757
2021-11-09,19.93371
2021-11-10,19.31818
2021-11-11,19.74431
2021-11-12,17.70833
2021-11-13,10.17992
2021-11-14,10.46401
2021-11-15,19.41287
2021-11-16,17.94507
2021-11-17,19.36553
2021-11-18,18.32386
2021-11-19,18.32386
2021-11-20,10.08522
2021-11-21,10.98484
2021-11-22,19.79166
2021-11-23,17.23484
2021-11-24,18.93939
2021-11-25,20.45454
2021-11-26,18.13446
2021-11-27,11.69507
2021-11-28,10.70075
2021-11-29,20.50189
2021-11-30,19.83901
2021-12-01,21.92234
2021-12-02,22.63257
2021-12-03,18.93939
2021-12-04,13.58901
2021-12-05,12.26325
2021-12-06,19.46022
2021-12-07,22.72727
2021-12-08,22.15909
2021-12-09,21.54356
2021-12-10,21.02272
2021-12-11,11.60037
2021-12-12,11.22159
2021-12-13,21.63825
2021-12-14,21.25946
2021-12-15,22.39583
2021-12-16,21.44886
2021-12-17,17.99242
2021-12-18,11.69507
2021-12-19,11.07954
2021-12-20,21.21212
2021-12-21,21.44886
2021-12-22,20.88068
2021-12-23,21.49621
2021-12-24,16.71401
2021-12-25,9.56439
2021-12-26,10.7481
2021-12-27,22.58522
2021-12-28,21.11742
2021-12-29,20.88068
2021-12-30,20.73863
2021-12-31,20.50189
2022-01-01,14.0625
2022-01-02,13.39962
2022-01-03,100.0
2022-01-04,25.42613
2022-01-05,25.09469
2022-01-06,24.33712
2022-01-07,21.07007
2022-01-08,13.63636
2022-01-09,11.69507
2022-01-10,24.19507
2022-01-11,23.76893
2022-01-12,23.76893
2022-01-13,23.91098
2022-01-14,20.78598
2022-01-15,11.50568
2022-01-16,11.26893
2022-01-17,23.4375
2022-01-18,24.76325
2022-01-19,22.77462
2022-01-20,21.11742
2022-01-21,20.2178
2022-01-22,12.02651
2022-01-23,12.16856
2022-01-24,25.61553
2022-01-25,26.18371
2022-01-26,24.43181
2022-01-27,21.6856
2022-01-28,20.97537
2022-01-29,11.36363
2022-01-30,11.22159
2022-01-31,9.75378
2022-02-01,10.22727
2022-02-02,12.12121
2022-02-03,24.85795
2022-02-04,26.18371
2022-02-05,16.05113
2022-02-06,16.14583
2022-02-07,26.18371
2022-02-08,25.23674
2022-02-09,24.19507
2022-02-10,24.24242
2022-02-11,21.44886
2022-02-12,13.73106
2022-02-13,13.9678
2022-02-14,23.2481
2022-02-15,23.53219
2022-02-16,24.10037
2022-02-17,22.58522
2022-02-18,20.73863
2022-02-19,13.68371
2022-02-20,11.36363
2022-02-21,22.25378
2022-02-22,22.49053
2022-02-23,24.05303
2022-02-24,21.6856
2022-02-25,19.46022
2022-02-26,11.97916
2022-02-27,12.3106
2022-02-28,20.78598
2022-03-01,15.05681
2022-03-02,21.44886
2022-03-03,21.44886
2022-03-04,20.97537
2022-03-05,13.21022
2022-03-06,12.07386
2022-03-07,20.83333
2022-03-08,22.01704
2022-03-09,12.54734
2022-03-10,21.875
2022-03-11,20.2178
2022-03-12,12.02651
2022-03-13,12.3106
2022-03-14,23.4375
2022-03-15,21.73295
2022-03-16,21.6856
2022-03-17,22.72727
2022-03-18,19.93371
2022-03-19,11.03219
2022-03-20,11.88446
2022-03-21,20.35984
2022-03-22,20.0284
2022-03-23,19.12878
2022-03-24,18.79734
2022-03-25,18.70265
2022-03-26,8.85416
2022-03-27,11.88446
2022-03-28,20.88068
2022-03-29,19.27083
2022-03-30,22.25378
2022-03-31,20.64393
2022-04-01,17.85037
2022-04-02,11.31628
2022-04-03,10.36931
2022-04-04,20.45454
2022-04-05,19.55492
2022-04-06,19.88636
2022-04-07,18.6553
2022-04-08,17.94507
2022-04-09,9.51704
2022-04-10,10.98484
2022-04-11,20.69128
2022-04-12,20.1231
2022-04-13,20.35984
2022-04-14,19.27083
2022-04-15,19.08143
2022-04-16,10.7481
2022-04-17,10.03787
2022-04-18,18.75
2022-04-19,19.31818
2022-04-20,21.54356
2022-04-21,18.41856
2022-04-22,18.4659
2022-04-23,11.26893
2022-04-24,10.13257
2022-04-25,20.88068
2022-04-26,18.70265
2022-04-27,20.3125
2022-04-28,20.3125
2022-04-29,14.86742
2022-04-30,9.75378
2022-05-01,11.41098
2022-05-02,21.96969
2022-05-03,18.08712
2022-05-04,17.66098
2022-05-05,10.41666
2022-05-06,15.625
2022-05-07,9.13825
2022-05-08,11.60037
2022-05-09,20.73863
2022-05-10,20.78598
2022-05-11,20.50189
2022-05-12,18.98674
2022-05-13,18.18181
2022-05-14,9.46969
2022-05-15,11.07954
2022-05-16,19.64962
2022-05-17,18.37121
2022-05-18,19.27083
2022-05-19,20.0284
2022-05-20,16.95075
2022-05-21,9.84848
2022-05-22,11.36363
2022-05-23,19.93371
2022-05-24,21.16477
2022-05-25,28.78787
2022-05-26,23.4375
2022-05-27,18.84469
2022-05-28,10.51136
2022-05-29,10.60606
2022-05-30,19.93371
2022-05-31,18.89204
2022-06-01,12.16856
2022-06-02,18.79734
2022-06-03,18.93939
2022-06-04,10.51136
2022-06-05,10.13257
2022-06-06,11.69507
2022-06-07,18.27651
2022-06-08,22.15909
2022-06-09,20.1231
2022-06-10,18.70265
2022-06-11,10.7481
2022-06-12,11.22159
2022-06-13,20.92803
2022-06-14,21.07007
2022-06-15,21.40151
2022-06-16,19.03409
2022-06-17,18.13446
2022-06-18,10.08522
2022-06-19,11.41098
2022-06-20,21.02272
2022-06-21,20.50189
2022-06-22,21.07007
2022-06-23,19.98106
2022-06-24,16.9981
2022-06-25,11.26893
2022-06-26,11.78977
2022-06-27,20.3125
2022-06-28,22.30113
2022-06-29,19.50757
2022-06-30,20.3125
2022-07-01,17.85037
2022-07-02,11.36363
2022-07-03,12.26325
2022-07-04,21.02272
2022-07-05,18.89204
2022-07-06,20.88068
2022-07-07,21.21212
2022-07-08,18.13446
2022-07-09,9.375
2022-07-10,10.7481
2022-07-11,19.12878
2022-07-12,19.46022
2022-07-13,19.46022
2022-07-14,17.89772
2022-07-15,19.08143
2022-07-16,10.36931
2022-07-17,9.80113
2022-07-18,19.98106
2022-07-19,17.51893
2022-07-20,20.54924
2022-07-21,19.74431
2022-07-22,17.66098
2022-07-23,10.6534
2022-07-24,9.80113
2022-07-25,21.82765
2022-07-26,19.46022
2022-07-27,20.1231
2022-07-28,17.75568
2022-07-29,17.85037
2022-07-30,9.70643
2022-07-31,11.26893
2022-08-01,20.54924
2022-08-02,22.53787
2022-08-03,18.41856
2022-08-04,17.94507
2022-08-05,19.60227
2022-08-06,11.78977
2022-08-07,13.06818
2022-08-08,20.2178
2022-08-09,19.74431
2022-08-10,21.6856
2022-08-11,17.99242
2022-08-12,15.71969
2022-08-13,11.03219
2022-08-14,11.74242
2022-08-15,9.46969
2022-08-16,19.60227
2022-08-17,20.1231
2022-08-18,19.88636
2022-08-19,18.60795
2022-08-20,10.89015
2022-08-21,10.32196
2022-08-22,19.64962
2022-08-23,20.64393
2022-08-24,19.46022
2022-08-25,19.74431
2022-08-26,18.27651
2022-08-27,11.45833
2022-08-28,12.12121
2022-08-29,19.74431
2022-08-30,18.22916
2022-08-31,19.17613
2022-09-01,22.49053
2022-09-02,17.99242
2022-09-03,10.46401
2022-09-04,11.17424
2022-09-05,20.92803
2022-09-06,18.70265
2022-09-07,18.75
2022-09-08,15.19886
2022-09-09,9.42234
2022-09-10,7.29166
2022-09-11,9.32765
2022-09-12,11.07954
2022-09-13,23.53219
2022-09-14,25.0
2022-09-15,22.01704
2022-09-16,17.75568
2022-09-17,10.55871
2022-09-18,10.51136
2022-09-19,22.06439
2022-09-20,20.88068
2022-09-21,20.69128
2022-09-22,22.58522
2022-09-23,19.50757
2022-09-24,11.60037
2022-09-25,11.50568
2022-09-26,19.50757
2022-09-27,22.15909
2022-09-28,22.06439
2022-09-29,20.54924
2022-09-30,18.32386
2022-10-01,11.83712
2022-10-02,10.7481
2022-10-03,12.26325
2022-10-04,21.16477
2022-10-05,22.39583
2022-10-06,20.92803
2022-10-07,19.22348
2022-10-08,10.51136
2022-10-09,11.97916
2022-10-10,11.83712
2022-10-11,20.59659
2022-10-12,23.2481
2022-10-13,21.92234
2022-10-14,20.07575
2022-10-15,10.46401
2022-10-16,13.21022
2022-10-17,19.41287
2022-10-18,21.07007
2022-10-19,23.3428
2022-10-20,18.6553
2022-10-21,21.73295
2022-10-22,10.08522
2022-10-23,9.84848
2022-10-24,18.51325
2022-10-25,23.48484
2022-10-26,20.64393
2022-10-27,20.26515
2022-10-28,18.32386
2022-10-29,10.79545
2022-10-30,10.32196
2022-10-31,21.11742
2022-11-01,20.97537
2022-11-02,21.875
2022-11-03,21.40151
2022-11-04,17.99242
2022-11-05,12.78409
2022-11-06,11.45833
2022-11-07,20.0284
2022-11-08,22.30113
2022-11-09,21.49621
2022-11-10,21.25946
2022-11-11,20.2178
2022-11-12,11.07954
2022-11-13,11.78977
2022-11-14,20.69128
2022-11-15,20.35984
2022-11-16,21.16477
2022-11-17,21.25946
2022-11-18,18.89204
2022-11-19,9.84848
2022-11-20,10.22727
2022-11-21,20.92803
2022-11-22,20.83333
2022-11-23,21.35416
2022-11-24,18.84469
2022-11-25,18.98674
2022-11-26,11.07954
2022-11-27,11.07954
2022-11-28,21.16477
2022-11-29,20.78598
2022-11-30,22.91666
2022-12-01,24.47916
2022-12-02,18.75
2022-12-03,10.9375
2022-12-04,12.73674
2022-12-05,22.63257
2022-12-06,22.44318
2022-12-07,25.14204
2022-12-08,23.48484
2022-12-09,20.64393
2022-12-10,11.07954
2022-12-11,12.02651
2022-12-12,24.76325
2022-12-13,26.2784
2022-12-14,24.66856
2022-12-15,22.06439
2022-12-16,20.78598
2022-12-17,12.07386
2022-12-18,12.5
2022-12-19,25.94696
2022-12-20,25.04734
2022-12-21,21.5909
2022-12-22,22.82196
2022-12-23,22.39583
2022-12-24,11.03219
2022-12-25,10.98484
2022-12-26,24.24242
2022-12-27,24.9053
2022-12-28,24.05303
2022-12-29,22.11174
2022-12-30,20.2178
2022-12-31,13.92045
2023-01-01,13.44696
2023-01-02,24.8106
2023-01-03,25.75757
2023-01-04,25.28409
2023-01-05,23.29545
2023-01-06,22.39583
2023-01-07,11.41098
2023-01-08,13.02083
2023-01-09,25.99431
2023-01-10,25.75757
2023-01-11,24.76325
2023-01-12,24.19507
2023-01-13,26.3731
2023-01-14,13.58901
2023-01-15,13.54166
2023-01-16,25.42613
2023-01-17,24.95265
2023-01-18,25.23674
2023-01-19,22.15909
2023-01-20,20.2178
2023-01-21,11.41098
2023-01-22,8.52272
2023-01-23,9.375
2023-01-24,11.12689
2023-01-25,22.77462
2023-01-26,22.63257
2023-01-27,20.50189
2023-01-28,11.31628
2023-01-29,11.12689
2023-01-30,22.72727
2023-01-31,21.07007
2023-02-01,21.73295
2023-02-02,23.1534
2023-02-03,23.20075
2023-02-04,12.07386
2023-02-05,11.60037
2023-02-06,21.5909
2023-02-07,20.59659
2023-02-08,21.40151
2023-02-09,20.59659
2023-02-10,20.92803
2023-02-11,11.69507
2023-02-12,11.55303
2023-02-13,20.2178
2023-02-14,20.40719
2023-02-15,19.69696
2023-02-16,19.98106
2023-02-17,18.5606
2023-02-18,8.23863
2023-02-19,10.32196
2023-02-20,20.54924
2023-02-21,22.25378
2023-02-22,21.49621
2023-02-23,20.3125
2023-02-24,16.9981
2023-02-25,10.36931
2023-02-26,10.03787
2023-02-27,19.41287
2023-02-28,21.49621
2023-03-01,10.79545
2023-03-02,19.31818
2023-03-03,18.13446
2023-03-04,8.90151
2023-03-05,10.51136
2023-03-06,19.98106
2023-03-07,18.22916
2023-03-08,18.27651
2023-03-09,18.22916
2023-03-10,18.03977
2023-03-11,9.2803
2023-03-12,9.32765
2023-03-13,19.46022
2023-03-14,18.6553
2023-03-15,19.93371
2023-03-16,17.47159
2023-03-17,17.28219
2023-03-18,7.95454
2023-03-19,10.17992
2023-03-20,19.41287
2023-03-21,20.07575
2023-03-22,19.08143
2023-03-23,17.37689
2023-03-24,17.0928
2023-03-25,11.07954
2023-03-26,9.61174
2023-03-27,18.4659
2023-03-28,18.37121
2023-03-29,18.37121
2023-03-30,18.84469
2023-03-31,17.28219
2023-04-01,9.375
2023-04-02,9.89583
2023-04-03,18.4659
2023-04-04,17.99242
2023-04-05,17.28219
2023-04-06,17.42424
2023-04-07,16.24053
2023-04-08,8.52272
2023-04-09,8.57007
2023-04-10,18.89204
2023-04-11,17.37689
2023-04-12,17.47159
2023-04-13,17.61363
2023-04-14,14.86742
2023-04-15,10.13257
2023-04-16,8.33333
2023-04-17,16.95075
2023-04-18,16.80871
2023-04-19,16.71401
2023-04-20,15.57765
2023-04-21,16.09848
2023-04-22,9.89583
2023-04-23,9.75378
2023-04-24,17.37689
2023-04-25,17.80303
2023-04-26,17.37689
2023-04-27,16.57196
2023-04-28,14.53598
2023-04-29,10.08522
2023-04-30,6.77083
2023-05-01,11.17424
2023-05-02,18.51325
2023-05-03,16.05113
2023-05-04,16.95075
2023-05-05,8.47537
2023-05-06,8.85416
2023-05-07,7.43371
2023-05-08,17.56628
2023-05-09,17.37689
2023-05-10,18.37121
2023-05-11,16.61931
2023-05-12,17.51893
2023-05-13,8.75946
2023-05-14,10.89015
2023-05-15,16.85606
2023-05-16,17.32954
2023-05-17,17.47159
2023-05-18,16.61931
2023-05-19,16.47727
2023-05-20,8.75946
2023-05-21,8.99621
2023-05-22,17.70833
2023-05-23,18.6553
2023-05-24,17.28219
2023-05-25,17.42424
2023-05-26,15.625
2023-05-27,8.80681
2023-05-28,9.99053
2023-05-29,9.99053
2023-05-30,18.22916
