date,TSMC관련주
2020-09-09,1.06837
2020-09-10,1.65598
2020-09-11,9.29487
2020-09-12,2.77777
2020-09-13,3.89957
2020-09-14,5.18162
2020-09-15,1.06837
2020-09-16,2.297
2020-09-17,0.5876
2020-09-18,0.5876
2020-09-19,0.53418
2020-09-20,0.64102
2020-09-23,0.5876
2020-09-25,0.26709
2020-09-28,0.74786
2020-10-03,0.32051
2020-10-04,0.37393
2020-10-05,0.32051
2020-10-06,0.26709
2020-10-07,0.64102
2020-10-08,0.64102
2020-10-09,0.90811
2020-10-10,2.35042
2020-10-11,8.11965
2020-10-12,7.53205
2020-10-13,4.80769
2020-10-14,3.89957
2020-10-15,4.91452
2020-10-16,2.02991
2020-10-17,0.26709
2020-10-18,0.5876
2020-10-19,1.17521
2020-10-20,0.80128
2020-10-21,0.48076
2020-11-07,0.26709
2020-11-09,0.48076
2020-11-11,0.8547
2020-11-12,0.96153
2020-11-13,0.42735
2020-11-14,0.48076
2020-11-17,0.37393
2020-11-18,0.32051
2020-11-19,0.74786
2020-11-20,0.48076
2020-11-21,1.28205
2020-11-22,2.13675
2020-11-23,0.37393
2020-11-24,1.22863
2020-11-25,0.96153
2020-11-26,0.37393
2020-11-27,0.37393
2020-11-29,0.42735
2020-11-30,1.38888
2020-12-01,0.74786
2020-12-02,0.74786
2020-12-03,1.12179
2020-12-04,0.74786
2020-12-07,1.33547
2020-12-08,1.76282
2020-12-09,0.96153
2020-12-10,1.22863
2020-12-11,2.45726
2020-12-12,1.01495
2020-12-13,1.17521
2020-12-14,2.13675
2020-12-15,1.81623
2020-12-16,1.33547
2020-12-17,1.65598
2020-12-18,1.60256
2020-12-19,2.77777
2020-12-20,6.99786
2020-12-21,7.74572
2020-12-22,9.6688
2020-12-23,12.39316
2020-12-24,10.57692
2020-12-25,11.21794
2020-12-26,6.8376
2020-12-27,4.70085
2020-12-28,4.43376
2020-12-29,6.08974
2020-12-30,6.73076
2020-12-31,4.75427
2021-01-01,4.38034
2021-01-02,4.32692
2021-01-03,4.70085
2021-01-04,4.54059
2021-01-05,3.20512
2021-01-06,4.11324
2021-01-07,2.35042
2021-01-08,4.16666
2021-01-09,4.43376
2021-01-10,7.21153
2021-01-11,3.79273
2021-01-12,2.99145
2021-01-13,2.45726
2021-01-14,6.08974
2021-01-15,46.47435
2021-01-16,39.36965
2021-01-17,46.79487
2021-01-18,57.53205
2021-01-19,40.9188
2021-01-20,34.82905
2021-01-21,43.21581
2021-01-22,34.29487
2021-01-23,19.71153
2021-01-24,31.25
2021-01-25,46.3141
2021-01-26,97.54273
2021-01-27,65.54487
2021-01-28,35.09615
2021-01-29,10.84401
2021-01-30,44.81837
2021-01-31,37.2329
2021-02-01,15.27777
2021-02-02,10.25641
2021-02-03,7.63888
2021-02-04,6.99786
2021-02-05,10.04273
2021-02-06,8.65384
2021-02-07,7.37179
2021-02-08,4.91452
2021-02-09,8.22649
2021-02-10,13.24786
2021-02-11,5.23504
2021-02-12,9.56196
2021-02-13,10.63034
2021-02-14,13.24786
2021-02-15,11.3782
2021-02-16,9.93589
2021-02-17,11.32478
2021-02-18,7.9594
2021-02-19,5.82264
2021-02-20,5.02136
2021-02-21,6.35683
2021-02-22,5.1282
2021-02-23,4.54059
2021-02-24,3.36538
2021-02-25,3.89957
2021-02-26,4.96794
2021-02-27,4.70085
2021-02-28,5.60897
2021-03-01,7.26495
2021-03-02,5.66239
2021-03-03,5.34188
2021-03-04,3.4188
2021-03-05,3.95299
2021-03-06,2.13675
2021-03-07,1.7094
2021-03-08,11.11111
2021-03-09,10.57692
2021-03-10,2.67094
2021-03-11,1.92307
2021-03-12,2.40384
2021-03-13,9.45512
2021-03-14,16.55982
2021-03-15,10.25641
2021-03-16,9.13461
2021-03-17,4.86111
2021-03-18,3.95299
2021-03-19,1.65598
2021-03-20,3.63247
2021-03-21,32.53205
2021-03-22,6.14316
2021-03-23,3.95299
2021-03-24,5.44871
2021-03-25,2.99145
2021-03-26,5.76923
2021-03-27,6.78418
2021-03-28,5.71581
2021-03-29,5.34188
2021-03-30,3.1517
2021-03-31,2.5641
2021-04-01,82.1047
2021-04-02,41.13247
2021-04-03,14.63675
2021-04-04,11.85897
2021-04-05,30.66239
2021-04-06,27.24358
2021-04-07,17.73504
2021-04-08,24.46581
2021-04-09,10.04273
2021-04-10,13.99572
2021-04-11,8.76068
2021-04-12,11.85897
2021-04-13,8.65384
2021-04-14,8.27991
2021-04-15,11.80555
2021-04-16,24.09188
2021-04-17,13.56837
2021-04-18,41.88034
2021-04-19,30.60897
2021-04-20,14.85042
2021-04-21,6.41025
2021-04-22,4.11324
2021-04-23,9.24145
2021-04-24,8.44017
2021-04-25,7.26495
2021-04-26,8.8141
2021-04-27,4.22008
2021-04-28,1.54914
2021-04-29,1.86965
2021-04-30,2.67094
2021-05-01,3.20512
2021-05-02,3.09829
2021-05-03,2.61752
2021-05-04,5.07478
2021-05-05,13.78205
2021-05-06,13.14102
2021-05-07,3.47222
2021-05-08,1.86965
2021-05-09,2.40384
2021-05-10,2.45726
2021-05-11,2.67094
2021-05-12,3.4188
2021-05-13,3.09829
2021-05-14,2.5641
2021-05-15,3.1517
2021-05-16,4.2735
2021-05-17,9.13461
2021-05-18,4.64743
2021-05-19,3.63247
2021-05-20,7.53205
2021-05-21,5.1282
2021-05-22,2.35042
2021-05-23,2.35042
2021-05-24,1.92307
2021-05-25,1.81623
2021-05-26,1.12179
2021-05-27,1.38888
2021-05-28,1.17521
2021-05-29,1.01495
2021-05-30,3.1517
2021-05-31,1.65598
2021-06-01,2.61752
2021-06-02,3.36538
2021-06-03,3.25854
2021-06-04,1.22863
2021-06-05,12.12606
2021-06-06,5.50213
2021-06-07,4.80769
2021-06-08,2.08333
2021-06-09,1.01495
2021-06-10,2.297
2021-06-11,3.73931
2021-06-12,5.55555
2021-06-13,4.54059
2021-06-14,4.2735
2021-06-15,1.97649
2021-06-16,1.49572
2021-06-17,1.86965
2021-06-18,2.19017
2021-06-19,3.84615
2021-06-20,2.88461
2021-06-21,2.02991
2021-06-22,1.54914
2021-06-23,2.297
2021-06-24,2.08333
2021-06-25,0.74786
2021-06-26,0.32051
2021-06-27,0.8547
2021-06-28,0.74786
2021-06-29,0.5876
2021-06-30,0.64102
2021-07-01,0.5876
2021-07-02,0.64102
2021-07-03,0.69444
2021-07-04,0.26709
2021-07-05,0.90811
2021-07-06,1.33547
2021-07-07,0.64102
2021-07-08,0.48076
2021-07-10,0.37393
2021-07-11,0.26709
2021-07-12,1.06837
2021-07-13,0.42735
2021-07-14,0.26709
2021-07-15,0.74786
2021-07-16,4.48717
2021-07-17,2.13675
2021-07-18,1.28205
2021-07-19,3.20512
2021-07-20,1.97649
2021-07-21,0.32051
2021-07-22,1.54914
2021-07-23,2.99145
2021-07-24,1.01495
2021-07-25,3.52564
2021-07-26,2.297
2021-07-27,3.52564
2021-07-28,0.8547
2021-07-29,0.69444
2021-07-30,0.96153
2021-07-31,0.80128
2021-08-02,0.32051
2021-08-03,0.5876
2021-08-04,0.69444
2021-08-05,0.80128
2021-08-08,0.5876
2021-08-09,0.42735
2021-08-10,2.13675
2021-08-11,2.88461
2021-08-12,0.96153
2021-08-13,1.4423
2021-08-14,0.32051
2021-08-15,0.26709
2021-08-16,0.53418
2021-08-18,0.80128
2021-08-19,0.5876
2021-08-20,1.28205
2021-08-21,0.5876
2021-08-22,0.69444
2021-08-23,0.32051
2021-08-24,0.69444
2021-08-25,3.09829
2021-08-26,9.98931
2021-08-27,3.09829
2021-08-28,0.90811
2021-08-29,1.65598
2021-08-30,1.17521
2021-08-31,3.31196
2021-09-01,6.35683
2021-09-02,0.80128
2021-09-04,0.48076
2021-09-05,0.37393
2021-09-07,0.32051
2021-09-08,0.37393
2021-09-13,0.42735
2021-09-14,1.65598
2021-09-15,0.80128
2021-09-16,0.48076
2021-09-19,0.32051
2021-09-21,0.32051
2021-09-23,0.32051
2021-10-03,0.42735
2021-10-10,0.48076
2021-10-12,0.37393
2021-10-14,1.54914
2021-10-15,5.82264
2021-10-16,1.01495
2021-10-17,0.26709
2021-10-18,0.26709
2021-10-20,0.37393
2021-10-21,0.26709
2021-10-25,0.37393
2021-10-27,0.26709
2021-10-29,0.26709
2021-10-30,0.26709
2021-11-10,0.5876
2021-11-11,0.32051
2021-11-12,0.37393
2021-11-15,0.32051
2021-11-17,0.42735
2021-11-21,0.26709
2021-11-22,0.37393
2021-11-23,0.42735
2021-11-25,0.26709
2021-11-28,0.64102
2021-12-02,0.90811
2021-12-03,0.42735
2021-12-04,0.26709
2021-12-06,0.26709
2021-12-08,0.37393
2021-12-09,0.37393
2021-12-12,0.64102
2021-12-13,0.8547
2021-12-15,0.42735
2021-12-16,0.26709
2021-12-19,0.32051
2021-12-22,0.32051
2021-12-23,0.32051
2021-12-28,0.32051
2021-12-30,0.37393
2022-01-01,0.37393
2022-01-02,0.69444
2022-01-03,0.64102
2022-01-04,1.65598
2022-01-05,0.74786
2022-01-06,0.32051
2022-01-07,0.37393
2022-01-10,2.45726
2022-01-11,2.67094
2022-01-12,1.86965
2022-01-13,10.25641
2022-01-14,32.37179
2022-01-15,16.93376
2022-01-16,9.45512
2022-01-17,10.09615
2022-01-18,5.07478
2022-01-19,3.25854
2022-01-20,2.24358
2022-01-21,3.47222
2022-01-22,4.48717
2022-01-23,5.39529
2022-01-24,5.76923
2022-01-25,4.11324
2022-01-26,2.13675
2022-01-27,1.38888
2022-01-28,1.28205
2022-01-29,2.77777
2022-01-30,3.68589
2022-01-31,1.81623
2022-02-01,0.90811
2022-02-02,0.53418
2022-02-03,0.32051
2022-02-04,0.37393
2022-02-06,0.37393
2022-02-09,0.42735
2022-02-10,0.37393
2022-02-11,0.32051
2022-02-16,0.42735
2022-02-17,0.32051
2022-02-19,0.5876
2022-02-20,0.74786
2022-02-21,0.42735
2022-02-23,0.32051
2022-02-24,0.32051
2022-02-26,0.5876
2022-02-27,0.53418
2022-03-03,1.01495
2022-03-04,0.37393
2022-03-05,0.42735
2022-03-06,0.26709
2022-03-08,0.32051
2022-03-09,0.26709
2022-03-10,0.48076
2022-03-16,0.48076
2022-03-19,0.32051
2022-03-23,1.49572
2022-03-24,1.01495
2022-03-25,0.32051
2022-03-26,0.74786
2022-03-28,0.26709
2022-03-29,0.37393
2022-03-30,1.81623
2022-03-31,0.26709
2022-04-03,0.32051
2022-04-05,0.37393
2022-04-08,0.37393
2022-04-11,0.32051
2022-04-12,0.37393
2022-04-13,0.48076
2022-04-14,4.80769
2022-04-15,2.08333
2022-04-16,1.01495
2022-04-17,0.48076
2022-04-18,0.26709
2022-04-19,0.74786
2022-04-20,1.33547
2022-04-21,0.64102
2022-04-23,0.26709
2022-04-24,1.22863
2022-04-25,0.53418
2022-04-26,0.26709
2022-04-27,0.37393
2022-04-28,0.53418
2022-04-29,0.37393
2022-04-30,0.32051
2022-05-02,0.48076
2022-05-04,0.42735
2022-05-05,0.26709
2022-05-08,0.32051
2022-05-09,0.32051
2022-05-10,0.32051
2022-05-11,1.12179
2022-05-12,0.37393
2022-05-14,0.48076
2022-05-15,0.74786
2022-05-19,0.37393
2022-05-20,0.26709
2022-05-21,0.26709
2022-05-23,0.26709
2022-06-09,0.8547
2022-06-17,0.69444
2022-06-18,1.28205
2022-06-19,0.48076
2022-06-21,0.32051
2022-06-29,0.26709
2022-07-14,0.8547
2022-07-15,3.25854
2022-07-16,0.53418
2022-07-17,1.33547
2022-07-18,0.64102
2022-07-19,0.26709
2022-07-29,0.26709
2022-08-02,1.22863
2022-08-03,1.81623
2022-08-04,0.74786
2022-08-06,0.26709
2022-08-08,0.26709
2022-08-11,0.42735
2022-08-22,0.64102
2022-08-23,0.26709
2022-08-25,0.26709
2022-08-27,0.26709
2022-08-28,0.8547
2022-08-29,0.26709
2022-09-03,0.26709
2022-09-07,0.37393
2022-09-08,0.53418
2022-09-10,0.37393
2022-09-15,0.48076
2022-09-19,0.48076
2022-10-04,0.26709
2022-10-08,0.74786
2022-10-09,1.17521
2022-10-10,1.7094
2022-10-11,0.90811
2022-10-12,0.26709
2022-10-13,1.17521
2022-10-14,2.02991
2022-10-15,0.53418
2022-10-16,0.42735
2022-10-25,0.74786
2022-10-26,0.26709
2022-10-28,0.32051
2022-11-05,0.37393
2022-11-09,0.32051
2022-11-10,0.53418
2022-11-11,0.48076
2022-11-15,25.0
2022-11-16,41.45299
2022-11-17,7.53205
2022-11-18,3.84615
2022-11-19,2.19017
2022-11-20,3.36538
2022-11-21,9.18803
2022-11-22,2.99145
2022-11-23,2.67094
2022-11-24,1.06837
2022-11-25,1.7094
2022-11-26,1.38888
2022-11-27,2.72435
2022-11-28,1.06837
2022-11-29,0.53418
2022-12-01,0.96153
2022-12-02,0.5876
2022-12-03,1.06837
2022-12-04,1.22863
2022-12-05,1.17521
2022-12-06,0.5876
2022-12-07,5.34188
2022-12-08,4.43376
2022-12-09,1.06837
2022-12-10,0.37393
2022-12-11,1.54914
2022-12-12,1.38888
2022-12-13,1.86965
2022-12-14,0.8547
2022-12-15,0.32051
2022-12-16,0.37393
2022-12-18,1.22863
2022-12-19,0.42735
2022-12-21,0.53418
2022-12-22,0.26709
2022-12-23,0.26709
2022-12-24,0.26709
2022-12-26,0.5876
2022-12-27,0.26709
2022-12-28,0.42735
2022-12-30,0.53418
2023-01-02,0.32051
2023-01-03,0.37393
2023-01-04,0.26709
2023-01-05,0.32051
2023-01-07,0.32051
2023-01-08,0.37393
2023-01-09,0.37393
2023-01-11,0.32051
2023-01-12,2.19017
2023-01-13,8.8141
2023-01-14,1.06837
2023-01-15,0.32051
2023-01-16,0.42735
2023-01-17,0.80128
2023-01-21,0.26709
2023-01-24,0.42735
2023-01-25,1.92307
2023-01-26,0.8547
2023-01-27,0.32051
2023-01-28,0.37393
2023-01-29,0.32051
2023-01-30,1.60256
2023-01-31,0.53418
2023-02-01,0.32051
2023-02-02,0.48076
2023-02-04,0.32051
2023-02-06,0.26709
2023-02-08,0.74786
2023-02-12,0.42735
2023-02-14,4.16666
2023-02-15,15.59829
2023-02-16,3.57905
2023-02-17,1.92307
2023-02-18,1.01495
2023-02-19,0.74786
2023-02-20,0.42735
2023-02-21,0.42735
2023-02-24,0.80128
2023-02-26,0.5876
2023-02-27,0.69444
2023-03-01,0.37393
2023-03-02,1.92307
2023-03-03,0.53418
2023-03-04,1.28205
2023-03-05,1.49572
2023-03-06,1.22863
2023-03-07,2.77777
2023-03-08,2.19017
2023-03-09,0.42735
2023-03-10,0.37393
2023-03-11,0.96153
2023-03-13,0.5876
2023-03-14,0.69444
2023-03-15,1.7094
2023-03-16,1.06837
2023-03-17,0.42735
2023-03-18,1.06837
2023-03-19,0.42735
2023-03-20,0.42735
2023-03-21,1.38888
2023-03-22,0.64102
2023-03-24,8.33333
2023-03-25,0.80128
2023-03-26,1.01495
2023-03-27,0.74786
2023-03-28,0.26709
2023-03-29,0.48076
2023-03-30,0.80128
2023-03-31,0.32051
2023-04-01,0.64102
2023-04-02,0.26709
2023-04-03,0.80128
2023-04-04,0.26709
2023-04-07,0.37393
2023-04-08,0.74786
2023-04-09,0.53418
2023-04-10,1.22863
2023-04-11,0.42735
2023-04-12,0.74786
2023-04-13,0.48076
2023-04-14,0.32051
2023-04-16,0.37393
2023-04-18,0.5876
2023-04-19,1.28205
2023-04-20,1.97649
2023-04-21,0.26709
2023-04-22,0.48076
2023-04-23,0.32051
2023-04-25,0.26709
2023-04-27,0.48076
2023-04-29,0.48076
2023-04-30,0.37393
2023-05-02,0.26709
2023-05-04,0.37393
2023-05-05,0.42735
2023-05-06,0.48076
2023-05-09,0.26709
2023-05-18,0.64102
2023-05-19,0.53418
2023-05-23,1.49572
2023-05-25,1.86965
2023-05-26,3.04487
2023-05-27,1.28205
2023-05-28,1.12179
2023-05-29,1.92307
2023-05-30,4.05982
2023-05-31,1.54914
2023-06-01,1.4423
2023-06-02,8.8141
2023-06-03,0.8547
2023-06-04,0.74786
2023-06-05,0.74786
2023-06-06,1.22863
2023-06-07,3.95299
2023-06-08,1.12179
2023-06-09,1.33547
2023-06-10,0.26709
2023-06-11,1.28205
2023-06-12,2.5641
2023-06-13,3.04487
2023-06-14,17.89529
2023-06-15,6.19658
2023-06-16,6.94444
2023-06-17,7.53205
2023-06-18,7.9594
2023-06-19,2.13675
2023-06-20,2.24358
2023-06-21,1.65598
2023-06-22,0.74786
2023-06-23,2.24358
2023-06-24,0.74786
2023-06-25,0.8547
2023-06-26,1.12179
2023-06-27,1.12179
2023-06-28,1.12179
2023-06-29,2.24358
2023-06-30,0.80128
2023-07-01,1.28205
2023-07-02,0.64102
2023-07-03,2.99145
2023-07-04,1.81623
2023-07-05,4.48717
2023-07-06,1.60256
2023-07-07,1.4423
2023-07-08,0.64102
2023-07-09,2.45726
2023-07-10,0.32051
2023-07-11,0.37393
2023-07-12,0.26709
2023-07-13,1.06837
2023-07-14,2.77777
2023-07-15,0.74786
2023-07-16,1.22863
2023-07-17,2.35042
2023-07-18,1.76282
2023-07-19,1.06837
2023-07-20,2.45726
2023-07-21,2.02991
2023-07-22,0.80128
2023-07-23,0.96153
2023-07-24,1.22863
2023-07-25,3.36538
2023-07-26,4.64743
2023-07-27,3.09829
2023-07-28,1.4423
2023-07-29,2.61752
2023-07-30,2.93803
2023-07-31,2.72435
2023-08-01,2.93803
2023-08-02,2.5641
2023-08-04,0.53418
2023-08-05,0.42735
2023-08-06,0.53418
2023-08-07,0.48076
2023-08-08,2.83119
2023-08-09,3.79273
2023-08-10,0.37393
2023-08-11,0.5876
2023-08-12,0.26709
2023-08-13,0.26709
2023-08-14,0.26709
2023-08-16,0.26709
2023-08-17,0.32051
2023-08-19,0.32051
2023-08-21,0.26709
2023-08-24,0.26709
2023-08-26,0.37393
2023-08-27,0.37393
2023-08-28,0.37393
2023-08-29,0.26709
2023-08-30,0.26709
2023-08-31,0.37393
2023-09-01,0.37393
2023-09-09,0.53418
2023-09-10,0.64102
2023-09-11,0.74786
2023-09-12,0.8547
2023-09-13,0.42735
2023-09-14,0.96153
2023-09-15,0.26709
2023-09-16,2.5641
2023-09-17,0.5876
2023-09-18,1.28205
2023-09-19,0.53418
2023-09-21,0.37393
2023-09-23,0.5876
2023-09-24,1.4423
2023-09-25,1.33547
2023-09-26,0.74786
2023-10-03,1.54914
2023-10-04,1.28205
2023-10-05,0.74786
2023-10-11,1.7094
2023-10-13,0.37393
2023-10-15,0.26709
2023-10-19,3.1517
2023-10-20,2.83119
2023-10-22,0.26709
2023-10-31,0.32051
2023-11-01,0.5876
2023-11-07,0.64102
2023-11-08,0.26709
2023-11-10,1.06837
2023-11-11,6.03632
2023-11-12,2.83119
2023-11-13,3.73931
2023-11-14,0.74786
2023-11-15,1.4423
2023-11-16,1.76282
2023-11-17,2.13675
2023-11-18,0.42735
2023-11-19,0.5876
2023-11-20,1.01495
2023-11-21,1.49572
2023-11-22,1.12179
2023-11-23,1.06837
2023-11-24,1.06837
2023-11-25,0.26709
2023-11-27,1.17521
2023-11-28,1.4423
2023-11-29,0.5876
2023-11-30,0.26709
2023-12-01,0.26709
2023-12-02,0.5876
2023-12-04,0.5876
2023-12-05,1.01495
2023-12-06,0.96153
2023-12-07,0.69444
2023-12-08,1.86965
2023-12-09,0.42735
2023-12-10,0.96153
2023-12-11,2.77777
2023-12-12,1.65598
2023-12-13,1.76282
2023-12-14,0.90811
2023-12-15,0.64102
2023-12-16,0.53418
2023-12-17,0.69444
2023-12-18,0.8547
2023-12-19,0.80128
2023-12-20,0.8547
2023-12-21,0.64102
2023-12-22,0.74786
2023-12-23,0.64102
2023-12-24,0.53418
2023-12-26,0.26709
2023-12-27,0.42735
2023-12-28,2.77777
2023-12-29,1.60256
2023-12-30,3.31196
2023-12-31,2.40384
2024-01-01,5.50213
2024-01-02,5.44871
2024-01-03,5.07478
2024-01-04,4.11324
2024-01-05,0.69444
2024-01-06,0.8547
2024-01-07,0.8547
2024-01-08,0.69444
2024-01-09,4.22008
2024-01-10,3.25854
2024-01-11,3.09829
2024-01-12,1.7094
2024-01-13,3.4188
2024-01-14,5.87606
2024-01-15,4.64743
2024-01-16,2.72435
2024-01-17,3.57905
2024-01-18,21.47435
2024-01-19,100.0
2024-01-20,16.72008
2024-01-21,21.26068
2024-01-22,34.02777
2024-01-23,9.82905
2024-01-24,10.73717
2024-01-25,4.91452
2024-01-26,3.25854
2024-01-27,3.4188
2024-01-28,7.05128
2024-01-29,5.28846
2024-01-30,2.83119
2024-01-31,2.40384
2024-02-01,2.99145
2024-02-02,2.40384
2024-02-03,2.02991
2024-02-04,1.76282
2024-02-05,3.95299
2024-02-06,2.45726
2024-02-07,4.05982
2024-02-08,10.04273
2024-02-09,10.73717
2024-02-10,6.62393
2024-02-11,7.74572
2024-02-12,8.17307
2024-02-13,12.01923
2024-02-14,8.01282
2024-02-15,26.01495
2024-02-16,14.90384
2024-02-17,4.64743
2024-02-18,7.1047
2024-02-19,3.95299
2024-02-20,4.22008
2024-02-21,3.63247
2024-02-22,5.55555
2024-02-23,7.9594
2024-02-24,12.66025
2024-02-25,18.58974
2024-02-26,13.30128
2024-02-27,5.34188
2024-02-28,16.55982
2024-02-29,10.14957
2024-03-01,3.31196
2024-03-02,11.16452
2024-03-03,6.99786
2024-03-04,13.19444
2024-03-05,15.22435
2024-03-06,10.09615
2024-03-07,14.42307
2024-03-08,11.59188
2024-03-09,7.05128
2024-03-10,10.04273
2024-03-11,7.63888
2024-03-12,12.12606
2024-03-13,11.80555
2024-03-14,6.14316
2024-03-15,2.24358
2024-03-16,1.92307
2024-03-17,14.52991
2024-03-18,7.15811
2024-03-19,5.92948
2024-03-20,3.20512
