date,거래소
2020-11-29,1.84049
2020-11-30,5.83879
2020-12-01,3.85022
2020-12-02,3.80791
2020-12-03,7.67928
2020-12-04,3.32134
2020-12-05,1.43854
2020-12-06,1.58662
2020-12-07,3.27903
2020-12-08,3.68098
2020-12-09,3.82906
2020-12-10,3.44827
2020-12-11,3.53289
2020-12-12,1.56547
2020-12-13,1.79818
2020-12-14,2.83477
2020-12-15,3.38481
2020-12-16,3.70213
2020-12-17,4.44256
2020-12-18,3.70213
2020-12-19,1.56547
2020-12-20,1.29045
2020-12-21,4.48487
2020-12-22,3.7656
2020-12-23,4.12523
2020-12-24,3.46943
2020-12-25,1.75587
2020-12-26,1.73471
2020-12-27,2.41167
2020-12-28,4.29447
2020-12-29,5.09837
2020-12-30,4.46371
2020-12-31,4.29447
2021-01-01,1.37507
2021-01-02,1.39623
2021-01-03,2.60207
2021-01-04,9.43515
2021-01-05,4.73873
2021-01-06,4.56949
2021-01-07,5.66955
2021-01-08,6.17727
2021-01-09,2.36936
2021-01-10,2.43283
2021-01-11,6.11381
2021-01-12,5.16183
2021-01-13,4.84451
2021-01-14,5.39454
2021-01-15,4.75988
2021-01-16,1.98857
2021-01-17,2.68669
2021-01-18,4.44256
2021-01-19,4.6118
2021-01-20,4.20985
2021-01-21,4.6118
2021-01-22,4.65411
2021-01-23,1.92511
2021-01-24,1.8828
2021-01-25,4.56949
2021-01-26,5.26761
2021-01-27,4.90797
2021-01-28,4.65411
2021-01-29,4.35794
2021-01-30,2.05204
2021-01-31,2.5386
2021-02-01,5.20414
2021-02-02,4.67526
2021-02-03,4.78104
2021-02-04,4.20985
2021-02-05,4.27332
2021-02-06,1.67125
2021-02-07,2.1155
2021-02-08,4.14639
2021-02-09,7.74275
2021-02-10,4.25216
2021-02-11,2.00973
2021-02-12,2.03088
2021-02-13,2.66553
2021-02-14,1.8828
2021-02-15,4.29447
2021-02-16,4.50602
2021-02-17,6.32536
2021-02-18,7.93314
2021-02-19,5.79648
2021-02-20,4.20985
2021-02-21,3.70213
2021-02-22,5.79648
2021-02-23,5.28876
2021-02-24,6.02919
2021-02-25,5.66955
2021-02-26,4.69642
2021-02-27,1.65009
2021-02-28,1.90395
2021-03-01,2.729
2021-03-02,4.33678
2021-03-03,4.06177
2021-03-04,5.16183
2021-03-05,4.59064
2021-03-06,2.13666
2021-03-07,1.90395
2021-03-08,4.67526
2021-03-09,4.44256
2021-03-10,4.97144
2021-03-11,5.6484
2021-03-12,5.50031
2021-03-13,2.9617
2021-03-14,3.27903
2021-03-15,5.47916
2021-03-16,6.24074
2021-03-17,5.56378
2021-03-18,5.52147
2021-03-19,5.71186
2021-03-20,3.1521
2021-03-21,2.91939
2021-03-22,5.0349
2021-03-23,7.55235
2021-03-24,6.64269
2021-03-25,5.94457
2021-03-26,4.63295
2021-03-27,2.58091
2021-03-28,2.5386
2021-03-29,7.78506
2021-03-30,7.51004
2021-03-31,7.57351
2021-04-01,7.38311
2021-04-02,8.94859
2021-04-03,5.75417
2021-04-04,3.91368
2021-04-05,7.38311
2021-04-06,8.71588
2021-04-07,12.37571
2021-04-08,7.80621
2021-04-09,6.81193
2021-04-10,4.23101
2021-04-11,3.36365
2021-04-12,6.9177
2021-04-13,6.83308
2021-04-14,7.42542
2021-04-15,7.23503
2021-04-16,7.9543
2021-04-17,5.6484
2021-04-18,5.33107
2021-04-19,8.06008
2021-04-20,21.40892
2021-04-21,12.84112
2021-04-22,48.52972
2021-04-23,30.18828
2021-04-24,7.99661
2021-04-25,5.28876
2021-04-26,8.20816
2021-04-27,7.38311
2021-04-28,7.15041
2021-04-29,7.04463
2021-04-30,6.47345
2021-05-01,4.97144
2021-05-02,3.95599
2021-05-03,7.84852
2021-05-04,20.20308
2021-05-05,8.73704
2021-05-06,9.11783
2021-05-07,8.1447
2021-05-08,4.44256
2021-05-09,4.63295
2021-05-10,7.74275
2021-05-11,10.49291
2021-05-12,10.55637
2021-05-13,8.1447
2021-05-14,7.23503
2021-05-15,3.85022
2021-05-16,3.42712
2021-05-17,6.74846
2021-05-18,4.59064
2021-05-19,4.16754
2021-05-20,6.11381
2021-05-21,5.33107
2021-05-22,2.3059
2021-05-23,3.9983
2021-05-24,6.89655
2021-05-25,6.05034
2021-05-26,6.89655
2021-05-27,5.71186
2021-05-28,5.71186
2021-05-29,2.83477
2021-05-30,2.98286
2021-05-31,5.30992
2021-06-01,5.28876
2021-06-02,4.44256
2021-06-03,5.05606
2021-06-04,4.69642
2021-06-05,2.05204
2021-06-06,2.89824
2021-06-07,6.15612
2021-06-08,5.24645
2021-06-09,5.24645
2021-06-10,4.75988
2021-06-11,5.94457
2021-06-12,3.36365
2021-06-13,2.66553
2021-06-14,4.92913
2021-06-15,5.85995
2021-06-16,5.35223
2021-06-17,5.30992
2021-06-18,4.35794
2021-06-19,1.84049
2021-06-20,2.43283
2021-06-21,5.41569
2021-06-22,5.41569
2021-06-23,4.75988
2021-06-24,4.71757
2021-06-25,4.33678
2021-06-26,1.6924
2021-06-27,2.1155
2021-06-28,5.11952
2021-06-29,5.30992
2021-06-30,4.52718
2021-07-01,3.7656
2021-07-02,3.68098
2021-07-03,1.77702
2021-07-04,2.5386
2021-07-05,4.29447
2021-07-06,3.7656
2021-07-07,3.95599
2021-07-08,3.85022
2021-07-09,3.89253
2021-07-10,1.65009
2021-07-11,1.22699
2021-07-12,3.95599
2021-07-13,3.91368
2021-07-14,3.5752
2021-07-15,3.61751
2021-07-16,3.25788
2021-07-17,1.58662
2021-07-18,1.79818
2021-07-19,2.77131
2021-07-20,4.16754
2021-07-21,3.06748
2021-07-22,4.46371
2021-07-23,3.17325
2021-07-24,1.31161
2021-07-25,1.39623
2021-07-26,3.91368
2021-07-27,3.46943
2021-07-28,3.51174
2021-07-29,3.30019
2021-07-30,3.19441
2021-07-31,1.67125
2021-08-01,2.09435
2021-08-02,3.7656
2021-08-03,5.66955
2021-08-04,4.50602
2021-08-05,4.99259
2021-08-06,3.9983
2021-08-07,1.90395
2021-08-08,2.05204
2021-08-09,4.48487
2021-08-10,4.12523
2021-08-11,3.78675
2021-08-12,4.90797
2021-08-13,3.95599
2021-08-14,2.43283
2021-08-15,1.77702
2021-08-16,6.36767
2021-08-17,11.06409
2021-08-18,7.70044
2021-08-19,6.47345
2021-08-20,4.65411
2021-08-21,2.87708
2021-08-22,2.70784
2021-08-23,5.92341
2021-08-24,6.51576
2021-08-25,8.48318
2021-08-26,8.20816
2021-08-27,4.99259
2021-08-28,2.28474
2021-08-29,2.62322
2021-08-30,6.685
2021-08-31,4.84451
2021-09-01,6.32536
2021-09-02,5.98688
2021-09-03,5.58493
2021-09-04,2.47514
2021-09-05,4.54833
2021-09-06,9.30822
2021-09-07,9.85826
2021-09-08,10.21789
2021-09-09,7.99661
2021-09-10,6.55807
2021-09-11,3.25788
2021-09-12,3.04632
2021-09-13,6.74846
2021-09-14,6.47345
2021-09-15,6.24074
2021-09-16,6.74846
2021-09-17,10.97947
2021-09-18,4.27332
2021-09-19,2.20012
2021-09-20,2.1155
2021-09-21,2.62322
2021-09-22,2.89824
2021-09-23,7.9543
2021-09-24,13.68732
2021-09-25,6.34651
2021-09-26,3.74444
2021-09-27,5.75417
2021-09-28,5.0349
2021-09-29,4.46371
2021-09-30,4.27332
2021-10-01,3.61751
2021-10-02,1.92511
2021-10-03,1.65009
2021-10-04,2.3059
2021-10-05,4.44256
2021-10-06,5.20414
2021-10-07,4.25216
2021-10-08,3.23672
2021-10-09,1.54431
2021-10-10,1.58662
2021-10-11,1.92511
2021-10-12,3.68098
2021-10-13,2.85593
2021-10-14,2.85593
2021-10-15,2.98286
2021-10-16,1.52316
2021-10-17,1.2693
2021-10-18,3.00401
2021-10-19,3.32134
2021-10-20,3.5752
2021-10-21,3.21557
2021-10-22,2.98286
2021-10-23,1.10006
2021-10-24,1.16352
2021-10-25,3.78675
2021-10-26,2.39052
2021-10-27,2.66553
2021-10-28,2.64438
2021-10-29,2.77131
2021-10-30,1.16352
2021-10-31,1.54431
2021-11-01,3.63867
2021-11-02,7.04463
2021-11-03,3.38481
2021-11-04,3.63867
2021-11-05,2.89824
2021-11-06,1.0789
2021-11-07,1.33276
2021-11-08,2.49629
2021-11-09,3.74444
2021-11-10,4.46371
2021-11-11,3.38481
2021-11-12,3.06748
2021-11-13,1.14237
2021-11-14,1.71356
2021-11-15,3.02517
2021-11-16,3.53289
2021-11-17,3.87137
2021-11-18,6.60038
2021-11-19,2.70784
2021-11-20,1.24814
2021-11-21,1.24814
2021-11-22,3.42712
2021-11-23,2.75015
2021-11-24,3.00401
2021-11-25,3.21557
2021-11-26,2.51745
2021-11-27,1.48085
2021-11-28,1.35392
2021-11-29,3.70213
2021-11-30,3.85022
2021-12-01,2.75015
2021-12-02,3.55405
2021-12-03,3.30019
2021-12-04,1.56547
2021-12-05,1.6924
2021-12-06,3.19441
2021-12-07,2.70784
2021-12-08,3.10979
2021-12-09,3.85022
2021-12-10,2.91939
2021-12-11,1.2693
2021-12-12,1.22699
2021-12-13,2.91939
2021-12-14,2.9617
2021-12-15,3.04632
2021-12-16,3.30019
2021-12-17,2.55976
2021-12-18,0.97313
2021-12-19,0.93082
2021-12-20,2.68669
2021-12-21,3.3425
2021-12-22,2.79246
2021-12-23,2.68669
2021-12-24,2.22128
2021-12-25,0.86735
2021-12-26,1.03659
2021-12-27,3.04632
2021-12-28,4.16754
2021-12-29,3.85022
2021-12-30,3.42712
2021-12-31,3.40596
2022-01-01,1.35392
2022-01-02,1.03659
2022-01-03,8.50433
2022-01-04,3.30019
2022-01-05,2.64438
2022-01-06,3.23672
2022-01-07,2.60207
2022-01-08,0.99428
2022-01-09,1.16352
2022-01-10,2.89824
2022-01-11,3.04632
2022-01-12,3.02517
2022-01-13,3.06748
2022-01-14,2.32705
2022-01-15,1.18468
2022-01-16,1.65009
2022-01-17,2.58091
2022-01-18,4.06177
2022-01-19,3.19441
2022-01-20,3.10979
2022-01-21,2.79246
2022-01-22,1.43854
2022-01-23,1.39623
2022-01-24,3.97715
2022-01-25,3.80791
2022-01-26,3.46943
2022-01-27,6.34651
2022-01-28,3.36365
2022-01-29,1.37507
2022-01-30,1.29045
2022-01-31,0.95197
2022-02-01,0.99428
2022-02-02,1.03659
2022-02-03,2.62322
2022-02-04,2.91939
2022-02-05,1.2693
2022-02-06,1.22699
2022-02-07,3.1521
2022-02-08,3.46943
2022-02-09,3.13094
2022-02-10,3.32134
2022-02-11,2.62322
2022-02-12,1.31161
2022-02-13,1.18468
2022-02-14,3.19441
2022-02-15,3.80791
2022-02-16,3.23672
2022-02-17,2.83477
2022-02-18,2.9617
2022-02-19,1.20583
2022-02-20,1.22699
2022-02-21,3.19441
2022-02-22,2.87708
2022-02-23,2.60207
2022-02-24,3.95599
2022-02-25,2.75015
2022-02-26,1.16352
2022-02-27,1.16352
2022-02-28,2.60207
2022-03-01,1.84049
2022-03-02,2.68669
2022-03-03,2.66553
2022-03-04,2.41167
2022-03-05,0.8462
2022-03-06,1.45969
2022-03-07,2.85593
2022-03-08,2.5386
2022-03-09,1.43854
2022-03-10,2.51745
2022-03-11,2.79246
2022-03-12,1.12121
2022-03-13,1.20583
2022-03-14,3.1521
2022-03-15,3.08863
2022-03-16,2.45398
2022-03-17,3.21557
2022-03-18,2.36936
2022-03-19,1.35392
2022-03-20,1.10006
2022-03-21,2.81362
2022-03-22,3.08863
2022-03-23,3.1521
2022-03-24,3.36365
2022-03-25,2.45398
2022-03-26,1.01544
2022-03-27,1.35392
2022-03-28,3.08863
2022-03-29,2.94055
2022-03-30,3.40596
2022-03-31,2.68669
2022-04-01,3.13094
2022-04-02,1.20583
2022-04-03,1.67125
2022-04-04,3.78675
2022-04-05,3.17325
2022-04-06,2.98286
2022-04-07,3.72329
2022-04-08,3.21557
2022-04-09,1.502
2022-04-10,1.14237
2022-04-11,2.62322
2022-04-12,3.21557
2022-04-13,2.5386
2022-04-14,2.89824
2022-04-15,2.79246
2022-04-16,1.22699
2022-04-17,1.05775
2022-04-18,2.64438
2022-04-19,3.04632
2022-04-20,3.51174
2022-04-21,2.94055
2022-04-22,2.5386
2022-04-23,1.31161
2022-04-24,1.2693
2022-04-25,2.39052
2022-04-26,3.19441
2022-04-27,2.91939
2022-04-28,2.98286
2022-04-29,2.75015
2022-04-30,1.18468
2022-05-01,0.99428
2022-05-02,2.28474
2022-05-03,2.66553
2022-05-04,2.43283
2022-05-05,0.82504
2022-05-06,2.55976
2022-05-07,0.80389
2022-05-08,1.37507
2022-05-09,2.34821
2022-05-10,3.00401
2022-05-11,2.85593
2022-05-12,3.13094
2022-05-13,3.55405
2022-05-14,1.54431
2022-05-15,1.62894
2022-05-16,2.70784
2022-05-17,3.10979
2022-05-18,2.39052
2022-05-19,2.83477
2022-05-20,2.41167
2022-05-21,0.99428
2022-05-22,0.97313
2022-05-23,2.81362
2022-05-24,3.36365
2022-05-25,2.89824
2022-05-26,2.34821
2022-05-27,2.79246
2022-05-28,1.05775
2022-05-29,1.01544
2022-05-30,2.81362
2022-05-31,3.00401
2022-06-01,1.29045
2022-06-02,2.51745
2022-06-03,2.51745
2022-06-04,0.95197
2022-06-05,0.67696
2022-06-06,1.18468
2022-06-07,2.32705
2022-06-08,3.21557
2022-06-09,2.79246
2022-06-10,2.39052
2022-06-11,1.2693
2022-06-12,1.0789
2022-06-13,4.29447
2022-06-14,3.46943
2022-06-15,3.08863
2022-06-16,3.06748
2022-06-17,3.02517
2022-06-18,1.14237
2022-06-19,1.20583
2022-06-20,2.98286
2022-06-21,2.91939
2022-06-22,3.08863
2022-06-23,4.37909
2022-06-24,3.32134
2022-06-25,1.37507
2022-06-26,1.01544
2022-06-27,2.36936
2022-06-28,2.68669
2022-06-29,2.98286
2022-06-30,2.64438
2022-07-01,2.36936
2022-07-02,1.05775
2022-07-03,1.14237
2022-07-04,2.28474
2022-07-05,2.79246
2022-07-06,3.00401
2022-07-07,2.91939
2022-07-08,2.36936
2022-07-09,0.86735
2022-07-10,0.90966
2022-07-11,3.00401
2022-07-12,2.68669
2022-07-13,3.08863
2022-07-14,2.55976
2022-07-15,2.70784
2022-07-16,0.61349
2022-07-17,0.61349
2022-07-18,2.89824
2022-07-19,2.81362
2022-07-20,3.44827
2022-07-21,3.89253
2022-07-22,2.5386
2022-07-23,1.2693
2022-07-24,1.14237
2022-07-25,2.98286
2022-07-26,2.24243
2022-07-27,2.43283
2022-07-28,2.9617
2022-07-29,2.5386
2022-07-30,1.16352
2022-07-31,1.03659
2022-08-01,2.55976
2022-08-02,2.70784
2022-08-03,2.17897
2022-08-04,2.26359
2022-08-05,1.92511
2022-08-06,0.74042
2022-08-07,0.99428
2022-08-08,2.41167
2022-08-09,5.24645
2022-08-10,2.09435
2022-08-11,2.5386
2022-08-12,2.729
2022-08-13,0.78273
2022-08-14,0.86735
2022-08-15,1.10006
2022-08-16,3.68098
2022-08-17,2.87708
2022-08-18,3.08863
2022-08-19,3.36365
2022-08-20,1.39623
2022-08-21,1.39623
2022-08-22,3.02517
2022-08-23,2.68669
2022-08-24,2.5386
2022-08-25,2.60207
2022-08-26,2.34821
2022-08-27,1.24814
2022-08-28,0.97313
2022-08-29,2.62322
2022-08-30,2.34821
2022-08-31,2.45398
2022-09-01,2.60207
2022-09-02,2.3059
2022-09-03,0.88851
2022-09-04,0.90966
2022-09-05,2.70784
2022-09-06,2.45398
2022-09-07,2.09435
2022-09-08,1.84049
2022-09-09,1.05775
2022-09-10,0.71927
2022-09-11,0.57118
2022-09-12,0.95197
2022-09-13,2.1155
2022-09-14,2.60207
2022-09-15,2.49629
2022-09-16,2.5386
2022-09-17,0.93082
2022-09-18,1.01544
2022-09-19,2.87708
2022-09-20,2.3059
2022-09-21,2.49629
2022-09-22,2.20012
2022-09-23,2.24243
2022-09-24,1.0789
2022-09-25,0.74042
2022-09-26,2.32705
2022-09-27,2.79246
2022-09-28,2.55976
2022-09-29,2.26359
2022-09-30,2.09435
2022-10-01,1.29045
2022-10-02,0.90966
2022-10-03,0.97313
2022-10-04,3.02517
2022-10-05,4.04061
2022-10-06,2.62322
2022-10-07,2.87708
2022-10-08,1.24814
2022-10-09,1.01544
2022-10-10,1.58662
2022-10-11,3.17325
2022-10-12,4.31563
2022-10-13,3.42712
2022-10-14,2.70784
2022-10-15,0.8462
2022-10-16,1.03659
2022-10-17,2.66553
2022-10-18,2.79246
2022-10-19,2.81362
2022-10-20,2.77131
2022-10-21,2.75015
2022-10-22,1.03659
2022-10-23,0.97313
2022-10-24,3.1521
2022-10-25,3.30019
2022-10-26,3.3425
2022-10-27,2.62322
2022-10-28,2.729
2022-10-29,0.74042
2022-10-30,1.03659
2022-10-31,3.00401
2022-11-01,2.81362
2022-11-02,2.70784
2022-11-03,2.9617
2022-11-04,1.94626
2022-11-05,0.61349
2022-11-06,0.69811
2022-11-07,2.34821
2022-11-08,4.08292
2022-11-09,5.94457
2022-11-10,7.93314
2022-11-11,4.75988
2022-11-12,4.10408
2022-11-13,3.49058
2022-11-14,8.39856
2022-11-15,5.37338
2022-11-16,4.75988
2022-11-17,8.01777
2022-11-18,2.98286
2022-11-19,1.35392
2022-11-20,1.45969
2022-11-21,4.01946
2022-11-22,3.87137
2022-11-23,3.3425
2022-11-24,3.46943
2022-11-25,4.46371
2022-11-26,2.1155
2022-11-27,1.16352
2022-11-28,3.38481
2022-11-29,2.79246
2022-11-30,3.40596
2022-12-01,3.08863
2022-12-02,3.00401
2022-12-03,1.05775
2022-12-04,0.93082
2022-12-05,2.81362
2022-12-06,2.70784
2022-12-07,2.89824
2022-12-08,3.93484
2022-12-09,2.62322
2022-12-10,0.74042
2022-12-11,0.95197
2022-12-12,3.00401
2022-12-13,3.06748
2022-12-14,2.5386
2022-12-15,2.66553
2022-12-16,2.89824
2022-12-17,1.29045
2022-12-18,1.10006
2022-12-19,2.68669
2022-12-20,2.79246
2022-12-21,2.45398
2022-12-22,2.49629
2022-12-23,2.89824
2022-12-24,1.18468
2022-12-25,1.0789
2022-12-26,3.1521
2022-12-27,2.87708
2022-12-28,5.07721
2022-12-29,5.79648
2022-12-30,5.83879
2022-12-31,0.95197
2023-01-01,1.20583
2023-01-02,7.27734
2023-01-03,3.21557
2023-01-04,2.39052
2023-01-05,2.77131
2023-01-06,2.45398
2023-01-07,1.05775
2023-01-08,1.20583
2023-01-09,2.62322
2023-01-10,2.58091
2023-01-11,2.47514
2023-01-12,2.39052
2023-01-13,2.5386
2023-01-14,0.99428
2023-01-15,1.12121
2023-01-16,2.81362
2023-01-17,2.64438
2023-01-18,2.68669
2023-01-19,3.19441
2023-01-20,2.79246
2023-01-21,1.05775
2023-01-22,0.95197
2023-01-23,0.99428
2023-01-24,0.99428
2023-01-25,6.64269
2023-01-26,4.8022
2023-01-27,3.04632
2023-01-28,1.35392
2023-01-29,1.45969
2023-01-30,3.74444
2023-01-31,5.09837
2023-02-01,2.83477
2023-02-02,3.49058
2023-02-03,2.62322
2023-02-04,1.01544
2023-02-05,1.29045
2023-02-06,2.98286
2023-02-07,2.77131
2023-02-08,2.91939
2023-02-09,3.08863
2023-02-10,3.38481
2023-02-11,0.99428
2023-02-12,1.29045
2023-02-13,2.91939
2023-02-14,3.27903
2023-02-15,3.30019
2023-02-16,2.85593
2023-02-17,2.66553
2023-02-18,1.14237
2023-02-19,1.0789
2023-02-20,3.04632
2023-02-21,2.62322
2023-02-22,2.60207
2023-02-23,3.42712
2023-02-24,2.07319
2023-02-25,0.76158
2023-02-26,0.76158
2023-02-27,2.5386
2023-02-28,3.40596
2023-03-01,1.14237
2023-03-02,2.70784
2023-03-03,3.25788
2023-03-04,1.05775
2023-03-05,0.71927
2023-03-06,2.70784
2023-03-07,2.81362
2023-03-08,2.45398
2023-03-09,3.19441
2023-03-10,3.23672
2023-03-11,1.18468
2023-03-12,1.0789
2023-03-13,2.58091
2023-03-14,3.72329
2023-03-15,3.30019
2023-03-16,2.9617
2023-03-17,2.70784
2023-03-18,1.31161
2023-03-19,1.33276
2023-03-20,3.19441
2023-03-21,3.36365
2023-03-22,2.77131
2023-03-23,2.68669
2023-03-24,2.66553
2023-03-25,1.2693
2023-03-26,0.90966
2023-03-27,2.83477
2023-03-28,2.68669
2023-03-29,3.08863
2023-03-30,3.23672
2023-03-31,7.70044
2023-04-01,2.60207
2023-04-02,1.52316
2023-04-03,5.66955
2023-04-04,4.4214
2023-04-05,3.25788
2023-04-06,3.06748
2023-04-07,3.06748
2023-04-08,1.12121
2023-04-09,1.01544
2023-04-10,3.06748
2023-04-11,3.40596
2023-04-12,2.91939
2023-04-13,3.30019
2023-04-14,3.82906
2023-04-15,1.22699
2023-04-16,1.22699
2023-04-17,3.08863
2023-04-18,2.79246
2023-04-19,2.85593
2023-04-20,2.91939
2023-04-21,2.45398
2023-04-22,0.74042
2023-04-23,1.29045
2023-04-24,3.38481
2023-04-25,3.7656
2023-04-26,3.04632
2023-04-27,3.65982
2023-04-28,3.25788
2023-04-29,1.03659
2023-04-30,1.6924
2023-05-01,3.3425
2023-05-02,2.45398
2023-05-03,3.38481
2023-05-04,2.62322
2023-05-05,1.0789
2023-05-06,1.05775
2023-05-07,1.03659
2023-05-08,2.729
2023-05-09,4.06177
2023-05-10,2.83477
2023-05-11,3.27903
2023-05-12,3.25788
2023-05-13,1.01544
2023-05-14,0.88851
2023-05-15,3.74444
2023-05-16,4.16754
2023-05-17,3.46943
2023-05-18,3.42712
2023-05-19,3.30019
2023-05-20,1.31161
2023-05-21,1.10006
2023-05-22,2.58091
2023-05-23,3.70213
2023-05-24,3.55405
2023-05-25,2.64438
2023-05-26,2.60207
2023-05-27,0.99428
2023-05-28,1.18468
2023-05-29,1.60778
