date,환율조회
2020-11-10,31.09226
2020-11-11,29.38858
2020-11-12,27.55751
2020-11-13,25.70257
2020-11-14,6.56264
2020-11-15,4.86691
2020-11-16,29.2466
2020-11-17,27.53363
2020-11-18,27.16609
2020-11-19,29.36071
2020-11-20,26.4947
2020-11-21,6.7537
2020-11-22,5.00225
2020-11-23,28.60175
2020-11-24,26.46153
2020-11-25,27.92373
2020-11-26,26.33282
2020-11-27,25.80872
2020-11-28,7.15574
2020-11-29,5.16413
2020-11-30,26.95777
2020-12-01,24.82286
2020-12-02,26.23464
2020-12-03,30.51243
2020-12-04,34.10689
2020-12-05,9.25881
2020-12-06,6.1115
2020-12-07,32.28644
2020-12-08,29.6566
2020-12-09,28.44386
2020-12-10,27.77777
2020-12-11,27.00289
2020-12-12,7.68781
2020-12-13,5.71345
2020-12-14,28.69994
2020-12-15,27.87463
2020-12-16,25.9958
2020-12-17,26.63137
2020-12-18,27.36777
2020-12-19,7.36273
2020-12-20,5.65772
2020-12-21,29.67783
2020-12-22,30.73003
2020-12-23,28.17185
2020-12-24,25.11875
2020-12-25,7.77804
2020-12-26,6.13671
2020-12-27,5.31804
2020-12-28,28.0113
2020-12-29,26.47347
2020-12-30,27.99936
2020-12-31,20.88209
2021-01-01,6.88772
2021-01-02,6.13008
2021-01-03,5.56086
2021-01-04,30.27757
2021-01-05,29.69774
2021-01-06,29.07146
2021-01-07,26.69904
2021-01-08,28.2236
2021-01-09,8.05668
2021-01-10,5.98015
2021-01-11,30.32401
2021-01-12,29.93657
2021-01-13,26.8702
2021-01-14,27.55884
2021-01-15,26.48939
2021-01-16,8.21059
2021-01-17,6.08497
2021-01-18,30.19398
2021-01-19,28.28596
2021-01-20,27.06658
2021-01-21,26.14308
2021-01-22,25.12406
2021-01-23,7.52461
2021-01-24,5.55157
2021-01-25,26.05286
2021-01-26,26.17891
2021-01-27,25.20632
2021-01-28,32.27715
2021-01-29,32.14048
2021-01-30,8.44412
2021-01-31,5.73335
2021-02-01,29.46952
2021-02-02,27.06127
2021-02-03,25.46639
2021-02-04,25.46771
2021-02-05,28.14797
2021-02-06,7.96114
2021-02-07,5.53167
2021-02-08,27.21651
2021-02-09,25.22224
2021-02-10,22.70121
2021-02-11,7.19289
2021-02-12,5.26762
2021-02-13,4.92795
2021-02-14,4.61613
2021-02-15,25.61234
2021-02-16,26.39917
2021-02-17,25.94804
2021-02-18,25.546
2021-02-19,23.70299
2021-02-20,6.99917
2021-02-21,4.82445
2021-02-22,25.46904
2021-02-23,26.31557
2021-02-24,25.65347
2021-02-25,24.29742
2021-02-26,31.08165
2021-02-27,7.95716
2021-02-28,5.43083
2021-03-01,9.20839
2021-03-02,29.42573
2021-03-03,26.08337
2021-03-04,27.48852
2021-03-05,28.49428
2021-03-06,7.13319
2021-03-07,5.24507
2021-03-08,29.26651
2021-03-09,32.11527
2021-03-10,32.13385
2021-03-11,29.77337
2021-03-12,27.35185
2021-03-13,7.17963
2021-03-14,5.46267
2021-03-15,27.90382
2021-03-16,25.86444
2021-03-17,24.72202
2021-03-18,25.51283
2021-03-19,24.86134
2021-03-20,6.61306
2021-03-21,4.65329
2021-03-22,24.76846
2021-03-23,23.90335
2021-03-24,23.27442
2021-03-25,23.53713
2021-03-26,21.89316
2021-03-27,6.02526
2021-03-28,4.55908
2021-03-29,23.36066
2021-03-30,22.17312
2021-03-31,22.12536
2021-04-01,22.07626
2021-04-02,20.36329
2021-04-03,5.6962
2021-04-04,4.40384
2021-04-05,21.89183
2021-04-06,23.12846
2021-04-07,24.15412
2021-04-08,22.00196
2021-04-09,21.78303
2021-04-10,6.07701
2021-04-11,4.65859
2021-04-12,22.61895
2021-04-13,21.67422
2021-04-14,22.62691
2021-04-15,22.50351
2021-04-16,21.45131
2021-04-17,6.07966
2021-04-18,4.41313
2021-04-19,21.66228
2021-04-20,22.92943
2021-04-21,23.22532
2021-04-22,20.7295
2021-04-23,19.31374
2021-04-24,5.464
2021-04-25,4.20481
2021-04-26,20.84494
2021-04-27,21.85998
2021-04-28,20.05546
2021-04-29,21.62778
2021-04-30,20.013
2021-05-01,5.64312
2021-05-02,4.1995
2021-05-03,21.50571
2021-05-04,20.69633
2021-05-05,8.19467
2021-05-06,22.05503
2021-05-07,19.62423
2021-05-08,5.6962
2021-05-09,4.43037
2021-05-10,23.02497
2021-05-11,22.80073
2021-05-12,23.28768
2021-05-13,25.82464
2021-05-14,22.58047
2021-05-15,6.05976
2021-05-16,4.39588
2021-05-17,24.90911
2021-05-18,23.97632
2021-05-19,8.89791
2021-05-20,24.11034
2021-05-21,21.75516
2021-05-22,5.70814
2021-05-23,4.19287
2021-05-24,22.41727
2021-05-25,22.37083
2021-05-26,22.69325
2021-05-27,22.68794
2021-05-28,21.9051
2021-05-29,5.84348
2021-05-30,4.08141
2021-05-31,24.86399
2021-06-01,26.44163
2021-06-02,23.75076
2021-06-03,22.67998
2021-06-04,20.85953
2021-06-05,5.83021
2021-06-06,4.3083
2021-06-07,22.05636
2021-06-08,22.16516
2021-06-09,21.30801
2021-06-10,20.87148
2021-06-11,20.41371
2021-06-12,5.58474
2021-06-13,4.0708
2021-06-14,19.87368
2021-06-15,20.01034
2021-06-16,20.01034
2021-06-17,26.68179
2021-06-18,24.96351
2021-06-19,6.44587
2021-06-20,4.32821
2021-06-21,25.88965
2021-06-22,23.28105
2021-06-23,23.31289
2021-06-24,22.93341
2021-06-25,21.994
2021-06-26,5.78377
2021-06-27,4.2884
2021-06-28,21.93562
2021-06-29,21.01212
2021-06-30,24.46859
2021-07-01,21.1541
2021-07-02,19.47429
2021-07-03,5.67895
2021-07-04,3.90759
2021-07-05,20.71756
2021-07-06,19.61229
2021-07-07,21.87458
2021-07-08,27.58405
2021-07-09,28.7225
2021-07-10,6.95008
2021-07-11,4.84568
2021-07-12,24.66629
2021-07-13,22.8538
2021-07-14,25.05639
2021-07-15,24.52432
2021-07-16,22.23283
2021-07-17,5.9828
2021-07-18,4.3574
2021-07-19,24.25894
2021-07-20,26.96574
2021-07-21,25.75564
2021-07-22,24.61189
2021-07-23,22.1572
2021-07-24,6.29328
2021-07-25,4.62542
2021-07-26,24.1727
2021-07-27,22.93474
2021-07-28,23.62338
2021-07-29,22.97587
2021-07-30,22.46769
2021-07-31,6.20173
2021-08-01,4.52325
2021-08-02,20.84627
2021-08-03,20.43892
2021-08-04,20.09526
2021-08-05,20.67245
2021-08-06,18.97274
2021-08-07,5.74662
2021-08-08,4.66125
2021-08-09,21.0307
2021-08-10,21.45795
2021-08-11,23.21736
2021-08-12,27.05464
2021-08-13,30.92243
2021-08-14,8.10577
2021-08-15,5.43083
2021-08-16,11.47865
2021-08-17,37.35106
2021-08-18,34.86452
2021-08-19,35.95785
2021-08-20,36.81898
2021-08-21,9.07172
2021-08-22,6.02924
2021-08-23,33.23647
2021-08-24,30.6345
2021-08-25,29.38194
2021-08-26,29.69243
2021-08-27,25.86046
2021-08-28,6.91691
2021-08-29,4.74219
2021-08-30,25.47833
2021-08-31,26.72292
2021-09-01,27.78839
2021-09-02,27.28418
2021-09-03,24.3505
2021-09-04,6.3583
2021-09-05,4.62675
2021-09-06,24.95422
2021-09-07,24.40623
2021-09-08,25.49823
2021-09-09,25.48098
2021-09-10,24.23506
2021-09-11,6.25215
2021-09-12,4.52724
2021-09-13,26.31292
2021-09-14,24.09839
2021-09-15,24.12493
2021-09-16,23.75076
2021-09-17,24.48053
2021-09-18,6.4273
2021-09-19,4.25258
2021-09-20,7.15309
2021-09-21,8.86075
2021-09-22,9.90499
2021-09-23,34.28999
2021-09-24,27.77512
2021-09-25,7.45428
2021-09-26,5.37775
2021-09-27,25.93079
2021-09-28,28.25677
2021-09-29,31.34304
2021-09-30,28.34699
2021-10-01,26.94053
2021-10-02,6.97662
2021-10-03,4.96643
2021-10-04,9.25483
2021-10-05,29.45625
2021-10-06,31.82867
2021-10-07,30.62521
2021-10-08,28.9056
2021-10-09,7.50072
2021-10-10,5.51574
2021-10-11,10.50208
2021-10-12,35.37271
2021-10-13,29.94321
2021-10-14,27.59865
2021-10-15,26.07939
2021-10-16,6.73513
2021-10-17,4.8961
2021-10-18,26.79722
2021-10-19,25.54865
2021-10-20,26.17493
2021-10-21,24.89053
2021-10-22,22.43319
2021-10-23,5.68956
2021-10-24,4.54316
2021-10-25,25.77554
2021-10-26,25.41729
2021-10-27,25.14927
2021-10-28,23.79852
2021-10-29,22.88565
2021-10-30,6.45781
2021-10-31,4.64135
2021-11-01,23.23063
2021-11-02,22.73438
2021-11-03,23.32351
2021-11-04,23.05548
2021-11-05,22.64549
2021-11-06,6.02924
2021-11-07,4.63736
2021-11-08,23.17225
2021-11-09,31.03123
2021-11-10,24.33458
2021-11-11,24.50972
2021-11-12,22.30183
2021-11-13,5.9629
2021-11-14,4.36005
2021-11-15,23.3726
2021-11-16,23.47875
2021-11-17,23.14173
2021-11-18,23.05548
2021-11-19,21.49112
2021-11-20,6.79218
2021-11-21,5.04206
2021-11-22,25.1015
2021-11-23,24.67425
2021-11-24,24.36509
2021-11-25,24.0148
2021-11-26,25.17182
2021-11-27,7.57901
2021-11-28,5.44144
2021-11-29,27.78043
2021-11-30,27.17538
2021-12-01,30.27757
2021-12-02,28.23289
2021-12-03,25.68399
2021-12-04,7.10134
2021-12-05,4.90008
2021-12-06,26.4204
2021-12-07,25.72645
2021-12-08,26.03428
2021-12-09,23.85691
2021-12-10,23.14836
2021-12-11,6.52283
2021-12-12,4.71963
2021-12-13,23.77199
2021-12-14,23.38189
2021-12-15,23.5995
2021-12-16,22.39471
2021-12-17,21.95685
2021-12-18,5.94697
2021-12-19,4.58296
2021-12-20,26.69108
2021-12-21,26.85561
2021-12-22,24.21914
2021-12-23,23.45221
2021-12-24,19.63617
2021-12-25,5.27956
2021-12-26,4.33219
2021-12-27,21.59461
2021-12-28,20.70695
2021-12-29,20.42034
2021-12-30,20.5464
2021-12-31,14.87673
2022-01-01,5.06329
2022-01-02,4.38659
2022-01-03,22.23947
2022-01-04,25.12406
2022-01-05,28.90958
2022-01-06,32.79595
2022-01-07,31.26741
2022-01-08,8.45606
2022-01-09,6.36095
2022-01-10,29.83573
2022-01-11,26.53185
2022-01-12,26.03428
2022-01-13,26.09664
2022-01-14,25.28063
2022-01-15,6.80678
2022-01-16,5.37642
2022-01-17,24.65568
2022-01-18,25.12538
2022-01-19,24.14483
2022-01-20,23.29697
2022-01-21,23.43231
2022-01-22,6.88241
2022-01-23,4.81118
2022-01-24,25.83393
2022-01-25,28.89366
2022-01-26,26.14839
2022-01-27,31.27139
2022-01-28,28.61767
2022-01-29,8.75593
2022-01-30,5.87798
2022-01-31,5.97351
2022-02-01,6.65684
2022-02-02,8.35788
2022-02-03,27.61855
2022-02-04,25.56988
2022-02-05,7.40519
2022-02-06,5.38969
2022-02-07,25.96926
2022-02-08,24.26823
2022-02-09,23.62073
2022-02-10,23.26513
2022-02-11,23.0462
2022-02-12,7.1239
2022-02-13,4.97041
2022-02-14,25.55661
2022-02-15,24.69017
2022-02-16,23.12315
2022-02-17,22.58578
2022-02-18,21.79497
2022-02-19,6.29461
2022-02-20,4.75944
2022-02-21,23.64859
2022-02-22,25.14396
2022-02-23,24.0148
2022-02-24,34.87248
2022-02-25,32.55446
2022-02-26,8.29419
2022-02-27,5.7307
2022-02-28,29.66191
2022-03-01,11.5901
2022-03-02,28.4067
2022-03-03,25.75697
2022-03-04,31.23689
2022-03-05,9.66748
2022-03-06,6.42199
2022-03-07,42.04017
2022-03-08,43.58862
2022-03-09,14.91521
2022-03-10,35.66595
2022-03-11,32.82116
2022-03-12,10.3004
2022-03-13,7.65331
2022-03-14,38.09277
2022-03-15,37.46516
2022-03-16,35.83313
2022-03-17,39.44882
2022-03-18,37.44792
2022-03-19,9.82007
2022-03-20,6.5162
2022-03-21,31.6376
2022-03-22,31.80213
2022-03-23,31.44256
2022-03-24,29.49871
2022-03-25,28.47703
2022-03-26,8.42289
2022-03-27,6.1115
2022-03-28,31.27802
2022-03-29,30.93968
2022-03-30,32.35411
2022-03-31,30.3532
2022-04-01,27.07985
2022-04-02,7.91736
2022-04-03,5.83684
2022-04-04,27.02942
2022-04-05,26.41509
2022-04-06,28.12276
2022-04-07,27.14486
2022-04-08,25.51681
2022-04-09,7.51134
2022-04-10,5.48523
2022-04-11,29.47482
2022-04-12,30.84282
2022-04-13,29.20813
2022-04-14,27.54159
2022-04-15,25.42923
2022-04-16,6.97396
2022-04-17,5.30345
2022-04-18,27.34124
2022-04-19,29.1922
2022-04-20,31.13472
2022-04-21,29.32356
2022-04-22,30.08518
2022-04-23,8.44014
2022-04-24,6.06639
2022-04-25,36.51381
2022-04-26,35.5253
2022-04-27,42.41435
2022-04-28,44.11007
2022-04-29,41.71642
2022-04-30,10.45564
2022-05-01,7.19289
2022-05-02,36.064
2022-05-03,33.15022
2022-05-04,31.7756
2022-05-05,12.47246
2022-05-06,35.32494
2022-05-07,9.02927
2022-05-08,7.06817
2022-05-09,36.06002
2022-05-10,36.63853
2022-05-11,33.17676
2022-05-12,43.53952
2022-05-13,40.026
2022-05-14,9.47907
2022-05-15,6.65154
2022-05-16,36.81368
2022-05-17,33.89592
2022-05-18,34.07637
2022-05-19,34.64426
2022-05-20,33.58278
2022-05-21,8.93771
2022-05-22,6.68869
2022-05-23,33.46601
2022-05-24,32.84106
2022-05-25,30.94631
2022-05-26,30.17143
2022-05-27,30.52968
2022-05-28,8.27296
2022-05-29,5.81694
2022-05-30,33.96093
2022-05-31,36.36918
2022-06-01,13.43709
2022-06-02,32.6009
2022-06-03,30.30942
2022-06-04,8.24509
2022-06-05,5.94299
2022-06-06,9.67677
2022-06-07,31.28201
2022-06-08,30.59602
2022-06-09,30.37311
2022-06-10,31.83531
2022-06-11,10.64671
2022-06-12,6.67807
2022-06-13,43.12422
2022-06-14,45.12246
2022-06-15,41.51208
2022-06-16,41.68457
2022-06-17,39.2551
2022-06-18,10.21548
2022-06-19,6.66613
2022-06-20,39.75798
2022-06-21,34.55006
2022-06-22,41.4882
2022-06-23,47.65809
2022-06-24,41.28784
2022-06-25,10.16904
2022-06-26,7.20351
2022-06-27,39.15426
2022-06-28,36.48196
2022-06-29,36.69824
2022-06-30,37.75575
2022-07-01,36.13963
2022-07-02,8.64448
2022-07-03,6.58254
2022-07-04,34.40012
2022-07-05,37.64296
2022-07-06,45.71557
2022-07-07,40.10827
2022-07-08,35.07417
2022-07-09,8.94169
2022-07-10,6.75503
2022-07-11,36.12504
2022-07-12,42.14499
2022-07-13,40.49704
2022-07-14,40.34975
2022-07-15,47.99113
2022-07-16,11.83955
2022-07-17,7.51267
2022-07-18,41.3449
2022-07-19,38.87031
2022-07-20,39.01361
2022-07-21,35.99235
2022-07-22,34.07239
2022-07-23,9.20043
2022-07-24,6.81739
2022-07-25,35.7429
2022-07-26,33.39702
2022-07-27,33.26168
2022-07-28,38.78937
2022-07-29,36.46339
2022-07-30,9.99389
2022-07-31,6.75503
2022-08-01,32.3342
2022-08-02,32.79595
2022-08-03,32.41116
2022-08-04,30.59204
2022-08-05,31.31252
2022-08-06,8.92179
2022-08-07,6.06108
2022-08-08,30.66369
2022-08-09,28.26738
2022-08-10,29.21609
2022-08-11,30.00955
2022-08-12,27.52169
2022-08-13,8.19998
2022-08-14,5.79173
2022-08-15,9.26943
2022-08-16,30.16744
2022-08-17,27.9768
2022-08-18,31.50094
2022-08-19,34.28867
2022-08-20,10.61619
2022-08-21,6.83332
2022-08-22,43.81684
2022-08-23,44.8969
2022-08-24,39.43953
2022-08-25,36.83623
2022-08-26,31.86848
2022-08-27,10.28978
2022-08-28,7.15043
2022-08-29,43.3259
2022-08-30,37.62439
2022-08-31,36.70886
2022-09-01,38.05429
2022-09-02,38.77477
2022-09-03,10.98771
2022-09-04,7.63474
2022-09-05,42.96499
2022-09-06,41.40593
2022-09-07,50.28394
2022-09-08,41.53862
2022-09-09,13.94793
2022-09-10,9.47509
2022-09-11,7.97972
2022-09-12,11.54897
2022-09-13,43.12289
2022-09-14,52.77976
2022-09-15,49.37903
2022-09-16,47.29453
2022-09-17,12.76304
2022-09-18,8.37512
2022-09-19,44.67001
2022-09-20,39.88801
2022-09-21,40.64564
2022-09-22,57.48878
2022-09-23,49.38433
2022-09-24,16.2633
2022-09-25,10.35214
2022-09-26,61.52641
2022-09-27,55.73866
2022-09-28,63.66265
2022-09-29,56.70859
2022-09-30,51.18753
2022-10-01,14.60074
2022-10-02,10.16373
2022-10-03,15.16466
2022-10-04,47.44845
2022-10-05,47.1446
2022-10-06,50.30915
2022-10-07,45.35732
2022-10-08,14.26372
2022-10-09,9.47774
2022-10-10,15.58527
2022-10-11,48.46615
2022-10-12,46.44401
2022-10-13,42.45415
2022-10-14,42.61338
2022-10-15,15.98068
2022-10-16,11.0713
2022-10-17,50.16054
2022-10-18,51.1464
2022-10-19,48.4887
2022-10-20,46.20385
2022-10-21,46.62314
2022-10-22,15.24427
2022-10-23,9.46049
2022-10-24,43.72528
2022-10-25,42.22593
2022-10-26,41.30244
2022-10-27,42.92121
2022-10-28,38.38335
2022-10-29,11.8024
2022-10-30,7.9147
2022-10-31,37.33513
2022-11-01,39.60804
2022-11-02,38.30109
2022-11-03,42.46875
2022-11-04,36.73407
2022-11-05,12.15136
2022-11-06,8.22652
2022-11-07,42.82965
2022-11-08,50.75498
2022-11-09,57.15441
2022-11-10,56.4671
2022-11-11,71.02539
2022-11-12,19.85908
2022-11-13,12.35968
2022-11-14,62.568
2022-11-15,54.19154
2022-11-16,51.81116
2022-11-17,51.40514
2022-11-18,46.41615
2022-11-19,13.39728
2022-11-20,9.38486
2022-11-21,47.65809
2022-11-22,45.42499
2022-11-23,40.92296
2022-11-24,44.24276
2022-11-25,38.94727
2022-11-26,12.02929
2022-11-27,8.27163
2022-11-28,40.47315
2022-11-29,39.79115
2022-11-30,41.22681
2022-12-01,49.02343
2022-12-02,42.52448
2022-12-03,11.56091
2022-12-04,8.56619
2022-12-05,42.02425
2022-12-06,42.6691
2022-12-07,43.08043
2022-12-08,39.8283
2022-12-09,37.46782
2022-12-10,11.15091
2022-12-11,7.89613
2022-12-12,37.2794
2022-12-13,37.294
2022-12-14,39.51914
2022-12-15,40.48111
2022-12-16,38.15646
2022-12-17,10.90412
2022-12-18,7.9492
2022-12-19,36.15556
2022-12-20,40.45856
2022-12-21,42.75535
2022-12-22,41.36613
2022-12-23,38.04898
2022-12-24,10.88819
2022-12-25,7.77406
2022-12-26,35.80659
2022-12-27,36.27232
2022-12-28,36.27763
2022-12-29,35.37669
2022-12-30,28.96
2022-12-31,10.57904
2023-01-01,7.9147
2023-01-02,36.52044
2023-01-03,38.43377
2023-01-04,37.48374
2023-01-05,35.17368
2023-01-06,35.33423
2023-01-07,11.73871
2023-01-08,8.09648
2023-01-09,40.6284
2023-01-10,40.85794
2023-01-11,37.61112
2023-01-12,35.54122
2023-01-13,36.47533
2023-01-14,11.64052
2023-01-15,8.16946
2023-01-16,36.15688
2023-01-17,33.8455
2023-01-18,35.13653
2023-01-19,34.58721
2023-01-20,28.89897
2023-01-21,9.48969
2023-01-22,6.49895
2023-01-23,8.73072
2023-01-24,11.54897
2023-01-25,33.50715
2023-01-26,31.58586
2023-01-27,30.58142
2023-01-28,10.60425
2023-01-29,7.37865
2023-01-30,33.20993
2023-01-31,33.06132
2023-02-01,31.46379
2023-02-02,35.07417
2023-02-03,31.62566
2023-02-04,12.48971
2023-02-05,8.37645
2023-02-06,38.26128
2023-02-07,37.65889
2023-02-08,35.8464
2023-02-09,36.38776
2023-02-10,34.19711
2023-02-11,12.18586
2023-02-12,8.4136
2023-02-13,38.46694
2023-02-14,36.72876
2023-02-15,39.70357
2023-02-16,39.68898
2023-02-17,43.49441
2023-02-18,13.87363
2023-02-19,9.35037
2023-02-20,39.98354
2023-02-21,37.4572
2023-02-22,41.85043
2023-02-23,42.07202
2023-02-24,38.93134
2023-02-25,14.18942
2023-02-26,9.46846
2023-02-27,46.00881
2023-02-28,42.83761
2023-03-01,18.51365
2023-03-02,42.94642
2023-03-03,38.34885
2023-03-04,12.15004
2023-03-05,8.7347
2023-03-06,38.19892
2023-03-07,37.35636
2023-03-08,44.7589
2023-03-09,41.02645
2023-03-10,40.80619
2023-03-11,13.25664
2023-03-12,9.78159
2023-03-13,49.73462
2023-03-14,47.79343
2023-03-15,42.26308
2023-03-16,43.27282
2023-03-17,40.03396
2023-03-18,13.04567
2023-03-19,8.8236
2023-03-20,41.68988
2023-03-21,39.13435
2023-03-22,36.19536
2023-03-23,49.44271
2023-03-24,44.85444
2023-03-25,13.78605
2023-03-26,9.15797
2023-03-27,40.56338
2023-03-28,38.26791
2023-03-29,35.84772
2023-03-30,35.99633
2023-03-31,34.68274
2023-04-01,11.55958
2023-04-02,8.26765
2023-04-03,41.83318
2023-04-04,39.88934
2023-04-05,38.47358
2023-04-06,40.89244
2023-04-07,35.63941
2023-04-08,10.83247
2023-04-09,7.86826
2023-04-10,37.60979
2023-04-11,38.38468
2023-04-12,39.02688
2023-04-13,40.70933
2023-04-14,40.55542
2023-04-15,11.70952
2023-04-16,8.24377
2023-04-17,38.9539
2023-04-18,39.08924
2023-04-19,38.62086
2023-04-20,40.06713
2023-04-21,37.28339
2023-04-22,12.1633
2023-04-23,8.90189
2023-04-24,39.98222
2023-04-25,40.53153
2023-04-26,41.80266
2023-04-27,40.88183
2023-04-28,38.07154
2023-04-29,12.5189
2023-04-30,8.34726
2023-05-01,15.98731
2023-05-02,38.01448
2023-05-03,37.99458
2023-05-04,40.73189
2023-05-05,15.35042
2023-05-06,14.72281
2023-05-07,8.28092
2023-05-08,38.31833
2023-05-09,37.15335
2023-05-10,35.48947
2023-05-11,36.28293
2023-05-12,34.8141
2023-05-13,12.46583
2023-05-14,8.96956
2023-05-15,38.36079
2023-05-16,36.91717
2023-05-17,36.02552
2023-05-18,36.08789
2023-05-19,36.00297
2023-05-20,11.45078
2023-05-21,8.52904
2023-05-22,40.37497
2023-05-23,41.85707
2023-05-24,38.74956
2023-05-25,39.47005
2023-05-26,36.23119
2023-05-27,11.43486
2023-05-28,8.37512
2023-05-29,13.56977
