date,필리핀환율
2023-05-26,29.15413
2023-05-27,21.27979
2023-05-28,20.19787
2023-05-29,24.8785
2023-05-30,33.40083
2023-05-31,33.09997
2023-06-01,33.0074
2023-06-02,29.72691
2023-06-03,22.37329
2023-06-04,22.13029
2023-06-05,33.41819
2023-06-06,28.69127
2023-06-07,34.15875
2023-06-08,31.92548
2023-06-09,32.86276
2023-06-10,23.14857
2023-06-11,22.408
2023-06-12,36.64082
2023-06-13,38.76417
2023-06-14,37.02267
2023-06-15,36.73339
2023-06-16,34.32654
2023-06-17,24.69335
2023-06-18,23.44364
2023-06-19,37.5376
2023-06-20,36.14903
2023-06-21,34.69682
2023-06-22,33.55126
2023-06-23,32.18005
2023-06-24,24.41564
2023-06-25,24.28257
2023-06-26,36.00439
2023-06-27,34.06618
2023-06-28,32.9669
2023-06-29,32.98426
2023-06-30,32.32469
2023-07-01,23.88336
2023-07-02,22.68572
2023-07-03,34.43068
2023-07-04,33.23304
2023-07-05,33.58018
2023-07-06,33.0479
2023-07-07,29.36241
2023-07-08,21.69058
2023-07-09,22.84193
2023-07-10,34.11247
2023-07-11,32.08169
2023-07-12,30.87248
2023-07-13,32.83383
2023-07-14,31.35269
2023-07-15,23.43786
2023-07-16,23.31057
2023-07-17,34.62161
2023-07-18,32.29576
2023-07-19,31.53205
2023-07-20,29.57648
2023-07-21,29.22934
2023-07-22,21.17565
2023-07-23,22.47743
2023-07-24,31.82712
2023-07-25,31.23119
2023-07-26,29.44341
2023-07-27,30.23027
2023-07-28,29.11941
2023-07-29,23.25271
2023-07-30,23.02707
2023-07-31,32.8049
2023-08-01,33.02476
2023-08-02,33.35454
2023-08-03,32.00647
2023-08-04,31.13283
2023-08-05,25.65956
2023-08-06,23.51307
2023-08-07,32.9264
2023-08-08,31.9544
2023-08-09,30.50219
2023-08-10,31.65933
2023-08-11,31.09812
2023-08-12,23.22379
2023-08-13,22.06086
2023-08-14,33.08261
2023-08-15,28.44249
2023-08-16,33.26197
2023-08-17,32.07012
2023-08-18,31.03448
2023-08-19,23.46679
2023-08-20,23.22957
2023-08-21,33.06526
2023-08-22,31.83869
2023-08-23,30.95348
2023-08-24,31.72298
2023-08-25,30.08562
2023-08-26,22.14186
2023-08-27,21.517
2023-08-28,30.50219
2023-08-29,32.83962
2023-08-30,29.79634
2023-08-31,29.42027
2023-09-01,28.38463
2023-09-02,22.35015
2023-09-03,21.58065
2023-09-04,29.57648
2023-09-05,29.80791
2023-09-06,27.34899
2023-09-07,27.64984
2023-09-08,26.98449
2023-09-09,20.59129
2023-09-10,20.71858
2023-09-11,29.8542
2023-09-12,28.20527
2023-09-13,26.68363
2023-09-14,26.24392
2023-09-15,26.66049
2023-09-16,20.51608
2023-09-17,20.51029
2023-09-18,29.2467
2023-09-19,27.41263
2023-09-20,26.55635
2023-09-21,27.74242
2023-09-22,24.76857
2023-09-23,19.68294
2023-09-24,19.94908
2023-09-25,28.15899
2023-09-26,28.2342
2023-09-27,28.47141
2023-09-28,22.84772
2023-09-29,21.46493
2023-09-30,23.28743
2023-10-01,21.80629
2023-10-02,25.94306
2023-10-03,29.29298
2023-10-04,34.34968
2023-10-05,31.12705
2023-10-06,27.55149
2023-10-07,21.80629
2023-10-08,20.63758
2023-10-09,26.89192
2023-10-10,32.38833
2023-10-11,29.99884
2023-10-12,28.99213
2023-10-13,28.22263
2023-10-14,21.51122
2023-10-15,22.03193
2023-10-16,30.25919
2023-10-17,28.08956
2023-10-18,28.25156
2023-10-19,27.64984
2023-10-20,26.23235
2023-10-21,18.97708
2023-10-22,18.91923
2023-10-23,27.41842
2023-10-24,28.7607
2023-10-25,26.80513
2023-10-26,26.60842
2023-10-27,23.69243
2023-10-28,18.35223
2023-10-29,19.27215
2023-10-30,26.26128
2023-10-31,26.29599
2023-11-01,26.99028
2023-11-02,30.14927
2023-11-03,32.67183
2023-11-04,22.63364
2023-11-05,22.46007
2023-11-06,37.4971
2023-11-07,31.9949
2023-11-08,32.55612
2023-11-09,29.90627
2023-11-10,27.45892
2023-11-11,20.46401
2023-11-12,19.5383
2023-11-13,28.44827
2023-11-14,28.89956
2023-11-15,32.17426
2023-11-16,31.65933
2023-11-17,30.09141
2023-11-18,21.33186
2023-11-19,19.83337
2023-11-20,32.16269
2023-11-21,31.06341
2023-11-22,30.25341
2023-11-23,29.09048
2023-11-24,27.3432
2023-11-25,20.44665
2023-11-26,20.61444
2023-11-27,31.10969
2023-11-28,31.74612
2023-11-29,30.61791
2023-11-30,30.01619
2023-12-01,29.13098
2023-12-02,22.76672
2023-12-03,22.71464
2023-12-04,32.44619
2023-12-05,31.53783
2023-12-06,31.69405
2023-12-07,32.6429
2023-12-08,29.55334
2023-12-09,22.21129
2023-12-10,22.84772
2023-12-11,32.63133
2023-12-12,30.29969
2023-12-13,31.14441
2023-12-14,36.73339
2023-12-15,30.69312
2023-12-16,22.71464
2023-12-17,22.24022
2023-12-18,32.0354
2023-12-19,30.01619
2023-12-20,28.53506
2023-12-21,27.75399
2023-12-22,26.29021
2023-12-23,21.52279
2023-12-24,25.13885
2023-12-25,23.0155
2023-12-26,31.21962
2023-12-27,31.5899
2023-12-28,32.13955
2023-12-29,29.91784
2023-12-30,23.38579
2023-12-31,22.246
2024-01-01,24.21314
2024-01-02,34.90511
2024-01-03,34.3034
2024-01-04,33.9389
2024-01-05,33.29669
2024-01-06,26.03563
2024-01-07,26.67785
2024-01-08,33.96204
2024-01-09,34.40754
2024-01-10,35.90604
2024-01-11,34.2629
2024-01-12,31.97755
2024-01-13,25.54385
2024-01-14,26.72413
2024-01-15,35.49525
2024-01-16,35.83661
2024-01-17,39.26753
2024-01-18,37.79796
2024-01-19,33.38926
2024-01-20,24.90742
2024-01-21,25.08099
2024-01-22,36.96482
2024-01-23,35.51261
2024-01-24,34.58111
2024-01-25,33.36611
2024-01-26,29.68641
2024-01-27,22.86507
2024-01-28,24.94792
2024-01-29,31.46262
2024-01-30,32.98426
2024-01-31,33.30826
2024-02-01,32.35362
2024-02-02,32.08747
2024-02-03,23.76186
2024-02-04,23.88336
2024-02-05,32.26105
2024-02-06,31.17912
2024-02-07,29.11363
2024-02-08,29.51284
2024-02-09,23.10229
2024-02-10,20.93844
2024-02-11,19.95487
2024-02-12,26.16871
2024-02-13,31.97176
2024-02-14,31.54362
2024-02-15,31.38162
2024-02-16,26.93242
2024-02-17,20.49294
2024-02-18,21.93358
2024-02-19,30.79726
2024-02-20,30.28812
2024-02-21,29.22355
2024-02-22,29.14834
2024-02-23,26.87456
2024-02-24,22.327
2024-02-25,22.63364
2024-02-26,30.70469
2024-02-27,30.24762
2024-02-28,30.54848
2024-02-29,27.56884
2024-03-01,23.947
2024-03-02,22.19393
2024-03-03,22.03193
2024-03-04,28.6392
2024-03-05,26.07035
2024-03-06,27.81184
2024-03-07,25.28928
2024-03-08,28.5987
2024-03-09,21.68479
2024-03-10,21.30872
2024-03-11,30.27655
2024-03-12,28.0722
2024-03-13,27.49363
2024-03-14,24.58921
2024-03-15,25.78106
2024-03-16,19.12173
2024-03-17,19.41101
2024-03-18,27.21592
2024-03-19,26.89192
2024-03-20,26.29599
