date,정기적금
2020-06-26,16.02094
2020-06-27,7.74869
2020-06-28,9.52879
2020-06-29,16.33507
2020-06-30,18.11518
2020-07-01,20.78534
2020-07-02,17.95811
2020-07-03,16.12565
2020-07-04,8.21989
2020-07-05,9.6335
2020-07-06,17.06806
2020-07-07,18.3246
2020-07-08,19.47643
2020-07-09,17.48691
2020-07-10,13.19371
2020-07-11,9.58115
2020-07-12,9.73821
2020-07-13,17.59162
2020-07-14,16.91099
2020-07-15,18.95287
2020-07-16,16.07329
2020-07-17,12.35602
2020-07-18,8.21989
2020-07-19,9.37172
2020-07-20,18.53403
2020-07-21,19.26701
2020-07-22,15.60209
2020-07-23,16.85863
2020-07-24,15.60209
2020-07-25,9.21465
2020-07-26,11.62303
2020-07-27,19.37172
2020-07-28,18.95287
2020-07-29,17.38219
2020-07-30,15.18324
2020-07-31,15.65445
2020-08-01,9.31937
2020-08-02,7.64397
2020-08-03,16.85863
2020-08-04,15.07853
2020-08-05,16.96335
2020-08-06,15.13089
2020-08-07,12.98429
2020-08-08,7.74869
2020-08-09,7.12041
2020-08-10,21.51832
2020-08-11,20.41884
2020-08-12,17.32984
2020-08-13,13.76963
2020-08-14,14.45026
2020-08-15,7.8534
2020-08-16,8.63874
2020-08-17,8.63874
2020-08-18,15.07853
2020-08-19,17.17277
2020-08-20,16.38743
2020-08-21,14.97382
2020-08-22,7.53926
2020-08-23,8.11518
2020-08-24,16.43979
2020-08-25,18.53403
2020-08-26,17.69633
2020-08-27,17.69633
2020-08-28,12.56544
2020-08-29,6.43979
2020-08-30,8.90052
2020-08-31,18.27225
2020-09-01,17.43455
2020-09-02,14.65968
2020-09-03,15.7068
2020-09-04,13.50785
2020-09-05,7.59162
2020-09-06,8.27225
2020-09-07,13.71727
2020-09-08,15.39267
2020-09-09,14.8691
2020-09-10,16.59685
2020-09-11,15.86387
2020-09-12,7.74869
2020-09-13,8.48167
2020-09-14,15.60209
2020-09-15,16.59685
2020-09-16,17.59162
2020-09-17,15.02617
2020-09-18,16.07329
2020-09-19,7.64397
2020-09-20,8.69109
2020-09-21,18.53403
2020-09-22,14.29319
2020-09-23,16.12565
2020-09-24,15.2356
2020-09-25,15.91623
2020-09-26,9.6335
2020-09-27,9.68586
2020-09-28,17.8534
2020-09-29,15.28795
2020-09-30,7.90575
2020-10-01,7.69633
2020-10-02,7.69633
2020-10-03,8.01047
2020-10-04,9.6335
2020-10-05,21.09947
2020-10-06,19.42408
2020-10-07,16.80628
2020-10-08,17.0157
2020-10-09,9.68586
2020-10-10,6.96335
2020-10-11,9.42408
2020-10-12,17.53926
2020-10-13,19.84293
2020-10-14,16.91099
2020-10-15,17.43455
2020-10-16,17.48691
2020-10-17,8.58638
2020-10-18,9.89528
2020-10-19,15.75916
2020-10-20,17.74869
2020-10-21,19.89528
2020-10-22,15.18324
2020-10-23,17.38219
2020-10-24,5.60209
2020-10-25,10.15706
2020-10-26,18.16753
2020-10-27,16.49214
2020-10-28,16.17801
2020-10-29,15.7068
2020-10-30,12.56544
2020-10-31,7.27748
2020-11-01,10.10471
2020-11-02,15.44502
2020-11-03,14.18848
2020-11-04,12.87958
2020-11-05,15.07853
2020-11-06,14.18848
2020-11-07,7.90575
2020-11-08,9.00523
2020-11-09,16.12565
2020-11-10,17.38219
2020-11-11,15.75916
2020-11-12,15.60209
2020-11-13,14.81675
2020-11-14,8.21989
2020-11-15,9.68586
2020-11-16,15.2356
2020-11-17,14.18848
2020-11-18,14.60732
2020-11-19,14.24083
2020-11-20,12.72251
2020-11-21,6.43979
2020-11-22,8.79581
2020-11-23,13.87434
2020-11-24,15.2356
2020-11-25,18.79581
2020-11-26,15.07853
2020-11-27,14.71204
2020-11-28,7.74869
2020-11-29,9.21465
2020-11-30,16.85863
2020-12-01,16.70157
2020-12-02,15.18324
2020-12-03,17.17277
2020-12-04,14.03141
2020-12-05,7.90575
2020-12-06,10.0
2020-12-07,15.34031
2020-12-08,14.18848
2020-12-09,15.91623
2020-12-10,20.62827
2020-12-11,15.54973
2020-12-12,10.10471
2020-12-13,9.47643
2020-12-14,15.2356
2020-12-15,16.43979
2020-12-16,14.8691
2020-12-17,12.72251
2020-12-18,15.91623
2020-12-19,8.90052
2020-12-20,11.67539
2020-12-21,16.85863
2020-12-22,17.0157
2020-12-23,16.43979
2020-12-24,15.13089
2020-12-25,10.05235
2020-12-26,11.83246
2020-12-27,11.04712
2020-12-28,21.62303
2020-12-29,17.53926
2020-12-30,18.84816
2020-12-31,18.79581
2021-01-01,13.50785
2021-01-02,11.62303
2021-01-03,13.5602
2021-01-04,27.27748
2021-01-05,21.93717
2021-01-06,20.73298
2021-01-07,16.33507
2021-01-08,19.52879
2021-01-09,10.36649
2021-01-10,12.35602
2021-01-11,22.2513
2021-01-12,19.79057
2021-01-13,18.79581
2021-01-14,18.74345
2021-01-15,20.0
2021-01-16,9.84293
2021-01-17,12.09424
2021-01-18,21.09947
2021-01-19,19.42408
2021-01-20,20.31413
2021-01-21,21.51832
2021-01-22,17.48691
2021-01-23,11.04712
2021-01-24,12.93193
2021-01-25,24.45026
2021-01-26,23.97905
2021-01-27,22.04188
2021-01-28,19.52879
2021-01-29,21.04712
2021-01-30,13.089
2021-01-31,11.98952
2021-02-01,24.71204
2021-02-02,21.46596
2021-02-03,21.41361
2021-02-04,23.40314
2021-02-05,19.31937
2021-02-06,11.93717
2021-02-07,11.88481
2021-02-08,18.53403
2021-02-09,16.28272
2021-02-10,15.60209
2021-02-11,10.26178
2021-02-12,9.05759
2021-02-13,11.62303
2021-02-14,11.93717
2021-02-15,24.97382
2021-02-16,20.15706
2021-02-17,18.37696
2021-02-18,18.11518
2021-02-19,19.42408
2021-02-20,8.90052
2021-02-21,12.19895
2021-02-22,18.48167
2021-02-23,18.42931
2021-02-24,16.23036
2021-02-25,22.35602
2021-02-26,19.52879
2021-02-27,10.99476
2021-02-28,9.1623
2021-03-01,13.5602
2021-03-02,23.19371
2021-03-03,19.89528
2021-03-04,20.31413
2021-03-05,17.27748
2021-03-06,8.79581
2021-03-07,9.84293
2021-03-08,17.8534
2021-03-09,18.63874
2021-03-10,17.32984
2021-03-11,16.59685
2021-03-12,14.29319
2021-03-13,8.53403
2021-03-14,10.31413
2021-03-15,19.37172
2021-03-16,18.3246
2021-03-17,14.71204
2021-03-18,15.75916
2021-03-19,17.80104
2021-03-20,10.15706
2021-03-21,9.73821
2021-03-22,21.20418
2021-03-23,18.63874
2021-03-24,17.80104
2021-03-25,20.57591
2021-03-26,14.3979
2021-03-27,9.1623
2021-03-28,8.21989
2021-03-29,17.43455
2021-03-30,16.91099
2021-03-31,19.31937
2021-04-01,18.42931
2021-04-02,14.08376
2021-04-03,8.48167
2021-04-04,9.31937
2021-04-05,17.0157
2021-04-06,19.10994
2021-04-07,12.93193
2021-04-08,15.81151
2021-04-09,16.02094
2021-04-10,8.16753
2021-04-11,8.69109
2021-04-12,17.17277
2021-04-13,17.17277
2021-04-14,16.12565
2021-04-15,16.28272
2021-04-16,13.24607
2021-04-17,8.84816
2021-04-18,8.16753
2021-04-19,16.80628
2021-04-20,15.60209
2021-04-21,13.45549
2021-04-22,13.14136
2021-04-23,15.07853
2021-04-24,7.53926
2021-04-25,9.47643
2021-04-26,15.34031
2021-04-27,13.03664
2021-04-28,13.87434
2021-04-29,12.98429
2021-04-30,14.08376
2021-05-01,8.3246
2021-05-02,9.10994
2021-05-03,18.69109
2021-05-04,14.45026
2021-05-05,7.64397
2021-05-06,16.38743
2021-05-07,10.99476
2021-05-08,6.96335
2021-05-09,8.74345
2021-05-10,16.85863
2021-05-11,14.92146
2021-05-12,14.60732
2021-05-13,12.30366
2021-05-14,12.19895
2021-05-15,6.07329
2021-05-16,8.42931
2021-05-17,15.07853
2021-05-18,12.51308
2021-05-19,7.06806
2021-05-20,13.97905
2021-05-21,12.35602
2021-05-22,8.16753
2021-05-23,8.53403
2021-05-24,14.65968
2021-05-25,17.48691
2021-05-26,15.96858
2021-05-27,19.10994
2021-05-28,14.60732
2021-05-29,7.12041
2021-05-30,8.48167
2021-05-31,18.95287
2021-06-01,17.32984
2021-06-02,13.35078
2021-06-03,11.98952
2021-06-04,13.66492
2021-06-05,6.5445
2021-06-06,9.26701
2021-06-07,15.34031
2021-06-08,17.59162
2021-06-09,13.5602
2021-06-10,18.95287
2021-06-11,14.65968
2021-06-12,6.33507
2021-06-13,6.12565
2021-06-14,14.65968
2021-06-15,14.13612
2021-06-16,13.24607
2021-06-17,11.98952
2021-06-18,12.98429
2021-06-19,6.33507
2021-06-20,7.69633
2021-06-21,14.81675
2021-06-22,13.9267
2021-06-23,13.45549
2021-06-24,13.82198
2021-06-25,14.29319
2021-06-26,7.27748
2021-06-27,7.48691
2021-06-28,15.54973
2021-06-29,13.76963
2021-06-30,12.93193
2021-07-01,15.2356
2021-07-02,11.57068
2021-07-03,7.95811
2021-07-04,8.21989
2021-07-05,15.28795
2021-07-06,12.6178
2021-07-07,12.56544
2021-07-08,10.4712
2021-07-09,11.67539
2021-07-10,6.17801
2021-07-11,8.01047
2021-07-12,13.03664
2021-07-13,12.40837
2021-07-14,10.52356
2021-07-15,10.68062
2021-07-16,11.15183
2021-07-17,5.28795
2021-07-18,6.91099
2021-07-19,12.40837
2021-07-20,11.46596
2021-07-21,14.3979
2021-07-22,12.2513
2021-07-23,12.30366
2021-07-24,7.48691
2021-07-25,7.32984
2021-07-26,13.87434
2021-07-27,11.41361
2021-07-28,12.82722
2021-07-29,12.19895
2021-07-30,11.3089
2021-07-31,6.5445
2021-08-01,8.01047
2021-08-02,13.76963
2021-08-03,13.71727
2021-08-04,13.19371
2021-08-05,11.7801
2021-08-06,11.25654
2021-08-07,6.17801
2021-08-08,7.22513
2021-08-09,13.35078
2021-08-10,13.61256
2021-08-11,15.39267
2021-08-12,13.82198
2021-08-13,11.09947
2021-08-14,6.5445
2021-08-15,7.32984
2021-08-16,10.10471
2021-08-17,16.5445
2021-08-18,16.49214
2021-08-19,12.82722
2021-08-20,13.29842
2021-08-21,7.90575
2021-08-22,7.90575
2021-08-23,15.49738
2021-08-24,16.49214
2021-08-25,19.58115
2021-08-26,17.12041
2021-08-27,16.91099
2021-08-28,8.63874
2021-08-29,8.69109
2021-08-30,16.33507
2021-08-31,20.4712
2021-09-01,26.96335
2021-09-02,17.43455
2021-09-03,17.06806
2021-09-04,12.2513
2021-09-05,9.1623
2021-09-06,22.6178
2021-09-07,16.02094
2021-09-08,15.07853
2021-09-09,15.81151
2021-09-10,18.42931
2021-09-11,11.41361
2021-09-12,14.92146
2021-09-13,19.21465
2021-09-14,16.12565
2021-09-15,15.96858
2021-09-16,15.75916
2021-09-17,16.38743
2021-09-18,9.58115
2021-09-19,8.11518
2021-09-20,7.43455
2021-09-21,9.31937
2021-09-22,13.71727
2021-09-23,19.26701
2021-09-24,19.84293
2021-09-25,12.6178
2021-09-26,12.6178
2021-09-27,20.78534
2021-09-28,18.90052
2021-09-29,16.96335
2021-09-30,19.79057
2021-10-01,16.38743
2021-10-02,10.26178
2021-10-03,9.37172
2021-10-04,12.67015
2021-10-05,19.00523
2021-10-06,17.0157
2021-10-07,18.48167
2021-10-08,17.43455
2021-10-09,10.26178
2021-10-10,10.36649
2021-10-11,12.14659
2021-10-12,20.83769
2021-10-13,18.79581
2021-10-14,13.9267
2021-10-15,15.02617
2021-10-16,11.15183
2021-10-17,9.6335
2021-10-18,21.15183
2021-10-19,16.85863
2021-10-20,18.37696
2021-10-21,13.71727
2021-10-22,16.38743
2021-10-23,8.37696
2021-10-24,8.90052
2021-10-25,19.37172
2021-10-26,19.42408
2021-10-27,17.48691
2021-10-28,15.39267
2021-10-29,14.18848
2021-10-30,8.01047
2021-10-31,9.89528
2021-11-01,18.74345
2021-11-02,16.80628
2021-11-03,15.7068
2021-11-04,15.07853
2021-11-05,12.6178
2021-11-06,7.17277
2021-11-07,8.63874
2021-11-08,16.5445
2021-11-09,15.91623
2021-11-10,15.7068
2021-11-11,14.08376
2021-11-12,17.59162
2021-11-13,9.73821
2021-11-14,8.69109
2021-11-15,19.00523
2021-11-16,17.27748
2021-11-17,17.06806
2021-11-18,13.87434
2021-11-19,14.45026
2021-11-20,8.63874
2021-11-21,9.89528
2021-11-22,17.0157
2021-11-23,16.12565
2021-11-24,15.49738
2021-11-25,20.41884
2021-11-26,17.32984
2021-11-27,9.94764
2021-11-28,11.67539
2021-11-29,18.06282
2021-11-30,22.46073
2021-12-01,22.98429
2021-12-02,20.15706
2021-12-03,18.48167
2021-12-04,12.30366
2021-12-05,13.24607
2021-12-06,20.83769
2021-12-07,17.69633
2021-12-08,18.53403
2021-12-09,17.43455
2021-12-10,17.48691
2021-12-11,10.05235
2021-12-12,11.93717
2021-12-13,21.09947
2021-12-14,17.06806
2021-12-15,19.37172
2021-12-16,17.38219
2021-12-17,14.13612
2021-12-18,9.52879
2021-12-19,11.3089
2021-12-20,19.94764
2021-12-21,22.67015
2021-12-22,15.75916
2021-12-23,16.38743
2021-12-24,15.81151
2021-12-25,11.51832
2021-12-26,10.68062
2021-12-27,21.15183
2021-12-28,21.88481
2021-12-29,23.03664
2021-12-30,20.31413
2021-12-31,21.51832
2022-01-01,14.03141
2022-01-02,18.21989
2022-01-03,29.10994
2022-01-04,25.44502
2022-01-05,26.64921
2022-01-06,26.59685
2022-01-07,23.14136
2022-01-08,14.3979
2022-01-09,16.80628
2022-01-10,30.31413
2022-01-11,28.27225
2022-01-12,25.75916
2022-01-13,23.29842
2022-01-14,27.38219
2022-01-15,17.27748
2022-01-16,18.06282
2022-01-17,38.42931
2022-01-18,33.50785
2022-01-19,37.95811
2022-01-20,34.45026
2022-01-21,29.79057
2022-01-22,15.07853
2022-01-23,19.89528
2022-01-24,32.56544
2022-01-25,36.33507
2022-01-26,34.50261
2022-01-27,31.3089
2022-01-28,36.96335
2022-01-29,19.84293
2022-01-30,14.97382
2022-01-31,14.18848
2022-02-01,21.3089
2022-02-02,27.06806
2022-02-03,44.34554
2022-02-04,34.3979
2022-02-05,19.1623
2022-02-06,21.25654
2022-02-07,36.12565
2022-02-08,33.14136
2022-02-09,31.72774
2022-02-10,31.46596
2022-02-11,28.48167
2022-02-12,14.3979
2022-02-13,16.85863
2022-02-14,29.94764
2022-02-15,27.74869
2022-02-16,27.38219
2022-02-17,22.87958
2022-02-18,24.13612
2022-02-19,15.44502
2022-02-20,19.42408
2022-02-21,38.27225
2022-02-22,39.42408
2022-02-23,32.6178
2022-02-24,35.18324
2022-02-25,34.3979
2022-02-26,17.64397
2022-02-27,18.3246
2022-02-28,34.55497
2022-03-01,23.9267
2022-03-02,29.89528
2022-03-03,26.91099
2022-03-04,25.28795
2022-03-05,14.03141
2022-03-06,16.12565
2022-03-07,24.24083
2022-03-08,21.09947
2022-03-09,9.89528
2022-03-10,26.38743
2022-03-11,24.50261
2022-03-12,13.61256
2022-03-13,12.56544
2022-03-14,24.34554
2022-03-15,23.03664
2022-03-16,21.72774
2022-03-17,19.89528
2022-03-18,20.52356
2022-03-19,14.50261
2022-03-20,12.77486
2022-03-21,25.49738
2022-03-22,23.19371
2022-03-23,20.83769
2022-03-24,21.15183
2022-03-25,25.7068
2022-03-26,12.77486
2022-03-27,13.9267
2022-03-28,25.81151
2022-03-29,21.67539
2022-03-30,24.60732
2022-03-31,27.22513
2022-04-01,25.02617
2022-04-02,10.15706
2022-04-03,12.46073
2022-04-04,22.77486
2022-04-05,25.39267
2022-04-06,22.51308
2022-04-07,21.51832
2022-04-08,20.68062
2022-04-09,12.14659
2022-04-10,11.98952
2022-04-11,24.55497
2022-04-12,19.1623
2022-04-13,19.79057
2022-04-14,21.83246
2022-04-15,19.1623
2022-04-16,12.77486
2022-04-17,15.65445
2022-04-18,22.35602
2022-04-19,22.56544
2022-04-20,24.65968
2022-04-21,21.83246
2022-04-22,21.25654
2022-04-23,12.72251
2022-04-24,12.40837
2022-04-25,25.49738
2022-04-26,25.86387
2022-04-27,22.67015
2022-04-28,21.62303
2022-04-29,21.20418
2022-04-30,11.72774
2022-05-01,14.13612
2022-05-02,23.82198
2022-05-03,20.9424
2022-05-04,21.62303
2022-05-05,13.40314
2022-05-06,21.7801
2022-05-07,10.4712
2022-05-08,12.56544
2022-05-09,23.87434
2022-05-10,28.42931
2022-05-11,23.9267
2022-05-12,20.05235
2022-05-13,19.47643
2022-05-14,10.73298
2022-05-15,11.20418
2022-05-16,22.67015
2022-05-17,22.87958
2022-05-18,19.68586
2022-05-19,18.90052
2022-05-20,20.0
2022-05-21,10.68062
2022-05-22,12.93193
2022-05-23,23.66492
2022-05-24,22.6178
2022-05-25,26.23036
2022-05-26,25.13089
2022-05-27,23.50785
2022-05-28,10.41884
2022-05-29,14.50261
2022-05-30,26.5445
2022-05-31,27.90575
2022-06-01,19.37172
2022-06-02,28.42931
2022-06-03,28.69109
2022-06-04,14.71204
2022-06-05,13.45549
2022-06-06,16.38743
2022-06-07,30.10471
2022-06-08,28.3246
2022-06-09,24.50261
2022-06-10,26.59685
2022-06-11,13.61256
2022-06-12,17.27748
2022-06-13,28.48167
2022-06-14,30.26178
2022-06-15,31.04712
2022-06-16,32.51308
2022-06-17,31.46596
2022-06-18,15.02617
2022-06-19,15.86387
2022-06-20,31.25654
2022-06-21,27.27748
2022-06-22,27.64397
2022-06-23,24.76439
2022-06-24,25.60209
2022-06-25,16.33507
2022-06-26,16.07329
2022-06-27,31.04712
2022-06-28,28.27225
2022-06-29,26.85863
2022-06-30,24.60732
2022-07-01,25.39267
2022-07-02,12.98429
2022-07-03,16.91099
2022-07-04,29.26701
2022-07-05,29.21465
2022-07-06,28.58638
2022-07-07,25.44502
2022-07-08,25.54973
2022-07-09,13.24607
2022-07-10,14.97382
2022-07-11,31.36125
2022-07-12,28.58638
2022-07-13,36.64921
2022-07-14,47.64397
2022-07-15,36.64921
2022-07-16,20.10471
2022-07-17,20.36649
2022-07-18,48.48167
2022-07-19,35.34031
2022-07-20,33.9267
2022-07-21,35.65445
2022-07-22,31.7801
2022-07-23,15.60209
2022-07-24,18.11518
2022-07-25,49.6335
2022-07-26,36.70157
2022-07-27,35.65445
2022-07-28,30.78534
2022-07-29,31.09947
2022-07-30,16.49214
2022-07-31,23.24607
2022-08-01,40.52356
2022-08-02,37.0157
2022-08-03,33.03664
2022-08-04,31.20418
2022-08-05,28.53403
2022-08-06,15.65445
2022-08-07,18.3246
2022-08-08,29.37172
2022-08-09,26.49214
2022-08-10,32.56544
2022-08-11,29.52879
2022-08-12,26.38743
2022-08-13,16.12565
2022-08-14,14.13612
2022-08-15,17.32984
2022-08-16,36.23036
2022-08-17,29.89528
2022-08-18,29.42408
2022-08-19,28.74345
2022-08-20,17.69633
2022-08-21,18.63874
2022-08-22,32.87958
2022-08-23,33.87434
2022-08-24,31.25654
2022-08-25,40.52356
2022-08-26,41.20418
2022-08-27,19.26701
2022-08-28,17.8534
2022-08-29,40.57591
2022-08-30,34.50261
2022-08-31,37.22513
2022-09-01,34.60732
2022-09-02,28.48167
2022-09-03,15.81151
2022-09-04,18.42931
2022-09-05,29.84293
2022-09-06,27.48691
2022-09-07,33.5602
2022-09-08,28.27225
2022-09-09,15.18324
2022-09-10,16.07329
2022-09-11,17.8534
2022-09-12,24.97382
2022-09-13,60.0
2022-09-14,43.9267
2022-09-15,37.90575
2022-09-16,33.29842
2022-09-17,24.34554
2022-09-18,26.75392
2022-09-19,40.99476
2022-09-20,39.84293
2022-09-21,34.29319
2022-09-22,35.2356
2022-09-23,41.04712
2022-09-24,19.37172
2022-09-25,22.87958
2022-09-26,43.97905
2022-09-27,42.30366
2022-09-28,36.02094
2022-09-29,37.27748
2022-09-30,53.50785
2022-10-01,23.61256
2022-10-02,23.29842
2022-10-03,28.63874
2022-10-04,49.73821
2022-10-05,57.80104
2022-10-06,55.39267
2022-10-07,51.15183
2022-10-08,23.71727
2022-10-09,29.05759
2022-10-10,34.24083
2022-10-11,52.6178
2022-10-12,70.83769
2022-10-13,86.17801
2022-10-14,78.3246
2022-10-15,40.10471
2022-10-16,48.21989
2022-10-17,98.27225
2022-10-18,95.44502
2022-10-19,100.0
2022-10-20,91.15183
2022-10-21,76.02094
2022-10-22,34.08376
2022-10-23,36.5445
2022-10-24,80.10471
2022-10-25,89.52879
2022-10-26,79.42408
2022-10-27,76.33507
2022-10-28,69.42408
2022-10-29,45.81151
2022-10-30,54.81675
2022-10-31,85.65445
2022-11-01,90.57591
2022-11-02,71.62303
2022-11-03,65.7068
2022-11-04,60.99476
2022-11-05,31.04712
2022-11-06,34.55497
2022-11-07,75.96858
2022-11-08,75.86387
2022-11-09,73.35078
2022-11-10,76.07329
2022-11-11,70.15706
2022-11-12,31.20418
2022-11-13,35.81151
2022-11-14,85.07853
2022-11-15,77.74869
2022-11-16,73.61256
2022-11-17,58.06282
2022-11-18,56.49214
2022-11-19,29.21465
2022-11-20,31.36125
2022-11-21,61.25654
2022-11-22,58.74345
2022-11-23,49.73821
2022-11-24,56.38743
2022-11-25,65.81151
2022-11-26,34.03141
2022-11-27,36.70157
2022-11-28,64.18848
2022-11-29,57.59162
2022-11-30,54.60732
2022-12-01,55.2356
2022-12-02,44.34554
2022-12-03,20.73298
2022-12-04,26.80628
2022-12-05,55.34031
2022-12-06,47.06806
2022-12-07,53.089
2022-12-08,51.72774
2022-12-09,45.49738
2022-12-10,24.76439
2022-12-11,26.17801
2022-12-12,48.06282
2022-12-13,46.12565
2022-12-14,39.31937
2022-12-15,39.84293
2022-12-16,35.54973
2022-12-17,21.62303
2022-12-18,25.60209
2022-12-19,39.26701
2022-12-20,40.36649
2022-12-21,39.05759
2022-12-22,37.95811
2022-12-23,37.38219
2022-12-24,21.36125
2022-12-25,26.23036
2022-12-26,49.42408
2022-12-27,43.76963
2022-12-28,40.83769
2022-12-29,42.40837
2022-12-30,44.24083
2022-12-31,24.18848
2023-01-01,35.54973
2023-01-02,59.84293
2023-01-03,50.41884
2023-01-04,44.81675
2023-01-05,48.69109
2023-01-06,45.39267
2023-01-07,27.90575
2023-01-08,33.5602
2023-01-09,54.24083
2023-01-10,59.47643
2023-01-11,49.26701
2023-01-12,43.71727
2023-01-13,39.94764
2023-01-14,25.75916
2023-01-15,28.37696
2023-01-16,41.93717
2023-01-17,43.24607
2023-01-18,40.68062
2023-01-19,36.64921
2023-01-20,40.99476
2023-01-21,23.50785
2023-01-22,27.8534
2023-01-23,27.0157
2023-01-24,31.57068
2023-01-25,66.38743
2023-01-26,52.67015
2023-01-27,43.66492
2023-01-28,25.81151
2023-01-29,26.64921
2023-01-30,48.90052
2023-01-31,47.12041
2023-02-01,45.60209
2023-02-02,38.11518
2023-02-03,33.03664
2023-02-04,21.15183
2023-02-05,22.09424
2023-02-06,38.53403
2023-02-07,37.90575
2023-02-08,33.97905
2023-02-09,31.7801
2023-02-10,34.24083
2023-02-11,21.15183
2023-02-12,20.73298
2023-02-13,35.65445
2023-02-14,32.82722
2023-02-15,30.89005
2023-02-16,30.9424
2023-02-17,29.37172
2023-02-18,17.0157
2023-02-19,18.37696
2023-02-20,35.86387
2023-02-21,37.48691
2023-02-22,34.13612
2023-02-23,28.27225
2023-02-24,31.88481
2023-02-25,20.68062
2023-02-26,21.72774
2023-02-27,34.3979
2023-02-28,38.79581
2023-03-01,25.60209
2023-03-02,31.72774
2023-03-03,28.63874
2023-03-04,17.32984
2023-03-05,18.58638
2023-03-06,31.7801
2023-03-07,30.62827
2023-03-08,31.41361
2023-03-09,29.42408
2023-03-10,29.00523
2023-03-11,16.17801
2023-03-12,17.53926
2023-03-13,32.40837
2023-03-14,28.11518
2023-03-15,29.47643
2023-03-16,24.24083
2023-03-17,25.34031
2023-03-18,12.98429
2023-03-19,17.32984
2023-03-20,31.41361
2023-03-21,29.58115
2023-03-22,26.28272
2023-03-23,28.01047
2023-03-24,29.21465
2023-03-25,15.49738
2023-03-26,16.85863
2023-03-27,32.6178
2023-03-28,27.64397
2023-03-29,25.86387
2023-03-30,26.85863
2023-03-31,26.75392
2023-04-01,15.02617
2023-04-02,14.92146
2023-04-03,25.91623
2023-04-04,23.61256
2023-04-05,26.80628
2023-04-06,24.34554
2023-04-07,22.72251
2023-04-08,12.77486
2023-04-09,12.56544
2023-04-10,26.70157
2023-04-11,27.53926
2023-04-12,23.24607
2023-04-13,21.36125
2023-04-14,19.6335
2023-04-15,11.62303
2023-04-16,13.87434
2023-04-17,26.96335
2023-04-18,23.50785
2023-04-19,23.50785
2023-04-20,20.57591
2023-04-21,20.31413
2023-04-22,12.77486
2023-04-23,11.93717
2023-04-24,24.13612
2023-04-25,27.22513
2023-04-26,23.35078
2023-04-27,21.25654
2023-04-28,20.41884
2023-04-29,13.14136
2023-04-30,14.18848
2023-05-01,18.63874
2023-05-02,29.31937
2023-05-03,24.45026
2023-05-04,22.56544
2023-05-05,10.83769
2023-05-06,11.62303
2023-05-07,12.77486
2023-05-08,28.01047
2023-05-09,24.24083
2023-05-10,24.50261
2023-05-11,22.35602
2023-05-12,20.4712
2023-05-13,11.41361
2023-05-14,14.8691
2023-05-15,25.7068
2023-05-16,25.91623
2023-05-17,30.83769
2023-05-18,24.97382
2023-05-19,24.03141
2023-05-20,11.57068
2023-05-21,15.34031
2023-05-22,25.54973
2023-05-23,23.45549
2023-05-24,21.25654
2023-05-25,27.0157
2023-05-26,20.4712
2023-05-27,12.87958
2023-05-28,11.67539
2023-05-29,17.38219
