date,코인선물
2021-02-24,15.22491
2021-02-25,12.62975
2021-02-26,13.4948
2021-02-27,11.7647
2021-02-28,6.40138
2021-03-01,10.89965
2021-03-02,11.24567
2021-03-03,10.72664
2021-03-04,8.65051
2021-03-05,5.88235
2021-03-06,7.95847
2021-03-07,10.20761
2021-03-08,8.30449
2021-03-09,12.11072
2021-03-10,10.72664
2021-03-11,11.93771
2021-03-12,12.28373
2021-03-13,11.24567
2021-03-14,9.86159
2021-03-15,16.60899
2021-03-16,14.35986
2021-03-17,11.7647
2021-03-18,14.53287
2021-03-19,13.14878
2021-03-20,12.28373
2021-03-21,12.62975
2021-03-22,12.97577
2021-03-23,15.91695
2021-03-24,14.70588
2021-03-25,16.26297
2021-03-26,24.74048
2021-03-27,20.76124
2021-03-28,14.53287
2021-03-29,17.82006
2021-03-30,17.12802
2021-03-31,22.83737
2021-04-01,17.30103
2021-04-02,24.39446
2021-04-03,18.16608
2021-04-04,19.55017
2021-04-05,22.49134
2021-04-06,25.25951
2021-04-07,28.02768
2021-04-08,23.52941
2021-04-09,15.91695
2021-04-10,16.60899
2021-04-11,21.45328
2021-04-12,23.3564
2021-04-13,20.41522
2021-04-14,34.94809
2021-04-15,28.54671
2021-04-16,38.92733
2021-04-17,27.50865
2021-04-18,35.64013
2021-04-19,37.88927
2021-04-20,34.94809
2021-04-21,38.4083
2021-04-22,35.46712
2021-04-23,65.74394
2021-04-24,29.06574
2021-04-25,26.8166
2021-04-26,42.21453
2021-04-27,32.00692
2021-04-28,33.21799
2021-04-29,24.04844
2021-04-30,32.52595
2021-05-01,28.54671
2021-05-02,22.14532
2021-05-03,26.29757
2021-05-04,27.33564
2021-05-05,30.96885
2021-05-06,33.73702
2021-05-07,31.66089
2021-05-08,31.83391
2021-05-09,31.31487
2021-05-10,33.04498
2021-05-11,33.91003
2021-05-12,29.06574
2021-05-13,34.94809
2021-05-14,24.04844
2021-05-15,21.7993
2021-05-16,19.37716
2021-05-17,34.08304
2021-05-18,29.41176
2021-05-19,43.25259
2021-05-20,51.55709
2021-05-21,41.86851
2021-05-22,31.48788
2021-05-23,33.73702
2021-05-24,37.37024
2021-05-25,28.54671
2021-05-26,26.29757
2021-05-27,28.02768
2021-05-28,41.17647
2021-05-29,23.18339
2021-05-30,27.68166
2021-05-31,25.25951
2021-06-01,26.29757
2021-06-02,21.97231
2021-06-03,18.85813
2021-06-04,23.3564
2021-06-05,22.49134
2021-06-06,15.0519
2021-06-07,23.87543
2021-06-08,23.70242
2021-06-09,23.70242
2021-06-10,19.89619
2021-06-11,16.08996
2021-06-12,13.14878
2021-06-13,14.53287
2021-06-14,15.57093
2021-06-15,12.62975
2021-06-16,13.66782
2021-06-17,13.4948
2021-06-18,10.38062
2021-06-19,13.84083
2021-06-20,14.18685
2021-06-21,18.16608
2021-06-22,28.89273
2021-06-23,21.97231
2021-06-24,20.41522
2021-06-25,15.74394
2021-06-26,19.55017
2021-06-27,12.45674
2021-06-28,10.55363
2021-06-29,8.4775
2021-06-30,11.59169
2021-07-01,11.07266
2021-07-02,12.62975
2021-07-03,5.70934
2021-07-04,8.13148
2021-07-05,11.41868
2021-07-06,11.7647
2021-07-07,12.80276
2021-07-08,6.92041
2021-07-09,7.43944
2021-07-10,6.7474
2021-07-11,7.61245
2021-07-12,6.57439
2021-07-13,8.13148
2021-07-14,7.26643
2021-07-15,6.57439
2021-07-16,7.26643
2021-07-17,6.92041
2021-07-18,6.7474
2021-07-19,9.16955
2021-07-20,11.41868
2021-07-21,7.95847
2021-07-22,20.76124
2021-07-23,11.07266
2021-07-24,7.09342
2021-07-25,6.22837
2021-07-26,16.60899
2021-07-27,11.93771
2021-07-28,12.80276
2021-07-29,10.89965
2021-07-30,12.62975
2021-07-31,12.80276
2021-08-01,13.14878
2021-08-02,12.11072
2021-08-03,13.84083
2021-08-04,15.22491
2021-08-05,13.66782
2021-08-06,13.4948
2021-08-07,19.20415
2021-08-08,15.74394
2021-08-09,17.99307
2021-08-10,27.68166
2021-08-11,25.60553
2021-08-12,34.25605
2021-08-13,22.83737
2021-08-14,22.66435
2021-08-15,20.76124
2021-08-16,24.56747
2021-08-17,28.02768
2021-08-18,21.28027
2021-08-19,21.97231
2021-08-20,20.93425
2021-08-21,14.70588
2021-08-22,15.91695
2021-08-23,18.68512
2021-08-24,23.01038
2021-08-25,24.56747
2021-08-26,27.33564
2021-08-27,23.87543
2021-08-28,14.87889
2021-08-29,15.39792
2021-08-30,20.76124
2021-08-31,21.10726
2021-09-01,17.47404
2021-09-02,23.70242
2021-09-03,16.95501
2021-09-04,19.89619
2021-09-05,17.99307
2021-09-06,32.87197
2021-09-07,28.71972
2021-09-08,50.0
2021-09-09,31.14186
2021-09-10,23.18339
2021-09-11,17.30103
2021-09-12,14.53287
2021-09-13,19.20415
2021-09-14,18.85813
2021-09-15,16.60899
2021-09-16,19.03114
2021-09-17,19.89619
2021-09-18,17.47404
2021-09-19,19.37716
2021-09-20,24.04844
2021-09-21,24.39446
2021-09-22,24.91349
2021-09-23,34.08304
2021-09-24,31.48788
2021-09-25,22.14532
2021-09-26,27.85467
2021-09-27,23.3564
2021-09-28,22.14532
2021-09-29,18.51211
2021-09-30,20.41522
2021-10-01,19.03114
2021-10-02,17.82006
2021-10-03,15.22491
2021-10-04,18.68512
2021-10-05,23.18339
2021-10-06,24.56747
2021-10-07,20.41522
2021-10-08,18.3391
2021-10-09,16.26297
2021-10-10,16.60899
2021-10-11,20.58823
2021-10-12,23.70242
2021-10-13,17.82006
2021-10-14,22.31833
2021-10-15,21.97231
2021-10-16,20.41522
2021-10-17,16.08996
2021-10-18,24.39446
2021-10-19,23.70242
2021-10-20,19.72318
2021-10-21,26.12456
2021-10-22,20.24221
2021-10-23,15.39792
2021-10-24,16.60899
2021-10-25,21.45328
2021-10-26,24.04844
2021-10-27,24.39446
2021-10-28,24.91349
2021-10-29,28.71972
2021-10-30,15.57093
2021-10-31,15.0519
2021-11-01,23.3564
2021-11-02,19.55017
2021-11-03,27.50865
2021-11-04,25.25951
2021-11-05,25.60553
2021-11-06,16.60899
2021-11-07,14.87889
2021-11-08,25.43252
2021-11-09,35.98615
2021-11-10,33.391
2021-11-11,26.12456
2021-11-12,28.20069
2021-11-13,20.76124
2021-11-14,19.20415
2021-11-15,30.44982
2021-11-16,32.17993
2021-11-17,22.31833
2021-11-18,30.44982
2021-11-19,30.62283
2021-11-20,22.49134
2021-11-21,22.14532
2021-11-22,27.16262
2021-11-23,22.66435
2021-11-24,27.68166
2021-11-25,25.77854
2021-11-26,30.79584
2021-11-27,24.56747
2021-11-28,23.52941
2021-11-29,32.35294
2021-11-30,30.44982
2021-12-01,25.60553
2021-12-02,21.97231
2021-12-03,20.0692
2021-12-04,40.65743
2021-12-05,34.94809
2021-12-06,49.30795
2021-12-07,35.29411
2021-12-08,33.56401
2021-12-09,30.79584
2021-12-10,22.31833
2021-12-11,21.28027
2021-12-12,21.28027
2021-12-13,24.04844
2021-12-14,26.98961
2021-12-15,24.91349
2021-12-16,25.60553
2021-12-17,16.95501
2021-12-18,16.60899
2021-12-19,13.32179
2021-12-20,22.83737
2021-12-21,21.28027
2021-12-22,22.49134
2021-12-23,23.70242
2021-12-24,23.52941
2021-12-25,17.64705
2021-12-26,15.74394
2021-12-27,22.31833
2021-12-28,39.10034
2021-12-29,33.391
2021-12-30,25.25951
2021-12-31,19.20415
2022-01-01,17.30103
2022-01-02,20.93425
2022-01-03,23.3564
2022-01-04,21.97231
2022-01-05,20.76124
2022-01-06,28.71972
2022-01-07,27.50865
2022-01-08,17.64705
2022-01-09,17.12802
2022-01-10,26.8166
2022-01-11,25.0865
2022-01-12,25.0865
2022-01-13,27.50865
2022-01-14,20.24221
2022-01-15,15.22491
2022-01-16,18.51211
2022-01-17,20.41522
2022-01-18,26.8166
2022-01-19,21.62629
2022-01-20,22.66435
2022-01-21,26.47058
2022-01-22,32.17993
2022-01-23,23.52941
2022-01-24,36.50519
2022-01-25,33.21799
2022-01-26,28.89273
2022-01-27,24.04844
2022-01-28,20.41522
2022-01-29,16.95501
2022-01-30,13.32179
2022-01-31,14.87889
2022-02-01,14.35986
2022-02-02,15.39792
2022-02-03,28.02768
2022-02-04,21.62629
2022-02-05,22.14532
2022-02-06,20.0692
2022-02-07,29.06574
2022-02-08,31.66089
2022-02-09,28.02768
2022-02-10,25.60553
2022-02-11,25.0865
2022-02-12,20.41522
2022-02-13,18.85813
2022-02-14,28.89273
2022-02-15,26.29757
2022-02-16,27.85467
2022-02-17,35.46712
2022-02-18,26.47058
2022-02-19,18.16608
2022-02-20,20.24221
2022-02-21,33.91003
2022-02-22,28.3737
2022-02-23,31.83391
2022-02-24,33.21799
2022-02-25,32.52595
2022-02-26,15.91695
2022-02-27,17.64705
2022-02-28,21.7993
2022-03-01,30.44982
2022-03-02,29.75778
2022-03-03,19.03114
2022-03-04,25.77854
2022-03-05,18.85813
2022-03-06,18.68512
2022-03-07,25.25951
2022-03-08,24.39446
2022-03-09,15.57093
2022-03-10,28.89273
2022-03-11,23.87543
2022-03-12,16.782
2022-03-13,14.18685
2022-03-14,23.3564
2022-03-15,24.74048
2022-03-16,28.20069
2022-03-17,23.70242
2022-03-18,32.35294
2022-03-19,19.89619
2022-03-20,19.55017
2022-03-21,25.43252
2022-03-22,37.02422
2022-03-23,29.58477
2022-03-24,27.68166
2022-03-25,22.31833
2022-03-26,16.60899
2022-03-27,15.39792
2022-03-28,36.33217
2022-03-29,32.17993
2022-03-30,32.52595
2022-03-31,34.94809
2022-04-01,28.71972
2022-04-02,19.37716
2022-04-03,22.49134
2022-04-04,30.27681
2022-04-05,30.27681
2022-04-06,33.21799
2022-04-07,29.75778
2022-04-08,26.29757
2022-04-09,15.39792
2022-04-10,16.60899
2022-04-11,30.96885
2022-04-12,32.35294
2022-04-13,28.02768
2022-04-14,26.12456
2022-04-15,20.24221
2022-04-16,16.08996
2022-04-17,11.59169
2022-04-18,28.54671
2022-04-19,28.20069
2022-04-20,21.45328
2022-04-21,23.52941
2022-04-22,23.52941
2022-04-23,14.35986
2022-04-24,15.74394
2022-04-25,27.50865
2022-04-26,25.60553
2022-04-27,27.68166
2022-04-28,23.87543
2022-04-29,22.14532
2022-04-30,17.30103
2022-05-01,16.782
2022-05-02,25.95155
2022-05-03,20.93425
2022-05-04,20.76124
2022-05-05,15.22491
2022-05-06,27.50865
2022-05-07,17.30103
2022-05-08,18.3391
2022-05-09,34.77508
2022-05-10,50.69204
2022-05-11,76.98961
2022-05-12,100.0
2022-05-13,64.35986
2022-05-14,39.44636
2022-05-15,31.83391
2022-05-16,50.86505
2022-05-17,44.80968
2022-05-18,41.17647
2022-05-19,36.15916
2022-05-20,30.44982
2022-05-21,22.14532
2022-05-22,20.58823
2022-05-23,38.75432
2022-05-24,37.88927
2022-05-25,31.48788
2022-05-26,36.15916
2022-05-27,28.54671
2022-05-28,16.95501
2022-05-29,19.55017
2022-05-30,31.14186
2022-05-31,33.56401
2022-06-01,21.10726
2022-06-02,26.64359
2022-06-03,25.43252
2022-06-04,16.26297
2022-06-05,12.80276
2022-06-06,14.35986
2022-06-07,33.56401
2022-06-08,29.93079
2022-06-09,32.17993
2022-06-10,24.91349
2022-06-11,17.12802
2022-06-12,31.48788
2022-06-13,61.07266
2022-06-14,54.67128
2022-06-15,52.07612
2022-06-16,37.02422
2022-06-17,39.61937
2022-06-18,20.41522
2022-06-19,28.54671
2022-06-20,39.10034
2022-06-21,37.88927
2022-06-22,33.91003
2022-06-23,29.93079
2022-06-24,28.20069
2022-06-25,15.91695
2022-06-26,12.45674
2022-06-27,29.75778
2022-06-28,34.77508
2022-06-29,45.84775
2022-06-30,27.68166
2022-07-01,31.66089
2022-07-02,14.01384
2022-07-03,13.4948
2022-07-04,35.1211
2022-07-05,28.89273
2022-07-06,25.0865
2022-07-07,22.83737
2022-07-08,22.66435
2022-07-09,13.66782
2022-07-10,10.72664
2022-07-11,23.18339
2022-07-12,25.77854
2022-07-13,23.01038
2022-07-14,29.58477
2022-07-15,22.49134
2022-07-16,10.72664
2022-07-17,13.4948
2022-07-18,22.83737
2022-07-19,21.7993
2022-07-20,26.64359
2022-07-21,22.66435
2022-07-22,21.97231
2022-07-23,16.26297
2022-07-24,15.39792
2022-07-25,23.52941
2022-07-26,28.02768
2022-07-27,24.04844
2022-07-28,20.93425
2022-07-29,22.49134
2022-07-30,16.95501
2022-07-31,11.59169
2022-08-01,26.98961
2022-08-02,24.56747
2022-08-03,22.66435
2022-08-04,22.14532
2022-08-05,18.85813
2022-08-06,12.62975
2022-08-07,13.84083
2022-08-08,26.12456
2022-08-09,22.66435
2022-08-10,23.3564
2022-08-11,21.97231
2022-08-12,17.64705
2022-08-13,16.26297
2022-08-14,18.85813
2022-08-15,21.10726
2022-08-16,30.62283
2022-08-17,25.43252
2022-08-18,26.64359
2022-08-19,32.52595
2022-08-20,17.64705
2022-08-21,15.57093
2022-08-22,27.16262
2022-08-23,29.41176
2022-08-24,22.83737
2022-08-25,24.74048
2022-08-26,18.16608
2022-08-27,16.08996
2022-08-28,11.41868
2022-08-29,23.3564
2022-08-30,25.25951
2022-08-31,21.7993
2022-09-01,15.74394
2022-09-02,20.93425
2022-09-03,14.53287
2022-09-04,13.4948
2022-09-05,20.41522
2022-09-06,25.43252
2022-09-07,24.04844
2022-09-08,15.74394
2022-09-09,9.51557
2022-09-10,12.11072
2022-09-11,12.28373
2022-09-12,15.91695
2022-09-13,27.68166
2022-09-14,31.31487
2022-09-15,22.31833
2022-09-16,20.24221
2022-09-17,12.11072
2022-09-18,12.62975
2022-09-19,31.83391
2022-09-20,28.89273
2022-09-21,22.49134
2022-09-22,22.49134
2022-09-23,24.74048
2022-09-24,14.70588
2022-09-25,12.62975
2022-09-26,23.18339
2022-09-27,20.58823
2022-09-28,24.74048
2022-09-29,21.45328
2022-09-30,22.49134
2022-10-01,16.43598
2022-10-02,15.91695
2022-10-03,16.43598
2022-10-04,24.74048
2022-10-05,23.01038
2022-10-06,21.7993
2022-10-07,23.52941
2022-10-08,13.14878
2022-10-09,10.89965
2022-10-10,14.70588
2022-10-11,26.12456
2022-10-12,19.89619
2022-10-13,27.68166
2022-10-14,23.87543
2022-10-15,11.41868
2022-10-16,11.59169
2022-10-17,23.18339
2022-10-18,17.99307
2022-10-19,17.12802
2022-10-20,18.51211
2022-10-21,22.83737
2022-10-22,9.86159
2022-10-23,11.24567
2022-10-24,21.7993
2022-10-25,17.47404
2022-10-26,21.10726
2022-10-27,21.10726
2022-10-28,19.72318
2022-10-29,11.41868
2022-10-30,14.87889
2022-10-31,20.24221
2022-11-01,21.28027
2022-11-02,21.10726
2022-11-03,25.25951
2022-11-04,22.49134
2022-11-05,13.66782
2022-11-06,13.84083
2022-11-07,26.8166
2022-11-08,38.75432
2022-11-09,45.67474
2022-11-10,44.63667
2022-11-11,25.77854
2022-11-12,22.14532
2022-11-13,19.37716
2022-11-14,36.33217
2022-11-15,35.46712
2022-11-16,32.52595
2022-11-17,25.95155
2022-11-18,21.7993
2022-11-19,17.99307
2022-11-20,14.18685
2022-11-21,22.31833
2022-11-22,20.58823
2022-11-23,24.91349
2022-11-24,16.43598
2022-11-25,19.89619
2022-11-26,13.32179
2022-11-27,9.68858
2022-11-28,18.16608
2022-11-29,18.3391
2022-11-30,21.97231
2022-12-01,21.97231
2022-12-02,19.03114
2022-12-03,9.51557
2022-12-04,15.0519
2022-12-05,21.7993
2022-12-06,19.37716
2022-12-07,22.49134
2022-12-08,23.01038
2022-12-09,18.3391
2022-12-10,12.11072
2022-12-11,13.84083
2022-12-12,19.72318
2022-12-13,26.29757
2022-12-14,17.12802
2022-12-15,18.16608
2022-12-16,17.99307
2022-12-17,15.57093
2022-12-18,11.41868
2022-12-19,15.91695
2022-12-20,16.08996
2022-12-21,14.01384
2022-12-22,16.95501
2022-12-23,13.4948
2022-12-24,9.34256
2022-12-25,6.40138
2022-12-26,13.4948
2022-12-27,17.47404
2022-12-28,18.51211
2022-12-29,22.31833
2022-12-30,13.4948
2022-12-31,8.99653
2023-01-01,7.78546
2023-01-02,16.08996
2023-01-03,15.39792
2023-01-04,18.3391
2023-01-05,17.64705
2023-01-06,17.30103
2023-01-07,10.20761
2023-01-08,14.70588
2023-01-09,17.99307
2023-01-10,17.47404
2023-01-11,18.85813
2023-01-12,21.10726
2023-01-13,14.70588
2023-01-14,19.89619
2023-01-15,19.72318
2023-01-16,21.10726
2023-01-17,19.03114
2023-01-18,18.16608
2023-01-19,23.70242
2023-01-20,15.57093
2023-01-21,22.66435
2023-01-22,13.14878
2023-01-23,12.28373
2023-01-24,18.3391
2023-01-25,24.04844
2023-01-26,24.39446
2023-01-27,21.62629
2023-01-28,17.82006
2023-01-29,18.3391
2023-01-30,29.06574
2023-01-31,22.49134
2023-02-01,16.95501
2023-02-02,24.39446
2023-02-03,28.20069
2023-02-04,15.91695
2023-02-05,12.45674
2023-02-06,20.41522
2023-02-07,21.45328
2023-02-08,23.87543
2023-02-09,24.04844
2023-02-10,22.31833
2023-02-11,16.60899
2023-02-12,14.01384
2023-02-13,17.64705
2023-02-14,21.10726
2023-02-15,23.01038
2023-02-16,19.03114
2023-02-17,23.52941
2023-02-18,17.47404
2023-02-19,15.0519
2023-02-20,27.85467
2023-02-21,31.14186
2023-02-22,25.43252
2023-02-23,27.50865
2023-02-24,16.43598
2023-02-25,14.87889
2023-02-26,14.87889
2023-02-27,18.85813
2023-02-28,19.03114
2023-03-01,14.35986
2023-03-02,18.3391
2023-03-03,18.51211
2023-03-04,15.22491
2023-03-05,12.97577
2023-03-06,19.89619
2023-03-07,14.35986
2023-03-08,17.99307
2023-03-09,16.08996
2023-03-10,22.66435
2023-03-11,11.07266
2023-03-12,13.66782
2023-03-13,20.93425
2023-03-14,27.16262
2023-03-15,29.23875
2023-03-16,23.3564
2023-03-17,19.20415
2023-03-18,15.91695
2023-03-19,14.87889
2023-03-20,27.68166
2023-03-21,27.50865
2023-03-22,25.43252
2023-03-23,24.04844
2023-03-24,25.95155
2023-03-25,17.47404
2023-03-26,17.64705
2023-03-27,23.87543
2023-03-28,23.52941
2023-03-29,22.31833
2023-03-30,21.97231
2023-03-31,14.70588
2023-04-01,14.35986
2023-04-02,14.01384
2023-04-03,23.01038
2023-04-04,20.58823
2023-04-05,24.22145
2023-04-06,23.87543
2023-04-07,19.89619
2023-04-08,14.70588
2023-04-09,15.0519
2023-04-10,26.29757
2023-04-11,29.41176
2023-04-12,27.50865
2023-04-13,23.87543
2023-04-14,22.83737
2023-04-15,18.68512
2023-04-16,15.22491
2023-04-17,25.60553
2023-04-18,21.45328
2023-04-19,28.89273
2023-04-20,20.41522
2023-04-21,20.41522
2023-04-22,16.95501
2023-04-23,10.55363
2023-04-24,21.10726
2023-04-25,31.48788
2023-04-26,21.97231
2023-04-27,24.56747
2023-04-28,19.55017
2023-04-29,16.95501
2023-04-30,16.60899
2023-05-01,14.01384
2023-05-02,23.70242
2023-05-03,24.04844
2023-05-04,20.24221
2023-05-05,17.30103
2023-05-06,22.66435
2023-05-07,23.3564
2023-05-08,29.06574
2023-05-09,24.04844
2023-05-10,24.56747
2023-05-11,21.7993
2023-05-12,23.3564
2023-05-13,14.70588
2023-05-14,16.26297
2023-05-15,27.33564
2023-05-16,24.91349
2023-05-17,24.22145
2023-05-18,21.62629
2023-05-19,18.51211
2023-05-20,10.20761
2023-05-21,13.84083
2023-05-22,22.14532
2023-05-23,22.14532
2023-05-24,20.24221
2023-05-25,19.03114
2023-05-26,16.43598
2023-05-27,13.14878
2023-05-28,13.14878
2023-05-29,17.64705
2023-05-30,20.58823
2023-05-31,17.12802
2023-06-01,18.16608
2023-06-02,16.26297
2023-06-03,12.62975
2023-06-04,10.0346
2023-06-05,17.64705
2023-06-06,20.41522
2023-06-07,18.51211
2023-06-08,16.95501
2023-06-09,13.14878
2023-06-10,15.57093
2023-06-11,10.0346
2023-06-12,19.72318
2023-06-13,19.89619
2023-06-14,19.03114
2023-06-15,14.87889
2023-06-16,17.64705
2023-06-17,10.38062
2023-06-18,12.97577
2023-06-19,19.37716
2023-06-20,20.93425
2023-06-21,25.95155
2023-06-22,20.93425
2023-06-23,16.08996
2023-06-24,15.0519
2023-06-25,10.89965
2023-06-26,19.03114
2023-06-27,19.03114
2023-06-28,17.82006
2023-06-29,18.85813
2023-06-30,16.95501
2023-07-01,11.24567
2023-07-02,10.38062
2023-07-03,16.782
2023-07-04,16.782
2023-07-05,18.51211
2023-07-06,21.97231
2023-07-07,17.64705
2023-07-08,11.93771
2023-07-09,9.34256
2023-07-10,17.47404
2023-07-11,16.782
2023-07-12,16.95501
2023-07-13,18.16608
2023-07-14,27.85467
2023-07-15,12.11072
2023-07-16,20.58823
2023-07-17,23.52941
2023-07-18,26.12456
2023-07-19,20.41522
2023-07-20,20.24221
2023-07-21,18.51211
2023-07-22,10.72664
2023-07-23,16.43598
2023-07-24,20.41522
2023-07-25,23.3564
2023-07-26,22.14532
2023-07-27,16.782
2023-07-28,16.26297
2023-07-29,11.07266
2023-07-30,10.55363
2023-07-31,18.3391
2023-08-01,18.68512
2023-08-02,21.28027
2023-08-03,16.60899
2023-08-04,20.58823
2023-08-05,11.59169
2023-08-06,12.62975
2023-08-07,16.95501
2023-08-08,19.03114
2023-08-09,16.26297
2023-08-10,16.95501
2023-08-11,15.22491
2023-08-12,11.07266
2023-08-13,10.20761
2023-08-14,12.45674
2023-08-15,14.87889
2023-08-16,19.37716
2023-08-17,21.97231
2023-08-18,28.3737
2023-08-19,16.26297
2023-08-20,13.66782
2023-08-21,22.14532
2023-08-22,21.62629
2023-08-23,20.58823
2023-08-24,23.52941
2023-08-25,20.58823
2023-08-26,14.01384
2023-08-27,12.28373
2023-08-28,18.3391
2023-08-29,17.47404
2023-08-30,18.51211
2023-08-31,15.91695
2023-09-01,14.18685
2023-09-02,14.35986
2023-09-03,15.0519
2023-09-04,19.03114
2023-09-05,23.70242
2023-09-06,16.26297
2023-09-07,18.85813
2023-09-08,19.03114
2023-09-09,10.0346
2023-09-10,8.4775
2023-09-11,17.64705
2023-09-12,18.68512
2023-09-13,20.24221
2023-09-14,20.0692
2023-09-15,19.20415
2023-09-16,11.24567
2023-09-17,13.66782
2023-09-18,20.0692
2023-09-19,18.16608
2023-09-20,18.51211
2023-09-21,16.95501
2023-09-22,18.51211
2023-09-23,16.782
2023-09-24,11.93771
2023-09-25,22.14532
2023-09-26,22.31833
2023-09-27,17.47404
2023-09-28,10.0346
2023-09-29,10.38062
2023-09-30,8.99653
2023-10-01,11.7647
2023-10-02,14.01384
2023-10-03,17.30103
2023-10-04,26.8166
2023-10-05,23.70242
2023-10-06,21.7993
2023-10-07,11.07266
2023-10-08,10.38062
2023-10-09,23.70242
2023-10-10,30.44982
2023-10-11,27.68166
2023-10-12,18.68512
2023-10-13,14.87889
2023-10-14,14.70588
2023-10-15,12.80276
2023-10-16,22.31833
2023-10-17,28.02768
2023-10-18,28.71972
2023-10-19,33.21799
2023-10-20,24.91349
2023-10-21,13.66782
2023-10-22,14.87889
2023-10-23,24.04844
2023-10-24,37.37024
2023-10-25,31.14186
2023-10-26,33.73702
2023-10-27,28.20069
2023-10-28,21.10726
2023-10-29,22.83737
2023-10-30,32.52595
2023-10-31,36.50519
2023-11-01,33.21799
2023-11-02,25.95155
2023-11-03,23.18339
2023-11-04,17.99307
2023-11-05,20.0692
2023-11-06,29.23875
2023-11-07,22.14532
2023-11-08,22.66435
2023-11-09,23.70242
2023-11-10,25.0865
2023-11-11,21.10726
2023-11-12,22.83737
2023-11-13,26.12456
2023-11-14,29.75778
2023-11-15,33.04498
2023-11-16,32.17993
2023-11-17,28.02768
2023-11-18,18.68512
2023-11-19,13.4948
2023-11-20,22.83737
2023-11-21,29.58477
2023-11-22,25.0865
2023-11-23,23.18339
2023-11-24,19.72318
2023-11-25,15.74394
2023-11-26,16.60899
2023-11-27,20.24221
2023-11-28,22.83737
2023-11-29,18.51211
2023-11-30,23.70242
2023-12-01,20.76124
2023-12-02,14.53287
2023-12-03,14.87889
2023-12-04,24.22145
2023-12-05,29.23875
2023-12-06,32.17993
2023-12-07,27.85467
2023-12-08,21.45328
2023-12-09,24.91349
2023-12-10,19.20415
2023-12-11,35.46712
2023-12-12,30.44982
2023-12-13,32.87197
2023-12-14,30.62283
2023-12-15,31.31487
2023-12-16,19.89619
2023-12-17,19.89619
2023-12-18,26.29757
2023-12-19,25.25951
2023-12-20,26.29757
2023-12-21,21.28027
2023-12-22,19.37716
2023-12-23,13.66782
2023-12-24,15.74394
2023-12-25,16.26297
2023-12-26,25.77854
2023-12-27,21.97231
2023-12-28,23.18339
2023-12-29,23.01038
2023-12-30,19.20415
2023-12-31,14.18685
2024-01-01,13.84083
2024-01-02,27.33564
2024-01-03,28.71972
2024-01-04,34.42906
2024-01-05,27.16262
2024-01-06,18.16608
2024-01-07,16.26297
2024-01-08,30.44982
2024-01-09,34.25605
2024-01-10,26.47058
2024-01-11,38.75432
2024-01-12,26.29757
2024-01-13,21.97231
2024-01-14,17.82006
2024-01-15,21.97231
2024-01-16,28.02768
2024-01-17,25.25951
2024-01-18,23.70242
2024-01-19,22.14532
2024-01-20,17.30103
2024-01-21,18.16608
2024-01-22,24.91349
2024-01-23,31.48788
2024-01-24,27.16262
2024-01-25,27.16262
2024-01-26,24.74048
2024-01-27,19.55017
