date,화재
2020-11-06,1.38865
2020-11-07,0.9217
2020-11-08,0.84579
2020-11-09,1.13082
2020-11-10,0.99547
2020-11-11,0.9747
2020-11-12,1.3027
2020-11-13,1.42302
2020-11-14,1.20602
2020-11-15,0.65887
2020-11-16,0.98616
2020-11-17,0.86513
2020-11-18,0.75412
2020-11-19,2.71069
2020-11-20,1.74386
2020-11-21,0.8859
2020-11-22,0.61089
2020-11-23,0.8859
2020-11-24,1.52472
2020-11-25,1.21676
2020-11-26,0.79781
2020-11-27,0.7312
2020-11-28,0.59943
2020-11-29,0.55431
2020-11-30,1.29554
2020-12-01,3.29795
2020-12-02,3.50779
2020-12-03,2.06686
2020-12-04,2.25807
2020-12-05,0.8773
2020-12-06,1.70018
2020-12-07,1.28623
2020-12-08,1.05061
2020-12-09,1.00979
2020-12-10,1.1609
2020-12-11,0.88375
2020-12-12,0.8107
2020-12-13,0.61662
2020-12-14,0.78133
2020-12-15,0.88518
2020-12-16,1.22178
2020-12-17,1.86203
2020-12-18,15.75999
2020-12-19,0.89879
2020-12-20,0.61518
2020-12-21,19.43752
2020-12-22,0.92027
2020-12-23,0.82287
2020-12-24,0.8107
2020-12-25,0.65529
2020-12-26,0.60086
2020-12-27,0.94104
2020-12-28,0.85582
2020-12-29,0.97255
2020-12-30,1.06565
2020-12-31,1.29912
2021-01-01,2.75867
2021-01-02,0.79995
2021-01-03,0.65099
2021-01-04,0.72762
2021-01-05,0.92242
2021-01-06,0.8107
2021-01-07,1.88781
2021-01-08,1.50395
2021-01-09,1.80975
2021-01-10,1.55909
2021-01-11,1.07926
2021-01-12,0.94749
2021-01-13,1.09358
2021-01-14,5.58826
2021-01-15,0.98473
2021-01-16,0.762
2021-01-17,1.04202
2021-01-18,0.83863
2021-01-19,4.17526
2021-01-20,1.35284
2021-01-21,1.02555
2021-01-22,1.17666
2021-01-23,0.71616
2021-01-24,0.63237
2021-01-25,0.84149
2021-01-26,0.7534
2021-01-27,0.66173
2021-01-28,1.61925
2021-01-29,0.80783
2021-01-30,0.87229
2021-01-31,1.04703
2021-02-01,0.89306
2021-02-02,1.08785
2021-02-03,1.03056
2021-02-04,0.70829
2021-02-05,0.77704
2021-02-06,0.74266
2021-02-07,0.64669
2021-02-08,1.13011
2021-02-09,1.49822
2021-02-10,1.40082
2021-02-11,0.81571
2021-02-12,0.66818
2021-02-13,1.2447
2021-02-14,0.979
2021-02-15,1.1473
2021-02-16,1.01481
2021-02-17,0.92887
2021-02-18,65.30737
2021-02-19,2.13489
2021-02-20,0.89019
2021-02-21,2.58751
2021-02-22,2.29102
2021-02-23,1.36143
2021-02-24,3.75558
2021-02-25,1.25759
2021-02-26,2.18216
2021-02-27,1.39008
2021-02-28,0.85295
2021-03-01,0.98759
2021-03-02,1.07425
2021-03-03,0.79566
2021-03-04,0.67821
2021-03-05,1.26045
2021-03-06,2.31035
2021-03-07,0.98329
2021-03-08,0.87372
2021-03-09,0.74839
2021-03-10,0.84651
2021-03-11,0.8816
2021-03-12,0.81213
2021-03-13,1.05921
2021-03-14,0.69325
2021-03-15,1.18669
2021-03-16,0.73693
2021-03-17,0.92314
2021-03-18,1.89569
2021-03-19,0.88231
2021-03-20,0.69898
2021-03-21,0.63094
2021-03-22,1.90214
2021-03-23,2.15208
2021-03-24,1.83124
2021-03-25,1.34568
2021-03-26,1.00908
2021-03-27,0.62951
2021-03-28,0.75698
2021-03-29,0.78348
2021-03-30,0.82001
2021-03-31,1.22393
2021-04-01,1.05706
2021-04-02,1.04417
2021-04-03,0.86011
2021-04-04,0.65672
2021-04-05,1.03271
2021-04-06,0.75054
2021-04-07,0.69611
2021-04-08,0.77489
2021-04-09,0.88518
2021-04-10,16.10948
2021-04-11,5.72075
2021-04-12,2.33542
2021-04-13,1.07067
2021-04-14,0.90022
2021-04-15,1.04202
2021-04-16,0.87873
2021-04-17,1.14658
2021-04-18,0.86369
2021-04-19,0.91454
2021-04-20,1.31273
2021-04-21,1.26905
2021-04-22,1.67511
2021-04-23,1.46528
2021-04-24,8.59115
2021-04-25,1.55193
2021-04-26,1.29268
2021-04-27,1.01767
2021-04-28,0.75269
2021-04-29,0.762
2021-04-30,1.19671
2021-05-01,2.069
2021-05-02,0.6603
2021-05-03,1.00335
2021-05-04,0.81786
2021-05-05,0.75412
2021-05-06,0.8243
2021-05-07,0.87372
2021-05-08,0.83218
2021-05-09,0.74696
2021-05-10,1.12295
2021-05-11,0.9525
2021-05-12,0.97398
2021-05-13,0.87587
2021-05-14,0.94534
2021-05-15,0.90452
2021-05-16,0.8243
2021-05-17,0.9568
2021-05-18,1.307
2021-05-19,4.7353
2021-05-20,2.21725
2021-05-21,1.02913
2021-05-22,1.95943
2021-05-23,1.07067
2021-05-24,2.1263
2021-05-25,1.22679
2021-05-26,0.87658
2021-05-27,0.65672
2021-05-28,0.62163
2021-05-29,0.83003
2021-05-30,4.7575
2021-05-31,0.926
2021-06-01,0.7534
2021-06-02,0.77131
2021-06-03,0.92314
2021-06-04,1.15732
2021-06-05,0.68823
2021-06-06,0.77847
2021-06-07,0.83576
2021-06-08,0.8816
2021-06-09,1.28695
2021-06-10,0.81714
2021-06-11,0.83361
2021-06-12,1.60421
2021-06-13,1.02555
2021-06-14,0.78492
2021-06-15,0.72905
2021-06-16,0.87444
2021-06-17,6.99553
2021-06-18,6.08599
2021-06-19,1.94869
2021-06-20,1.196
2021-06-21,1.03916
2021-06-22,1.08642
2021-06-23,1.01337
2021-06-24,0.88876
2021-06-25,2.25449
2021-06-26,0.80425
2021-06-27,1.01337
2021-06-28,0.81786
2021-06-29,0.99117
2021-06-30,0.99332
2021-07-01,1.85487
2021-07-02,6.10891
2021-07-03,10.52337
2021-07-04,1.81262
2021-07-05,1.30127
2021-07-06,0.90237
2021-07-07,0.91884
2021-07-08,1.26976
2021-07-09,0.90452
2021-07-10,0.91955
2021-07-11,1.33278
2021-07-12,1.50323
2021-07-13,0.99547
2021-07-14,1.18669
2021-07-15,1.0277
2021-07-16,1.10361
2021-07-17,2.2015
2021-07-18,0.72834
2021-07-19,0.92672
2021-07-20,0.82216
2021-07-21,0.90237
2021-07-22,1.00335
2021-07-23,0.69826
2021-07-24,0.598
2021-07-25,0.60372
2021-07-26,0.95321
2021-07-27,1.02483
2021-07-28,0.81714
2021-07-29,0.55216
2021-07-30,0.65028
2021-07-31,0.47052
2021-08-01,0.71903
2021-08-02,0.53282
2021-08-03,0.68035
2021-08-04,0.93961
2021-08-05,1.1122
2021-08-06,0.88088
2021-08-07,0.99762
2021-08-08,0.55789
2021-08-09,0.65242
2021-08-10,0.67964
2021-08-11,0.9525
2021-08-12,1.02197
2021-08-13,0.76128
2021-08-14,0.545
2021-08-15,3.07092
2021-08-16,1.97304
2021-08-17,2.25879
2021-08-18,2.08691
2021-08-19,1.04632
2021-08-20,0.96969
2021-08-21,0.79852
2021-08-22,0.91024
2021-08-23,1.51899
2021-08-24,0.85438
2021-08-25,1.08929
2021-08-26,0.97685
2021-08-27,0.72834
2021-08-28,0.64884
2021-08-29,0.71043
2021-08-30,0.7398
2021-08-31,1.11937
2021-09-01,0.71974
2021-09-02,0.76486
2021-09-03,0.9081
2021-09-04,2.7909
2021-09-05,1.44952
2021-09-06,0.9217
2021-09-07,0.6911
2021-09-08,0.79351
2021-09-09,0.82645
2021-09-10,0.79423
2021-09-11,0.69539
2021-09-12,1.46241
2021-09-13,1.04417
2021-09-14,2.35189
2021-09-15,1.12438
2021-09-16,1.13512
2021-09-17,0.67964
2021-09-18,1.71951
2021-09-19,1.75174
2021-09-20,0.64097
2021-09-21,1.53618
2021-09-22,0.6159
2021-09-23,0.70757
2021-09-24,0.94749
2021-09-25,0.55717
2021-09-26,0.63524
2021-09-27,0.91597
2021-09-28,0.78563
2021-09-29,0.75412
2021-09-30,0.77847
2021-10-01,0.7047
2021-10-02,0.7312
2021-10-03,0.69611
2021-10-04,0.55717
2021-10-05,0.8551
2021-10-06,0.75269
2021-10-07,1.50968
2021-10-08,0.80783
2021-10-09,0.65457
2021-10-10,1.55551
2021-10-11,0.72476
2021-10-12,0.68752
2021-10-13,0.65959
2021-10-14,1.01552
2021-10-15,1.14515
2021-10-16,0.75126
2021-10-17,1.0277
2021-10-18,0.93173
2021-10-19,0.83361
2021-10-20,0.76343
2021-10-21,0.62378
2021-10-22,1.15589
2021-10-23,1.14873
2021-10-24,0.77131
2021-10-25,0.97828
2021-10-26,0.82717
2021-10-27,0.76486
2021-10-28,0.86942
2021-10-29,0.82574
2021-10-30,0.67319
2021-10-31,1.12008
2021-11-01,1.10289
2021-11-02,0.79494
2021-11-03,1.33493
2021-11-04,0.87014
2021-11-05,0.89162
2021-11-06,0.66603
2021-11-07,1.02125
2021-11-08,0.81786
2021-11-09,0.71401
2021-11-10,0.6911
2021-11-11,0.6825
2021-11-12,0.60659
2021-11-13,0.61518
2021-11-14,1.72739
2021-11-15,1.30127
2021-11-16,0.73335
2021-11-17,0.84221
2021-11-18,1.0943
2021-11-19,1.01337
2021-11-20,0.61948
2021-11-21,0.61662
2021-11-22,0.76128
2021-11-23,1.68084
2021-11-24,1.39652
2021-11-25,0.77417
2021-11-26,2.60541
2021-11-27,0.63309
2021-11-28,0.99404
2021-11-29,0.91597
2021-11-30,0.86584
2021-12-01,1.10003
2021-12-02,0.92457
2021-12-03,0.93603
2021-12-04,0.73192
2021-12-05,0.56004
2021-12-06,0.72905
2021-12-07,0.69253
2021-12-08,0.69539
2021-12-09,1.1251
2021-12-10,1.19313
2021-12-11,0.57221
2021-12-12,0.545
2021-12-13,2.13346
2021-12-14,0.92385
2021-12-15,0.80282
2021-12-16,0.72118
2021-12-17,1.40082
2021-12-18,0.92672
2021-12-19,1.18382
2021-12-20,0.95966
2021-12-21,0.84722
2021-12-22,0.99762
2021-12-23,0.82645
2021-12-24,0.89664
2021-12-25,1.11793
2021-12-26,8.16574
2021-12-27,1.66938
2021-12-28,1.4796
2021-12-29,0.88375
2021-12-30,1.08785
2021-12-31,0.8243
2022-01-01,5.68709
2022-01-02,2.27168
2022-01-03,1.24971
2022-01-04,0.86298
2022-01-05,0.80067
2022-01-06,10.27414
2022-01-07,4.40801
2022-01-08,1.83697
2022-01-09,1.05921
2022-01-10,1.30843
2022-01-11,2.41062
2022-01-12,3.61951
2022-01-13,1.32347
2022-01-14,1.77681
2022-01-15,0.6911
2022-01-16,1.08785
2022-01-17,1.20745
2022-01-18,1.13512
2022-01-19,0.96539
2022-01-20,1.09215
2022-01-21,3.92388
2022-01-22,1.38506
2022-01-23,1.31416
2022-01-24,2.70568
2022-01-25,1.05491
2022-01-26,1.14801
2022-01-27,0.87229
2022-01-28,1.38363
2022-01-29,0.79781
2022-01-30,0.66102
2022-01-31,0.77346
2022-02-01,0.71258
2022-02-02,0.51922
2022-02-03,1.01624
2022-02-04,0.92314
2022-02-05,0.9439
2022-02-06,0.9525
2022-02-07,1.20745
2022-02-08,0.91884
2022-02-09,1.01767
2022-02-10,1.64861
2022-02-11,1.26332
2022-02-12,0.96109
2022-02-13,0.61232
2022-02-14,1.07711
2022-02-15,1.0986
2022-02-16,1.53546
2022-02-17,1.14658
2022-02-18,0.79136
2022-02-19,1.1609
2022-02-20,0.63237
2022-02-21,1.08213
2022-02-22,0.79423
2022-02-23,0.83934
2022-02-24,1.21318
2022-02-25,0.77417
2022-02-26,0.87515
2022-02-27,0.74051
2022-02-28,1.22966
2022-03-01,1.78325
2022-03-02,0.90452
2022-03-03,0.97613
2022-03-04,12.60241
2022-03-05,17.15652
2022-03-06,8.49805
2022-03-07,5.42712
2022-03-08,3.66176
2022-03-09,2.08906
2022-03-10,1.74458
2022-03-11,1.69946
2022-03-12,2.51661
2022-03-13,2.71714
2022-03-14,1.72238
2022-03-15,0.94104
2022-03-16,0.8329
2022-03-17,0.75269
2022-03-18,1.44737
2022-03-19,1.3557
2022-03-20,0.12676
2022-03-21,0.26856
2022-03-22,0.2127
2022-03-23,0.18477
2022-03-24,0.38243
2022-03-25,0.28217
2022-03-26,0.92027
2022-03-27,0.14538
2022-03-28,0.23633
2022-03-29,1.77681
2022-03-30,0.29076
2022-03-31,0.27429
2022-04-01,1.22679
2022-04-02,0.3545
2022-04-03,0.10456
2022-04-04,2.79878
2022-04-05,1.18597
2022-04-06,0.34232
2022-04-07,0.38816
2022-04-08,0.40535
2022-04-09,2.28099
2022-04-10,0.71187
2022-04-11,1.12653
2022-04-12,0.37169
2022-04-13,0.40964
2022-04-14,2.14635
2022-04-15,1.32562
2022-04-16,0.86083
2022-04-17,0.70757
2022-04-18,1.25973
2022-04-19,0.87444
2022-04-20,1.00621
2022-04-21,1.34209
2022-04-22,0.93173
2022-04-23,0.77202
2022-04-24,0.94104
2022-04-25,1.25472
2022-04-26,0.89735
2022-04-27,1.29411
2022-04-28,1.17379
2022-04-29,0.70327
2022-04-30,0.56434
2022-05-01,1.95227
2022-05-02,0.84006
2022-05-03,0.7842
2022-05-04,0.88231
2022-05-05,1.90858
2022-05-06,2.56459
2022-05-07,0.91884
2022-05-08,1.57628
2022-05-09,1.07568
2022-05-10,1.31846
2022-05-11,1.0413
2022-05-12,0.87444
2022-05-13,1.76678
2022-05-14,0.73765
2022-05-15,0.84078
2022-05-16,3.74054
2022-05-17,1.13799
2022-05-18,0.92743
2022-05-19,3.39177
2022-05-20,2.91337
2022-05-21,5.57035
2022-05-22,1.29841
2022-05-23,3.371
2022-05-24,2.1664
2022-05-25,1.30629
2022-05-26,1.05348
2022-05-27,0.94319
2022-05-28,1.31703
2022-05-29,1.32491
2022-05-30,1.20817
2022-05-31,2.30534
2022-06-01,2.86252
2022-06-02,1.44307
2022-06-03,1.31273
2022-06-04,1.15876
2022-06-05,0.85438
2022-06-06,1.32061
2022-06-07,1.27549
2022-06-08,0.91741
2022-06-09,5.9979
2022-06-10,2.69207
2022-06-11,1.20244
2022-06-12,1.77036
2022-06-13,1.27764
2022-06-14,1.4266
2022-06-15,0.99547
2022-06-16,0.79566
2022-06-17,0.8286
2022-06-18,0.8773
2022-06-19,0.7133
2022-06-20,1.00908
2022-06-21,0.84651
2022-06-22,0.84149
2022-06-23,0.7312
2022-06-24,0.85295
2022-06-25,0.75269
2022-06-26,0.73622
2022-06-27,1.31058
2022-06-28,0.91168
2022-06-29,0.76773
2022-06-30,0.76629
2022-07-01,1.62713
2022-07-02,1.19958
2022-07-03,0.74767
2022-07-04,0.90022
2022-07-05,2.12272
2022-07-06,1.66723
2022-07-07,1.28767
2022-07-08,0.92672
2022-07-09,0.64097
2022-07-10,0.93674
2022-07-11,0.83576
2022-07-12,1.78254
2022-07-13,0.88948
2022-07-14,0.69325
2022-07-15,0.8329
2022-07-16,0.74982
2022-07-17,0.4963
2022-07-18,0.64168
2022-07-19,0.77274
2022-07-20,0.74553
2022-07-21,1.04775
2022-07-22,0.7355
2022-07-23,0.64097
2022-07-24,0.72619
2022-07-25,0.85796
2022-07-26,0.75698
2022-07-27,0.94749
2022-07-28,0.71043
2022-07-29,2.10553
2022-07-30,0.95393
2022-07-31,0.47481
2022-08-01,0.64884
2022-08-02,0.68179
2022-08-03,0.75484
2022-08-04,0.7047
2022-08-05,5.19007
2022-08-06,2.73934
2022-08-07,0.97255
2022-08-08,0.99046
2022-08-09,0.79995
2022-08-10,0.68966
2022-08-11,0.56935
2022-08-12,0.7133
2022-08-13,0.52208
2022-08-14,0.65171
2022-08-15,0.62521
2022-08-16,0.61662
2022-08-17,0.77489
2022-08-18,0.94032
2022-08-19,0.65601
2022-08-20,0.64025
2022-08-21,0.69611
2022-08-22,0.6116
2022-08-23,0.64455
2022-08-24,1.1165
2022-08-25,0.75913
2022-08-26,0.63452
2022-08-27,2.72072
2022-08-28,2.42208
2022-08-29,0.89592
2022-08-30,0.77632
2022-08-31,0.93603
2022-09-01,1.10289
2022-09-02,0.87515
2022-09-03,0.94605
2022-09-04,0.47625
2022-09-05,0.69826
2022-09-06,2.55528
2022-09-07,1.18024
2022-09-08,0.7885
2022-09-09,0.51277
2022-09-10,1.73384
2022-09-11,0.52853
2022-09-12,0.52638
2022-09-13,1.32705
2022-09-14,0.93746
2022-09-15,0.70327
2022-09-16,0.9081
2022-09-17,0.65672
2022-09-18,1.39366
2022-09-19,0.82287
2022-09-20,0.76844
2022-09-21,0.82216
2022-09-22,0.87444
2022-09-23,0.7885
2022-09-24,0.70757
2022-09-25,0.79208
2022-09-26,8.93634
2022-09-27,5.60043
2022-09-28,2.04251
2022-09-29,1.307
2022-09-30,3.52283
2022-10-01,2.29173
2022-10-02,0.93818
2022-10-03,0.67463
2022-10-04,2.42995
2022-10-05,2.43139
2022-10-06,0.89162
2022-10-07,0.87515
2022-10-08,0.72619
2022-10-09,0.58582
2022-10-10,0.64598
2022-10-11,0.76988
2022-10-12,0.90666
2022-10-13,1.13584
2022-10-14,0.78635
2022-10-15,18.47499
2022-10-16,5.5682
2022-10-17,1.91574
2022-10-18,1.09072
2022-10-19,1.12868
2022-10-20,1.08929
2022-10-21,0.97398
2022-10-22,0.71401
2022-10-23,0.7312
2022-10-24,0.90452
2022-10-25,5.31253
2022-10-26,3.27432
2022-10-27,1.30987
2022-10-28,1.05133
2022-10-29,1.14658
2022-10-30,3.25713
2022-10-31,1.32705
2022-11-01,1.21676
2022-11-02,1.21891
2022-11-03,2.04251
2022-11-04,1.8162
2022-11-05,3.34737
2022-11-06,1.09931
2022-11-07,1.86275
2022-11-08,1.56769
2022-11-09,1.15804
2022-11-10,1.00048
2022-11-11,3.37673
2022-11-12,1.53188
2022-11-13,1.32061
2022-11-14,0.59656
2022-11-15,0.51993
2022-11-16,0.762
2022-11-17,0.37455
2022-11-18,0.53354
2022-11-19,0.30795
2022-11-20,0.28789
2022-11-21,0.95035
2022-11-22,0.50704
2022-11-23,0.41108
2022-11-24,0.40821
2022-11-25,0.3459
2022-11-26,0.31726
2022-11-27,0.23203
2022-11-28,1.58201
2022-11-29,0.25495
2022-11-30,0.47267
2022-12-01,1.12151
2022-12-02,1.50825
2022-12-03,0.31654
2022-12-04,0.79566
2022-12-05,1.19385
2022-12-06,0.96253
2022-12-07,3.60304
2022-12-08,3.57726
2022-12-09,1.44379
2022-12-10,1.20244
2022-12-11,0.72404
2022-12-12,1.30557
2022-12-13,0.92528
2022-12-14,1.99739
2022-12-15,1.19743
2022-12-16,1.22321
2022-12-17,0.95321
2022-12-18,1.25257
2022-12-19,1.60779
2022-12-20,1.06995
2022-12-21,0.89664
2022-12-22,0.85152
2022-12-23,1.89856
2022-12-24,2.06686
2022-12-25,0.58797
2022-12-26,0.8773
2022-12-27,0.84507
2022-12-28,0.88017
2022-12-29,50.50275
2022-12-30,14.44869
2022-12-31,3.83866
2023-01-01,1.77394
2023-01-02,3.2915
2023-01-03,2.12272
2023-01-04,1.98665
2023-01-05,1.83267
2023-01-06,1.28838
2023-01-07,1.33207
2023-01-08,1.17093
2023-01-09,5.39704
2023-01-10,3.0036
2023-01-11,1.53904
2023-01-12,1.13011
2023-01-13,1.49894
2023-01-14,0.90738
2023-01-15,0.78277
2023-01-16,0.90523
2023-01-17,1.27048
2023-01-18,0.93961
2023-01-19,1.01767
2023-01-20,9.84229
2023-01-21,1.9358
2023-01-22,1.68084
2023-01-23,1.01767
2023-01-24,0.97613
2023-01-25,1.52185
2023-01-26,0.96253
2023-01-27,1.05706
2023-01-28,1.19814
2023-01-29,0.90308
2023-01-30,1.41371
2023-01-31,1.00836
2023-02-01,1.51039
2023-02-02,0.99404
2023-02-03,0.78993
2023-02-04,0.80497
2023-02-05,0.62163
2023-02-06,1.37217
2023-02-07,1.59991
2023-02-08,0.9217
2023-02-09,0.84865
2023-02-10,1.0191
2023-02-11,0.77704
2023-02-12,0.69539
2023-02-13,0.71401
2023-02-14,0.97613
2023-02-15,0.75555
2023-02-16,0.93101
2023-02-17,0.92672
2023-02-18,1.50825
2023-02-19,0.70757
2023-02-20,0.57078
2023-02-21,1.1831
2023-02-22,1.03056
2023-02-23,0.67463
2023-02-24,0.7398
2023-02-25,0.86298
2023-02-26,1.32992
2023-02-27,1.29626
2023-02-28,1.51039
2023-03-01,0.95966
2023-03-02,1.53976
2023-03-03,1.89426
2023-03-04,1.02268
2023-03-05,2.04824
2023-03-06,2.5782
2023-03-07,2.46003
2023-03-08,1.90858
2023-03-09,1.58129
2023-03-10,1.22106
2023-03-11,1.40655
2023-03-12,1.83983
2023-03-13,15.62965
2023-03-14,2.20006
2023-03-15,1.56625
2023-03-16,1.28194
2023-03-17,1.21175
2023-03-18,1.04488
2023-03-19,1.01695
2023-03-20,1.68585
2023-03-21,1.03701
2023-03-22,1.24255
2023-03-23,1.10003
2023-03-24,1.22393
2023-03-25,1.09645
2023-03-26,1.23897
2023-03-27,2.4629
2023-03-28,1.39223
2023-03-29,1.35284
2023-03-30,1.49034
2023-03-31,2.1306
2023-04-01,1.83625
2023-04-02,16.35799
2023-04-03,11.01108
2023-04-04,8.70717
2023-04-05,3.05159
2023-04-06,2.08691
2023-04-07,1.07998
2023-04-08,0.81858
2023-04-09,0.89019
2023-04-10,1.79614
2023-04-11,5.56892
2023-04-12,2.06972
2023-04-13,1.88352
2023-04-14,1.3027
2023-04-15,0.84078
2023-04-16,0.2528
2023-04-17,0.70399
2023-04-18,0.52996
2023-04-19,0.80067
2023-04-20,0.27214
2023-04-21,2.2194
2023-04-22,0.90523
2023-04-23,0.49702
2023-04-24,2.75653
2023-04-25,0.86011
2023-04-26,0.67391
2023-04-27,1.61424
2023-04-28,3.62882
2023-04-29,0.75197
2023-04-30,0.64813
2023-05-01,0.6159
2023-05-02,0.93459
2023-05-03,0.68752
2023-05-04,0.53211
2023-05-05,0.44975
2023-05-06,0.40893
2023-05-07,0.27286
2023-05-08,0.31654
2023-05-09,0.3101
2023-05-10,0.36023
2023-05-11,0.45691
2023-05-12,1.87564
2023-05-13,0.12747
2023-05-14,0.22057
2023-05-15,0.98687
2023-05-16,1.23825
2023-05-17,0.79852
2023-05-18,0.75985
2023-05-19,1.32204
2023-05-20,0.67463
2023-05-21,0.63882
2023-05-22,0.38959
2023-05-23,1.66938
2023-05-24,0.88876
2023-05-25,0.7885
2023-05-26,0.34089
2023-05-27,0.09453
2023-05-28,0.11387
2023-05-29,0.15755
2023-05-30,0.32514
