date,그림전시회
2021-05-15,27.5862
2021-05-16,29.74137
2021-05-17,25.43103
2021-05-18,42.24137
2021-05-19,24.13793
2021-05-20,31.03448
2021-05-21,27.5862
2021-05-22,25.43103
2021-05-23,24.13793
2021-05-24,17.24137
2021-05-25,31.03448
2021-05-26,27.5862
2021-05-27,25.86206
2021-05-28,30.60344
2021-05-29,27.5862
2021-05-30,35.34482
2021-05-31,25.43103
2021-06-01,24.13793
2021-06-02,24.13793
2021-06-03,28.01724
2021-06-04,25.86206
2021-06-05,29.31034
2021-06-06,31.46551
2021-06-07,23.70689
2021-06-08,36.20689
2021-06-09,31.03448
2021-06-10,22.84482
2021-06-11,28.44827
2021-06-12,28.01724
2021-06-13,30.60344
2021-06-14,23.27586
2021-06-15,35.77586
2021-06-16,25.43103
2021-06-17,32.32758
2021-06-18,27.5862
2021-06-19,32.32758
2021-06-20,37.5
2021-06-21,27.5862
2021-06-22,34.91379
2021-06-23,31.46551
2021-06-24,32.75862
2021-06-25,26.2931
2021-06-26,28.01724
2021-06-27,27.5862
2021-06-28,30.60344
2021-06-29,29.31034
2021-06-30,28.87931
2021-07-01,26.2931
2021-07-02,25.86206
2021-07-03,31.46551
2021-07-04,28.44827
2021-07-05,32.75862
2021-07-06,22.41379
2021-07-07,25.43103
2021-07-08,23.70689
2021-07-09,12.93103
2021-07-10,27.5862
2021-07-11,16.81034
2021-07-12,22.41379
2021-07-13,18.10344
2021-07-14,21.98275
2021-07-15,18.53448
2021-07-16,17.24137
2021-07-17,17.67241
2021-07-18,21.12068
2021-07-19,21.55172
2021-07-20,22.84482
2021-07-21,19.39655
2021-07-22,24.56896
2021-07-23,24.13793
2021-07-24,20.25862
2021-07-25,23.27586
2021-07-26,21.55172
2021-07-27,28.87931
2021-07-28,26.2931
2021-07-29,26.72413
2021-07-30,26.2931
2021-07-31,18.53448
2021-08-01,30.60344
2021-08-02,28.44827
2021-08-03,25.86206
2021-08-04,27.15517
2021-08-05,31.46551
2021-08-06,23.70689
2021-08-07,23.70689
2021-08-08,33.18965
2021-08-09,22.41379
2021-08-10,28.87931
2021-08-11,22.41379
2021-08-12,28.01724
2021-08-13,27.15517
2021-08-14,35.34482
2021-08-15,33.18965
2021-08-16,23.70689
2021-08-17,30.60344
2021-08-18,16.81034
2021-08-19,27.5862
2021-08-20,34.48275
2021-08-21,26.2931
2021-08-22,32.75862
2021-08-23,27.5862
2021-08-24,28.44827
2021-08-25,38.7931
2021-08-26,31.46551
2021-08-27,26.72413
2021-08-28,28.87931
2021-08-29,29.31034
2021-08-30,30.60344
2021-08-31,27.5862
2021-09-01,24.13793
2021-09-02,24.56896
2021-09-03,31.03448
2021-09-04,33.18965
2021-09-05,32.32758
2021-09-06,25.86206
2021-09-07,20.68965
2021-09-08,31.89655
2021-09-09,27.5862
2021-09-10,28.44827
2021-09-11,24.13793
2021-09-12,31.46551
2021-09-13,26.72413
2021-09-14,26.2931
2021-09-15,46.55172
2021-09-16,39.65517
2021-09-17,22.41379
2021-09-18,25.0
2021-09-19,23.70689
2021-09-20,17.67241
2021-09-21,14.65517
2021-09-22,35.77586
2021-09-23,26.72413
2021-09-24,22.84482
2021-09-25,25.86206
2021-09-26,45.68965
2021-09-27,25.43103
2021-09-28,23.27586
2021-09-29,21.55172
2021-09-30,37.06896
2021-10-01,37.5
2021-10-02,37.93103
2021-10-03,40.51724
2021-10-04,36.20689
2021-10-05,35.34482
2021-10-06,26.2931
2021-10-07,27.5862
2021-10-08,34.48275
2021-10-09,28.44827
2021-10-10,37.5
2021-10-11,34.05172
2021-10-12,35.77586
2021-10-13,27.5862
2021-10-14,31.89655
2021-10-15,40.94827
2021-10-16,41.81034
2021-10-17,29.74137
2021-10-18,33.18965
2021-10-19,33.18965
2021-10-20,29.31034
2021-10-21,21.55172
2021-10-22,36.63793
2021-10-23,34.91379
2021-10-24,21.98275
2021-10-25,40.51724
2021-10-26,23.70689
2021-10-27,21.98275
2021-10-28,28.01724
2021-10-29,29.74137
2021-10-30,32.32758
2021-10-31,34.48275
2021-11-01,34.48275
2021-11-02,28.44827
2021-11-03,34.05172
2021-11-04,33.62068
2021-11-05,27.5862
2021-11-06,31.89655
2021-11-07,33.62068
2021-11-08,36.63793
2021-11-09,24.13793
2021-11-10,27.5862
2021-11-11,31.46551
2021-11-12,34.48275
2021-11-13,34.48275
2021-11-14,30.17241
2021-11-15,32.32758
2021-11-16,18.53448
2021-11-17,39.22413
2021-11-18,26.2931
2021-11-19,37.06896
2021-11-20,25.43103
2021-11-21,19.82758
2021-11-22,37.93103
2021-11-23,33.62068
2021-11-24,34.05172
2021-11-25,31.89655
2021-11-26,30.17241
2021-11-27,37.06896
2021-11-28,40.94827
2021-11-29,31.46551
2021-11-30,37.5
2021-12-01,37.06896
2021-12-02,26.72413
2021-12-03,23.70689
2021-12-04,33.62068
2021-12-05,30.17241
2021-12-06,35.34482
2021-12-07,25.0
2021-12-08,26.72413
2021-12-09,29.31034
2021-12-10,20.68965
2021-12-11,28.87931
2021-12-12,30.17241
2021-12-13,17.24137
2021-12-14,24.13793
2021-12-15,18.10344
2021-12-16,29.31034
2021-12-17,18.53448
2021-12-18,22.41379
2021-12-19,25.0
2021-12-20,26.72413
2021-12-21,26.2931
2021-12-22,27.5862
2021-12-23,28.87931
2021-12-24,25.0
2021-12-25,39.22413
2021-12-26,100.0
2021-12-27,30.17241
2021-12-28,31.89655
2021-12-29,38.36206
2021-12-30,29.31034
2021-12-31,24.56896
2022-01-01,28.44827
2022-01-02,32.32758
2022-01-03,34.48275
2022-01-04,23.70689
2022-01-05,29.74137
2022-01-06,34.05172
2022-01-07,36.63793
2022-01-08,34.91379
2022-01-09,38.7931
2022-01-10,47.84482
2022-01-11,29.31034
2022-01-12,38.7931
2022-01-13,31.46551
2022-01-14,37.5
2022-01-15,30.60344
2022-01-16,53.87931
2022-01-17,37.5
2022-01-18,36.20689
2022-01-19,25.43103
2022-01-20,35.77586
2022-01-21,31.46551
2022-01-22,56.03448
2022-01-23,44.39655
2022-01-24,38.7931
2022-01-25,44.39655
2022-01-26,34.05172
2022-01-27,44.39655
2022-01-28,44.82758
2022-01-29,45.68965
2022-01-30,45.25862
2022-01-31,31.89655
2022-02-01,33.18965
2022-02-02,40.0862
2022-02-03,39.65517
2022-02-04,35.34482
2022-02-05,39.22413
2022-02-06,37.93103
2022-02-07,34.91379
2022-02-08,25.0
2022-02-09,34.05172
2022-02-10,26.2931
2022-02-11,32.75862
2022-02-12,35.77586
2022-02-13,40.0862
2022-02-14,37.06896
2022-02-15,34.05172
2022-02-16,31.03448
2022-02-17,31.03448
2022-02-18,24.56896
2022-02-19,29.31034
2022-02-20,36.20689
2022-02-21,44.39655
2022-02-22,30.17241
2022-02-23,31.46551
2022-02-24,31.89655
2022-02-25,25.0
2022-02-26,40.94827
2022-02-27,48.70689
2022-02-28,35.34482
2022-03-01,39.22413
2022-03-02,25.43103
2022-03-03,28.01724
2022-03-04,24.56896
2022-03-05,36.63793
2022-03-06,42.24137
2022-03-07,26.2931
2022-03-08,36.20689
2022-03-09,30.60344
2022-03-10,30.60344
2022-03-11,38.36206
2022-03-12,37.5
2022-03-13,34.05172
2022-03-14,31.89655
2022-03-15,24.13793
2022-03-16,32.75862
2022-03-17,32.75862
2022-03-18,41.37931
2022-03-19,53.01724
2022-03-20,27.15517
2022-03-21,37.93103
2022-03-22,51.72413
2022-03-23,37.93103
2022-03-24,32.32758
2022-03-25,44.39655
2022-03-26,55.17241
2022-03-27,36.63793
2022-03-28,25.86206
2022-03-29,30.60344
2022-03-30,31.46551
2022-03-31,33.18965
2022-04-01,39.22413
2022-04-02,42.24137
2022-04-03,37.5
2022-04-04,31.46551
2022-04-05,33.62068
2022-04-06,37.06896
2022-04-07,26.72413
2022-04-08,34.91379
2022-04-09,47.41379
2022-04-10,29.74137
2022-04-11,36.20689
2022-04-12,36.20689
2022-04-13,30.17241
2022-04-14,34.48275
2022-04-15,31.89655
2022-04-16,90.94827
2022-04-17,48.27586
2022-04-18,49.13793
2022-04-19,50.86206
2022-04-20,40.0862
2022-04-21,40.94827
2022-04-22,38.36206
2022-04-23,56.46551
2022-04-24,44.82758
2022-04-25,45.25862
2022-04-26,40.94827
2022-04-27,31.46551
2022-04-28,37.5
2022-04-29,35.34482
2022-04-30,38.36206
2022-05-01,34.48275
2022-05-02,49.13793
2022-05-03,31.89655
2022-05-04,39.65517
2022-05-05,48.70689
2022-05-06,30.60344
2022-05-07,30.60344
2022-05-08,37.06896
2022-05-09,29.31034
2022-05-10,41.37931
2022-05-11,34.05172
2022-05-12,40.0862
2022-05-13,34.48275
2022-05-14,34.91379
2022-05-15,35.77586
2022-05-16,34.48275
2022-05-17,35.34482
2022-05-18,42.67241
2022-05-19,30.60344
2022-05-20,29.31034
2022-05-21,38.36206
2022-05-22,42.24137
2022-05-23,27.15517
2022-05-24,39.65517
2022-05-25,43.53448
2022-05-26,37.06896
2022-05-27,41.81034
2022-05-28,43.53448
2022-05-29,46.55172
2022-05-30,39.65517
2022-05-31,58.18965
2022-06-01,40.51724
2022-06-02,42.67241
2022-06-03,37.5
2022-06-04,51.72413
2022-06-05,43.96551
2022-06-06,46.12068
2022-06-07,36.63793
2022-06-08,40.94827
2022-06-09,37.5
2022-06-10,29.74137
2022-06-11,39.65517
2022-06-12,46.55172
2022-06-13,40.51724
2022-06-14,33.62068
2022-06-15,27.15517
2022-06-16,38.7931
2022-06-17,39.65517
2022-06-18,46.12068
2022-06-19,40.94827
2022-06-20,36.63793
2022-06-21,40.0862
2022-06-22,34.05172
2022-06-23,33.18965
2022-06-24,30.60344
2022-06-25,46.98275
2022-06-26,44.82758
2022-06-27,31.89655
2022-06-28,31.89655
2022-06-29,31.46551
2022-06-30,41.81034
2022-07-01,34.05172
2022-07-02,40.0862
2022-07-03,35.77586
2022-07-04,39.22413
2022-07-05,30.60344
2022-07-06,28.01724
2022-07-07,28.44827
2022-07-08,33.18965
2022-07-09,39.22413
2022-07-10,36.63793
2022-07-11,41.37931
2022-07-12,34.48275
2022-07-13,31.89655
2022-07-14,39.65517
2022-07-15,34.91379
2022-07-16,36.63793
2022-07-17,43.10344
2022-07-18,40.0862
2022-07-19,44.82758
2022-07-20,32.75862
2022-07-21,33.62068
2022-07-22,43.53448
2022-07-23,40.0862
2022-07-24,48.70689
2022-07-25,39.65517
2022-07-26,45.25862
2022-07-27,42.67241
2022-07-28,36.63793
2022-07-29,41.81034
2022-07-30,44.39655
2022-07-31,40.0862
2022-08-01,53.87931
2022-08-02,54.31034
2022-08-03,53.87931
2022-08-04,47.84482
2022-08-05,46.98275
2022-08-06,50.86206
2022-08-07,48.27586
2022-08-08,34.91379
2022-08-09,30.60344
2022-08-10,31.03448
2022-08-11,29.31034
2022-08-12,46.55172
2022-08-13,36.63793
2022-08-14,41.81034
2022-08-15,32.32758
2022-08-16,36.20689
2022-08-17,33.18965
2022-08-18,28.01724
2022-08-19,30.17241
2022-08-20,31.46551
2022-08-21,32.75862
2022-08-22,37.5
2022-08-23,35.34482
2022-08-24,37.06896
2022-08-25,26.72413
2022-08-26,31.03448
2022-08-27,29.74137
2022-08-28,29.74137
2022-08-29,33.62068
2022-08-30,29.74137
2022-08-31,29.74137
2022-09-01,46.55172
2022-09-02,33.62068
2022-09-03,44.82758
2022-09-04,38.7931
2022-09-05,28.44827
2022-09-06,31.89655
2022-09-07,30.17241
2022-09-08,25.0
2022-09-09,21.12068
2022-09-10,20.25862
2022-09-11,26.72413
2022-09-12,38.7931
2022-09-13,36.63793
2022-09-14,32.32758
2022-09-15,26.72413
2022-09-16,19.82758
2022-09-17,28.87931
2022-09-18,39.22413
2022-09-19,34.91379
2022-09-20,41.81034
2022-09-21,25.86206
2022-09-22,34.05172
2022-09-23,23.70689
2022-09-24,32.75862
2022-09-25,34.48275
2022-09-26,28.87931
2022-09-27,25.0
2022-09-28,30.17241
2022-09-29,28.01724
2022-09-30,31.46551
2022-10-01,31.89655
2022-10-02,42.24137
2022-10-03,32.75862
2022-10-04,32.32758
2022-10-05,33.18965
2022-10-06,31.46551
2022-10-07,33.18965
2022-10-08,31.89655
2022-10-09,31.03448
2022-10-10,28.44827
2022-10-11,28.87931
2022-10-12,26.72413
2022-10-13,21.98275
2022-10-14,33.62068
2022-10-15,20.68965
2022-10-16,20.25862
2022-10-17,26.72413
2022-10-18,33.62068
2022-10-19,30.60344
2022-10-20,29.31034
2022-10-21,36.63793
2022-10-22,28.01724
2022-10-23,35.34482
2022-10-24,22.41379
2022-10-25,31.89655
2022-10-26,36.63793
2022-10-27,32.32758
2022-10-28,25.86206
2022-10-29,28.44827
2022-10-30,14.22413
2022-10-31,23.70689
2022-11-01,21.98275
2022-11-02,28.44827
2022-11-03,26.72413
2022-11-04,29.31034
2022-11-05,24.13793
2022-11-06,37.5
2022-11-07,39.65517
2022-11-08,30.17241
2022-11-09,31.03448
2022-11-10,44.82758
2022-11-11,43.96551
2022-11-12,62.93103
2022-11-13,60.77586
2022-11-14,31.89655
2022-11-15,33.18965
2022-11-16,43.96551
2022-11-17,36.20689
2022-11-18,47.41379
2022-11-19,32.32758
2022-11-20,37.06896
2022-11-21,28.01724
2022-11-22,35.77586
2022-11-23,30.17241
2022-11-24,21.55172
2022-11-25,27.15517
2022-11-26,21.98275
2022-11-27,23.70689
2022-11-28,23.70689
2022-11-29,26.2931
2022-11-30,26.72413
2022-12-01,25.0
2022-12-02,22.41379
2022-12-03,19.82758
2022-12-04,27.15517
2022-12-05,22.41379
2022-12-06,19.82758
2022-12-07,24.13793
2022-12-08,19.39655
2022-12-09,20.25862
2022-12-10,28.01724
2022-12-11,29.74137
2022-12-12,25.0
2022-12-13,33.18965
2022-12-14,24.56896
2022-12-15,22.41379
2022-12-16,25.0
2022-12-17,22.41379
2022-12-18,25.0
2022-12-19,20.68965
2022-12-20,19.82758
2022-12-21,21.55172
2022-12-22,26.72413
2022-12-23,22.41379
2022-12-24,15.94827
2022-12-25,23.70689
2022-12-26,23.27586
2022-12-27,31.46551
2022-12-28,22.84482
2022-12-29,26.2931
2022-12-30,26.72413
2022-12-31,14.22413
2023-01-01,17.67241
2023-01-02,25.0
2023-01-03,21.55172
2023-01-04,29.74137
2023-01-05,31.03448
2023-01-06,25.0
2023-01-07,27.5862
2023-01-08,34.91379
2023-01-09,24.56896
2023-01-10,42.24137
2023-01-11,28.87931
2023-01-12,28.44827
2023-01-13,25.43103
2023-01-14,33.18965
2023-01-15,27.15517
2023-01-16,26.2931
2023-01-17,20.68965
2023-01-18,17.67241
2023-01-19,25.86206
2023-01-20,21.55172
2023-01-21,26.2931
2023-01-22,14.22413
2023-01-23,21.55172
2023-01-24,24.56896
2023-01-25,18.53448
2023-01-26,19.39655
2023-01-27,24.56896
2023-01-28,29.74137
2023-01-29,44.39655
2023-01-30,35.77586
2023-01-31,37.06896
2023-02-01,26.72413
2023-02-02,20.25862
2023-02-03,27.5862
2023-02-04,37.06896
2023-02-05,28.44827
2023-02-06,30.17241
2023-02-07,30.60344
2023-02-08,25.43103
2023-02-09,32.75862
2023-02-10,31.03448
2023-02-11,30.60344
2023-02-12,25.86206
2023-02-13,27.15517
2023-02-14,27.15517
2023-02-15,25.86206
2023-02-16,26.2931
2023-02-17,25.0
2023-02-18,24.56896
2023-02-19,28.87931
2023-02-20,25.0
2023-02-21,25.0
2023-02-22,31.03448
2023-02-23,28.44827
2023-02-24,27.5862
2023-02-25,25.43103
2023-02-26,32.32758
2023-02-27,27.15517
2023-02-28,26.2931
2023-03-01,33.18965
2023-03-02,26.2931
2023-03-03,20.68965
2023-03-04,17.67241
2023-03-05,22.41379
2023-03-06,29.74137
2023-03-07,21.12068
2023-03-08,28.01724
2023-03-09,22.41379
2023-03-10,32.75862
2023-03-11,22.41379
2023-03-12,31.03448
2023-03-13,27.15517
2023-03-14,26.72413
2023-03-15,20.25862
2023-03-16,24.13793
2023-03-17,22.84482
2023-03-18,25.86206
2023-03-19,15.94827
2023-03-20,23.27586
2023-03-21,26.72413
2023-03-22,17.24137
2023-03-23,29.74137
2023-03-24,28.44827
2023-03-25,34.05172
2023-03-26,27.5862
2023-03-27,28.87931
2023-03-28,25.86206
2023-03-29,29.74137
2023-03-30,24.56896
2023-03-31,27.15517
2023-04-01,24.13793
2023-04-02,11.63793
2023-04-03,19.39655
2023-04-04,25.0
2023-04-05,18.53448
2023-04-06,23.27586
2023-04-07,27.5862
2023-04-08,22.41379
2023-04-09,24.13793
2023-04-10,25.86206
2023-04-11,23.70689
2023-04-12,20.25862
2023-04-13,19.39655
2023-04-14,25.0
2023-04-15,28.01724
2023-04-16,17.67241
2023-04-17,21.12068
2023-04-18,20.25862
2023-04-19,28.01724
2023-04-20,27.5862
2023-04-21,29.74137
2023-04-22,21.12068
2023-04-23,26.72413
2023-04-24,21.12068
2023-04-25,18.10344
2023-04-26,26.2931
2023-04-27,22.41379
2023-04-28,26.2931
2023-04-29,19.39655
2023-04-30,28.87931
2023-05-01,24.13793
2023-05-02,21.55172
2023-05-03,25.86206
2023-05-04,21.12068
2023-05-05,25.43103
2023-05-06,19.82758
2023-05-07,13.7931
2023-05-08,24.13793
2023-05-09,24.13793
2023-05-10,21.98275
2023-05-11,34.48275
2023-05-12,29.31034
2023-05-13,21.55172
2023-05-14,21.98275
2023-05-15,23.27586
2023-05-16,26.72413
2023-05-17,23.27586
2023-05-18,34.48275
2023-05-19,26.72413
2023-05-20,24.13793
2023-05-21,20.68965
2023-05-22,28.01724
2023-05-23,28.87931
2023-05-24,23.27586
2023-05-25,29.31034
2023-05-26,29.31034
2023-05-27,24.56896
2023-05-28,24.13793
2023-05-29,24.56896
2023-05-30,21.98275
2023-05-31,23.70689
2023-06-01,23.27586
