date,대환대출
2021-01-21,1.964
2021-01-22,1.7407
2021-01-23,0.74636
2021-01-24,0.84999
2021-01-25,2.22307
2021-01-26,1.95043
2021-01-27,1.89491
2021-01-28,1.71603
2021-01-29,1.56799
2021-01-30,0.67111
2021-01-31,0.73403
2021-02-01,1.93315
2021-02-02,1.82336
2021-02-03,1.74194
2021-02-04,1.7148
2021-02-05,1.37924
2021-02-06,0.66988
2021-02-07,0.64767
2021-02-08,1.56059
2021-02-09,1.3632
2021-02-10,1.04121
2021-02-11,0.46385
2021-02-12,0.36639
2021-02-13,0.45152
2021-02-14,0.70565
2021-02-15,2.13794
2021-02-16,1.93315
2021-02-17,1.84186
2021-02-18,1.68272
2021-02-19,1.41625
2021-02-20,0.57488
2021-02-21,0.69085
2021-02-22,2.02568
2021-02-23,1.9603
2021-02-24,1.86037
2021-02-25,1.87764
2021-02-26,1.51494
2021-02-27,0.54404
2021-02-28,0.57612
2021-03-01,0.74883
2021-03-02,2.18606
2021-03-03,1.95659
2021-03-04,1.74317
2021-03-05,1.62844
2021-03-06,0.623
2021-03-07,0.73156
2021-03-08,2.10587
2021-03-09,2.02321
2021-03-10,1.99977
2021-03-11,1.90478
2021-03-12,1.43475
2021-03-13,0.54774
2021-03-14,0.67358
2021-03-15,1.94796
2021-03-16,1.82089
2021-03-17,1.82953
2021-03-18,1.737
2021-03-19,1.3669
2021-03-20,0.56378
2021-03-21,0.61683
2021-03-22,1.82953
2021-03-23,1.80732
2021-03-24,1.62227
2021-03-25,1.4952
2021-03-26,1.32125
2021-03-27,0.55761
2021-03-28,0.62547
2021-03-29,1.65805
2021-03-30,1.6235
2021-03-31,1.67655
2021-04-01,1.48163
2021-04-02,1.2275
2021-04-03,0.5169
2021-04-04,0.60943
2021-04-05,1.61363
2021-04-06,1.42118
2021-04-07,1.30892
2021-04-08,1.27191
2021-04-09,1.25464
2021-04-10,0.48236
2021-04-11,0.54898
2021-04-12,1.63091
2021-04-13,1.55565
2021-04-14,1.56059
2021-04-15,1.53345
2021-04-16,1.42365
2021-04-17,0.51197
2021-04-18,0.56995
2021-04-19,1.59636
2021-04-20,1.58403
2021-04-21,1.56429
2021-04-22,1.35333
2021-04-23,1.32372
2021-04-24,0.48606
2021-04-25,0.68838
2021-04-26,1.77771
2021-04-27,1.69876
2021-04-28,1.58156
2021-04-29,1.57046
2021-04-30,1.13867
2021-05-01,0.55515
2021-05-02,0.65384
2021-05-03,1.60993
2021-05-04,1.34099
2021-05-05,0.60326
2021-05-06,1.53715
2021-05-07,1.22873
2021-05-08,0.52307
2021-05-09,0.58969
2021-05-10,1.78635
2021-05-11,1.7148
2021-05-12,1.76661
2021-05-13,1.59019
2021-05-14,1.32989
2021-05-15,0.47866
2021-05-16,0.6415
2021-05-17,1.82706
2021-05-18,1.46683
2021-05-19,0.73279
2021-05-20,1.86407
2021-05-21,1.51247
2021-05-22,0.60326
2021-05-23,0.73403
2021-05-24,2.08983
2021-05-25,1.89121
2021-05-26,1.79005
2021-05-27,1.55935
2021-05-28,1.33606
2021-05-29,0.52307
2021-05-30,0.60449
2021-05-31,1.90972
2021-06-01,1.87271
2021-06-02,1.54825
2021-06-03,1.41501
2021-06-04,1.11523
2021-06-05,0.42931
2021-06-06,0.55391
2021-06-07,1.68025
2021-06-08,1.51124
2021-06-09,1.58156
2021-06-10,1.59019
2021-06-11,1.42242
2021-06-12,0.57118
2021-06-13,0.69332
2021-06-14,1.76044
2021-06-15,1.73577
2021-06-16,1.93315
2021-06-17,1.4804
2021-06-18,1.30645
2021-06-19,0.50827
2021-06-20,0.55145
2021-06-21,1.74687
2021-06-22,1.7333
2021-06-23,1.70122
2021-06-24,1.54208
2021-06-25,1.3558
2021-06-26,0.55761
2021-06-27,0.58846
2021-06-28,1.58649
2021-06-29,1.43969
2021-06-30,1.39651
2021-07-01,1.35826
2021-07-02,1.12387
2021-07-03,0.5058
2021-07-04,0.60326
2021-07-05,1.94673
2021-07-06,2.01704
2021-07-07,1.75551
2021-07-08,1.66051
2021-07-09,1.47053
2021-07-10,0.67358
2021-07-11,0.68962
2021-07-12,2.07133
2021-07-13,1.86284
2021-07-14,1.73947
2021-07-15,1.69876
2021-07-16,1.45943
2021-07-17,0.60449
2021-07-18,0.80805
2021-07-19,1.92452
2021-07-20,1.86037
2021-07-21,1.64448
2021-07-22,1.57539
2021-07-23,1.42118
2021-07-24,0.5132
2021-07-25,0.6156
2021-07-26,1.81349
2021-07-27,1.58773
2021-07-28,1.69382
2021-07-29,1.37677
2021-07-30,1.114
2021-07-31,0.41821
2021-08-01,0.52184
2021-08-02,1.61857
2021-08-03,1.63091
2021-08-04,1.50877
2021-08-05,1.62967
2021-08-06,1.44709
2021-08-07,0.67111
2021-08-08,0.67851
2021-08-09,2.1034
2021-08-10,2.03678
2021-08-11,1.97016
2021-08-12,1.75057
2021-08-13,1.37677
2021-08-14,0.66124
2021-08-15,0.58722
2021-08-16,1.04861
2021-08-17,1.98744
2021-08-18,1.8505
2021-08-19,1.89244
2021-08-20,1.78511
2021-08-21,0.69578
2021-08-22,0.69085
2021-08-23,2.06022
2021-08-24,1.87887
2021-08-25,2.01704
2021-08-26,1.77154
2021-08-27,1.44215
2021-08-28,0.57982
2021-08-29,0.59462
2021-08-30,1.7407
2021-08-31,1.54948
2021-09-01,1.59143
2021-09-02,1.57662
2021-09-03,1.30152
2021-09-04,0.52924
2021-09-05,0.61313
2021-09-06,1.55195
2021-09-07,1.62474
2021-09-08,1.47916
2021-09-09,1.46559
2021-09-10,1.27191
2021-09-11,0.5206
2021-09-12,0.64644
2021-09-13,1.55072
2021-09-14,1.5026
2021-09-15,1.45572
2021-09-16,1.33853
2021-09-17,1.00297
2021-09-18,0.40094
2021-09-19,0.33679
2021-09-20,0.36639
2021-09-21,0.39107
2021-09-22,0.54528
2021-09-23,1.92575
2021-09-24,1.89121
2021-09-25,0.70565
2021-09-26,0.75253
2021-09-27,2.05159
2021-09-28,1.82583
2021-09-29,1.78141
2021-09-30,1.58279
2021-10-01,1.41131
2021-10-02,0.57365
2021-10-03,0.45522
2021-10-04,0.83889
2021-10-05,2.03432
2021-10-06,2.0997
2021-10-07,2.09353
2021-10-08,1.47053
2021-10-09,0.64891
2021-10-10,0.6415
2021-10-11,0.77104
2021-10-12,1.78018
2021-10-13,1.66915
2021-10-14,1.88381
2021-10-15,1.59513
2021-10-16,0.54158
2021-10-17,0.59832
2021-10-18,1.65928
2021-10-19,1.58526
2021-10-20,1.51988
2021-10-21,1.41871
2021-10-22,1.25464
2021-10-23,0.46385
2021-10-24,0.57365
2021-10-25,2.05405
2021-10-26,1.92822
2021-10-27,1.85173
2021-10-28,1.66175
2021-10-29,1.30275
2021-10-30,0.50333
2021-10-31,0.61189
2021-11-01,1.60253
2021-11-02,1.6235
2021-11-03,1.51988
2021-11-04,1.41008
2021-11-05,1.17815
2021-11-06,0.52924
2021-11-07,0.60203
2021-11-08,1.45943
2021-11-09,1.39404
2021-11-10,1.44956
2021-11-11,1.35456
2021-11-12,1.19789
2021-11-13,0.42684
2021-11-14,0.53047
2021-11-15,1.55935
2021-11-16,1.53098
2021-11-17,1.41871
2021-11-18,1.35333
2021-11-19,1.1251
2021-11-20,0.42561
2021-11-21,0.45892
2021-11-22,1.4804
2021-11-23,1.33236
2021-11-24,1.47053
2021-11-25,1.55935
2021-11-26,1.15718
2021-11-27,0.47989
2021-11-28,0.59709
2021-11-29,1.51124
2021-11-30,1.30892
2021-12-01,1.27808
2021-12-02,1.24353
2021-12-03,0.96843
2021-12-04,0.43548
2021-12-05,0.55515
2021-12-06,1.45202
2021-12-07,1.31755
2021-12-08,1.29782
2021-12-09,1.23243
2021-12-10,1.22996
2021-12-11,0.52307
2021-12-12,0.54898
2021-12-13,1.58773
2021-12-14,1.45943
2021-12-15,1.45572
2021-12-16,1.45819
2021-12-17,1.09303
2021-12-18,0.45275
2021-12-19,0.52554
2021-12-20,1.57292
2021-12-21,1.4952
2021-12-22,1.27438
2021-12-23,1.17938
2021-12-24,0.94252
2021-12-25,0.33679
2021-12-26,0.55391
2021-12-27,1.35333
2021-12-28,1.26451
2021-12-29,1.27808
2021-12-30,1.19419
2021-12-31,0.86603
2022-01-01,0.52801
2022-01-02,0.62547
2022-01-03,1.71973
2022-01-04,1.56182
2022-01-05,1.6161
2022-01-06,1.46683
2022-01-07,1.29411
2022-01-08,0.6378
2022-01-09,0.64644
2022-01-10,1.68765
2022-01-11,1.61734
2022-01-12,1.57046
2022-01-13,1.38787
2022-01-14,1.26821
2022-01-15,0.62793
2022-01-16,0.52801
2022-01-17,1.67162
2022-01-18,1.71726
2022-01-19,1.51741
2022-01-20,1.4989
2022-01-21,1.29165
2022-01-22,0.66248
2022-01-23,0.70319
2022-01-24,1.77154
2022-01-25,1.60377
2022-01-26,1.56799
2022-01-27,1.26327
2022-01-28,1.05972
2022-01-29,0.44288
2022-01-30,0.38367
2022-01-31,0.42684
2022-02-01,0.4034
2022-02-02,0.60203
2022-02-03,1.70616
2022-02-04,1.36443
2022-02-05,0.65384
2022-02-06,0.66001
2022-02-07,1.68025
2022-02-08,1.72466
2022-02-09,1.52481
2022-02-10,1.65928
2022-02-11,1.28671
2022-02-12,0.64891
2022-02-13,0.69578
2022-02-14,1.93686
2022-02-15,2.15398
2022-02-16,1.84186
2022-02-17,1.63831
2022-02-18,1.39404
2022-02-19,0.60943
2022-02-20,0.73279
2022-02-21,1.83076
2022-02-22,1.96153
2022-02-23,1.8431
2022-02-24,1.69752
2022-02-25,1.3595
2022-02-26,0.6156
2022-02-27,0.65137
2022-02-28,1.61487
2022-03-01,0.8796
2022-03-02,1.63954
2022-03-03,1.46436
2022-03-04,1.28054
2022-03-05,0.59586
2022-03-06,0.6341
2022-03-07,1.70122
2022-03-08,1.43599
2022-03-09,0.65507
2022-03-10,1.50507
2022-03-11,1.39774
2022-03-12,0.61066
2022-03-13,0.68715
2022-03-14,1.73083
2022-03-15,1.66298
2022-03-16,1.65188
2022-03-17,1.4804
2022-03-18,1.34963
2022-03-19,0.51444
2022-03-20,0.58722
2022-03-21,1.7296
2022-03-22,1.67532
2022-03-23,1.73083
2022-03-24,1.52851
2022-03-25,1.25957
2022-03-26,0.54281
2022-03-27,0.7698
2022-03-28,1.68519
2022-03-29,1.6087
2022-03-30,1.62967
2022-03-31,1.52111
2022-04-01,1.27931
2022-04-02,0.58969
2022-04-03,0.63657
2022-04-04,1.55935
2022-04-05,1.72343
2022-04-06,1.69259
2022-04-07,1.55812
2022-04-08,1.30522
2022-04-09,0.59216
2022-04-10,0.58475
2022-04-11,1.73947
2022-04-12,1.66792
2022-04-13,1.69136
2022-04-14,1.5976
2022-04-15,1.42242
2022-04-16,0.54774
2022-04-17,0.68715
2022-04-18,1.85667
2022-04-19,1.73453
2022-04-20,1.7333
2022-04-21,1.53591
2022-04-22,1.3669
2022-04-23,0.59339
2022-04-24,0.66124
2022-04-25,2.00471
2022-04-26,1.82336
2022-04-27,1.67779
2022-04-28,1.64448
2022-04-29,1.17692
2022-04-30,0.59339
2022-05-01,0.66248
2022-05-02,1.81472
2022-05-03,1.62967
2022-05-04,1.32125
2022-05-05,0.63163
2022-05-06,1.35086
2022-05-07,0.57735
2022-05-08,0.69949
2022-05-09,1.86654
2022-05-10,1.93192
2022-05-11,1.93315
2022-05-12,1.93809
2022-05-13,1.53098
2022-05-14,0.69825
2022-05-15,0.73403
2022-05-16,2.01334
2022-05-17,1.84063
2022-05-18,1.70616
2022-05-19,1.64448
2022-05-20,1.42488
2022-05-21,0.55515
2022-05-22,0.61683
2022-05-23,1.76167
2022-05-24,1.69136
2022-05-25,1.71109
2022-05-26,1.55812
2022-05-27,1.30522
2022-05-28,0.57735
2022-05-29,0.69208
2022-05-30,1.83199
2022-05-31,1.55195
2022-06-01,0.67481
2022-06-02,1.52728
2022-06-03,1.30275
2022-06-04,0.53787
2022-06-05,0.42438
2022-06-06,0.61683
2022-06-07,1.78635
2022-06-08,1.53221
2022-06-09,1.55565
2022-06-10,1.41625
2022-06-11,0.55021
2022-06-12,0.65137
2022-06-13,1.69752
2022-06-14,1.85667
2022-06-15,1.80609
2022-06-16,1.8653
2022-06-17,1.42858
2022-06-18,0.58969
2022-06-19,0.69578
2022-06-20,2.00964
2022-06-21,1.63584
2022-06-22,1.65805
2022-06-23,1.62104
2022-06-24,1.53098
2022-06-25,0.62793
2022-06-26,0.79078
2022-06-27,2.04295
2022-06-28,1.93192
2022-06-29,1.67285
2022-06-30,1.76167
2022-07-01,2.10093
2022-07-02,0.82039
2022-07-03,1.34223
2022-07-04,3.50362
2022-07-05,2.70296
2022-07-06,2.61537
2022-07-07,2.18852
2022-07-08,1.91342
2022-07-09,0.90181
2022-07-10,0.97459
2022-07-11,2.64622
2022-07-12,2.3304
2022-07-13,2.2169
2022-07-14,2.46117
2022-07-15,2.22183
2022-07-16,0.90427
2022-07-17,0.89687
2022-07-18,2.3526
2022-07-19,2.26008
2022-07-20,2.18976
2022-07-21,2.01334
2022-07-22,1.51001
2022-07-23,0.72909
2022-07-24,0.84629
2022-07-25,2.46363
2022-07-26,1.98744
2022-07-27,1.89985
2022-07-28,1.76908
2022-07-29,3.32473
2022-07-30,1.04615
2022-07-31,0.90798
2022-08-01,2.48954
2022-08-02,2.17372
2022-08-03,2.04419
2022-08-04,1.80609
2022-08-05,1.54455
2022-08-06,0.65877
2022-08-07,0.66741
2022-08-08,2.04665
2022-08-09,1.81349
2022-08-10,2.17742
2022-08-11,1.99484
2022-08-12,1.56922
2022-08-13,0.71552
2022-08-14,0.61066
2022-08-15,0.81792
2022-08-16,2.30202
2022-08-17,2.27365
2022-08-18,1.9899
2022-08-19,1.75921
2022-08-20,0.73156
2022-08-21,0.73279
2022-08-22,2.27858
2022-08-23,2.10093
2022-08-24,2.01458
2022-08-25,2.03555
2022-08-26,1.83693
2022-08-27,0.77351
2022-08-28,0.72046
2022-08-29,2.15028
2022-08-30,1.96646
2022-08-31,1.8394
2022-09-01,1.74194
2022-09-02,1.43229
2022-09-03,0.55268
2022-09-04,0.66124
2022-09-05,1.60253
2022-09-06,1.65435
2022-09-07,1.50384
2022-09-08,1.26944
2022-09-09,0.47989
2022-09-10,0.45522
2022-09-11,0.49963
2022-09-12,0.89564
2022-09-13,2.57713
2022-09-14,2.50558
2022-09-15,2.50681
2022-09-16,2.06022
2022-09-17,0.79324
2022-09-18,0.73896
2022-09-19,2.43896
2022-09-20,2.03185
2022-09-21,1.92822
2022-09-22,2.02815
2022-09-23,1.64448
2022-09-24,0.62917
2022-09-25,0.94005
2022-09-26,2.39331
2022-09-27,2.14535
2022-09-28,1.98867
2022-09-29,1.82212
2022-09-30,2.41305
2022-10-01,1.08809
2022-10-02,0.95486
2022-10-03,1.28918
2022-10-04,3.73801
2022-10-05,3.06936
2022-10-06,2.84114
2022-10-07,2.2243
2022-10-08,0.84259
2022-10-09,0.89687
2022-10-10,1.16088
2022-10-11,3.18039
2022-10-12,2.99534
2022-10-13,2.84977
2022-10-14,2.46487
2022-10-15,0.9968
2022-10-16,1.05848
2022-10-17,2.81276
2022-10-18,2.65485
2022-10-19,2.49571
2022-10-20,2.27611
2022-10-21,1.9862
2022-10-22,0.88577
2022-10-23,0.96966
2022-10-24,2.60797
2022-10-25,2.64251
2022-10-26,2.47103
2022-10-27,2.30326
2022-10-28,1.96276
2022-10-29,0.84259
2022-10-30,0.73156
2022-10-31,2.16632
2022-11-01,2.32299
2022-11-02,2.09477
2022-11-03,2.0923
2022-11-04,1.79868
2022-11-05,0.83766
2022-11-06,1.29535
2022-11-07,3.1841
2022-11-08,2.75848
2022-11-09,2.6055
2022-11-10,2.73997
2022-11-11,2.03802
2022-11-12,0.84012
2022-11-13,1.06465
2022-11-14,3.64549
2022-11-15,3.02248
2022-11-16,3.14585
2022-11-17,2.62524
2022-11-18,2.02568
2022-11-19,0.98816
2022-11-20,1.2312
2022-11-21,2.90652
2022-11-22,2.46117
2022-11-23,2.55369
2022-11-24,2.16385
2022-11-25,1.9603
2022-11-26,0.77721
2022-11-27,1.00544
2022-11-28,2.22924
2022-11-29,2.16879
2022-11-30,2.04665
2022-12-01,2.16262
2022-12-02,1.62474
2022-12-03,0.55885
2022-12-04,0.75007
2022-12-05,2.16879
2022-12-06,2.28598
2022-12-07,2.21937
2022-12-08,2.17865
2022-12-09,1.68272
2022-12-10,0.73279
2022-12-11,0.90427
2022-12-12,2.46857
2022-12-13,2.38344
2022-12-14,1.87024
2022-12-15,1.84556
2022-12-16,1.7481
2022-12-17,0.77227
2022-12-18,0.96349
2022-12-19,2.30819
2022-12-20,2.29462
2022-12-21,2.02075
2022-12-22,1.78635
2022-12-23,1.41008
2022-12-24,0.66371
2022-12-25,0.81298
2022-12-26,2.17989
2022-12-27,2.17619
2022-12-28,1.81472
2022-12-29,1.79622
2022-12-30,1.27808
2022-12-31,0.60943
2023-01-01,0.78461
2023-01-02,2.50311
2023-01-03,2.34027
2023-01-04,2.40565
2023-01-05,2.33533
2023-01-06,1.9751
2023-01-07,0.81792
2023-01-08,0.98693
2023-01-09,2.76095
2023-01-10,2.70543
2023-01-11,2.85717
2023-01-12,2.57466
2023-01-13,2.29092
2023-01-14,1.04368
2023-01-15,1.18432
2023-01-16,2.97561
2023-01-17,2.66595
2023-01-18,2.51421
2023-01-19,2.07009
2023-01-20,1.77771
2023-01-21,0.71799
2023-01-22,0.71552
2023-01-23,0.8833
2023-01-24,1.10043
2023-01-25,3.26305
2023-01-26,2.9386
2023-01-27,2.58206
2023-01-28,0.99557
2023-01-29,1.18185
2023-01-30,3.9206
2023-01-31,4.3129
2023-02-01,4.04273
2023-02-02,3.53322
2023-02-03,2.56109
2023-02-04,1.12263
2023-02-05,1.15841
2023-02-06,3.4555
2023-02-07,3.23344
2023-02-08,2.95587
2023-02-09,2.93119
2023-02-10,2.50681
2023-02-11,1.15471
2023-02-12,1.08686
2023-02-13,3.34201
2023-02-14,3.11378
2023-02-15,3.12858
2023-02-16,2.9386
2023-02-17,3.01138
2023-02-18,1.47546
2023-02-19,1.22873
2023-02-20,3.78243
2023-02-21,3.83301
2023-02-22,2.9608
2023-02-23,2.63265
2023-02-24,2.33533
2023-02-25,1.47176
2023-02-26,1.15841
2023-02-27,3.27662
2023-02-28,3.04469
2023-03-01,1.51988
2023-03-02,3.05826
2023-03-03,2.44636
2023-03-04,1.03134
2023-03-05,1.246
2023-03-06,3.17423
2023-03-07,2.88801
2023-03-08,2.70667
2023-03-09,5.1518
2023-03-10,4.00819
2023-03-11,1.29041
2023-03-12,1.51988
2023-03-13,4.45724
2023-03-14,3.73061
2023-03-15,3.37285
2023-03-16,3.03852
2023-03-17,2.66349
2023-03-18,1.17568
2023-03-19,1.14731
2023-03-20,3.82684
2023-03-21,3.09404
2023-03-22,3.0743
2023-03-23,2.79302
2023-03-24,2.41058
2023-03-25,1.0005
2023-03-26,1.2571
2023-03-27,3.53692
2023-03-28,3.569
2023-03-29,3.40986
2023-03-30,3.12118
2023-03-31,2.25761
2023-04-01,0.99187
2023-04-02,1.13127
2023-04-03,3.19273
2023-04-04,2.90775
2023-04-05,2.95957
2023-04-06,2.72024
2023-04-07,2.30079
2023-04-08,0.90057
2023-04-09,1.03874
2023-04-10,3.65536
2023-04-11,3.1989
2023-04-12,2.81153
2023-04-13,2.64622
2023-04-14,2.31559
2023-04-15,0.98693
2023-04-16,1.11523
2023-04-17,3.4444
2023-04-18,3.10144
2023-04-19,3.04839
2023-04-20,2.74491
2023-04-21,2.59564
2023-04-22,1.09549
2023-04-23,1.12263
2023-04-24,3.63438
2023-04-25,3.42219
2023-04-26,3.34694
2023-04-27,2.85347
2023-04-28,2.35754
2023-04-29,0.94992
2023-04-30,0.95486
2023-05-01,1.87271
2023-05-02,3.50608
2023-05-03,2.77082
2023-05-04,2.38344
2023-05-05,1.10043
2023-05-06,0.84506
2023-05-07,1.12634
2023-05-08,3.73801
2023-05-09,3.51719
2023-05-10,3.79229
2023-05-11,3.71334
2023-05-12,3.23714
2023-05-13,1.64324
2023-05-14,1.3669
2023-05-15,4.27466
2023-05-16,4.09701
2023-05-17,3.6825
2023-05-18,3.16189
2023-05-19,2.81893
2023-05-20,1.16828
2023-05-21,1.29658
2023-05-22,3.9317
2023-05-23,3.92306
2023-05-24,3.83547
2023-05-25,4.49549
2023-05-26,4.42763
2023-05-27,2.09477
2023-05-28,2.38468
2023-05-29,3.02495
