date,현대자동차주식
2021-01-17,6.18489
2021-01-18,47.37141
2021-01-19,54.1748
2021-01-20,49.62565
2021-01-21,44.50683
2021-01-22,40.81217
2021-01-23,7.57649
2021-01-24,5.93261
2021-01-25,40.77962
2021-01-26,36.95475
2021-01-27,35.09114
2021-01-28,34.95279
2021-01-29,36.27115
2021-01-30,6.71386
2021-01-31,4.78515
2021-02-01,36.96289
2021-02-02,35.21321
2021-02-03,37.35351
2021-02-04,38.02083
2021-02-05,31.22558
2021-02-06,7.97526
2021-02-07,6.07096
2021-02-08,44.97884
2021-02-09,35.62825
2021-02-10,27.3763
2021-02-11,5.16764
2021-02-12,4.57356
2021-02-13,4.37825
2021-02-14,3.97949
2021-02-15,29.05273
2021-02-16,27.57975
2021-02-17,25.44759
2021-02-18,25.25227
2021-02-19,25.93587
2021-02-20,5.33854
2021-02-21,5.24088
2021-02-22,25.44759
2021-02-23,26.99381
2021-02-24,31.49414
2021-02-25,29.99674
2021-02-26,26.79036
2021-02-27,5.72916
2021-02-28,8.93554
2021-03-01,6.49414
2021-03-02,26.98567
2021-03-03,23.31542
2021-03-04,21.81803
2021-03-05,22.43652
2021-03-06,5.42805
2021-03-07,5.63151
2021-03-08,22.64811
2021-03-09,22.85156
2021-03-10,22.08658
2021-03-11,21.41113
2021-03-12,21.68782
2021-03-13,5.00488
2021-03-14,4.93977
2021-03-15,21.76106
2021-03-16,21.27278
2021-03-17,19.75911
2021-03-18,20.19042
2021-03-19,18.38378
2021-03-20,4.6875
2021-03-21,3.84114
2021-03-22,18.95345
2021-03-23,17.4235
2021-03-24,17.91178
2021-03-25,18.50585
2021-03-26,19.89746
2021-03-27,4.04459
2021-03-28,3.14127
2021-03-29,18.92089
2021-03-30,19.91373
2021-03-31,19.52311
2021-04-01,18.11523
2021-04-02,25.08951
2021-04-03,4.90722
2021-04-04,3.60514
2021-04-05,21.15071
2021-04-06,20.12532
2021-04-07,19.02669
2021-04-08,17.93619
2021-04-09,17.48046
2021-04-10,3.597
2021-04-11,3.10872
2021-04-12,19.05924
2021-04-13,19.41731
2021-04-14,20.99609
2021-04-15,18.66861
2021-04-16,19.82421
2021-04-17,4.39453
2021-04-18,3.4261
2021-04-19,17.75716
2021-04-20,17.34212
2021-04-21,16.77246
2021-04-22,17.39095
2021-04-23,17.17122
2021-04-24,3.36914
2021-04-25,2.90527
2021-04-26,16.45507
2021-04-27,16.15397
2021-04-28,15.64941
2021-04-29,16.92708
2021-04-30,16.57714
2021-05-01,3.1901
2021-05-02,2.97037
2021-05-03,20.08463
2021-05-04,18.2373
2021-05-05,4.62239
2021-05-06,16.14583
2021-05-07,14.62402
2021-05-08,2.79947
2021-05-09,2.38444
2021-05-10,18.79882
2021-05-11,17.88736
2021-05-12,18.61979
2021-05-13,19.47428
2021-05-14,18.65234
2021-05-15,3.60514
2021-05-16,3.27148
2021-05-17,17.71647
2021-05-18,17.98502
2021-05-19,4.78515
2021-05-20,17.51302
2021-05-21,18.67675
2021-05-22,3.56445
2021-05-23,2.75878
2021-05-24,17.94433
2021-05-25,16.59342
2021-05-26,17.16308
2021-05-27,17.88736
2021-05-28,21.52506
2021-05-29,3.4261
2021-05-30,2.87272
2021-05-31,19.58821
2021-06-01,19.7347
2021-06-02,20.71126
2021-06-03,20.65429
2021-06-04,20.11718
2021-06-05,3.29589
2021-06-06,2.7832
2021-06-07,20.57291
2021-06-08,19.74283
2021-06-09,18.36751
2021-06-10,18.18033
2021-06-11,19.12434
2021-06-12,3.49121
2021-06-13,2.88085
2021-06-14,18.78255
2021-06-15,16.8457
2021-06-16,17.13053
2021-06-17,16.45507
2021-06-18,16.97591
2021-06-19,3.361
2021-06-20,5.32226
2021-06-21,16.05631
2021-06-22,19.90559
2021-06-23,18.8151
2021-06-24,20.75195
2021-06-25,17.78971
2021-06-26,3.48307
2021-06-27,2.29492
2021-06-28,16.68294
2021-06-29,14.16829
2021-06-30,15.3483
2021-07-01,15.16113
2021-07-02,15.20996
2021-07-03,2.55533
2021-07-04,2.48209
2021-07-05,15.0472
2021-07-06,14.73795
2021-07-07,15.55989
2021-07-08,16.04817
2021-07-09,16.21093
2021-07-10,2.90527
2021-07-11,3.02734
2021-07-12,15.3483
2021-07-13,14.95768
2021-07-14,13.71256
2021-07-15,14.42057
2021-07-16,13.68815
2021-07-17,2.93782
2021-07-18,2.40885
2021-07-19,12.9069
2021-07-20,15.03092
2021-07-21,15.81217
2021-07-22,15.18554
2021-07-23,14.27408
2021-07-24,2.62858
2021-07-25,2.86458
2021-07-26,13.12662
2021-07-27,12.64648
2021-07-28,13.09407
2021-07-29,12.09309
2021-07-30,11.97102
2021-07-31,2.47395
2021-08-01,2.13216
2021-08-02,10.78287
2021-08-03,12.87434
2021-08-04,14.04622
2021-08-05,12.85807
2021-08-06,12.58138
2021-08-07,2.75065
2021-08-08,2.72623
2021-08-09,14.30664
2021-08-10,13.64746
2021-08-11,14.33919
2021-08-12,14.89257
2021-08-13,15.47037
2021-08-14,3.14941
2021-08-15,2.50651
2021-08-16,3.99576
2021-08-17,14.5345
2021-08-18,14.34733
2021-08-19,15.55175
2021-08-20,16.25976
2021-08-21,3.01106
2021-08-22,2.33561
2021-08-23,15.82845
2021-08-24,15.97493
2021-08-25,15.94238
2021-08-26,14.71354
2021-08-27,13.80208
2021-08-28,2.4414
2021-08-29,2.08333
2021-08-30,13.75325
2021-08-31,14.88444
2021-09-01,15.06347
2021-09-02,13.98111
2021-09-03,14.11946
2021-09-04,2.75065
2021-09-05,2.13216
2021-09-06,13.87532
2021-09-07,13.62304
2021-09-08,15.4541
2021-09-09,15.85286
2021-09-10,14.81119
2021-09-11,2.62858
2021-09-12,2.01009
2021-09-13,12.5
2021-09-14,14.60774
2021-09-15,13.90787
2021-09-16,11.84895
2021-09-17,12.03613
2021-09-18,2.52278
2021-09-19,1.92871
2021-09-20,1.74153
2021-09-21,2.36002
2021-09-22,2.39257
2021-09-23,13.4847
2021-09-24,12.53255
2021-09-25,2.82389
2021-09-26,1.88802
2021-09-27,12.26399
2021-09-28,13.16731
2021-09-29,14.16829
2021-09-30,14.68098
2021-10-01,15.2832
2021-10-02,3.125
2021-10-03,2.0345
2021-10-04,4.28873
2021-10-05,16.47949
2021-10-06,16.02376
2021-10-07,16.4388
2021-10-08,16.22721
2021-10-09,3.04361
2021-10-10,2.00195
2021-10-11,3.69466
2021-10-12,16.82942
2021-10-13,15.99121
2021-10-14,14.60774
2021-10-15,14.26595
2021-10-16,2.77506
2021-10-17,1.74153
2021-10-18,12.51627
2021-10-19,12.23958
2021-10-20,12.3942
2021-10-21,11.71061
2021-10-22,10.79915
2021-10-23,2.14843
2021-10-24,1.53808
2021-10-25,12.43489
2021-10-26,12.28027
2021-10-27,11.93847
2021-10-28,11.8164
2021-10-29,11.40136
2021-10-30,1.96126
2021-10-31,1.52994
2021-11-01,10.81542
2021-11-02,11.65364
2021-11-03,11.22233
2021-11-04,13.32194
2021-11-05,11.32812
2021-11-06,2.18098
2021-11-07,1.81477
2021-11-08,11.62109
2021-11-09,10.38411
2021-11-10,10.13997
2021-11-11,9.9121
2021-11-12,10.26204
2021-11-13,1.9694
2021-11-14,1.6927
2021-11-15,11.14095
2021-11-16,10.46549
2021-11-17,10.53873
2021-11-18,10.8317
2021-11-19,10.88053
2021-11-20,2.39257
2021-11-21,1.90429
2021-11-22,14.88444
2021-11-23,13.1429
2021-11-24,11.93033
2021-11-25,11.09212
2021-11-26,10.38411
2021-11-27,1.96126
2021-11-28,1.60319
2021-11-29,11.72688
2021-11-30,13.69628
2021-12-01,13.91601
2021-12-02,13.35449
2021-12-03,12.23144
2021-12-04,1.99381
2021-12-05,1.59505
2021-12-06,11.78385
2021-12-07,12.20703
2021-12-08,13.11848
2021-12-09,12.29654
2021-12-10,11.59667
2021-12-11,2.06705
2021-12-12,1.5218
2021-12-13,13.7207
2021-12-14,12.61393
2021-12-15,12.43489
2021-12-16,11.99544
2021-12-17,11.23046
2021-12-18,1.90429
2021-12-19,1.83105
2021-12-20,10.97819
2021-12-21,11.71875
2021-12-22,11.43391
2021-12-23,11.8164
2021-12-24,13.86718
2021-12-25,2.31933
2021-12-26,2.35188
2021-12-27,12.736
2021-12-28,12.54069
2021-12-29,12.31282
2021-12-30,11.99544
2021-12-31,5.35481
2022-01-01,1.7985
2022-01-02,1.77408
2022-01-03,12.17447
2022-01-04,11.60481
2022-01-05,13.88346
2022-01-06,13.81835
2022-01-07,12.68717
2022-01-08,2.56347
2022-01-09,2.34375
2022-01-10,12.76855
2022-01-11,12.65462
2022-01-12,13.39518
2022-01-13,12.17447
2022-01-14,11.72688
2022-01-15,2.41699
2022-01-16,2.38444
2022-01-17,11.32812
2022-01-18,12.18261
2022-01-19,11.60481
2022-01-20,12.04427
2022-01-21,11.56412
2022-01-22,2.15657
2022-01-23,1.83919
2022-01-24,13.10221
2022-01-25,14.20898
2022-01-26,13.74511
2022-01-27,16.38997
2022-01-28,14.93326
2022-01-29,2.74251
2022-01-30,1.72526
2022-01-31,1.6276
2022-02-01,2.34375
2022-02-02,2.75065
2022-02-03,14.60774
2022-02-04,13.70442
2022-02-05,2.53906
2022-02-06,2.2705
2022-02-07,13.30566
2022-02-08,12.48372
2022-02-09,14.30664
2022-02-10,13.92415
2022-02-11,12.16634
2022-02-12,2.64485
2022-02-13,1.71712
2022-02-14,13.59049
2022-02-15,13.46842
2022-02-16,13.1429
2022-02-17,13.04524
2022-02-18,11.83268
2022-02-19,2.19726
2022-02-20,1.76595
2022-02-21,11.40136
2022-02-22,10.79101
2022-02-23,11.24674
2022-02-24,14.91699
2022-02-25,14.17643
2022-02-26,2.75065
2022-02-27,2.36002
2022-02-28,12.53255
2022-03-01,3.47493
2022-03-02,13.93229
2022-03-03,14.20898
2022-03-04,12.58951
2022-03-05,2.33561
2022-03-06,1.52994
2022-03-07,14.97395
2022-03-08,14.31477
2022-03-09,3.32845
2022-03-10,14.30664
2022-03-11,13.55794
2022-03-12,2.57161
2022-03-13,2.02636
2022-03-14,14.45312
2022-03-15,12.95572
2022-03-16,13.97298
2022-03-17,14.77864
2022-03-18,13.18359
2022-03-19,2.40071
2022-03-20,1.93684
2022-03-21,11.88151
2022-03-22,12.40234
2022-03-23,12.8011
2022-03-24,11.79199
2022-03-25,11.26302
2022-03-26,1.89615
2022-03-27,1.70898
2022-03-28,11.11653
2022-03-29,11.03515
2022-03-30,13.0371
2022-03-31,11.71875
2022-04-01,11.23046
2022-04-02,1.82291
2022-04-03,1.33463
2022-04-04,10.70149
2022-04-05,10.24576
2022-04-06,10.63639
2022-04-07,10.6608
2022-04-08,10.12369
2022-04-09,1.91243
2022-04-10,1.67643
2022-04-11,10.84798
2022-04-12,10.4899
2022-04-13,10.94563
2022-04-14,11.31998
2022-04-15,9.69238
2022-04-16,1.48111
2022-04-17,1.2858
2022-04-18,9.87955
2022-04-19,10.14811
2022-04-20,11.36881
2022-04-21,11.07584
2022-04-22,9.92838
2022-04-23,1.50553
2022-04-24,1.35904
2022-04-25,10.37597
2022-04-26,13.54166
2022-04-27,12.67089
2022-04-28,11.58854
2022-04-29,10.65266
2022-04-30,1.87174
2022-05-01,1.2207
2022-05-02,10.16438
2022-05-03,9.48079
2022-05-04,8.82975
2022-05-05,2.19726
2022-05-06,8.38216
2022-05-07,1.50553
2022-05-08,1.27766
2022-05-09,8.39843
2022-05-10,9.22851
2022-05-11,9.54589
2022-05-12,9.58658
2022-05-13,11.26302
2022-05-14,2.44954
2022-05-15,1.3916
2022-05-16,9.87955
2022-05-17,9.15527
2022-05-18,9.23665
2022-05-19,9.81445
2022-05-20,10.05859
2022-05-21,2.75065
2022-05-22,2.63671
2022-05-23,12.58138
2022-05-24,10.54687
2022-05-25,10.29459
2022-05-26,9.74121
2022-05-27,9.81445
2022-05-28,1.96126
2022-05-29,1.6276
2022-05-30,10.4248
2022-05-31,10.5957
2022-06-01,2.58789
2022-06-02,8.99251
2022-06-03,8.71582
2022-06-04,1.70084
2022-06-05,1.53808
2022-06-06,1.58691
2022-06-07,7.90201
2022-06-08,8.69954
2022-06-09,8.03222
2022-06-10,8.02408
2022-06-11,1.74153
2022-06-12,1.50553
2022-06-13,11.75944
2022-06-14,12.71972
2022-06-15,12.70345
2022-06-16,12.21516
2022-06-17,12.60579
2022-06-18,2.26236
2022-06-19,2.2054
2022-06-20,12.38606
2022-06-21,11.27929
2022-06-22,11.42578
2022-06-23,11.49088
2022-06-24,11.0677
2022-06-25,2.09147
2022-06-26,1.65201
2022-06-27,14.0625
2022-06-28,13.68815
2022-06-29,14.39615
2022-06-30,14.38802
2022-07-01,13.19173
2022-07-02,2.18098
2022-07-03,1.6927
2022-07-04,12.2233
2022-07-05,12.29654
2022-07-06,12.46744
2022-07-07,12.4593
2022-07-08,11.93847
2022-07-09,1.74967
2022-07-10,1.14746
2022-07-11,11.80826
2022-07-12,12.9069
2022-07-13,13.33007
2022-07-14,13.16731
2022-07-15,12.49186
2022-07-16,2.08333
2022-07-17,1.73339
2022-07-18,13.53352
2022-07-19,13.41145
2022-07-20,15.0472
2022-07-21,14.37988
2022-07-22,13.30566
2022-07-23,2.29492
2022-07-24,1.65201
2022-07-25,14.86002
2022-07-26,12.96386
2022-07-27,12.57324
2022-07-28,12.1582
2022-07-29,12.28027
2022-07-30,2.14029
2022-07-31,1.49739
2022-08-01,11.51529
2022-08-02,10.39225
2022-08-03,11.23046
2022-08-04,11.36067
2022-08-05,11.16536
2022-08-06,1.92871
2022-08-07,1.29394
2022-08-08,10.92122
2022-08-09,11.49902
2022-08-10,11.03515
2022-08-11,11.97916
2022-08-12,11.58854
2022-08-13,2.14843
2022-08-14,1.70084
2022-08-15,2.25423
2022-08-16,12.1582
2022-08-17,13.33821
2022-08-18,12.5
2022-08-19,11.71875
2022-08-20,2.18912
2022-08-21,1.74967
2022-08-22,11.49902
2022-08-23,10.96191
2022-08-24,10.34342
2022-08-25,10.95377
2022-08-26,10.7666
2022-08-27,1.81477
2022-08-28,1.48111
2022-08-29,11.05957
2022-08-30,13.33007
2022-08-31,11.88151
2022-09-01,11.10026
2022-09-02,12.84993
2022-09-03,1.81477
2022-09-04,1.35091
2022-09-05,12.36979
2022-09-06,11.08398
2022-09-07,11.97916
2022-09-08,10.19694
2022-09-09,1.97753
2022-09-10,1.73339
2022-09-11,1.90429
2022-09-12,2.07519
2022-09-13,12.00358
2022-09-14,12.01985
2022-09-15,10.27832
2022-09-16,11.26302
2022-09-17,2.17285
2022-09-18,1.30208
2022-09-19,10.69335
2022-09-20,10.38411
2022-09-21,9.59472
2022-09-22,9.66796
2022-09-23,9.9121
2022-09-24,1.58691
2022-09-25,1.26953
2022-09-26,10.96191
2022-09-27,10.50618
2022-09-28,11.66178
2022-09-29,10.82356
2022-09-30,10.87239
2022-10-01,2.00195
2022-10-02,1.80664
2022-10-03,2.21354
2022-10-04,10.78287
2022-10-05,10.53059
2022-10-06,10.88053
2022-10-07,9.5052
2022-10-08,1.83919
2022-10-09,1.54622
2022-10-10,2.13216
2022-10-11,10.7666
2022-10-12,10.83984
2022-10-13,10.80729
2022-10-14,10.79101
2022-10-15,2.22981
2022-10-16,1.66015
2022-10-17,11.18977
2022-10-18,10.22135
2022-10-19,10.3597
2022-10-20,9.11458
2022-10-21,8.39843
2022-10-22,1.67643
2022-10-23,1.08235
2022-10-24,10.14811
2022-10-25,10.22949
2022-10-26,10.99446
2022-10-27,10.86425
2022-10-28,9.75748
2022-10-29,1.93684
2022-10-30,1.39973
2022-10-31,10.56315
2022-11-01,11.14095
2022-11-02,10.13997
2022-11-03,10.27832
2022-11-04,10.05045
2022-11-05,1.78222
2022-11-06,1.18815
2022-11-07,10.8968
2022-11-08,12.2233
2022-11-09,12.24772
2022-11-10,11.04329
2022-11-11,13.69628
2022-11-12,2.36002
2022-11-13,1.5218
2022-11-14,13.83463
2022-11-15,12.84993
2022-11-16,10.8968
2022-11-17,10.53873
2022-11-18,10.1888
2022-11-19,1.75781
2022-11-20,1.23697
2022-11-21,10.03417
2022-11-22,9.53776
2022-11-23,10.33528
2022-11-24,9.58658
2022-11-25,8.87044
2022-11-26,1.5218
2022-11-27,1.27766
2022-11-28,9.4401
2022-11-29,9.46451
2022-11-30,9.80631
2022-12-01,10.53873
2022-12-02,9.04947
2022-12-03,1.38346
2022-12-04,1.08235
2022-12-05,9.17968
2022-12-06,8.84602
2022-12-07,8.98437
2022-12-08,8.67513
2022-12-09,9.30989
2022-12-10,1.59505
2022-12-11,1.24511
2022-12-12,8.65071
2022-12-13,9.64355
2022-12-14,9.68424
2022-12-15,8.55305
2022-12-16,8.2845
2022-12-17,1.47298
2022-12-18,1.05794
2022-12-19,8.67513
2022-12-20,8.49609
2022-12-21,8.74023
2022-12-22,8.23567
2022-12-23,8.0485
2022-12-24,1.6276
2022-12-25,1.31022
2022-12-26,7.76367
2022-12-27,8.04036
2022-12-28,8.98437
2022-12-29,7.99967
2022-12-30,4.88281
2022-12-31,1.43229
2023-01-01,1.18001
2023-01-02,9.86328
2023-01-03,10.37597
2023-01-04,10.55501
2023-01-05,9.45638
2023-01-06,10.00162
2023-01-07,1.94498
2023-01-08,1.30208
2023-01-09,11.95475
2023-01-10,10.14811
2023-01-11,10.09928
2023-01-12,11.03515
2023-01-13,10.46549
2023-01-14,1.9694
2023-01-15,1.60319
2023-01-16,10.68522
2023-01-17,9.06575
2023-01-18,8.22753
2023-01-19,8.40657
2023-01-20,7.7067
2023-01-21,1.5218
2023-01-22,1.05794
2023-01-23,1.43229
2023-01-24,1.6927
2023-01-25,9.94466
2023-01-26,15.81217
2023-01-27,13.73697
2023-01-28,2.73437
2023-01-29,1.66015
2023-01-30,12.09309
2023-01-31,10.87239
2023-02-01,12.31282
2023-02-02,11.94661
2023-02-03,12.19889
2023-02-04,2.04264
2023-02-05,1.15559
2023-02-06,10.83984
2023-02-07,10.77473
2023-02-08,10.86425
2023-02-09,10.91308
2023-02-10,10.41666
2023-02-11,1.89615
2023-02-12,1.18001
2023-02-13,10.50618
2023-02-14,11.05143
2023-02-15,10.16438
2023-02-16,13.54166
2023-02-17,17.85481
2023-02-18,2.79947
2023-02-19,1.81477
2023-02-20,11.36067
2023-02-21,10.21321
2023-02-22,9.52962
2023-02-23,11.18164
2023-02-24,9.44824
2023-02-25,1.6276
2023-02-26,1.2858
2023-02-27,9.69238
2023-02-28,9.77376
2023-03-01,2.92968
2023-03-02,10.71777
2023-03-03,9.57031
2023-03-04,2.19726
2023-03-05,1.52994
2023-03-06,9.48079
2023-03-07,9.25292
2023-03-08,8.2194
2023-03-09,9.08203
2023-03-10,8.39843
2023-03-11,1.66015
2023-03-12,1.32649
2023-03-13,10.0179
2023-03-14,8.44726
2023-03-15,9.25292
2023-03-16,8.84602
2023-03-17,8.39843
2023-03-18,1.7985
2023-03-19,1.18001
2023-03-20,8.05664
2023-03-21,8.63444
2023-03-22,9.9121
2023-03-23,10.44921
2023-03-24,8.7972
2023-03-25,1.57877
2023-03-26,0.90332
2023-03-27,7.86132
2023-03-28,8.50423
2023-03-29,8.82161
2023-03-30,9.21223
2023-03-31,10.27832
2023-04-01,2.05891
2023-04-02,1.40787
2023-04-03,9.32617
2023-04-04,9.66796
2023-04-05,9.0332
2023-04-06,9.22851
2023-04-07,9.69238
2023-04-08,1.6276
2023-04-09,1.49739
2023-04-10,9.79817
2023-04-11,13.24055
2023-04-12,14.31477
2023-04-13,12.736
2023-04-14,11.2386
2023-04-15,1.74153
2023-04-16,1.00911
2023-04-17,9.94466
2023-04-18,10.57942
2023-04-19,10.33528
2023-04-20,9.17154
2023-04-21,9.08203
2023-04-22,1.39973
2023-04-23,1.27766
2023-04-24,9.19596
2023-04-25,13.84277
2023-04-26,15.88541
2023-04-27,12.41048
2023-04-28,11.39322
2023-04-29,1.87988
2023-04-30,1.51367
2023-05-01,3.36914
2023-05-02,9.89583
2023-05-03,9.74121
2023-05-04,8.78092
2023-05-05,1.98567
2023-05-06,1.42415
2023-05-07,1.09049
2023-05-08,9.89583
2023-05-09,9.83886
2023-05-10,12.10123
2023-05-11,10.95377
2023-05-12,9.46451
2023-05-13,1.5625
2023-05-14,1.09863
2023-05-15,8.99251
2023-05-16,9.25292
2023-05-17,9.19596
2023-05-18,8.95996
2023-05-19,9.30989
2023-05-20,1.51367
2023-05-21,1.07421
2023-05-22,8.87858
2023-05-23,9.4401
2023-05-24,8.32519
2023-05-25,8.13802
2023-05-26,8.2194
2023-05-27,1.5218
2023-05-28,0.83821
2023-05-29,2.58789
