date,전세권설정해지
2023-05-15,34.79623
2023-05-16,40.12539
2023-05-17,42.31974
2023-05-18,35.10971
2023-05-19,30.09404
2023-05-20,15.3605
2023-05-21,15.67398
2023-05-22,47.02194
2023-05-23,39.81191
2023-05-24,45.76802
2023-05-25,38.55799
2023-05-26,38.24451
2023-05-27,13.7931
2023-05-28,11.28526
2023-05-29,24.45141
2023-05-30,51.72413
2023-05-31,39.49843
2023-06-01,37.93103
2023-06-02,31.66144
2023-06-03,11.59874
2023-06-04,10.97178
2023-06-05,28.52664
2023-06-06,22.57053
2023-06-07,46.39498
2023-06-08,40.75235
2023-06-09,37.93103
2023-06-10,14.73354
2023-06-11,10.97178
2023-06-12,42.31974
2023-06-13,43.26018
2023-06-14,41.06583
2023-06-15,33.54231
2023-06-16,30.09404
2023-06-17,21.31661
2023-06-18,19.12225
2023-06-19,49.52978
2023-06-20,31.97492
2023-06-21,33.22884
2023-06-22,36.99059
2023-06-23,32.91536
2023-06-24,13.47962
2023-06-25,16.30094
2023-06-26,35.73667
2023-06-27,36.05015
2023-06-28,33.85579
2023-06-29,32.2884
2023-06-30,38.24451
2023-07-01,18.18181
2023-07-02,12.2257
2023-07-03,40.75235
2023-07-04,37.61755
2023-07-05,37.61755
2023-07-06,32.2884
2023-07-07,26.64576
2023-07-08,13.7931
2023-07-09,11.91222
2023-07-10,32.2884
2023-07-11,34.48275
2023-07-12,34.48275
2023-07-13,37.61755
2023-07-14,33.54231
2023-07-15,18.49529
2023-07-16,13.16614
2023-07-17,37.93103
2023-07-18,33.54231
2023-07-19,39.18495
2023-07-20,29.46708
2023-07-21,29.78056
2023-07-22,10.97178
2023-07-23,16.61442
2023-07-24,32.91536
2023-07-25,41.06583
2023-07-26,37.61755
2023-07-27,31.03448
2023-07-28,39.49843
2023-07-29,14.42006
2023-07-30,13.16614
2023-07-31,38.87147
2023-08-01,33.85579
2023-08-02,33.22884
2023-08-03,34.16927
2023-08-04,28.21316
2023-08-05,18.80877
2023-08-06,12.2257
2023-08-07,41.06583
2023-08-08,39.49843
2023-08-09,29.46708
2023-08-10,27.89968
2023-08-11,30.09404
2023-08-12,19.12225
2023-08-13,13.47962
2023-08-14,29.78056
2023-08-15,22.57053
2023-08-16,43.57366
2023-08-17,35.73667
2023-08-18,30.09404
2023-08-19,15.3605
2023-08-20,14.73354
2023-08-21,46.70846
2023-08-22,37.93103
2023-08-23,39.49843
2023-08-24,40.43887
2023-08-25,25.70532
2023-08-26,11.59874
2023-08-27,12.2257
2023-08-28,28.21316
2023-08-29,37.30407
2023-08-30,41.06583
2023-08-31,30.09404
2023-09-01,26.33228
2023-09-02,12.2257
2023-09-03,12.85266
2023-09-04,28.84012
2023-09-05,26.33228
2023-09-06,27.5862
2023-09-07,29.1536
2023-09-08,28.52664
2023-09-09,11.59874
2023-09-10,14.73354
2023-09-11,39.49843
2023-09-12,26.64576
2023-09-13,39.18495
2023-09-14,33.22884
2023-09-15,27.5862
2023-09-16,17.86833
2023-09-17,12.85266
2023-09-18,27.5862
2023-09-19,37.93103
2023-09-20,28.84012
2023-09-21,32.2884
2023-09-22,28.21316
2023-09-23,12.53918
2023-09-24,8.15047
2023-09-25,35.73667
2023-09-26,35.73667
2023-09-27,14.10658
2023-09-28,10.03134
2023-09-29,5.01567
2023-09-30,7.83699
2023-10-01,9.0909
2023-10-02,11.28526
2023-10-03,19.43573
2023-10-04,54.23197
2023-10-05,34.16927
2023-10-06,37.93103
2023-10-07,13.16614
2023-10-08,14.73354
2023-10-09,19.12225
2023-10-10,54.54545
2023-10-11,42.00626
2023-10-12,41.06583
2023-10-13,34.48275
2023-10-14,21.31661
2023-10-15,10.6583
2023-10-16,37.93103
2023-10-17,34.48275
2023-10-18,42.9467
2023-10-19,38.24451
2023-10-20,38.55799
2023-10-21,26.64576
2023-10-22,20.06269
2023-10-23,54.23197
2023-10-24,46.0815
2023-10-25,36.67711
2023-10-26,42.00626
2023-10-27,40.12539
2023-10-28,16.30094
2023-10-29,16.30094
2023-10-30,40.43887
2023-10-31,36.36363
2023-11-01,31.66144
2023-11-02,49.2163
2023-11-03,29.78056
2023-11-04,21.00313
2023-11-05,21.31661
2023-11-06,52.97805
2023-11-07,33.22884
2023-11-08,34.16927
2023-11-09,26.33228
2023-11-10,24.13793
2023-11-11,11.91222
2023-11-12,12.2257
2023-11-13,38.55799
2023-11-14,36.36363
2023-11-15,34.48275
2023-11-16,25.07836
2023-11-17,23.19749
2023-11-18,24.76489
2023-11-19,15.98746
2023-11-20,37.93103
2023-11-21,33.85579
2023-11-22,37.61755
2023-11-23,36.67711
2023-11-24,29.46708
2023-11-25,20.37617
2023-11-26,15.98746
2023-11-27,47.33542
2023-11-28,40.75235
2023-11-29,43.57366
2023-11-30,31.66144
2023-12-01,31.97492
2023-12-02,16.30094
2023-12-03,23.82445
2023-12-04,42.63322
2023-12-05,49.84326
2023-12-06,36.05015
2023-12-07,42.63322
2023-12-08,37.93103
2023-12-09,18.18181
2023-12-10,17.86833
2023-12-11,53.29153
2023-12-12,47.33542
2023-12-13,52.35109
2023-12-14,51.72413
2023-12-15,38.55799
2023-12-16,13.7931
2023-12-17,16.30094
2023-12-18,53.60501
2023-12-19,41.06583
2023-12-20,40.75235
2023-12-21,34.79623
2023-12-22,31.34796
2023-12-23,15.98746
2023-12-24,9.71786
2023-12-25,18.18181
2023-12-26,45.45454
2023-12-27,38.24451
2023-12-28,37.93103
2023-12-29,36.05015
2023-12-30,14.10658
2023-12-31,8.46394
2024-01-01,15.98746
2024-01-02,44.82758
2024-01-03,32.2884
2024-01-04,39.81191
2024-01-05,43.88714
2024-01-06,25.07836
2024-01-07,23.82445
2024-01-08,43.88714
2024-01-09,49.2163
2024-01-10,45.14106
2024-01-11,44.20062
2024-01-12,43.88714
2024-01-13,21.31661
2024-01-14,26.33228
2024-01-15,50.47021
2024-01-16,39.18495
2024-01-17,47.6489
2024-01-18,41.06583
2024-01-19,37.61755
2024-01-20,20.06269
2024-01-21,23.82445
2024-01-22,46.70846
2024-01-23,43.88714
2024-01-24,48.27586
2024-01-25,46.39498
2024-01-26,46.0815
2024-01-27,29.46708
2024-01-28,23.51097
2024-01-29,57.36677
2024-01-30,51.41065
2024-01-31,44.5141
2024-02-01,52.03761
2024-02-02,38.24451
2024-02-03,21.94357
2024-02-04,17.86833
2024-02-05,56.11285
2024-02-06,43.88714
2024-02-07,38.55799
2024-02-08,34.79623
2024-02-09,10.6583
2024-02-10,8.46394
2024-02-11,10.97178
2024-02-12,17.86833
2024-02-13,65.20376
2024-02-14,59.56112
2024-02-15,54.54545
2024-02-16,39.81191
2024-02-17,15.67398
2024-02-18,21.00313
2024-02-19,61.75548
2024-02-20,49.52978
2024-02-21,48.27586
2024-02-22,47.02194
2024-02-23,49.52978
2024-02-24,26.95924
2024-02-25,25.70532
2024-02-26,75.86206
2024-02-27,46.70846
2024-02-28,41.06583
2024-02-29,46.0815
2024-03-01,15.67398
2024-03-02,20.06269
2024-03-03,17.55485
2024-03-04,56.42633
2024-03-05,44.5141
2024-03-06,43.26018
2024-03-07,46.0815
2024-03-08,36.99059
2024-03-09,20.37617
2024-03-10,15.67398
2024-03-11,53.91849
2024-03-12,36.36363
2024-03-13,36.67711
2024-03-14,32.60188
2024-03-15,36.05015
2024-03-16,24.76489
2024-03-17,14.73354
2024-03-18,37.61755
2024-03-19,37.93103
2024-03-20,33.54231
