date,전자세금계산서
2022-02-26,9.34268
2022-02-27,7.27474
2022-02-28,62.14918
2022-03-01,17.87296
2022-03-02,52.65878
2022-03-03,43.27917
2022-03-04,41.69128
2022-03-05,10.11816
2022-03-06,9.97045
2022-03-07,50.44313
2022-03-08,43.16838
2022-03-09,14.91875
2022-03-10,60.15509
2022-03-11,33.67799
2022-03-12,9.49039
2022-03-13,6.20384
2022-03-14,34.8966
2022-03-15,34.26883
2022-03-16,27.69571
2022-03-17,28.39734
2022-03-18,26.25553
2022-03-19,6.86853
2022-03-20,6.75775
2022-03-21,35.74593
2022-03-22,31.79468
2022-03-23,34.37961
2022-03-24,33.97341
2022-03-25,34.60118
2022-03-26,9.71196
2022-03-27,6.24076
2022-03-28,33.08714
2022-03-29,35.93057
2022-03-30,41.13737
2022-03-31,52.88035
2022-04-01,45.08862
2022-04-02,10.45051
2022-04-03,9.30576
2022-04-04,53.47119
2022-04-05,48.63367
2022-04-06,42.83604
2022-04-07,40.36189
2022-04-08,46.08567
2022-04-09,10.22895
2022-04-10,14.21713
2022-04-11,59.45347
2022-04-12,37.66617
2022-04-13,36.44756
2022-04-14,40.10339
2022-04-15,37.40768
2022-04-16,8.93648
2022-04-17,8.41949
2022-04-18,38.70014
2022-04-19,33.97341
2022-04-20,37.22304
2022-04-21,37.00147
2022-04-22,30.20679
2022-04-23,8.161
2022-04-24,7.23781
2022-04-25,44.09158
2022-04-26,38.62629
2022-04-27,37.66617
2022-04-28,39.51255
2022-04-29,47.15657
2022-04-30,14.91875
2022-05-01,10.78286
2022-05-02,64.58641
2022-05-03,52.17872
2022-05-04,47.82127
2022-05-05,13.40472
2022-05-06,40.65731
2022-05-07,10.93057
2022-05-08,9.30576
2022-05-09,66.17429
2022-05-10,66.43279
2022-05-11,42.17134
2022-05-12,36.6322
2022-05-13,31.75775
2022-05-14,9.45347
2022-05-15,7.31166
2022-05-16,39.36484
2022-05-17,31.64697
2022-05-18,35.56129
2022-05-19,36.66912
2022-05-20,30.68685
2022-05-21,8.75184
2022-05-22,6.97932
2022-05-23,36.44756
2022-05-24,36.70605
2022-05-25,38.88478
2022-05-26,36.6322
2022-05-27,31.94239
2022-05-28,9.45347
2022-05-29,8.71491
2022-05-30,54.87444
2022-05-31,66.94977
2022-06-01,17.68833
2022-06-02,56.20384
2022-06-03,49.44608
2022-06-04,12.0384
2022-06-05,8.64106
2022-06-06,12.51846
2022-06-07,52.99113
2022-06-08,53.47119
2022-06-09,51.62481
2022-06-10,59.78581
2022-06-11,11.52141
2022-06-12,7.93943
2022-06-13,40.39881
2022-06-14,38.22008
2022-06-15,35.59822
2022-06-16,33.78877
2022-06-17,32.4963
2022-06-18,8.19793
2022-06-19,6.75775
2022-06-20,41.21122
2022-06-21,32.45937
2022-06-22,36.66912
2022-06-23,32.60709
2022-06-24,35.59822
2022-06-25,8.19793
2022-06-26,7.42245
2022-06-27,44.57163
2022-06-28,43.94387
2022-06-29,48.89217
2022-06-30,70.16248
2022-07-01,59.45347
2022-07-02,15.5096
2022-07-03,12.0384
2022-07-04,60.45051
2022-07-05,60.9675
2022-07-06,54.50516
2022-07-07,53.02806
2022-07-08,58.34564
2022-07-09,17.72525
2022-07-10,16.10044
2022-07-11,74.59379
2022-07-12,49.88921
2022-07-13,43.53766
2022-07-14,45.05169
2022-07-15,40.84194
2022-07-16,10.3028
2022-07-17,11.04135
2022-07-18,49.15066
2022-07-19,45.23633
2022-07-20,46.82422
2022-07-21,41.10044
2022-07-22,39.40177
2022-07-23,11.11521
2022-07-24,11.22599
2022-07-25,47.93205
2022-07-26,41.50664
2022-07-27,37.29689
2022-07-28,37.99852
2022-07-29,45.31019
2022-07-30,9.30576
2022-07-31,10.33973
2022-08-01,48.74446
2022-08-02,39.1802
2022-08-03,40.69423
2022-08-04,42.57754
2022-08-05,35.41358
2022-08-06,10.00738
2022-08-07,9.56425
2022-08-08,48.6706
2022-08-09,52.76957
2022-08-10,60.11816
2022-08-11,30.24372
2022-08-12,27.84342
2022-08-13,8.05022
2022-08-14,4.20974
2022-08-15,8.23485
2022-08-16,35.00738
2022-08-17,29.24667
2022-08-18,29.24667
2022-08-19,27.73264
2022-08-20,8.19793
2022-08-21,5.90841
2022-08-22,36.52141
2022-08-23,31.86853
2022-08-24,35.67208
2022-08-25,35.3028
2022-08-26,29.13589
2022-08-27,7.27474
2022-08-28,7.60709
2022-08-29,42.31905
2022-08-30,42.76218
2022-08-31,66.72821
2022-09-01,46.04874
2022-09-02,42.57754
2022-09-03,12.59231
2022-09-04,9.56425
2022-09-05,52.62186
2022-09-06,47.96898
2022-09-07,51.73559
2022-09-08,43.13146
2022-09-09,10.04431
2022-09-10,7.0901
2022-09-11,6.31462
2022-09-12,10.11816
2022-09-13,53.28655
2022-09-14,32.01624
2022-09-15,35.93057
2022-09-16,25.03692
2022-09-17,6.24076
2022-09-18,6.38847
2022-09-19,31.16691
2022-09-20,34.85967
2022-09-21,30.61299
2022-09-22,33.5672
2022-09-23,29.83751
2022-09-24,7.4963
2022-09-25,6.86853
2022-09-26,38.73707
2022-09-27,37.74002
2022-09-28,34.12112
2022-09-29,40.58345
2022-09-30,50.48005
2022-10-01,11.59527
2022-10-02,5.16986
2022-10-03,9.93353
2022-10-04,47.5997
2022-10-05,42.79911
2022-10-06,43.27917
2022-10-07,37.7031
2022-10-08,10.45051
2022-10-09,6.83161
2022-10-10,13.44165
2022-10-11,50.88626
2022-10-12,32.42245
2022-10-13,28.69276
2022-10-14,24.03988
2022-10-15,6.83161
2022-10-16,5.94534
2022-10-17,31.20384
2022-10-18,28.50812
2022-10-19,26.99409
2022-10-20,25.88626
2022-10-21,23.74446
2022-10-22,6.61004
2022-10-23,6.12998
2022-10-24,31.0192
2022-10-25,32.60709
2022-10-26,24.18759
2022-10-27,28.28655
2022-10-28,24.70457
2022-10-29,7.64401
2022-10-30,6.86853
2022-10-31,50.48005
2022-11-01,36.6322
2022-11-02,31.16691
2022-11-03,31.24076
2022-11-04,27.1418
2022-11-05,8.30871
2022-11-06,6.79468
2022-11-07,31.4254
2022-11-08,36.26292
2022-11-09,32.90251
2022-11-10,39.25406
2022-11-11,22.74741
2022-11-12,6.4254
2022-11-13,4.24667
2022-11-14,25.96011
2022-11-15,25.14771
2022-11-16,24.3353
2022-11-17,23.41211
2022-11-18,20.1994
2022-11-19,5.13293
2022-11-20,4.76366
2022-11-21,27.03101
2022-11-22,26.40324
2022-11-23,23.55982
2022-11-24,25.66469
2022-11-25,24.59379
2022-11-26,6.09305
2022-11-27,5.13293
2022-11-28,26.8833
2022-11-29,31.79468
2022-11-30,51.10782
2022-12-01,36.00443
2022-12-02,32.23781
2022-12-03,7.97636
2022-12-04,6.57311
2022-12-05,44.16543
2022-12-06,31.94239
2022-12-07,35.00738
2022-12-08,32.79172
2022-12-09,37.74002
2022-12-10,12.22304
2022-12-11,8.161
2022-12-12,40.54652
2022-12-13,28.72968
2022-12-14,24.0768
2022-12-15,26.03397
2022-12-16,23.07976
2022-12-17,5.90841
2022-12-18,6.24076
2022-12-19,28.06499
2022-12-20,29.17282
2022-12-21,27.76957
2022-12-22,30.05908
2022-12-23,21.41802
2022-12-24,5.72378
2022-12-25,5.02215
2022-12-26,28.54505
2022-12-27,30.57607
2022-12-28,34.93353
2022-12-29,38.66322
2022-12-30,32.97636
2022-12-31,13.33087
2023-01-01,6.90546
2023-01-02,44.49778
2023-01-03,40.14032
2023-01-04,34.71196
2023-01-05,35.33973
2023-01-06,32.27474
2023-01-07,11.22599
2023-01-08,11.15214
2023-01-09,54.50516
2023-01-10,66.28508
2023-01-11,39.32791
2023-01-12,32.53323
2023-01-13,30.3545
2023-01-14,11.59527
2023-01-15,10.37666
2023-01-16,44.64549
2023-01-17,39.77104
2023-01-18,37.96159
2023-01-19,33.67799
2023-01-20,27.58493
2023-01-21,7.12703
2023-01-22,4.61595
2023-01-23,6.09305
2023-01-24,9.60118
2023-01-25,36.59527
2023-01-26,35.52437
2023-01-27,31.72082
2023-01-28,8.38257
2023-01-29,7.71787
2023-01-30,33.78877
2023-01-31,46.19645
2023-02-01,41.5805
2023-02-02,34.15805
2023-02-03,31.46233
2023-02-04,8.71491
2023-02-05,8.23485
2023-02-06,33.75184
2023-02-07,32.68094
2023-02-08,31.0192
2023-02-09,34.60118
2023-02-10,35.15509
2023-02-11,8.08714
2023-02-12,6.38847
2023-02-13,27.21565
2023-02-14,24.88921
2023-02-15,24.44608
2023-02-16,24.15066
2023-02-17,19.27621
2023-02-18,6.16691
2023-02-19,4.50516
2023-02-20,26.29246
2023-02-21,25.18463
2023-02-22,23.2644
2023-02-23,23.85524
2023-02-24,25.99704
2023-02-25,6.90546
2023-02-26,5.7607
2023-02-27,36.07828
2023-02-28,44.46085
2023-03-01,14.14327
2023-03-02,36.48449
2023-03-03,31.61004
2023-03-04,9.82274
2023-03-05,8.45642
2023-03-06,36.89069
2023-03-07,32.20088
2023-03-08,28.76661
2023-03-09,29.54209
2023-03-10,38.14623
2023-03-11,7.68094
2023-03-12,6.72082
2023-03-13,27.43722
2023-03-14,25.22156
2023-03-15,25.48005
2023-03-16,26.03397
2023-03-17,20.01477
2023-03-18,4.65288
2023-03-19,3.84047
2023-03-20,23.96602
2023-03-21,25.66469
2023-03-22,20.75332
2023-03-23,25.14771
2023-03-24,22.26735
2023-03-25,6.97932
2023-03-26,4.98522
2023-03-27,27.36336
2023-03-28,30.46528
2023-03-29,28.98818
2023-03-30,32.31166
2023-03-31,39.58641
2023-04-01,12.40768
2023-04-02,7.86558
2023-04-03,45.08862
2023-04-04,33.97341
2023-04-05,32.68094
2023-04-06,30.13293
2023-04-07,31.75775
2023-04-08,9.45347
2023-04-09,7.42245
2023-04-10,42.24519
2023-04-11,34.01033
2023-04-12,26.4771
2023-04-13,24.92614
2023-04-14,29.6898
2023-04-15,9.19497
2023-04-16,7.53323
2023-04-17,56.35155
2023-04-18,55.28064
2023-04-19,44.57163
2023-04-20,37.11225
2023-04-21,30.02215
2023-04-22,10.45051
2023-04-23,9.78581
2023-04-24,34.12112
2023-04-25,39.8449
2023-04-26,31.53618
2023-04-27,31.38847
2023-04-28,34.78581
2023-04-29,12.33382
2023-04-30,12.33382
2023-05-01,22.26735
2023-05-02,52.28951
2023-05-03,48.41211
2023-05-04,44.7932
2023-05-05,14.40177
2023-05-06,12.99852
2023-05-07,11.96454
2023-05-08,43.64844
2023-05-09,52.03101
2023-05-10,50.51698
2023-05-11,32.23781
2023-05-12,28.6189
2023-05-13,8.67799
2023-05-14,8.12407
2023-05-15,33.60413
2023-05-16,31.75775
2023-05-17,30.13293
2023-05-18,27.91728
2023-05-19,23.81831
2023-05-20,8.08714
2023-05-21,7.53323
2023-05-22,31.90546
2023-05-23,31.38847
2023-05-24,29.13589
2023-05-25,33.5672
2023-05-26,26.80945
2023-05-27,7.57016
2023-05-28,6.38847
