date,이벤트응모
2023-05-27,49.39759
2023-05-28,48.39357
2023-05-29,53.41365
2023-05-30,57.63052
2023-05-31,61.24497
2023-06-01,63.85542
2023-06-02,58.63453
2023-06-03,53.21285
2023-06-04,53.61445
2023-06-05,61.64658
2023-06-06,55.02008
2023-06-07,62.24899
2023-06-08,63.0522
2023-06-09,59.83935
2023-06-10,52.40963
2023-06-11,57.02811
2023-06-12,65.06024
2023-06-13,61.64658
2023-06-14,63.85542
2023-06-15,68.27309
2023-06-16,62.24899
2023-06-17,52.00803
2023-06-18,56.6265
2023-06-19,64.45783
2023-06-20,68.27309
2023-06-21,69.47791
2023-06-22,67.26907
2023-06-23,62.6506
2023-06-24,53.41365
2023-06-25,56.22489
2023-06-26,68.47389
2023-06-27,65.66265
2023-06-28,70.28112
2023-06-29,65.06024
2023-06-30,66.46586
2023-07-01,57.63052
2023-07-02,61.84738
2023-07-03,67.06827
2023-07-04,67.26907
2023-07-05,65.86345
2023-07-06,64.25702
2023-07-07,62.44979
2023-07-08,51.80722
2023-07-09,56.02409
2023-07-10,66.66666
2023-07-11,67.06827
2023-07-12,66.86746
2023-07-13,67.67068
2023-07-14,61.84738
2023-07-15,56.02409
2023-07-16,60.64257
2023-07-17,66.06425
2023-07-18,69.0763
2023-07-19,60.04016
2023-07-20,67.26907
2023-07-21,66.26506
2023-07-22,49.79919
2023-07-23,50.0
2023-07-24,52.40963
2023-07-25,56.8273
2023-07-26,56.4257
2023-07-27,52.61044
2023-07-28,52.61044
2023-07-29,45.18072
2023-07-30,46.58634
2023-07-31,50.80321
2023-08-01,50.80321
2023-08-02,51.40562
2023-08-03,54.41767
2023-08-04,53.21285
2023-08-05,48.99598
2023-08-06,46.18473
2023-08-07,56.6265
2023-08-08,54.81927
2023-08-09,52.40963
2023-08-10,53.01204
2023-08-11,55.82329
2023-08-12,47.18875
2023-08-13,56.02409
2023-08-14,58.23293
2023-08-15,53.21285
2023-08-16,59.63855
2023-08-17,52.40963
2023-08-18,55.62248
2023-08-19,49.19678
2023-08-20,49.19678
2023-08-21,52.40963
2023-08-22,58.63453
2023-08-23,54.01606
2023-08-24,53.81526
2023-08-25,53.61445
2023-08-26,47.99196
2023-08-27,52.40963
2023-08-28,55.82329
2023-08-29,58.83534
2023-08-30,57.02811
2023-08-31,53.61445
2023-09-01,55.22088
2023-09-02,48.39357
2023-09-03,51.60642
2023-09-04,53.21285
2023-09-05,52.81124
2023-09-06,51.60642
2023-09-07,50.80321
2023-09-08,47.99196
2023-09-09,37.14859
2023-09-10,45.38152
2023-09-11,49.19678
2023-09-12,55.62248
2023-09-13,54.41767
2023-09-14,55.02008
2023-09-15,56.02409
2023-09-16,41.16465
2023-09-17,46.98795
2023-09-18,49.39759
2023-09-19,51.20481
2023-09-20,53.41365
2023-09-21,52.00803
2023-09-22,47.79116
2023-09-23,39.55823
2023-09-24,43.7751
2023-09-25,48.19277
2023-09-26,48.39357
2023-09-27,41.16465
2023-09-28,42.36947
2023-09-29,35.94377
2023-09-30,39.15662
2023-10-01,38.75502
2023-10-02,43.7751
2023-10-03,42.97188
2023-10-04,47.59036
2023-10-05,46.38554
2023-10-06,48.19277
2023-10-07,39.75903
2023-10-08,43.57429
2023-10-09,46.98795
2023-10-10,47.99196
2023-10-11,48.19277
2023-10-12,54.21686
2023-10-13,50.0
2023-10-14,44.1767
2023-10-15,40.36144
2023-10-16,46.78714
2023-10-17,50.2008
2023-10-18,51.00401
2023-10-19,47.99196
2023-10-20,47.38955
2023-10-21,38.95582
2023-10-22,41.56626
2023-10-23,48.79518
2023-10-24,48.39357
2023-10-25,49.79919
2023-10-26,48.19277
2023-10-27,46.98795
2023-10-28,41.76706
2023-10-29,40.76305
2023-10-30,46.98795
2023-10-31,52.20883
2023-11-01,52.81124
2023-11-02,53.61445
2023-11-03,43.37349
2023-11-04,40.76305
2023-11-05,36.74698
2023-11-06,45.58232
2023-11-07,42.77108
2023-11-08,46.98795
2023-11-09,46.38554
2023-11-10,47.38955
2023-11-11,43.7751
2023-11-12,45.38152
2023-11-13,48.99598
2023-11-14,56.02409
2023-11-15,47.59036
2023-11-16,53.21285
2023-11-17,47.59036
2023-11-18,41.96787
2023-11-19,35.34136
2023-11-20,51.00401
2023-11-21,51.60642
2023-11-22,50.4016
2023-11-23,48.19277
2023-11-24,44.37751
2023-11-25,39.95983
2023-11-26,42.36947
2023-11-27,49.79919
2023-11-28,49.19678
2023-11-29,48.79518
2023-11-30,50.2008
2023-12-01,50.4016
2023-12-02,48.39357
2023-12-03,45.98393
2023-12-04,49.19678
2023-12-05,49.39759
2023-12-06,48.79518
2023-12-07,45.18072
2023-12-08,45.98393
2023-12-09,41.96787
2023-12-10,42.57028
2023-12-11,47.38955
2023-12-12,51.40562
2023-12-13,48.19277
2023-12-14,45.58232
2023-12-15,46.18473
2023-12-16,39.55823
2023-12-17,42.77108
2023-12-18,51.40562
2023-12-19,45.18072
2023-12-20,46.18473
2023-12-21,47.99196
2023-12-22,42.77108
2023-12-23,39.75903
2023-12-24,36.74698
2023-12-25,41.56626
2023-12-26,47.38955
2023-12-27,45.18072
2023-12-28,40.96385
2023-12-29,36.14457
2023-12-30,37.751
2023-12-31,34.93975
2024-01-01,43.17269
2024-01-02,42.16867
2024-01-03,46.58634
2024-01-04,42.77108
2024-01-05,42.77108
2024-01-06,37.751
2024-01-07,36.74698
2024-01-08,41.16465
2024-01-09,40.76305
2024-01-10,41.56626
2024-01-11,40.96385
2024-01-12,41.56626
2024-01-13,35.14056
2024-01-14,39.55823
2024-01-15,41.76706
2024-01-16,45.38152
2024-01-17,42.16867
2024-01-18,41.56626
2024-01-19,40.16064
2024-01-20,37.751
2024-01-21,40.76305
2024-01-22,42.97188
2024-01-23,41.96787
2024-01-24,47.18875
2024-01-25,43.37349
2024-01-26,41.96787
2024-01-27,37.751
2024-01-28,39.75903
2024-01-29,38.75502
2024-01-30,38.55421
2024-01-31,38.95582
2024-02-01,44.77911
2024-02-02,42.16867
2024-02-03,35.54216
2024-02-04,35.54216
2024-02-05,42.16867
2024-02-06,39.55823
2024-02-07,41.16465
2024-02-08,36.54618
2024-02-09,33.73493
2024-02-10,31.12449
2024-02-11,35.34136
2024-02-12,35.54216
2024-02-13,42.77108
2024-02-14,40.16064
2024-02-15,37.751
2024-02-16,37.5502
2024-02-17,33.53413
2024-02-18,35.94377
2024-02-19,38.95582
2024-02-20,38.55421
2024-02-21,37.34939
2024-02-22,41.16465
2024-02-23,38.35341
2024-02-24,32.73092
2024-02-25,35.54216
2024-02-26,37.34939
2024-02-27,41.76706
2024-02-28,42.36947
2024-02-29,40.76305
2024-03-01,35.94377
2024-03-02,37.751
2024-03-03,38.15261
2024-03-04,36.14457
2024-03-05,43.17269
2024-03-06,41.16465
2024-03-07,37.34939
2024-03-08,38.15261
2024-03-09,32.12851
2024-03-10,34.13654
2024-03-11,38.75502
2024-03-12,42.36947
2024-03-13,41.56626
2024-03-14,39.55823
2024-03-15,37.14859
2024-03-16,32.12851
2024-03-17,40.56224
2024-03-18,38.15261
2024-03-19,42.57028
2024-03-20,40.56224
