date,원자재가격
2023-05-08,24.78839
2023-05-09,25.27206
2023-05-10,23.70012
2023-05-11,23.2769
2023-05-12,20.91898
2023-05-13,10.03627
2023-05-14,4.83675
2023-05-15,20.13301
2023-05-16,20.67714
2023-05-17,22.37001
2023-05-18,20.97944
2023-05-19,19.46795
2023-05-20,9.06892
2023-05-21,6.1064
2023-05-22,17.95646
2023-05-23,18.92382
2023-05-24,20.7376
2023-05-25,18.92382
2023-05-26,16.86819
2023-05-27,8.10157
2023-05-28,5.01813
2023-05-29,8.3434
2023-05-30,18.92382
2023-05-31,21.16082
2023-06-01,18.8029
2023-06-02,15.29625
2023-06-03,9.43168
2023-06-04,7.31559
2023-06-05,15.29625
2023-06-06,11.54776
2023-06-07,19.34703
2023-06-08,17.896
2023-06-09,15.47762
2023-06-10,8.10157
2023-06-11,5.50181
2023-06-12,16.2636
2023-06-13,18.98428
2023-06-14,19.40749
2023-06-15,20.07255
2023-06-16,19.89117
2023-06-17,9.37122
2023-06-18,8.04111
2023-06-19,18.1983
2023-06-20,20.01209
2023-06-21,18.92382
2023-06-22,18.68198
2023-06-23,18.5006
2023-06-24,8.10157
2023-06-25,5.74365
2023-06-26,14.99395
2023-06-27,18.68198
2023-06-28,17.35187
2023-06-29,16.14268
2023-06-30,15.47762
2023-07-01,8.58524
2023-07-02,4.41354
2023-07-03,13.48246
2023-07-04,16.32406
2023-07-05,17.11003
2023-07-06,14.14752
2023-07-07,14.44981
2023-07-08,6.52962
2023-07-09,4.35308
2023-07-10,15.41717
2023-07-11,16.14268
2023-07-12,16.2636
2023-07-13,16.62636
2023-07-14,13.78476
2023-07-15,7.49697
2023-07-16,6.04594
2023-07-17,15.659
2023-07-18,19.04474
2023-07-19,18.01692
2023-07-20,14.0266
2023-07-21,14.14752
2023-07-22,7.55743
2023-07-23,4.53446
2023-07-24,12.69649
2023-07-25,16.98911
2023-07-26,15.29625
2023-07-27,14.87303
2023-07-28,14.08706
2023-07-29,7.43651
2023-07-30,6.1064
2023-07-31,11.4873
2023-08-01,15.05441
2023-08-02,15.59854
2023-08-03,15.84038
2023-08-04,13.7243
2023-08-05,7.92019
2023-08-06,5.86457
2023-08-07,14.44981
2023-08-08,15.11487
2023-08-09,14.32889
2023-08-10,15.17533
2023-08-11,14.93349
2023-08-12,6.52962
2023-08-13,4.59492
2023-08-14,12.15235
2023-08-15,9.06892
2023-08-16,17.95646
2023-08-17,16.2636
2023-08-18,15.23579
2023-08-19,6.52962
2023-08-20,4.71584
2023-08-21,11.60822
2023-08-22,14.63119
2023-08-23,13.54292
2023-08-24,13.24062
2023-08-25,12.99879
2023-08-26,6.89238
2023-08-27,4.474
2023-08-28,12.57557
2023-08-29,15.23579
2023-08-30,14.57073
2023-08-31,12.99879
2023-09-01,12.09189
2023-09-02,8.16203
2023-09-03,4.95767
2023-09-04,12.27327
2023-09-05,14.51027
2023-09-06,15.659
2023-09-07,15.9613
2023-09-08,13.422
2023-09-09,8.22249
2023-09-10,5.98548
2023-09-11,12.87787
2023-09-12,16.38452
2023-09-13,15.59854
2023-09-14,15.84038
2023-09-15,14.69165
2023-09-16,7.19467
2023-09-17,4.77629
2023-09-18,13.96614
2023-09-19,16.14268
2023-09-20,16.20314
2023-09-21,14.57073
2023-09-22,13.36154
2023-09-23,6.89238
2023-09-24,4.65538
2023-09-25,12.87787
2023-09-26,14.0266
2023-09-27,11.24546
2023-09-28,5.68319
2023-09-29,5.74365
2023-09-30,6.22732
2023-10-01,4.53446
2023-10-02,5.32043
2023-10-03,10.09673
2023-10-04,15.41717
2023-10-05,16.2636
2023-10-06,12.03143
2023-10-07,7.07376
2023-10-08,5.92503
2023-10-09,14.69165
2023-10-10,19.95163
2023-10-11,17.77509
2023-10-12,16.80773
2023-10-13,19.40749
2023-10-14,10.70133
2023-10-15,7.49697
2023-10-16,18.13784
2023-10-17,22.49093
2023-10-18,21.82587
2023-10-19,19.89117
2023-10-20,20.61668
2023-10-21,10.51995
2023-10-22,6.711
2023-10-23,17.53325
2023-10-24,18.98428
2023-10-25,16.50544
2023-10-26,19.52841
2023-10-27,16.38452
2023-10-28,11.97097
2023-10-29,6.28778
2023-10-30,16.5659
2023-10-31,19.16565
2023-11-01,18.25876
2023-11-02,21.16082
2023-11-03,16.38452
2023-11-04,8.10157
2023-11-05,5.01813
2023-11-06,14.57073
2023-11-07,16.02176
2023-11-08,16.20314
2023-11-09,16.74727
2023-11-10,14.69165
2023-11-11,6.59008
2023-11-12,4.41354
2023-11-13,15.11487
2023-11-14,15.71946
2023-11-15,14.93349
2023-11-16,15.53808
2023-11-17,14.99395
2023-11-18,7.49697
2023-11-19,4.29262
2023-11-20,11.85006
2023-11-21,16.86819
2023-11-22,16.50544
2023-11-23,14.69165
2023-11-24,11.91051
2023-11-25,5.98548
2023-11-26,4.474
2023-11-27,12.57557
2023-11-28,12.45465
2023-11-29,13.66384
2023-11-30,12.33373
2023-12-01,13.36154
2023-12-02,6.65054
2023-12-03,4.05078
2023-12-04,13.1197
2023-12-05,14.63119
2023-12-06,14.69165
2023-12-07,14.38935
2023-12-08,12.99879
2023-12-09,6.89238
2023-12-10,4.35308
2023-12-11,12.51511
2023-12-12,14.14752
2023-12-13,13.84522
2023-12-14,13.54292
2023-12-15,14.26844
2023-12-16,6.22732
2023-12-17,4.29262
2023-12-18,13.05925
2023-12-19,13.54292
2023-12-20,14.81257
2023-12-21,13.66384
2023-12-22,15.11487
2023-12-23,8.10157
2023-12-24,3.62756
2023-12-25,3.20435
2023-12-26,13.7243
2023-12-27,14.93349
2023-12-28,12.51511
2023-12-29,9.97581
2023-12-30,5.80411
2023-12-31,3.74848
2024-01-01,3.68802
2024-01-02,12.63603
2024-01-03,15.59854
2024-01-04,15.9613
2024-01-05,16.08222
2024-01-06,8.70616
2024-01-07,5.07859
2024-01-08,13.60338
2024-01-09,15.35671
2024-01-10,15.90084
2024-01-11,14.81257
2024-01-12,14.93349
2024-01-13,8.10157
2024-01-14,4.474
2024-01-15,13.96614
2024-01-16,17.47279
2024-01-17,14.69165
2024-01-18,16.32406
2024-01-19,12.69649
2024-01-20,7.0133
2024-01-21,4.05078
2024-01-22,12.87787
2024-01-23,12.27327
2024-01-24,12.51511
2024-01-25,12.87787
2024-01-26,12.15235
2024-01-27,7.43651
2024-01-28,3.02297
2024-01-29,12.45465
2024-01-30,14.69165
2024-01-31,13.30108
2024-02-01,12.21281
2024-02-02,11.66868
2024-02-03,6.711
2024-02-04,3.80894
2024-02-05,10.33857
2024-02-06,12.63603
2024-02-07,12.33373
2024-02-08,8.58524
2024-02-09,4.89721
2024-02-10,4.77629
2024-02-11,3.56711
2024-02-12,4.83675
2024-02-13,11.66868
2024-02-14,13.66384
2024-02-15,14.57073
2024-02-16,11.85006
2024-02-17,6.95284
2024-02-18,3.14389
2024-02-19,11.4873
2024-02-20,13.1197
2024-02-21,13.24062
2024-02-22,13.96614
2024-02-23,11.72914
2024-02-24,6.04594
2024-02-25,4.65538
2024-02-26,9.00846
2024-02-27,11.4873
2024-02-28,12.15235
2024-02-29,12.09189
2024-03-01,7.55743
2024-03-02,7.79927
2024-03-03,5.19951
2024-03-04,13.05925
2024-03-05,14.63119
2024-03-06,14.14752
2024-03-07,14.63119
2024-03-08,13.1197
2024-03-09,8.52478
2024-03-10,4.05078
2024-03-11,13.1197
2024-03-12,14.93349
2024-03-13,15.23579
2024-03-14,17.41233
2024-03-15,17.896
2024-03-16,8.52478
2024-03-17,6.65054
2024-03-18,13.66384
2024-03-19,14.69165
2024-03-20,17.59371
