date,SPYETF
2020-06-19,11.2676
2020-06-20,7.74647
2020-06-21,11.47887
2020-06-22,10.0
2020-06-23,10.07042
2020-06-24,11.61971
2020-06-25,11.47887
2020-06-26,11.05633
2020-06-27,9.50704
2020-06-28,8.38028
2020-06-29,9.64788
2020-06-30,10.0
2020-07-01,9.57746
2020-07-02,11.2676
2020-07-03,8.52112
2020-07-04,6.05633
2020-07-05,9.01408
2020-07-06,11.12676
2020-07-07,13.73239
2020-07-08,12.8169
2020-07-09,16.76056
2020-07-10,17.32394
2020-07-11,15.0
2020-07-12,13.52112
2020-07-13,16.19718
2020-07-14,17.32394
2020-07-15,14.78873
2020-07-16,11.47887
2020-07-17,10.70422
2020-07-18,6.97183
2020-07-19,6.54929
2020-07-20,9.7183
2020-07-21,14.50704
2020-07-22,13.38028
2020-07-23,12.8169
2020-07-24,13.52112
2020-07-25,10.28169
2020-07-26,12.88732
2020-07-27,16.83098
2020-07-28,20.42253
2020-07-29,19.0845
2020-07-30,17.25352
2020-07-31,18.23943
2020-08-01,14.43661
2020-08-02,15.49295
2020-08-03,19.50704
2020-08-04,16.83098
2020-08-05,17.60563
2020-08-06,16.12676
2020-08-07,17.67605
2020-08-08,15.98591
2020-08-09,15.07042
2020-08-10,19.92957
2020-08-11,21.54929
2020-08-12,18.4507
2020-08-13,19.36619
2020-08-14,20.21126
2020-08-15,13.30985
2020-08-16,10.35211
2020-08-17,15.77464
2020-08-18,15.56338
2020-08-19,15.98591
2020-08-20,12.18309
2020-08-21,13.59154
2020-08-22,12.04225
2020-08-23,10.07042
2020-08-24,13.80281
2020-08-25,16.19718
2020-08-26,16.05633
2020-08-27,18.23943
2020-08-28,14.01408
2020-08-29,14.92957
2020-08-30,13.02816
2020-08-31,16.69014
2020-09-01,19.50704
2020-09-02,29.01408
2020-09-03,26.47887
2020-09-04,26.83098
2020-09-05,18.38028
2020-09-06,14.01408
2020-09-07,13.02816
2020-09-08,20.0
2020-09-09,24.01408
2020-09-10,20.14084
2020-09-11,16.69014
2020-09-12,13.80281
2020-09-13,13.73239
2020-09-14,16.97183
2020-09-15,20.35211
2020-09-16,19.01408
2020-09-17,19.01408
2020-09-18,17.25352
2020-09-19,14.29577
2020-09-20,12.88732
2020-09-21,16.33802
2020-09-22,18.16901
2020-09-23,16.33802
2020-09-24,17.46478
2020-09-25,12.46478
2020-09-26,10.21126
2020-09-27,9.0845
2020-09-28,11.97183
2020-09-29,11.19718
2020-09-30,11.19718
2020-10-01,12.53521
2020-10-02,14.78873
2020-10-03,14.85915
2020-10-04,22.8169
2020-10-05,23.23943
2020-10-06,25.42253
2020-10-07,19.85915
2020-10-08,17.18309
2020-10-09,20.98591
2020-10-10,22.53521
2020-10-11,16.47887
2020-10-12,20.14084
2020-10-13,19.92957
2020-10-14,19.7183
2020-10-15,19.01408
2020-10-16,18.80281
2020-10-17,16.61971
2020-10-18,15.56338
2020-10-19,20.98591
2020-10-20,21.76056
2020-10-21,22.32394
2020-10-22,20.98591
2020-10-23,16.69014
2020-10-24,12.53521
2020-10-25,13.02816
2020-10-26,24.7183
2020-10-27,22.88732
2020-10-28,21.54929
2020-10-29,20.70422
2020-10-30,14.7183
2020-10-31,13.09859
2020-11-01,11.12676
2020-11-02,16.54929
2020-11-03,15.14084
2020-11-04,17.88732
2020-11-05,16.54929
2020-11-06,19.64788
2020-11-07,25.14084
2020-11-08,17.60563
2020-11-09,24.78873
2020-11-10,31.40845
2020-11-11,25.28169
2020-11-12,20.14084
2020-11-13,23.4507
2020-11-14,17.46478
2020-11-15,15.98591
2020-11-16,24.01408
2020-11-17,30.42253
2020-11-18,29.36619
2020-11-19,25.77464
2020-11-20,24.78873
2020-11-21,29.01408
2020-11-22,38.09859
2020-11-23,40.77464
2020-11-24,44.50704
2020-11-25,66.40845
2020-11-26,52.60563
2020-11-27,37.74647
2020-11-28,34.01408
2020-11-29,29.0845
2020-11-30,31.76056
2020-12-01,35.84507
2020-12-02,36.97183
2020-12-03,33.94366
2020-12-04,33.80281
2020-12-05,24.50704
2020-12-06,26.76056
2020-12-07,32.25352
2020-12-08,34.85915
2020-12-09,34.29577
2020-12-10,31.9014
2020-12-11,32.60563
2020-12-12,25.49295
2020-12-13,27.04225
2020-12-14,28.52112
2020-12-15,32.32394
2020-12-16,33.59154
2020-12-17,27.74647
2020-12-18,31.40845
2020-12-19,31.47887
2020-12-20,25.14084
2020-12-21,71.2676
2020-12-22,67.74647
2020-12-23,39.7183
2020-12-24,32.11267
2020-12-25,27.11267
2020-12-26,39.22535
2020-12-27,28.73239
2020-12-28,38.38028
2020-12-29,39.43661
2020-12-30,36.76056
2020-12-31,32.8169
2021-01-01,25.07042
2021-01-02,25.42253
2021-01-03,25.07042
2021-01-04,36.97183
2021-01-05,41.40845
2021-01-06,34.57746
2021-01-07,38.16901
2021-01-08,41.05633
2021-01-09,34.85915
2021-01-10,28.30985
2021-01-11,36.12676
2021-01-12,35.70422
2021-01-13,39.92957
2021-01-14,36.76056
2021-01-15,35.07042
2021-01-16,28.16901
2021-01-17,27.46478
2021-01-18,28.09859
2021-01-19,31.61971
2021-01-20,37.04225
2021-01-21,45.14084
2021-01-22,47.25352
2021-01-23,42.60563
2021-01-24,38.66197
2021-01-25,40.21126
2021-01-26,44.64788
2021-01-27,40.91549
2021-01-28,37.46478
2021-01-29,35.28169
2021-01-30,32.32394
2021-01-31,25.98591
2021-02-01,26.12676
2021-02-02,36.47887
2021-02-03,40.56338
2021-02-04,37.32394
2021-02-05,42.67605
2021-02-06,31.83098
2021-02-07,25.98591
2021-02-08,28.38028
2021-02-09,35.21126
2021-02-10,35.56338
2021-02-11,31.47887
2021-02-12,31.47887
2021-02-13,31.05633
2021-02-14,28.02816
2021-02-15,34.01408
2021-02-16,38.4507
2021-02-17,41.47887
2021-02-18,39.92957
2021-02-19,33.16901
2021-02-20,28.80281
2021-02-21,22.53521
2021-02-22,24.36619
2021-02-23,35.70422
2021-02-24,37.32394
2021-02-25,42.11267
2021-02-26,36.61971
2021-02-27,35.21126
2021-02-28,33.02816
2021-03-01,39.22535
2021-03-02,32.60563
2021-03-03,30.28169
2021-03-04,32.46478
2021-03-05,34.01408
2021-03-06,36.19718
2021-03-07,25.77464
2021-03-08,26.19718
2021-03-09,36.40845
2021-03-10,34.57746
2021-03-11,49.36619
2021-03-12,38.30985
2021-03-13,32.39436
2021-03-14,25.70422
2021-03-15,34.01408
2021-03-16,39.15492
2021-03-17,34.78873
2021-03-18,35.98591
2021-03-19,34.43661
2021-03-20,26.12676
2021-03-21,21.54929
2021-03-22,22.25352
2021-03-23,24.85915
2021-03-24,29.78873
2021-03-25,33.73239
2021-03-26,28.87323
2021-03-27,24.50704
2021-03-28,23.16901
2021-03-29,26.61971
2021-03-30,33.02816
2021-03-31,30.42253
2021-04-01,31.2676
2021-04-02,31.40845
2021-04-03,23.38028
2021-04-04,23.73239
2021-04-05,29.85915
2021-04-06,38.16901
2021-04-07,34.64788
2021-04-08,35.84507
2021-04-09,33.66197
2021-04-10,31.2676
2021-04-11,26.61971
2021-04-12,35.56338
2021-04-13,41.54929
2021-04-14,44.29577
2021-04-15,40.77464
2021-04-16,41.83098
2021-04-17,33.09859
2021-04-18,32.04225
2021-04-19,42.88732
2021-04-20,40.91549
2021-04-21,39.43661
2021-04-22,36.2676
2021-04-23,39.15492
2021-04-24,31.40845
2021-04-25,25.28169
2021-04-26,30.28169
2021-04-27,37.46478
2021-04-28,33.30985
2021-04-29,42.11267
2021-04-30,36.05633
2021-05-01,27.53521
2021-05-02,22.53521
2021-05-03,33.16901
2021-05-04,48.23943
2021-05-05,46.19718
2021-05-06,46.05633
2021-05-07,42.95774
2021-05-08,46.05633
2021-05-09,47.32394
2021-05-10,67.11267
2021-05-11,84.43661
2021-05-12,74.29577
2021-05-13,70.35211
2021-05-14,55.14084
2021-05-15,38.66197
2021-05-16,32.60563
2021-05-17,35.49295
2021-05-18,43.87323
2021-05-19,38.30985
2021-05-20,41.54929
2021-05-21,43.87323
2021-05-22,29.92957
2021-05-23,22.04225
2021-05-24,31.54929
2021-05-25,42.18309
2021-05-26,37.60563
2021-05-27,37.88732
2021-05-28,35.42253
2021-05-29,34.78873
2021-05-30,19.15492
2021-05-31,25.91549
2021-06-01,34.78873
2021-06-02,43.4507
2021-06-03,40.84507
2021-06-04,35.42253
2021-06-05,24.7183
2021-06-06,25.56338
2021-06-07,30.91549
2021-06-08,34.92957
2021-06-09,36.69014
2021-06-10,35.6338
2021-06-11,34.43661
2021-06-12,28.59154
2021-06-13,17.67605
2021-06-14,27.60563
2021-06-15,38.94366
2021-06-16,33.52112
2021-06-17,32.18309
2021-06-18,42.46478
2021-06-19,32.60563
2021-06-20,21.69014
2021-06-21,27.88732
2021-06-22,40.49295
2021-06-23,40.6338
2021-06-24,36.76056
2021-06-25,38.94366
2021-06-26,34.43661
2021-06-27,22.8169
2021-06-28,32.67605
2021-06-29,37.18309
2021-06-30,43.94366
2021-07-01,32.8169
2021-07-02,35.98591
2021-07-03,41.97183
2021-07-04,31.9014
2021-07-05,28.80281
2021-07-06,36.97183
2021-07-07,42.04225
2021-07-08,42.18309
2021-07-09,33.4507
2021-07-10,30.70422
2021-07-11,19.01408
2021-07-12,29.92957
2021-07-13,39.15492
2021-07-14,39.50704
2021-07-15,40.70422
2021-07-16,35.56338
2021-07-17,30.70422
2021-07-18,25.42253
2021-07-19,39.92957
2021-07-20,42.11267
2021-07-21,38.52112
2021-07-22,37.8169
2021-07-23,34.0845
2021-07-24,32.53521
2021-07-25,19.85915
2021-07-26,30.21126
2021-07-27,40.77464
2021-07-28,36.12676
2021-07-29,35.21126
2021-07-30,35.42253
2021-07-31,26.54929
2021-08-01,15.0
2021-08-02,25.42253
2021-08-03,38.66197
2021-08-04,40.49295
2021-08-05,47.88732
2021-08-06,43.38028
2021-08-07,46.2676
2021-08-08,32.32394
2021-08-09,37.53521
2021-08-10,47.04225
2021-08-11,47.8169
2021-08-12,46.97183
2021-08-13,45.35211
2021-08-14,37.8169
2021-08-15,27.18309
2021-08-16,36.2676
2021-08-17,58.09859
2021-08-18,50.98591
2021-08-19,50.49295
2021-08-20,46.19718
2021-08-21,34.78873
2021-08-22,26.47887
2021-08-23,36.83098
2021-08-24,85.91549
2021-08-25,72.11267
2021-08-26,69.01408
2021-08-27,58.23943
2021-08-28,56.76056
2021-08-29,40.91549
2021-08-30,51.54929
2021-08-31,66.19718
2021-09-01,63.59154
2021-09-02,63.80281
2021-09-03,58.59154
2021-09-04,41.9014
2021-09-05,31.05633
2021-09-06,38.73239
2021-09-07,47.25352
2021-09-08,56.9014
2021-09-09,53.09859
2021-09-10,50.70422
2021-09-11,46.19718
2021-09-12,30.14084
2021-09-13,38.80281
2021-09-14,55.42253
2021-09-15,51.2676
2021-09-16,51.83098
2021-09-17,43.87323
2021-09-18,39.15492
2021-09-19,25.28169
2021-09-20,38.30985
2021-09-21,54.15492
2021-09-22,60.42253
2021-09-23,68.16901
2021-09-24,57.18309
2021-09-25,41.47887
2021-09-26,28.94366
2021-09-27,44.92957
2021-09-28,54.92957
2021-09-29,61.97183
2021-09-30,49.0845
2021-10-01,54.29577
2021-10-02,36.05633
2021-10-03,25.6338
2021-10-04,36.9014
2021-10-05,53.4507
2021-10-06,47.95774
2021-10-07,47.32394
2021-10-08,44.43661
2021-10-09,32.67605
2021-10-10,20.14084
2021-10-11,31.47887
2021-10-12,41.2676
2021-10-13,41.61971
2021-10-14,45.98591
2021-10-15,46.40845
2021-10-16,34.7183
2021-10-17,22.46478
2021-10-18,34.0845
2021-10-19,50.6338
2021-10-20,50.70422
2021-10-21,49.36619
2021-10-22,49.15492
2021-10-23,32.8169
2021-10-24,24.7183
2021-10-25,34.78873
2021-10-26,58.94366
2021-10-27,52.60563
2021-10-28,52.25352
2021-10-29,48.38028
2021-10-30,42.60563
2021-10-31,32.11267
2021-11-01,45.56338
2021-11-02,58.38028
2021-11-03,52.60563
2021-11-04,63.30985
2021-11-05,59.85915
2021-11-06,44.92957
2021-11-07,28.23943
2021-11-08,40.70422
2021-11-09,59.43661
2021-11-10,51.97183
2021-11-11,51.54929
2021-11-12,47.95774
2021-11-13,35.6338
2021-11-14,25.07042
2021-11-15,36.40845
2021-11-16,46.97183
2021-11-17,51.61971
2021-11-18,52.60563
2021-11-19,50.28169
2021-11-20,43.02816
2021-11-21,33.73239
2021-11-22,41.19718
2021-11-23,68.16901
2021-11-24,60.98591
2021-11-25,48.02816
2021-11-26,41.97183
2021-11-27,47.8169
2021-11-28,28.87323
2021-11-29,43.87323
2021-11-30,55.21126
2021-12-01,59.43661
2021-12-02,60.77464
2021-12-03,48.66197
2021-12-04,43.87323
2021-12-05,24.22535
2021-12-06,31.47887
2021-12-07,50.70422
2021-12-08,54.64788
2021-12-09,50.42253
2021-12-10,45.0
2021-12-11,41.76056
2021-12-12,27.88732
2021-12-13,31.69014
2021-12-14,45.91549
2021-12-15,43.87323
2021-12-16,56.9014
2021-12-17,45.07042
2021-12-18,37.74647
2021-12-19,26.2676
2021-12-20,30.6338
2021-12-21,50.70422
2021-12-22,45.70422
2021-12-23,42.60563
2021-12-24,43.38028
2021-12-25,24.15492
2021-12-26,22.8169
2021-12-27,32.39436
2021-12-28,54.22535
2021-12-29,52.60563
2021-12-30,51.12676
2021-12-31,41.97183
2022-01-01,34.22535
2022-01-02,27.11267
2022-01-03,43.16901
2022-01-04,57.88732
2022-01-05,51.54929
2022-01-06,55.6338
2022-01-07,51.47887
2022-01-08,41.97183
2022-01-09,34.0845
2022-01-10,43.94366
2022-01-11,62.53521
2022-01-12,54.7183
2022-01-13,56.9014
2022-01-14,64.78873
2022-01-15,42.46478
2022-01-16,100.0
2022-01-17,73.30985
2022-01-18,66.69014
2022-01-19,75.6338
2022-01-20,72.67605
2022-01-21,73.73239
2022-01-22,69.7183
2022-01-23,38.09859
2022-01-24,49.29577
2022-01-25,78.80281
2022-01-26,76.83098
2022-01-27,76.69014
2022-01-28,69.29577
2022-01-29,49.78873
2022-01-30,28.30985
2022-01-31,32.74647
2022-02-01,57.88732
2022-02-02,62.32394
2022-02-03,89.57746
2022-02-04,91.05633
2022-02-05,63.66197
2022-02-06,48.4507
2022-02-07,53.4507
2022-02-08,64.7183
2022-02-09,59.78873
2022-02-10,64.29577
2022-02-11,64.78873
2022-02-12,54.50704
2022-02-13,36.2676
2022-02-14,46.9014
2022-02-15,55.21126
2022-02-16,52.11267
2022-02-17,47.74647
2022-02-18,49.36619
2022-02-19,39.92957
2022-02-20,25.91549
2022-02-21,34.78873
2022-02-22,44.22535
2022-02-23,49.64788
2022-02-24,62.32394
2022-02-25,58.66197
2022-02-26,40.70422
2022-02-27,26.2676
2022-02-28,33.4507
2022-03-01,49.43661
2022-03-02,48.16901
2022-03-03,44.50704
2022-03-04,40.70422
2022-03-05,33.80281
2022-03-06,25.49295
2022-03-07,27.11267
2022-03-08,43.02816
2022-03-09,33.87323
2022-03-10,32.95774
2022-03-11,32.53521
2022-03-12,30.42253
2022-03-13,22.60563
2022-03-14,26.47887
2022-03-15,45.28169
2022-03-16,43.02816
2022-03-17,44.50704
2022-03-18,44.22535
2022-03-19,35.21126
2022-03-20,24.92957
2022-03-21,33.80281
2022-03-22,45.35211
2022-03-23,46.12676
2022-03-24,39.7183
2022-03-25,41.54929
2022-03-26,34.64788
2022-03-27,25.28169
2022-03-28,36.19718
2022-03-29,46.33802
2022-03-30,47.8169
2022-03-31,38.94366
2022-04-01,39.29577
2022-04-02,28.80281
2022-04-03,18.87323
2022-04-04,28.66197
2022-04-05,42.25352
2022-04-06,38.16901
2022-04-07,35.91549
2022-04-08,32.32394
2022-04-09,25.84507
2022-04-10,15.84507
2022-04-11,21.33802
2022-04-12,34.57746
2022-04-13,32.74647
2022-04-14,30.70422
2022-04-15,26.83098
2022-04-16,14.7183
2022-04-17,14.64788
2022-04-18,22.39436
2022-04-19,27.74647
2022-04-20,33.09859
2022-04-21,32.11267
2022-04-22,26.9014
2022-04-23,27.60563
2022-04-24,14.7183
2022-04-25,26.83098
2022-04-26,38.87323
2022-04-27,40.49295
2022-04-28,32.11267
2022-04-29,31.54929
2022-04-30,27.39436
2022-05-01,15.56338
2022-05-02,26.69014
2022-05-03,38.30985
2022-05-04,35.6338
2022-05-05,33.4507
2022-05-06,39.92957
2022-05-07,24.43661
2022-05-08,17.95774
2022-05-09,24.29577
2022-05-10,36.83098
2022-05-11,32.95774
2022-05-12,36.83098
2022-05-13,33.38028
2022-05-14,21.54929
2022-05-15,13.80281
2022-05-16,20.35211
2022-05-17,29.64788
2022-05-18,24.22535
2022-05-19,33.80281
2022-05-20,28.09859
2022-05-21,19.01408
2022-05-22,11.33802
2022-05-23,17.67605
2022-05-24,29.0845
2022-05-25,26.2676
2022-05-26,26.83098
2022-05-27,23.02816
2022-05-28,18.59154
2022-05-29,8.94366
2022-05-30,15.42253
2022-05-31,21.40845
2022-06-01,22.18309
2022-06-02,20.70422
2022-06-03,22.46478
2022-06-04,14.92957
2022-06-05,8.59154
2022-06-06,15.0
2022-06-07,19.78873
2022-06-08,20.6338
2022-06-09,17.95774
2022-06-10,21.05633
2022-06-11,17.11267
2022-06-12,9.43661
2022-06-13,22.53521
2022-06-14,34.92957
2022-06-15,30.42253
2022-06-16,27.88732
2022-06-17,27.18309
2022-06-18,17.88732
2022-06-19,12.53521
2022-06-20,20.35211
2022-06-21,22.60563
2022-06-22,23.80281
2022-06-23,24.57746
2022-06-24,24.92957
2022-06-25,21.76056
2022-06-26,12.04225
2022-06-27,17.95774
2022-06-28,24.43661
2022-06-29,21.33802
2022-06-30,21.83098
2022-07-01,23.23943
2022-07-02,15.70422
2022-07-03,12.60563
2022-07-04,15.91549
2022-07-05,20.07042
2022-07-06,22.11267
2022-07-07,20.42253
2022-07-08,23.38028
2022-07-09,15.6338
2022-07-10,8.87323
2022-07-11,13.4507
2022-07-12,19.85915
2022-07-13,18.38028
2022-07-14,21.54929
2022-07-15,19.78873
2022-07-16,13.23943
2022-07-17,7.95774
2022-07-18,16.61971
2022-07-19,20.42253
2022-07-20,24.29577
2022-07-21,22.67605
2022-07-22,24.43661
2022-07-23,15.21126
2022-07-24,7.74647
2022-07-25,16.9014
2022-07-26,21.61971
2022-07-27,20.77464
2022-07-28,25.77464
2022-07-29,27.60563
2022-07-30,19.36619
2022-07-31,15.91549
2022-08-01,31.12676
2022-08-02,33.38028
2022-08-03,29.50704
2022-08-04,33.94366
2022-08-05,27.32394
2022-08-06,18.23943
2022-08-07,11.33802
2022-08-08,25.56338
2022-08-09,24.50704
2022-08-10,27.67605
2022-08-11,31.61971
2022-08-12,24.43661
2022-08-13,22.32394
2022-08-14,12.04225
2022-08-15,21.33802
2022-08-16,30.91549
2022-08-17,32.53521
2022-08-18,27.46478
2022-08-19,28.30985
2022-08-20,16.05633
2022-08-21,12.18309
2022-08-22,20.77464
2022-08-23,32.25352
2022-08-24,36.05633
2022-08-25,35.91549
2022-08-26,32.95774
2022-08-27,27.8169
2022-08-28,15.35211
2022-08-29,26.76056
2022-08-30,34.43661
2022-08-31,32.67605
2022-09-01,35.42253
2022-09-02,34.64788
2022-09-03,21.12676
2022-09-04,11.69014
2022-09-05,17.60563
2022-09-06,26.05633
2022-09-07,32.25352
2022-09-08,30.91549
2022-09-09,24.64788
2022-09-10,26.2676
2022-09-11,13.38028
2022-09-12,27.60563
2022-09-13,47.39436
2022-09-14,47.74647
2022-09-15,48.94366
2022-09-16,39.85915
2022-09-17,22.74647
2022-09-18,13.23943
2022-09-19,21.97183
2022-09-20,30.70422
2022-09-21,33.94366
2022-09-22,37.88732
2022-09-23,37.11267
2022-09-24,26.54929
2022-09-25,13.87323
2022-09-26,29.92957
2022-09-27,36.19718
2022-09-28,37.95774
2022-09-29,39.85915
2022-09-30,35.91549
2022-10-01,23.52112
2022-10-02,8.87323
2022-10-03,20.91549
2022-10-04,38.66197
2022-10-05,38.02816
2022-10-06,31.47887
2022-10-07,29.36619
2022-10-08,20.6338
2022-10-09,9.57746
2022-10-10,20.6338
2022-10-11,34.7183
2022-10-12,28.16901
2022-10-13,32.32394
2022-10-14,31.61971
2022-10-15,22.74647
2022-10-16,12.46478
2022-10-17,21.69014
2022-10-18,29.92957
2022-10-19,32.74647
2022-10-20,29.15492
2022-10-21,28.30985
2022-10-22,19.01408
2022-10-23,11.9014
2022-10-24,20.91549
2022-10-25,36.2676
2022-10-26,31.9014
2022-10-27,32.88732
2022-10-28,31.97183
2022-10-29,24.92957
2022-10-30,9.01408
2022-10-31,24.64788
2022-11-01,40.28169
2022-11-02,31.76056
2022-11-03,35.70422
2022-11-04,39.50704
2022-11-05,32.8169
2022-11-06,20.14084
2022-11-07,21.9014
2022-11-08,31.83098
2022-11-09,30.35211
2022-11-10,32.88732
2022-11-11,50.98591
2022-11-12,32.95774
2022-11-13,13.59154
2022-11-14,23.66197
2022-11-15,37.88732
2022-11-16,36.54929
2022-11-17,30.49295
2022-11-18,27.39436
2022-11-19,21.40845
2022-11-20,10.77464
2022-11-21,16.83098
2022-11-22,25.49295
2022-11-23,59.78873
2022-11-24,28.16901
2022-11-25,22.18309
2022-11-26,19.01408
2022-11-27,10.77464
2022-11-28,14.29577
2022-11-29,24.92957
2022-11-30,25.84507
2022-12-01,31.47887
2022-12-02,28.30985
2022-12-03,14.78873
2022-12-04,12.53521
2022-12-05,15.49295
2022-12-06,27.32394
2022-12-07,28.4507
2022-12-08,32.39436
2022-12-09,29.92957
2022-12-10,21.54929
2022-12-11,10.77464
2022-12-12,21.2676
2022-12-13,32.39436
2022-12-14,30.56338
2022-12-15,27.67605
2022-12-16,24.57746
2022-12-17,17.04225
2022-12-18,8.80281
2022-12-19,16.2676
2022-12-20,26.76056
2022-12-21,22.04225
2022-12-22,26.33802
2022-12-23,28.4507
2022-12-24,20.49295
2022-12-25,11.05633
2022-12-26,13.87323
2022-12-27,23.30985
2022-12-28,29.22535
2022-12-29,25.84507
2022-12-30,25.07042
2022-12-31,17.74647
2023-01-01,9.36619
2023-01-02,12.53521
2023-01-03,21.83098
2023-01-04,29.01408
2023-01-05,29.50704
2023-01-06,28.02816
2023-01-07,28.38028
2023-01-08,17.8169
2023-01-09,26.54929
2023-01-10,35.35211
2023-01-11,33.66197
2023-01-12,33.87323
2023-01-13,30.0
2023-01-14,26.61971
2023-01-15,12.53521
2023-01-16,16.97183
2023-01-17,23.4507
2023-01-18,27.11267
2023-01-19,28.94366
2023-01-20,22.74647
2023-01-21,21.2676
2023-01-22,11.76056
2023-01-23,16.9014
2023-01-24,39.92957
2023-01-25,37.88732
2023-01-26,36.97183
2023-01-27,36.83098
2023-01-28,28.52112
2023-01-29,16.2676
2023-01-30,27.53521
2023-01-31,32.32394
2023-02-01,40.6338
2023-02-02,45.56338
2023-02-03,44.85915
2023-02-04,28.73239
2023-02-05,16.9014
2023-02-06,22.8169
2023-02-07,36.9014
2023-02-08,39.43661
2023-02-09,35.6338
2023-02-10,32.8169
2023-02-11,23.52112
2023-02-12,13.38028
2023-02-13,21.2676
2023-02-14,34.78873
2023-02-15,33.09859
2023-02-16,37.74647
2023-02-17,31.33802
2023-02-18,19.7183
2023-02-19,14.15492
2023-02-20,17.88732
2023-02-21,23.66197
2023-02-22,31.54929
2023-02-23,28.30985
2023-02-24,30.91549
2023-02-25,20.42253
2023-02-26,11.83098
2023-02-27,20.14084
2023-02-28,26.97183
2023-03-01,25.49295
2023-03-02,27.88732
2023-03-03,27.46478
2023-03-04,24.0845
2023-03-05,14.57746
2023-03-06,22.74647
2023-03-07,31.05633
2023-03-08,30.28169
2023-03-09,30.98591
2023-03-10,33.02816
2023-03-11,20.6338
2023-03-12,12.95774
2023-03-13,26.2676
2023-03-14,35.84507
2023-03-15,32.46478
2023-03-16,31.2676
2023-03-17,31.83098
2023-03-18,22.8169
2023-03-19,11.69014
2023-03-20,23.87323
2023-03-21,31.69014
2023-03-22,37.25352
2023-03-23,36.33802
2023-03-24,33.80281
2023-03-25,20.35211
2023-03-26,10.35211
2023-03-27,27.46478
2023-03-28,27.67605
2023-03-29,28.52112
2023-03-30,35.91549
2023-03-31,33.30985
2023-04-01,23.94366
2023-04-02,13.59154
2023-04-03,24.01408
2023-04-04,32.32394
2023-04-05,32.46478
2023-04-06,29.43661
2023-04-07,23.30985
2023-04-08,15.77464
2023-04-09,10.28169
2023-04-10,22.39436
2023-04-11,30.14084
2023-04-12,34.01408
2023-04-13,34.22535
2023-04-14,33.52112
2023-04-15,19.29577
2023-04-16,14.01408
2023-04-17,26.54929
2023-04-18,39.22535
2023-04-19,37.11267
2023-04-20,34.92957
2023-04-21,28.38028
2023-04-22,17.32394
2023-04-23,11.76056
2023-04-24,23.09859
2023-04-25,28.80281
2023-04-26,31.54929
2023-04-27,28.94366
2023-04-28,30.21126
2023-04-29,21.97183
2023-04-30,10.6338
2023-05-01,18.23943
2023-05-02,27.88732
2023-05-03,34.43661
2023-05-04,30.6338
2023-05-05,26.61971
2023-05-06,25.14084
2023-05-07,16.12676
2023-05-08,23.4507
2023-05-09,26.05633
2023-05-10,28.09859
2023-05-11,30.07042
2023-05-12,27.74647
2023-05-13,20.49295
2023-05-14,11.33802
2023-05-15,17.8169
2023-05-16,26.33802
2023-05-17,27.60563
2023-05-18,30.21126
2023-05-19,36.19718
2023-05-20,23.02816
2023-05-21,13.4507
2023-05-22,21.05633
2023-05-23,33.87323
2023-05-24,29.01408
2023-05-25,33.16901
2023-05-26,35.70422
2023-05-27,27.39436
2023-05-28,17.67605
2023-05-29,19.29577
