date,PYTHON
2020-06-11,57.87671
2020-06-12,47.9452
2020-06-13,35.50228
2020-06-14,34.36073
2020-06-15,59.9315
2020-06-16,53.53881
2020-06-17,56.73515
2020-06-18,49.88584
2020-06-19,51.48401
2020-06-20,33.67579
2020-06-21,35.50228
2020-06-22,61.75799
2020-06-23,54.56621
2020-06-24,56.96347
2020-06-25,51.82648
2020-06-26,51.36986
2020-06-27,31.05022
2020-06-28,33.10502
2020-06-29,56.73515
2020-06-30,58.67579
2020-07-01,55.47945
2020-07-02,58.78995
2020-07-03,46.80365
2020-07-04,28.88127
2020-07-05,35.38812
2020-07-06,57.99086
2020-07-07,52.51141
2020-07-08,48.51598
2020-07-09,52.62557
2020-07-10,47.48858
2020-07-11,30.25114
2020-07-12,31.73515
2020-07-13,63.58447
2020-07-14,49.65753
2020-07-15,53.42465
2020-07-16,52.2831
2020-07-17,50.68493
2020-07-18,35.61643
2020-07-19,34.24657
2020-07-20,53.53881
2020-07-21,49.88584
2020-07-22,55.82191
2020-07-23,48.51598
2020-07-24,47.37442
2020-07-25,31.73515
2020-07-26,28.99543
2020-07-27,45.31963
2020-07-28,48.40182
2020-07-29,44.17808
2020-07-30,43.26484
2020-07-31,43.03652
2020-08-01,27.39726
2020-08-02,27.85388
2020-08-03,49.42922
2020-08-04,51.94063
2020-08-05,51.94063
2020-08-06,50.79908
2020-08-07,43.6073
2020-08-08,28.99543
2020-08-09,36.87214
2020-08-10,50.0
2020-08-11,54.68036
2020-08-12,52.85388
2020-08-13,49.20091
2020-08-14,39.2694
2020-08-15,23.17351
2020-08-16,27.85388
2020-08-17,33.33333
2020-08-18,48.05936
2020-08-19,50.79908
2020-08-20,45.89041
2020-08-21,44.6347
2020-08-22,31.16438
2020-08-23,30.36529
2020-08-24,52.85388
2020-08-25,58.21917
2020-08-26,53.42465
2020-08-27,57.53424
2020-08-28,49.20091
2020-08-29,34.81735
2020-08-30,33.33333
2020-08-31,62.55707
2020-09-01,78.3105
2020-09-02,92.69406
2020-09-03,78.19634
2020-09-04,68.37899
2020-09-05,36.75799
2020-09-06,44.06392
2020-09-07,79.45205
2020-09-08,78.65296
2020-09-09,66.21004
2020-09-10,71.57534
2020-09-11,60.73059
2020-09-12,40.41095
2020-09-13,42.46575
2020-09-14,66.21004
2020-09-15,63.01369
2020-09-16,58.56164
2020-09-17,51.94063
2020-09-18,55.70776
2020-09-19,32.30593
2020-09-20,37.10045
2020-09-21,68.37899
2020-09-22,60.15981
2020-09-23,60.38812
2020-09-24,58.9041
2020-09-25,54.68036
2020-09-26,39.2694
2020-09-27,37.10045
2020-09-28,56.50684
2020-09-29,46.68949
2020-09-30,36.07305
2020-10-01,28.3105
2020-10-02,27.62557
2020-10-03,33.10502
2020-10-04,35.27397
2020-10-05,63.69863
2020-10-06,57.19178
2020-10-07,54.45205
2020-10-08,51.48401
2020-10-09,34.9315
2020-10-10,32.07762
2020-10-11,36.41552
2020-10-12,54.56621
2020-10-13,57.53424
2020-10-14,51.82648
2020-10-15,53.3105
2020-10-16,45.20547
2020-10-17,34.36073
2020-10-18,36.9863
2020-10-19,53.99543
2020-10-20,59.01826
2020-10-21,57.42009
2020-10-22,56.16438
2020-10-23,51.14155
2020-10-24,33.44748
2020-10-25,34.36073
2020-10-26,55.70776
2020-10-27,60.9589
2020-10-28,58.9041
2020-10-29,54.90867
2020-10-30,47.9452
2020-10-31,31.50684
2020-11-01,37.10045
2020-11-02,61.07305
2020-11-03,57.53424
2020-11-04,59.70319
2020-11-05,52.16894
2020-11-06,50.45662
2020-11-07,48.28767
2020-11-08,34.81735
2020-11-09,57.76255
2020-11-10,50.45662
2020-11-11,53.08219
2020-11-12,52.39726
2020-11-13,53.3105
2020-11-14,33.67579
2020-11-15,40.18264
2020-11-16,54.79452
2020-11-17,55.93607
2020-11-18,58.9041
2020-11-19,53.65296
2020-11-20,45.09132
2020-11-21,37.10045
2020-11-22,38.69863
2020-11-23,54.90867
2020-11-24,50.22831
2020-11-25,48.63013
2020-11-26,55.5936
2020-11-27,49.77168
2020-11-28,38.35616
2020-11-29,35.15981
2020-11-30,57.07762
2020-12-01,50.22831
2020-12-02,49.20091
2020-12-03,47.14611
2020-12-04,47.83105
2020-12-05,32.53424
2020-12-06,38.01369
2020-12-07,54.22374
2020-12-08,62.10045
2020-12-09,63.01369
2020-12-10,57.53424
2020-12-11,52.05479
2020-12-12,36.75799
2020-12-13,42.80821
2020-12-14,63.69863
2020-12-15,48.74429
2020-12-16,50.68493
2020-12-17,49.08675
2020-12-18,49.88584
2020-12-19,37.32876
2020-12-20,36.41552
2020-12-21,58.78995
2020-12-22,55.5936
2020-12-23,47.37442
2020-12-24,39.2694
2020-12-25,31.96347
2020-12-26,31.621
2020-12-27,31.621
2020-12-28,53.65296
2020-12-29,54.10958
2020-12-30,48.28767
2020-12-31,41.09589
2021-01-01,30.47945
2021-01-02,33.44748
2021-01-03,35.73059
2021-01-04,58.78995
2021-01-05,62.10045
2021-01-06,51.14155
2021-01-07,47.48858
2021-01-08,49.65753
2021-01-09,33.78995
2021-01-10,35.9589
2021-01-11,57.07762
2021-01-12,55.02283
2021-01-13,47.71689
2021-01-14,51.2557
2021-01-15,44.29223
2021-01-16,35.84474
2021-01-17,35.61643
2021-01-18,65.2968
2021-01-19,54.90867
2021-01-20,48.63013
2021-01-21,47.26027
2021-01-22,44.86301
2021-01-23,33.21917
2021-01-24,33.10502
2021-01-25,56.16438
2021-01-26,53.42465
2021-01-27,47.60273
2021-01-28,51.48401
2021-01-29,46.34703
2021-01-30,35.50228
2021-01-31,38.69863
2021-02-01,56.16438
2021-02-02,50.34246
2021-02-03,54.56621
2021-02-04,46.11872
2021-02-05,46.11872
2021-02-06,31.96347
2021-02-07,36.52968
2021-02-08,47.48858
2021-02-09,49.54337
2021-02-10,40.18264
2021-02-11,29.45205
2021-02-12,23.05936
2021-02-13,30.82191
2021-02-14,33.33333
2021-02-15,55.25114
2021-02-16,51.82648
2021-02-17,51.48401
2021-02-18,51.59817
2021-02-19,46.00456
2021-02-20,33.33333
2021-02-21,33.56164
2021-02-22,54.79452
2021-02-23,51.2557
2021-02-24,54.33789
2021-02-25,49.88584
2021-02-26,44.86301
2021-02-27,29.56621
2021-02-28,33.67579
2021-03-01,42.92237
2021-03-02,88.12785
2021-03-03,84.58904
2021-03-04,84.24657
2021-03-05,79.22374
2021-03-06,45.54794
2021-03-07,52.51141
2021-03-08,100.0
2021-03-09,94.6347
2021-03-10,83.44748
2021-03-11,77.2831
2021-03-12,63.58447
2021-03-13,43.94977
2021-03-14,50.45662
2021-03-15,93.49315
2021-03-16,75.45662
2021-03-17,73.40182
2021-03-18,73.63013
2021-03-19,60.27397
2021-03-20,46.68949
2021-03-21,43.6073
2021-03-22,73.17351
2021-03-23,70.77625
2021-03-24,69.6347
2021-03-25,68.6073
2021-03-26,66.21004
2021-03-27,36.30136
2021-03-28,48.63013
2021-03-29,67.69406
2021-03-30,60.9589
2021-03-31,63.242
2021-04-01,54.79452
2021-04-02,53.88127
2021-04-03,37.78538
2021-04-04,39.2694
2021-04-05,57.6484
2021-04-06,67.12328
2021-04-07,69.40639
2021-04-08,58.33333
2021-04-09,60.50228
2021-04-10,37.67123
2021-04-11,39.2694
2021-04-12,66.09589
2021-04-13,61.9863
2021-04-14,60.15981
2021-04-15,55.36529
2021-04-16,56.84931
2021-04-17,36.30136
2021-04-18,39.15525
2021-04-19,58.10502
2021-04-20,61.64383
2021-04-21,55.02283
2021-04-22,53.08219
2021-04-23,44.06392
2021-04-24,36.30136
2021-04-25,37.78538
2021-04-26,58.44748
2021-04-27,51.02739
2021-04-28,58.56164
2021-04-29,48.28767
2021-04-30,44.29223
2021-05-01,28.76712
2021-05-02,32.19178
2021-05-03,57.99086
2021-05-04,47.9452
2021-05-05,34.81735
2021-05-06,49.77168
2021-05-07,44.97716
2021-05-08,32.07762
2021-05-09,33.56164
2021-05-10,65.18264
2021-05-11,57.53424
2021-05-12,57.19178
2021-05-13,57.87671
2021-05-14,53.65296
2021-05-15,35.50228
2021-05-16,39.61187
2021-05-17,54.22374
2021-05-18,58.33333
2021-05-19,33.9041
2021-05-20,52.2831
2021-05-21,49.08675
2021-05-22,34.58904
2021-05-23,35.9589
2021-05-24,53.3105
2021-05-25,54.56621
2021-05-26,56.39269
2021-05-27,44.86301
2021-05-28,46.9178
2021-05-29,33.33333
2021-05-30,35.84474
2021-05-31,55.82191
2021-06-01,53.88127
2021-06-02,50.57077
2021-06-03,42.92237
2021-06-04,52.05479
2021-06-05,41.09589
2021-06-06,35.73059
2021-06-07,54.79452
2021-06-08,54.33789
2021-06-09,52.62557
2021-06-10,50.34246
2021-06-11,43.83561
2021-06-12,34.13242
2021-06-13,33.10502
2021-06-14,49.77168
2021-06-15,48.74429
2021-06-16,50.34246
2021-06-17,42.92237
2021-06-18,39.72602
2021-06-19,30.82191
2021-06-20,26.71232
2021-06-21,53.99543
2021-06-22,44.74885
2021-06-23,43.72146
2021-06-24,47.14611
2021-06-25,34.81735
2021-06-26,25.57077
2021-06-27,27.73972
2021-06-28,48.85844
2021-06-29,45.09132
2021-06-30,45.43378
2021-07-01,48.05936
2021-07-02,39.61187
2021-07-03,30.36529
2021-07-04,29.79452
2021-07-05,47.71689
2021-07-06,55.13698
2021-07-07,48.9726
2021-07-08,49.77168
2021-07-09,44.40639
2021-07-10,32.87671
2021-07-11,28.65296
2021-07-12,50.91324
2021-07-13,50.91324
2021-07-14,48.9726
2021-07-15,49.54337
2021-07-16,47.48858
2021-07-17,30.70776
2021-07-18,27.85388
2021-07-19,43.03652
2021-07-20,46.46118
2021-07-21,44.52054
2021-07-22,44.6347
2021-07-23,36.64383
2021-07-24,22.37442
2021-07-25,21.23287
2021-07-26,41.09589
2021-07-27,43.26484
2021-07-28,39.61187
2021-07-29,44.6347
2021-07-30,34.81735
2021-07-31,24.42922
2021-08-01,24.08675
2021-08-02,36.9863
2021-08-03,44.29223
2021-08-04,41.78082
2021-08-05,43.94977
2021-08-06,35.61643
2021-08-07,25.91324
2021-08-08,29.10958
2021-08-09,45.43378
2021-08-10,44.29223
2021-08-11,44.40639
2021-08-12,44.52054
2021-08-13,36.07305
2021-08-14,29.33789
2021-08-15,25.68493
2021-08-16,30.70776
2021-08-17,50.91324
2021-08-18,57.19178
2021-08-19,58.67579
2021-08-20,53.76712
2021-08-21,31.39269
2021-08-22,28.3105
2021-08-23,52.73972
2021-08-24,57.07762
2021-08-25,46.23287
2021-08-26,52.2831
2021-08-27,43.94977
2021-08-28,30.93607
2021-08-29,32.07762
2021-08-30,58.33333
2021-08-31,54.68036
2021-09-01,65.2968
2021-09-02,75.0
2021-09-03,53.99543
2021-09-04,35.04566
2021-09-05,36.41552
2021-09-06,68.37899
2021-09-07,70.6621
2021-09-08,65.98173
2021-09-09,56.16438
2021-09-10,54.79452
2021-09-11,34.24657
2021-09-12,34.24657
2021-09-13,60.50228
2021-09-14,62.21461
2021-09-15,56.621
2021-09-16,51.02739
2021-09-17,44.29223
2021-09-18,28.65296
2021-09-19,28.65296
2021-09-20,24.42922
2021-09-21,26.02739
2021-09-22,30.25114
2021-09-23,47.83105
2021-09-24,40.06849
2021-09-25,31.27853
2021-09-26,31.05022
2021-09-27,47.26027
2021-09-28,49.42922
2021-09-29,45.89041
2021-09-30,47.71689
2021-10-01,40.98173
2021-10-02,24.20091
2021-10-03,27.96803
2021-10-04,34.36073
2021-10-05,49.08675
2021-10-06,46.80365
2021-10-07,49.20091
2021-10-08,40.18264
2021-10-09,32.42009
2021-10-10,30.5936
2021-10-11,35.61643
2021-10-12,48.28767
2021-10-13,47.60273
2021-10-14,47.37442
2021-10-15,42.35159
2021-10-16,35.38812
2021-10-17,32.53424
2021-10-18,45.09132
2021-10-19,46.57534
2021-10-20,45.54794
2021-10-21,42.69406
2021-10-22,39.2694
2021-10-23,29.45205
2021-10-24,28.65296
2021-10-25,44.6347
2021-10-26,51.2557
2021-10-27,43.03652
2021-10-28,47.60273
2021-10-29,41.09589
2021-10-30,29.79452
2021-10-31,31.50684
2021-11-01,45.43378
2021-11-02,47.14611
2021-11-03,43.37899
2021-11-04,45.89041
2021-11-05,38.69863
2021-11-06,29.10958
2021-11-07,31.39269
2021-11-08,45.6621
2021-11-09,48.74429
2021-11-10,41.3242
2021-11-11,48.74429
2021-11-12,45.77625
2021-11-13,24.31506
2021-11-14,29.56621
2021-11-15,52.16894
2021-11-16,52.39726
2021-11-17,46.57534
2021-11-18,47.03196
2021-11-19,43.15068
2021-11-20,30.82191
2021-11-21,38.01369
2021-11-22,47.71689
2021-11-23,47.9452
2021-11-24,44.29223
2021-11-25,45.09132
2021-11-26,41.89497
2021-11-27,31.39269
2021-11-28,37.44292
2021-11-29,46.68949
2021-11-30,46.34703
2021-12-01,42.80821
2021-12-02,42.46575
2021-12-03,40.18264
2021-12-04,26.36986
2021-12-05,29.33789
2021-12-06,43.94977
2021-12-07,43.26484
2021-12-08,42.46575
2021-12-09,40.86757
2021-12-10,43.72146
2021-12-11,29.68036
2021-12-12,31.50684
2021-12-13,40.75342
2021-12-14,40.98173
2021-12-15,41.89497
2021-12-16,40.41095
2021-12-17,32.42009
2021-12-18,30.47945
2021-12-19,29.22374
2021-12-20,41.43835
2021-12-21,45.09132
2021-12-22,40.2968
2021-12-23,39.84018
2021-12-24,30.02283
2021-12-25,17.69406
2021-12-26,24.65753
2021-12-27,41.3242
2021-12-28,38.58447
2021-12-29,40.86757
2021-12-30,37.32876
2021-12-31,33.67579
2022-01-01,20.89041
2022-01-02,29.45205
2022-01-03,50.57077
2022-01-04,66.55251
2022-01-05,45.54794
2022-01-06,43.03652
2022-01-07,42.35159
2022-01-08,29.56621
2022-01-09,27.2831
2022-01-10,48.17351
2022-01-11,45.77625
2022-01-12,41.66666
2022-01-13,47.26027
2022-01-14,42.80821
2022-01-15,24.54337
2022-01-16,32.76255
2022-01-17,54.33789
2022-01-18,42.92237
2022-01-19,42.92237
2022-01-20,41.43835
2022-01-21,38.58447
2022-01-22,23.74429
2022-01-23,31.96347
2022-01-24,43.6073
2022-01-25,44.97716
2022-01-26,45.20547
2022-01-27,40.2968
2022-01-28,34.58904
2022-01-29,24.65753
2022-01-30,25.68493
2022-01-31,26.36986
2022-02-01,21.00456
2022-02-02,32.53424
2022-02-03,44.86301
2022-02-04,42.69406
2022-02-05,25.68493
2022-02-06,31.39269
2022-02-07,56.27853
2022-02-08,50.57077
2022-02-09,43.26484
2022-02-10,43.94977
2022-02-11,39.04109
2022-02-12,27.2831
2022-02-13,33.9041
2022-02-14,50.11415
2022-02-15,46.00456
2022-02-16,40.18264
2022-02-17,47.14611
2022-02-18,39.61187
2022-02-19,25.91324
2022-02-20,28.76712
2022-02-21,47.14611
2022-02-22,46.68949
2022-02-23,47.9452
2022-02-24,39.84018
2022-02-25,32.07762
2022-02-26,27.05479
2022-02-27,27.73972
2022-02-28,37.44292
2022-03-01,38.01369
2022-03-02,65.2968
2022-03-03,66.78082
2022-03-04,59.58904
2022-03-05,38.58447
2022-03-06,38.47031
2022-03-07,71.11872
2022-03-08,77.2831
2022-03-09,43.26484
2022-03-10,66.3242
2022-03-11,68.94977
2022-03-12,44.6347
2022-03-13,44.17808
2022-03-14,80.82191
2022-03-15,76.02739
2022-03-16,73.40182
2022-03-17,65.06849
2022-03-18,61.18721
2022-03-19,43.72146
2022-03-20,39.84018
2022-03-21,62.55707
2022-03-22,59.81735
2022-03-23,60.27397
2022-03-24,52.96803
2022-03-25,55.70776
2022-03-26,37.89954
2022-03-27,34.01826
2022-03-28,57.42009
2022-03-29,55.82191
2022-03-30,58.44748
2022-03-31,50.68493
2022-04-01,47.37442
2022-04-02,27.85388
2022-04-03,32.19178
2022-04-04,52.16894
2022-04-05,59.13242
2022-04-06,48.74429
2022-04-07,50.22831
2022-04-08,49.08675
2022-04-09,29.10958
2022-04-10,28.76712
2022-04-11,53.88127
2022-04-12,54.56621
2022-04-13,48.74429
2022-04-14,45.89041
2022-04-15,46.68949
2022-04-16,32.6484
2022-04-17,31.05022
2022-04-18,49.31506
2022-04-19,46.80365
2022-04-20,64.49771
2022-04-21,47.83105
2022-04-22,42.69406
2022-04-23,30.02283
2022-04-24,26.71232
2022-04-25,43.94977
2022-04-26,47.9452
2022-04-27,48.28767
2022-04-28,44.17808
2022-04-29,40.06849
2022-04-30,25.34246
2022-05-01,26.36986
2022-05-02,48.28767
2022-05-03,43.83561
2022-05-04,39.38356
2022-05-05,23.85844
2022-05-06,29.79452
2022-05-07,26.02739
2022-05-08,28.19634
2022-05-09,45.20547
2022-05-10,47.26027
2022-05-11,52.51141
2022-05-12,49.08675
2022-05-13,41.09589
2022-05-14,26.2557
2022-05-15,25.79908
2022-05-16,52.62557
2022-05-17,48.63013
2022-05-18,47.60273
2022-05-19,48.17351
2022-05-20,40.63926
2022-05-21,27.2831
2022-05-22,34.13242
2022-05-23,48.17351
2022-05-24,51.71232
2022-05-25,53.3105
2022-05-26,43.72146
2022-05-27,42.92237
2022-05-28,29.68036
2022-05-29,27.51141
2022-05-30,47.83105
2022-05-31,44.06392
2022-06-01,35.84474
2022-06-02,49.65753
2022-06-03,43.83561
2022-06-04,26.82648
2022-06-05,30.5936
2022-06-06,32.42009
2022-06-07,47.83105
2022-06-08,50.68493
2022-06-09,47.03196
2022-06-10,45.31963
2022-06-11,30.70776
2022-06-12,28.3105
2022-06-13,48.51598
2022-06-14,48.85844
2022-06-15,50.91324
2022-06-16,48.51598
2022-06-17,39.95433
2022-06-18,27.62557
2022-06-19,25.22831
2022-06-20,47.9452
2022-06-21,43.26484
2022-06-22,44.17808
2022-06-23,45.09132
2022-06-24,37.21461
2022-06-25,24.88584
2022-06-26,24.42922
2022-06-27,42.80821
2022-06-28,41.3242
2022-06-29,42.92237
2022-06-30,42.23744
2022-07-01,34.9315
2022-07-02,22.9452
2022-07-03,23.40182
2022-07-04,43.72146
2022-07-05,43.72146
2022-07-06,43.72146
2022-07-07,44.40639
2022-07-08,39.2694
2022-07-09,27.85388
2022-07-10,25.57077
2022-07-11,51.82648
2022-07-12,48.28767
2022-07-13,52.85388
2022-07-14,46.00456
2022-07-15,46.34703
2022-07-16,28.53881
2022-07-17,31.96347
2022-07-18,41.3242
2022-07-19,38.35616
2022-07-20,38.92694
2022-07-21,40.52511
2022-07-22,39.04109
2022-07-23,28.3105
2022-07-24,26.94063
2022-07-25,39.95433
2022-07-26,40.98173
2022-07-27,40.06849
2022-07-28,39.49771
2022-07-29,33.33333
2022-07-30,21.68949
2022-07-31,25.57077
2022-08-01,39.72602
2022-08-02,36.52968
2022-08-03,40.63926
2022-08-04,39.2694
2022-08-05,37.67123
2022-08-06,26.02739
2022-08-07,36.52968
2022-08-08,59.9315
2022-08-09,53.88127
2022-08-10,44.74885
2022-08-11,41.78082
2022-08-12,36.75799
2022-08-13,23.63013
2022-08-14,24.31506
2022-08-15,24.77168
2022-08-16,52.96803
2022-08-17,47.48858
2022-08-18,41.43835
2022-08-19,41.21004
2022-08-20,26.14155
2022-08-21,23.9726
2022-08-22,44.52054
2022-08-23,41.78082
2022-08-24,42.46575
2022-08-25,49.77168
2022-08-26,42.00913
2022-08-27,27.16894
2022-08-28,27.39726
2022-08-29,54.68036
2022-08-30,66.78082
2022-08-31,51.2557
2022-09-01,54.10958
2022-09-02,51.94063
2022-09-03,34.36073
2022-09-04,30.93607
2022-09-05,59.47488
2022-09-06,57.42009
2022-09-07,69.06392
2022-09-08,46.9178
2022-09-09,29.90867
2022-09-10,22.60273
2022-09-11,30.02283
2022-09-12,40.63926
2022-09-13,65.63926
2022-09-14,59.36073
2022-09-15,60.50228
2022-09-16,52.05479
2022-09-17,32.42009
2022-09-18,35.04566
2022-09-19,58.21917
2022-09-20,57.30593
2022-09-21,50.79908
2022-09-22,48.74429
2022-09-23,47.26027
2022-09-24,29.10958
2022-09-25,26.14155
2022-09-26,52.51141
2022-09-27,54.22374
2022-09-28,49.54337
2022-09-29,46.00456
2022-09-30,40.98173
2022-10-01,26.94063
2022-10-02,27.85388
2022-10-03,26.2557
2022-10-04,47.26027
2022-10-05,43.03652
2022-10-06,44.52054
2022-10-07,43.6073
2022-10-08,30.93607
2022-10-09,26.94063
2022-10-10,28.19634
2022-10-11,43.83561
2022-10-12,48.63013
2022-10-13,46.80365
2022-10-14,42.23744
2022-10-15,28.65296
2022-10-16,33.67579
2022-10-17,46.11872
2022-10-18,44.52054
2022-10-19,45.89041
2022-10-20,39.2694
2022-10-21,42.12328
2022-10-22,23.51598
2022-10-23,33.10502
2022-10-24,44.17808
2022-10-25,52.73972
2022-10-26,56.05022
2022-10-27,45.77625
2022-10-28,48.85844
2022-10-29,36.18721
2022-10-30,34.36073
2022-10-31,45.43378
2022-11-01,48.85844
2022-11-02,47.48858
2022-11-03,44.29223
2022-11-04,38.47031
2022-11-05,27.73972
2022-11-06,27.16894
2022-11-07,50.34246
2022-11-08,49.20091
2022-11-09,49.54337
2022-11-10,42.69406
2022-11-11,41.66666
2022-11-12,33.44748
2022-11-13,37.78538
2022-11-14,57.42009
2022-11-15,53.19634
2022-11-16,42.35159
2022-11-17,38.12785
2022-11-18,42.12328
2022-11-19,28.3105
2022-11-20,26.94063
2022-11-21,40.63926
2022-11-22,39.84018
2022-11-23,43.26484
2022-11-24,38.12785
2022-11-25,35.9589
2022-11-26,26.82648
2022-11-27,28.08219
2022-11-28,42.92237
2022-11-29,40.41095
2022-11-30,40.63926
2022-12-01,40.63926
2022-12-02,40.41095
2022-12-03,26.36986
2022-12-04,26.48401
2022-12-05,38.58447
2022-12-06,40.06849
2022-12-07,40.98173
2022-12-08,43.15068
2022-12-09,38.35616
2022-12-10,32.87671
2022-12-11,32.19178
2022-12-12,45.09132
2022-12-13,43.49315
2022-12-14,43.37899
2022-12-15,44.06392
2022-12-16,43.15068
2022-12-17,24.77168
2022-12-18,28.53881
2022-12-19,42.23744
2022-12-20,44.06392
2022-12-21,40.06849
2022-12-22,39.72602
2022-12-23,28.99543
2022-12-24,19.17808
2022-12-25,20.89041
2022-12-26,38.81278
2022-12-27,38.81278
2022-12-28,39.61187
2022-12-29,39.04109
2022-12-30,29.79452
2022-12-31,23.85844
2023-01-01,23.17351
2023-01-02,44.52054
2023-01-03,44.06392
2023-01-04,45.43378
2023-01-05,42.12328
2023-01-06,36.64383
2023-01-07,27.39726
2023-01-08,25.34246
2023-01-09,45.6621
2023-01-10,42.69406
2023-01-11,47.26027
2023-01-12,42.46575
2023-01-13,38.58447
2023-01-14,25.79908
2023-01-15,30.36529
2023-01-16,43.6073
2023-01-17,42.69406
2023-01-18,46.9178
2023-01-19,37.44292
2023-01-20,28.65296
2023-01-21,19.17808
2023-01-22,19.74885
2023-01-23,20.77625
2023-01-24,26.02739
2023-01-25,41.43835
2023-01-26,38.58447
2023-01-27,38.47031
2023-01-28,24.77168
2023-01-29,24.65753
2023-01-30,46.68949
2023-01-31,45.20547
2023-02-01,40.52511
2023-02-02,42.46575
2023-02-03,37.67123
2023-02-04,26.14155
2023-02-05,27.39726
2023-02-06,45.31963
2023-02-07,44.29223
2023-02-08,41.55251
2023-02-09,46.00456
2023-02-10,44.52054
2023-02-11,29.45205
2023-02-12,28.42465
2023-02-13,49.08675
2023-02-14,46.57534
2023-02-15,47.26027
2023-02-16,45.6621
2023-02-17,36.64383
2023-02-18,27.16894
2023-02-19,32.6484
2023-02-20,48.05936
2023-02-21,46.57534
2023-02-22,44.52054
2023-02-23,48.17351
2023-02-24,36.75799
2023-02-25,25.45662
2023-02-26,33.67579
2023-02-27,43.6073
2023-02-28,41.43835
2023-03-01,29.22374
2023-03-02,63.69863
2023-03-03,52.73972
2023-03-04,38.12785
2023-03-05,37.78538
2023-03-06,75.91324
2023-03-07,78.99543
2023-03-08,71.68949
2023-03-09,89.38356
2023-03-10,54.33789
2023-03-11,38.69863
2023-03-12,43.15068
2023-03-13,78.3105
2023-03-14,80.36529
2023-03-15,75.34246
2023-03-16,94.52054
2023-03-17,72.60273
2023-03-18,40.18264
2023-03-19,40.75342
2023-03-20,70.20547
2023-03-21,71.11872
2023-03-22,55.36529
2023-03-23,58.21917
2023-03-24,52.05479
2023-03-25,37.32876
2023-03-26,40.06849
2023-03-27,59.81735
2023-03-28,60.04566
2023-03-29,56.39269
2023-03-30,53.19634
2023-03-31,43.26484
2023-04-01,26.14155
2023-04-02,31.84931
2023-04-03,46.9178
2023-04-04,58.21917
2023-04-05,52.85388
2023-04-06,52.2831
2023-04-07,46.00456
2023-04-08,30.70776
2023-04-09,34.81735
2023-04-10,52.2831
2023-04-11,52.85388
2023-04-12,52.73972
2023-04-13,53.76712
2023-04-14,46.23287
2023-04-15,33.9041
2023-04-16,33.33333
2023-04-17,49.20091
2023-04-18,48.85844
2023-04-19,45.09132
2023-04-20,45.43378
2023-04-21,37.89954
2023-04-22,30.02283
2023-04-23,30.70776
2023-04-24,42.23744
2023-04-25,43.94977
2023-04-26,55.36529
2023-04-27,40.98173
2023-04-28,40.18264
2023-04-29,30.93607
2023-04-30,27.85388
2023-05-01,33.78995
2023-05-02,46.23287
2023-05-03,53.42465
2023-05-04,46.68949
2023-05-05,25.57077
2023-05-06,26.2557
2023-05-07,29.10958
2023-05-08,46.23287
2023-05-09,48.28767
2023-05-10,53.53881
2023-05-11,50.34246
2023-05-12,42.5799
2023-05-13,28.65296
2023-05-14,27.16894
2023-05-15,48.05936
2023-05-16,54.90867
2023-05-17,45.43378
2023-05-18,41.78082
2023-05-19,40.18264
2023-05-20,28.65296
2023-05-21,30.5936
2023-05-22,47.71689
2023-05-23,49.77168
2023-05-24,45.09132
2023-05-25,44.6347
2023-05-26,40.98173
2023-05-27,24.31506
2023-05-28,30.02283
2023-05-29,31.621
