date,ROE
2020-06-21,42.12193
2020-06-22,57.91765
2020-06-23,63.93507
2020-06-24,61.44101
2020-06-25,52.49406
2020-06-26,46.39746
2020-06-27,32.66033
2020-06-28,44.45764
2020-06-29,41.44893
2020-06-30,38.63816
2020-07-01,38.67775
2020-07-02,40.1821
2020-07-03,38.12351
2020-07-04,37.33174
2020-07-05,36.93586
2020-07-06,42.5574
2020-07-07,41.09263
2020-07-08,43.78463
2020-07-09,40.81551
2020-07-10,33.7688
2020-07-11,38.20269
2020-07-12,41.92399
2020-07-13,48.49564
2020-07-14,47.2684
2020-07-15,46.15993
2020-07-16,42.79493
2020-07-17,37.01504
2020-07-18,26.92003
2020-07-19,32.46239
2020-07-20,37.84639
2020-07-21,41.36975
2020-07-22,43.78463
2020-07-23,44.02216
2020-07-24,35.70863
2020-07-25,26.48456
2020-07-26,33.01662
2020-07-27,43.82422
2020-07-28,44.69517
2020-07-29,45.80364
2020-07-30,46.83293
2020-07-31,45.56611
2020-08-01,34.63974
2020-08-02,48.02058
2020-08-03,61.32224
2020-08-04,66.74584
2020-08-05,67.5376
2020-08-06,65.79572
2020-08-07,69.31908
2020-08-08,61.71813
2020-08-09,67.85431
2020-08-10,74.46555
2020-08-11,79.3745
2020-08-12,70.15043
2020-08-13,62.8266
2020-08-14,53.32541
2020-08-15,40.41963
2020-08-16,40.61757
2020-08-17,44.41805
2020-08-18,45.36817
2020-08-19,50.03958
2020-08-20,44.29928
2020-08-21,42.83452
2020-08-22,35.66904
2020-08-23,41.72604
2020-08-24,51.38558
2020-08-25,58.47189
2020-08-26,69.79414
2020-08-27,59.97624
2020-08-28,50.43547
2020-08-29,43.30958
2020-08-30,48.06017
2020-08-31,58.51148
2020-09-01,52.37529
2020-09-02,65.32066
2020-09-03,70.74425
2020-09-04,53.56294
2020-09-05,48.25811
2020-09-06,56.61124
2020-09-07,74.10926
2020-09-08,77.31591
2020-09-09,72.2882
2020-09-10,74.54473
2020-09-11,64.05384
2020-09-12,55.97783
2020-09-13,59.50118
2020-09-14,71.69437
2020-09-15,73.59461
2020-09-16,69.67537
2020-09-17,65.00395
2020-09-18,59.54077
2020-09-19,39.35075
2020-09-20,51.86064
2020-09-21,52.25653
2020-09-22,49.32699
2020-09-23,48.93111
2020-09-24,47.22882
2020-09-25,39.11322
2020-09-26,28.14726
2020-09-27,37.09422
2020-09-28,49.24782
2020-09-29,39.70704
2020-09-30,30.56215
2020-10-01,35.23357
2020-10-02,35.70863
2020-10-03,33.84798
2020-10-04,40.26128
2020-10-05,43.86381
2020-10-06,49.48535
2020-10-07,45.56611
2020-10-08,45.9224
2020-10-09,37.68804
2020-10-10,35.58986
2020-10-11,38.51939
2020-10-12,44.53681
2020-10-13,46.12034
2020-10-14,47.07046
2020-10-15,46.19952
2020-10-16,46.43705
2020-10-17,31.82897
2020-10-18,37.41092
2020-10-19,44.02216
2020-10-20,50.0
2020-10-21,52.13776
2020-10-22,51.346
2020-10-23,38.87569
2020-10-24,30.87885
2020-10-25,34.48139
2020-10-26,43.2304
2020-10-27,43.86381
2020-10-28,43.26999
2020-10-29,37.92557
2020-10-30,34.67933
2020-10-31,25.13855
2020-11-01,24.3072
2020-11-02,34.16468
2020-11-03,37.17339
2020-11-04,35.27315
2020-11-05,36.8171
2020-11-06,33.01662
2020-11-07,25.57403
2020-11-08,32.38321
2020-11-09,37.41092
2020-11-10,43.2304
2020-11-11,47.90182
2020-11-12,48.77276
2020-11-13,45.09105
2020-11-14,31.90815
2020-11-15,32.85827
2020-11-16,56.01741
2020-11-17,56.65083
2020-11-18,57.68012
2020-11-19,54.67141
2020-11-20,51.70229
2020-11-21,37.05463
2020-11-22,39.46951
2020-11-23,51.22723
2020-11-24,50.43547
2020-11-25,51.346
2020-11-26,53.64212
2020-11-27,43.50752
2020-11-28,37.37133
2020-11-29,44.37846
2020-11-30,50.11876
2020-12-01,58.31353
2020-12-02,58.98653
2020-12-03,61.55977
2020-12-04,51.58353
2020-12-05,42.79493
2020-12-06,57.79889
2020-12-07,65.91448
2020-12-08,63.22248
2020-12-09,66.1916
2020-12-10,65.00395
2020-12-11,61.08471
2020-12-12,51.90023
2020-12-13,60.64924
2020-12-14,62.50989
2020-12-15,65.39984
2020-12-16,68.68566
2020-12-17,66.74584
2020-12-18,59.22406
2020-12-19,46.43705
2020-12-20,48.06017
2020-12-21,56.09659
2020-12-22,53.32541
2020-12-23,52.53365
2020-12-24,47.54552
2020-12-25,42.35946
2020-12-26,42.67616
2020-12-27,53.365
2020-12-28,64.92478
2020-12-29,63.22248
2020-12-30,62.23277
2020-12-31,48.81235
2021-01-01,49.84164
2021-01-02,58.39271
2021-01-03,63.89548
2021-01-04,77.59303
2021-01-05,80.00791
2021-01-06,82.46239
2021-01-07,83.61045
2021-01-08,82.69992
2021-01-09,70.74425
2021-01-10,91.40934
2021-01-11,96.51623
2021-01-12,91.48851
2021-01-13,94.89311
2021-01-14,93.98258
2021-01-15,79.92874
2021-01-16,67.77513
2021-01-17,79.96832
2021-01-18,78.06809
2021-01-19,79.13697
2021-01-20,100.0
2021-01-21,90.77593
2021-01-22,83.80839
2021-01-23,67.37925
2021-01-24,71.6152
2021-01-25,85.51068
2021-01-26,91.48851
2021-01-27,82.69992
2021-01-28,80.16627
2021-01-29,60.21377
2021-01-30,47.22882
2021-01-31,63.77672
2021-02-01,63.53919
2021-02-02,73.83214
2021-02-03,79.73079
2021-02-04,73.00079
2021-02-05,64.56848
2021-02-06,48.41646
2021-02-07,56.33412
2021-02-08,62.27236
2021-02-09,61.00554
2021-02-10,47.6247
2021-02-11,43.11163
2021-02-12,41.25098
2021-02-13,43.38875
2021-02-14,52.61282
2021-02-15,73.00079
2021-02-16,65.00395
2021-02-17,62.58907
2021-02-18,60.84718
2021-02-19,48.61441
2021-02-20,40.41963
2021-02-21,45.40775
2021-02-22,53.48376
2021-02-23,53.95882
2021-02-24,56.37371
2021-02-25,56.057
2021-02-26,46.35787
2021-02-27,38.00475
2021-02-28,61.20348
2021-03-01,73.99049
2021-03-02,62.07442
2021-03-03,59.61995
2021-03-04,54.63182
2021-03-05,43.70546
2021-03-06,41.64687
2021-03-07,46.63499
2021-03-08,55.42359
2021-03-09,55.14647
2021-03-10,53.99841
2021-03-11,47.07046
2021-03-12,49.20823
2021-03-13,31.19556
2021-03-14,40.38004
2021-03-15,46.9517
2021-03-16,55.70071
2021-03-17,48.13935
2021-03-18,51.42517
2021-03-19,45.64528
2021-03-20,33.29374
2021-03-21,35.55027
2021-03-22,50.3167
2021-03-23,45.09105
2021-03-24,55.70071
2021-03-25,48.17893
2021-03-26,50.75217
2021-03-27,40.22169
2021-03-28,43.26999
2021-03-29,58.19477
2021-03-30,71.53602
2021-03-31,60.53048
2021-04-01,52.41488
2021-04-02,44.33887
2021-04-03,38.04433
2021-04-04,40.81551
2021-04-05,47.38717
2021-04-06,52.85035
2021-04-07,52.09817
2021-04-08,51.93982
2021-04-09,47.9414
2021-04-10,32.10609
2021-04-11,36.50039
2021-04-12,53.16706
2021-04-13,52.45447
2021-04-14,55.22565
2021-04-15,58.78859
2021-04-16,51.82106
2021-04-17,45.88281
2021-04-18,54.31512
2021-04-19,66.50831
2021-04-20,66.70625
2021-04-21,58.82818
2021-04-22,60.25336
2021-04-23,48.53523
2021-04-24,35.27315
2021-04-25,39.58828
2021-04-26,57.99683
2021-04-27,56.29453
2021-04-28,54.55265
2021-04-29,51.93982
2021-04-30,43.26999
2021-05-01,33.05621
2021-05-02,37.1338
2021-05-03,43.38875
2021-05-04,45.2494
2021-05-05,35.4711
2021-05-06,47.11005
2021-05-07,47.22882
2021-05-08,36.18368
2021-05-09,46.75376
2021-05-10,59.61995
2021-05-11,56.92794
2021-05-12,58.35312
2021-05-13,51.50435
2021-05-14,53.365
2021-05-15,38.08392
2021-05-16,45.05146
2021-05-17,52.57323
2021-05-18,52.21694
2021-05-19,41.05304
2021-05-20,47.86223
2021-05-21,42.51781
2021-05-22,28.66191
2021-05-23,39.54869
2021-05-24,47.38717
2021-05-25,54.47347
2021-05-26,52.019
2021-05-27,49.56452
2021-05-28,49.76247
2021-05-29,32.89786
2021-05-30,33.68962
2021-05-31,45.2494
2021-06-01,45.01187
2021-06-02,52.92953
2021-06-03,51.346
2021-06-04,44.22011
2021-06-05,31.67062
2021-06-06,37.56927
2021-06-07,50.23752
2021-06-08,54.15676
2021-06-09,53.04829
2021-06-10,46.04117
2021-06-11,44.37846
2021-06-12,33.80839
2021-06-13,33.88756
2021-06-14,51.86064
2021-06-15,53.365
2021-06-16,55.62153
2021-06-17,44.22011
2021-06-18,55.58194
2021-06-19,31.11638
2021-06-20,31.15597
2021-06-21,39.90498
2021-06-22,43.07205
2021-06-23,47.38717
2021-06-24,45.68487
2021-06-25,39.54869
2021-06-26,27.98891
2021-06-27,29.29532
2021-06-28,40.14251
2021-06-29,40.22169
2021-06-30,37.4901
2021-07-01,37.09422
2021-07-02,32.58115
2021-07-03,29.88915
2021-07-04,33.13539
2021-07-05,40.14251
2021-07-06,38.28186
2021-07-07,37.37133
2021-07-08,33.49168
2021-07-09,28.89944
2021-07-10,20.62549
2021-07-11,23.00079
2021-07-12,33.13539
2021-07-13,36.69833
2021-07-14,37.72763
2021-07-15,43.19081
2021-07-16,33.21456
2021-07-17,21.17973
2021-07-18,24.3072
2021-07-19,36.18368
2021-07-20,37.60886
2021-07-21,36.65874
2021-07-22,40.61757
2021-07-23,35.19398
2021-07-24,21.02137
2021-07-25,25.17814
2021-07-26,31.31433
2021-07-27,37.17339
2021-07-28,36.89627
2021-07-29,32.85827
2021-07-30,26.36579
2021-07-31,18.36896
2021-08-01,23.83214
2021-08-02,28.50356
2021-08-03,34.63974
2021-08-04,43.9034
2021-08-05,42.28028
2021-08-06,38.20269
2021-08-07,26.24703
2021-08-08,26.08867
2021-08-09,39.98416
2021-08-10,39.19239
2021-08-11,42.24069
2021-08-12,37.92557
2021-08-13,30.64133
2021-08-14,22.16943
2021-08-15,21.2589
2021-08-16,28.18685
2021-08-17,31.59144
2021-08-18,35.51068
2021-08-19,36.10451
2021-08-20,26.80126
2021-08-21,20.03167
2021-08-22,18.25019
2021-08-23,33.96674
2021-08-24,37.1338
2021-08-25,33.33333
2021-08-26,33.96674
2021-08-27,30.99762
2021-08-28,20.74425
2021-08-29,23.75296
2021-08-30,29.25574
2021-08-31,32.22486
2021-09-01,33.61045
2021-09-02,33.53127
2021-09-03,31.27474
2021-09-04,21.57561
2021-09-05,22.88202
2021-09-06,31.15597
2021-09-07,34.63974
2021-09-08,33.80839
2021-09-09,31.94774
2021-09-10,28.50356
2021-09-11,20.82343
2021-09-12,22.76326
2021-09-13,32.54156
2021-09-14,32.26444
2021-09-15,32.18527
2021-09-16,30.44338
2021-09-17,27.79097
2021-09-18,17.14172
2021-09-19,16.38954
2021-09-20,17.5376
2021-09-21,15.04354
2021-09-22,19.08155
2021-09-23,29.73079
2021-09-24,29.96832
2021-09-25,34.04592
2021-09-26,26.6825
2021-09-27,30.24544
2021-09-28,34.04592
2021-09-29,30.44338
2021-09-30,30.7205
2021-10-01,25.09897
2021-10-02,17.73555
2021-10-03,20.15043
2021-10-04,20.70467
2021-10-05,27.63262
2021-10-06,30.12668
2021-10-07,29.05779
2021-10-08,26.04908
2021-10-09,19.39825
2021-10-10,18.84402
2021-10-11,22.84243
2021-10-12,28.85985
2021-10-13,31.3935
2021-10-14,30.24544
2021-10-15,27.31591
2021-10-16,21.2589
2021-10-17,23.2779
2021-10-18,31.67062
2021-10-19,32.54156
2021-10-20,49.52494
2021-10-21,39.31116
2021-10-22,29.13697
2021-10-23,20.98178
2021-10-24,24.14885
2021-10-25,33.33333
2021-10-26,35.43151
2021-10-27,31.31433
2021-10-28,32.18527
2021-10-29,30.44338
2021-10-30,20.9422
2021-10-31,23.75296
2021-11-01,28.18685
2021-11-02,29.49326
2021-11-03,28.18685
2021-11-04,30.24544
2021-11-05,26.04908
2021-11-06,17.37925
2021-11-07,20.78384
2021-11-08,31.19556
2021-11-09,35.58986
2021-11-10,37.1338
2021-11-11,33.17498
2021-11-12,31.43309
2021-11-13,20.82343
2021-11-14,23.79255
2021-11-15,36.38163
2021-11-16,40.14251
2021-11-17,39.11322
2021-11-18,33.17498
2021-11-19,30.00791
2021-11-20,21.29849
2021-11-21,22.64449
2021-11-22,30.60174
2021-11-23,34.24386
2021-11-24,30.68091
2021-11-25,34.08551
2021-11-26,27.03879
2021-11-27,18.88361
2021-11-28,24.34679
2021-11-29,31.63103
2021-11-30,30.7205
2021-12-01,27.19714
2021-12-02,33.80839
2021-12-03,27.6722
2021-12-04,19.08155
2021-12-05,23.2779
2021-12-06,30.4038
2021-12-07,33.05621
2021-12-08,36.06492
2021-12-09,30.16627
2021-12-10,29.80997
2021-12-11,20.15043
2021-12-12,22.36737
2021-12-13,37.45051
2021-12-14,32.66033
2021-12-15,33.25415
2021-12-16,31.3935
2021-12-17,24.38638
2021-12-18,16.90419
2021-12-19,21.41726
2021-12-20,24.22802
2021-12-21,46.71417
2021-12-22,35.90657
2021-12-23,29.92874
2021-12-24,22.88202
2021-12-25,15.47901
2021-12-26,24.06967
2021-12-27,25.37608
2021-12-28,27.27632
2021-12-29,28.0285
2021-12-30,25.25732
2021-12-31,21.81314
2022-01-01,15.5186
2022-01-02,21.06096
2022-01-03,30.12668
2022-01-04,31.3935
2022-01-05,32.50197
2022-01-06,28.7015
2022-01-07,27.23673
2022-01-08,19.16072
2022-01-09,19.16072
2022-01-10,29.77038
2022-01-11,31.31433
2022-01-12,28.18685
2022-01-13,30.28503
2022-01-14,27.31591
2022-01-15,18.05225
2022-01-16,19.9129
2022-01-17,26.60332
2022-01-18,26.60332
2022-01-19,27.19714
2022-01-20,27.75138
2022-01-21,24.3072
2022-01-22,16.98337
2022-01-23,19.12114
2022-01-24,24.70308
2022-01-25,27.39509
2022-01-26,29.17656
2022-01-27,34.67933
2022-01-28,25.73238
2022-01-29,19.39825
2022-01-30,20.03167
2022-01-31,17.73555
2022-02-01,16.94378
2022-02-02,22.80285
2022-02-03,29.84956
2022-02-04,36.50039
2022-02-05,26.3262
2022-02-06,24.18844
2022-02-07,33.29374
2022-02-08,32.22486
2022-02-09,31.67062
2022-02-10,31.03721
2022-02-11,26.9992
2022-02-12,20.86302
2022-02-13,19.43784
2022-02-14,26.20744
2022-02-15,25.05938
2022-02-16,26.40538
2022-02-17,28.0285
2022-02-18,22.36737
2022-02-19,15.43942
2022-02-20,16.42913
2022-02-21,25.85114
2022-02-22,23.67379
2022-02-23,25.45526
2022-02-24,23.79255
2022-02-25,22.80285
2022-02-26,17.37925
2022-02-27,16.38954
2022-02-28,23.47585
2022-03-01,20.19002
2022-03-02,34.56057
2022-03-03,25.05938
2022-03-04,24.10926
2022-03-05,22.6049
2022-03-06,25.49485
2022-03-07,32.30403
2022-03-08,37.29216
2022-03-09,27.31591
2022-03-10,29.80997
2022-03-11,33.37292
2022-03-12,22.84243
2022-03-13,26.08867
2022-03-14,28.38479
2022-03-15,32.02692
2022-03-16,37.29216
2022-03-17,31.11638
2022-03-18,30.64133
2022-03-19,22.12984
2022-03-20,23.75296
2022-03-21,31.35391
2022-03-22,31.82897
2022-03-23,34.08551
2022-03-24,26.6825
2022-03-25,27.11797
2022-03-26,22.9612
2022-03-27,24.38638
2022-03-28,29.3745
2022-03-29,30.32462
2022-03-30,30.91844
2022-03-31,32.22486
2022-04-01,28.93903
2022-04-02,18.40855
2022-04-03,22.32779
2022-04-04,30.87885
2022-04-05,31.31433
2022-04-06,31.47268
2022-04-07,30.32462
2022-04-08,27.11797
2022-04-09,16.42913
2022-04-10,17.33966
2022-04-11,27.59303
2022-04-12,27.98891
2022-04-13,29.45368
2022-04-14,30.4038
2022-04-15,25.13855
2022-04-16,17.14172
2022-04-17,17.2209
2022-04-18,26.9992
2022-04-19,33.72921
2022-04-20,34.4418
2022-04-21,34.91686
2022-04-22,29.80997
2022-04-23,18.76484
2022-04-24,19.20031
2022-04-25,27.31591
2022-04-26,29.88915
2022-04-27,25.73238
2022-04-28,30.79968
2022-04-29,23.55502
2022-04-30,16.82501
2022-05-01,14.33095
2022-05-02,24.46555
2022-05-03,27.98891
2022-05-04,34.99604
2022-05-05,18.76484
2022-05-06,28.26603
2022-05-07,17.14172
2022-05-08,18.84402
2022-05-09,29.13697
2022-05-10,30.7205
2022-05-11,32.66033
2022-05-12,31.51227
2022-05-13,25.21773
2022-05-14,17.97307
2022-05-15,21.10055
2022-05-16,27.63262
2022-05-17,31.3935
2022-05-18,36.93586
2022-05-19,30.68091
2022-05-20,30.87885
2022-05-21,18.05225
2022-05-22,18.2106
2022-05-23,26.60332
2022-05-24,27.79097
2022-05-25,29.25574
2022-05-26,34.60015
2022-05-27,29.73079
2022-05-28,18.05225
2022-05-29,18.5669
2022-05-30,28.93903
2022-05-31,26.36579
2022-06-01,18.96278
2022-06-02,24.94061
2022-06-03,24.58432
2022-06-04,19.87331
2022-06-05,18.32937
2022-06-06,23.11955
2022-06-07,27.90973
2022-06-08,36.93586
2022-06-09,31.35391
2022-06-10,28.18685
2022-06-11,18.32937
2022-06-12,20.86302
2022-06-13,31.15597
2022-06-14,35.94615
2022-06-15,29.69121
2022-06-16,29.69121
2022-06-17,25.69279
2022-06-18,17.81472
2022-06-19,23.67379
2022-06-20,26.48456
2022-06-21,27.39509
2022-06-22,28.38479
2022-06-23,27.75138
2022-06-24,22.76326
2022-06-25,49.68329
2022-06-26,27.23673
2022-06-27,30.83927
2022-06-28,31.94774
2022-06-29,28.14726
2022-06-30,24.90102
2022-07-01,20.82343
2022-07-02,14.52889
2022-07-03,13.93507
2022-07-04,21.81314
2022-07-05,24.42596
2022-07-06,23.51543
2022-07-07,20.70467
2022-07-08,18.84402
2022-07-09,13.53919
2022-07-10,12.07442
2022-07-11,21.69437
2022-07-12,22.16943
2022-07-13,19.99208
2022-07-14,22.40696
2022-07-15,19.16072
2022-07-16,10.96595
2022-07-17,11.99524
2022-07-18,19.79414
2022-07-19,19.31908
2022-07-20,19.27949
2022-07-21,22.01108
2022-07-22,20.15043
2022-07-23,11.67854
2022-07-24,12.35154
2022-07-25,20.78384
2022-07-26,21.69437
2022-07-27,20.15043
2022-07-28,23.75296
2022-07-29,19.51702
2022-07-30,11.28266
2022-07-31,12.43072
2022-08-01,21.33808
2022-08-02,19.39825
2022-08-03,20.90261
2022-08-04,22.76326
2022-08-05,21.29849
2022-08-06,12.74742
2022-08-07,14.37054
2022-08-08,19.95249
2022-08-09,22.01108
2022-08-10,22.12984
2022-08-11,23.87173
2022-08-12,23.15914
2022-08-13,14.13301
2022-08-14,16.11243
2022-08-15,16.11243
2022-08-16,24.18844
2022-08-17,21.65479
2022-08-18,21.57561
2022-08-19,19.51702
2022-08-20,14.1726
2022-08-21,15.83531
2022-08-22,23.2779
2022-08-23,24.58432
2022-08-24,23.43626
2022-08-25,25.21773
2022-08-26,20.42755
2022-08-27,10.92636
2022-08-28,12.50989
2022-08-29,18.52731
2022-08-30,20.74425
2022-08-31,29.05779
2022-09-01,20.11084
2022-09-02,19.2399
2022-09-03,11.55977
2022-09-04,14.64766
2022-09-05,23.47585
2022-09-06,25.69279
2022-09-07,23.71338
2022-09-08,16.07284
2022-09-09,11.36183
2022-09-10,11.55977
2022-09-11,11.55977
2022-09-12,15.67695
2022-09-13,25.09897
2022-09-14,25.25732
2022-09-15,26.16785
2022-09-16,21.69437
2022-09-17,13.42042
2022-09-18,13.81631
2022-09-19,25.17814
2022-09-20,26.08867
2022-09-21,24.10926
2022-09-22,24.78226
2022-09-23,19.67537
2022-09-24,13.61836
2022-09-25,14.88519
2022-09-26,24.50514
2022-09-27,23.99049
2022-09-28,24.46555
2022-09-29,24.66349
2022-09-30,23.07996
2022-10-01,17.26049
2022-10-02,15.79572
2022-10-03,23.75296
2022-10-04,29.73079
2022-10-05,34.32304
2022-10-06,31.82897
2022-10-07,29.09738
2022-10-08,19.16072
2022-10-09,21.14014
2022-10-10,28.74109
2022-10-11,36.42121
2022-10-12,31.51227
2022-10-13,36.02533
2022-10-14,27.6722
2022-10-15,20.19002
2022-10-16,24.74267
2022-10-17,37.29216
2022-10-18,35.15439
2022-10-19,36.06492
2022-10-20,34.28345
2022-10-21,32.50197
2022-10-22,21.77355
2022-10-23,21.06096
2022-10-24,30.12668
2022-10-25,33.21456
2022-10-26,35.1148
2022-10-27,30.64133
2022-10-28,30.4038
2022-10-29,19.2399
2022-10-30,16.03325
2022-10-31,33.65003
2022-11-01,29.41409
2022-11-02,34.99604
2022-11-03,34.36262
2022-11-04,27.51385
2022-11-05,21.06096
2022-11-06,20.34837
2022-11-07,30.24544
2022-11-08,34.00633
2022-11-09,35.82739
2022-11-10,32.14568
2022-11-11,39.58828
2022-11-12,28.3452
2022-11-13,25.3365
2022-11-14,39.54869
2022-11-15,34.83768
2022-11-16,34.71892
2022-11-17,31.67062
2022-11-18,28.82026
2022-11-19,22.40696
2022-11-20,23.59461
2022-11-21,30.24544
2022-11-22,33.7688
2022-11-23,37.33174
2022-11-24,30.87885
2022-11-25,28.74109
2022-11-26,22.68408
2022-11-27,21.17973
2022-11-28,26.16785
2022-11-29,30.4038
2022-11-30,31.3935
2022-12-01,33.4125
2022-12-02,27.39509
2022-12-03,15.67695
2022-12-04,22.6049
2022-12-05,29.3745
2022-12-06,27.3555
2022-12-07,30.91844
2022-12-08,30.99762
2022-12-09,27.98891
2022-12-10,18.44813
2022-12-11,23.75296
2022-12-12,31.55186
2022-12-13,33.92715
2022-12-14,33.92715
2022-12-15,32.02692
2022-12-16,27.19714
2022-12-17,19.00237
2022-12-18,20.98178
2022-12-19,31.03721
2022-12-20,30.24544
2022-12-21,28.7015
2022-12-22,25.01979
2022-12-23,21.73396
2022-12-24,18.13143
2022-12-25,17.37925
2022-12-26,23.19873
2022-12-27,29.09738
2022-12-28,27.23673
2022-12-29,25.96991
2022-12-30,18.40855
2022-12-31,14.25178
2023-01-01,15.55819
2023-01-02,25.53444
2023-01-03,30.60174
2023-01-04,30.36421
2023-01-05,28.06809
2023-01-06,30.4038
2023-01-07,22.56532
2023-01-08,23.71338
2023-01-09,29.57244
2023-01-10,35.15439
2023-01-11,31.67062
2023-01-12,30.48297
2023-01-13,30.83927
2023-01-14,23.23832
2023-01-15,24.42596
2023-01-16,28.89944
2023-01-17,31.51227
2023-01-18,34.12509
2023-01-19,31.55186
2023-01-20,25.01979
2023-01-21,18.64608
2023-01-22,15.08313
2023-01-23,16.27078
2023-01-24,24.82185
2023-01-25,30.83927
2023-01-26,35.98574
2023-01-27,34.36262
2023-01-28,28.50356
2023-01-29,26.20744
2023-01-30,30.28503
2023-01-31,35.55027
2023-02-01,33.53127
2023-02-02,36.02533
2023-02-03,33.0958
2023-02-04,25.09897
2023-02-05,26.9992
2023-02-06,33.25415
2023-02-07,33.37292
2023-02-08,34.79809
2023-02-09,36.06492
2023-02-10,32.14568
2023-02-11,26.60332
2023-02-12,25.77197
2023-02-13,35.98574
2023-02-14,34.71892
2023-02-15,35.74821
2023-02-16,33.84798
2023-02-17,33.05621
2023-02-18,20.98178
2023-02-19,22.32779
2023-02-20,31.23515
2023-02-21,34.40221
2023-02-22,32.62074
2023-02-23,32.38321
2023-02-24,29.21615
2023-02-25,22.6049
2023-02-26,22.16943
2023-02-27,33.01662
2023-02-28,27.55344
2023-03-01,22.32779
2023-03-02,28.22644
2023-03-03,27.87015
2023-03-04,24.18844
2023-03-05,23.83214
2023-03-06,32.46239
2023-03-07,31.78939
2023-03-08,33.05621
2023-03-09,33.01662
2023-03-10,27.94932
2023-03-11,19.47743
2023-03-12,20.62549
2023-03-13,28.78068
2023-03-14,32.14568
2023-03-15,31.78939
2023-03-16,33.49168
2023-03-17,29.01821
2023-03-18,19.43784
2023-03-19,21.89231
2023-03-20,34.4418
2023-03-21,34.52098
2023-03-22,32.93745
2023-03-23,33.65003
2023-03-24,30.44338
2023-03-25,22.84243
2023-03-26,21.45684
2023-03-27,34.99604
2023-03-28,34.52098
2023-03-29,33.84798
2023-03-30,35.23357
2023-03-31,33.0958
2023-04-01,26.40538
2023-04-02,24.46555
2023-04-03,34.04592
2023-04-04,35.51068
2023-04-05,40.93428
2023-04-06,34.56057
2023-04-07,30.91844
2023-04-08,26.9992
2023-04-09,26.92003
2023-04-10,37.72763
2023-04-11,42.31987
2023-04-12,41.29057
2023-04-13,41.2114
2023-04-14,40.34045
2023-04-15,33.29374
2023-04-16,31.3935
2023-04-17,44.25969
2023-04-18,46.63499
2023-04-19,43.86381
2023-04-20,47.90182
2023-04-21,36.89627
2023-04-22,25.53444
2023-04-23,26.88044
2023-04-24,34.63974
2023-04-25,35.27315
2023-04-26,36.30245
2023-04-27,37.25257
2023-04-28,35.66904
2023-04-29,23.67379
2023-04-30,22.40696
2023-05-01,23.51543
2023-05-02,31.55186
2023-05-03,34.63974
2023-05-04,33.0958
2023-05-05,23.75296
2023-05-06,23.39667
2023-05-07,24.18844
2023-05-08,32.54156
2023-05-09,38.75692
2023-05-10,36.38163
2023-05-11,35.82739
2023-05-12,30.76009
2023-05-13,20.70467
2023-05-14,24.70308
2023-05-15,32.77909
2023-05-16,33.61045
2023-05-17,32.34362
2023-05-18,35.70863
2023-05-19,30.95803
2023-05-20,21.77355
2023-05-21,21.21931
2023-05-22,32.26444
2023-05-23,33.92715
2023-05-24,33.33333
2023-05-25,31.71021
2023-05-26,29.80997
2023-05-27,23.11955
2023-05-28,23.55502
2023-05-29,24.54473
