date,채권양도통지서
2021-02-21,9.94371
2021-02-22,29.08067
2021-02-23,28.70544
2021-02-24,32.45778
2021-02-25,26.26641
2021-02-26,27.57973
2021-02-27,13.69606
2021-02-28,7.31707
2021-03-01,9.56848
2021-03-02,22.8893
2021-03-03,28.70544
2021-03-04,23.26454
2021-03-05,19.13696
2021-03-06,12.19512
2021-03-07,11.63227
2021-03-08,21.57598
2021-03-09,24.20262
2021-03-10,30.76923
2021-03-11,21.38836
2021-03-12,27.39212
2021-03-13,8.63039
2021-03-14,7.6923
2021-03-15,33.02063
2021-03-16,23.82739
2021-03-17,21.7636
2021-03-18,31.51969
2021-03-19,27.01688
2021-03-20,8.06754
2021-03-21,9.94371
2021-03-22,29.83114
2021-03-23,24.39024
2021-03-24,22.32645
2021-03-25,37.33583
2021-03-26,21.20075
2021-03-27,11.25703
2021-03-28,6.37898
2021-03-29,25.51594
2021-03-30,26.07879
2021-03-31,23.82739
2021-04-01,21.57598
2021-04-02,25.32833
2021-04-03,8.44277
2021-04-04,8.81801
2021-04-05,23.63977
2021-04-06,23.82739
2021-04-07,21.7636
2021-04-08,23.26454
2021-04-09,22.51407
2021-04-10,8.63039
2021-04-11,8.81801
2021-04-12,30.01876
2021-04-13,23.63977
2021-04-14,25.70356
2021-04-15,30.01876
2021-04-16,21.95121
2021-04-17,8.44277
2021-04-18,6.37898
2021-04-19,30.58161
2021-04-20,27.01688
2021-04-21,23.63977
2021-04-22,28.14258
2021-04-23,23.45215
2021-04-24,10.69418
2021-04-25,8.44277
2021-04-26,23.63977
2021-04-27,32.27016
2021-04-28,30.76923
2021-04-29,26.82926
2021-04-30,20.07504
2021-05-01,8.44277
2021-05-02,6.75422
2021-05-03,26.26641
2021-05-04,17.82363
2021-05-05,7.12945
2021-05-06,20.45028
2021-05-07,16.51031
2021-05-08,7.87992
2021-05-09,5.06566
2021-05-10,27.39212
2021-05-11,24.20262
2021-05-12,20.63789
2021-05-13,21.20075
2021-05-14,22.8893
2021-05-15,5.62851
2021-05-16,6.19136
2021-05-17,23.26454
2021-05-18,24.015
2021-05-19,10.69418
2021-05-20,19.32457
2021-05-21,25.89118
2021-05-22,8.63039
2021-05-23,9.38086
2021-05-24,28.51782
2021-05-25,29.26829
2021-05-26,27.01688
2021-05-27,30.76923
2021-05-28,20.26266
2021-05-29,7.87992
2021-05-30,9.19324
2021-05-31,23.82739
2021-06-01,20.63789
2021-06-02,20.26266
2021-06-03,21.95121
2021-06-04,21.20075
2021-06-05,10.50656
2021-06-06,6.75422
2021-06-07,26.45403
2021-06-08,23.07692
2021-06-09,29.4559
2021-06-10,25.89118
2021-06-11,24.95309
2021-06-12,10.50656
2021-06-13,7.6923
2021-06-14,30.76923
2021-06-15,33.20825
2021-06-16,25.70356
2021-06-17,23.07692
2021-06-18,24.57786
2021-06-19,8.81801
2021-06-20,7.87992
2021-06-21,25.32833
2021-06-22,22.8893
2021-06-23,22.32645
2021-06-24,23.82739
2021-06-25,18.94934
2021-06-26,9.94371
2021-06-27,6.75422
2021-06-28,24.95309
2021-06-29,27.01688
2021-06-30,24.95309
2021-07-01,23.82739
2021-07-02,19.88742
2021-07-03,7.6923
2021-07-04,7.6923
2021-07-05,22.8893
2021-07-06,30.39399
2021-07-07,25.32833
2021-07-08,22.51407
2021-07-09,16.3227
2021-07-10,9.75609
2021-07-11,7.6923
2021-07-12,30.01876
2021-07-13,31.14446
2021-07-14,22.8893
2021-07-15,26.82926
2021-07-16,21.38836
2021-07-17,7.87992
2021-07-18,9.00562
2021-07-19,26.64165
2021-07-20,24.015
2021-07-21,27.95497
2021-07-22,26.45403
2021-07-23,20.45028
2021-07-24,8.63039
2021-07-25,5.4409
2021-07-26,24.76547
2021-07-27,26.07879
2021-07-28,20.63789
2021-07-29,30.01876
2021-07-30,21.38836
2021-07-31,4.31519
2021-08-01,6.94183
2021-08-02,18.5741
2021-08-03,17.63602
2021-08-04,17.4484
2021-08-05,25.70356
2021-08-06,18.94934
2021-08-07,7.6923
2021-08-08,5.62851
2021-08-09,27.39212
2021-08-10,23.63977
2021-08-11,20.45028
2021-08-12,21.7636
2021-08-13,22.70168
2021-08-14,5.06566
2021-08-15,3.00187
2021-08-16,7.31707
2021-08-17,22.70168
2021-08-18,21.57598
2021-08-19,22.51407
2021-08-20,23.07692
2021-08-21,7.87992
2021-08-22,8.63039
2021-08-23,22.13883
2021-08-24,24.39024
2021-08-25,18.38649
2021-08-26,25.51594
2021-08-27,22.51407
2021-08-28,12.75797
2021-08-29,9.00562
2021-08-30,26.45403
2021-08-31,24.20262
2021-09-01,21.01313
2021-09-02,22.32645
2021-09-03,23.26454
2021-09-04,9.00562
2021-09-05,6.19136
2021-09-06,22.32645
2021-09-07,23.45215
2021-09-08,21.01313
2021-09-09,27.76735
2021-09-10,25.70356
2021-09-11,7.87992
2021-09-12,6.37898
2021-09-13,23.07692
2021-09-14,20.07504
2021-09-15,25.14071
2021-09-16,19.69981
2021-09-17,17.63602
2021-09-18,6.00375
2021-09-19,3.18949
2021-09-20,4.50281
2021-09-21,3.18949
2021-09-22,7.87992
2021-09-23,24.015
2021-09-24,22.13883
2021-09-25,8.44277
2021-09-26,7.50469
2021-09-27,26.45403
2021-09-28,23.45215
2021-09-29,23.82739
2021-09-30,21.01313
2021-10-01,18.19887
2021-10-02,7.12945
2021-10-03,6.00375
2021-10-04,7.12945
2021-10-05,27.2045
2021-10-06,20.82551
2021-10-07,25.32833
2021-10-08,31.70731
2021-10-09,7.87992
2021-10-10,6.19136
2021-10-11,5.81613
2021-10-12,25.89118
2021-10-13,17.82363
2021-10-14,23.82739
2021-10-15,24.39024
2021-10-16,8.63039
2021-10-17,4.50281
2021-10-18,25.89118
2021-10-19,18.38649
2021-10-20,19.32457
2021-10-21,24.20262
2021-10-22,27.57973
2021-10-23,6.94183
2021-10-24,5.62851
2021-10-25,23.63977
2021-10-26,25.51594
2021-10-27,18.01125
2021-10-28,21.57598
2021-10-29,20.82551
2021-10-30,9.38086
2021-10-31,3.75234
2021-11-01,24.39024
2021-11-02,18.19887
2021-11-03,19.13696
2021-11-04,23.07692
2021-11-05,19.51219
2021-11-06,7.12945
2021-11-07,6.94183
2021-11-08,25.51594
2021-11-09,22.13883
2021-11-10,23.07692
2021-11-11,24.20262
2021-11-12,18.76172
2021-11-13,3.37711
2021-11-14,6.19136
2021-11-15,24.20262
2021-11-16,21.01313
2021-11-17,24.20262
2021-11-18,25.32833
2021-11-19,18.38649
2021-11-20,8.06754
2021-11-21,7.12945
2021-11-22,27.76735
2021-11-23,25.32833
2021-11-24,25.70356
2021-11-25,23.07692
2021-11-26,24.95309
2021-11-27,4.87804
2021-11-28,5.4409
2021-11-29,28.89305
2021-11-30,23.82739
2021-12-01,27.57973
2021-12-02,21.7636
2021-12-03,19.69981
2021-12-04,6.94183
2021-12-05,6.19136
2021-12-06,30.01876
2021-12-07,32.45778
2021-12-08,26.64165
2021-12-09,24.20262
2021-12-10,21.7636
2021-12-11,5.4409
2021-12-12,7.50469
2021-12-13,22.13883
2021-12-14,26.82926
2021-12-15,25.14071
2021-12-16,22.8893
2021-12-17,22.13883
2021-12-18,6.94183
2021-12-19,5.4409
2021-12-20,27.39212
2021-12-21,28.14258
2021-12-22,20.26266
2021-12-23,21.01313
2021-12-24,19.69981
2021-12-25,6.37898
2021-12-26,6.19136
2021-12-27,24.20262
2021-12-28,20.82551
2021-12-29,22.8893
2021-12-30,21.01313
2021-12-31,16.88555
2022-01-01,5.81613
2022-01-02,5.06566
2022-01-03,18.5741
2022-01-04,18.19887
2022-01-05,21.7636
2022-01-06,25.32833
2022-01-07,24.20262
2022-01-08,9.56848
2022-01-09,6.5666
2022-01-10,27.01688
2022-01-11,27.76735
2022-01-12,26.82926
2022-01-13,27.39212
2022-01-14,20.45028
2022-01-15,7.31707
2022-01-16,9.38086
2022-01-17,23.45215
2022-01-18,24.95309
2022-01-19,24.95309
2022-01-20,27.01688
2022-01-21,21.01313
2022-01-22,5.25328
2022-01-23,10.13133
2022-01-24,24.57786
2022-01-25,21.57598
2022-01-26,23.63977
2022-01-27,27.95497
2022-01-28,18.01125
2022-01-29,6.75422
2022-01-30,2.62664
2022-01-31,4.31519
2022-02-01,4.31519
2022-02-02,5.81613
2022-02-03,22.51407
2022-02-04,23.82739
2022-02-05,7.31707
2022-02-06,7.87992
2022-02-07,22.32645
2022-02-08,31.33208
2022-02-09,26.45403
2022-02-10,26.26641
2022-02-11,18.19887
2022-02-12,7.12945
2022-02-13,5.81613
2022-02-14,23.82739
2022-02-15,22.70168
2022-02-16,24.95309
2022-02-17,24.015
2022-02-18,23.63977
2022-02-19,7.50469
2022-02-20,7.12945
2022-02-21,25.70356
2022-02-22,26.64165
2022-02-23,24.95309
2022-02-24,30.20637
2022-02-25,22.32645
2022-02-26,8.81801
2022-02-27,8.81801
2022-02-28,20.82551
2022-03-01,9.94371
2022-03-02,23.26454
2022-03-03,28.3302
2022-03-04,22.70168
2022-03-05,8.81801
2022-03-06,4.87804
2022-03-07,26.45403
2022-03-08,24.76547
2022-03-09,8.25515
2022-03-10,20.45028
2022-03-11,22.13883
2022-03-12,8.44277
2022-03-13,7.31707
2022-03-14,21.38836
2022-03-15,26.26641
2022-03-16,28.14258
2022-03-17,27.2045
2022-03-18,26.45403
2022-03-19,5.81613
2022-03-20,6.5666
2022-03-21,26.45403
2022-03-22,28.3302
2022-03-23,28.70544
2022-03-24,28.14258
2022-03-25,19.13696
2022-03-26,8.06754
2022-03-27,6.94183
2022-03-28,21.95121
2022-03-29,26.07879
2022-03-30,25.70356
2022-03-31,21.57598
2022-04-01,18.01125
2022-04-02,9.00562
2022-04-03,6.19136
2022-04-04,22.8893
2022-04-05,26.64165
2022-04-06,22.70168
2022-04-07,27.57973
2022-04-08,22.51407
2022-04-09,9.19324
2022-04-10,8.63039
2022-04-11,27.39212
2022-04-12,25.70356
2022-04-13,26.64165
2022-04-14,25.51594
2022-04-15,23.26454
2022-04-16,8.25515
2022-04-17,6.00375
2022-04-18,22.13883
2022-04-19,29.08067
2022-04-20,22.13883
2022-04-21,25.51594
2022-04-22,26.45403
2022-04-23,10.31894
2022-04-24,7.6923
2022-04-25,35.64727
2022-04-26,27.95497
2022-04-27,24.57786
2022-04-28,25.89118
2022-04-29,20.45028
2022-04-30,6.37898
2022-05-01,6.94183
2022-05-02,21.20075
2022-05-03,29.26829
2022-05-04,24.015
2022-05-05,7.50469
2022-05-06,20.63789
2022-05-07,7.31707
2022-05-08,4.69043
2022-05-09,18.5741
2022-05-10,22.51407
2022-05-11,19.32457
2022-05-12,23.63977
2022-05-13,19.13696
2022-05-14,8.06754
2022-05-15,6.75422
2022-05-16,16.51031
2022-05-17,19.32457
2022-05-18,27.95497
2022-05-19,26.26641
2022-05-20,21.7636
2022-05-21,8.63039
2022-05-22,6.37898
2022-05-23,28.89305
2022-05-24,27.01688
2022-05-25,20.07504
2022-05-26,21.7636
2022-05-27,17.82363
2022-05-28,7.6923
2022-05-29,7.50469
2022-05-30,23.07692
2022-05-31,19.13696
2022-06-01,9.00562
2022-06-02,19.51219
2022-06-03,22.32645
2022-06-04,8.63039
2022-06-05,3.37711
2022-06-06,4.50281
2022-06-07,15.75984
2022-06-08,18.94934
2022-06-09,22.8893
2022-06-10,22.13883
2022-06-11,3.75234
2022-06-12,5.06566
2022-06-13,22.8893
2022-06-14,17.07317
2022-06-15,22.70168
2022-06-16,24.57786
2022-06-17,25.14071
2022-06-18,4.31519
2022-06-19,7.50469
2022-06-20,26.07879
2022-06-21,22.8893
2022-06-22,28.3302
2022-06-23,28.89305
2022-06-24,21.57598
2022-06-25,7.12945
2022-06-26,8.25515
2022-06-27,24.015
2022-06-28,31.33208
2022-06-29,21.95121
2022-06-30,25.51594
2022-07-01,21.7636
2022-07-02,6.19136
2022-07-03,6.94183
2022-07-04,25.32833
2022-07-05,21.57598
2022-07-06,21.95121
2022-07-07,25.89118
2022-07-08,22.8893
2022-07-09,6.5666
2022-07-10,6.5666
2022-07-11,23.82739
2022-07-12,28.14258
2022-07-13,20.26266
2022-07-14,33.7711
2022-07-15,23.07692
2022-07-16,7.6923
2022-07-17,6.00375
2022-07-18,25.89118
2022-07-19,34.70919
2022-07-20,29.4559
2022-07-21,25.70356
2022-07-22,100.0
2022-07-23,7.12945
2022-07-24,6.75422
2022-07-25,27.76735
2022-07-26,25.51594
2022-07-27,19.13696
2022-07-28,19.88742
2022-07-29,19.88742
2022-07-30,6.5666
2022-07-31,9.56848
2022-08-01,21.20075
2022-08-02,20.45028
2022-08-03,25.32833
2022-08-04,26.82926
2022-08-05,22.8893
2022-08-06,7.31707
2022-08-07,6.5666
2022-08-08,23.63977
2022-08-09,19.88742
2022-08-10,24.76547
2022-08-11,26.82926
2022-08-12,17.26078
2022-08-13,6.37898
2022-08-14,3.56472
2022-08-15,7.6923
2022-08-16,23.45215
2022-08-17,20.07504
2022-08-18,21.7636
2022-08-19,16.3227
2022-08-20,8.63039
2022-08-21,9.56848
2022-08-22,24.76547
2022-08-23,24.20262
2022-08-24,18.5741
2022-08-25,19.69981
2022-08-26,21.38836
2022-08-27,6.37898
2022-08-28,3.75234
2022-08-29,22.13883
2022-08-30,20.63789
2022-08-31,22.70168
2022-09-01,20.26266
2022-09-02,26.45403
2022-09-03,7.31707
2022-09-04,3.75234
2022-09-05,19.69981
2022-09-06,20.45028
2022-09-07,19.51219
2022-09-08,11.81988
2022-09-09,4.69043
2022-09-10,1.68855
2022-09-11,3.00187
2022-09-12,3.18949
2022-09-13,17.82363
2022-09-14,25.32833
2022-09-15,24.76547
2022-09-16,21.57598
2022-09-17,7.12945
2022-09-18,6.19136
2022-09-19,30.76923
2022-09-20,26.82926
2022-09-21,25.51594
2022-09-22,24.20262
2022-09-23,23.45215
2022-09-24,4.31519
2022-09-25,7.31707
2022-09-26,25.70356
2022-09-27,22.8893
2022-09-28,23.82739
2022-09-29,21.7636
2022-09-30,24.76547
2022-10-01,9.56848
2022-10-02,5.25328
2022-10-03,8.63039
2022-10-04,19.51219
2022-10-05,25.89118
2022-10-06,21.7636
2022-10-07,22.13883
2022-10-08,11.06941
2022-10-09,6.19136
2022-10-10,7.6923
2022-10-11,23.63977
2022-10-12,28.89305
2022-10-13,25.32833
2022-10-14,26.26641
2022-10-15,7.50469
2022-10-16,8.81801
2022-10-17,23.26454
2022-10-18,19.88742
2022-10-19,25.89118
2022-10-20,22.70168
2022-10-21,23.45215
2022-10-22,6.94183
2022-10-23,7.31707
2022-10-24,33.20825
2022-10-25,30.95684
2022-10-26,26.64165
2022-10-27,23.45215
2022-10-28,18.5741
2022-10-29,6.94183
2022-10-30,6.37898
2022-10-31,26.45403
2022-11-01,22.70168
2022-11-02,24.015
2022-11-03,25.51594
2022-11-04,20.07504
2022-11-05,5.81613
2022-11-06,5.4409
2022-11-07,24.39024
2022-11-08,23.26454
2022-11-09,27.2045
2022-11-10,23.26454
2022-11-11,17.07317
2022-11-12,8.06754
2022-11-13,6.19136
2022-11-14,23.63977
2022-11-15,25.89118
2022-11-16,29.08067
2022-11-17,25.51594
2022-11-18,29.26829
2022-11-19,8.81801
2022-11-20,9.56848
2022-11-21,36.9606
2022-11-22,42.02626
2022-11-23,27.57973
2022-11-24,23.82739
2022-11-25,25.70356
2022-11-26,6.94183
2022-11-27,7.87992
2022-11-28,25.14071
2022-11-29,31.33208
2022-11-30,29.08067
2022-12-01,20.63789
2022-12-02,21.38836
2022-12-03,6.37898
2022-12-04,4.12757
2022-12-05,21.95121
2022-12-06,26.26641
2022-12-07,28.3302
2022-12-08,22.13883
2022-12-09,22.8893
2022-12-10,9.56848
2022-12-11,7.87992
2022-12-12,30.76923
2022-12-13,26.64165
2022-12-14,28.14258
2022-12-15,33.7711
2022-12-16,23.07692
2022-12-17,14.25891
2022-12-18,10.13133
2022-12-19,30.58161
2022-12-20,30.76923
2022-12-21,31.14446
2022-12-22,29.08067
2022-12-23,23.82739
2022-12-24,9.94371
2022-12-25,7.6923
2022-12-26,25.14071
2022-12-27,23.63977
2022-12-28,24.39024
2022-12-29,18.38649
2022-12-30,24.57786
2022-12-31,5.06566
2023-01-01,5.25328
2023-01-02,21.20075
2023-01-03,27.01688
2023-01-04,21.95121
2023-01-05,18.01125
2023-01-06,23.63977
2023-01-07,7.6923
2023-01-08,9.38086
2023-01-09,39.58724
2023-01-10,34.33395
2023-01-11,30.76923
2023-01-12,29.08067
2023-01-13,29.64352
2023-01-14,8.63039
2023-01-15,6.5666
2023-01-16,25.32833
2023-01-17,30.01876
2023-01-18,26.82926
2023-01-19,29.4559
2023-01-20,23.63977
2023-01-21,7.6923
2023-01-22,3.00187
2023-01-23,4.50281
2023-01-24,7.31707
2023-01-25,22.32645
2023-01-26,25.14071
2023-01-27,28.70544
2023-01-28,8.25515
2023-01-29,8.06754
2023-01-30,27.57973
2023-01-31,27.95497
2023-02-01,23.45215
2023-02-02,20.26266
2023-02-03,22.70168
2023-02-04,8.81801
2023-02-05,5.06566
2023-02-06,21.01313
2023-02-07,27.76735
2023-02-08,24.95309
2023-02-09,24.76547
2023-02-10,26.26641
2023-02-11,8.63039
2023-02-12,8.25515
2023-02-13,31.14446
2023-02-14,23.82739
2023-02-15,24.95309
2023-02-16,21.57598
2023-02-17,27.57973
2023-02-18,8.06754
2023-02-19,6.94183
2023-02-20,26.82926
2023-02-21,27.39212
2023-02-22,29.4559
2023-02-23,24.39024
2023-02-24,22.8893
2023-02-25,9.56848
2023-02-26,7.6923
2023-02-27,27.01688
2023-02-28,25.89118
2023-03-01,8.44277
2023-03-02,27.2045
2023-03-03,24.015
2023-03-04,7.6923
2023-03-05,7.50469
2023-03-06,28.51782
2023-03-07,30.01876
2023-03-08,25.14071
2023-03-09,28.14258
2023-03-10,24.015
2023-03-11,9.19324
2023-03-12,10.13133
2023-03-13,27.57973
2023-03-14,30.39399
2023-03-15,22.8893
2023-03-16,25.70356
2023-03-17,27.2045
2023-03-18,7.12945
2023-03-19,6.5666
2023-03-20,32.83302
2023-03-21,27.01688
2023-03-22,27.39212
2023-03-23,30.39399
2023-03-24,20.63789
2023-03-25,6.37898
2023-03-26,6.00375
2023-03-27,26.26641
2023-03-28,26.82926
2023-03-29,30.01876
2023-03-30,29.83114
2023-03-31,33.20825
2023-04-01,11.25703
2023-04-02,8.44277
2023-04-03,32.83302
2023-04-04,24.20262
2023-04-05,27.01688
2023-04-06,22.8893
2023-04-07,24.20262
2023-04-08,6.00375
2023-04-09,6.19136
2023-04-10,28.70544
2023-04-11,30.20637
2023-04-12,30.20637
2023-04-13,29.4559
2023-04-14,25.14071
2023-04-15,6.37898
2023-04-16,9.00562
2023-04-17,29.08067
2023-04-18,30.39399
2023-04-19,42.77673
2023-04-20,33.58348
2023-04-21,34.52157
2023-04-22,10.13133
2023-04-23,7.31707
2023-04-24,44.84052
2023-04-25,44.27767
2023-04-26,35.08442
2023-04-27,24.20262
2023-04-28,22.70168
2023-04-29,7.50469
2023-04-30,6.00375
2023-05-01,10.13133
2023-05-02,21.57598
2023-05-03,34.52157
2023-05-04,24.39024
2023-05-05,7.87992
2023-05-06,5.06566
2023-05-07,4.31519
2023-05-08,25.32833
2023-05-09,28.3302
2023-05-10,32.27016
2023-05-11,26.64165
2023-05-12,21.38836
2023-05-13,5.4409
2023-05-14,9.75609
2023-05-15,23.63977
2023-05-16,24.57786
2023-05-17,25.70356
2023-05-18,21.38836
2023-05-19,31.51969
2023-05-20,8.25515
2023-05-21,6.19136
2023-05-22,35.64727
2023-05-23,32.27016
2023-05-24,23.63977
2023-05-25,24.015
2023-05-26,22.70168
2023-05-27,8.81801
2023-05-28,6.37898
2023-05-29,9.75609
