date,가상화폐전망
2020-08-11,3.4285
2020-08-12,3.57464
2020-08-13,2.58543
2020-08-14,2.9339
2020-08-15,2.61915
2020-08-16,2.37185
2020-08-17,3.46223
2020-08-18,3.49595
2020-08-19,3.11375
2020-08-20,2.7428
2020-08-21,2.7428
2020-08-22,3.02383
2020-08-23,2.47302
2020-08-24,3.00134
2020-08-25,2.86645
2020-08-26,3.08003
2020-08-27,3.04631
2020-08-28,2.47302
2020-08-29,1.64118
2020-08-30,1.93345
2020-08-31,2.12455
2020-09-01,2.38309
2020-09-02,2.6866
2020-09-03,2.4955
2020-09-04,3.82194
2020-09-05,3.14748
2020-09-06,5.91276
2020-09-07,4.57508
2020-09-08,3.15872
2020-09-09,3.05755
2020-09-10,2.52922
2020-09-11,2.3044
2020-09-12,1.52877
2020-09-13,2.13579
2020-09-14,2.41681
2020-09-15,2.23696
2020-09-16,2.64163
2020-09-17,1.8098
2020-09-18,1.68615
2020-09-19,1.14658
2020-09-20,1.19154
2020-09-21,1.75359
2020-09-22,1.8098
2020-09-23,1.59622
2020-09-24,2.33812
2020-09-25,1.24775
2020-09-26,1.09037
2020-09-27,0.57329
2020-09-28,0.86555
2020-09-29,0.75314
2020-09-30,0.79811
2020-10-01,0.79811
2020-10-02,1.43884
2020-10-03,1.38264
2020-10-04,1.4276
2020-10-05,1.41636
2020-10-06,1.46133
2020-10-07,1.74235
2020-10-08,1.36016
2020-10-09,1.1803
2020-10-10,1.19154
2020-10-11,1.30395
2020-10-12,1.22526
2020-10-13,1.24775
2020-10-14,1.21402
2020-10-15,1.05665
2020-10-16,0.96672
2020-10-17,0.89928
2020-10-18,0.95548
2020-10-19,1.58498
2020-10-20,1.13534
2020-10-21,1.20278
2020-10-22,1.31519
2020-10-23,1.23651
2020-10-24,0.92176
2020-10-25,1.10161
2020-10-26,1.13534
2020-10-27,1.3714
2020-10-28,1.73111
2020-10-29,1.3714
2020-10-30,1.24775
2020-10-31,0.82059
2020-11-01,1.19154
2020-11-02,1.3714
2020-11-03,1.68615
2020-11-04,1.09037
2020-11-05,1.05665
2020-11-06,1.47257
2020-11-07,1.34892
2020-11-08,1.00044
2020-11-09,1.50629
2020-11-10,0.95548
2020-11-11,1.09037
2020-11-12,0.66321
2020-11-13,0.87679
2020-11-14,1.01169
2020-11-15,0.66321
2020-11-16,0.85431
2020-11-17,1.06789
2020-11-18,1.98965
2020-11-19,1.29271
2020-11-20,1.24775
2020-11-21,2.36061
2020-11-22,2.04586
2020-11-23,2.91142
2020-11-24,4.48516
2020-11-25,3.92311
2020-11-26,5.24955
2020-11-27,3.8669
2020-11-28,4.45143
2020-11-29,3.15872
2020-11-30,3.00134
2020-12-01,3.96807
2020-12-02,3.20368
2020-12-03,2.9339
2020-12-04,2.57419
2020-12-05,2.69784
2020-12-06,2.58543
2020-12-07,2.65287
2020-12-08,3.21492
2020-12-09,4.14793
2020-12-10,3.06879
2020-12-11,2.02338
2020-12-12,2.13579
2020-12-13,2.12455
2020-12-14,2.47302
2020-12-15,2.42805
2020-12-16,2.22571
2020-12-17,4.18165
2020-12-18,2.92266
2020-12-19,2.97886
2020-12-20,2.9339
2020-12-21,3.70953
2020-12-22,3.57464
2020-12-23,5.19334
2020-12-24,6.04766
2020-12-25,3.41726
2020-12-26,3.70953
2020-12-27,6.4973
2020-12-28,4.5526
2020-12-29,4.12544
2020-12-30,4.058
2020-12-31,3.8669
2021-01-01,3.16996
2021-01-02,3.76573
2021-01-03,9.58857
2021-01-04,11.15107
2021-01-05,7.16052
2021-01-06,7.46402
2021-01-07,10.52158
2021-01-08,11.28597
2021-01-09,7.70008
2021-01-10,10.25179
2021-01-11,14.51214
2021-01-12,9.33003
2021-01-13,5.91276
2021-01-14,5.4294
2021-01-15,5.50809
2021-01-16,4.5526
2021-01-17,4.991
2021-01-18,4.22661
2021-01-19,4.058
2021-01-20,4.08048
2021-01-21,6.71088
2021-01-22,9.6223
2021-01-23,5.15962
2021-01-24,4.60881
2021-01-25,5.53057
2021-01-26,6.54226
2021-01-27,5.89028
2021-01-28,5.46312
2021-01-29,3.77697
2021-01-30,4.09172
2021-01-31,3.99055
2021-02-01,6.39613
2021-02-02,4.48516
2021-02-03,4.39523
2021-02-04,5.64298
2021-02-05,4.7437
2021-02-06,5.48561
2021-02-07,5.64298
2021-02-08,5.31699
2021-02-09,11.04991
2021-02-10,7.91366
2021-02-11,7.49775
2021-02-12,9.07149
2021-02-13,14.25359
2021-02-14,13.61285
2021-02-15,15.2428
2021-02-16,11.91546
2021-02-17,15.70368
2021-02-18,18.32284
2021-02-19,14.62455
2021-02-20,16.73785
2021-02-21,16.38938
2021-02-22,21.09937
2021-02-23,25.96672
2021-02-24,11.96043
2021-02-25,8.25089
2021-02-26,9.58857
2021-02-27,6.36241
2021-02-28,11.85926
2021-03-01,9.00404
2021-03-02,6.12634
2021-03-03,5.74415
2021-03-04,5.4294
2021-03-05,5.3732
2021-03-06,4.04676
2021-03-07,4.26034
2021-03-08,5.13714
2021-03-09,5.21582
2021-03-10,5.55305
2021-03-11,5.39568
2021-03-12,5.53057
2021-03-13,7.29541
2021-03-14,8.35206
2021-03-15,10.21807
2021-03-16,10.18435
2021-03-17,10.57778
2021-03-18,8.25089
2021-03-19,7.84622
2021-03-20,11.17356
2021-03-21,10.62275
2021-03-22,8.82419
2021-03-23,10.16187
2021-03-24,6.60971
2021-03-25,9.57733
2021-03-26,6.77832
2021-03-27,6.38489
2021-03-28,5.84532
2021-03-29,7.6776
2021-03-30,7.99235
2021-03-31,8.62185
2021-04-01,10.90377
2021-04-02,14.66951
2021-04-03,15.26528
2021-04-04,17.19874
2021-04-05,19.08723
2021-04-06,22.05485
2021-04-07,36.54451
2021-04-08,19.57059
2021-04-09,14.71447
2021-04-10,13.46672
2021-04-11,15.74865
2021-04-12,14.53462
2021-04-13,15.72616
2021-04-14,19.00854
2021-04-15,14.10746
2021-04-16,15.60251
2021-04-17,14.29856
2021-04-18,30.33947
2021-04-19,28.75449
2021-04-20,56.56474
2021-04-21,35.35296
2021-04-22,42.45728
2021-04-23,75.46088
2021-04-24,33.04856
2021-04-25,24.60656
2021-04-26,28.55215
2021-04-27,25.73066
2021-04-28,28.56339
2021-04-29,18.81744
2021-04-30,14.29856
2021-05-01,13.433
2021-05-02,15.41142
2021-05-03,16.24325
2021-05-04,20.20008
2021-05-05,20.34622
2021-05-06,22.41456
2021-05-07,24.30305
2021-05-08,22.1785
2021-05-09,19.9303
2021-05-10,19.3008
2021-05-11,27.59667
2021-05-12,16.32194
2021-05-13,37.7473
2021-05-14,22.38084
2021-05-15,21.2455
2021-05-16,24.11196
2021-05-17,59.83588
2021-05-18,30.41816
2021-05-19,92.16501
2021-05-20,65.80485
2021-05-21,44.12095
2021-05-22,73.08902
2021-05-23,100.0
2021-05-24,90.84982
2021-05-25,47.18974
2021-05-26,31.71088
2021-05-27,34.35251
2021-05-28,44.67176
2021-05-29,33.48696
2021-05-30,36.60071
2021-05-31,32.70008
2021-06-01,25.61825
2021-06-02,21.7401
2021-06-03,20.63848
2021-06-04,28.73201
2021-06-05,18.15422
2021-06-06,18.95233
2021-06-07,19.21088
2021-06-08,47.03237
2021-06-09,28.36106
2021-06-10,19.77293
2021-06-11,20.45863
2021-06-12,31.51978
2021-06-13,21.60521
2021-06-14,20.91951
2021-06-15,16.25449
2021-06-16,18.86241
2021-06-17,17.95188
2021-06-18,20.3125
2021-06-19,18.94109
2021-06-20,29.86735
2021-06-21,56.14883
2021-06-22,81.7446
2021-06-23,36.16232
2021-06-24,19.53687
2021-06-25,18.09802
2021-06-26,16.71537
2021-06-27,13.07329
2021-06-28,15.16411
2021-06-29,20.24505
2021-06-30,16.1758
2021-07-01,13.23066
2021-07-02,11.98291
2021-07-03,9.31879
2021-07-04,9.48741
2021-07-05,13.32059
2021-07-06,10.53282
2021-07-07,10.04946
2021-07-08,13.73651
2021-07-09,11.40962
2021-07-10,6.58723
2021-07-11,7.04811
2021-07-12,9.01528
2021-07-13,11.74685
2021-07-14,14.00629
2021-07-15,10.12814
2021-07-16,12.70233
2021-07-17,11.78057
2021-07-18,8.56564
2021-07-19,12.60116
2021-07-20,23.52742
2021-07-21,13.46672
2021-07-22,10.7464
2021-07-23,7.8125
2021-07-24,7.6214
2021-07-25,6.95818
2021-07-26,12.84847
2021-07-27,11.85926
2021-07-28,9.8696
2021-07-29,7.6214
2021-07-30,7.64388
2021-07-31,7.83498
2021-08-01,8.53192
2021-08-02,8.45323
2021-08-03,7.90242
2021-08-04,7.85746
2021-08-05,8.20593
2021-08-06,6.8008
2021-08-07,12.39883
2021-08-08,12.10656
2021-08-09,10.61151
2021-08-10,8.17221
2021-08-11,10.26303
2021-08-12,15.9285
2021-08-13,12.91591
2021-08-14,14.51214
2021-08-15,12.37634
2021-08-16,13.9276
2021-08-17,15.44514
2021-08-18,17.91816
2021-08-19,11.66816
2021-08-20,10.62275
2021-08-21,9.71223
2021-08-22,8.70053
2021-08-23,10.27428
2021-08-24,13.63534
2021-08-25,16.04091
2021-08-26,17.12005
2021-08-27,14.34352
2021-08-28,8.45323
2021-08-29,7.36285
2021-08-30,9.11645
2021-08-31,8.86915
2021-09-01,7.68884
2021-09-02,8.90287
2021-09-03,8.32958
2021-09-04,8.25089
2021-09-05,8.12724
2021-09-06,10.98246
2021-09-07,16.34442
2021-09-08,35.34172
2021-09-09,10.04946
2021-09-10,11.1848
2021-09-11,10.0607
2021-09-12,8.28462
2021-09-13,12.84847
2021-09-14,8.94784
2021-09-15,6.68839
2021-09-16,7.65512
2021-09-17,7.66636
2021-09-18,7.00314
2021-09-19,6.16007
2021-09-20,20.90827
2021-09-21,19.37949
2021-09-22,21.27922
2021-09-23,14.43345
2021-09-24,22.96537
2021-09-25,19.01978
2021-09-26,18.94109
2021-09-27,12.9946
2021-09-28,15.95098
2021-09-29,13.98381
2021-09-30,10.18435
2021-10-01,10.42041
2021-10-02,9.10521
2021-10-03,7.11555
2021-10-04,9.74595
2021-10-05,8.14973
2021-10-06,9.61106
2021-10-07,7.16052
2021-10-08,7.183
2021-10-09,7.10431
2021-10-10,7.59892
2021-10-11,7.99235
2021-10-12,11.19604
2021-10-13,7.04811
2021-10-14,6.38489
2021-10-15,6.66591
2021-10-16,6.76708
2021-10-17,5.84532
2021-10-18,7.30665
2021-10-19,6.0589
2021-10-20,5.69919
2021-10-21,6.82329
2021-10-22,5.87904
2021-10-23,4.77742
2021-10-24,4.73246
2021-10-25,5.12589
2021-10-26,4.87859
2021-10-27,13.10701
2021-10-28,7.92491
2021-10-29,4.6875
2021-10-30,4.63129
2021-10-31,5.51933
2021-11-01,5.46312
2021-11-02,6.03642
2021-11-03,7.8125
2021-11-04,6.33992
2021-11-05,5.41816
2021-11-06,4.10296
2021-11-07,3.6758
2021-11-08,6.33992
2021-11-09,6.73336
2021-11-10,5.94649
2021-11-11,7.95863
2021-11-12,5.46312
2021-11-13,4.75494
2021-11-14,4.21537
2021-11-15,5.19334
2021-11-16,11.8705
2021-11-17,7.4303
2021-11-18,6.59847
2021-11-19,9.1839
2021-11-20,4.5526
2021-11-21,4.62005
2021-11-22,5.89028
2021-11-23,6.17131
2021-11-24,6.25
2021-11-25,6.26124
2021-11-26,9.39748
2021-11-27,6.38489
2021-11-28,7.6214
2021-11-29,5.83408
2021-11-30,6.37365
2021-12-01,5.82284
2021-12-02,6.8008
2021-12-03,4.66501
2021-12-04,28.31609
2021-12-05,10.13938
2021-12-06,18.30035
2021-12-07,8.48696
2021-12-08,7.56519
2021-12-09,7.22796
2021-12-10,8.22841
2021-12-11,6.48606
2021-12-12,6.07014
2021-12-13,11.13983
2021-12-14,18.30035
2021-12-15,9.03776
2021-12-16,8.25089
2021-12-17,6.4973
2021-12-18,4.97976
2021-12-19,4.73246
2021-12-20,9.2401
2021-12-21,6.75584
2021-12-22,4.97976
2021-12-23,4.76618
2021-12-24,4.45143
2021-12-25,3.90062
2021-12-26,4.90107
2021-12-27,4.87859
2021-12-28,7.65512
2021-12-29,11.07239
2021-12-30,8.81294
2021-12-31,4.94604
2022-01-01,4.95728
2022-01-02,5.17086
2022-01-03,5.47437
2022-01-04,6.13758
2022-01-05,5.22706
2022-01-06,20.23381
2022-01-07,12.62365
2022-01-08,10.08318
2022-01-09,11.78057
2022-01-10,14.91681
2022-01-11,11.6794
2022-01-12,8.10476
2022-01-13,6.31744
2022-01-14,6.38489
2022-01-15,5.15962
2022-01-16,7.57643
2022-01-17,7.21672
2022-01-18,10.53282
2022-01-19,11.8705
2022-01-20,8.89163
2022-01-21,19.08723
2022-01-22,35.25179
2022-01-23,16.63669
2022-01-24,23.32508
2022-01-25,13.73651
2022-01-26,10.76888
2022-01-27,9.06025
2022-01-28,5.93525
2022-01-29,5.71043
2022-01-30,5.93525
2022-01-31,6.57598
2022-02-01,5.40692
2022-02-02,6.65467
2022-02-03,7.8125
2022-02-04,5.93525
2022-02-05,11.26348
2022-02-06,8.25089
2022-02-07,9.64478
2022-02-08,12.58992
2022-02-09,7.183
2022-02-10,7.39658
2022-02-11,6.7446
2022-02-12,10.08318
2022-02-13,6.07014
2022-02-14,8.9366
2022-02-15,6.57598
2022-02-16,6.08138
2022-02-17,7.13803
2022-02-18,8.34082
2022-02-19,7.27293
2022-02-20,9.45368
2022-02-21,7.28417
2022-02-22,11.33093
2022-02-23,5.60926
2022-02-24,11.60071
2022-02-25,6.36241
2022-02-26,4.96852
2022-02-27,4.3053
2022-02-28,4.90107
2022-03-01,7.94739
2022-03-02,5.87904
2022-03-03,4.78866
2022-03-04,6.22751
2022-03-05,5.68794
2022-03-06,5.01348
2022-03-07,5.4294
2022-03-08,5.75539
2022-03-09,5.01348
2022-03-10,8.53192
2022-03-11,5.27203
2022-03-12,5.08093
2022-03-13,5.60926
2022-03-14,6.39613
2022-03-15,6.07014
2022-03-16,5.1821
2022-03-17,5.00224
2022-03-18,4.51888
2022-03-19,5.03597
2022-03-20,3.85566
2022-03-21,4.60881
2022-03-22,5.6767
2022-03-23,5.21582
2022-03-24,4.33902
2022-03-25,5.41816
2022-03-26,4.62005
2022-03-27,4.45143
2022-03-28,6.23875
2022-03-29,6.51978
2022-03-30,5.68794
2022-03-31,5.31699
2022-04-01,5.71043
2022-04-02,4.82239
2022-04-03,4.70998
2022-04-04,6.67715
2022-04-05,5.57553
2022-04-06,11.25224
2022-04-07,8.88039
2022-04-08,4.02428
2022-04-09,4.3053
2022-04-10,4.15917
2022-04-11,10.75764
2022-04-12,8.98156
2022-04-13,4.35026
2022-04-14,3.94559
2022-04-15,4.33902
2022-04-16,2.9901
2022-04-17,3.93435
2022-04-18,9.03776
2022-04-19,4.27158
2022-04-20,3.78821
2022-04-21,4.09172
2022-04-22,4.4964
2022-04-23,3.94559
2022-04-24,4.14793
2022-04-25,9.15017
2022-04-26,4.66501
2022-04-27,7.05935
2022-04-28,4.53012
2022-04-29,5.30575
2022-04-30,5.89028
2022-05-01,11.73561
2022-05-02,5.57553
2022-05-03,5.11465
2022-05-04,5.44064
2022-05-05,5.49685
2022-05-06,8.23965
2022-05-07,4.5526
2022-05-08,7.98111
2022-05-09,12.82598
2022-05-10,13.33183
2022-05-11,15.97347
2022-05-12,39.59082
2022-05-13,21.3017
2022-05-14,14.35476
2022-05-15,11.01618
2022-05-16,11.44334
2022-05-17,9.46492
2022-05-18,9.36375
2022-05-19,11.71312
2022-05-20,5.99145
2022-05-21,6.54226
2022-05-22,6.1151
2022-05-23,5.77787
2022-05-24,8.95908
2022-05-25,6.83453
2022-05-26,8.34082
2022-05-27,8.45323
2022-05-28,6.35116
2022-05-29,5.53057
2022-05-30,5.73291
2022-05-31,5.96897
2022-06-01,4.09172
2022-06-02,5.82284
2022-06-03,4.08048
2022-06-04,4.39523
2022-06-05,3.8107
2022-06-06,4.02428
2022-06-07,5.91276
2022-06-08,5.22706
2022-06-09,3.95683
2022-06-10,5.28327
2022-06-11,6.04766
2022-06-12,14.32104
2022-06-13,25.22482
2022-06-14,17.76079
2022-06-15,12.57868
2022-06-16,8.77922
2022-06-17,7.34037
2022-06-18,7.12679
2022-06-19,10.67895
2022-06-20,7.61016
2022-06-21,5.92401
2022-06-22,5.15962
2022-06-23,4.50764
2022-06-24,4.65377
2022-06-25,3.6196
2022-06-26,3.72077
2022-06-27,3.6758
2022-06-28,4.058
2022-06-29,7.28417
2022-06-30,7.96987
2022-07-01,5.6767
2022-07-02,4.83363
2022-07-03,4.1142
2022-07-04,4.7437
2022-07-05,4.00179
2022-07-06,3.65332
2022-07-07,3.56339
2022-07-08,3.94559
2022-07-09,3.21492
2022-07-10,3.45098
2022-07-11,4.33902
2022-07-12,4.10296
2022-07-13,4.7437
2022-07-14,3.69829
2022-07-15,3.56339
2022-07-16,2.39433
2022-07-17,3.59712
2022-07-18,4.9348
2022-07-19,4.18165
2022-07-20,5.05845
2022-07-21,4.75494
2022-07-22,3.20368
2022-07-23,2.66411
2022-07-24,2.66411
2022-07-25,4.28282
2022-07-26,4.15917
2022-07-27,3.4285
2022-07-28,3.87814
2022-07-29,4.67625
2022-07-30,2.95638
2022-07-31,3.06879
2022-08-01,3.40602
2022-08-02,3.77697
2022-08-03,3.22616
2022-08-04,2.86645
2022-08-05,2.31564
2022-08-06,2.15827
2022-08-07,2.51798
2022-08-08,2.72032
2022-08-09,3.46223
2022-08-10,2.7428
2022-08-11,2.91142
2022-08-12,2.28192
2022-08-13,2.45053
2022-08-14,2.57419
2022-08-15,2.87769
2022-08-16,3.00134
2022-08-17,2.96762
2022-08-18,2.6866
2022-08-19,10.28552
2022-08-20,4.4964
2022-08-21,3.14748
2022-08-22,3.79946
2022-08-23,3.20368
2022-08-24,2.5517
2022-08-25,2.5517
2022-08-26,2.79901
2022-08-27,4.3053
2022-08-28,2.46178
2022-08-29,3.46223
2022-08-30,2.38309
2022-08-31,2.21447
2022-09-01,2.40557
2022-09-02,2.13579
2022-09-03,1.73111
2022-09-04,1.75359
2022-09-05,2.23696
2022-09-06,1.88848
2022-09-07,4.09172
2022-09-08,2.20323
2022-09-09,2.23696
2022-09-10,1.71987
2022-09-11,1.75359
2022-09-12,2.22571
2022-09-13,4.12544
2022-09-14,3.29361
2022-09-15,2.66411
2022-09-16,3.01258
2022-09-17,2.14703
2022-09-18,2.16951
2022-09-19,8.18345
2022-09-20,3.08003
2022-09-21,3.75449
2022-09-22,3.75449
2022-09-23,3.39478
2022-09-24,2.31564
2022-09-25,1.6187
2022-09-26,2.86645
2022-09-27,2.63039
2022-09-28,3.51843
2022-09-29,2.3044
2022-09-30,2.13579
2022-10-01,1.92221
2022-10-02,2.37185
2022-10-03,2.5517
2022-10-04,2.81025
2022-10-05,2.41681
2022-10-06,2.09082
2022-10-07,1.866
2022-10-08,1.89973
2022-10-09,1.92221
2022-10-10,2.27068
2022-10-11,3.21492
2022-10-12,2.41681
2022-10-13,4.88983
2022-10-14,2.41681
2022-10-15,1.84352
2022-10-16,2.03462
2022-10-17,2.00089
2022-10-18,1.94469
2022-10-19,2.00089
2022-10-20,2.15827
2022-10-21,2.36061
2022-10-22,1.79856
2022-10-23,1.76483
2022-10-24,2.1133
2022-10-25,1.47257
2022-10-26,2.39433
2022-10-27,2.04586
2022-10-28,1.866
2022-10-29,2.19199
2022-10-30,2.19199
2022-10-31,2.10206
2022-11-01,2.09082
2022-11-02,2.65287
2022-11-03,2.41681
2022-11-04,2.15827
2022-11-05,1.95593
2022-11-06,1.97841
2022-11-07,2.48426
2022-11-08,7.17176
2022-11-09,16.90647
2022-11-10,16.8053
2022-11-11,7.09307
2022-11-12,9.93705
2022-11-13,9.17266
2022-11-14,15.63624
2022-11-15,7.183
2022-11-16,5.06969
2022-11-17,4.47392
2022-11-18,3.59712
2022-11-19,2.84397
2022-11-20,3.36106
2022-11-21,5.3732
2022-11-22,4.63129
2022-11-23,3.19244
2022-11-24,2.92266
2022-11-25,3.45098
2022-11-26,2.38309
2022-11-27,2.03462
2022-11-28,3.74325
2022-11-29,2.92266
2022-11-30,2.63039
2022-12-01,2.76528
2022-12-02,2.82149
2022-12-03,1.64118
2022-12-04,1.74235
2022-12-05,2.19199
2022-12-06,2.15827
2022-12-07,3.60836
2022-12-08,3.4285
2022-12-09,2.28192
2022-12-10,1.78732
2022-12-11,1.73111
2022-12-12,3.59712
2022-12-13,3.54091
2022-12-14,2.37185
2022-12-15,2.36061
2022-12-16,3.04631
2022-12-17,5.28327
2022-12-18,2.85521
2022-12-19,3.75449
2022-12-20,5.08093
2022-12-21,2.56294
2022-12-22,2.2482
2022-12-23,1.95593
2022-12-24,1.46133
2022-12-25,1.98965
2022-12-26,2.45053
2022-12-27,2.31564
2022-12-28,3.90062
2022-12-29,3.50719
2022-12-30,3.36106
2022-12-31,1.98965
2023-01-01,2.14703
2023-01-02,2.75404
2023-01-03,2.41681
2023-01-04,2.33812
2023-01-05,1.6187
2023-01-06,1.95593
2023-01-07,1.68615
2023-01-08,1.75359
2023-01-09,3.09127
2023-01-10,2.42805
2023-01-11,2.42805
2023-01-12,3.49595
2023-01-13,3.32733
2023-01-14,7.71133
2023-01-15,4.02428
2023-01-16,3.33857
2023-01-17,2.85521
2023-01-18,2.83273
2023-01-19,3.65332
2023-01-20,1.87724
2023-01-21,3.125
2023-01-22,2.56294
2023-01-23,2.85521
2023-01-24,2.82149
2023-01-25,3.60836
2023-01-26,2.85521
2023-01-27,2.58543
2023-01-28,2.34937
2023-01-29,2.21447
2023-01-30,5.04721
2023-01-31,4.00179
2023-02-01,3.40602
2023-02-02,2.92266
2023-02-03,2.65287
2023-02-04,1.866
2023-02-05,2.6866
2023-02-06,2.64163
2023-02-07,2.48426
2023-02-08,2.38309
2023-02-09,3.16996
2023-02-10,4.48516
2023-02-11,1.98965
2023-02-12,2.19199
2023-02-13,4.2491
2023-02-14,3.68705
2023-02-15,2.77652
2023-02-16,4.73246
2023-02-17,3.11375
2023-02-18,2.88893
2023-02-19,2.37185
2023-02-20,3.04631
2023-02-21,2.73156
2023-02-22,2.65287
2023-02-23,2.43929
2023-02-24,2.39433
2023-02-25,2.75404
2023-02-26,2.19199
2023-02-27,2.29316
2023-02-28,2.18075
2023-03-01,2.34937
2023-03-02,2.61915
2023-03-03,4.73246
2023-03-04,2.54046
2023-03-05,2.22571
2023-03-06,3.6758
2023-03-07,2.59667
2023-03-08,3.47347
2023-03-09,3.30485
2023-03-10,6.71088
2023-03-11,3.01258
2023-03-12,3.38354
2023-03-13,4.6875
2023-03-14,4.92356
2023-03-15,3.00134
2023-03-16,2.96762
2023-03-17,2.51798
2023-03-18,3.06879
2023-03-19,2.51798
2023-03-20,3.10251
2023-03-21,3.03507
2023-03-22,2.90017
2023-03-23,3.6196
2023-03-24,2.75404
2023-03-25,2.76528
2023-03-26,1.85476
2023-03-27,2.78776
2023-03-28,4.02428
2023-03-29,3.4285
2023-03-30,2.67535
2023-03-31,2.10206
2023-04-01,2.01214
2023-04-02,2.09082
2023-04-03,3.08003
2023-04-04,2.28192
2023-04-05,1.93345
2023-04-06,2.22571
2023-04-07,1.79856
2023-04-08,1.50629
2023-04-09,2.02338
2023-04-10,1.6187
2023-04-11,2.29316
2023-04-12,2.12455
2023-04-13,1.866
2023-04-14,1.69739
2023-04-15,1.6187
2023-04-16,1.07913
2023-04-17,1.50629
2023-04-18,1.69739
2023-04-19,2.66411
2023-04-20,2.97886
2023-04-21,2.63039
2023-04-22,3.1812
2023-04-23,1.57374
2023-04-24,1.95593
2023-04-25,2.43929
2023-04-26,1.88848
2023-04-27,1.97841
2023-04-28,1.23651
2023-04-29,1.27023
2023-04-30,1.33767
2023-05-01,1.83228
2023-05-02,2.36061
2023-05-03,1.8098
2023-05-04,1.24775
2023-05-05,1.71987
2023-05-06,2.43929
2023-05-07,2.76528
2023-05-08,4.59757
2023-05-09,4.2491
2023-05-10,2.86645
2023-05-11,3.06879
2023-05-12,3.56339
2023-05-13,1.87724
2023-05-14,1.69739
2023-05-15,1.69739
2023-05-16,2.12455
2023-05-17,2.20323
2023-05-18,1.58498
2023-05-19,1.68615
2023-05-20,0.95548
2023-05-21,1.31519
2023-05-22,1.91097
2023-05-23,1.48381
2023-05-24,1.8098
2023-05-25,2.14703
2023-05-26,1.66366
2023-05-27,1.21402
2023-05-28,1.30395
2023-05-29,1.51753
