date,한국경제
2021-03-06,8.58754
2021-03-07,9.20007
2021-03-08,14.86142
2021-03-09,15.14039
2021-03-10,15.02516
2021-03-11,15.13129
2021-03-12,13.56662
2021-03-13,8.34798
2021-03-14,9.17278
2021-03-15,15.05852
2021-03-16,15.35872
2021-03-17,15.2253
2021-03-18,15.16768
2021-03-19,14.14882
2021-03-20,8.96658
2021-03-21,9.27588
2021-03-22,15.25562
2021-03-23,15.07368
2021-03-24,14.2125
2021-03-25,14.06392
2021-03-26,13.66668
2021-03-27,8.27824
2021-03-28,9.67008
2021-03-29,15.27685
2021-03-30,15.23136
2021-03-31,14.79471
2021-04-01,14.38838
2021-04-02,13.20274
2021-04-03,8.95142
2021-04-04,9.59427
2021-04-05,15.12523
2021-04-06,14.51573
2021-04-07,14.19127
2021-04-08,14.44902
2021-04-09,13.18454
2021-04-10,7.59597
2021-04-11,7.92346
2021-04-12,14.07605
2021-04-13,14.19127
2021-04-14,13.84862
2021-04-15,14.28528
2021-04-16,13.04202
2021-04-17,7.90223
2021-04-18,8.45715
2021-04-19,14.66735
2021-04-20,13.81527
2021-04-21,14.07301
2021-04-22,14.13972
2021-04-23,13.04506
2021-04-24,8.24185
2021-04-25,7.67481
2021-04-26,13.4241
2021-04-27,12.96621
2021-04-28,13.15422
2021-04-29,13.42106
2021-04-30,12.31123
2021-05-01,7.38977
2021-05-02,7.67178
2021-05-03,13.22396
2021-05-04,12.66601
2021-05-05,8.99084
2021-05-06,12.87221
2021-05-07,11.74116
2021-05-08,7.19267
2021-05-09,7.83855
2021-05-10,13.3119
2021-05-11,13.73339
2021-05-12,15.40724
2021-05-13,14.24889
2021-05-14,12.54472
2021-05-15,7.82946
2021-05-16,8.19334
2021-05-17,14.08211
2021-05-18,12.20813
2021-05-19,8.23882
2021-05-20,13.46958
2021-05-21,12.02013
2021-05-22,7.5899
2021-05-23,7.61113
2021-05-24,13.27551
2021-05-25,13.0966
2021-05-26,12.94499
2021-05-27,13.30584
2021-05-28,12.04742
2021-05-29,6.87427
2021-05-30,7.1017
2021-05-31,12.8055
2021-06-01,12.55988
2021-06-02,12.64782
2021-06-03,13.86682
2021-06-04,11.67444
2021-06-05,7.42313
2021-06-06,7.60507
2021-06-07,13.38468
2021-06-08,13.66365
2021-06-09,13.35435
2021-06-10,12.51137
2021-06-11,11.58954
2021-06-12,7.11686
2021-06-13,7.24725
2021-06-14,13.16028
2021-06-15,13.15422
2021-06-16,12.81763
2021-06-17,12.97228
2021-06-18,11.33482
2021-06-19,6.78331
2021-06-20,7.04712
2021-06-21,12.35369
2021-06-22,13.20577
2021-06-23,13.36648
2021-06-24,11.85032
2021-06-25,10.58887
2021-06-26,6.81363
2021-06-27,7.14718
2021-06-28,11.92006
2021-06-29,12.08987
2021-06-30,11.71386
2021-07-01,11.85942
2021-07-02,11.05282
2021-07-03,7.48984
2021-07-04,7.21996
2021-07-05,12.45072
2021-07-06,13.12086
2021-07-07,12.08987
2021-07-08,13.29067
2021-07-09,11.914
2021-07-10,6.78027
2021-07-11,7.26848
2021-07-12,12.90254
2021-07-13,12.95712
2021-07-14,13.5181
2021-07-15,13.07235
2021-07-16,11.37424
2021-07-17,6.87427
2021-07-18,7.13202
2021-07-19,13.44229
2021-07-20,13.64546
2021-07-21,13.21183
2021-07-22,12.40523
2021-07-23,11.53799
2021-07-24,7.39583
2021-07-25,7.04712
2021-07-26,11.90793
2021-07-27,12.31427
2021-07-28,13.44835
2021-07-29,12.24755
2021-07-30,11.02856
2021-07-31,7.24422
2021-08-01,6.85002
2021-08-02,11.83819
2021-08-03,12.07168
2021-08-04,11.92916
2021-08-05,11.93522
2021-08-06,11.34999
2021-08-07,7.53229
2021-08-08,7.3079
2021-08-09,12.96015
2021-08-10,12.88737
2021-08-11,13.14815
2021-08-12,12.29001
2021-08-13,12.08078
2021-08-14,7.30486
2021-08-15,6.80453
2021-08-16,8.84225
2021-08-17,13.37255
2021-08-18,12.86008
2021-08-19,13.24822
2021-08-20,12.41736
2021-08-21,8.09933
2021-08-22,7.07441
2021-08-23,13.2179
2021-08-24,14.02753
2021-08-25,13.24216
2021-08-26,13.61816
2021-08-27,12.41736
2021-08-28,7.3928
2021-08-29,7.15022
2021-08-30,12.98744
2021-08-31,12.89041
2021-09-01,13.26035
2021-09-02,12.73576
2021-09-03,12.07774
2021-09-04,7.11383
2021-09-05,6.97737
2021-09-06,12.43253
2021-09-07,12.4204
2021-09-08,12.39917
2021-09-09,12.05045
2021-09-10,11.09527
2021-09-11,7.08654
2021-09-12,7.22906
2021-09-13,12.02316
2021-09-14,12.08987
2021-09-15,11.82303
2021-09-16,11.84122
2021-09-17,10.695
2021-09-18,6.40123
2021-09-19,5.80386
2021-09-20,6.13742
2021-09-21,6.83789
2021-09-22,8.02353
2021-09-23,12.56292
2021-09-24,11.56528
2021-09-25,7.49893
2021-09-26,7.23209
2021-09-27,12.84189
2021-09-28,12.85705
2021-09-29,12.95712
2021-09-30,12.55988
2021-10-01,11.65625
2021-10-02,7.26544
2021-10-03,7.25332
2021-10-04,9.5033
2021-10-05,13.50597
2021-10-06,13.67275
2021-10-07,12.48711
2021-10-08,10.98914
2021-10-09,6.76208
2021-10-10,6.85002
2021-10-11,8.7058
2021-10-12,12.63266
2021-10-13,11.72903
2021-10-14,12.55079
2021-10-15,10.84662
2021-10-16,6.44368
2021-10-17,6.35878
2021-10-18,11.84425
2021-10-19,11.9049
2021-10-20,11.19534
2021-10-21,10.85268
2021-10-22,10.31596
2021-10-23,5.98277
2021-10-24,6.38304
2021-10-25,12.15355
2021-10-26,11.96252
2021-10-27,11.67444
2021-10-28,10.57978
2021-10-29,9.84899
2021-10-30,5.63405
2021-10-31,5.84935
2021-11-01,11.01643
2021-11-02,10.48274
2021-11-03,10.66468
2021-11-04,10.80114
2021-11-05,9.8035
2021-11-06,5.73715
2021-11-07,6.02826
2021-11-08,11.52586
2021-11-09,11.2014
2021-11-10,10.80417
2021-11-11,10.34629
2021-11-12,9.67918
2021-11-13,5.64922
2021-11-14,5.92516
2021-11-15,10.64042
2021-11-16,10.40087
2021-11-17,10.54945
2021-11-18,11.73812
2021-11-19,10.1037
2021-11-20,6.02826
2021-11-21,6.49827
2021-11-22,11.29237
2021-11-23,11.26205
2021-11-24,10.87391
2021-11-25,11.50767
2021-11-26,10.13402
2021-11-27,6.48007
2021-11-28,6.69537
2021-11-29,11.42883
2021-11-30,12.21117
2021-12-01,11.42883
2021-12-02,10.74655
2021-12-03,10.0188
2021-12-04,6.13439
2021-12-05,6.26478
2021-12-06,11.27418
2021-12-07,10.82843
2021-12-08,10.88907
2021-12-09,11.15895
2021-12-10,9.98847
2021-12-11,6.11923
2021-12-12,6.71963
2021-12-13,11.50463
2021-12-14,12.07471
2021-12-15,14.1094
2021-12-16,14.31863
2021-12-17,11.23476
2021-12-18,6.23142
2021-12-19,6.43459
2021-12-20,11.04675
2021-12-21,11.43186
2021-12-22,11.08314
2021-12-23,10.07034
2021-12-24,9.26375
2021-12-25,5.80993
2021-12-26,7.22299
2021-12-27,11.02553
2021-12-28,10.56461
2021-12-29,10.02789
2021-12-30,9.78227
2021-12-31,8.05688
2022-01-01,5.93425
2022-01-02,6.53162
2022-01-03,11.56528
2022-01-04,10.54339
2022-01-05,10.49487
2022-01-06,10.97701
2022-01-07,10.14312
2022-01-08,6.73782
2022-01-09,6.48614
2022-01-10,11.16805
2022-01-11,10.87998
2022-01-12,10.7132
2022-01-13,11.2105
2022-01-14,10.23712
2022-01-15,6.14652
2022-01-16,6.80756
2022-01-17,11.18018
2022-01-18,10.78294
2022-01-19,10.47971
2022-01-20,10.20983
2022-01-21,10.05518
2022-01-22,7.13505
2022-01-23,6.78634
2022-01-24,11.14076
2022-01-25,11.28024
2022-01-26,12.27484
2022-01-27,12.08684
2022-01-28,9.76711
2022-01-29,6.14045
2022-01-30,5.56734
2022-01-31,5.4885
2022-02-01,6.07677
2022-02-02,6.78027
2022-02-03,10.97701
2022-02-04,9.96118
2022-02-05,6.53465
2022-02-06,6.90763
2022-02-07,11.42883
2022-02-08,11.0043
2022-02-09,11.33179
2022-02-10,11.01037
2022-02-11,9.96421
2022-02-12,6.25568
2022-02-13,6.286
2022-02-14,10.55552
2022-02-15,10.45242
2022-02-16,10.94062
2022-02-17,11.24385
2022-02-18,9.98847
2022-02-19,6.098
2022-02-20,6.74995
2022-02-21,11.25295
2022-02-22,10.66165
2022-02-23,10.58584
2022-02-24,11.35302
2022-02-25,10.43726
2022-02-26,6.7924
2022-02-27,6.54678
2022-02-28,10.9012
2022-03-01,8.01746
2022-03-02,11.22263
2022-03-03,11.59864
2022-03-04,11.31966
2022-03-05,7.45042
2022-03-06,7.48074
2022-03-07,11.08011
2022-03-08,10.77991
2022-03-09,8.15998
2022-03-10,13.87894
2022-03-11,10.92243
2022-03-12,7.1866
2022-03-13,7.58384
2022-03-14,11.69567
2022-03-15,11.18624
2022-03-16,11.5016
2022-03-17,11.5016
2022-03-18,10.62526
2022-03-19,6.80453
2022-03-20,7.00163
2022-03-21,11.76238
2022-03-22,10.50397
2022-03-23,10.80417
2022-03-24,11.13166
2022-03-25,10.4039
2022-03-26,6.29207
2022-03-27,6.35575
2022-03-28,11.4076
2022-03-29,10.57371
2022-03-30,10.60707
2022-03-31,10.12796
2022-04-01,10.01576
2022-04-02,6.15865
2022-04-03,6.07071
2022-04-04,10.78597
2022-04-05,10.28867
2022-04-06,10.38267
2022-04-07,10.31596
2022-04-08,9.37594
2022-04-09,5.38237
2022-04-10,5.37934
2022-04-11,10.13402
2022-04-12,9.77318
2022-04-13,9.93086
2022-04-14,9.87931
2022-04-15,8.80283
2022-04-16,5.34295
2022-04-17,5.28837
2022-04-18,9.95815
2022-04-19,9.62763
2022-04-20,9.53969
2022-04-21,9.14852
2022-04-22,9.15458
2022-04-23,5.69167
2022-04-24,5.82812
2022-04-25,10.38571
2022-04-26,10.14009
2022-04-27,9.95512
2022-04-28,9.69434
2022-04-29,8.87258
2022-04-30,5.48547
2022-05-01,5.52489
2022-05-02,9.36078
2022-05-03,9.5033
2022-05-04,8.80587
2022-05-05,6.59833
2022-05-06,8.67548
2022-05-07,5.4976
2022-05-08,5.59767
2022-05-09,10.0188
2022-05-10,10.17648
2022-05-11,9.61853
2022-05-12,10.16131
2022-05-13,9.16065
2022-05-14,5.75838
2022-05-15,5.45211
2022-05-16,9.66401
2022-05-17,9.58821
2022-05-18,9.60337
2022-05-19,9.9157
2022-05-20,9.07574
2022-05-21,5.2823
2022-05-22,5.55218
2022-05-23,9.49117
2022-05-24,9.55788
2022-05-25,9.46994
2022-05-26,9.52453
2022-05-27,8.26611
2022-05-28,5.54005
2022-05-29,5.15798
2022-05-30,9.3153
2022-05-31,9.07877
2022-06-01,6.20413
2022-06-02,9.54575
2022-06-03,8.29947
2022-06-04,5.13069
2022-06-05,4.6819
2022-06-06,6.2011
2022-06-07,9.90053
2022-06-08,10.18254
2022-06-09,10.03092
2022-06-10,8.58147
2022-06-11,5.64012
2022-06-12,5.6856
2022-06-13,9.99757
2022-06-14,10.18254
2022-06-15,10.7041
2022-06-16,10.25228
2022-06-17,9.56395
2022-06-18,5.33689
2022-06-19,5.20043
2022-06-20,10.22499
2022-06-21,10.25228
2022-06-22,10.67681
2022-06-23,10.78597
2022-06-24,8.64515
2022-06-25,5.43392
2022-06-26,5.23379
2022-06-27,9.64279
2022-06-28,9.30923
2022-06-29,9.71253
2022-06-30,9.45782
2022-07-01,8.89987
2022-07-02,5.29443
2022-07-03,5.43089
2022-07-04,9.93389
2022-07-05,9.64885
2022-07-06,10.27958
2022-07-07,10.03396
2022-07-08,9.64582
2022-07-09,5.57644
2022-07-10,5.24895
2022-07-11,10.34932
2022-07-12,9.97331
2022-07-13,10.34325
2022-07-14,9.46085
2022-07-15,9.18491
2022-07-16,5.42482
2022-07-17,5.37327
2022-07-18,10.0946
2022-07-19,9.36685
2022-07-20,8.93626
2022-07-21,9.01813
2022-07-22,8.56631
2022-07-23,4.92752
2022-07-24,4.75468
2022-07-25,8.83316
2022-07-26,8.65122
2022-07-27,9.01206
2022-07-28,9.12729
2022-07-29,8.88774
2022-07-30,5.1883
2022-07-31,4.92146
2022-08-01,8.65728
2022-08-02,8.88774
2022-08-03,8.98477
2022-08-04,8.62999
2022-08-05,7.9932
2022-08-06,5.18224
2022-08-07,4.95481
2022-08-08,9.39717
2022-08-09,9.13942
2022-08-10,9.42749
2022-08-11,9.79744
2022-08-12,8.34798
2022-08-13,5.44302
2022-08-14,4.88507
2022-08-15,6.01309
2022-08-16,9.91873
2022-08-17,9.38201
2022-08-18,8.78464
2022-08-19,8.5087
2022-08-20,5.10643
2022-08-21,4.83049
2022-08-22,10.27048
2022-08-23,9.93692
2022-08-24,9.25465
2022-08-25,9.77318
2022-08-26,8.65728
2022-08-27,5.20346
2022-08-28,4.85171
2022-08-29,9.25768
2022-08-30,9.13639
2022-08-31,8.92716
2022-09-01,8.9969
2022-09-02,8.34192
2022-09-03,5.31263
2022-09-04,5.16101
2022-09-05,9.4093
2022-09-06,9.04542
2022-09-07,9.29104
2022-09-08,8.93626
2022-09-09,5.47941
2022-09-10,4.14215
2022-09-11,4.54848
2022-09-12,6.24962
2022-09-13,10.31293
2022-09-14,9.95512
2022-09-15,9.94602
2022-09-16,8.7058
2022-09-17,5.33992
2022-09-18,5.18224
2022-09-19,10.319
2022-09-20,10.54036
2022-09-21,10.84662
2022-09-22,10.9194
2022-09-23,9.6155
2022-09-24,5.11249
2022-09-25,5.30656
2022-09-26,10.91636
2022-09-27,11.01037
2022-09-28,11.69567
2022-09-29,10.5161
2022-09-30,9.67311
2022-10-01,5.50366
2022-10-02,5.3096
2022-10-03,6.71053
2022-10-04,10.14312
2022-10-05,9.73679
2022-10-06,10.05518
2022-10-07,9.13942
2022-10-08,5.25198
2022-10-09,4.85778
2022-10-10,6.86821
2022-10-11,10.27958
2022-10-12,10.17344
2022-10-13,10.11583
2022-10-14,9.17278
2022-10-15,7.04408
2022-10-16,6.02219
2022-10-17,9.6064
2022-10-18,9.87931
2022-10-19,9.5124
2022-10-20,9.43659
2022-10-21,9.13032
2022-10-22,5.54915
2022-10-23,6.03735
2022-10-24,10.64952
2022-10-25,10.3099
2022-10-26,10.83752
2022-10-27,9.84292
2022-10-28,8.99387
2022-10-29,5.80386
2022-10-30,6.59833
2022-10-31,10.31293
2022-11-01,10.15222
2022-11-02,10.28564
2022-11-03,10.32203
2022-11-04,9.03632
2022-11-05,5.51579
2022-11-06,5.74928
2022-11-07,10.62223
2022-11-08,10.75868
2022-11-09,11.19231
2022-11-10,11.37424
2022-11-11,10.49487
2022-11-12,6.26478
2022-11-13,6.49523
2022-11-14,11.57135
2022-11-15,11.21353
2022-11-16,10.74655
2022-11-17,11.41063
2022-11-18,9.15155
2022-11-19,5.97367
2022-11-20,5.71896
2022-11-21,10.84662
2022-11-22,10.50397
2022-11-23,10.42513
2022-11-24,10.1128
2022-11-25,9.26981
2022-11-26,5.61586
2022-11-27,5.66741
2022-11-28,11.07404
2022-11-29,10.37661
2022-11-30,10.43119
2022-12-01,10.06731
2022-12-02,9.41233
2022-12-03,5.81296
2022-12-04,5.74322
2022-12-05,10.00667
2022-12-06,10.38571
2022-12-07,9.93692
2022-12-08,10.25228
2022-12-09,9.60033
2022-12-10,5.58554
2022-12-11,5.70986
2022-12-12,10.59494
2022-12-13,10.64952
2022-12-14,10.319
2022-12-15,10.62829
2022-12-16,9.62156
2022-12-17,5.72806
2022-12-18,5.87058
2022-12-19,10.20377
2022-12-20,10.04609
2022-12-21,10.695
2022-12-22,9.83686
2022-12-23,9.20007
2022-12-24,5.6007
2022-12-25,5.62799
2022-12-26,9.99454
2022-12-27,9.80957
2022-12-28,9.73679
2022-12-29,9.55182
2022-12-30,8.13269
2022-12-31,5.23075
2023-01-01,5.74322
2023-01-02,10.81023
2023-01-03,10.50094
2023-01-04,9.97331
2023-01-05,10.24925
2023-01-06,9.40627
2023-01-07,5.84025
2023-01-08,5.79477
2023-01-09,10.63132
2023-01-10,10.54036
2023-01-11,10.18254
2023-01-12,10.17648
2023-01-13,9.78531
2023-01-14,5.89483
2023-01-15,5.87058
2023-01-16,9.82169
2023-01-17,9.84292
2023-01-18,10.30383
2023-01-19,9.72466
2023-01-20,8.46625
2023-01-21,5.03365
2023-01-22,4.72739
2023-01-23,5.2914
2023-01-24,6.45278
2023-01-25,10.24016
2023-01-26,9.75195
2023-01-27,8.77251
2023-01-28,5.66134
2023-01-29,5.4036
2023-01-30,9.64279
2023-01-31,9.77014
2023-02-01,10.08247
2023-02-02,10.33112
2023-02-03,9.30317
2023-02-04,5.46121
2023-02-05,5.44908
2023-02-06,11.2196
2023-02-07,10.55248
2023-02-08,10.41603
2023-02-09,10.21286
2023-02-10,9.59124
2023-02-11,5.47031
2023-02-12,5.75838
2023-02-13,10.48881
2023-02-14,10.5919
2023-02-15,10.08551
2023-02-16,9.70647
2023-02-17,9.48511
2023-02-18,5.77051
2023-02-19,5.6856
2023-02-20,10.15828
2023-02-21,9.77924
2023-02-22,10.0946
2023-02-23,10.14919
2023-02-24,9.34562
2023-02-25,5.77657
2023-02-26,5.84935
2023-02-27,10.52519
2023-02-28,9.12426
2023-03-01,6.88034
2023-03-02,10.24925
2023-03-03,9.57304
2023-03-04,5.86451
2023-03-05,6.12226
2023-03-06,10.56765
2023-03-07,11.02856
2023-03-08,11.28631
2023-03-09,10.42209
2023-03-10,9.8975
2023-03-11,5.95548
2023-03-12,6.41336
2023-03-13,11.52283
2023-03-14,11.5198
2023-03-15,11.12863
2023-03-16,10.88301
2023-03-17,10.08854
2023-03-18,6.13136
2023-03-19,6.16774
2023-03-20,10.77991
2023-03-21,10.64649
2023-03-22,10.92243
2023-03-23,11.44399
2023-03-24,9.98241
2023-03-25,5.78567
2023-03-26,5.50366
2023-03-27,10.72229
2023-03-28,10.73442
2023-03-29,10.13402
2023-03-30,10.0946
2023-03-31,9.48814
2023-04-01,5.22469
2023-04-02,5.43089
2023-04-03,10.31293
2023-04-04,10.54036
2023-04-05,10.35538
2023-04-06,10.72533
2023-04-07,9.45478
2023-04-08,5.41573
2023-04-09,5.51883
2023-04-10,10.34932
2023-04-11,10.45242
2023-04-12,10.93759
2023-04-13,10.42816
2023-04-14,9.39717
2023-04-15,6.03432
2023-04-16,5.43999
2023-04-17,10.507
2023-04-18,10.02183
2023-04-19,9.73072
2023-04-20,10.17951
2023-04-21,9.30317
2023-04-22,5.26714
2023-04-23,5.27927
2023-04-24,9.74589
2023-04-25,10.42209
2023-04-26,9.47904
2023-04-27,9.49117
2023-04-28,8.71186
2023-04-29,5.6098
2023-04-30,5.10946
2023-05-01,7.24422
2023-05-02,9.79137
2023-05-03,9.60943
2023-05-04,9.35168
2023-05-05,5.57341
2023-05-06,5.52489
2023-05-07,5.83116
2023-05-08,9.67311
2023-05-09,9.51543
2023-05-10,9.92479
2023-05-11,9.77924
2023-05-12,9.08181
2023-05-13,5.5067
2023-05-14,5.77961
2023-05-15,10.55248
2023-05-16,10.09764
2023-05-17,10.38267
2023-05-18,10.17041
2023-05-19,9.6064
2023-05-20,5.45515
2023-05-21,5.53399
2023-05-22,10.37661
2023-05-23,10.30383
2023-05-24,10.39177
2023-05-25,9.54879
2023-05-26,8.81193
2023-05-27,5.09127
2023-05-28,5.28837
2023-05-29,7.01376
