date,다우나스닥
2023-05-28,7.6319
2023-05-29,17.94543
2023-05-30,45.66342
2023-05-31,68.52422
2023-06-01,68.54749
2023-06-02,64.09167
2023-06-03,42.90035
2023-06-04,7.75987
2023-06-05,17.51497
2023-06-06,53.46402
2023-06-07,60.42115
2023-06-08,68.30899
2023-06-09,61.14827
2023-06-10,40.36414
2023-06-11,7.34105
2023-06-12,21.62759
2023-06-13,64.88278
2023-06-14,65.18527
2023-06-15,69.00703
2023-06-16,62.10807
2023-06-17,37.93845
2023-06-18,7.05601
2023-06-19,16.91001
2023-06-20,46.50107
2023-06-21,65.40631
2023-06-22,68.0705
2023-06-23,60.41533
2023-06-24,36.20499
2023-06-25,6.71281
2023-06-26,21.07498
2023-06-27,63.29474
2023-06-28,64.69082
2023-06-29,64.0684
2023-06-30,57.44284
2023-07-01,35.90832
2023-07-02,6.33471
2023-07-03,20.26641
2023-07-04,53.90029
2023-07-05,42.44081
2023-07-06,62.42801
2023-07-07,60.87487
2023-07-08,40.68989
2023-07-09,7.10837
2023-07-10,21.67994
2023-07-11,61.125
2023-07-12,64.9235
2023-07-13,64.09167
2023-07-14,59.49043
2023-07-15,39.78244
2023-07-16,6.98621
2023-07-17,21.55779
2023-07-18,60.89232
2023-07-19,61.84049
2023-07-20,63.74847
2023-07-21,61.72415
2023-07-22,36.04211
2023-07-23,7.34105
2023-07-24,22.05805
2023-07-25,57.72788
2023-07-26,60.15938
2023-07-27,67.29102
2023-07-28,60.81088
2023-07-29,35.60584
2023-07-30,6.02059
2023-07-31,19.24844
2023-08-01,58.61788
2023-08-02,64.24873
2023-08-03,72.8288
2023-08-04,62.75958
2023-08-05,38.98551
2023-08-06,6.8815
2023-08-07,21.26694
2023-08-08,62.75376
2023-08-09,62.68977
2023-08-10,65.22599
2023-08-11,61.83468
2023-08-12,36.68198
2023-08-13,6.42196
2023-08-14,16.4621
2023-08-15,46.99552
2023-08-16,58.99598
2023-08-17,74.2656
2023-08-18,69.22808
2023-08-19,46.73375
2023-08-20,7.85876
2023-08-21,23.73916
2023-08-22,65.27834
2023-08-23,65.79605
2023-08-24,70.18207
2023-08-25,72.97423
2023-08-26,49.83421
2023-08-27,7.55627
2023-08-28,22.94805
2023-08-29,65.78442
2023-08-30,68.23337
2023-08-31,67.2852
2023-09-01,59.96742
2023-09-02,38.02571
2023-09-03,7.24216
2023-09-04,18.41079
2023-09-05,49.2816
2023-09-06,61.91611
2023-09-07,66.98854
2023-09-08,62.09644
2023-09-09,37.49054
2023-09-10,7.20725
2023-09-11,21.34256
2023-09-12,61.40422
2023-09-13,64.44069
2023-09-14,64.91187
2023-09-15,57.04147
2023-09-16,41.1378
2023-09-17,7.00948
2023-09-18,22.38962
2023-09-19,66.61625
2023-09-20,66.98854
2023-09-21,77.63364
2023-09-22,67.47716
2023-09-23,44.46512
2023-09-24,7.38176
2023-09-25,22.4536
2023-09-26,67.65749
2023-09-27,60.40951
2023-09-28,41.49845
2023-09-29,36.12937
2023-09-30,30.89988
2023-10-01,10.55203
2023-10-02,17.34628
2023-10-03,47.66447
2023-10-04,71.87481
2023-10-05,77.96521
2023-10-06,71.25239
2023-10-07,45.97754
2023-10-08,8.14379
2023-10-09,30.56832
2023-10-10,73.79442
2023-10-11,77.21482
2023-10-12,76.82508
2023-10-13,74.77168
2023-10-14,48.64173
2023-10-15,8.5917
2023-10-16,26.53714
2023-10-17,74.80658
2023-10-18,77.93612
2023-10-19,84.20103
2023-10-20,87.69705
2023-10-21,56.51212
2023-10-22,8.42301
2023-10-23,29.87609
2023-10-24,82.87476
2023-10-25,80.1873
2023-10-26,96.33529
2023-10-27,92.52515
2023-10-28,56.9135
2023-10-29,9.21994
2023-10-30,27.50858
2023-10-31,82.49665
2023-11-01,81.21109
2023-11-02,84.37554
2023-11-03,79.13443
2023-11-04,51.74219
2023-11-05,8.58007
2023-11-06,31.98766
2023-11-07,85.70182
2023-11-08,79.76848
2023-11-09,77.5522
2023-11-10,74.31214
2023-11-11,52.44604
2023-11-12,7.80059
2023-11-13,21.41818
2023-11-14,75.85364
2023-11-15,82.12436
2023-11-16,86.03338
2023-11-17,76.71455
2023-11-18,48.49048
2023-11-19,8.27177
2023-11-20,21.63922
2023-11-21,74.49246
2023-11-22,76.41789
2023-11-23,71.01971
2023-11-24,50.52643
2023-11-25,37.25786
2023-11-26,8.15543
2023-11-27,19.4055
2023-11-28,65.28416
2023-11-29,68.94886
2023-11-30,72.63684
2023-12-01,69.73416
2023-12-02,46.73375
2023-12-03,7.92275
2023-12-04,18.42243
2023-12-05,71.36873
2023-12-06,73.80024
2023-12-07,73.64318
2023-12-08,68.49514
2023-12-09,48.34506
2023-12-10,7.82967
2023-12-11,18.74236
2023-12-12,72.03187
2023-12-13,73.45122
2023-12-14,80.00116
2023-12-15,74.0271
2023-12-16,49.55499
2023-12-17,7.7366
2023-12-18,18.39916
2023-12-19,67.67494
2023-12-20,70.17625
2023-12-21,84.84672
2023-12-22,71.99115
2023-12-23,46.1695
2023-12-24,7.20725
2023-12-25,8.69641
2023-12-26,24.89093
2023-12-27,63.75429
2023-12-28,62.33494
2023-12-29,45.36094
2023-12-30,21.31929
2023-12-31,4.68849
2024-01-01,7.24797
2024-01-02,25.57733
2024-01-03,81.69972
2024-01-04,87.65633
2024-01-05,84.9107
2024-01-06,53.35931
2024-01-07,7.85876
2024-01-08,19.7836
2024-01-09,76.58658
2024-01-10,77.47658
2024-01-11,75.78384
2024-01-12,77.72671
2024-01-13,47.24565
2024-01-14,7.91111
2024-01-15,16.55517
2024-01-16,55.09859
2024-01-17,78.55854
2024-01-18,81.23436
2024-01-19,75.58606
2024-01-20,52.8067
2024-01-21,7.73078
2024-01-22,18.12576
2024-01-23,72.22383
2024-01-24,72.53213
2024-01-25,76.39462
2024-01-26,70.03083
2024-01-27,47.92624
2024-01-28,7.88203
2024-01-29,19.30079
2024-01-30,70.18788
2024-01-31,76.03397
2024-02-01,77.38351
2024-02-02,72.54958
2024-02-03,56.07003
2024-02-04,7.3585
2024-02-05,18.84125
2024-02-06,71.3571
2024-02-07,76.57495
2024-02-08,60.43278
2024-02-09,45.08172
2024-02-10,30.2542
2024-02-11,8.20778
2024-02-12,16.69478
2024-02-13,59.61258
2024-02-14,85.57384
2024-02-15,78.6109
2024-02-16,73.10802
2024-02-17,50.69513
2024-02-18,9.2083
2024-02-19,18.50968
2024-02-20,57.54173
2024-02-21,78.43057
2024-02-22,81.91495
2024-02-23,73.49776
2024-02-24,45.8612
2024-02-25,8.06235
2024-02-26,18.10249
2024-02-27,66.65697
2024-02-28,66.88965
2024-02-29,66.11599
2024-03-01,50.60205
2024-03-02,35.56512
2024-03-03,6.78843
2024-03-04,17.23576
2024-03-05,71.75847
2024-03-06,77.34279
2024-03-07,76.23174
2024-03-08,68.04141
2024-03-09,53.49892
2024-03-10,8.64405
2024-03-11,21.33674
2024-03-12,76.319
2024-03-13,72.99168
2024-03-14,74.05037
2024-03-15,69.8505
2024-03-16,47.45506
2024-03-17,7.98092
2024-03-18,20.947
2024-03-19,70.31004
2024-03-20,71.19422
