date,금펀드
2021-09-20,3.01418
2021-09-21,2.95508
2021-09-22,4.55082
2021-09-23,5.73286
2021-09-24,5.14184
2021-09-25,3.7234
2021-09-26,3.8416
2021-09-27,5.37825
2021-09-28,5.91016
2021-09-29,5.43735
2021-09-30,6.14657
2021-10-01,6.08747
2021-10-02,2.48226
2021-10-03,9.98817
2021-10-04,18.43971
2021-10-05,30.08274
2021-10-06,11.22931
2021-10-07,6.56028
2021-10-08,4.96453
2021-10-09,4.90543
2021-10-10,4.55082
2021-10-11,3.48699
2021-10-12,7.2695
2021-10-13,5.14184
2021-10-14,5.85106
2021-10-15,4.66903
2021-10-16,3.6052
2021-10-17,3.7234
2021-10-18,5.02364
2021-10-19,5.91016
2021-10-20,5.61465
2021-10-21,5.79196
2021-10-22,4.07801
2021-10-23,2.24586
2021-10-24,43.38061
2021-10-25,50.94562
2021-10-26,14.4799
2021-10-27,9.81087
2021-10-28,7.3877
2021-10-29,6.50118
2021-10-30,5.67375
2021-10-31,5.08274
2021-11-01,6.26477
2021-11-02,5.91016
2021-11-03,6.26477
2021-11-04,4.60992
2021-11-05,4.25531
2021-11-06,3.01418
2021-11-07,4.19621
2021-11-08,5.61465
2021-11-09,5.73286
2021-11-10,4.78723
2021-11-11,7.56501
2021-11-12,6.08747
2021-11-13,4.49172
2021-11-14,5.55555
2021-11-15,14.06619
2021-11-16,12.11583
2021-11-17,9.81087
2021-11-18,7.2104
2021-11-19,6.08747
2021-11-20,5.02364
2021-11-21,4.55082
2021-11-22,6.14657
2021-11-23,6.50118
2021-11-24,7.03309
2021-11-25,7.68321
2021-11-26,6.32387
2021-11-27,4.25531
2021-11-28,23.75886
2021-11-29,17.78959
2021-11-30,9.81087
2021-12-01,8.15602
2021-12-02,7.56501
2021-12-03,7.74231
2021-12-04,5.96926
2021-12-05,6.26477
2021-12-06,5.31914
2021-12-07,5.91016
2021-12-08,6.67848
2021-12-09,5.02364
2021-12-10,4.43262
2021-12-11,4.07801
2021-12-12,5.02364
2021-12-13,5.14184
2021-12-14,5.08274
2021-12-15,5.79196
2021-12-16,4.66903
2021-12-17,4.72813
2021-12-18,6.14657
2021-12-19,3.7234
2021-12-20,8.56973
2021-12-21,8.56973
2021-12-22,5.26004
2021-12-23,7.4468
2021-12-24,5.02364
2021-12-25,4.49172
2021-12-26,5.61465
2021-12-27,10.28368
2021-12-28,6.32387
2021-12-29,5.96926
2021-12-30,3.95981
2021-12-31,4.25531
2022-01-01,5.49645
2022-01-02,9.75177
2022-01-03,9.81087
2022-01-04,7.2104
2022-01-05,6.97399
2022-01-06,6.26477
2022-01-07,7.03309
2022-01-08,5.31914
2022-01-09,5.96926
2022-01-10,7.86052
2022-01-11,8.33333
2022-01-12,6.02836
2022-01-13,4.96453
2022-01-14,5.49645
2022-01-15,4.78723
2022-01-16,9.69267
2022-01-17,9.51536
2022-01-18,6.20567
2022-01-19,6.85579
2022-01-20,6.67848
2022-01-21,7.2695
2022-01-22,5.79196
2022-01-23,7.74231
2022-01-24,10.34278
2022-01-25,11.22931
2022-01-26,8.21513
2022-01-27,10.28368
2022-01-28,10.40189
2022-01-29,8.45153
2022-01-30,5.31914
2022-01-31,3.8416
2022-02-01,6.79669
2022-02-02,6.79669
2022-02-03,6.79669
2022-02-04,6.67848
2022-02-05,5.91016
2022-02-06,7.91962
2022-02-07,7.91962
2022-02-08,5.73286
2022-02-09,6.14657
2022-02-10,5.85106
2022-02-11,6.50118
2022-02-12,6.97399
2022-02-13,6.38297
2022-02-14,11.70212
2022-02-15,11.40661
2022-02-16,8.62884
2022-02-17,7.3877
2022-02-18,10.28368
2022-02-19,7.03309
2022-02-20,9.51536
2022-02-21,15.60283
2022-02-22,14.89361
2022-02-23,9.92907
2022-02-24,25.3546
2022-02-25,13.65248
2022-02-26,7.03309
2022-02-27,6.26477
2022-02-28,8.27423
2022-03-01,8.21513
2022-03-02,8.80614
2022-03-03,6.61938
2022-03-04,7.86052
2022-03-05,4.96453
2022-03-06,9.10165
2022-03-07,11.99763
2022-03-08,13.65248
2022-03-09,8.21513
2022-03-10,7.91962
2022-03-11,8.21513
2022-03-12,5.73286
2022-03-13,7.03309
2022-03-14,6.61938
2022-03-15,5.96926
2022-03-16,5.26004
2022-03-17,6.38297
2022-03-18,6.02836
2022-03-19,4.37352
2022-03-20,2.77777
2022-03-21,4.60992
2022-03-22,4.72813
2022-03-23,4.25531
2022-03-24,4.49172
2022-03-25,4.25531
2022-03-26,3.13238
2022-03-27,3.6643
2022-03-28,3.9007
2022-03-29,4.55082
2022-03-30,5.02364
2022-03-31,4.25531
2022-04-01,4.72813
2022-04-02,2.95508
2022-04-03,4.01891
2022-04-04,3.48699
2022-04-05,4.96453
2022-04-06,5.08274
2022-04-07,4.84633
2022-04-08,5.08274
2022-04-09,2.89598
2022-04-10,3.54609
2022-04-11,5.20094
2022-04-12,5.37825
2022-04-13,5.31914
2022-04-14,5.14184
2022-04-15,5.67375
2022-04-16,3.42789
2022-04-17,3.01418
2022-04-18,4.07801
2022-04-19,4.78723
2022-04-20,5.55555
2022-04-21,4.96453
2022-04-22,4.60992
2022-04-23,2.24586
2022-04-24,4.55082
2022-04-25,5.43735
2022-04-26,4.72813
2022-04-27,5.31914
2022-04-28,4.84633
2022-04-29,4.72813
2022-04-30,3.6052
2022-05-01,2.30496
2022-05-02,4.43262
2022-05-03,3.9007
2022-05-04,4.55082
2022-05-05,3.95981
2022-05-06,4.43262
2022-05-07,2.65957
2022-05-08,2.24586
2022-05-09,4.01891
2022-05-10,5.26004
2022-05-11,5.02364
2022-05-12,5.14184
2022-05-13,3.42789
2022-05-14,3.07328
2022-05-15,2.42316
2022-05-16,3.36879
2022-05-17,4.43262
2022-05-18,3.13238
2022-05-19,3.95981
2022-05-20,4.25531
2022-05-21,2.60047
2022-05-22,2.06855
2022-05-23,3.42789
2022-05-24,3.07328
2022-05-25,3.8416
2022-05-26,4.01891
2022-05-27,3.01418
2022-05-28,1.95035
2022-05-29,2.42316
2022-05-30,2.71867
2022-05-31,3.01418
2022-06-01,3.8416
2022-06-02,3.13238
2022-06-03,3.9007
2022-06-04,2.60047
2022-06-05,2.65957
2022-06-06,3.6643
2022-06-07,2.71867
2022-06-08,3.48699
2022-06-09,3.25059
2022-06-10,4.84633
2022-06-11,4.49172
2022-06-12,5.73286
2022-06-13,8.80614
2022-06-14,8.09692
2022-06-15,6.38297
2022-06-16,5.49645
2022-06-17,6.32387
2022-06-18,3.42789
2022-06-19,3.6052
2022-06-20,6.26477
2022-06-21,3.6643
2022-06-22,5.96926
2022-06-23,8.45153
2022-06-24,6.02836
2022-06-25,3.9007
2022-06-26,4.07801
2022-06-27,6.56028
2022-06-28,4.78723
2022-06-29,3.9007
2022-06-30,3.6643
2022-07-01,3.7234
2022-07-02,2.42316
2022-07-03,3.95981
2022-07-04,7.68321
2022-07-05,3.95981
2022-07-06,4.90543
2022-07-07,4.19621
2022-07-08,3.42789
2022-07-09,1.71394
2022-07-10,2.06855
2022-07-11,3.07328
2022-07-12,3.6052
2022-07-13,3.48699
2022-07-14,3.01418
2022-07-15,3.6643
2022-07-16,2.95508
2022-07-17,5.31914
2022-07-18,3.6052
2022-07-19,3.8416
2022-07-20,2.42316
2022-07-21,2.95508
2022-07-22,2.95508
2022-07-23,1.12293
2022-07-24,1.83215
2022-07-25,2.95508
2022-07-26,4.25531
2022-07-27,3.13238
2022-07-28,3.01418
2022-07-29,2.24586
2022-07-30,1.00472
2022-07-31,1.77304
2022-08-01,1.65484
2022-08-02,2.18676
2022-08-03,2.54137
2022-08-04,2.36406
2022-08-05,2.54137
2022-08-06,1.47754
2022-08-07,1.53664
2022-08-08,2.18676
2022-08-09,2.36406
2022-08-10,2.95508
2022-08-11,1.77304
2022-08-12,1.59574
2022-08-13,1.35933
2022-08-14,1.00472
2022-08-15,1.71394
2022-08-16,2.12765
2022-08-17,1.53664
2022-08-18,1.47754
2022-08-19,1.65484
2022-08-20,1.83215
2022-08-21,1.59574
2022-08-22,2.36406
2022-08-23,2.48226
2022-08-24,2.71867
2022-08-25,1.77304
2022-08-26,1.89125
2022-08-27,1.24113
2022-08-28,1.83215
2022-08-29,1.83215
2022-08-30,2.60047
2022-08-31,1.95035
2022-09-01,2.95508
2022-09-02,1.71394
2022-09-03,1.18203
2022-09-04,1.65484
2022-09-05,1.71394
2022-09-06,2.71867
2022-09-07,2.83687
2022-09-08,2.60047
2022-09-09,0.88652
2022-09-10,1.83215
2022-09-11,1.77304
2022-09-12,1.41843
2022-09-13,3.30969
2022-09-14,2.89598
2022-09-15,6.26477
2022-09-16,5.14184
2022-09-17,2.00945
2022-09-18,2.60047
2022-09-19,3.30969
2022-09-20,3.01418
2022-09-21,4.60992
2022-09-22,4.72813
2022-09-23,4.78723
2022-09-24,2.48226
2022-09-25,2.36406
2022-09-26,3.7234
2022-09-27,5.02364
2022-09-28,4.49172
2022-09-29,3.01418
2022-09-30,2.48226
2022-10-01,1.30023
2022-10-02,1.95035
2022-10-03,2.71867
2022-10-04,7.4468
2022-10-05,5.31914
2022-10-06,2.60047
2022-10-07,3.42789
2022-10-08,1.89125
2022-10-09,2.65957
2022-10-10,2.00945
2022-10-11,8.33333
2022-10-12,8.03782
2022-10-13,4.01891
2022-10-14,3.54609
2022-10-15,2.71867
2022-10-16,3.36879
2022-10-17,3.07328
2022-10-18,2.95508
2022-10-19,2.42316
2022-10-20,2.24586
2022-10-21,3.30969
2022-10-22,1.41843
2022-10-23,2.54137
2022-10-24,2.18676
2022-10-25,3.01418
2022-10-26,2.06855
2022-10-27,3.01418
2022-10-28,2.06855
2022-10-29,0.94562
2022-10-30,1.53664
2022-10-31,2.54137
2022-11-01,3.36879
2022-11-02,2.48226
2022-11-03,3.7234
2022-11-04,2.89598
2022-11-05,1.77304
2022-11-06,1.24113
2022-11-07,1.47754
2022-11-08,2.06855
2022-11-09,2.71867
2022-11-10,2.83687
2022-11-11,1.41843
2022-11-12,1.24113
2022-11-13,1.71394
2022-11-14,2.36406
2022-11-15,2.12765
2022-11-16,2.30496
2022-11-17,2.65957
2022-11-18,2.65957
2022-11-19,1.83215
2022-11-20,1.71394
2022-11-21,1.65484
2022-11-22,2.65957
2022-11-23,2.00945
2022-11-24,3.36879
2022-11-25,0.59101
2022-11-26,0.65011
2022-11-27,1.89125
2022-11-28,1.12293
2022-11-29,1.18203
2022-11-30,1.83215
2022-12-01,2.00945
2022-12-02,5.14184
2022-12-03,2.12765
2022-12-04,1.83215
2022-12-05,2.42316
2022-12-06,8.56973
2022-12-07,3.54609
2022-12-08,2.54137
2022-12-09,2.24586
2022-12-10,1.95035
2022-12-11,2.12765
2022-12-12,2.18676
2022-12-13,4.37352
2022-12-14,3.19148
2022-12-15,2.48226
2022-12-16,1.65484
2022-12-17,1.95035
2022-12-18,2.89598
2022-12-19,2.83687
2022-12-20,2.60047
2022-12-21,3.42789
2022-12-22,10.10638
2022-12-23,14.24349
2022-12-24,4.37352
2022-12-25,2.83687
2022-12-26,7.68321
2022-12-27,7.56501
2022-12-28,9.98817
2022-12-29,7.91962
2022-12-30,8.39243
2022-12-31,12.76595
2023-01-01,8.09692
2023-01-02,8.98345
2023-01-03,6.02836
2023-01-04,15.83924
2023-01-05,9.86997
2023-01-06,7.2104
2023-01-07,11.52482
2023-01-08,7.09219
2023-01-09,6.97399
2023-01-10,7.97872
2023-01-11,11.93853
2023-01-12,6.73758
2023-01-13,7.56501
2023-01-14,3.25059
2023-01-15,4.37352
2023-01-16,4.78723
2023-01-17,5.02364
2023-01-18,7.50591
2023-01-19,7.97872
2023-01-20,5.73286
2023-01-21,2.42316
2023-01-22,4.96453
2023-01-23,3.9007
2023-01-24,4.78723
2023-01-25,6.67848
2023-01-26,6.67848
2023-01-27,14.18439
2023-01-28,5.43735
2023-01-29,5.61465
2023-01-30,5.14184
2023-01-31,4.84633
2023-02-01,7.56501
2023-02-02,6.32387
2023-02-03,5.61465
2023-02-04,3.42789
2023-02-05,3.07328
2023-02-06,4.84633
2023-02-07,5.31914
2023-02-08,5.55555
2023-02-09,3.48699
2023-02-10,5.26004
2023-02-11,3.6643
2023-02-12,3.95981
2023-02-13,3.7234
2023-02-14,2.48226
2023-02-15,4.37352
2023-02-16,3.25059
2023-02-17,1.95035
2023-02-18,2.83687
2023-02-19,1.89125
2023-02-20,2.77777
2023-02-21,3.19148
2023-02-22,3.7825
2023-02-23,4.84633
2023-02-24,4.90543
2023-02-25,3.01418
2023-02-26,2.83687
2023-02-27,4.90543
2023-02-28,5.14184
2023-03-01,4.90543
2023-03-02,3.07328
2023-03-03,3.7234
2023-03-04,2.48226
2023-03-05,3.25059
2023-03-06,3.7234
2023-03-07,2.54137
2023-03-08,4.13711
2023-03-09,3.7234
2023-03-10,3.6643
2023-03-11,2.89598
2023-03-12,3.07328
2023-03-13,5.85106
2023-03-14,6.38297
2023-03-15,4.25531
2023-03-16,6.50118
2023-03-17,4.19621
2023-03-18,3.42789
2023-03-19,4.90543
2023-03-20,11.052
2023-03-21,9.10165
2023-03-22,9.39716
2023-03-23,8.86524
2023-03-24,5.49645
2023-03-25,5.67375
2023-03-26,3.7825
2023-03-27,6.97399
2023-03-28,8.86524
2023-03-29,7.86052
2023-03-30,7.1513
2023-03-31,3.6643
2023-04-01,3.6052
2023-04-02,3.9007
2023-04-03,5.73286
2023-04-04,6.38297
2023-04-05,8.03782
2023-04-06,8.09692
2023-04-07,7.68321
2023-04-08,3.07328
2023-04-09,8.27423
2023-04-10,7.80141
2023-04-11,6.26477
2023-04-12,5.31914
2023-04-13,6.26477
2023-04-14,6.50118
2023-04-15,4.31442
2023-04-16,3.7825
2023-04-17,5.96926
2023-04-18,5.02364
2023-04-19,4.37352
2023-04-20,3.95981
2023-04-21,4.37352
2023-04-22,2.24586
2023-04-23,2.18676
2023-04-24,3.36879
2023-04-25,5.55555
2023-04-26,5.67375
2023-04-27,4.31442
2023-04-28,2.83687
2023-04-29,2.83687
2023-04-30,2.00945
2023-05-01,2.71867
2023-05-02,3.07328
2023-05-03,4.55082
2023-05-04,4.72813
2023-05-05,2.95508
2023-05-06,3.30969
2023-05-07,3.42789
2023-05-08,4.31442
2023-05-09,3.36879
2023-05-10,3.01418
2023-05-11,4.60992
2023-05-12,3.19148
2023-05-13,3.25059
2023-05-14,1.83215
2023-05-15,4.90543
2023-05-16,6.02836
2023-05-17,3.9007
2023-05-18,3.07328
2023-05-19,4.66903
2023-05-20,2.60047
2023-05-21,2.42316
2023-05-22,4.01891
2023-05-23,3.07328
2023-05-24,4.49172
2023-05-25,5.02364
2023-05-26,3.9007
2023-05-27,2.00945
2023-05-28,2.12765
2023-05-29,2.06855
