date,비트코인전망
2023-05-27,1.76142
2023-05-28,2.14665
2023-05-29,3.3289
2023-05-30,2.66206
2023-05-31,2.79489
2023-06-01,2.60361
2023-06-02,2.17321
2023-06-03,1.77736
2023-06-04,1.68437
2023-06-05,2.68862
2023-06-06,6.11052
2023-06-07,2.99946
2023-06-08,3.25185
2023-06-09,2.47343
2023-06-10,7.678
2023-06-11,4.14984
2023-06-12,3.58926
2023-06-13,3.06323
2023-06-14,3.61317
2023-06-15,5.68278
2023-06-16,3.20935
2023-06-17,2.52922
2023-06-18,2.0085
2023-06-19,2.4017
2023-06-20,2.6408
2023-06-21,4.85122
2023-06-22,5.91392
2023-06-23,3.77258
2023-06-24,5.17268
2023-06-25,3.81774
2023-06-26,4.12061
2023-06-27,3.1509
2023-06-28,3.19341
2023-06-29,2.93304
2023-06-30,3.70616
2023-07-01,2.7391
2023-07-02,2.49734
2023-07-03,2.72316
2023-07-04,3.22794
2023-07-05,3.50425
2023-07-06,3.39001
2023-07-07,2.83475
2023-07-08,1.93942
2023-07-09,1.9713
2023-07-10,2.69925
2023-07-11,2.82146
2023-07-12,2.53985
2023-07-13,2.84272
2023-07-14,3.35015
2023-07-15,3.14027
2023-07-16,2.15196
2023-07-17,2.53719
2023-07-18,3.29968
2023-07-19,2.64877
2023-07-20,2.44952
2023-07-21,2.17853
2023-07-22,1.78799
2023-07-23,1.74548
2023-07-24,2.83475
2023-07-25,3.15621
2023-07-26,2.55579
2023-07-27,2.29543
2023-07-28,2.09883
2023-07-29,1.59139
2023-07-30,1.63921
2023-07-31,2.11211
2023-08-01,2.38575
2023-08-02,2.39638
2023-08-03,2.14665
2023-08-04,1.80393
2023-08-05,1.69234
2023-08-06,1.72157
2023-08-07,2.04569
2023-08-08,2.43092
2023-08-09,2.57173
2023-08-10,2.15727
2023-08-11,2.00053
2023-08-12,1.6764
2023-08-13,1.74548
2023-08-14,2.15196
2023-08-15,2.43358
2023-08-16,2.84537
2023-08-17,3.11636
2023-08-18,4.9017
2023-08-19,2.60892
2023-08-20,2.03772
2023-08-21,2.91445
2023-08-22,2.62486
2023-08-23,2.94633
2023-08-24,2.49468
2023-08-25,2.58767
2023-08-26,1.96068
2023-08-27,1.95005
2023-08-28,2.87194
2023-08-29,2.97555
2023-08-30,3.61317
2023-08-31,2.29277
2023-09-01,3.1695
2023-09-02,2.29277
2023-09-03,2.0085
2023-09-04,2.44952
2023-09-05,2.80552
2023-09-06,2.29277
2023-09-07,2.10945
2023-09-08,2.17321
2023-09-09,1.52231
2023-09-10,1.70828
2023-09-11,2.74442
2023-09-12,3.44314
2023-09-13,2.39638
2023-09-14,2.33793
2023-09-15,2.03506
2023-09-16,1.54357
2023-09-17,1.57013
2023-09-18,2.33528
2023-09-19,2.19978
2023-09-20,2.04038
2023-09-21,2.08289
2023-09-22,1.50637
2023-09-23,1.06004
2023-09-24,1.3204
2023-09-25,1.93676
2023-09-26,1.57545
2023-09-27,1.50637
2023-09-28,1.25398
2023-09-29,1.55685
2023-09-30,1.26992
2023-10-01,1.5356
2023-10-02,2.89319
2023-10-03,2.18119
2023-10-04,1.91817
2023-10-05,1.68969
2023-10-06,1.6339
2023-10-07,1.37885
2023-10-08,1.47183
2023-10-09,1.99787
2023-10-10,1.84112
2023-10-11,2.17056
2023-10-12,2.19978
2023-10-13,1.68437
2023-10-14,1.27258
2023-10-15,1.22476
2023-10-16,2.36716
2023-10-17,2.45749
2023-10-18,2.22901
2023-10-19,2.00053
2023-10-20,3.27577
2023-10-21,2.59298
2023-10-22,2.49468
2023-10-23,4.43942
2023-10-24,9.63336
2023-10-25,5.2763
2023-10-26,5.33475
2023-10-27,3.54144
2023-10-28,2.59564
2023-10-29,2.50265
2023-10-30,3.64771
2023-10-31,3.19341
2023-11-01,3.81509
2023-11-02,5.22051
2023-11-03,4.16046
2023-11-04,2.39107
2023-11-05,2.6408
2023-11-06,3.26248
2023-11-07,2.86131
2023-11-08,2.51594
2023-11-09,5.53931
2023-11-10,5.18862
2023-11-11,3.7832
2023-11-12,2.86397
2023-11-13,3.40595
2023-11-14,3.58129
2023-11-15,4.4899
2023-11-16,4.58023
2023-11-17,3.53081
2023-11-18,2.85866
2023-11-19,2.57173
2023-11-20,3.19606
2023-11-21,3.5255
2023-11-22,3.48034
2023-11-23,3.03931
2023-11-24,2.94102
2023-11-25,2.856
2023-11-26,2.39107
2023-11-27,3.16153
2023-11-28,2.90648
2023-11-29,2.97821
2023-11-30,2.61158
2023-12-01,3.08182
2023-12-02,3.21997
2023-12-03,4.40488
2023-12-04,9.43145
2023-12-05,7.19447
2023-12-06,11.25664
2023-12-07,7.11742
2023-12-08,5.22582
2023-12-09,4.62008
2023-12-10,4.11264
2023-12-11,7.78958
2023-12-12,6.48246
2023-12-13,5.45696
2023-12-14,5.02922
2023-12-15,3.8204
2023-12-16,3.14558
2023-12-17,3.65037
2023-12-18,6.66843
2023-12-19,3.96918
2023-12-20,3.36609
2023-12-21,3.69553
2023-12-22,3.29436
2023-12-23,2.53188
2023-12-24,2.32996
2023-12-25,3.26248
2023-12-26,4.20031
2023-12-27,4.12858
2023-12-28,3.29171
2023-12-29,3.73804
2023-12-30,3.4272
2023-12-31,2.82412
2024-01-01,3.13496
2024-01-02,5.98831
2024-01-03,8.65302
2024-01-04,6.84643
2024-01-05,6.01487
2024-01-06,4.98937
2024-01-07,4.46599
2024-01-08,8.2492
2024-01-09,10.90063
2024-01-10,13.17215
2024-01-11,16.13974
2024-01-12,8.27045
2024-01-13,9.86716
2024-01-14,5.45164
2024-01-15,5.76248
2024-01-16,4.20031
2024-01-17,3.84165
2024-01-18,3.84697
2024-01-19,6.12114
2024-01-20,3.48299
2024-01-21,2.73645
2024-01-22,4.73432
2024-01-23,8.49096
2024-01-24,4.62805
2024-01-25,3.5441
2024-01-26,3.65834
2024-01-27,3.48565
2024-01-28,3.35812
2024-01-29,3.26248
2024-01-30,4.30924
2024-01-31,3.35281
2024-02-01,3.31827
2024-02-02,2.95164
2024-02-03,2.36184
2024-02-04,2.55313
2024-02-05,3.11636
2024-02-06,3.00743
2024-02-07,2.55047
2024-02-08,3.66896
2024-02-09,5.50478
2024-02-10,4.49787
2024-02-11,4.87778
2024-02-12,4.85122
2024-02-13,8.61849
2024-02-14,7.82678
2024-02-15,11.29914
2024-02-16,7.42029
2024-02-17,5.61105
2024-02-18,4.96014
2024-02-19,5.80233
2024-02-20,5.24176
2024-02-21,5.24973
2024-02-22,4.38363
2024-02-23,3.93464
2024-02-24,3.48034
2024-02-25,3.15356
2024-02-26,4.11795
2024-02-27,11.38416
2024-02-28,13.59989
2024-02-29,16.9713
2024-03-01,8.11902
2024-03-02,7.04569
2024-03-03,6.69234
2024-03-04,10.57651
2024-03-05,19.40488
2024-03-06,13.50425
2024-03-07,8.86822
2024-03-08,8.02337
2024-03-09,7.76036
2024-03-10,7.84272
2024-03-11,16.85441
2024-03-12,16.89426
2024-03-13,13.53081
2024-03-14,13.01275
2024-03-15,15.83687
2024-03-16,7.52922
2024-03-17,10.91392
2024-03-18,7.33793
2024-03-19,13.79649
2024-03-20,11.87566
