date,주식공부책
2020-09-21,17.09844
2020-09-22,19.94818
2020-09-23,15.28497
2020-09-24,18.13471
2020-09-25,15.28497
2020-09-26,13.73056
2020-09-27,16.58031
2020-09-28,14.2487
2020-09-29,12.17616
2020-09-30,12.43523
2020-10-01,14.50777
2020-10-02,10.10362
2020-10-03,12.6943
2020-10-04,17.09844
2020-10-05,15.54404
2020-10-06,16.58031
2020-10-07,10.88082
2020-10-08,10.36269
2020-10-09,13.73056
2020-10-10,14.50777
2020-10-11,16.32124
2020-10-12,14.76683
2020-10-13,15.0259
2020-10-14,16.58031
2020-10-15,9.06735
2020-10-16,13.73056
2020-10-17,16.32124
2020-10-18,16.06217
2020-10-19,21.76165
2020-10-20,21.24352
2020-10-21,14.76683
2020-10-22,15.28497
2020-10-23,9.06735
2020-10-24,14.76683
2020-10-25,15.0259
2020-10-26,15.0259
2020-10-27,17.35751
2020-10-28,18.39378
2020-10-29,15.0259
2020-10-30,12.95336
2020-10-31,11.13989
2020-11-01,11.39896
2020-11-02,13.21243
2020-11-03,13.21243
2020-11-04,11.65803
2020-11-05,15.28497
2020-11-06,16.06217
2020-11-07,13.21243
2020-11-08,14.50777
2020-11-09,22.79792
2020-11-10,24.61139
2020-11-11,32.38341
2020-11-12,30.82901
2020-11-13,36.52849
2020-11-14,28.75647
2020-11-15,30.56994
2020-11-16,53.36787
2020-11-17,43.00518
2020-11-18,44.30051
2020-11-19,42.74611
2020-11-20,34.45595
2020-11-21,31.60621
2020-11-22,34.45595
2020-11-23,52.84974
2020-11-24,43.52331
2020-11-25,46.11398
2020-11-26,44.81865
2020-11-27,29.79274
2020-11-28,41.1917
2020-11-29,37.82383
2020-11-30,41.70984
2020-12-01,42.74611
2020-12-02,37.82383
2020-12-03,38.0829
2020-12-04,53.1088
2020-12-05,45.59585
2020-12-06,40.15544
2020-12-07,62.17616
2020-12-08,53.62694
2020-12-09,50.51813
2020-12-10,46.89119
2020-12-11,40.15544
2020-12-12,30.56994
2020-12-13,38.34196
2020-12-14,45.33678
2020-12-15,42.74611
2020-12-16,38.34196
2020-12-17,47.40932
2020-12-18,41.70984
2020-12-19,36.78756
2020-12-20,40.67357
2020-12-21,50.51813
2020-12-22,49.22279
2020-12-23,41.96891
2020-12-24,39.37823
2020-12-25,25.12953
2020-12-26,32.12435
2020-12-27,37.04663
2020-12-28,51.29533
2020-12-29,55.95854
2020-12-30,50.7772
2020-12-31,39.6373
2021-01-01,36.52849
2021-01-02,43.78238
2021-01-03,51.5544
2021-01-04,71.24352
2021-01-05,88.8601
2021-01-06,86.01036
2021-01-07,71.24352
2021-01-08,72.27979
2021-01-09,75.12953
2021-01-10,69.17098
2021-01-11,100.0
2021-01-12,79.53367
2021-01-13,59.58549
2021-01-14,58.54922
2021-01-15,44.55958
2021-01-16,40.67357
2021-01-17,50.7772
2021-01-18,45.59585
2021-01-19,54.14507
2021-01-20,52.3316
2021-01-21,52.07253
2021-01-22,52.59067
2021-01-23,45.85492
2021-01-24,39.11917
2021-01-25,43.52331
2021-01-26,53.62694
2021-01-27,50.25906
2021-01-28,45.85492
2021-01-29,41.1917
2021-01-30,39.37823
2021-01-31,34.19689
2021-02-01,39.11917
2021-02-02,46.63212
2021-02-03,39.6373
2021-02-04,35.23316
2021-02-05,34.19689
2021-02-06,29.53367
2021-02-07,35.75129
2021-02-08,34.45595
2021-02-09,32.12435
2021-02-10,33.41968
2021-02-11,23.31606
2021-02-12,23.83419
2021-02-13,28.75647
2021-02-14,32.90155
2021-02-15,44.30051
2021-02-16,47.15025
2021-02-17,45.85492
2021-02-18,34.45595
2021-02-19,31.86528
2021-02-20,31.60621
2021-02-21,38.60103
2021-02-22,30.56994
2021-02-23,34.45595
2021-02-24,35.75129
2021-02-25,27.46113
2021-02-26,25.90673
2021-02-27,24.87046
2021-02-28,28.75647
2021-03-01,24.61139
2021-03-02,28.4974
2021-03-03,33.67875
2021-03-04,23.57512
2021-03-05,19.68911
2021-03-06,20.72538
2021-03-07,23.05699
2021-03-08,23.57512
2021-03-09,24.61139
2021-03-10,26.1658
2021-03-11,23.05699
2021-03-12,24.61139
2021-03-13,17.87564
2021-03-14,26.943
2021-03-15,27.97927
2021-03-16,25.64766
2021-03-17,21.24352
2021-03-18,24.35233
2021-03-19,25.90673
2021-03-20,19.17098
2021-03-21,19.17098
2021-03-22,26.68393
2021-03-23,21.76165
2021-03-24,22.27979
2021-03-25,15.0259
2021-03-26,18.65284
2021-03-27,15.28497
2021-03-28,19.94818
2021-03-29,20.72538
2021-03-30,15.28497
2021-03-31,19.43005
2021-04-01,18.65284
2021-04-02,22.79792
2021-04-03,14.50777
2021-04-04,21.50259
2021-04-05,19.17098
2021-04-06,20.72538
2021-04-07,18.13471
2021-04-08,16.58031
2021-04-09,22.79792
2021-04-10,15.8031
2021-04-11,19.43005
2021-04-12,19.43005
2021-04-13,15.54404
2021-04-14,20.98445
2021-04-15,18.91191
2021-04-16,18.13471
2021-04-17,16.58031
2021-04-18,16.83937
2021-04-19,23.31606
2021-04-20,20.20725
2021-04-21,22.02072
2021-04-22,21.76165
2021-04-23,21.24352
2021-04-24,17.09844
2021-04-25,22.02072
2021-04-26,24.61139
2021-04-27,23.05699
2021-04-28,20.46632
2021-04-29,22.79792
2021-04-30,14.2487
2021-05-01,11.91709
2021-05-02,16.32124
2021-05-03,17.09844
2021-05-04,17.09844
2021-05-05,16.32124
2021-05-06,16.83937
2021-05-07,17.35751
2021-05-08,15.0259
2021-05-09,15.0259
2021-05-10,23.05699
2021-05-11,20.72538
2021-05-12,14.2487
2021-05-13,17.61658
2021-05-14,17.09844
2021-05-15,11.39896
2021-05-16,11.13989
2021-05-17,15.54404
2021-05-18,15.28497
2021-05-19,15.0259
2021-05-20,15.8031
2021-05-21,14.76683
2021-05-22,12.95336
2021-05-23,12.17616
2021-05-24,14.2487
2021-05-25,14.50777
2021-05-26,14.76683
2021-05-27,15.28497
2021-05-28,13.98963
2021-05-29,8.80829
2021-05-30,10.62176
2021-05-31,18.39378
2021-06-01,14.76683
2021-06-02,16.83937
2021-06-03,15.8031
2021-06-04,14.50777
2021-06-05,12.6943
2021-06-06,12.17616
2021-06-07,14.50777
2021-06-08,12.17616
2021-06-09,12.17616
2021-06-10,12.95336
2021-06-11,13.21243
2021-06-12,9.32642
2021-06-13,11.65803
2021-06-14,9.32642
2021-06-15,12.6943
2021-06-16,11.13989
2021-06-17,12.17616
2021-06-18,11.91709
2021-06-19,8.80829
2021-06-20,9.32642
2021-06-21,12.95336
2021-06-22,12.6943
2021-06-23,10.36269
2021-06-24,17.09844
2021-06-25,10.10362
2021-06-26,11.91709
2021-06-27,6.73575
2021-06-28,10.88082
2021-06-29,11.91709
2021-06-30,10.10362
2021-07-01,11.65803
2021-07-02,10.36269
2021-07-03,7.25388
2021-07-04,8.03108
2021-07-05,9.58549
2021-07-06,11.39896
2021-07-07,12.17616
2021-07-08,10.62176
2021-07-09,7.77202
2021-07-10,8.54922
2021-07-11,11.13989
2021-07-12,8.03108
2021-07-13,11.65803
2021-07-14,9.84455
2021-07-15,10.62176
2021-07-16,12.95336
2021-07-17,12.17616
2021-07-18,10.62176
2021-07-19,9.06735
2021-07-20,12.17616
2021-07-21,11.39896
2021-07-22,11.65803
2021-07-23,11.13989
2021-07-24,11.39896
2021-07-25,11.91709
2021-07-26,13.73056
2021-07-27,7.25388
2021-07-28,14.50777
2021-07-29,10.10362
2021-07-30,10.62176
2021-07-31,8.29015
2021-08-01,11.13989
2021-08-02,8.29015
2021-08-03,10.36269
2021-08-04,10.62176
2021-08-05,6.47668
2021-08-06,10.88082
2021-08-07,8.54922
2021-08-08,12.17616
2021-08-09,11.65803
2021-08-10,16.32124
2021-08-11,15.0259
2021-08-12,7.77202
2021-08-13,11.13989
2021-08-14,6.99481
2021-08-15,10.88082
2021-08-16,10.10362
2021-08-17,15.28497
2021-08-18,11.13989
2021-08-19,12.95336
2021-08-20,8.54922
2021-08-21,9.58549
2021-08-22,11.91709
2021-08-23,11.91709
2021-08-24,11.65803
2021-08-25,14.2487
2021-08-26,17.61658
2021-08-27,10.88082
2021-08-28,13.21243
2021-08-29,11.39896
2021-08-30,12.43523
2021-08-31,15.28497
2021-09-01,13.21243
2021-09-02,13.73056
2021-09-03,12.6943
2021-09-04,10.88082
2021-09-05,11.39896
2021-09-06,11.39896
2021-09-07,14.2487
2021-09-08,11.13989
2021-09-09,14.50777
2021-09-10,8.80829
2021-09-11,12.17616
2021-09-12,9.58549
2021-09-13,12.6943
2021-09-14,5.69948
2021-09-15,10.88082
2021-09-16,5.18134
2021-09-17,8.29015
2021-09-18,9.84455
2021-09-19,4.14507
2021-09-20,4.92227
2021-09-21,3.1088
2021-09-22,6.99481
2021-09-23,7.77202
2021-09-24,10.36269
2021-09-25,10.62176
2021-09-26,10.88082
2021-09-27,9.58549
2021-09-28,11.13989
2021-09-29,7.77202
2021-09-30,7.25388
2021-10-01,5.69948
2021-10-02,5.44041
2021-10-03,4.92227
2021-10-04,12.6943
2021-10-05,11.65803
2021-10-06,9.06735
2021-10-07,9.58549
2021-10-08,9.06735
2021-10-09,6.47668
2021-10-10,7.25388
2021-10-11,9.84455
2021-10-12,8.80829
2021-10-13,11.91709
2021-10-14,11.91709
2021-10-15,10.10362
2021-10-16,8.54922
2021-10-17,6.21761
2021-10-18,4.66321
2021-10-19,10.36269
2021-10-20,7.51295
2021-10-21,7.51295
2021-10-22,8.03108
2021-10-23,4.92227
2021-10-24,9.58549
2021-10-25,12.43523
2021-10-26,10.88082
2021-10-27,12.17616
2021-10-28,11.65803
2021-10-29,7.51295
2021-10-30,10.36269
2021-10-31,7.77202
2021-11-01,9.84455
2021-11-02,9.32642
2021-11-03,16.06217
2021-11-04,12.43523
2021-11-05,11.39896
2021-11-06,10.10362
2021-11-07,7.25388
2021-11-08,9.06735
2021-11-09,10.36269
2021-11-10,12.95336
2021-11-11,12.6943
2021-11-12,10.62176
2021-11-13,11.91709
2021-11-14,8.80829
2021-11-15,11.39896
2021-11-16,13.4715
2021-11-17,9.32642
2021-11-18,17.87564
2021-11-19,13.73056
2021-11-20,12.17616
2021-11-21,16.58031
2021-11-22,17.87564
2021-11-23,9.06735
2021-11-24,10.88082
2021-11-25,9.06735
2021-11-26,12.95336
2021-11-27,5.18134
2021-11-28,12.17616
2021-11-29,12.95336
2021-11-30,14.76683
2021-12-01,8.80829
2021-12-02,9.06735
2021-12-03,8.03108
2021-12-04,4.14507
2021-12-05,7.51295
2021-12-06,11.39896
2021-12-07,8.80829
2021-12-08,13.98963
2021-12-09,9.58549
2021-12-10,15.8031
2021-12-11,12.43523
2021-12-12,10.62176
2021-12-13,11.65803
2021-12-14,13.98963
2021-12-15,10.88082
2021-12-16,10.10362
2021-12-17,12.43523
2021-12-18,10.62176
2021-12-19,7.77202
2021-12-20,9.84455
2021-12-21,14.2487
2021-12-22,8.54922
2021-12-23,15.54404
2021-12-24,11.13989
2021-12-25,9.32642
2021-12-26,11.13989
2021-12-27,14.76683
2021-12-28,14.50777
2021-12-29,9.32642
2021-12-30,15.8031
2021-12-31,9.58549
2022-01-01,9.06735
2022-01-02,13.21243
2022-01-03,14.50777
2022-01-04,20.20725
2022-01-05,15.8031
2022-01-06,14.2487
2022-01-07,12.6943
2022-01-08,11.91709
2022-01-09,13.73056
2022-01-10,16.32124
2022-01-11,16.32124
2022-01-12,12.6943
2022-01-13,11.13989
2022-01-14,11.91709
2022-01-15,9.32642
2022-01-16,15.8031
2022-01-17,15.8031
2022-01-18,12.17616
2022-01-19,17.87564
2022-01-20,17.35751
2022-01-21,15.8031
2022-01-22,12.43523
2022-01-23,16.06217
2022-01-24,10.88082
2022-01-25,16.32124
2022-01-26,16.83937
2022-01-27,22.53886
2022-01-28,17.61658
2022-01-29,12.95336
2022-01-30,12.6943
2022-01-31,15.54404
2022-02-01,19.94818
2022-02-02,14.50777
2022-02-03,22.53886
2022-02-04,16.83937
2022-02-05,18.91191
2022-02-06,18.65284
2022-02-07,17.09844
2022-02-08,15.8031
2022-02-09,15.8031
2022-02-10,14.50777
2022-02-11,14.50777
2022-02-12,11.13989
2022-02-13,11.91709
2022-02-14,3.88601
2022-02-15,11.65803
2022-02-16,11.91709
2022-02-17,9.58549
2022-02-18,9.58549
2022-02-19,9.58549
2022-02-20,9.58549
2022-02-21,9.84455
2022-02-22,13.4715
2022-02-23,6.73575
2022-02-24,12.6943
2022-02-25,11.13989
2022-02-26,10.62176
2022-02-27,12.95336
2022-02-28,9.84455
2022-03-01,6.47668
2022-03-02,8.03108
2022-03-03,13.4715
2022-03-04,9.84455
2022-03-05,7.51295
2022-03-06,5.44041
2022-03-07,8.29015
2022-03-08,3.62694
2022-03-09,6.21761
2022-03-10,6.73575
2022-03-11,6.47668
2022-03-12,5.18134
2022-03-13,6.99481
2022-03-14,4.66321
2022-03-15,9.32642
2022-03-16,3.62694
2022-03-17,4.66321
2022-03-18,3.62694
2022-03-19,5.18134
2022-03-20,8.54922
2022-03-21,8.03108
2022-03-22,8.03108
2022-03-23,10.10362
2022-03-24,10.88082
2022-03-25,9.06735
2022-03-26,10.10362
2022-03-27,6.73575
2022-03-28,9.32642
2022-03-29,8.03108
2022-03-30,9.58549
2022-03-31,9.32642
2022-04-01,5.18134
2022-04-02,7.25388
2022-04-03,8.29015
2022-04-04,8.29015
2022-04-05,12.17616
2022-04-06,6.99481
2022-04-07,4.92227
2022-04-08,3.62694
2022-04-09,1.29533
2022-04-10,3.36787
2022-04-11,3.62694
2022-04-12,5.95854
2022-04-13,10.36269
2022-04-14,3.1088
2022-04-15,3.1088
2022-04-16,4.40414
2022-04-17,4.40414
2022-04-18,3.36787
2022-04-19,3.88601
2022-04-20,3.88601
2022-04-21,2.59067
2022-04-22,2.84974
2022-04-23,2.07253
2022-04-24,4.66321
2022-04-25,6.47668
2022-04-26,12.43523
2022-04-27,2.3316
2022-04-28,5.95854
2022-04-29,2.59067
2022-04-30,3.36787
2022-05-01,1.29533
2022-05-02,2.59067
2022-05-03,3.62694
2022-05-04,4.40414
2022-05-05,2.59067
2022-05-06,1.29533
2022-05-07,2.07253
2022-05-08,3.62694
2022-05-09,3.36787
2022-05-11,4.66321
2022-05-12,3.62694
2022-05-13,3.1088
2022-05-14,4.14507
2022-05-15,2.07253
2022-05-16,4.40414
2022-05-17,2.84974
2022-05-18,3.1088
2022-05-19,4.92227
2022-05-20,4.40414
2022-05-22,1.81347
2022-05-23,1.29533
2022-05-24,4.92227
2022-05-25,2.07253
2022-05-26,1.29533
2022-05-27,3.1088
2022-05-28,3.1088
2022-05-29,1.5544
2022-05-30,1.5544
2022-05-31,1.5544
2022-06-01,2.3316
2022-06-02,2.07253
2022-06-03,2.07253
2022-06-04,4.40414
2022-06-06,2.59067
2022-06-07,3.62694
2022-06-08,1.81347
2022-06-10,3.36787
2022-06-11,2.59067
2022-06-12,3.36787
2022-06-13,4.14507
2022-06-14,2.07253
2022-06-15,3.36787
2022-06-16,3.1088
2022-06-17,3.62694
2022-06-18,2.3316
2022-06-19,2.07253
2022-06-20,4.40414
2022-06-21,2.3316
2022-06-22,1.81347
2022-06-23,3.36787
2022-06-24,3.88601
2022-06-25,2.3316
2022-06-26,1.5544
2022-06-27,1.81347
2022-06-28,1.29533
2022-06-29,4.14507
2022-06-30,2.59067
2022-07-01,1.29533
2022-07-02,1.29533
2022-07-03,2.07253
2022-07-05,1.29533
2022-07-06,3.1088
2022-07-07,1.29533
2022-07-08,3.88601
2022-07-09,2.07253
2022-07-10,2.3316
2022-07-11,2.84974
2022-07-12,1.29533
2022-07-13,2.59067
2022-07-14,2.3316
2022-07-15,2.3316
2022-07-16,3.1088
2022-07-18,1.5544
2022-07-19,4.92227
2022-07-20,3.1088
2022-07-21,2.84974
2022-07-23,3.88601
2022-07-24,2.3316
2022-07-25,3.36787
2022-07-26,4.92227
2022-07-27,4.66321
2022-07-28,4.14507
2022-07-29,2.84974
2022-07-30,2.59067
2022-07-31,4.92227
2022-08-01,4.66321
2022-08-02,6.21761
2022-08-03,2.84974
2022-08-04,2.3316
2022-08-05,4.92227
2022-08-06,2.59067
2022-08-07,5.18134
2022-08-08,4.40414
2022-08-09,1.5544
2022-08-10,3.62694
2022-08-11,2.84974
2022-08-12,3.36787
2022-08-14,4.40414
2022-08-15,3.88601
2022-08-16,3.62694
2022-08-17,2.3316
2022-08-18,3.88601
2022-08-19,1.81347
2022-08-20,3.62694
2022-08-21,4.92227
2022-08-22,3.62694
2022-08-23,3.62694
2022-08-24,2.84974
2022-08-25,5.69948
2022-08-26,1.5544
2022-08-27,3.1088
2022-08-28,3.1088
2022-08-29,3.1088
2022-08-30,4.40414
2022-08-31,4.40414
2022-09-01,3.1088
2022-09-03,1.81347
2022-09-04,2.3316
2022-09-05,2.59067
2022-09-06,4.92227
2022-09-07,2.07253
2022-09-08,1.5544
2022-09-09,2.07253
2022-09-10,1.5544
2022-09-11,1.81347
2022-09-12,2.59067
2022-09-13,3.36787
2022-09-14,5.18134
2022-09-15,3.1088
2022-09-16,2.07253
2022-09-17,2.59067
2022-09-18,2.84974
2022-09-19,2.07253
2022-09-20,1.5544
2022-09-21,2.07253
2022-09-23,2.3316
2022-09-24,2.3316
2022-09-25,1.81347
2022-09-26,6.73575
2022-09-27,2.84974
2022-09-28,4.14507
2022-09-29,3.36787
2022-09-30,2.07253
2022-10-01,4.66321
2022-10-02,4.92227
2022-10-03,7.77202
2022-10-04,6.47668
2022-10-05,6.99481
2022-10-06,7.25388
2022-10-07,4.66321
2022-10-08,3.62694
2022-10-09,3.62694
2022-10-10,5.95854
2022-10-11,4.66321
2022-10-12,6.99481
2022-10-13,6.99481
2022-10-14,6.21761
2022-10-15,3.88601
2022-10-16,8.80829
2022-10-17,6.73575
2022-10-18,5.18134
2022-10-19,8.29015
2022-10-20,6.21761
2022-10-21,7.51295
2022-10-22,3.1088
2022-10-23,2.3316
2022-10-24,5.69948
2022-10-25,9.58549
2022-10-26,14.2487
2022-10-27,12.95336
2022-10-28,6.73575
2022-10-29,5.95854
2022-10-30,6.21761
2022-10-31,6.99481
2022-11-01,11.91709
2022-11-02,7.25388
2022-11-03,7.51295
2022-11-04,6.99481
2022-11-05,8.54922
2022-11-06,4.14507
2022-11-07,9.32642
2022-11-08,9.58549
2022-11-09,9.06735
2022-11-10,11.65803
2022-11-11,10.10362
2022-11-12,6.73575
2022-11-13,9.06735
2022-11-14,13.73056
2022-11-15,9.32642
2022-11-16,10.36269
2022-11-17,12.17616
2022-11-18,13.21243
2022-11-19,7.77202
2022-11-20,11.91709
2022-11-21,10.36269
2022-11-22,6.73575
2022-11-23,7.77202
2022-11-24,6.21761
2022-11-25,5.18134
2022-11-26,5.69948
2022-11-27,8.03108
2022-11-28,8.03108
2022-11-29,12.43523
2022-11-30,10.88082
2022-12-01,8.03108
2022-12-02,6.73575
2022-12-03,1.81347
2022-12-04,4.66321
2022-12-05,9.58549
2022-12-06,6.99481
2022-12-07,13.73056
2022-12-08,14.2487
2022-12-09,8.03108
2022-12-10,5.44041
2022-12-11,7.25388
2022-12-12,6.73575
2022-12-13,6.99481
2022-12-14,8.03108
2022-12-15,8.03108
2022-12-16,6.99481
2022-12-17,4.40414
2022-12-18,6.73575
2022-12-19,8.29015
2022-12-20,8.80829
2022-12-21,9.84455
2022-12-22,8.03108
2022-12-23,7.77202
2022-12-24,6.73575
2022-12-25,6.21761
2022-12-26,9.32642
2022-12-27,5.69948
2022-12-28,8.03108
2022-12-29,5.18134
2022-12-30,6.73575
2022-12-31,9.32642
2023-01-01,7.77202
2023-01-02,9.84455
2023-01-03,4.40414
2023-01-04,16.58031
2023-01-05,8.03108
2023-01-06,8.03108
2023-01-07,5.44041
2023-01-08,5.95854
2023-01-09,10.62176
2023-01-10,8.54922
2023-01-11,9.58549
2023-01-12,10.88082
2023-01-13,8.80829
2023-01-14,10.88082
2023-01-15,11.65803
2023-01-16,11.39896
2023-01-17,13.21243
2023-01-18,8.03108
2023-01-19,6.99481
2023-01-20,8.03108
2023-01-21,5.44041
2023-01-22,3.88601
2023-01-23,9.32642
2023-01-24,15.8031
2023-01-25,14.2487
2023-01-26,12.6943
2023-01-27,13.73056
2023-01-28,10.88082
2023-01-29,10.62176
2023-01-30,17.61658
2023-01-31,13.73056
2023-02-01,10.10362
2023-02-02,13.4715
2023-02-03,11.39896
2023-02-04,11.13989
2023-02-05,10.88082
2023-02-06,17.09844
2023-02-07,15.28497
2023-02-08,14.50777
2023-02-09,10.36269
2023-02-10,13.98963
2023-02-11,8.03108
2023-02-12,6.47668
2023-02-13,13.73056
2023-02-14,8.80829
2023-02-15,12.43523
2023-02-16,10.36269
2023-02-17,9.32642
2023-02-18,8.29015
2023-02-19,12.43523
2023-02-20,13.21243
2023-02-21,11.39896
2023-02-22,12.6943
2023-02-23,13.73056
2023-02-24,11.13989
2023-02-25,7.77202
2023-02-26,10.36269
2023-02-27,10.62176
2023-02-28,9.06735
2023-03-01,10.88082
2023-03-02,10.10362
2023-03-03,11.39896
2023-03-04,8.29015
2023-03-05,7.77202
2023-03-06,9.58549
2023-03-07,10.62176
2023-03-08,13.21243
2023-03-09,11.65803
2023-03-10,5.95854
2023-03-11,9.32642
2023-03-12,7.77202
2023-03-13,10.36269
2023-03-14,10.62176
2023-03-15,13.73056
2023-03-16,16.58031
2023-03-17,13.98963
2023-03-18,10.62176
2023-03-19,9.06735
2023-03-20,11.91709
2023-03-21,9.06735
2023-03-22,10.10362
2023-03-23,17.35751
2023-03-24,9.32642
2023-03-25,9.06735
2023-03-26,10.10362
2023-03-27,6.99481
2023-03-28,13.98963
2023-03-29,11.13989
2023-03-30,9.84455
2023-03-31,10.88082
2023-04-01,4.92227
2023-04-02,9.06735
2023-04-03,10.10362
2023-04-04,9.58549
2023-04-05,13.21243
2023-04-06,11.91709
2023-04-07,7.77202
2023-04-08,7.25388
2023-04-09,13.98963
2023-04-10,13.4715
2023-04-11,15.0259
2023-04-12,15.28497
2023-04-13,16.06217
2023-04-14,9.58549
2023-04-15,10.62176
2023-04-16,6.99481
2023-04-17,14.2487
2023-04-18,13.98963
2023-04-19,9.06735
2023-04-20,14.50777
2023-04-21,8.54922
2023-04-22,6.99481
2023-04-23,6.99481
2023-04-24,13.4715
2023-04-25,14.50777
2023-04-26,16.83937
2023-04-27,12.95336
2023-04-28,11.13989
2023-04-29,10.88082
2023-04-30,12.17616
2023-05-01,9.32642
2023-05-02,12.6943
2023-05-03,7.77202
2023-05-04,9.84455
2023-05-05,9.84455
2023-05-06,8.80829
2023-05-07,9.58549
2023-05-08,10.10362
2023-05-09,16.58031
2023-05-10,10.10362
2023-05-11,9.06735
2023-05-12,6.99481
2023-05-13,5.95854
2023-05-14,8.03108
2023-05-15,13.4715
2023-05-16,9.84455
2023-05-17,11.65803
2023-05-18,10.10362
2023-05-19,8.80829
2023-05-20,5.44041
2023-05-21,8.54922
2023-05-22,9.58549
2023-05-23,11.39896
2023-05-24,10.36269
2023-05-25,11.65803
2023-05-26,12.95336
2023-05-27,8.03108
2023-05-28,9.32642
2023-05-29,9.32642
2023-05-30,13.4715
2023-05-31,12.17616
2023-06-01,11.65803
2023-06-02,9.58549
2023-06-03,10.88082
2023-06-04,10.10362
2023-06-05,13.4715
2023-06-06,11.39896
2023-06-07,14.50777
