date,가상화폐거래소
2020-09-19,1.5583
2020-09-20,1.48441
2020-09-21,1.09484
2020-09-22,1.29634
2020-09-23,1.18216
2020-09-24,1.42396
2020-09-25,1.83369
2020-09-26,1.01423
2020-09-27,0.8396
2020-09-28,1.11499
2020-09-29,1.10827
2020-09-30,0.90005
2020-10-01,0.759
2020-10-02,0.74556
2020-10-03,0.81945
2020-10-04,0.61123
2020-10-05,0.9202
2020-10-06,1.02767
2020-10-07,1.06797
2020-10-08,1.0814
2020-10-09,1.14185
2020-10-10,0.97393
2020-10-11,1.20902
2020-10-12,1.83369
2020-10-13,1.82025
2020-10-14,1.72622
2020-10-15,1.86727
2020-10-16,1.6792
2020-10-17,1.19559
2020-10-18,1.32993
2020-10-19,1.47098
2020-10-20,1.87399
2020-10-21,1.66577
2020-10-22,2.70687
2020-10-23,2.01504
2020-10-24,1.20902
2020-10-25,1.45083
2020-10-26,1.45083
2020-10-27,1.77324
2020-10-28,2.2367
2020-10-29,1.80682
2020-10-30,1.45083
2020-10-31,1.14857
2020-11-01,1.39038
2020-11-02,2.00832
2020-11-03,1.43739
2020-11-04,1.65233
2020-11-05,1.90085
2020-11-06,2.68001
2020-11-07,1.72622
2020-11-08,1.64562
2020-11-09,2.04191
2020-11-10,1.83369
2020-11-11,1.97474
2020-11-12,2.08221
2020-11-13,2.53895
2020-11-14,1.79339
2020-11-15,1.39038
2020-11-16,2.11579
2020-11-17,2.85464
2020-11-18,5.06448
2020-11-19,4.48011
2020-11-20,4.0771
2020-11-21,4.95029
2020-11-22,5.81676
2020-11-23,7.80494
2020-11-24,12.20445
2020-11-25,8.59752
2020-11-26,7.73105
2020-11-27,6.67651
2020-11-28,5.44734
2020-11-29,4.39951
2020-11-30,4.30548
2020-12-01,6.74368
2020-12-02,4.73535
2020-12-03,4.29876
2020-12-04,3.67409
2020-12-05,2.84121
2020-12-06,3.19048
2020-12-07,4.27861
2020-12-08,3.19048
2020-12-09,3.61364
2020-12-10,3.00241
2020-12-11,2.88823
2020-12-12,2.57254
2020-12-13,2.22326
2020-12-14,2.54567
2020-12-15,2.53224
2020-12-16,2.25685
2020-12-17,5.33315
2020-12-18,4.60102
2020-12-19,3.8353
2020-12-20,3.78156
2020-12-21,5.03089
2020-12-22,4.66818
2020-12-23,4.62117
2020-12-24,4.41295
2020-12-25,4.49355
2020-12-26,5.18538
2020-12-27,8.64454
2020-12-28,7.08624
2020-12-29,5.83019
2020-12-30,5.54809
2020-12-31,5.31972
2021-01-01,4.40623
2021-01-02,4.52713
2021-01-03,11.02229
2021-01-04,13.15153
2021-01-05,8.74529
2021-01-06,9.7461
2021-01-07,17.88688
2021-01-08,19.81461
2021-01-09,15.40166
2021-01-10,14.50161
2021-01-11,13.32616
2021-01-12,10.90139
2021-01-13,8.33557
2021-01-14,8.91321
2021-01-15,7.79822
2021-01-16,6.73696
2021-01-17,5.9511
2021-01-18,5.9914
2021-01-19,6.52874
2021-01-20,6.2735
2021-01-21,6.15932
2021-01-22,7.27431
2021-01-23,5.29285
2021-01-24,4.38608
2021-01-25,5.86378
2021-01-26,5.5548
2021-01-27,4.48683
2021-01-28,3.96963
2021-01-29,4.91671
2021-01-30,4.64132
2021-01-31,6.38769
2021-02-01,12.38581
2021-02-02,9.88715
2021-02-03,8.01988
2021-02-04,8.36243
2021-02-05,7.99973
2021-02-06,6.54889
2021-02-07,6.28694
2021-02-08,7.12654
2021-02-09,19.2101
2021-02-10,12.93659
2021-02-11,11.58651
2021-02-12,13.83664
2021-02-13,14.66953
2021-02-14,12.19774
2021-02-15,14.24637
2021-02-16,13.75604
2021-02-17,22.17221
2021-02-18,39.66953
2021-02-19,30.70929
2021-02-20,42.22864
2021-02-21,33.78559
2021-02-22,43.12869
2021-02-23,32.41536
2021-02-24,22.58866
2021-02-25,16.71816
2021-02-26,13.01719
2021-02-27,12.02982
2021-02-28,10.5051
2021-03-01,11.33799
2021-03-02,11.23723
2021-03-03,10.82079
2021-03-04,10.43793
2021-03-05,9.29607
2021-03-06,7.85196
2021-03-07,7.32133
2021-03-08,8.53707
2021-03-09,11.28425
2021-03-10,11.92235
2021-03-11,13.80977
2021-03-12,13.89038
2021-03-13,16.64427
2021-03-14,22.21252
2021-03-15,23.40811
2021-03-16,23.81112
2021-03-17,18.96157
2021-03-18,19.1295
2021-03-19,17.6518
2021-03-20,19.74744
2021-03-21,17.60478
2021-03-22,17.67195
2021-03-23,20.66765
2021-03-24,16.58382
2021-03-25,15.98602
2021-03-26,11.93578
2021-03-27,10.45137
2021-03-28,12.15072
2021-03-29,22.66254
2021-03-30,22.68941
2021-03-31,29.26518
2021-04-01,36.39844
2021-04-02,51.58516
2021-04-03,40.30091
2021-04-04,29.85626
2021-04-05,41.95325
2021-04-06,46.83637
2021-04-07,57.47581
2021-04-08,34.49758
2021-04-09,28.65394
2021-04-10,24.75147
2021-04-11,26.65233
2021-04-12,26.94116
2021-04-13,28.54648
2021-04-14,35.22299
2021-04-15,30.90408
2021-04-16,40.36808
2021-04-17,42.44357
2021-04-18,39.56878
2021-04-19,53.70768
2021-04-20,100.0
2021-04-21,93.4108
2021-04-22,93.27646
2021-04-23,89.57549
2021-04-24,54.82267
2021-04-25,38.03062
2021-04-26,51.96131
2021-04-27,44.44519
2021-04-28,37.91644
2021-04-29,28.02928
2021-04-30,25.81945
2021-05-01,26.00752
2021-05-02,26.77995
2021-05-03,30.2727
2021-05-04,66.87264
2021-05-05,58.4699
2021-05-06,46.4065
2021-05-07,45.70795
2021-05-08,36.75443
2021-05-09,35.92154
2021-05-10,39.51504
2021-05-11,38.2993
2021-05-12,33.1878
2021-05-13,38.74261
2021-05-14,30.58839
2021-05-15,22.58194
2021-05-16,21.07066
2021-05-17,31.60934
2021-05-18,20.99005
2021-05-19,28.49274
2021-05-20,38.81649
2021-05-21,28.18377
2021-05-22,24.15368
2021-05-23,22.44089
2021-05-24,30.76974
2021-05-25,22.73643
2021-05-26,22.05803
2021-05-27,20.05642
2021-05-28,17.45029
2021-05-29,16.14051
2021-05-30,15.77109
2021-05-31,17.30252
2021-06-01,16.01289
2021-06-02,13.01047
2021-06-03,12.52686
2021-06-04,12.68135
2021-06-05,9.7058
2021-06-06,12.1843
2021-06-07,12.43954
2021-06-08,13.27243
2021-06-09,11.37829
2021-06-10,9.92074
2021-06-11,9.53788
2021-06-12,8.59081
2021-06-13,8.3893
2021-06-14,9.867
2021-06-15,8.32213
2021-06-16,8.33557
2021-06-17,8.45647
2021-06-18,7.20714
2021-06-19,6.76383
2021-06-20,5.50779
2021-06-21,9.1886
2021-06-22,13.03062
2021-06-23,10.93498
2021-06-24,8.85948
2021-06-25,6.84443
2021-06-26,6.25335
2021-06-27,5.9914
2021-06-28,8.57737
2021-06-29,7.24073
2021-06-30,7.06609
2021-07-01,6.62278
2021-07-02,5.84363
2021-07-03,4.68162
2021-07-04,4.66147
2021-07-05,5.97796
2021-07-06,6.05857
2021-07-07,5.46749
2021-07-08,5.3936
2021-07-09,4.68833
2021-07-10,3.2778
2021-07-11,3.04943
2021-07-12,3.89575
2021-07-13,3.9159
2021-07-14,3.88232
2021-07-15,3.66066
2021-07-16,3.85545
2021-07-17,3.04943
2021-07-18,3.06958
2021-07-19,3.56663
2021-07-20,5.19881
2021-07-21,4.07039
2021-07-22,4.22487
2021-07-23,3.64723
2021-07-24,2.84793
2021-07-25,2.87479
2021-07-26,4.28533
2021-07-27,4.28533
2021-07-28,4.09054
2021-07-29,3.47259
2021-07-30,3.29795
2021-07-31,2.81434
2021-08-01,2.93524
2021-08-02,3.795
2021-08-03,3.42557
2021-08-04,4.15771
2021-08-05,4.76894
2021-08-06,3.51289
2021-08-07,3.51961
2021-08-08,4.21144
2021-08-09,4.37264
2021-08-10,4.48011
2021-08-11,4.54728
2021-08-12,5.00403
2021-08-13,4.90327
2021-08-14,4.91671
2021-08-15,4.92342
2021-08-16,6.46157
2021-08-17,10.18269
2021-08-18,8.3087
2021-08-19,6.7504
2021-08-20,6.15932
2021-08-21,4.68162
2021-08-22,4.21144
2021-08-23,7.93927
2021-08-24,10.98871
2021-08-25,12.09699
2021-08-26,15.37479
2021-08-27,7.60343
2021-08-28,5.26598
2021-08-29,4.554
2021-08-30,5.11821
2021-08-31,5.31972
2021-09-01,5.74959
2021-09-02,6.89817
2021-09-03,6.44814
2021-09-04,5.29285
2021-09-05,5.48764
2021-09-06,9.9476
2021-09-07,10.4245
2021-09-08,10.64615
2021-09-09,9.91402
2021-09-10,8.34228
2021-09-11,5.29957
2021-09-12,4.88984
2021-09-13,7.15341
2021-09-14,8.70499
2021-09-15,6.89817
2021-09-16,8.30198
2021-09-17,11.84175
2021-09-18,7.75792
2021-09-19,4.15771
2021-09-20,4.96372
2021-09-21,7.5094
2021-09-22,6.6295
2021-09-23,7.95271
2021-09-24,17.88017
2021-09-25,12.19774
2021-09-26,6.95862
2021-09-27,7.17356
2021-09-28,4.72864
2021-09-29,4.50026
2021-09-30,3.65394
2021-10-01,3.24422
2021-10-02,3.43901
2021-10-03,2.89494
2021-10-04,3.54648
2021-10-05,4.46668
2021-10-06,5.03089
2021-10-07,4.7958
2021-10-08,3.61364
2021-10-09,3.30467
2021-10-10,3.22407
2021-10-11,3.036
2021-10-12,4.72864
2021-10-13,3.64723
2021-10-14,4.24502
2021-10-15,4.39951
2021-10-16,4.02337
2021-10-17,2.84121
2021-10-18,3.73455
2021-10-19,3.94277
2021-10-20,3.8353
2021-10-21,5.28613
2021-10-22,4.41295
2021-10-23,2.74046
2021-10-24,2.70687
2021-10-25,4.08382
2021-10-26,3.80843
2021-10-27,4.29204
2021-10-28,3.55319
2021-10-29,4.05695
2021-10-30,4.20472
2021-10-31,3.68081
2021-11-01,4.21144
2021-11-02,4.93014
2021-11-03,5.33987
2021-11-04,4.46668
2021-11-05,3.76141
2021-11-06,2.77404
2021-11-07,2.88151
2021-11-08,4.38608
2021-11-09,6.18619
2021-11-10,5.24583
2021-11-11,4.66147
2021-11-12,4.61445
2021-11-13,3.55991
2021-11-14,4.01665
2021-11-15,4.82939
2021-11-16,6.07872
2021-11-17,5.84363
2021-11-18,6.21977
2021-11-19,4.7152
2021-11-20,3.7144
2021-11-21,4.07039
2021-11-22,5.06448
2021-11-23,4.64132
2021-11-24,4.26518
2021-11-25,5.67571
2021-11-26,5.53465
2021-11-27,4.62117
2021-11-28,3.64723
2021-11-29,5.42718
2021-11-30,6.04513
2021-12-01,6.29365
2021-12-02,6.02498
2021-12-03,4.27861
2021-12-04,5.94438
2021-12-05,6.42127
2021-12-06,6.50188
2021-12-07,5.66227
2021-12-08,4.85626
2021-12-09,4.70849
2021-12-10,4.05695
2021-12-11,4.1174
2021-12-12,3.80843
2021-12-13,4.45325
2021-12-14,4.50698
2021-12-15,4.57415
2021-12-16,3.90918
2021-12-17,2.9554
2021-12-18,2.65986
2021-12-19,2.70687
2021-12-20,3.2778
2021-12-21,3.10988
2021-12-22,3.30467
2021-12-23,3.61364
2021-12-24,3.52632
2021-12-25,2.68672
2021-12-26,2.45163
2021-12-27,3.00241
2021-12-28,3.70768
2021-12-29,3.7144
2021-12-30,3.43229
2021-12-31,3.66738
2022-01-01,3.31139
2022-01-02,3.04271
2022-01-03,3.85545
2022-01-04,3.33154
2022-01-05,3.58678
2022-01-06,3.88232
2022-01-07,4.37936
2022-01-08,3.52632
2022-01-09,3.88903
2022-01-10,3.90918
2022-01-11,5.1518
2022-01-12,4.54728
2022-01-13,3.98307
2022-01-14,3.49274
2022-01-15,3.08973
2022-01-16,5.57495
2022-01-17,4.29876
2022-01-18,3.56663
2022-01-19,5.25926
2022-01-20,4.50026
2022-01-21,3.82858
2022-01-22,6.94519
2022-01-23,5.63541
2022-01-24,5.88393
2022-01-25,4.97044
2022-01-26,4.38608
2022-01-27,3.795
2022-01-28,3.56663
2022-01-29,2.70016
2022-01-30,2.84793
2022-01-31,2.45163
2022-02-01,2.78747
2022-02-02,2.96883
2022-02-03,2.91509
2022-02-04,2.98898
2022-02-05,3.53304
2022-02-06,3.39871
2022-02-07,3.31139
2022-02-08,4.26518
2022-02-09,3.45244
2022-02-10,3.3584
2022-02-11,2.80763
2022-02-12,2.21655
2022-02-13,2.10236
2022-02-14,2.98898
2022-02-15,2.80091
2022-02-16,2.5994
2022-02-17,2.90166
2022-02-18,2.92181
2022-02-19,2.74046
2022-02-20,3.30467
2022-02-21,2.72031
2022-02-22,3.27109
2022-02-23,2.4785
2022-02-24,4.23159
2022-02-25,3.10988
2022-02-26,2.02176
2022-02-27,2.05534
2022-02-28,2.41133
2022-03-01,3.13003
2022-03-02,3.45244
2022-03-03,2.61955
2022-03-04,2.49865
2022-03-05,2.2367
2022-03-06,2.57925
2022-03-07,2.66657
2022-03-08,2.29043
2022-03-09,1.89414
2022-03-10,2.48522
2022-03-11,1.94787
2022-03-12,1.90085
2022-03-13,2.14938
2022-03-14,2.01504
2022-03-15,1.99489
2022-03-16,2.04862
2022-03-17,2.07549
2022-03-18,2.3173
2022-03-19,1.77995
2022-03-20,1.86727
2022-03-21,1.8807
2022-03-22,2.2367
2022-03-23,2.10908
2022-03-24,2.12923
2022-03-25,2.30386
2022-03-26,1.98817
2022-03-27,1.8807
2022-03-28,2.09564
2022-03-29,2.58597
2022-03-30,2.18296
2022-03-31,2.5591
2022-04-01,2.15609
2022-04-02,2.09564
2022-04-03,1.8001
2022-04-04,3.00913
2022-04-05,2.4785
2022-04-06,2.20983
2022-04-07,2.07549
2022-04-08,1.91429
2022-04-09,1.33664
2022-04-10,1.42396
2022-04-11,1.95459
2022-04-12,2.41805
2022-04-13,1.8404
2022-04-14,1.61875
2022-04-15,1.92101
2022-04-16,1.23589
2022-04-17,1.77324
2022-04-18,1.96131
2022-04-19,1.90757
2022-04-20,2.05534
2022-04-21,1.95459
2022-04-22,1.86727
2022-04-23,1.30977
2022-04-24,1.17544
2022-04-25,1.71278
2022-04-26,1.96802
2022-04-27,2.13594
2022-04-28,2.44492
2022-04-29,1.80682
2022-04-30,1.38366
2022-05-01,2.04862
2022-05-02,1.64562
2022-05-03,1.44411
2022-05-04,1.65233
2022-05-05,1.30977
2022-05-06,1.96802
2022-05-07,1.46426
2022-05-08,1.27619
2022-05-09,2.02847
2022-05-10,2.22326
2022-05-11,2.59269
2022-05-12,7.54298
2022-05-13,12.01638
2022-05-14,6.15932
2022-05-15,4.25846
2022-05-16,3.9562
2022-05-17,4.99059
2022-05-18,4.05024
2022-05-19,4.04352
2022-05-20,2.76732
2022-05-21,1.78667
2022-05-22,2.02176
2022-05-23,2.04862
2022-05-24,2.72702
2022-05-25,2.41133
2022-05-26,2.38447
2022-05-27,2.49193
2022-05-28,1.86055
2022-05-29,1.4777
2022-05-30,1.98146
2022-05-31,1.74637
2022-06-01,1.35008
2022-06-02,1.518
2022-06-03,1.27619
2022-06-04,1.14857
2022-06-05,1.0008
2022-06-06,1.39038
2022-06-07,1.55158
2022-06-08,1.8807
2022-06-09,1.53815
2022-06-10,1.5986
2022-06-11,1.28962
2022-06-12,1.82697
2022-06-13,3.58678
2022-06-14,4.4734
2022-06-15,3.13003
2022-06-16,2.93524
2022-06-17,2.2367
2022-06-18,1.86055
2022-06-19,3.69425
2022-06-20,2.85464
2022-06-21,2.04191
2022-06-22,2.02847
2022-06-23,1.90085
2022-06-24,1.49785
2022-06-25,1.24932
2022-06-26,1.21574
2022-06-27,1.45754
2022-06-28,1.66577
2022-06-29,2.22326
2022-06-30,2.40462
2022-07-01,2.68001
2022-07-02,1.43068
2022-07-03,1.26276
2022-07-04,1.56501
2022-07-05,1.5583
2022-07-06,1.42396
2022-07-07,1.22246
2022-07-08,1.14857
2022-07-09,0.86646
2022-07-10,0.80601
2022-07-11,1.45754
2022-07-12,1.28962
2022-07-13,1.22917
2022-07-14,1.38366
2022-07-15,1.21574
2022-07-16,1.7195
2022-07-17,0.82616
2022-07-18,1.43068
2022-07-19,1.76652
2022-07-20,2.277
2022-07-21,2.64642
2022-07-22,1.43739
2022-07-23,1.25604
2022-07-24,0.92692
2022-07-25,1.35679
2022-07-26,1.43739
2022-07-27,1.18887
2022-07-28,1.46426
2022-07-29,1.52471
2022-07-30,1.0814
2022-07-31,1.38366
2022-08-01,1.65233
2022-08-02,1.36351
2022-08-03,1.25604
2022-08-04,1.20231
2022-08-05,1.07469
2022-08-06,0.81273
2022-08-07,0.79258
2022-08-08,1.16872
2022-08-09,1.06797
2022-08-10,1.23589
2022-08-11,1.48441
2022-08-12,1.60531
2022-08-13,1.22917
2022-08-14,1.24261
2022-08-15,1.10155
2022-08-16,1.50456
2022-08-17,1.21574
2022-08-18,1.37694
2022-08-19,1.56501
2022-08-20,1.17544
2022-08-21,0.88662
2022-08-22,1.73293
2022-08-23,1.35679
2022-08-24,1.14857
2022-08-25,1.28962
2022-08-26,1.21574
2022-08-27,0.81273
2022-08-28,0.81945
2022-08-29,1.24932
2022-08-30,1.50456
2022-08-31,1.10155
2022-09-01,0.90677
2022-09-02,1.25604
2022-09-03,0.759
2022-09-04,0.77243
2022-09-05,1.08812
2022-09-06,1.07469
2022-09-07,0.90005
2022-09-08,1.08812
2022-09-09,0.59779
2022-09-10,0.73213
2022-09-11,0.64481
2022-09-12,0.93363
2022-09-13,1.44411
2022-09-14,1.47098
2022-09-15,1.40381
2022-09-16,1.26276
2022-09-17,0.73213
2022-09-18,0.9202
2022-09-19,1.48441
2022-09-20,1.27619
2022-09-21,1.18216
2022-09-22,1.30306
2022-09-23,1.45083
2022-09-24,1.02767
2022-09-25,0.81273
2022-09-26,1.43068
2022-09-27,1.44411
2022-09-28,2.10908
2022-09-29,2.43148
2022-09-30,1.49785
2022-10-01,0.80601
2022-10-02,0.89333
2022-10-03,0.91348
2022-10-04,1.33664
2022-10-05,1.06797
2022-10-06,1.06797
2022-10-07,1.11499
2022-10-08,0.85975
2022-10-09,0.74556
2022-10-10,0.99408
2022-10-11,1.45754
2022-10-12,1.20902
2022-10-13,1.32993
2022-10-14,0.98065
2022-10-15,1.33664
2022-10-16,1.1217
2022-10-17,1.50456
2022-10-18,1.23589
2022-10-19,1.03439
2022-10-20,0.97393
2022-10-21,0.81945
2022-10-22,0.68511
2022-10-23,0.70526
2022-10-24,1.08812
2022-10-25,0.9605
2022-10-26,1.11499
2022-10-27,1.32321
2022-10-28,1.18216
2022-10-29,1.0814
2022-10-30,0.81945
2022-10-31,1.18216
2022-11-01,1.32321
2022-11-02,1.21574
2022-11-03,1.39709
2022-11-04,1.15529
2022-11-05,1.11499
2022-11-06,1.14185
2022-11-07,1.30977
2022-11-08,2.90838
2022-11-09,4.54728
2022-11-10,4.95029
2022-11-11,3.01585
2022-11-12,7.4691
2022-11-13,5.04433
2022-11-14,8.08033
2022-11-15,4.98387
2022-11-16,3.23078
2022-11-17,2.62627
2022-11-18,2.36432
2022-11-19,1.81354
2022-11-20,1.5986
2022-11-21,2.09564
2022-11-22,1.96802
2022-11-23,1.80682
2022-11-24,2.03519
2022-11-25,3.00913
2022-11-26,1.82697
2022-11-27,1.47098
2022-11-28,1.84712
2022-11-29,1.96131
2022-11-30,1.59188
2022-12-01,1.44411
2022-12-02,1.25604
2022-12-03,0.96722
2022-12-04,1.09484
2022-12-05,1.37694
2022-12-06,1.56501
2022-12-07,2.06206
2022-12-08,3.04271
2022-12-09,2.20983
2022-12-10,1.09484
2022-12-11,1.12842
2022-12-12,1.6389
2022-12-13,1.66577
2022-12-14,1.63218
2022-12-15,1.35008
2022-12-16,1.41053
2022-12-17,0.95378
2022-12-18,0.9605
2022-12-19,1.40381
2022-12-20,1.35008
2022-12-21,1.12842
2022-12-22,1.28962
2022-12-23,1.21574
2022-12-24,0.73213
2022-12-25,0.8799
2022-12-26,1.22917
2022-12-27,1.06797
2022-12-28,1.0814
2022-12-29,1.12842
2022-12-30,1.10827
2022-12-31,0.80601
2023-01-01,0.92692
2023-01-02,1.19559
2023-01-03,1.17544
2023-01-04,1.09484
2023-01-05,0.8396
2023-01-06,0.83288
2023-01-07,0.64481
2023-01-08,0.67168
2023-01-09,0.96722
2023-01-10,0.93363
2023-01-11,0.98737
2023-01-12,1.24261
2023-01-13,1.20231
2023-01-14,1.65905
2023-01-15,1.39709
2023-01-16,1.42396
2023-01-17,1.64562
2023-01-18,1.54486
2023-01-19,1.25604
2023-01-20,1.14857
2023-01-21,1.40381
2023-01-22,1.06125
2023-01-23,1.07469
2023-01-24,1.43739
2023-01-25,1.65233
2023-01-26,1.60531
2023-01-27,1.37023
2023-01-28,1.30977
2023-01-29,1.12842
2023-01-30,1.37694
2023-01-31,1.38366
2023-02-01,1.49785
2023-02-02,1.32993
2023-02-03,1.34336
2023-02-04,0.83288
2023-02-05,1.0814
2023-02-06,1.41724
2023-02-07,1.17544
2023-02-08,1.32993
2023-02-09,1.23589
2023-02-10,1.50456
2023-02-11,0.93363
2023-02-12,0.89333
2023-02-13,1.09484
2023-02-14,1.32993
2023-02-15,1.17544
2023-02-16,1.97474
2023-02-17,1.46426
2023-02-18,1.15529
2023-02-19,1.20902
2023-02-20,1.28291
2023-02-21,1.42396
2023-02-22,1.40381
2023-02-23,1.162
2023-02-24,1.11499
2023-02-25,1.24261
2023-02-26,0.85303
2023-02-27,1.10827
2023-02-28,1.1217
2023-03-01,0.90677
2023-03-02,1.20231
2023-03-03,1.30977
2023-03-04,0.85975
2023-03-05,0.83288
2023-03-06,1.18216
2023-03-07,1.22246
2023-03-08,0.97393
2023-03-09,0.98065
2023-03-10,1.26276
2023-03-11,1.06125
2023-03-12,1.1217
2023-03-13,1.46426
2023-03-14,1.60531
2023-03-15,1.41053
2023-03-16,1.162
2023-03-17,1.24932
2023-03-18,1.28962
2023-03-19,0.96722
2023-03-20,1.49785
2023-03-21,1.25604
2023-03-22,1.27619
2023-03-23,1.32321
2023-03-24,1.61203
2023-03-25,1.32993
2023-03-26,0.87318
2023-03-27,1.44411
2023-03-28,1.31649
2023-03-29,1.56501
2023-03-30,1.26947
2023-03-31,1.11499
2023-04-01,1.6389
2023-04-02,1.41053
2023-04-03,1.90757
2023-04-04,1.68592
2023-04-05,1.55158
2023-04-06,1.45083
2023-04-07,1.5583
2023-04-08,1.20902
2023-04-09,1.14857
2023-04-10,1.18887
2023-04-11,1.71278
2023-04-12,1.41724
2023-04-13,1.53815
2023-04-14,1.44411
2023-04-15,1.21574
2023-04-16,1.00752
2023-04-17,1.39709
2023-04-18,1.41053
2023-04-19,1.44411
2023-04-20,1.20231
2023-04-21,1.32321
2023-04-22,0.96722
2023-04-23,0.78586
2023-04-24,1.26276
2023-04-25,1.53815
2023-04-26,1.40381
2023-04-27,1.26276
2023-04-28,1.24261
2023-04-29,0.80601
2023-04-30,0.67168
2023-05-01,0.87318
2023-05-02,1.03439
2023-05-03,0.84631
2023-05-04,1.0411
2023-05-05,1.518
2023-05-06,1.61203
2023-05-07,1.42396
2023-05-08,2.29715
2023-05-09,2.3173
2023-05-10,2.5591
2023-05-11,2.00161
2023-05-12,1.94787
2023-05-13,1.94116
2023-05-14,1.5583
2023-05-15,2.08221
2023-05-16,2.00832
2023-05-17,1.6792
2023-05-18,1.61875
2023-05-19,1.48441
2023-05-20,1.0814
2023-05-21,0.91348
2023-05-22,1.22917
2023-05-23,1.17544
2023-05-24,1.03439
2023-05-25,1.01423
2023-05-26,0.94035
2023-05-27,0.70526
2023-05-28,0.759
2023-05-29,1.05454
