date,주식수수료
2020-08-11,32.66787
2020-08-12,30.38919
2020-08-13,30.46985
2020-08-14,25.99314
2020-08-15,10.16333
2020-08-16,7.72333
2020-08-17,9.45755
2020-08-18,21.73825
2020-08-19,25.12603
2020-08-20,24.46057
2020-08-21,27.08207
2020-08-22,9.80036
2020-08-23,8.93325
2020-08-24,24.86388
2020-08-25,30.10687
2020-08-26,32.74853
2020-08-27,30.91349
2020-08-28,29.94555
2020-08-29,11.91772
2020-08-30,12.36136
2020-08-31,31.21597
2020-09-01,35.83383
2020-09-02,37.58822
2020-09-03,35.02722
2020-09-04,33.85763
2020-09-05,13.89393
2020-09-06,12.34119
2020-09-07,37.8302
2020-09-08,37.91086
2020-09-09,35.18854
2020-09-10,53.39786
2020-09-11,58.72151
2020-09-12,22.94817
2020-09-13,16.91873
2020-09-14,51.38132
2020-09-15,41.19782
2020-09-16,38.99979
2020-09-17,32.04275
2020-09-18,28.83645
2020-09-19,11.05061
2020-09-20,9.43738
2020-09-21,22.54486
2020-09-22,23.89594
2020-09-23,24.96471
2020-09-24,22.88767
2020-09-25,19.54022
2020-09-26,7.74349
2020-09-27,8.10647
2020-09-28,20.24601
2020-09-29,20.93163
2020-09-30,9.03407
2020-10-01,7.42085
2020-10-02,7.23936
2020-10-03,7.36035
2020-10-04,8.91308
2020-10-05,23.31115
2020-10-06,24.94454
2020-10-07,26.55777
2020-10-08,23.71445
2020-10-09,10.46581
2020-10-10,8.06614
2020-10-11,8.69126
2020-10-12,22.4642
2020-10-13,24.23875
2020-10-14,21.91974
2020-10-15,22.40371
2020-10-16,19.01593
2020-10-17,7.78382
2020-10-18,6.5134
2020-10-19,17.08005
2020-10-20,18.73361
2020-10-21,20.54849
2020-10-22,18.49163
2020-10-23,17.46319
2020-10-24,7.25952
2020-10-25,7.17886
2020-10-26,16.33393
2020-10-27,16.31377
2020-10-28,18.12865
2020-10-29,18.41096
2020-10-30,15.56765
2020-10-31,6.21092
2020-11-01,5.76729
2020-11-02,15.22484
2020-11-03,18.53196
2020-11-04,18.22948
2020-11-05,23.27082
2020-11-06,20.26618
2020-11-07,6.73522
2020-11-08,6.81589
2020-11-09,23.5128
2020-11-10,23.73462
2020-11-11,27.22323
2020-11-12,23.83545
2020-11-13,23.16999
2020-11-14,9.45755
2020-11-15,8.89292
2020-11-16,27.92901
2020-11-17,30.24803
2020-11-18,28.05001
2020-11-19,24.60173
2020-11-20,22.88767
2020-11-21,10.06251
2020-11-22,8.73159
2020-11-23,27.32405
2020-11-24,28.71546
2020-11-25,29.46158
2020-11-26,31.6596
2020-11-27,26.69893
2020-11-28,13.77293
2020-11-29,12.24037
2020-11-30,26.47711
2020-12-01,34.62391
2020-12-02,36.29764
2020-12-03,38.75781
2020-12-04,41.09699
2020-12-05,16.71708
2020-12-06,15.48699
2020-12-07,37.99153
2020-12-08,34.7449
2020-12-09,40.99616
2020-12-10,40.00806
2020-12-11,39.01996
2020-12-12,15.10385
2020-12-13,15.20467
2020-12-14,32.93002
2020-12-15,31.67977
2020-12-16,33.87779
2020-12-17,33.59548
2020-12-18,32.84936
2020-12-19,15.14418
2020-12-20,14.23674
2020-12-21,31.96208
2020-12-22,29.38092
2020-12-23,31.94192
2020-12-24,34.54325
2020-12-25,15.95079
2020-12-26,14.39806
2020-12-27,16.19278
2020-12-28,37.06392
2020-12-29,43.03286
2020-12-30,48.63883
2020-12-31,23.75478
2021-01-01,20.97197
2021-01-02,19.68138
2021-01-03,20.68965
2021-01-04,62.4521
2021-01-05,71.14337
2021-01-06,73.2809
2021-01-07,73.2204
2021-01-08,95.09981
2021-01-09,44.50494
2021-01-10,41.27848
2021-01-11,100.0
2021-01-12,80.60092
2021-01-13,76.70901
2021-01-14,69.7318
2021-01-15,58.39887
2021-01-16,22.5247
2021-01-17,20.68965
2021-01-18,45.23089
2021-01-19,62.75458
2021-01-20,60.4759
2021-01-21,64.99294
2021-01-22,58.68118
2021-01-23,23.99677
2021-01-24,22.30288
2021-01-25,58.41903
2021-01-26,55.59588
2021-01-27,49.48578
2021-01-28,43.37568
2021-01-29,37.10425
2021-01-30,18.08832
2021-01-31,16.43476
2021-02-01,40.33071
2021-02-02,45.31155
2021-02-03,47.81205
2021-02-04,45.41238
2021-02-05,42.91187
2021-02-06,19.9637
2021-02-07,19.01593
2021-02-08,39.52409
2021-02-09,41.03649
2021-02-10,40.27021
2021-02-11,18.10848
2021-02-12,16.89856
2021-02-13,17.58419
2021-02-14,18.31014
2021-02-15,51.38132
2021-02-16,52.53075
2021-02-17,51.92579
2021-02-18,43.75882
2021-02-19,40.3912
2021-02-20,20.81064
2021-02-21,19.29824
2021-02-22,39.84674
2021-02-23,41.41964
2021-02-24,37.8907
2021-02-25,47.77172
2021-02-26,36.3783
2021-02-27,16.65658
2021-02-28,15.48699
2021-03-01,14.45856
2021-03-02,34.98689
2021-03-03,36.11615
2021-03-04,32.02258
2021-03-05,29.40108
2021-03-06,14.49889
2021-03-07,13.83343
2021-03-08,27.44504
2021-03-09,30.63117
2021-03-10,30.99415
2021-03-11,34.13994
2021-03-12,35.854
2021-03-13,16.8784
2021-03-14,15.87013
2021-03-15,29.54224
2021-03-16,36.17664
2021-03-17,33.73664
2021-03-18,41.84311
2021-03-19,35.04738
2021-03-20,16.17261
2021-03-21,13.49062
2021-03-22,31.33696
2021-03-23,28.49364
2021-03-24,29.0986
2021-03-25,27.42488
2021-03-26,30.6715
2021-03-27,14.15607
2021-03-28,13.06715
2021-03-29,31.1958
2021-03-30,37.04375
2021-03-31,31.86126
2021-04-01,32.7687
2021-04-02,33.33333
2021-04-03,17.46319
2021-04-04,14.21657
2021-04-05,31.96208
2021-04-06,33.53498
2021-04-07,33.03085
2021-04-08,30.85299
2021-04-09,31.45795
2021-04-10,14.74087
2021-04-11,13.51078
2021-04-12,29.52208
2021-04-13,33.89796
2021-04-14,37.24541
2021-04-15,41.9641
2021-04-16,40.9155
2021-04-17,17.60435
2021-04-18,14.8417
2021-04-19,35.57168
2021-04-20,36.05565
2021-04-21,33.03085
2021-04-22,33.65597
2021-04-23,34.54325
2021-04-24,14.80137
2021-04-25,13.38979
2021-04-26,31.67977
2021-04-27,33.49465
2021-04-28,31.31679
2021-04-29,28.93728
2021-04-30,26.39645
2021-05-01,11.39342
2021-05-02,10.02218
2021-05-03,22.4642
2021-05-04,22.62552
2021-05-05,12.13954
2021-05-06,26.37628
2021-05-07,26.71909
2021-05-08,10.78846
2021-05-09,10.78846
2021-05-10,32.06291
2021-05-11,31.96208
2021-05-12,30.22786
2021-05-13,30.53034
2021-05-14,26.41661
2021-05-15,10.26416
2021-05-16,10.42548
2021-05-17,24.19842
2021-05-18,24.52107
2021-05-19,12.88566
2021-05-20,24.68239
2021-05-21,22.54486
2021-05-22,8.06614
2021-05-23,8.02581
2021-05-24,22.10123
2021-05-25,23.9766
2021-05-26,25.42851
2021-05-27,26.25529
2021-05-28,28.37265
2021-05-29,10.26416
2021-05-30,8.22746
2021-05-31,26.15446
2021-06-01,26.96108
2021-06-02,29.36075
2021-06-03,32.82919
2021-06-04,29.11877
2021-06-05,12.30086
2021-06-06,10.16333
2021-06-07,27.86852
2021-06-08,24.35974
2021-06-09,23.95644
2021-06-10,24.29925
2021-06-11,24.33958
2021-06-12,8.99374
2021-06-13,8.52994
2021-06-14,21.23411
2021-06-15,25.28735
2021-06-16,27.36438
2021-06-17,25.58983
2021-06-18,26.49727
2021-06-19,9.94152
2021-06-20,8.18713
2021-06-21,22.18189
2021-06-22,25.44867
2021-06-23,30.53034
2021-06-24,31.7806
2021-06-25,26.0133
2021-06-26,12.05888
2021-06-27,9.29622
2021-06-28,21.79874
2021-06-29,20.62915
2021-06-30,24.23875
2021-07-01,21.65759
2021-07-02,19.47973
2021-07-03,9.11474
2021-07-04,8.71143
2021-07-05,21.31478
2021-07-06,23.00867
2021-07-07,21.17362
2021-07-08,19.17725
2021-07-09,21.09296
2021-07-10,8.26779
2021-07-11,7.32002
2021-07-12,17.50352
2021-07-13,20.40734
2021-07-14,20.60899
2021-07-15,22.60536
2021-07-16,19.41923
2021-07-17,7.07803
2021-07-18,5.80762
2021-07-19,15.99112
2021-07-20,15.70881
2021-07-21,17.54385
2021-07-22,21.13329
2021-07-23,19.80237
2021-07-24,7.19903
2021-07-25,7.42085
2021-07-26,16.65658
2021-07-27,15.87013
2021-07-28,16.27344
2021-07-29,16.65658
2021-07-30,13.65194
2021-07-31,6.02944
2021-08-01,4.83968
2021-08-02,12.92599
2021-08-03,17.50352
2021-08-04,22.10123
2021-08-05,20.06452
2021-08-06,23.9766
2021-08-07,9.21556
2021-08-08,8.42911
2021-08-09,23.31115
2021-08-10,22.16172
2021-08-11,25.00504
2021-08-12,26.33595
2021-08-13,25.79149
2021-08-14,9.47771
2021-08-15,7.07803
2021-08-16,8.65093
2021-08-17,21.27445
2021-08-18,24.13793
2021-08-19,20.8913
2021-08-20,19.58056
2021-08-21,7.90481
2021-08-22,6.79572
2021-08-23,18.43113
2021-08-24,26.15446
2021-08-25,23.75478
2021-08-26,20.38717
2021-08-27,20.66948
2021-08-28,8.12663
2021-08-29,6.73522
2021-08-30,18.87477
2021-08-31,21.67775
2021-09-01,22.4642
2021-09-02,20.16535
2021-09-03,21.03246
2021-09-04,8.44928
2021-09-05,7.21919
2021-09-06,17.3422
2021-09-07,16.89856
2021-09-08,17.38253
2021-09-09,15.8903
2021-09-10,17.68501
2021-09-11,7.36035
2021-09-12,5.78745
2021-09-13,12.62351
2021-09-14,16.53559
2021-09-15,15.70881
2021-09-16,14.19641
2021-09-17,16.57592
2021-09-18,5.90844
2021-09-19,4.51703
2021-09-20,3.83141
2021-09-21,5.08166
2021-09-22,4.61786
2021-09-23,14.90219
2021-09-24,16.03145
2021-09-25,6.85622
2021-09-26,5.04133
2021-09-27,15.20467
2021-09-28,14.43839
2021-09-29,14.64004
2021-09-30,15.18451
2021-10-01,13.53095
2021-10-02,5.34381
2021-10-03,3.91207
2021-10-04,5.82778
2021-10-05,12.24037
2021-10-06,13.53095
2021-10-07,15.42649
2021-10-08,14.17624
2021-10-09,4.31538
2021-10-10,4.51703
2021-10-11,4.39604
2021-10-12,12.84533
2021-10-13,14.21657
2021-10-14,17.82617
2021-10-15,16.8179
2021-10-16,6.59407
2021-10-17,4.79935
2021-10-18,12.2202
2021-10-19,14.13591
2021-10-20,12.805
2021-10-21,13.00665
2021-10-22,10.94978
2021-10-23,4.21455
2021-10-24,5.001
2021-10-25,12.26053
2021-10-26,15.08368
2021-10-27,13.97459
2021-10-28,14.55938
2021-10-29,12.09921
2021-10-30,4.0734
2021-10-31,4.15406
2021-11-01,11.51441
2021-11-02,14.45856
2021-11-03,16.11211
2021-11-04,16.59608
2021-11-05,12.88566
2021-11-06,5.20266
2021-11-07,4.37588
2021-11-08,11.79673
2021-11-09,14.33756
2021-11-10,10.92962
2021-11-11,12.66384
2021-11-12,15.80963
2021-11-13,4.75902
2021-11-14,5.28332
2021-11-15,16.27344
2021-11-16,15.12401
2021-11-17,14.74087
2021-11-18,15.60798
2021-11-19,14.03508
2021-11-20,6.02944
2021-11-21,5.14216
2021-11-22,14.03508
2021-11-23,12.58318
2021-11-24,13.61161
2021-11-25,11.95805
2021-11-26,11.29259
2021-11-27,4.17422
2021-11-28,3.32728
2021-11-29,10.36499
2021-11-30,10.58681
2021-12-01,12.86549
2021-12-02,13.14781
2021-12-03,12.1597
2021-12-04,5.001
2021-12-05,3.62976
2021-12-06,11.29259
2021-12-07,12.84533
2021-12-08,14.21657
2021-12-09,12.98648
2021-12-10,10.7078
2021-12-11,4.4767
2021-12-12,4.83968
2021-12-13,10.54648
2021-12-14,10.68763
2021-12-15,9.96168
2021-12-16,11.31276
2021-12-17,9.82052
2021-12-18,3.40794
2021-12-19,3.30711
2021-12-20,7.80399
2021-12-21,10.58681
2021-12-22,11.05061
2021-12-23,12.54285
2021-12-24,9.67937
2021-12-25,4.23472
2021-12-26,5.001
2021-12-27,10.16333
2021-12-28,12.7445
2021-12-29,11.83706
2021-12-30,10.28433
2021-12-31,5.90844
2022-01-01,3.99274
2022-01-02,4.65819
2022-01-03,12.56301
2022-01-04,12.44202
2022-01-05,12.20004
2022-01-06,12.70417
2022-01-07,11.89755
2022-01-08,4.5977
2022-01-09,5.50514
2022-01-10,11.21193
2022-01-11,11.6959
2022-01-12,13.93426
2022-01-13,12.88566
2022-01-14,12.54285
2022-01-15,5.001
2022-01-16,6.65456
2022-01-17,12.56301
2022-01-18,12.44202
2022-01-19,12.17987
2022-01-20,14.13591
2022-01-21,14.01492
2022-01-22,4.83968
2022-01-23,4.83968
2022-01-24,9.98185
2022-01-25,10.56664
2022-01-26,10.94978
2022-01-27,30.99415
2022-01-28,20.14519
2022-01-29,6.25126
2022-01-30,4.61786
2022-01-31,5.02117
2022-02-01,6.47307
2022-02-02,6.93688
2022-02-03,19.39907
2022-02-04,20.10485
2022-02-05,6.06977
2022-02-06,5.30348
2022-02-07,16.69691
2022-02-08,16.21294
2022-02-09,15.06352
2022-02-10,16.73724
2022-02-11,13.34946
2022-02-12,5.84795
2022-02-13,4.61786
2022-02-14,9.88102
2022-02-15,10.54648
2022-02-16,13.63178
2022-02-17,15.14418
2022-02-18,12.72433
2022-02-19,5.001
2022-02-20,4.55737
2022-02-21,11.07078
2022-02-22,10.36499
2022-02-23,11.07078
2022-02-24,12.11937
2022-02-25,13.43012
2022-02-26,5.88828
2022-02-27,4.05323
2022-02-28,10.88929
2022-03-01,4.51703
2022-03-02,10.56664
2022-03-03,12.50252
2022-03-04,10.84896
2022-03-05,5.30348
2022-03-06,4.0129
2022-03-07,9.67937
2022-03-08,10.04234
2022-03-09,3.30711
2022-03-10,10.92962
2022-03-11,12.20004
2022-03-12,4.65819
2022-03-13,4.29522
2022-03-14,9.76003
2022-03-15,9.47771
2022-03-16,12.92599
2022-03-17,15.04335
2022-03-18,12.38152
2022-03-19,5.66646
2022-03-20,4.17422
2022-03-21,11.09094
2022-03-22,11.6959
2022-03-23,13.57128
2022-03-24,12.54285
2022-03-25,12.1597
2022-03-26,4.77918
2022-03-27,4.27505
2022-03-28,9.88102
2022-03-29,11.65557
2022-03-30,13.02681
2022-03-31,12.11937
2022-04-01,10.78846
2022-04-02,4.03307
2022-04-03,3.44827
2022-04-04,10.36499
2022-04-05,10.72796
2022-04-06,10.10284
2022-04-07,9.88102
2022-04-08,9.98185
2022-04-09,3.71042
2022-04-10,3.46844
2022-04-11,7.76366
2022-04-12,8.55011
2022-04-13,9.92135
2022-04-14,10.56664
2022-04-15,9.73986
2022-04-16,3.22645
2022-04-17,3.22645
2022-04-18,8.10647
2022-04-19,9.45755
2022-04-20,10.7078
2022-04-21,11.25226
2022-04-22,9.43738
2022-04-23,3.71042
2022-04-24,3.18612
2022-04-25,8.6711
2022-04-26,10.10284
2022-04-27,9.07441
2022-04-28,8.95341
2022-04-29,10.7078
2022-04-30,3.30711
2022-05-01,3.0248
2022-05-02,7.0377
2022-05-03,7.42085
2022-05-04,7.80399
2022-05-05,3.16596
2022-05-06,6.93688
2022-05-07,2.84331
2022-05-08,2.64166
2022-05-09,6.00927
2022-05-10,6.0496
2022-05-11,6.5739
2022-05-12,6.1101
2022-05-13,7.70316
2022-05-14,3.28695
2022-05-15,2.64166
2022-05-16,6.17059
2022-05-17,7.94515
2022-05-18,7.76366
2022-05-19,6.75539
2022-05-20,8.28796
2022-05-21,2.74248
2022-05-22,2.60133
2022-05-23,6.55374
2022-05-24,6.67473
2022-05-25,7.58217
2022-05-26,5.82778
2022-05-27,6.73522
2022-05-28,2.68199
2022-05-29,2.41984
2022-05-30,7.683
2022-05-31,7.36035
2022-06-01,3.97257
2022-06-02,6.49324
2022-06-03,6.23109
2022-06-04,2.74248
2022-06-05,2.13752
2022-06-06,2.0367
2022-06-07,5.10183
2022-06-08,5.86811
2022-06-09,6.43274
2022-06-10,5.78745
2022-06-11,2.62149
2022-06-12,2.561
2022-06-13,5.5253
2022-06-14,6.39241
2022-06-15,6.89655
2022-06-16,7.78382
2022-06-17,8.42911
2022-06-18,3.32728
2022-06-19,2.74248
2022-06-20,7.0982
2022-06-21,7.6225
2022-06-22,6.35208
2022-06-23,6.15043
2022-06-24,7.44101
2022-06-25,3.32728
2022-06-26,2.44
2022-06-27,6.81589
2022-06-28,6.37225
2022-06-29,5.82778
2022-06-30,6.15043
2022-07-01,5.48497
2022-07-02,1.99637
2022-07-03,1.75438
2022-07-04,5.28332
2022-07-05,6.00927
2022-07-06,5.68663
2022-07-07,7.683
2022-07-08,6.31175
2022-07-09,3.04496
2022-07-10,2.07703
2022-07-11,5.02117
2022-07-12,5.64629
2022-07-13,4.65819
2022-07-14,5.76729
2022-07-15,5.0615
2022-07-16,2.52066
2022-07-17,2.74248
2022-07-18,6.6344
2022-07-19,5.76729
2022-07-20,5.90844
2022-07-21,6.93688
2022-07-22,6.00927
2022-07-23,2.27868
2022-07-24,1.79471
2022-07-25,5.5858
2022-07-26,5.60596
2022-07-27,5.0615
2022-07-28,6.02944
2022-07-29,6.67473
2022-07-30,3.18612
2022-07-31,1.75438
2022-08-01,5.24299
2022-08-02,5.28332
2022-08-03,6.45291
2022-08-04,7.11837
2022-08-05,6.61423
2022-08-06,2.17785
2022-08-07,2.561
2022-08-08,6.49324
2022-08-09,7.58217
2022-08-10,6.49324
2022-08-11,6.95704
2022-08-12,7.27969
2022-08-13,2.94414
2022-08-14,2.09719
2022-08-15,1.95603
2022-08-16,6.87638
2022-08-17,6.25126
2022-08-18,6.87638
2022-08-19,4.94051
2022-08-20,2.25851
2022-08-21,2.13752
2022-08-22,4.61786
2022-08-23,5.08166
2022-08-24,5.78745
2022-08-25,7.17886
2022-08-26,6.53357
2022-08-27,2.05686
2022-08-28,2.0367
2022-08-29,5.02117
2022-08-30,5.84795
2022-08-31,6.47307
2022-09-01,5.48497
2022-09-02,4.90018
2022-09-03,2.19802
2022-09-04,1.81488
2022-09-05,4.05323
2022-09-06,4.5372
2022-09-07,5.84795
2022-09-08,4.98084
2022-09-09,2.21818
2022-09-10,2.21818
2022-09-11,1.49223
2022-09-12,2.80298
2022-09-13,7.38052
2022-09-14,6.15043
2022-09-15,6.00927
2022-09-16,5.70679
2022-09-17,2.25851
2022-09-18,2.33918
2022-09-19,4.73885
2022-09-20,5.72696
2022-09-21,4.83968
2022-09-22,5.5858
2022-09-23,3.81125
2022-09-24,1.73422
2022-09-25,1.33091
2022-09-26,4.23472
2022-09-27,4.83968
2022-09-28,4.33555
2022-09-29,5.28332
2022-09-30,4.5372
2022-10-01,1.95603
2022-10-02,1.29058
2022-10-03,2.15769
2022-10-04,5.64629
2022-10-05,5.46481
2022-10-06,5.90844
2022-10-07,4.37588
2022-10-08,1.85521
2022-10-09,1.79471
2022-10-10,1.89554
2022-10-11,4.43637
2022-10-12,4.79935
2022-10-13,3.97257
2022-10-14,5.30348
2022-10-15,2.19802
2022-10-16,2.46017
2022-10-17,5.36398
2022-10-18,6.5134
2022-10-19,6.0496
2022-10-20,4.92034
2022-10-21,4.05323
2022-10-22,1.77455
2022-10-23,1.12925
2022-10-24,4.21455
2022-10-25,4.85985
2022-10-26,5.5858
2022-10-27,5.90844
2022-10-28,4.69852
2022-10-29,1.95603
2022-10-30,1.25025
2022-10-31,4.90018
2022-11-01,5.5253
2022-11-02,5.78745
2022-11-03,5.84795
2022-11-04,5.08166
2022-11-05,1.71405
2022-11-06,1.57289
2022-11-07,5.38415
2022-11-08,6.33192
2022-11-09,7.0982
2022-11-10,6.67473
2022-11-11,8.95341
2022-11-12,3.10546
2022-11-13,2.60133
2022-11-14,6.08993
2022-11-15,7.05787
2022-11-16,6.1101
2022-11-17,5.90844
2022-11-18,4.77918
2022-11-19,2.05686
2022-11-20,2.21818
2022-11-21,3.93224
2022-11-22,4.21455
2022-11-23,4.51703
2022-11-24,4.5372
2022-11-25,3.52893
2022-11-26,1.69388
2022-11-27,1.71405
2022-11-28,2.9643
2022-11-29,4.67836
2022-11-30,4.49687
2022-12-01,5.122
2022-12-02,3.69026
2022-12-03,1.23008
2022-12-04,1.53256
2022-12-05,3.73059
2022-12-06,3.81125
2022-12-07,3.44827
2022-12-08,3.46844
2022-12-09,4.21455
2022-12-10,2.21818
2022-12-11,1.83504
2022-12-12,3.93224
2022-12-13,4.11373
2022-12-14,5.02117
2022-12-15,4.45654
2022-12-16,3.52893
2022-12-17,1.5124
2022-12-18,1.31074
2022-12-19,3.06513
2022-12-20,3.12563
2022-12-21,3.69026
2022-12-22,5.16233
2022-12-23,3.40794
2022-12-24,1.33091
2022-12-25,1.47207
2022-12-26,3.60959
2022-12-27,4.51703
2022-12-28,4.4767
2022-12-29,3.85158
2022-12-30,2.33918
2022-12-31,1.77455
2023-01-01,1.83504
2023-01-02,4.41621
2023-01-03,3.71042
2023-01-04,4.98084
2023-01-05,4.57753
2023-01-06,4.92034
2023-01-07,2.5005
2023-01-08,2.35934
2023-01-09,6.61423
2023-01-10,5.46481
2023-01-11,5.32365
2023-01-12,5.30348
2023-01-13,6.1101
2023-01-14,2.35934
2023-01-15,2.07703
2023-01-16,5.78745
2023-01-17,5.32365
2023-01-18,4.25489
2023-01-19,4.98084
2023-01-20,4.5372
2023-01-21,2.11736
2023-01-22,2.33918
2023-01-23,1.9157
2023-01-24,2.31901
2023-01-25,7.27969
2023-01-26,8.83242
2023-01-27,8.18713
2023-01-28,3.71042
2023-01-29,3.10546
2023-01-30,7.1587
2023-01-31,7.38052
2023-02-01,7.48134
2023-02-02,8.69126
2023-02-03,8.10647
2023-02-04,3.4886
2023-02-05,2.60133
2023-02-06,6.75539
2023-02-07,7.27969
2023-02-08,8.16696
2023-02-09,8.77192
2023-02-10,7.46118
2023-02-11,2.37951
2023-02-12,3.06513
2023-02-13,5.56563
2023-02-14,6.95704
2023-02-15,6.67473
2023-02-16,8.0863
2023-02-17,5.88828
2023-02-18,2.62149
2023-02-19,2.17785
2023-02-20,6.85622
2023-02-21,6.87638
2023-02-22,6.0496
2023-02-23,6.6344
2023-02-24,5.70679
2023-02-25,2.88364
2023-02-26,2.01653
2023-02-27,5.50514
2023-02-28,6.33192
2023-03-01,3.00463
2023-03-02,6.27142
2023-03-03,5.94877
2023-03-04,2.41984
2023-03-05,2.62149
2023-03-06,6.29159
2023-03-07,7.66283
2023-03-08,6.5134
2023-03-09,5.76729
2023-03-10,5.34381
2023-03-11,1.69388
2023-03-12,1.79471
2023-03-13,5.56563
2023-03-14,5.02117
2023-03-15,7.42085
2023-03-16,6.23109
2023-03-17,7.38052
2023-03-18,2.54083
2023-03-19,2.33918
2023-03-20,5.68663
2023-03-21,6.31175
2023-03-22,6.5739
2023-03-23,8.24763
2023-03-24,8.22746
2023-03-25,2.98447
2023-03-26,2.60133
2023-03-27,6.71506
2023-03-28,6.95704
2023-03-29,8.6711
2023-03-30,8.44928
2023-03-31,7.98548
2023-04-01,3.30711
2023-04-02,3.14579
2023-04-03,7.38052
2023-04-04,8.30812
2023-04-05,9.51804
2023-04-06,8.38878
2023-04-07,9.33655
2023-04-08,3.04496
2023-04-09,2.78281
2023-04-10,9.51804
2023-04-11,11.29259
2023-04-12,9.35672
2023-04-13,9.90118
2023-04-14,10.08267
2023-04-15,3.32728
2023-04-16,2.92397
2023-04-17,8.10647
2023-04-18,9.25589
2023-04-19,9.45755
2023-04-20,7.34018
2023-04-21,6.79572
2023-04-22,2.561
2023-04-23,2.39967
2023-04-24,5.122
2023-04-25,6.19076
2023-04-26,5.94877
2023-04-27,6.41258
2023-04-28,6.75539
2023-04-29,2.21818
2023-04-30,1.71405
2023-05-01,2.15769
2023-05-02,6.55374
2023-05-03,6.49324
2023-05-04,5.20266
2023-05-05,3.28695
2023-05-06,2.09719
2023-05-07,1.67372
2023-05-08,5.98911
2023-05-09,5.42448
2023-05-10,5.62613
2023-05-11,5.50514
2023-05-12,5.50514
2023-05-13,2.41984
2023-05-14,1.79471
2023-05-15,4.23472
2023-05-16,5.38415
2023-05-17,5.90844
2023-05-18,6.79572
2023-05-19,7.66283
2023-05-20,2.35934
2023-05-21,1.99637
2023-05-22,7.17886
2023-05-23,6.71506
2023-05-24,7.01754
2023-05-25,5.40431
2023-05-26,6.47307
2023-05-27,2.52066
2023-05-28,1.79471
2023-05-29,2.29885
