date,국채
2020-07-04,3.81975
2020-07-05,3.70038
2020-07-06,4.93882
2020-07-07,4.65532
2020-07-08,5.32676
2020-07-09,4.6404
2020-07-10,4.49119
2020-07-11,2.83497
2020-07-12,3.56609
2020-07-13,4.34198
2020-07-14,5.01342
2020-07-15,5.08803
2020-07-16,5.16263
2020-07-17,4.59564
2020-07-18,3.0737
2020-07-19,2.96926
2020-07-20,4.58072
2020-07-21,4.26738
2020-07-22,4.32706
2020-07-23,4.75977
2020-07-24,4.37182
2020-07-25,3.02894
2020-07-26,3.78991
2020-07-27,16.84571
2020-07-28,10.37003
2020-07-29,6.55028
2020-07-30,4.65532
2020-07-31,4.26738
2020-08-01,3.58102
2020-08-02,3.76007
2020-08-03,4.59564
2020-08-04,4.62548
2020-08-05,5.19247
2020-08-06,5.08803
2020-08-07,4.3569
2020-08-08,3.86451
2020-08-09,4.14801
2020-08-10,6.37123
2020-08-11,6.71441
2020-08-12,6.80393
2020-08-13,5.19247
2020-08-14,4.61056
2020-08-15,3.19307
2020-08-16,4.13309
2020-08-17,4.49119
2020-08-18,5.16263
2020-08-19,6.16233
2020-08-20,5.17755
2020-08-21,6.08773
2020-08-22,5.13279
2020-08-23,6.25186
2020-08-24,40.34616
2020-08-25,35.37749
2020-08-26,12.84691
2020-08-27,8.95255
2020-08-28,8.01253
2020-08-29,5.80423
2020-08-30,5.74455
2020-08-31,7.23664
2020-09-01,16.92032
2020-09-02,19.41211
2020-09-03,11.8472
2020-09-04,14.51805
2020-09-05,8.81826
2020-09-06,36.82482
2020-09-07,34.63145
2020-09-08,25.97732
2020-09-09,17.21874
2020-09-10,29.97612
2020-09-11,17.20381
2020-09-12,7.57982
2020-09-13,7.41569
2020-09-14,8.51984
2020-09-15,7.63951
2020-09-16,7.38585
2020-09-17,6.78901
2020-09-18,6.53536
2020-09-19,5.07311
2020-09-20,5.22232
2020-09-21,6.77409
2020-09-22,7.4903
2020-09-23,9.1316
2020-09-24,7.54998
2020-09-25,5.81915
2020-09-26,3.61086
2020-09-27,4.29722
2020-09-28,5.65502
2020-09-29,5.65502
2020-09-30,3.76007
2020-10-01,3.93912
2020-10-02,3.78991
2020-10-03,4.01372
2020-10-04,4.49119
2020-10-05,6.05789
2020-10-06,6.43091
2020-10-07,5.9982
2020-10-08,5.17755
2020-10-09,4.34198
2020-10-10,4.44643
2020-10-11,4.70008
2020-10-12,5.77439
2020-10-13,5.95344
2020-10-14,6.11757
2020-10-15,5.62518
2020-10-16,5.41629
2020-10-17,4.55088
2020-10-18,5.32676
2020-10-19,6.26678
2020-10-20,8.35571
2020-10-21,11.4145
2020-10-22,6.32646
2020-10-23,5.19247
2020-10-24,3.53625
2020-10-25,7.2814
2020-10-26,7.26648
2020-10-27,5.77439
2020-10-28,5.47597
2020-10-29,6.34139
2020-10-30,4.65532
2020-10-31,3.49149
2020-11-01,5.34168
2020-11-02,6.98299
2020-11-03,6.2071
2020-11-04,5.49089
2020-11-05,5.52074
2020-11-06,4.68516
2020-11-07,3.74515
2020-11-08,3.61086
2020-11-09,5.32676
2020-11-10,6.29662
2020-11-11,6.11757
2020-11-12,5.58042
2020-11-13,5.10295
2020-11-14,3.87943
2020-11-15,3.2826
2020-11-16,5.29692
2020-11-17,5.2074
2020-11-18,5.5655
2020-11-19,5.41629
2020-11-20,6.07281
2020-11-21,4.70008
2020-11-22,5.02834
2020-11-23,6.5652
2020-11-24,6.89346
2020-11-25,6.44583
2020-11-26,6.75917
2020-11-27,8.08713
2020-11-28,7.8484
2020-11-29,10.04177
2020-11-30,9.28081
2020-12-01,12.4142
2020-12-02,11.47418
2020-12-03,11.60847
2020-12-04,7.26648
2020-12-05,5.74455
2020-12-06,6.60996
2020-12-07,6.31154
2020-12-08,8.1319
2020-12-09,7.4903
2020-12-10,6.68457
2020-12-11,6.22202
2020-12-12,5.50581
2020-12-13,6.50552
2020-12-14,6.95314
2020-12-15,7.14712
2020-12-16,7.62458
2020-12-17,8.10205
2020-12-18,7.2068
2020-12-19,34.58669
2020-12-20,26.41002
2020-12-21,7.66935
2020-12-22,6.90838
2020-12-23,5.71471
2020-12-24,5.19247
2020-12-25,4.78961
2020-12-26,5.08803
2020-12-27,7.44553
2020-12-28,6.81886
2020-12-29,7.95284
2020-12-30,6.38615
2020-12-31,5.2074
2021-01-01,4.17785
2021-01-02,4.86421
2021-01-03,5.47597
2021-01-04,6.05789
2021-01-05,7.08743
2021-01-06,8.60937
2021-01-07,10.68337
2021-01-08,10.01193
2021-01-09,6.90838
2021-01-10,8.25126
2021-01-11,12.59325
2021-01-12,14.36884
2021-01-13,13.47358
2021-01-14,10.01193
2021-01-15,9.26589
2021-01-16,6.72933
2021-01-17,6.14741
2021-01-18,7.72903
2021-01-19,7.41569
2021-01-20,7.74395
2021-01-21,6.53536
2021-01-22,7.98269
2021-01-23,7.71411
2021-01-24,8.02745
2021-01-25,13.10056
2021-01-26,13.4139
2021-01-27,10.38495
2021-01-28,9.19128
2021-01-29,8.17666
2021-01-30,7.46045
2021-01-31,6.2071
2021-02-01,6.47567
2021-02-02,8.93763
2021-02-03,9.75828
2021-02-04,7.78871
2021-02-05,6.40107
2021-02-06,4.84929
2021-02-07,5.44613
2021-02-08,7.93792
2021-02-09,7.60966
2021-02-10,7.16204
2021-02-11,5.01342
2021-02-12,4.80453
2021-02-13,5.10295
2021-02-14,6.17726
2021-02-15,9.62399
2021-02-16,14.04058
2021-02-17,18.57654
2021-02-18,18.32288
2021-02-19,15.08504
2021-02-20,10.17606
2021-02-21,9.26589
2021-02-22,15.35362
2021-02-23,27.06654
2021-02-24,26.54431
2021-02-25,19.38227
2021-02-26,78.79737
2021-02-27,35.84004
2021-02-28,22.41122
2021-03-01,25.38048
2021-03-02,31.6025
2021-03-03,25.90271
2021-03-04,33.15428
2021-03-05,42.12175
2021-03-06,22.1128
2021-03-07,15.6222
2021-03-08,25.41032
2021-03-09,30.61772
2021-03-10,32.12473
2021-03-11,25.23127
2021-03-12,18.65114
2021-03-13,13.38406
2021-03-14,11.39958
2021-03-15,17.00984
2021-03-16,14.45837
2021-03-17,16.03998
2021-03-18,21.09817
2021-03-19,25.18651
2021-03-20,11.96657
2021-03-21,9.81796
2021-03-22,14.53297
2021-03-23,12.62309
2021-03-24,12.19039
2021-03-25,11.26529
2021-03-26,8.93763
2021-03-27,6.55028
2021-03-28,6.86362
2021-03-29,7.923
2021-03-30,8.87794
2021-03-31,10.25067
2021-04-01,9.23604
2021-04-02,7.66935
2021-04-03,5.62518
2021-04-04,5.9982
2021-04-05,8.01253
2021-04-06,10.50432
2021-04-07,10.34019
2021-04-08,8.86302
2021-04-09,7.35601
2021-04-10,6.46075
2021-04-11,6.23694
2021-04-12,8.29603
2021-04-13,7.4903
2021-04-14,8.14682
2021-04-15,7.923
2021-04-16,8.2065
2021-04-17,6.34139
2021-04-18,6.71441
2021-04-19,7.47538
2021-04-20,8.16174
2021-04-21,7.47538
2021-04-22,7.17696
2021-04-23,7.43061
2021-04-24,5.08803
2021-04-25,5.62518
2021-04-26,6.25186
2021-04-27,6.31154
2021-04-28,8.35571
2021-04-29,6.83378
2021-04-30,5.93852
2021-05-01,3.86451
2021-05-02,4.52103
2021-05-03,6.01313
2021-05-04,6.77409
2021-05-05,4.98358
2021-05-06,6.60996
2021-05-07,5.38645
2021-05-08,4.41659
2021-05-09,4.37182
2021-05-10,6.22202
2021-05-11,7.46045
2021-05-12,8.44524
2021-05-13,9.35541
2021-05-14,7.5649
2021-05-15,5.01342
2021-05-16,5.40137
2021-05-17,7.53506
2021-05-18,6.74425
2021-05-19,6.05789
2021-05-20,8.5646
2021-05-21,6.60996
2021-05-22,4.90898
2021-05-23,4.80453
2021-05-24,6.5652
2021-05-25,7.74395
2021-05-26,7.99761
2021-05-27,9.1316
2021-05-28,8.50492
2021-05-29,5.74455
2021-05-30,6.19218
2021-05-31,7.04267
2021-06-01,7.90808
2021-06-02,9.2062
2021-06-03,9.47478
2021-06-04,9.02715
2021-06-05,5.80423
2021-06-06,7.26648
2021-06-07,8.78842
2021-06-08,9.05699
2021-06-09,7.37093
2021-06-10,7.52014
2021-06-11,8.37063
2021-06-12,7.22172
2021-06-13,7.53506
2021-06-14,8.69889
2021-06-15,8.31095
2021-06-16,8.47508
2021-06-17,10.01193
2021-06-18,7.5649
2021-06-19,6.23694
2021-06-20,4.84929
2021-06-21,8.04237
2021-06-22,7.5649
2021-06-23,7.93792
2021-06-24,7.25156
2021-06-25,7.80364
2021-06-26,5.46105
2021-06-27,5.282
2021-06-28,8.50492
2021-06-29,9.1316
2021-06-30,8.10205
2021-07-01,8.26618
2021-07-02,7.25156
2021-07-03,4.65532
2021-07-04,5.34168
2021-07-05,6.52044
2021-07-06,6.62488
2021-07-07,8.25126
2021-07-08,10.95195
2021-07-09,10.38495
2021-07-10,5.90868
2021-07-11,4.74485
2021-07-12,8.71381
2021-07-13,9.1316
2021-07-14,9.7732
2021-07-15,8.65413
2021-07-16,8.5646
2021-07-17,5.2074
2021-07-18,4.89406
2021-07-19,8.62429
2021-07-20,11.90689
2021-07-21,9.7732
2021-07-22,8.46016
2021-07-23,8.40047
2021-07-24,5.47597
2021-07-25,5.02834
2021-07-26,8.04237
2021-07-27,7.25156
2021-07-28,7.44553
2021-07-29,7.83348
2021-07-30,7.35601
2021-07-31,4.23754
2021-08-01,4.31214
2021-08-02,6.62488
2021-08-03,8.07221
2021-08-04,6.77409
2021-08-05,6.60996
2021-08-06,6.34139
2021-08-07,5.52074
2021-08-08,4.75977
2021-08-09,7.74395
2021-08-10,8.22142
2021-08-11,8.72873
2021-08-12,8.60937
2021-08-13,8.62429
2021-08-14,5.40137
2021-08-15,5.16263
2021-08-16,7.05759
2021-08-17,8.54968
2021-08-18,7.71411
2021-08-19,10.22082
2021-08-20,9.2062
2021-08-21,6.04297
2021-08-22,6.07281
2021-08-23,8.62429
2021-08-24,8.95255
2021-08-25,8.38555
2021-08-26,10.90719
2021-08-27,9.8478
2021-08-28,5.78931
2021-08-29,5.08803
2021-08-30,8.14682
2021-08-31,10.29543
2021-09-01,9.89256
2021-09-02,8.57952
2021-09-03,7.59474
2021-09-04,4.81945
2021-09-05,4.61056
2021-09-06,7.99761
2021-09-07,8.38555
2021-09-08,12.1307
2021-09-09,11.47418
2021-09-10,9.87764
2021-09-11,4.81945
2021-09-12,5.26708
2021-09-13,8.37063
2021-09-14,8.22142
2021-09-15,8.66905
2021-09-16,8.10205
2021-09-17,6.5652
2021-09-18,4.86421
2021-09-19,3.96896
2021-09-20,5.11787
2021-09-21,6.08773
2021-09-22,6.93822
2021-09-23,8.16174
2021-09-24,9.72843
2021-09-25,7.25156
2021-09-26,5.9982
2021-09-27,10.08654
2021-09-28,14.87615
2021-09-29,26.06684
2021-09-30,14.35392
2021-10-01,11.96657
2021-10-02,6.86362
2021-10-03,5.83407
2021-10-04,8.49
2021-10-05,15.32378
2021-10-06,14.21963
2021-10-07,13.38406
2021-10-08,10.7729
2021-10-09,6.19218
2021-10-10,5.61026
2021-10-11,7.25156
2021-10-12,12.10086
2021-10-13,11.22053
2021-10-14,9.95225
2021-10-15,8.74365
2021-10-16,5.3566
2021-10-17,4.58072
2021-10-18,13.9809
2021-10-19,11.38466
2021-10-20,11.71292
2021-10-21,9.41509
2021-10-22,8.41539
2021-10-23,4.80453
2021-10-24,4.72993
2021-10-25,8.90778
2021-10-26,10.71321
2021-10-27,11.71292
2021-10-28,13.83169
2021-10-29,17.32318
2021-10-30,7.44553
2021-10-31,6.55028
2021-11-01,15.53267
2021-11-02,15.14473
2021-11-03,14.13011
2021-11-04,15.47299
2021-11-05,13.74216
2021-11-06,7.02775
2021-11-07,6.16233
2021-11-08,11.38466
2021-11-09,12.39928
2021-11-10,11.23545
2021-11-11,12.07102
2021-11-12,9.38525
2021-11-13,4.72993
2021-11-14,4.55088
2021-11-15,8.83318
2021-11-16,10.1313
2021-11-17,9.34049
2021-11-18,7.78871
2021-11-19,6.44583
2021-11-20,3.9988
2021-11-21,4.2823
2021-11-22,7.22172
2021-11-23,10.38495
2021-11-24,9.29573
2021-11-25,9.7732
2021-11-26,8.9227
2021-11-27,5.77439
2021-11-28,4.58072
2021-11-29,7.26648
2021-11-30,9.02715
2021-12-01,10.45956
2021-12-02,8.10205
2021-12-03,6.77409
2021-12-04,6.08773
2021-12-05,5.41629
2021-12-06,7.74395
2021-12-07,8.32587
2021-12-08,8.32587
2021-12-09,8.46016
2021-12-10,6.93822
2021-12-11,4.96866
2021-12-12,5.2074
2021-12-13,7.63951
2021-12-14,7.66935
2021-12-15,8.22142
2021-12-16,8.8481
2021-12-17,7.16204
2021-12-18,4.46135
2021-12-19,4.50611
2021-12-20,7.04267
2021-12-21,7.23664
2021-12-22,6.34139
2021-12-23,6.55028
2021-12-24,4.38675
2021-12-25,2.62608
2021-12-26,3.0737
2021-12-27,5.90868
2021-12-28,5.87884
2021-12-29,5.40137
2021-12-30,5.95344
2021-12-31,4.77469
2022-01-01,3.05878
2022-01-02,3.0737
2022-01-03,6.81886
2022-01-04,10.11638
2022-01-05,10.80274
2022-01-06,14.4136
2022-01-07,11.11608
2022-01-08,6.59504
2022-01-09,6.6398
2022-01-10,12.07102
2022-01-11,11.51894
2022-01-12,10.47448
2022-01-13,9.93733
2022-01-14,11.59355
2022-01-15,6.77409
2022-01-16,6.02805
2022-01-17,10.14622
2022-01-18,13.81677
2022-01-19,19.75529
2022-01-20,12.35452
2022-01-21,12.56341
2022-01-22,7.62458
2022-01-23,8.86302
2022-01-24,12.53357
2022-01-25,13.86153
2022-01-26,11.11608
2022-01-27,14.08534
2022-01-28,10.74306
2022-01-29,5.69979
2022-01-30,4.55088
2022-01-31,6.05789
2022-02-01,7.19188
2022-02-02,7.46045
2022-02-03,11.83228
2022-02-04,11.56371
2022-02-05,9.25096
2022-02-06,6.49059
2022-02-07,11.28021
2022-02-08,12.81706
2022-02-09,12.63801
2022-02-10,12.66786
2022-02-11,16.68158
2022-02-12,9.32557
2022-02-13,6.60996
2022-02-14,11.25037
2022-02-15,11.75768
2022-02-16,11.47418
2022-02-17,10.4894
2022-02-18,9.23604
2022-02-19,5.55058
2022-02-20,4.83437
2022-02-21,54.75977
2022-02-22,36.82482
2022-02-23,16.17427
2022-02-24,14.99552
2022-02-25,11.04148
2022-02-26,6.83378
2022-02-27,5.11787
2022-02-28,7.31125
2022-03-01,8.69889
2022-03-02,11.698
2022-03-03,9.7732
2022-03-04,9.71351
2022-03-05,6.29662
2022-03-06,5.13279
2022-03-07,12.57833
2022-03-08,11.90689
2022-03-09,7.75887
2022-03-10,11.96657
2022-03-11,10.01193
2022-03-12,6.2071
2022-03-13,5.90868
2022-03-14,10.81766
2022-03-15,14.57773
2022-03-16,12.07102
2022-03-17,13.45866
2022-03-18,10.51924
2022-03-19,5.68487
2022-03-20,5.17755
2022-03-21,8.72873
2022-03-22,11.28021
2022-03-23,9.83288
2022-03-24,7.60966
2022-03-25,7.46045
2022-03-26,6.5652
2022-03-27,5.87884
2022-03-28,17.51715
2022-03-29,48.29901
2022-03-30,19.65085
2022-03-31,14.48821
2022-04-01,11.53387
2022-04-02,6.80393
2022-04-03,5.38645
2022-04-04,13.60787
2022-04-05,17.35302
2022-04-06,17.78573
2022-04-07,15.65204
2022-04-08,11.81736
2022-04-09,8.19158
2022-04-10,5.72963
2022-04-11,14.29424
2022-04-12,20.63563
2022-04-13,13.53327
2022-04-14,11.93673
2022-04-15,11.31005
2022-04-16,4.93882
2022-04-17,5.19247
2022-04-18,11.29513
2022-04-19,12.01133
2022-04-20,11.62339
2022-04-21,9.86272
2022-04-22,11.83228
2022-04-23,6.04297
2022-04-24,5.2074
2022-04-25,10.60877
2022-04-26,11.32497
2022-04-27,12.42912
2022-04-28,10.01193
2022-04-29,9.53446
2022-04-30,5.71471
2022-05-01,4.41659
2022-05-02,10.60877
2022-05-03,13.16025
2022-05-04,11.47418
2022-05-05,8.80334
2022-05-06,15.08504
2022-05-07,6.60996
2022-05-08,5.29692
2022-05-09,12.14562
2022-05-10,13.27961
2022-05-11,12.87675
2022-05-12,16.45777
2022-05-13,12.4888
2022-05-14,5.52074
2022-05-15,5.10295
2022-05-16,10.42972
2022-05-17,10.35511
2022-05-18,10.16114
2022-05-19,10.4894
2022-05-20,8.5646
2022-05-21,4.87914
2022-05-22,4.49119
2022-05-23,7.57982
2022-05-24,8.1319
2022-05-25,7.2068
2022-05-26,8.98239
2022-05-27,7.50522
2022-05-28,3.96896
2022-05-29,5.53566
2022-05-30,8.47508
2022-05-31,8.51984
2022-06-01,7.50522
2022-06-02,10.92211
2022-06-03,9.92241
2022-06-04,4.55088
2022-06-05,4.62548
2022-06-06,5.69979
2022-06-07,12.53357
2022-06-08,13.16025
2022-06-09,10.50432
2022-06-10,9.7732
2022-06-11,8.5646
2022-06-12,6.46075
2022-06-13,16.68158
2022-06-14,18.12891
2022-06-15,19.57624
2022-06-16,19.71053
2022-06-17,14.93584
2022-06-18,7.13219
2022-06-19,7.10235
2022-06-20,13.42882
2022-06-21,11.78752
2022-06-22,12.75738
2022-06-23,12.10086
2022-06-24,10.65353
2022-06-25,6.41599
2022-06-26,5.849
2022-06-27,11.14592
2022-06-28,10.62369
2022-06-29,9.69859
2022-06-30,8.63921
2022-07-01,8.71381
2022-07-02,5.07311
2022-07-03,5.849
2022-07-04,9.95225
2022-07-05,9.29573
2022-07-06,11.78752
2022-07-07,10.89227
2022-07-08,10.19098
2022-07-09,5.55058
2022-07-10,4.83437
2022-07-11,8.8481
2022-07-12,11.68307
2022-07-13,12.89167
2022-07-14,11.32497
2022-07-15,9.96717
2022-07-16,4.83437
2022-07-17,4.86421
2022-07-18,9.78812
2022-07-19,8.89286
2022-07-20,9.05699
2022-07-21,8.25126
2022-07-22,8.07221
2022-07-23,4.81945
2022-07-24,4.9985
2022-07-25,12.3396
2022-07-26,8.78842
2022-07-27,8.37063
2022-07-28,9.1316
2022-07-29,7.99761
2022-07-30,4.50611
2022-07-31,3.6407
2022-08-01,7.19188
2022-08-02,8.68397
2022-08-03,8.51984
2022-08-04,7.19188
2022-08-05,7.29632
2022-08-06,4.68516
2022-08-07,4.05849
2022-08-08,7.37093
2022-08-09,8.11698
2022-08-10,7.02775
2022-08-11,8.28111
2022-08-12,7.57982
2022-08-13,4.10325
2022-08-14,3.52133
2022-08-15,5.40137
2022-08-16,8.62429
2022-08-17,9.45986
2022-08-18,8.10205
2022-08-19,8.29603
2022-08-20,4.49119
2022-08-21,4.08833
2022-08-22,8.47508
2022-08-23,9.31065
2022-08-24,9.19128
2022-08-25,11.78752
2022-08-26,10.2059
2022-08-27,5.46105
2022-08-28,4.13309
2022-08-29,11.01163
2022-08-30,11.54879
2022-08-31,10.72814
2022-09-01,11.07132
2022-09-02,10.72814
2022-09-03,4.22262
2022-09-04,4.40167
2022-09-05,9.7732
2022-09-06,9.38525
2022-09-07,11.71292
2022-09-08,9.87764
2022-09-09,5.86392
2022-09-10,4.08833
2022-09-11,3.87943
2022-09-12,5.53566
2022-09-13,11.25037
2022-09-14,14.65234
2022-09-15,12.19039
2022-09-16,14.53297
2022-09-17,6.04297
2022-09-18,4.07341
2022-09-19,12.98119
2022-09-20,17.35302
2022-09-21,19.20322
2022-09-22,21.29215
2022-09-23,23.96299
2022-09-24,10.22082
2022-09-25,8.44524
2022-09-26,24.91793
2022-09-27,24.97761
2022-09-28,38.70486
2022-09-29,44.65831
2022-09-30,42.15159
2022-10-01,12.53357
2022-10-02,10.10146
2022-10-03,13.19009
2022-10-04,27.64846
2022-10-05,20.78484
2022-10-06,18.94956
2022-10-07,18.08415
2022-10-08,8.72873
2022-10-09,7.2068
2022-10-10,10.96687
2022-10-11,22.27693
2022-10-12,27.66338
2022-10-13,25.73858
2022-10-14,24.66427
2022-10-15,12.87675
2022-10-16,11.11608
2022-10-17,24.54491
2022-10-18,25.72366
2022-10-19,26.7532
2022-10-20,32.57236
2022-10-21,46.8666
2022-10-22,22.36645
2022-10-23,16.54729
2022-10-24,45.38943
2022-10-25,41.36078
2022-10-26,36.24291
2022-10-27,32.12473
2022-10-28,25.96239
2022-10-29,11.78752
2022-10-30,8.23634
2022-10-31,19.14353
2022-11-01,19.51656
2022-11-02,21.30707
2022-11-03,29.64786
2022-11-04,20.71023
2022-11-05,10.28051
2022-11-06,8.59444
2022-11-07,18.68099
2022-11-08,19.20322
2022-11-09,22.38137
2022-11-10,18.24828
2022-11-11,26.82781
2022-11-12,8.62429
2022-11-13,6.62488
2022-11-14,15.68188
2022-11-15,17.74097
2022-11-16,17.27842
2022-11-17,16.35332
2022-11-18,14.36884
2022-11-19,6.35631
2022-11-20,5.81915
2022-11-21,13.81677
2022-11-22,12.71262
2022-11-23,13.02596
2022-11-24,15.24917
2022-11-25,12.42912
2022-11-26,5.93852
2022-11-27,4.96866
2022-11-28,11.80244
2022-11-29,12.29483
2022-11-30,12.01133
2022-12-01,13.20501
2022-12-02,13.68248
2022-12-03,5.83407
2022-12-04,5.87884
2022-12-05,11.87705
2022-12-06,14.13011
2022-12-07,14.01074
2022-12-08,14.83139
2022-12-09,12.22023
2022-12-10,6.75917
2022-12-11,6.5652
2022-12-12,14.339
2022-12-13,13.84661
2022-12-14,14.26439
2022-12-15,16.11459
2022-12-16,13.04088
2022-12-17,6.83378
2022-12-18,5.69979
2022-12-19,12.59325
2022-12-20,22.23216
2022-12-21,19.65085
2022-12-22,14.65234
2022-12-23,14.23455
2022-12-24,6.74425
2022-12-25,4.67024
2022-12-26,12.19039
2022-12-27,12.4888
2022-12-28,16.29364
2022-12-29,14.29424
2022-12-30,9.98209
2022-12-31,6.37123
2023-01-01,4.9985
2023-01-02,13.3393
2023-01-03,14.86123
2023-01-04,14.71202
2023-01-05,14.10026
2023-01-06,13.90629
2023-01-07,7.37093
2023-01-08,5.9236
2023-01-09,14.51805
2023-01-10,14.65234
2023-01-11,14.17487
2023-01-12,14.42852
2023-01-13,17.03968
2023-01-14,6.68457
2023-01-15,5.37153
2023-01-16,14.26439
2023-01-17,18.12891
2023-01-18,20.39689
2023-01-19,17.63652
2023-01-20,13.50343
2023-01-21,6.49059
2023-01-22,4.70008
2023-01-23,6.22202
2023-01-24,9.7732
2023-01-25,13.99582
2023-01-26,14.6225
2023-01-27,14.80155
2023-01-28,7.41569
2023-01-29,5.849
2023-01-30,13.02596
2023-01-31,12.63801
2023-02-01,12.7723
2023-02-02,15.74156
2023-02-03,14.71202
2023-02-04,7.89316
2023-02-05,4.81945
2023-02-06,15.27902
2023-02-07,16.35332
2023-02-08,15.23425
2023-02-09,14.339
2023-02-10,13.86153
2023-02-11,7.13219
2023-02-12,4.75977
2023-02-13,14.59265
2023-02-14,14.9806
2023-02-15,18.12891
2023-02-16,18.12891
2023-02-17,25.45508
2023-02-18,8.25126
2023-02-19,5.6401
2023-02-20,16.57714
2023-02-21,18.65114
2023-02-22,24.12712
2023-02-23,21.02357
2023-02-24,16.99492
2023-02-25,9.05699
2023-02-26,5.58042
2023-02-27,17.9051
2023-02-28,21.99343
2023-03-01,13.14532
2023-03-02,31.66219
2023-03-03,28.91674
2023-03-04,10.14622
2023-03-05,6.37123
2023-03-06,20.60578
2023-03-07,21.33691
2023-03-08,28.97642
2023-03-09,23.51536
2023-03-10,27.84243
2023-03-11,14.50313
2023-03-12,10.07162
2023-03-13,43.82273
2023-03-14,53.76007
2023-03-15,42.91256
2023-03-16,37.4515
2023-03-17,28.70784
2023-03-18,15.72664
2023-03-19,13.44374
2023-03-20,29.85675
2023-03-21,32.96031
2023-03-22,29.66278
2023-03-23,33.10951
2023-03-24,26.61891
2023-03-25,11.33989
2023-03-26,9.66875
2023-03-27,29.06595
2023-03-28,29.42405
2023-03-29,27.20083
2023-03-30,24.91793
2023-03-31,21.85914
2023-04-01,9.90749
2023-04-02,9.19128
2023-04-03,23.35123
2023-04-04,22.88868
2023-04-05,25.1119
2023-04-06,23.35123
2023-04-07,19.00925
2023-04-08,8.7735
2023-04-09,7.95284
2023-04-10,20.21784
2023-04-11,22.96329
2023-04-12,21.02357
2023-04-13,22.56042
2023-04-14,20.56102
2023-04-15,10.47448
2023-04-16,8.29603
2023-04-17,21.50104
2023-04-18,23.00805
2023-04-19,21.70993
2023-04-20,23.05282
2023-04-21,20.51626
2023-04-22,9.32557
2023-04-23,7.34109
2023-04-24,18.86004
2023-04-25,19.38227
2023-04-26,20.9042
2023-04-27,18.51686
2023-04-28,16.71142
2023-04-29,7.34109
2023-04-30,6.17726
2023-05-01,9.92241
2023-05-02,18.78543
2023-05-03,18.6213
2023-05-04,19.05401
2023-05-05,9.81796
2023-05-06,7.29632
2023-05-07,5.69979
2023-05-08,16.95016
2023-05-09,17.84541
2023-05-10,17.71113
2023-05-11,17.30826
2023-05-12,16.59206
2023-05-13,7.69919
2023-05-14,6.08773
2023-05-15,15.90569
2023-05-16,16.95016
2023-05-17,16.54729
2023-05-18,17.17397
2023-05-19,18.09907
2023-05-20,8.22142
2023-05-21,6.29662
2023-05-22,19.33751
2023-05-23,22.50074
2023-05-24,21.45628
2023-05-25,28.76753
2023-05-26,26.17129
2023-05-27,9.86272
2023-05-28,7.60966
2023-05-29,11.78752
